osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,ref,bridge,junction
11556433,Jägerstraße,residential,30,False,False,32.468,"LINESTRING (9.138675 48.6949314, 9.1385865 48.6949232, 9.138492 48.6949117, 9.1383585 48.694894, 9.1382398 48.6948794)",,,,
995271752,Stuttgarter Straße,secondary,30,False,False,13.256,"LINESTRING (9.138675 48.6949314, 9.1386737 48.6949799, 9.1386731 48.6950506)",,,,
995271752,Stuttgarter Straße,secondary,30,False,True,137.878,"LINESTRING (9.138675 48.6949314, 9.1386871 48.6947389, 9.1387159 48.6945353, 9.1388434 48.6938528, 9.1388587 48.6937709, 9.1388674 48.6936985)",,,,
10312456,Marktstraße,residential,30,False,False,49.727,"LINESTRING (9.1385703 48.6971634, 9.1392436 48.6972134)",,,,
11552865,Stuttgarter Straße,secondary,30,False,True,125.71199999999999,"LINESTRING (9.1385703 48.6971634, 9.1386213 48.6969801, 9.1386931 48.6966768, 9.1387047 48.6966068, 9.1387294 48.6963332, 9.1387288 48.6960405)",,,,
30155688,Stuttgarter Straße,secondary,30,False,False,142.564,"LINESTRING (9.1385703 48.6971634, 9.1385155 48.6973414, 9.1383847 48.6978437, 9.1383374 48.6981308, 9.1383244 48.6984327)",,,,
"[379051720, 379051721]",Bahnhofstraße,tertiary,50,False,True,138.444,"LINESTRING (9.1426855 48.6940552, 9.1426967 48.6940908, 9.1427075 48.6941285, 9.1427173 48.6942011, 9.1427287 48.6942583, 9.1427336 48.6943198, 9.1427263 48.694387, 9.1426648 48.694685, 9.1426329 48.6948407, 9.142591 48.6950633, 9.1425587 48.6952154, 9.142544 48.6952898)",2,,,
"[379051722, 447742837, 4820726]",Echterdinger Straße,secondary,40,False,False,156.90800000000002,"LINESTRING (9.1426855 48.6940552, 9.1427434 48.6940444, 9.142793 48.6940324, 9.1428513 48.6940116, 9.1429237 48.6939824, 9.1429807 48.6939527, 9.1430643 48.693907, 9.1432258 48.6938157, 9.1432741 48.6937883, 9.1433801 48.6937281, 9.1434838 48.6936688, 9.143565 48.6936223, 9.1436784 48.693559, 9.1437542 48.6935143, 9.1437667 48.6935063, 9.1438367 48.6934612, 9.1439085 48.6934076, 9.1439721 48.6933573, 9.1440258 48.6933103, 9.1440815 48.6932576, 9.1441458 48.693189, 9.1441952 48.6931341, 9.1442186 48.6931026)",,L 1192,,
379051723,Musberger Straße,secondary,50,False,True,12.886,"LINESTRING (9.1426855 48.6940552, 9.1426383 48.6940611, 9.142582 48.6940656, 9.1425112 48.6940668)",2,L 1192,,
10312456,Marktstraße,residential,30,False,True,49.727,"LINESTRING (9.1392436 48.6972134, 9.1385703 48.6971634)",,,,
22887391,Edelweißstraße,residential,30,False,True,77.379,"LINESTRING (9.1392436 48.6972134, 9.1393618 48.6965219)",,,,
10312456,Marktstraße,residential,30,False,False,127.65299999999999,"LINESTRING (9.1392436 48.6972134, 9.1401172 48.6972833, 9.1402024 48.6972696, 9.1403953 48.6972815, 9.1406819 48.697296, 9.1409705 48.6973176)",,,,
22887391,Edelweißstraße,residential,30,False,False,117.851,"LINESTRING (9.1392436 48.6972134, 9.1392085 48.697332, 9.1391702 48.6974674, 9.1390945 48.6977374, 9.1390288 48.697987, 9.1389885 48.698122, 9.1389495 48.6982553)",,,,
"[30180580, 30155689, 379320074, 1026112649, 995271758, 691459441]",Bahnhofstraße,tertiary,50,False,False,121.39,"LINESTRING (9.1417745 48.6973862, 9.1418029 48.6972994, 9.1418228 48.6972365, 9.1418651 48.6971366, 9.1419634 48.6969572, 9.1419718 48.6969382, 9.1420908 48.6967336, 9.1421165 48.6966873, 9.1421771 48.6965767, 9.1422432 48.6964592, 9.1422895 48.6963505)",,,,
"[10312456, 546354779]",Marktstraße,residential,30,False,True,59.504999999999995,"LINESTRING (9.1417745 48.6973862, 9.1414809 48.6973584, 9.1413768 48.6973486, 9.1409705 48.6973176)",,,,
"[379320080, 4812475, 1026112648, 1026112647]",Bahnhofstraße,tertiary,50,False,True,136.12300000000002,"LINESTRING (9.1417745 48.6973862, 9.1417584 48.6974318, 9.1417352 48.6975063, 9.1416338 48.697817, 9.1415887 48.6979699, 9.1415788 48.6980141, 9.1414917 48.6983057, 9.1414086 48.6985862)",2,,,
