osmid,lanes,name,highway,access,oneway,reversed,length,geometry,bridge,tunnel,maxspeed,ref
26373788,2,Wagnergasse,residential,,False,False,98.96799999999999,"LINESTRING (7.6723239 49.7061111, 7.6725185 49.7061234, 7.6727396 49.7061414, 7.673192 49.7061938, 7.673678 49.7062649)",,,,
165941549,2,Untergasse,residential,,True,False,32.94,"LINESTRING (7.6723239 49.7061111, 7.6723112 49.7063753, 7.6723103 49.7064072)",,,,
26373788,2,Wagnergasse,residential,,False,True,98.96800000000002,"LINESTRING (7.673678 49.7062649, 7.673192 49.7061938, 7.6727396 49.7061414, 7.6725185 49.7061234, 7.6723239 49.7061111)",,,,
27469532,2,Amtsgasse,residential,,False,True,48.434,"LINESTRING (7.6709547 49.705542, 7.6702825 49.7055693)",,,,
"[26081696, 474695819]",2,"['Untergasse', 'Amtsgasse']",residential,,True,False,103.983,"LINESTRING (7.6709547 49.705542, 7.6711759 49.7055197, 7.6720389 49.7054021, 7.6721722 49.7053868, 7.6722888 49.7053761, 7.6723756 49.7053799)",,,,
107626239,2,Obergasse,residential,,True,False,36.591,"LINESTRING (7.6710765 49.7058615, 7.6709547 49.705542)",,,,
207618020,1,Hammelsgasse,residential,,False,False,92.878,"LINESTRING (7.6710765 49.7058615, 7.671612 49.7059449, 7.6718933 49.7059906, 7.6720431 49.7060108, 7.6723383 49.7060357)",,,,
107626239,2,Obergasse,residential,,True,False,17.625,"LINESTRING (7.6707275 49.7066311, 7.670797 49.7064791)",,,,
265908256,1,Marktgasse,residential,,False,True,120.45299999999999,"LINESTRING (7.6707275 49.7066311, 7.670987 49.7066695, 7.6711156 49.7066929, 7.671164 49.7067064, 7.6712017 49.7067195, 7.671286 49.7067534, 7.671374 49.7067861, 7.6714597 49.7068104, 7.6715114 49.7068209, 7.6716318 49.7068413, 7.6717837 49.7068713, 7.6720201 49.706912, 7.6723187 49.7069464)",,,,
"[635382533, 165941549]",2,Untergasse,residential,,True,False,30.049,"LINESTRING (7.6723187 49.7069464, 7.6722879 49.7070697, 7.6722586 49.7072138)",,,,
265908256,1,Marktgasse,residential,,False,False,120.45300000000002,"LINESTRING (7.6723187 49.7069464, 7.6720201 49.706912, 7.6717837 49.7068713, 7.6716318 49.7068413, 7.6715114 49.7068209, 7.6714597 49.7068104, 7.671374 49.7067861, 7.671286 49.7067534, 7.6712017 49.7067195, 7.671164 49.7067064, 7.6711156 49.7066929, 7.670987 49.7066695, 7.6707275 49.7066311)",,,,
"[1162498548, 165940006, 95195150]",,"['Brücke am Untertor', 'Untertor']",residential,,False,"[False, True]",71.30699999999999,"LINESTRING (7.6730698 49.7086995, 7.6731072 49.7086569, 7.6731083 49.7086041, 7.6725994 49.7082727, 7.6725249 49.7082186)",yes,,50,
27469523,,Obertor,tertiary,,False,False,7.793,"LINESTRING (7.6692498 49.7055183, 7.6693575 49.7055261)",,,,K 65
196850384,,Obertor,tertiary,,False,True,264.10200000000003,"LINESTRING (7.6692498 49.7055183, 7.6673216 49.7053037, 7.6670061 49.7052494, 7.6661561 49.7051588, 7.6656344 49.7051059)",,,,K 65
240034672,2,Lindenallee,residential,,False,True,140.45600000000002,"LINESTRING (7.6692498 49.7055183, 7.6690864 49.7059359, 7.6690631 49.7060346, 7.6690548 49.7061278, 7.669059 49.706199, 7.6690612 49.7062359, 7.6691064 49.7064694, 7.6691195 49.7065538, 7.6691153 49.7066412, 7.6690793 49.7067624)",,,,
26957977,2,Lindenallee,residential,,False,False,42.05,"LINESTRING (7.6670296 49.7085358, 7.6670438 49.7084733, 7.6670656 49.7084231, 7.6671179 49.7083835, 7.6672087 49.7083365, 7.6673963 49.708276)",,,,
"[26957978, 26771396, 993735581]",2,Lindenallee,residential,,False,True,168.60300000000004,"LINESTRING (7.6670296 49.7085358, 7.6670531 49.7085758, 7.6670997 49.7086125, 7.667343 49.7087603, 7.6673843 49.7088081, 7.6673928 49.7088589, 7.6673781 49.7089077, 7.6673424 49.7089599, 7.6672801 49.7090072, 7.6665801 49.70948, 7.6664933 49.7095431, 7.6664334 49.7096107, 7.6663633 49.7097201)",yes,,,
107626266,2,Ziegelei,residential,,False,False,36.932,"LINESTRING (7.6673963 49.708276, 7.6669559 49.7081051)",,,,
"[240034672, 26957977]",2,Lindenallee,residential,,False,False,210.49500000000003,"LINESTRING (7.6673963 49.708276, 7.6675155 49.7082216, 7.6676148 49.7081696, 7.6679431 49.7079486, 7.6681658 49.7077986, 7.66835 49.7076496, 7.6684524 49.7075668, 7.6685777 49.7074435, 7.6686269 49.7073886, 7.6687924 49.7072039, 7.6688962 49.707088, 7.6690793 49.7067624)",,,,
26957977,2,Lindenallee,residential,,False,True,42.05,"LINESTRING (7.6673963 49.708276, 7.6672087 49.7083365, 7.6671179 49.7083835, 7.6670656 49.7084231, 7.6670438 49.7084733, 7.6670296 49.7085358)",,,,
27469523,,Obertor,tertiary,,False,True,7.793,"LINESTRING (7.6693575 49.7055261, 7.6692498 49.7055183)",,,,K 65
27469532,2,Amtsgasse,residential,,False,False,66.75,"LINESTRING (7.6693575 49.7055261, 7.6697481 49.7055551, 7.6700104 49.7055669, 7.6702825 49.7055693)",,,,
474695822,2,Hinter der Hofstadt,tertiary,,False,False,34.221999999999994,"LINESTRING (7.6693575 49.7055261, 7.6693832 49.705381, 7.6694325 49.7052428, 7.6694459 49.7052249)",,,50,K 65
40019796,,Schillerstraße,residential,,False,False,274.657,"LINESTRING (7.6725249 49.7082186, 7.6721229 49.7085119, 7.6718124 49.7087061, 7.6716667 49.7087972, 7.671398 49.708941, 7.671041 49.7091103, 7.6708319 49.709186, 7.6707442 49.7092012, 7.6706708 49.7092063, 7.6706012 49.7091994, 7.6704711 49.7091768, 7.6703624 49.7091489, 7.6702572 49.7091087, 7.6694548 49.7087934)",,,,
123683499,,Am Wehr,residential,,False,False,163.223,"LINESTRING (7.6725249 49.7082186, 7.6726385 49.7081345, 7.672752 49.7080506, 7.6729284 49.707893, 7.6730525 49.7077634, 7.6731806 49.7076243, 7.6732762 49.7074717, 7.6732983 49.7074364, 7.6734365 49.7072003, 7.6734936 49.7070876, 7.67351 49.7069901, 7.6735215 49.7069265)",,,,
"[165940006, 1162498548, 95195150]",,"['Brücke am Untertor', 'Untertor']",residential,,False,"[False, True]",71.307,"LINESTRING (7.6725249 49.7082186, 7.6725994 49.7082727, 7.6731083 49.7086041, 7.6731072 49.7086569, 7.6730698 49.7086995)",yes,,50,
26373674,2,Saarstraße,residential,,False,False,93.304,"LINESTRING (7.6694548 49.7087934, 7.6696653 49.7085678, 7.6698177 49.708429, 7.6699661 49.7082781, 7.6700832 49.7081512, 7.670142 49.7080822)",,,,
26373674,2,Saarstraße,residential,,False,True,133.195,"LINESTRING (7.6694548 49.7087934, 7.6684981 49.7093949, 7.6682737 49.7095411, 7.6681214 49.7096244)",,,,
40019796,,Schillerstraße,residential,,False,True,274.657,"LINESTRING (7.6694548 49.7087934, 7.6702572 49.7091087, 7.6703624 49.7091489, 7.6704711 49.7091768, 7.6706012 49.7091994, 7.6706708 49.7092063, 7.6707442 49.7092012, 7.6708319 49.709186, 7.671041 49.7091103, 7.671398 49.708941, 7.6716667 49.7087972, 7.6718124 49.7087061, 7.6721229 49.7085119, 7.6725249 49.7082186)",,,,
123683501,,Oberer Giesen-Weg,residential,,False,False,85.407,"LINESTRING (7.6688373 49.7108188, 7.6677668 49.710486)",,,,
107626261,2,Glantalstraße,residential,,False,False,156.19299999999998,"LINESTRING (7.6688373 49.7108188, 7.6692343 49.7104478, 7.6694645 49.7101582, 7.6696714 49.7098209, 7.6697586 49.709697, 7.6698439 49.7096508, 7.6699319 49.7096488)",,,,
123683501,,Oberer Giesen-Weg,residential,,False,True,85.407,"LINESTRING (7.6677668 49.710486, 7.6688373 49.7108188)",,,,
26769095,2,Raumbacher Straße,residential,,False,False,100.75000000000001,"LINESTRING (7.6677668 49.710486, 7.6680389 49.7100177, 7.6681081 49.7098892, 7.6681368 49.7098101, 7.6681477 49.7097432, 7.6681477 49.7096829, 7.6681214 49.7096244)",,,,
79623760,2,Elisabeth-Rodrian-Straße,residential,,False,False,109.072,"LINESTRING (7.6663284 49.7035745, 7.666138 49.7039201, 7.6660421 49.7041627, 7.6658859 49.704512)",,,,
207555191,,Bendstich,residential,,False,False,154.658,"LINESTRING (7.6663284 49.7035745, 7.666539 49.7035919, 7.6666415 49.7036012, 7.6668442 49.7036591, 7.6670593 49.7037211, 7.6673592 49.7038383, 7.6677896 49.7040728, 7.6678519 49.7040917, 7.6681651 49.7042481)",,,,
207555191,,Bendstich,residential,,False,True,104.208,"LINESTRING (7.6663284 49.7035745, 7.6661948 49.7035583, 7.6655563 49.7034729, 7.6652814 49.7034379, 7.6649108 49.7033809)",,,,
209037048,2,Warthstraße,residential,,False,False,33.518,"LINESTRING (7.6656344 49.7051059, 7.6655336 49.7054002)",,,,
79623760,2,Elisabeth-Rodrian-Straße,residential,,False,True,68.521,"LINESTRING (7.6656344 49.7051059, 7.6656555 49.7050258, 7.6658859 49.704512)",,,,
196850384,,Obertor,tertiary,,False,False,264.10200000000003,"LINESTRING (7.6656344 49.7051059, 7.6661561 49.7051588, 7.6670061 49.7052494, 7.6673216 49.7053037, 7.6692498 49.7055183)",,,,K 65
79623765,,Herzog-Wolfgang-Straße,residential,,False,False,156.85399999999998,"LINESTRING (7.6690793 49.7067624, 7.6669489 49.7065845, 7.666916 49.7065818)",,,,
240034672,2,Lindenallee,residential,,False,False,140.45600000000002,"LINESTRING (7.6690793 49.7067624, 7.6691153 49.7066412, 7.6691195 49.7065538, 7.6691064 49.7064694, 7.6690612 49.7062359, 7.669059 49.706199, 7.6690548 49.7061278, 7.6690631 49.7060346, 7.6690864 49.7059359, 7.6692498 49.7055183)",,,,
"[240034672, 26957977]",2,Lindenallee,residential,,False,True,210.495,"LINESTRING (7.6690793 49.7067624, 7.6688962 49.707088, 7.6687924 49.7072039, 7.6686269 49.7073886, 7.6685777 49.7074435, 7.6684524 49.7075668, 7.66835 49.7076496, 7.6681658 49.7077986, 7.6679431 49.7079486, 7.6676148 49.7081696, 7.6675155 49.7082216, 7.6673963 49.708276)",,,,
79623760,2,Elisabeth-Rodrian-Straße,residential,,False,False,68.521,"LINESTRING (7.6658859 49.704512, 7.6656555 49.7050258, 7.6656344 49.7051059)",,,,
79623760,2,Elisabeth-Rodrian-Straße,residential,,False,True,109.072,"LINESTRING (7.6658859 49.704512, 7.6660421 49.7041627, 7.666138 49.7039201, 7.6663284 49.7035745)",,,,
"[209312457, 79623762]","['2', '1']",Auf der Beind,residential,,False,False,116.67399999999999,"LINESTRING (7.6658859 49.704512, 7.6652602 49.7043726, 7.6649941 49.7043014, 7.6650037 49.704248, 7.6651143 49.7040432, 7.6652005 49.7038886)",,,,
209037048,2,Warthstraße,residential,,False,True,119.146,"LINESTRING (7.6646071 49.7074036, 7.6648389 49.7071077, 7.6650576 49.7067551, 7.6652018 49.7064075)",,,,
79623763,2,Merowinger Straße,residential,,False,True,113.275,"LINESTRING (7.6659925 49.7069628, 7.6668679 49.7070294, 7.666916 49.7065818)",,,,
209037048,2,Warthstraße,residential,,False,True,33.518,"LINESTRING (7.6655336 49.7054002, 7.6656344 49.7051059)",,,,
79623753,,Bonnetstraße,residential,,False,True,65.323,"LINESTRING (7.6655336 49.7054002, 7.665171 49.7054386, 7.6649795 49.705464, 7.6646411 49.7055089)",,,,
209037048,2,Warthstraße,residential,,False,False,114.52799999999999,"LINESTRING (7.6655336 49.7054002, 7.6653098 49.7061068, 7.6652018 49.7064075)",,,,
79623759,,Carl-Hellermann-Straße,residential,,False,True,104.37599999999999,"LINESTRING (7.6637373 49.7071193, 7.6637278 49.7070129, 7.6637031 49.7068609, 7.6634761 49.7063748, 7.6634493 49.7062759, 7.6634382 49.7062052)",,,30,
207556832,1,Carl-Hellermann-Straße,residential,,False,True,45.690999999999995,"LINESTRING (7.6637373 49.7071193, 7.6638206 49.7071094, 7.6639048 49.7071233, 7.663959 49.7071622, 7.6639464 49.707206, 7.6638953 49.7072542, 7.6638333 49.7072911, 7.6637176 49.7073413)",,,30,
209037033,2,Carl-Hellermann-Straße,residential,,False,False,25.221,"LINESTRING (7.6637373 49.7071193, 7.6637169 49.7071423, 7.6637024 49.7071882, 7.6637126 49.7072642, 7.6637176 49.7073413)",,,30,
79623765,,Herzog-Wolfgang-Straße,residential,,False,True,59.32,"LINESTRING (7.6643894 49.7063149, 7.6652018 49.7064075)",,,,
79623765,,Herzog-Wolfgang-Straße,residential,,False,False,69.482,"LINESTRING (7.6643894 49.7063149, 7.6642932 49.7063027, 7.6634382 49.7062052)",,,,
79623766,,Am Jakobskreuz,residential,,False,True,91.443,"LINESTRING (7.6643894 49.7063149, 7.6644626 49.7060624, 7.6645697 49.7057499, 7.6646411 49.7055089)",,,,
79623765,,Herzog-Wolfgang-Straße,residential,,False,False,59.32,"LINESTRING (7.6652018 49.7064075, 7.6643894 49.7063149)",,,,
79623765,,Herzog-Wolfgang-Straße,residential,,False,True,124.789,"LINESTRING (7.6652018 49.7064075, 7.6660541 49.7064996, 7.666916 49.7065818)",,,,
209037048,2,Warthstraße,residential,,False,False,119.146,"LINESTRING (7.6652018 49.7064075, 7.6650576 49.7067551, 7.6648389 49.7071077, 7.6646071 49.7074036)",,,,
209037048,2,Warthstraße,residential,,False,True,114.52799999999999,"LINESTRING (7.6652018 49.7064075, 7.6653098 49.7061068, 7.6655336 49.7054002)",,,,
79623763,2,Merowinger Straße,residential,,False,False,113.275,"LINESTRING (7.666916 49.7065818, 7.6668679 49.7070294, 7.6659925 49.7069628)",,,,
79623765,,Herzog-Wolfgang-Straße,residential,,False,False,124.789,"LINESTRING (7.666916 49.7065818, 7.6660541 49.7064996, 7.6652018 49.7064075)",,,,
79623765,,Herzog-Wolfgang-Straße,residential,,False,True,156.85399999999998,"LINESTRING (7.666916 49.7065818, 7.6669489 49.7065845, 7.6690793 49.7067624)",,,,
79623759,,Carl-Hellermann-Straße,residential,,False,False,104.376,"LINESTRING (7.6634382 49.7062052, 7.6634493 49.7062759, 7.6634761 49.7063748, 7.6637031 49.7068609, 7.6637278 49.7070129, 7.6637373 49.7071193)",,,30,
79623765,,Herzog-Wolfgang-Straße,residential,,False,True,69.482,"LINESTRING (7.6634382 49.7062052, 7.6642932 49.7063027, 7.6643894 49.7063149)",,,,
79623753,,Bonnetstraße,residential,,False,False,65.323,"LINESTRING (7.6646411 49.7055089, 7.6649795 49.705464, 7.665171 49.7054386, 7.6655336 49.7054002)",,,,
79623766,,Am Jakobskreuz,residential,,False,False,91.443,"LINESTRING (7.6646411 49.7055089, 7.6645697 49.7057499, 7.6644626 49.7060624, 7.6643894 49.7063149)",,,,
207555191,,Bendstich,residential,,False,False,104.208,"LINESTRING (7.6649108 49.7033809, 7.6652814 49.7034379, 7.6655563 49.7034729, 7.6661948 49.7035583, 7.6663284 49.7035745)",,,,
107626266,2,Ziegelei,residential,,False,True,58.746,"LINESTRING (7.666227 49.7078665, 7.6669559 49.7081051)",,,,
209835900,2,Ziegelei,residential,,False,False,44.589,"LINESTRING (7.666227 49.7078665, 7.6664458 49.7074913)",,,,
"[107626266, 207517258]",2,Ziegelei,residential,,False,False,95.74600000000001,"LINESTRING (7.666227 49.7078665, 7.6656058 49.7076768, 7.6655487 49.7076337, 7.6656074 49.7075966, 7.6657696 49.7073081)",,,,
26373674,2,Saarstraße,residential,,False,False,23.499,"LINESTRING (7.667802 49.7096018, 7.6679207 49.7095944, 7.6680224 49.7096012, 7.6681214 49.7096244)",,,,
26373674,2,Saarstraße,residential,,False,True,105.17699999999999,"LINESTRING (7.667802 49.7096018, 7.6667277 49.7097389, 7.6666006 49.7097432, 7.6664815 49.7097364, 7.6663633 49.7097201)",,,,
"[107626236, 415861773]",,Scheidenberg,residential,,False,"[False, True]",275.054,"LINESTRING (7.667802 49.7096018, 7.6677788 49.7094763, 7.6677975 49.7093625, 7.6678209 49.7092621, 7.6678804 49.7091276, 7.6679647 49.7089956, 7.6683405 49.7084985, 7.6688622 49.7077611, 7.6691402 49.7073114)",,,,
27469532,2,Amtsgasse,residential,,False,False,48.434,"LINESTRING (7.6702825 49.7055693, 7.6709547 49.705542)",,,,
27469532,2,Amtsgasse,residential,,False,True,66.75,"LINESTRING (7.6702825 49.7055693, 7.6700104 49.7055669, 7.6697481 49.7055551, 7.6693575 49.7055261)",,,,
415857492,2,Stadtgraben,residential,,True,False,196.575,"LINESTRING (7.6702825 49.7055693, 7.6702932 49.7057641, 7.6699963 49.706716, 7.6698065 49.7073052)",,,,
39213495,,Heimbacher Weg,residential,,False,False,81.043,"LINESTRING (7.6645032 49.7110439, 7.6652829 49.7105176)",,,,
39213495,,Heimbacher Weg,residential,,False,True,81.043,"LINESTRING (7.6652829 49.7105176, 7.6645032 49.7110439)",,,,
39213495,,Heimbacher Weg,residential,,False,False,98.519,"LINESTRING (7.6652829 49.7105176, 7.6658334 49.7101243, 7.6662115 49.7098662)",,,,
107626243,2,An der Molkerei,residential,,False,True,149.868,"LINESTRING (7.6652829 49.7105176, 7.6660544 49.7109769, 7.666152 49.7109981, 7.6668341 49.7105868)",,,,
107626243,2,An der Molkerei,residential,,False,False,149.868,"LINESTRING (7.6668341 49.7105868, 7.666152 49.7109981, 7.6660544 49.7109769, 7.6652829 49.7105176)",,,,
118918172,1,Am Herrenschlag,residential,,False,False,56.571999999999996,"LINESTRING (7.6723756 49.7053799, 7.6723359 49.7053526, 7.6723217 49.7053263, 7.6723221 49.7052955, 7.6723338 49.7052253, 7.6723609 49.7051489, 7.6723881 49.7050973, 7.6724151 49.7050664, 7.672456 49.7050369, 7.6726275 49.7049617)",,,,
165941549,2,Untergasse,residential,,True,False,26.672,"LINESTRING (7.6723756 49.7053799, 7.6723998 49.7054067, 7.6724031 49.7054436, 7.6723835 49.705615)",,,,
118918172,1,Am Herrenschlag,residential,,False,True,56.571999999999996,"LINESTRING (7.6726275 49.7049617, 7.672456 49.7050369, 7.6724151 49.7050664, 7.6723881 49.7050973, 7.6723609 49.7051489, 7.6723338 49.7052253, 7.6723221 49.7052955, 7.6723217 49.7053263, 7.6723359 49.7053526, 7.6723756 49.7053799)",,,,
165941549,2,Untergasse,residential,,True,False,46.894,"LINESTRING (7.6723835 49.705615, 7.6723816 49.7056474, 7.6723444 49.7059812, 7.6723383 49.7060357)",,,,
176047548,2,Lauergasse,residential,,False,True,99.212,"LINESTRING (7.6723835 49.705615, 7.6726706 49.7056448, 7.6734473 49.7057256, 7.6734473 49.7056207, 7.6735871 49.7056252)",,,,
165941549,2,Untergasse,residential,,True,False,46.936,"LINESTRING (7.672304 49.7065244, 7.6723187 49.7069464)",,,,
176047595,2,Mühlgasse,residential,,False,True,71.547,"LINESTRING (7.672304 49.7065244, 7.6727065 49.7065705, 7.6730329 49.7066132, 7.6732724 49.7066663)",,,,
207517237,1,Rathausgasse,residential,,False,True,110.95399999999998,"LINESTRING (7.672304 49.7065244, 7.6722108 49.7065122, 7.6718463 49.7064714, 7.6717835 49.7064713, 7.671728 49.7064867, 7.6716794 49.7065126, 7.671627 49.7065258, 7.6715168 49.7065314, 7.6713814 49.706526, 7.6713243 49.7065251, 7.6712201 49.706518, 7.6710763 49.7065067, 7.6709265 49.7064931, 7.670797 49.7064791)",,,,
176047595,2,Mühlgasse,residential,,False,False,71.547,"LINESTRING (7.6732724 49.7066663, 7.6730329 49.7066132, 7.6727065 49.7065705, 7.672304 49.7065244)",,,,
165941549,2,Untergasse,residential,,True,False,8.448,"LINESTRING (7.6723383 49.7060357, 7.6723239 49.7061111)",,,,
207618020,1,Hammelsgasse,residential,,False,True,92.878,"LINESTRING (7.6723383 49.7060357, 7.6720431 49.7060108, 7.6718933 49.7059906, 7.671612 49.7059449, 7.6710765 49.7058615)",,,,
165941549,2,Untergasse,residential,,True,False,13.04,"LINESTRING (7.6723103 49.7064072, 7.672304 49.7065244)",,,,
207517243,1,Schmidtsgasse,residential,,False,False,53.012,"LINESTRING (7.6723103 49.7064072, 7.6725222 49.7064209, 7.6727295 49.7064325, 7.672877 49.706449, 7.6730385 49.7064751)",,,,
207517243,1,Schmidtsgasse,residential,,False,True,53.012,"LINESTRING (7.6730385 49.7064751, 7.672877 49.706449, 7.6727295 49.7064325, 7.6725222 49.7064209, 7.6723103 49.7064072)",,,,
107626239,2,Obergasse,residential,,True,False,71.911,"LINESTRING (7.670797 49.7064791, 7.6709146 49.7062425, 7.6710325 49.7060444, 7.6710667 49.7059584, 7.6710708 49.7059082, 7.6710765 49.7058615)",,,,
207517237,1,Rathausgasse,residential,,False,False,110.95400000000001,"LINESTRING (7.670797 49.7064791, 7.6709265 49.7064931, 7.6710763 49.7065067, 7.6712201 49.706518, 7.6713243 49.7065251, 7.6713814 49.706526, 7.6715168 49.7065314, 7.671627 49.7065258, 7.6716794 49.7065126, 7.671728 49.7064867, 7.6717835 49.7064713, 7.6718463 49.7064714, 7.6722108 49.7065122, 7.672304 49.7065244)",,,,
"[207517258, 107626266]",2,Ziegelei,residential,,False,True,95.74600000000001,"LINESTRING (7.6657696 49.7073081, 7.6656074 49.7075966, 7.6655487 49.7076337, 7.6656058 49.7076768, 7.666227 49.7078665)",,,,
107626261,2,Glantalstraße,residential,,False,True,156.19299999999998,"LINESTRING (7.6699319 49.7096488, 7.6698439 49.7096508, 7.6697586 49.709697, 7.6696714 49.7098209, 7.6694645 49.7101582, 7.6692343 49.7104478, 7.6688373 49.7108188)",,,,
207556832,1,Carl-Hellermann-Straße,residential,,False,False,45.691,"LINESTRING (7.6637176 49.7073413, 7.6638333 49.7072911, 7.6638953 49.7072542, 7.6639464 49.707206, 7.663959 49.7071622, 7.6639048 49.7071233, 7.6638206 49.7071094, 7.6637373 49.7071193)",,,30,
209037033,2,Carl-Hellermann-Straße,residential,,False,True,25.221,"LINESTRING (7.6637176 49.7073413, 7.6637126 49.7072642, 7.6637024 49.7071882, 7.6637169 49.7071423, 7.6637373 49.7071193)",,,30,
207618025,1,Schweinsgasse,residential,,False,False,82.931,"LINESTRING (7.6722586 49.7072138, 7.6717016 49.7071265, 7.6715663 49.7071101, 7.6714301 49.7071078, 7.6712796 49.7071155, 7.6711252 49.7071262)",,,,
635382533,2,Untergasse,residential,,True,False,84.14100000000002,"LINESTRING (7.6722586 49.7072138, 7.672236 49.7074242, 7.6722139 49.7077764, 7.6721966 49.7078398, 7.6721681 49.7078942, 7.6721057 49.7079532)",,,,
107626239,2,Obergasse,residential,,True,False,63.093,"LINESTRING (7.6704661 49.707281, 7.6705131 49.7071444, 7.6705692 49.7070122, 7.6706297 49.7068685, 7.6706648 49.7067939, 7.6706945 49.7067334)",,,,
207618025,1,Schweinsgasse,residential,,False,True,50.446000000000005,"LINESTRING (7.6704661 49.707281, 7.6705324 49.7072667, 7.6706831 49.7072284, 7.6709082 49.7071756, 7.6710355 49.7071434, 7.6711252 49.7071262)",,,,
"[209312457, 79623762]","['2', '1']",Auf der Beind,residential,,False,True,116.674,"LINESTRING (7.6652005 49.7038886, 7.6651143 49.7040432, 7.6650037 49.704248, 7.6649941 49.7043014, 7.6652602 49.7043726, 7.6658859 49.704512)",,,,
209835900,2,Ziegelei,residential,,False,True,44.589,"LINESTRING (7.6664458 49.7074913, 7.666227 49.7078665)",,,,
209835899,2,Ziegelei,residential,,False,True,45.063,"LINESTRING (7.6671353 49.7077168, 7.6669559 49.7081051)",,,,
107626266,2,Ziegelei,residential,,False,False,58.746,"LINESTRING (7.6669559 49.7081051, 7.666227 49.7078665)",,,,
107626266,2,Ziegelei,residential,,False,True,36.932,"LINESTRING (7.6669559 49.7081051, 7.6673963 49.708276)",,,,
209835899,2,Ziegelei,residential,,False,False,45.063,"LINESTRING (7.6669559 49.7081051, 7.6671353 49.7077168)",,,,
207555191,,Bendstich,residential,,False,True,154.65800000000002,"LINESTRING (7.6681651 49.7042481, 7.6678519 49.7040917, 7.6677896 49.7040728, 7.6673592 49.7038383, 7.6670593 49.7037211, 7.6668442 49.7036591, 7.6666415 49.7036012, 7.666539 49.7035919, 7.6663284 49.7035745)",,,,
474695822,2,Hinter der Hofstadt,tertiary,,False,True,34.221999999999994,"LINESTRING (7.6694459 49.7052249, 7.6694325 49.7052428, 7.6693832 49.705381, 7.6693575 49.7055261)",,,50,K 65
837048382,,Bendstich,residential,,False,True,36.885,"LINESTRING (7.6694459 49.7052249, 7.6693428 49.705113, 7.6691981 49.7049346)",,,,
176047548,2,Lauergasse,residential,,False,False,99.212,"LINESTRING (7.6735871 49.7056252, 7.6734473 49.7056207, 7.6734473 49.7057256, 7.6726706 49.7056448, 7.6723835 49.705615)",,,,
107626239,2,Obergasse,residential,,True,False,11.62,"LINESTRING (7.6706945 49.7067334, 7.6707275 49.7066311)",,,,
265907408,,Bürgermeister-Waelder-Weg,residential,,False,False,16.286,"LINESTRING (7.6706945 49.7067334, 7.6709153 49.706766)",,,,
