osmid,oneway,name,highway,maxspeed,reversed,length,geometry,lanes,ref,bridge
31240797,True,Johannisstraße,residential,30,False,140.50799999999998,"LINESTRING (12.3405002 49.8804631, 12.3407738 49.8806722, 12.3409589 49.8807742, 12.3413022 49.8810611, 12.3414551 49.8811855, 12.3417256 49.8814445)",,,
176647207,False,Mähringer Straße,secondary,30,False,43.44,"LINESTRING (12.3405002 49.8804631, 12.3402207 49.8806221, 12.3400516 49.8807258)",2,St 2167,
"[226235465, 176647207]",False,Mähringer Straße,secondary,"['50', '30']",True,317.181,"LINESTRING (12.3405002 49.8804631, 12.3407453 49.8803578, 12.3409535 49.8802954, 12.3412191 49.8802702, 12.3414289 49.8802661, 12.3416364 49.8802914, 12.342004 49.8803824, 12.3421388 49.880421, 12.3422996 49.8804666, 12.3424076 49.8804976, 12.3426386 49.8805815, 12.3427821 49.8806337, 12.3433202 49.8809131, 12.3434116 49.8810343, 12.3434376 49.8811581, 12.3434246 49.8815484, 12.3434669 49.8817058)",2,St 2167,
"[24787768, 906762604]",False,"['Mühlbühlstraße', 'Murschrottplatz']",secondary,30,True,32.412,"LINESTRING (12.3389155 49.8812167, 12.3390291 49.881215, 12.3390966 49.8812119, 12.33916 49.8812063, 12.3393609 49.881174)",3,,
"[914178972, 906762606, 906762607]",False,Mühlbühlstraße,secondary,30,False,122.01499999999999,"LINESTRING (12.3389155 49.8812167, 12.3388763 49.881215, 12.3387125 49.8812, 12.3380932 49.8811489, 12.338028 49.8811501, 12.3377509 49.8811825, 12.3375695 49.8812081, 12.3375061 49.8812184, 12.3372385 49.8812616)",2,,
22923178,False,,primary,50,False,29.013,"LINESTRING (12.3314809 49.876992, 12.3315968 49.876742)",2,B 15,
311752667,True,Mühlbühlstraße,secondary,,False,18.623,"LINESTRING (12.3314809 49.876992, 12.3317267 49.8770464)",1,,
906784463,False,,primary,50,False,8.962,"LINESTRING (12.3314809 49.876992, 12.3314425 49.8770687)",3,B 15,
"[24787768, 906762604]",False,"['Mühlbühlstraße', 'Murschrottplatz']",secondary,30,False,32.412,"LINESTRING (12.3393609 49.881174, 12.33916 49.8812063, 12.3390966 49.8812119, 12.3390291 49.881215, 12.3389155 49.8812167)",3,,
24787769,False,Murschrottplatz,secondary,30,True,55.114999999999995,"LINESTRING (12.3393609 49.881174, 12.3394646 49.8811418, 12.3395251 49.8811132, 12.3395909 49.8810764, 12.3396613 49.8810339, 12.3397317 49.8809846, 12.3399098 49.8808359)",2,,
