osmid,name,highway,maxspeed,access,oneway,reversed,length,geometry
233136560,Александър Стамболийски,residential,,,False,True,130.673,"LINESTRING (24.1316564 42.21089, 24.1303133 42.2102644)"
219198282,Христо Ботев,residential,40,yes,False,True,160.103,"LINESTRING (24.1361254 42.2069975, 24.1345049 42.2077927)"
197927522,Средна Гора,residential,,,False,False,130.321,"LINESTRING (24.1361254 42.2069975, 24.1362011 42.2070599, 24.1362561 42.2071354, 24.1368372 42.2080406)"
197927522,Средна Гора,residential,,,False,True,129.51399999999998,"LINESTRING (24.1361254 42.2069975, 24.1360442 42.2069417, 24.1359758 42.2068662, 24.1359249 42.2067937, 24.1357961 42.2065841, 24.1355383 42.2061129, 24.1354514 42.2059541)"
219198282,Христо Ботев,residential,40,yes,False,False,106.58000000000001,"LINESTRING (24.1361254 42.2069975, 24.1368116 42.2065959, 24.1371491 42.2064114)"
219198281,Младост,residential,,,False,False,130.689,"LINESTRING (24.1371491 42.2064114, 24.1379619 42.2074208)"
219198281,Младост,residential,,,False,True,107.263,"LINESTRING (24.1371491 42.2064114, 24.1366994 42.2055061)"
219198282,Христо Ботев,residential,40,yes,False,False,125.312,"LINESTRING (24.1371491 42.2064114, 24.1384288 42.2058019)"
219198282,Христо Ботев,residential,40,yes,False,True,106.58000000000001,"LINESTRING (24.1371491 42.2064114, 24.1368116 42.2065959, 24.1361254 42.2069975)"
233136560,Александър Стамболийски,residential,,,False,True,114.609,"LINESTRING (24.1328061 42.2114707, 24.1316564 42.21089)"
254733047,Васил Левски,residential,,,False,True,88.996,"LINESTRING (24.1328061 42.2114707, 24.1334128 42.2108084)"
219198281,Младост,residential,,,False,False,107.263,"LINESTRING (24.1366994 42.2055061, 24.1371491 42.2064114)"
276429239,,residential,,,False,False,77.709,"LINESTRING (24.1366994 42.2055061, 24.1363626 42.2048533)"
219198280,Сараньово,residential,,,False,True,114.22800000000001,"LINESTRING (24.1366994 42.2055061, 24.1365771 42.20555, 24.1360641 42.2057341, 24.1354514 42.2059541)"
197927522,Средна Гора,residential,,,False,False,90.639,"LINESTRING (24.1350501 42.2051951, 24.1354514 42.2059541)"
197927522,Средна Гора,residential,,,False,True,68.609,"LINESTRING (24.1350501 42.2051951, 24.1347758 42.2046125)"
219198283,,residential,,,False,False,57.942,"LINESTRING (24.1350501 42.2051951, 24.1343891 42.2053734)"
219198281,Младост,residential,,,False,True,130.689,"LINESTRING (24.1379619 42.2074208, 24.1371491 42.2064114)"
219198285,Васил Левски,residential,,,False,False,115.46,"LINESTRING (24.1379619 42.2074208, 24.1368372 42.2080406)"
197927522,Средна Гора,residential,,,False,True,90.639,"LINESTRING (24.1354514 42.2059541, 24.1350501 42.2051951)"
219198280,Сараньово,residential,,,False,True,167.975,"LINESTRING (24.1354514 42.2059541, 24.1336508 42.2066634)"
197927522,Средна Гора,residential,,,False,False,129.514,"LINESTRING (24.1354514 42.2059541, 24.1355383 42.2061129, 24.1357961 42.2065841, 24.1359249 42.2067937, 24.1359758 42.2068662, 24.1360442 42.2069417, 24.1361254 42.2069975)"
219198280,Сараньово,residential,,,False,False,114.228,"LINESTRING (24.1354514 42.2059541, 24.1360641 42.2057341, 24.1365771 42.20555, 24.1366994 42.2055061)"
409221898,,residential,,,False,False,105.493,"LINESTRING (24.1358586 42.2098277, 24.1368772 42.2104029)"
30514645,Съединение,residential,,,False,False,148.784,"LINESTRING (24.1358586 42.2098277, 24.1361327 42.209596, 24.1363017 42.2094718, 24.1365118 42.2093486, 24.137251 42.2089888)"
30514645,Съединение,residential,,,False,True,199.753,"LINESTRING (24.1358586 42.2098277, 24.1354421 42.2103175, 24.134567 42.2113482)"
233137251,Дунав,residential,,,False,True,123.801,"LINESTRING (24.1358586 42.2098277, 24.1357988 42.2097619, 24.1357559 42.2096933, 24.1352476 42.2088119)"
197927522,Средна Гора,residential,,,False,False,18.367,"LINESTRING (24.1368372 42.2080406, 24.1369199 42.208194)"
219198285,Васил Левски,residential,,,False,True,115.46,"LINESTRING (24.1368372 42.2080406, 24.1379619 42.2074208)"
197927522,Средна Гора,residential,,,False,True,130.321,"LINESTRING (24.1368372 42.2080406, 24.1362561 42.2071354, 24.1362011 42.2070599, 24.1361254 42.2069975)"
219198286,,residential,,,False,True,151.851,"LINESTRING (24.1334383 42.2065434, 24.1343891 42.2053734)"
219198279,Симеон Велики,residential,,,False,False,22.039,"LINESTRING (24.1334383 42.2065434, 24.1335638 42.2066078, 24.1336508 42.2066634)"
219198279,Симеон Велики,residential,,,False,True,195.085,"LINESTRING (24.1334383 42.2065434, 24.1332849 42.2064643, 24.1331943 42.2063785, 24.1331486 42.2062972, 24.132791 42.2054882, 24.132725 42.20528, 24.1326772 42.2049279)"
219198283,,residential,,,False,True,57.942,"LINESTRING (24.1343891 42.2053734, 24.1350501 42.2051951)"
219198286,,residential,,,False,False,151.851,"LINESTRING (24.1343891 42.2053734, 24.1334383 42.2065434)"
219198286,,residential,,,False,True,69.404,"LINESTRING (24.1343891 42.2053734, 24.1341118 42.204784)"
197927517,,residential,,,False,False,67.03999999999999,"LINESTRING (24.1326772 42.2049279, 24.132446 42.204952, 24.1318712 42.2050118)"
197927517,,residential,,,False,True,119.32,"LINESTRING (24.1326772 42.2049279, 24.1338363 42.2048253, 24.1339969 42.2048052, 24.1341118 42.204784)"
219198279,Симеон Велики,residential,,,False,False,195.085,"LINESTRING (24.1326772 42.2049279, 24.132725 42.20528, 24.132791 42.2054882, 24.1331486 42.2062972, 24.1331943 42.2063785, 24.1332849 42.2064643, 24.1334383 42.2065434)"
219198280,Сараньово,residential,,,False,False,167.975,"LINESTRING (24.1336508 42.2066634, 24.1354514 42.2059541)"
219198279,Симеон Велики,residential,,,False,True,22.039,"LINESTRING (24.1336508 42.2066634, 24.1335638 42.2066078, 24.1334383 42.2065434)"
233137251,Дунав,residential,,,False,False,144.022,"LINESTRING (24.1336508 42.2066634, 24.1337107 42.2067214, 24.1345049 42.2077927)"
197927517,,residential,,,False,True,57.921,"LINESTRING (24.1341118 42.204784, 24.1347758 42.2046125)"
219198286,,residential,,,False,False,69.404,"LINESTRING (24.1341118 42.204784, 24.1343891 42.2053734)"
197927517,,residential,,,False,False,119.32,"LINESTRING (24.1341118 42.204784, 24.1339969 42.2048052, 24.1338363 42.2048253, 24.1326772 42.2049279)"
197927527,Княз Борис,residential,,,False,False,126.416,"LINESTRING (24.1273951 42.2115016, 24.1280908 42.2104882)"
219198284,Никола Вапцаров,residential,,,False,False,69.879,"LINESTRING (24.1273951 42.2115016, 24.1281195 42.2118288)"
233136689,Юри Гагарин,residential,,,False,True,112.423,"LINESTRING (24.1334128 42.2108084, 24.134567 42.2113482)"
254733047,Васил Левски,residential,,,False,False,88.996,"LINESTRING (24.1334128 42.2108084, 24.1328061 42.2114707)"
254733047,Васил Левски,residential,,,False,True,44.404,"LINESTRING (24.1334128 42.2108084, 24.1337029 42.2104718)"
219198282,Христо Ботев,residential,40,yes,False,False,160.103,"LINESTRING (24.1345049 42.2077927, 24.1361254 42.2069975)"
233137251,Дунав,residential,,,False,False,110.015,"LINESTRING (24.1345049 42.2077927, 24.1351579 42.2086558)"
219198282,Христо Ботев,residential,40,yes,False,True,67.92699999999999,"LINESTRING (24.1345049 42.2077927, 24.1341535 42.2080349, 24.1339066 42.2082131)"
233137251,Дунав,residential,,,False,True,144.022,"LINESTRING (24.1345049 42.2077927, 24.1337107 42.2067214, 24.1336508 42.2066634)"
197927522,Средна Гора,residential,,,False,False,92.49,"LINESTRING (24.1369199 42.208194, 24.137251 42.2089888)"
197927522,Средна Гора,residential,,,False,True,18.367,"LINESTRING (24.1369199 42.208194, 24.1368372 42.2080406)"
254733046,Васил Левски,residential,,,False,False,153.94,"LINESTRING (24.1369199 42.208194, 24.1351579 42.2086558)"
219198282,Христо Ботев,residential,40,yes,False,False,67.92699999999999,"LINESTRING (24.1339066 42.2082131, 24.1341535 42.2080349, 24.1345049 42.2077927)"
219198282,Христо Ботев,residential,40,yes,False,True,80.336,"LINESTRING (24.1339066 42.2082131, 24.1337831 42.2083519, 24.133402 42.2088312)"
376368749,,residential,20,,False,False,262.303,"LINESTRING (24.1339066 42.2082131, 24.1331443 42.2073081, 24.1330153 42.207248, 24.132928 42.2072452, 24.1328484 42.2072536, 24.1327422 42.2073435, 24.1320901 42.2081448)"
233137251,Дунав,residential,,,False,False,18.864,"LINESTRING (24.1351579 42.2086558, 24.1352476 42.2088119)"
233137251,Дунав,residential,,,False,True,110.015,"LINESTRING (24.1351579 42.2086558, 24.1345049 42.2077927)"
254733046,Васил Левски,residential,,,False,True,153.94,"LINESTRING (24.1351579 42.2086558, 24.1369199 42.208194)"
233137251,Дунав,residential,,,False,True,18.864,"LINESTRING (24.1352476 42.2088119, 24.1351579 42.2086558)"
254733047,Васил Левски,residential,,,False,False,82.471,"LINESTRING (24.1352476 42.2088119, 24.1346646 42.2094149)"
233137251,Дунав,residential,,,False,False,123.80099999999999,"LINESTRING (24.1352476 42.2088119, 24.1357559 42.2096933, 24.1357988 42.2097619, 24.1358586 42.2098277)"
233136689,Юри Гагарин,residential,,,False,False,112.423,"LINESTRING (24.134567 42.2113482, 24.1334128 42.2108084)"
30514645,Съединение,residential,,,False,False,199.753,"LINESTRING (24.134567 42.2113482, 24.1354421 42.2103175, 24.1358586 42.2098277)"
276429263,,residential,,,False,True,100.178,"LINESTRING (24.1374879 42.2045115, 24.1363626 42.2048533)"
276429239,,residential,,,False,True,77.709,"LINESTRING (24.1363626 42.2048533, 24.1366994 42.2055061)"
276429263,,residential,,,False,False,100.178,"LINESTRING (24.1363626 42.2048533, 24.1374879 42.2045115)"
276429263,,residential,,,False,True,69.588,"LINESTRING (24.1363626 42.2048533, 24.1355731 42.2050761)"
276429263,,residential,,,False,False,69.588,"LINESTRING (24.1355731 42.2050761, 24.1363626 42.2048533)"
197927527,Княз Борис,residential,,,False,False,297.333,"LINESTRING (24.1304961 42.2074088, 24.13175 42.2057878, 24.1318905 42.2055891, 24.1319161 42.2055229, 24.1319182 42.2054267, 24.1318712 42.2050118)"
197927527,Княз Борис,residential,,,False,True,191.609,"LINESTRING (24.1304961 42.2074088, 24.129271 42.2088459, 24.1292544 42.208866)"
197954923,,residential,,,False,False,154.712,"LINESTRING (24.1304961 42.2074088, 24.1320228 42.2081111, 24.1320901 42.2081448)"
368640339,,residential,,,False,True,144.293,"LINESTRING (24.1304961 42.2074088, 24.1303826 42.2072997, 24.1296473 42.2062756)"
197954923,,residential,,,False,True,122.583,"LINESTRING (24.1346646 42.2094149, 24.133402 42.2088312)"
254733047,Васил Левски,residential,,,False,False,141.722,"LINESTRING (24.1346646 42.2094149, 24.1337029 42.2104718)"
254733047,Васил Левски,residential,,,False,True,82.471,"LINESTRING (24.1346646 42.2094149, 24.1352476 42.2088119)"
197927527,Княз Борис,residential,,,False,False,117.261,"LINESTRING (24.1280908 42.2104882, 24.1287024 42.2095359)"
197927527,Княз Борис,residential,,,False,True,126.416,"LINESTRING (24.1280908 42.2104882, 24.1273951 42.2115016)"
368640339,,residential,,,False,False,54.288,"LINESTRING (24.129327 42.2058489, 24.1296473 42.2062756)"
219198282,Христо Ботев,residential,40,yes,False,False,143.52,"LINESTRING (24.1324904 42.2099312, 24.133402 42.2088312)"
219198282,Христо Ботев,residential,40,yes,False,True,126.825,"LINESTRING (24.1324904 42.2099312, 24.1316564 42.21089)"
406422733,,residential,,,False,False,116.559,"LINESTRING (24.1324904 42.2099312, 24.1337029 42.2104718)"
254733047,Васил Левски,residential,,,False,False,44.404,"LINESTRING (24.1337029 42.2104718, 24.1334128 42.2108084)"
254733047,Васил Левски,residential,,,False,True,141.722,"LINESTRING (24.1337029 42.2104718, 24.1346646 42.2094149)"
406422733,,residential,,,False,True,116.559,"LINESTRING (24.1337029 42.2104718, 24.1324904 42.2099312)"
409221898,,residential,,,False,True,105.493,"LINESTRING (24.1368772 42.2104029, 24.1358586 42.2098277)"
368640339,,residential,,,False,True,54.288,"LINESTRING (24.1296473 42.2062756, 24.129327 42.2058489)"
368640339,,residential,,,False,False,144.293,"LINESTRING (24.1296473 42.2062756, 24.1303826 42.2072997, 24.1304961 42.2074088)"
619173406,,residential,,,False,False,85.87899999999999,"LINESTRING (24.1296473 42.2062756, 24.1304259 42.2061947, 24.1304982 42.2061757, 24.1305302 42.2061489, 24.1305855 42.2060606)"
619173406,,residential,,,False,True,85.87899999999999,"LINESTRING (24.1305855 42.2060606, 24.1305302 42.2061489, 24.1304982 42.2061757, 24.1304259 42.2061947, 24.1296473 42.2062756)"
197927527,Княз Борис,residential,,,False,True,87.268,"LINESTRING (24.1292544 42.208866, 24.1287024 42.2095359)"
682313169,,living_street,,,False,False,155.78,"LINESTRING (24.1292544 42.208866, 24.130851 42.2096171)"
197927527,Княз Борис,residential,,,False,False,191.609,"LINESTRING (24.1292544 42.208866, 24.129271 42.2088459, 24.1304961 42.2074088)"
197927525,бул. България,residential,,,False,False,192.917,"LINESTRING (24.130851 42.2096171, 24.1320901 42.2081448)"
197927525,бул. България,residential,,,False,True,84.509,"LINESTRING (24.130851 42.2096171, 24.1303133 42.2102644)"
682313169,,living_street,,,False,True,155.78,"LINESTRING (24.130851 42.2096171, 24.1292544 42.208866)"
219198284,Никола Вапцаров,residential,,,False,True,69.879,"LINESTRING (24.1281195 42.2118288, 24.1273951 42.2115016)"
683785364,,residential,,,False,False,56.414,"LINESTRING (24.1281195 42.2118288, 24.1284591 42.2113882)"
683785364,,residential,,,False,True,56.414,"LINESTRING (24.1284591 42.2113882, 24.1281195 42.2118288)"
683785365,,residential,,,False,False,192.522,"LINESTRING (24.1284591 42.2113882, 24.1283432 42.2112771, 24.1283364 42.2112333, 24.1283499 42.2111895, 24.1287781 42.2106062, 24.1288143 42.2105873, 24.1288653 42.2105784, 24.1289377 42.2105863, 24.1297612 42.210954)"
197927525,бул. България,residential,,,False,False,89.148,"LINESTRING (24.1297612 42.210954, 24.1303133 42.2102644)"
683785365,,residential,,,False,True,192.522,"LINESTRING (24.1297612 42.210954, 24.1289377 42.2105863, 24.1288653 42.2105784, 24.1288143 42.2105873, 24.1287781 42.2106062, 24.1283499 42.2111895, 24.1283364 42.2112333, 24.1283432 42.2112771, 24.1284591 42.2113882)"
