osmid,highway,oneway,reversed,length,lanes,ref,name,maxspeed,geometry,bridge
440439904,residential,False,True,56.837,,,,,"LINESTRING (27.7089878 43.193512, 27.7089315 43.1940215)",
164492410,tertiary,False,False,183.482,2,9004,Христо Ботев,50,"LINESTRING (27.7089878 43.193512, 27.7087673 43.1934953, 27.7070914 43.1933684, 27.7067357 43.1933484)",
185636170,residential,False,True,147.76,,,Трети март,,"LINESTRING (27.7089878 43.193512, 27.7089816 43.193437, 27.7088979 43.1933468, 27.7079718 43.1924223)",
711550196,tertiary,False,True,66.922,2,9004,Христо Ботев,90,"LINESTRING (27.7089878 43.193512, 27.709168 43.1935175, 27.7093482 43.193523, 27.7098126 43.1935371)",
185636218,residential,False,True,91.504,,,Стара планина,,"LINESTRING (27.7037917 43.1913094, 27.7026865 43.1914765)",
185636198,residential,False,False,49.628,,,Гебедже,,"LINESTRING (27.7037917 43.1913094, 27.7038578 43.1915932, 27.7038565 43.1915935, 27.7038929 43.1917487)",
185636198,residential,False,True,157.44799999999998,,,Гебедже,,"LINESTRING (27.7037917 43.1913094, 27.7035717 43.1904337, 27.703425 43.189919)",
295238361,residential,False,False,126.84200000000001,,,Крайбрежна,40,"LINESTRING (27.7096844 43.1940535, 27.7097004 43.1944087, 27.7096739 43.1944777, 27.7094019 43.1945583, 27.7093238 43.1945667, 27.7087239 43.194631)",
440439904,residential,False,False,61.152,,,,,"LINESTRING (27.7096844 43.1940535, 27.709493 43.1940494, 27.7091311 43.1940344, 27.7089315 43.1940215)",
"[440439904, 724141619, 724141620]",residential,False,True,83.38,,,,,"LINESTRING (27.7096844 43.1940535, 27.7097243 43.1940538, 27.7097632 43.1940504, 27.7098121 43.1940382, 27.7100167 43.1939707, 27.7102667 43.1938947, 27.7103161 43.1938797, 27.7106469 43.193799)",yes
"[440439904, 724141619, 724141620]",residential,False,False,83.38,,,,,"LINESTRING (27.7106469 43.193799, 27.7103161 43.1938797, 27.7102667 43.1938947, 27.7100167 43.1939707, 27.7098121 43.1940382, 27.7097632 43.1940504, 27.7097243 43.1940538, 27.7096844 43.1940535)",yes
711533245,residential,False,False,22.937,,,Панайот Волов,,"LINESTRING (27.701131 43.1863893, 27.7013492 43.1865206)",
711534609,residential,False,True,194.68,,,Мусала,,"LINESTRING (27.701131 43.1863893, 27.7002364 43.1866816, 27.7001447 43.1867702, 27.7000668 43.1869557, 27.6997871 43.1876577)",
1022135706,residential,False,True,14.125,,,Димитър Ватев,,"LINESTRING (27.704516 43.1864455, 27.7043708 43.1865157)",
711533245,residential,False,False,20.383,,,Панайот Волов,,"LINESTRING (27.7013492 43.1865206, 27.7015545 43.1866264)",
711533245,residential,False,True,22.937,,,Панайот Волов,,"LINESTRING (27.7013492 43.1865206, 27.701131 43.1863893)",
185636205,residential,False,True,119.196,,,Средна гора,,"LINESTRING (27.7013492 43.1865206, 27.7012765 43.186717, 27.70112 43.1873405, 27.7010618 43.1875713)",
1022135706,residential,False,False,14.125,,,Димитър Ватев,,"LINESTRING (27.7043708 43.1865157, 27.704516 43.1864455)",
1022135706,residential,False,True,5.759,,,Димитър Ватев,,"LINESTRING (27.7043708 43.1865157, 27.704313 43.1865458)",
185636193,residential,False,False,169.605,,,Георги Бенковски,,"LINESTRING (27.7043708 43.1865157, 27.7049915 43.186769, 27.7053504 43.1869154, 27.7056385 43.1869633, 27.7060666 43.1870381, 27.7062874 43.1870939)",
1022135706,residential,False,False,5.759,,,Димитър Ватев,,"LINESTRING (27.704313 43.1865458, 27.7043708 43.1865157)",
185636170,residential,False,False,30.301000000000002,,,Трети март,,"LINESTRING (27.704313 43.1865458, 27.7042948 43.1865976, 27.704222 43.1868101)",
711533245,residential,False,False,66.831,,,Панайот Волов,,"LINESTRING (27.7021703 43.1868908, 27.702897 43.1871745)",
185636186,residential,False,False,146.449,,,Рила,,"LINESTRING (27.7021703 43.1868908, 27.7021221 43.1869952, 27.7020271 43.1872517, 27.7019984 43.1876852, 27.7023708 43.1881136)",
711533245,residential,False,True,58.059,,,Панайот Волов,,"LINESTRING (27.7021703 43.1868908, 27.7016754 43.1866942, 27.7015545 43.1866264)",
185636212,residential,False,False,21.174,,,Иван Вазов,,"LINESTRING (27.7062874 43.1870939, 27.706229 43.1872795)",
185636193,residential,False,True,169.605,,,Георги Бенковски,,"LINESTRING (27.7062874 43.1870939, 27.7060666 43.1870381, 27.7056385 43.1869633, 27.7053504 43.1869154, 27.7049915 43.186769, 27.7043708 43.1865157)",
711533245,residential,False,True,66.831,,,Панайот Волов,,"LINESTRING (27.702897 43.1871745, 27.7021703 43.1868908)",
185636198,residential,False,False,49.92100000000001,,,Гебедже,,"LINESTRING (27.702897 43.1871745, 27.7029275 43.1875674, 27.7029207 43.1876226)",
"[185636162, 711550198, 711550199]",residential,False,True,45.325,,,Валентина Терешкова,,"LINESTRING (27.7070094 43.187155, 27.706883 43.1872153, 27.7065848 43.1873576, 27.7065416 43.1873782)",yes
185636214,residential,False,False,558.953,,,Иван Вазов,,"LINESTRING (27.7070094 43.187155, 27.7071307 43.18849, 27.7071769 43.1890417, 27.7072116 43.1893913, 27.7074455 43.1899219, 27.707538 43.1900946, 27.7081156 43.1909095, 27.7081606 43.1909652, 27.708182 43.1909916, 27.7086441 43.1916233, 27.7087856 43.1917622, 27.7088378 43.1917828, 27.708956 43.1918296)",
185636165,residential,False,False,27.618,,,Иван Вазов,,"LINESTRING (27.706229 43.1872795, 27.7065416 43.1873782)",
185636212,residential,False,True,21.174,,,Иван Вазов,,"LINESTRING (27.706229 43.1872795, 27.7062874 43.1870939)",
