osmid,oneway,lanes,highway,junction,reversed,length,geometry,name,maxspeed,ref
"[139100195, 135564324]",False,,residential,,False,328.52700000000004,"LINESTRING (28.1630448 43.4275421, 28.1619987 43.4283304, 28.1615685 43.4286361, 28.1611503 43.4300259)",Арда,,
153052178,False,,tertiary,,True,85.82900000000001,"LINESTRING (28.1630448 43.4275421, 28.1626499 43.4273678, 28.1625026 43.4273106, 28.1621412 43.4271365)",Струма,50,
"[139100195, 135564324]",False,,residential,,True,328.52700000000004,"LINESTRING (28.1611503 43.4300259, 28.1615685 43.4286361, 28.1619987 43.4283304, 28.1630448 43.4275421)",Арда,,
139100199,False,,residential,,False,158.85500000000002,"LINESTRING (28.1611503 43.4300259, 28.1604034 43.4299356, 28.1592098 43.4297913)",Средна гора,50,
139100199,False,,residential,,True,136.546,"LINESTRING (28.1611503 43.4300259, 28.1620097 43.4301298, 28.1628183 43.4302275)",Средна гора,50,
139100199,False,,residential,,False,110.432,"LINESTRING (28.1592098 43.4297913, 28.158002 43.4296454, 28.1578608 43.4296283)",Средна гора,50,
139100199,False,,residential,,True,158.85500000000002,"LINESTRING (28.1592098 43.4297913, 28.1604034 43.4299356, 28.1611503 43.4300259)",Средна гора,50,
153052174,True,2,secondary,,False,24.846,"LINESTRING (28.1620003 43.4266671, 28.1618831 43.4268737)",Черно море,50,27
160317981,False,2,secondary,,True,56.528999999999996,"LINESTRING (28.1620003 43.4266671, 28.1621145 43.4265493, 28.1621515 43.4265047, 28.1623714 43.426262, 28.1623868 43.4262434)",Черно море,50,27
135567085,True,,residential,,False,140.61,"LINESTRING (28.155081 43.4281829, 28.1566822 43.4276861)",Люлин,50,
139100194,False,,residential,,False,9.524,"LINESTRING (28.155081 43.4281829, 28.1551269 43.4282618)",Тунджа,50,
135567078,False,,residential,,True,20.834,"LINESTRING (28.1583136 43.4272908, 28.1584086 43.427465)",Черни връх,50,
135567079,True,,residential,,False,138.306,"LINESTRING (28.1583136 43.4272908, 28.1567343 43.427772)",Люлин,50,
135567078,False,,residential,,False,11.338,"LINESTRING (28.1583136 43.4272908, 28.1582759 43.4272214, 28.1582619 43.427196)",Черни връх,50,
135253089,False,,residential,,False,10.437,"LINESTRING (28.1567343 43.427772, 28.1566822 43.4276861)",Средна гора,50,
135567079,True,,residential,,False,140.767,"LINESTRING (28.1567343 43.427772, 28.1551269 43.4282618)",Люлин,50,
135253089,False,,residential,,True,225.568,"LINESTRING (28.1567343 43.427772, 28.1578119 43.4295477, 28.1578608 43.4296283)",Средна гора,50,
135567078,False,,residential,,True,167.747,"LINESTRING (28.1574988 43.4257929, 28.1582619 43.427196)",Черни връх,50,
154853682,False,,residential,,True,359.49,"LINESTRING (28.1574988 43.4257929, 28.1572927 43.4225634)",Черни връх,,
160573138,False,2,secondary,,False,156.852,"LINESTRING (28.1574988 43.4257929, 28.1555573 43.4258326)",Варненска,50,
160573138,False,2,secondary,,True,135.728,"LINESTRING (28.1574988 43.4257929, 28.1591788 43.4257579)",Варненска,50,
139100194,False,,residential,,True,9.524,"LINESTRING (28.1551269 43.4282618, 28.155081 43.4281829)",Тунджа,50,
135567078,False,,residential,,False,154.537,"LINESTRING (28.1591196 43.4287553, 28.1590745 43.4286735, 28.1584086 43.427465)",Черни връх,50,
1034270467,False,2,secondary,,False,140.558,"LINESTRING (28.1591196 43.4287553, 28.1590611 43.4287958, 28.158744 43.4290158, 28.1582067 43.4293884, 28.1578608 43.4296283)",Дунав,50,27
"[153052176, 1034270466, 1034270467]",False,2,secondary,,True,242.765,"LINESTRING (28.1591196 43.4287553, 28.1593103 43.4286231, 28.1597404 43.4283248, 28.1606927 43.4276644, 28.1608612 43.4275475, 28.1609718 43.4274708, 28.1610497 43.4274134, 28.1611339 43.4273557, 28.1612785 43.4272368)",Дунав,50,27
135567078,False,,residential,,False,167.747,"LINESTRING (28.1582619 43.427196, 28.1574988 43.4257929)",Черни връх,50,
135567078,False,,residential,,True,11.338,"LINESTRING (28.1582619 43.427196, 28.1582759 43.4272214, 28.1583136 43.4272908)",Черни връх,50,
135253089,False,,residential,,False,225.232,"LINESTRING (28.1566822 43.4276861, 28.1555573 43.4258326)",Средна гора,50,
135253089,False,,residential,,True,10.437,"LINESTRING (28.1566822 43.4276861, 28.1567343 43.427772)",Средна гора,50,
135567085,True,,residential,,False,138.721,"LINESTRING (28.1566822 43.4276861, 28.1582619 43.427196)",Люлин,50,
139100193,False,,residential,,True,358.949,"LINESTRING (28.1553933 43.4226067, 28.1555573 43.4258326)",Средна гора,50,
139103831,False,,residential,,False,153.474,"LINESTRING (28.1553933 43.4226067, 28.1572927 43.4225634)",Ком,,
139288749,False,,residential,,False,64.927,"LINESTRING (28.1553933 43.4226067, 28.1553636 43.4220232)",Средна гора,50,
139288749,False,,residential,,False,66.584,"LINESTRING (28.1553636 43.4220232, 28.1553332 43.4214248)",Средна гора,50,
139288749,False,,residential,,True,64.927,"LINESTRING (28.1553636 43.4220232, 28.1553933 43.4226067)",Средна гора,50,
139103831,False,,residential,,False,143.301,"LINESTRING (28.1572927 43.4225634, 28.1590662 43.422523)",Ком,,
139103831,False,,residential,,True,153.474,"LINESTRING (28.1572927 43.4225634, 28.1553933 43.4226067)",Ком,,
154853682,False,,residential,,False,359.49,"LINESTRING (28.1572927 43.4225634, 28.1574988 43.4257929)",Черни връх,,
135567078,False,,residential,,False,20.834,"LINESTRING (28.1584086 43.427465, 28.1583136 43.4272908)",Черни връх,50,
135567078,False,,residential,,True,154.537,"LINESTRING (28.1584086 43.427465, 28.1590745 43.4286735, 28.1591196 43.4287553)",Черни връх,50,
136439229,False,,residential,,False,246.853,"LINESTRING (28.1584086 43.427465, 28.15891 43.4273156, 28.1590879 43.4272645, 28.1592864 43.4272022, 28.1593825 43.4271594, 28.1594564 43.4270958, 28.1594929 43.4270215, 28.1594928 43.4268961, 28.1594526 43.4267704, 28.1594473 43.4267542, 28.159439 43.4267274, 28.1593722 43.4265126, 28.1592756 43.4261386, 28.1591788 43.4257579)",Янтра,,
139103831,False,,residential,,True,143.301,"LINESTRING (28.1590662 43.422523, 28.1572927 43.4225634)",Ком,,
154853683,False,,residential,,True,359.82,"LINESTRING (28.1590662 43.422523, 28.1591256 43.4242295, 28.1591788 43.4257579)",Янтра,,
154853684,False,,residential,,False,286.659,"LINESTRING (28.1590662 43.422523, 28.1590503 43.421962, 28.159079 43.4218885, 28.1591608 43.4218455, 28.1592971 43.4218295, 28.1610627 43.4216699, 28.1617111 43.4216113)",Янтра,,
175628684,False,,residential,,False,12.879,"LINESTRING (28.1617111 43.4216113, 28.1618702 43.4216192)",,,
152987888,False,,residential,,True,104.232,"LINESTRING (28.1617111 43.4216113, 28.1617823 43.4222874, 28.1618541 43.4225414)",ж.к. Балик,,
154853684,False,,residential,,True,286.659,"LINESTRING (28.1617111 43.4216113, 28.1610627 43.4216699, 28.1592971 43.4218295, 28.1591608 43.4218455, 28.159079 43.4218885, 28.1590503 43.421962, 28.1590662 43.422523)",Янтра,,
136441235,True,,secondary,,False,29.267000000000003,"LINESTRING (28.1623868 43.4262434, 28.1624154 43.4261154, 28.1623746 43.4259852)",Черно море,,
160317981,False,2,secondary,,False,56.528999999999996,"LINESTRING (28.1623868 43.4262434, 28.1623714 43.426262, 28.1621515 43.4265047, 28.1621145 43.4265493, 28.1620003 43.4266671)",Черно море,50,27
152987888,False,,residential,,False,154.337,"LINESTRING (28.162168 43.4256724, 28.1621609 43.4253782, 28.1621138 43.4252377, 28.162072 43.4248603, 28.1620008 43.4247798, 28.1619764 43.4243053)",ж.к. Балик,,
152987891,False,2,secondary,,False,185.15900000000002,"LINESTRING (28.162168 43.4256724, 28.1621191 43.4256787, 28.1618693 43.4257035, 28.1616574 43.4257078, 28.1614004 43.4257131, 28.1605336 43.4257309, 28.1598791 43.4257443)",Варненска,50,
1150806873,True,1,secondary,,False,22.205,"LINESTRING (28.162168 43.4256724, 28.1623333 43.4256685, 28.1624427 43.425664)",Варненска,50,
136441232,False,,residential,,False,56.193,"LINESTRING (28.1619764 43.4243053, 28.1623548 43.4242958, 28.1625613 43.4242899, 28.1626718 43.4242912)",ж.к. Балик,,
152987888,False,,residential,,False,196.444,"LINESTRING (28.1619764 43.4243053, 28.1619624 43.423851, 28.1619502 43.4235991, 28.1619082 43.4229838, 28.1618541 43.4225414)",ж.к. Балик,,
152987888,False,,residential,,True,154.337,"LINESTRING (28.1619764 43.4243053, 28.1620008 43.4247798, 28.162072 43.4248603, 28.1621138 43.4252377, 28.1621609 43.4253782, 28.162168 43.4256724)",ж.к. Балик,,
136441236,False,,residential,,True,141.386,"LINESTRING (28.1636016 43.4224658, 28.1632325 43.4224828, 28.1631969 43.4224844, 28.1622581 43.4225276, 28.1622029 43.4225301, 28.1618541 43.4225414)",ж.к. Балик,,
175631808,False,2,secondary,,False,217.13400000000001,"LINESTRING (28.1636016 43.4224658, 28.1634001 43.4230339, 28.1633575 43.4231307, 28.1632434 43.42339, 28.1631755 43.4234943, 28.1629563 43.4238365, 28.1628065 43.4240734, 28.1626718 43.4242912)",Христо Ботев,50,
136441232,False,,residential,,True,56.193,"LINESTRING (28.1626718 43.4242912, 28.1625613 43.4242899, 28.1623548 43.4242958, 28.1619764 43.4243053)",ж.к. Балик,,
175631808,False,2,secondary,,False,151.879,"LINESTRING (28.1626718 43.4242912, 28.1625742 43.4244886, 28.1625372 43.4247193, 28.1625369 43.4250874, 28.1625354 43.4252102, 28.1625603 43.4256428)",Христо Ботев,50,
175631808,False,2,secondary,,True,217.13400000000001,"LINESTRING (28.1626718 43.4242912, 28.1628065 43.4240734, 28.1629563 43.4238365, 28.1631755 43.4234943, 28.1632434 43.42339, 28.1633575 43.4231307, 28.1634001 43.4230339, 28.1636016 43.4224658)",Христо Ботев,50,
136441236,False,,residential,,False,141.386,"LINESTRING (28.1618541 43.4225414, 28.1622029 43.4225301, 28.1622581 43.4225276, 28.1631969 43.4224844, 28.1632325 43.4224828, 28.1636016 43.4224658)",ж.к. Балик,,
152987888,False,,residential,,False,104.232,"LINESTRING (28.1618541 43.4225414, 28.1617823 43.4222874, 28.1617111 43.4216113)",ж.к. Балик,,
152987888,False,,residential,,True,196.44400000000002,"LINESTRING (28.1618541 43.4225414, 28.1619082 43.4229838, 28.1619502 43.4235991, 28.1619624 43.423851, 28.1619764 43.4243053)",ж.к. Балик,,
160317978,True,1,secondary,,False,37.235,"LINESTRING (28.1629365 43.4255347, 28.1628407 43.4256948, 28.1627241 43.4258309)",Черно море,50,27
135565840,True,1,secondary,,False,36.324,"LINESTRING (28.1616728 43.4270796, 28.1615286 43.4271371, 28.1612785 43.4272368)",Дунав,50,27
152815091,True,,secondary,roundabout,False,15.523,"LINESTRING (28.1616728 43.4270796, 28.1616355 43.4270725, 28.1615765 43.4270478, 28.161542 43.4270217, 28.1615244 43.4269991)",,,27
152815091,True,,secondary,roundabout,False,7.601000000000001,"LINESTRING (28.1618831 43.4268737, 28.1619018 43.4269203, 28.161903 43.4269401)",,,27
152815078,True,2,secondary,,False,25.328,"LINESTRING (28.1617405 43.4267947, 28.1620003 43.4266671)",Черно море,50,27
152815091,True,,secondary,roundabout,False,14.958000000000002,"LINESTRING (28.1617405 43.4267947, 28.1618094 43.4268142, 28.1618467 43.426836, 28.1618831 43.4268737)",,,27
152815071,True,,tertiary,,False,29.102,"LINESTRING (28.161903 43.4269401, 28.1621412 43.4271365)",,,
152815091,True,,secondary,roundabout,False,16.683999999999997,"LINESTRING (28.161903 43.4269401, 28.1618983 43.4269684, 28.1618744 43.4270116, 28.1618217 43.4270534, 28.1618005 43.4270633)",,,27
152815091,True,,secondary,roundabout,False,10.632000000000001,"LINESTRING (28.1618005 43.4270633, 28.1617615 43.4270752, 28.161697 43.4270813, 28.1616728 43.4270796)",,,27
152815091,True,,secondary,roundabout,False,9.196,"LINESTRING (28.1616283 43.4268031, 28.1616674 43.4267947, 28.1617405 43.4267947)",,,27
152987891,False,2,secondary,,False,30.121,"LINESTRING (28.1598791 43.4257443, 28.1595063 43.4257527)",Варненска,50,
152987891,False,2,secondary,,True,185.159,"LINESTRING (28.1598791 43.4257443, 28.1605336 43.4257309, 28.1614004 43.4257131, 28.1616574 43.4257078, 28.1618693 43.4257035, 28.1621191 43.4256787, 28.162168 43.4256724)",Варненска,50,
160573140,True,,secondary_link,,False,28.41,"LINESTRING (28.1598791 43.4257443, 28.1598496 43.4257821, 28.1598335 43.4258191, 28.1598389 43.4258581, 28.1598577 43.4259107, 28.1599216 43.4259755)",,,
152987891,False,2,secondary,,True,30.121,"LINESTRING (28.1595063 43.4257527, 28.1598791 43.4257443)",Варненска,50,
160573138,False,2,secondary,,False,26.454,"LINESTRING (28.1595063 43.4257527, 28.1591788 43.4257579)",Варненска,50,
578204666,False,,tertiary,,True,41.696,"LINESTRING (28.1595063 43.4257527, 28.1599216 43.4259755)",Струма,50,
578204666,False,,tertiary,,False,41.696,"LINESTRING (28.1599216 43.4259755, 28.1595063 43.4257527)",Струма,50,
152815352,False,,tertiary,,True,137.2,"LINESTRING (28.1599216 43.4259755, 28.1602802 43.4262012, 28.1612932 43.4267007)",Струма,50,
175628684,False,,residential,,True,12.879,"LINESTRING (28.1618702 43.4216192, 28.1617111 43.4216113)",,,
152815087,True,,tertiary,,False,29.414,"LINESTRING (28.1615073 43.4269147, 28.1614261 43.4268336, 28.1612932 43.4267007)",,,
152815091,True,,secondary,roundabout,False,16.451,"LINESTRING (28.1615073 43.4269147, 28.1615113 43.4269006, 28.1615178 43.4268858, 28.1615441 43.4268508, 28.1616002 43.4268135, 28.1616283 43.4268031)",,,27
152815091,True,,secondary,roundabout,False,9.593,"LINESTRING (28.1615244 43.4269991, 28.1615074 43.4269593, 28.1615073 43.4269147)",,,27
135183618,False,,residential,,False,287.065,"LINESTRING (28.1636578 43.4278357, 28.1641681 43.4303906)",Волга,50,
135183740,False,,residential,,False,155.18,"LINESTRING (28.1636578 43.4278357, 28.1647112 43.4290029)",Струма,50,
153052178,False,,tertiary,,True,59.299,"LINESTRING (28.1636578 43.4278357, 28.1630448 43.4275421)",Струма,50,
160573138,False,2,secondary,,False,135.728,"LINESTRING (28.1591788 43.4257579, 28.1574988 43.4257929)",Варненска,50,
160573138,False,2,secondary,,True,26.454,"LINESTRING (28.1591788 43.4257579, 28.1595063 43.4257527)",Варненска,50,
136439229,False,,residential,,True,246.85299999999995,"LINESTRING (28.1591788 43.4257579, 28.1592756 43.4261386, 28.1593722 43.4265126, 28.159439 43.4267274, 28.1594473 43.4267542, 28.1594526 43.4267704, 28.1594928 43.4268961, 28.1594929 43.4270215, 28.1594564 43.4270958, 28.1593825 43.4271594, 28.1592864 43.4272022, 28.1590879 43.4272645, 28.15891 43.4273156, 28.1584086 43.427465)",Янтра,,
154853683,False,,residential,,False,359.82,"LINESTRING (28.1591788 43.4257579, 28.1591256 43.4242295, 28.1590662 43.422523)",Янтра,,
135565839,True,,tertiary,,False,29.359,"LINESTRING (28.1612932 43.4267007, 28.1614751 43.4267563, 28.1616283 43.4268031)",,50,
152815352,False,,tertiary,,False,137.2,"LINESTRING (28.1612932 43.4267007, 28.1602802 43.4262012, 28.1599216 43.4259755)",Струма,50,
152815106,True,1,secondary,,False,33.059,"LINESTRING (28.1612785 43.4272368, 28.1614303 43.4270901, 28.1615244 43.4269991)",Дунав,50,27
"[153052176, 1034270466, 1034270467]",False,2,secondary,,False,242.765,"LINESTRING (28.1612785 43.4272368, 28.1611339 43.4273557, 28.1610497 43.4274134, 28.1609718 43.4274708, 28.1608612 43.4275475, 28.1606927 43.4276644, 28.1597404 43.4283248, 28.1593103 43.4286231, 28.1591196 43.4287553)",Дунав,50,27
139288749,False,,residential,,True,66.584,"LINESTRING (28.1553332 43.4214248, 28.1553636 43.4220232)",Средна гора,50,
1150806874,True,1,secondary,,False,30.066000000000003,"LINESTRING (28.1626354 43.425674, 28.1627065 43.4256696, 28.1627764 43.4256511, 28.1629365 43.4255347)",Черно море,50,27
1151093628,True,1,secondary,roundabout,False,19.118,"LINESTRING (28.1626354 43.425674, 28.162677 43.4257178, 28.1627078 43.4257719, 28.1627241 43.4258309)",,,
1151093629,True,1,secondary,roundabout,False,9.95,"LINESTRING (28.1624427 43.425664, 28.162498 43.4256457, 28.1625603 43.4256428)",,,
1150806875,True,1,secondary,,False,21.349,"LINESTRING (28.1622906 43.4258425, 28.162168 43.4256724)",Варненска,50,
1151093625,True,1,secondary,roundabout,False,24.196,"LINESTRING (28.1622906 43.4258425, 28.1623109 43.4257811, 28.1623598 43.4257129, 28.1624427 43.425664)",,,
1151093626,True,1,secondary,roundabout,False,17.526,"LINESTRING (28.1623746 43.4259852, 28.1623337 43.4259462, 28.1623109 43.4259043, 28.1622906 43.4258425)",,,
152815108,True,1,secondary,,False,35.923,"LINESTRING (28.1626435 43.4259803, 28.1624979 43.4261463, 28.1623868 43.4262434)",Черно море,50,27
1150806876,True,1,secondary,roundabout,False,24.39,"LINESTRING (28.1626435 43.4259803, 28.1625704 43.4260183, 28.1624993 43.4260261, 28.1624322 43.4260163, 28.1623746 43.4259852)",,,
