osmid,ref,highway,oneway,reversed,length,junction,geometry,name,maxspeed
165731787,102,tertiary,False,True,330.81100000000004,,"LINESTRING (22.686609 43.6252067, 22.686585 43.6251151, 22.6866018 43.6250305, 22.6867815 43.6247075, 22.6869415 43.6245191, 22.6871447 43.6244244, 22.6875599 43.6244067, 22.6878405 43.6242947, 22.6880088 43.6241476, 22.6881372 43.6239463, 22.6881341 43.6237206, 22.6879467 43.6234663, 22.6878062 43.6232806, 22.6877945 43.6230417, 22.6878807 43.6229146)",,
583464864,102,tertiary,False,True,8.537,,"LINESTRING (22.6873972 43.6258975, 22.6873925 43.6259742)",Цар Иван Срацимир,
657894746,102,tertiary,True,False,19.669,roundabout,"LINESTRING (22.6873972 43.6258975, 22.6873272 43.6258968, 22.6872649 43.6258839, 22.6871986 43.6258447, 22.6871876 43.6258293)",,
165731787,102,tertiary,False,True,15.465,,"LINESTRING (22.6878807 43.6229146, 22.6880595 43.6228637)",,
524763314,,rest_area,False,False,15.465,,"LINESTRING (22.6878807 43.6229146, 22.6880595 43.6228637)",,
524763314,,rest_area,False,True,28.917,,"LINESTRING (22.6878807 43.6229146, 22.6878489 43.6228642, 22.6878934 43.6228024, 22.6880595 43.6228637)",,
165731787,102,tertiary,False,False,330.81100000000004,,"LINESTRING (22.6878807 43.6229146, 22.6877945 43.6230417, 22.6878062 43.6232806, 22.6879467 43.6234663, 22.6881341 43.6237206, 22.6881372 43.6239463, 22.6880088 43.6241476, 22.6878405 43.6242947, 22.6875599 43.6244067, 22.6871447 43.6244244, 22.6869415 43.6245191, 22.6867815 43.6247075, 22.6866018 43.6250305, 22.686585 43.6251151, 22.686609 43.6252067)",,
297917252,,residential,False,False,42.042,,"LINESTRING (22.6875062 43.6256925, 22.6876956 43.6256635, 22.6880054 43.6257431)",П. К. Яворов,
657894746,102,tertiary,True,False,27.778,roundabout,"LINESTRING (22.6875062 43.6256925, 22.6875297 43.6257362, 22.6875326 43.6257743, 22.6875158 43.6258196, 22.6874786 43.625858, 22.6874255 43.6258849, 22.6873972 43.6258975)",,
297961678,,residential,False,False,34.946,,"LINESTRING (22.6859671 43.6304545, 22.6858211 43.6305146, 22.6855604 43.6305537)",Лозан Стрелков,
583464864,102,tertiary,False,False,28.644000000000002,,"LINESTRING (22.6859671 43.6304545, 22.6857758 43.6304139, 22.6856384 43.6303596)",Цар Иван Срацимир,
583464865,102,tertiary,False,True,135.461,,"LINESTRING (22.6859671 43.6304545, 22.6861238 43.6304221, 22.6873389 43.6299639, 22.6874889 43.6299649)",Лозан Стрелков,
235504459,,residential,False,True,88.453,,"LINESTRING (22.6873925 43.6259742, 22.6873589 43.6267693)",,
583464864,102,tertiary,False,False,8.537,,"LINESTRING (22.6873925 43.6259742, 22.6873972 43.6258975)",Цар Иван Срацимир,
583464864,102,tertiary,False,True,165.921,,"LINESTRING (22.6873925 43.6259742, 22.6868802 43.626512, 22.6865865 43.6267833, 22.6861655 43.6271724)",Цар Иван Срацимир,
230426980,,residential,False,True,151.289,,"LINESTRING (22.6828623 43.6260305, 22.6847383 43.6259462)",Княз Борис I,
230426980,,residential,False,False,94.76,,"LINESTRING (22.6828623 43.6260305, 22.6824237 43.625815, 22.6819073 43.6255326)",Княз Борис I,
297961699,,residential,False,False,149.345,,"LINESTRING (22.6828623 43.6260305, 22.6818662 43.6263494, 22.6817189 43.6263602, 22.6811188 43.6262526)",Петко Ковача,
297917252,,residential,False,False,29.471,,"LINESTRING (22.6884669 43.6257948, 22.688833 43.6257904)",П. К. Яворов,
297917252,,residential,False,True,10.48,,"LINESTRING (22.6884669 43.6257948, 22.6883367 43.6257946)",П. К. Яворов,
297917284,,residential,False,True,69.309,,"LINESTRING (22.6884669 43.6257948, 22.688651 43.6264037)",,
297917252,,residential,False,True,29.471,,"LINESTRING (22.688833 43.6257904, 22.6884669 43.6257948)",П. К. Яворов,
297917252,,residential,False,False,54.201,,"LINESTRING (22.688833 43.6257904, 22.689189 43.6257886, 22.6894988 43.6257387)",П. К. Яворов,
297917282,,residential,False,True,184.567,,"LINESTRING (22.688833 43.6257904, 22.6894344 43.6259769, 22.6897872 43.6260242, 22.6906118 43.6260826, 22.6910617 43.6261096)",Хаджи Димитър,
297917252,,residential,False,True,134.112,,"LINESTRING (22.6911253 43.625477, 22.6894988 43.6257387)",П. К. Яворов,
297917260,,residential,False,False,71.863,,"LINESTRING (22.6911253 43.625477, 22.691444 43.6248733)",Юрий Гагарин,
720323466,,residential,False,True,46.149,,"LINESTRING (22.6911253 43.625477, 22.6908481 43.6258403)",,
790368472,,residential,False,False,97.062,,"LINESTRING (22.6911253 43.625477, 22.6912021 43.6256704, 22.6913873 43.6258321, 22.6914273 43.6259393, 22.6913763 43.626116, 22.6912959 43.6262758)",,
297917260,,residential,False,True,71.863,,"LINESTRING (22.691444 43.6248733, 22.6911253 43.625477)",Юрий Гагарин,
297917260,,residential,False,False,41.223,,"LINESTRING (22.691444 43.6248733, 22.6915373 43.6247212, 22.6915915 43.6246154, 22.6915218 43.6245391)",Юрий Гагарин,
297917268,,residential,False,False,43.187,,"LINESTRING (22.6900715 43.6247951, 22.6898548 43.6251504)",Феликс Каниц,
789246507,,residential,False,True,120.157,,"LINESTRING (22.6900715 43.6247951, 22.6915218 43.6245391)",Васил Левски,
"[297917264, 789246507]",,residential,False,False,263.919,,"LINESTRING (22.6900715 43.6247951, 22.6885383 43.6250482, 22.6879591 43.625148, 22.6872059 43.6252614, 22.6870155 43.6252901, 22.6869466 43.6253842)",Васил Левски,
165731787,102,tertiary,False,False,38.369,,"LINESTRING (22.6869466 43.6253842, 22.6872718 43.6256365)",,
165731787,102,tertiary,False,True,33.769,,"LINESTRING (22.6869466 43.6253842, 22.6866965 43.6252705, 22.686609 43.6252067)",,
"[297917264, 789246507]",,residential,False,True,263.919,,"LINESTRING (22.6869466 43.6253842, 22.6870155 43.6252901, 22.6872059 43.6252614, 22.6879591 43.625148, 22.6885383 43.6250482, 22.6900715 43.6247951)",Васил Левски,
297917252,,residential,False,False,134.112,,"LINESTRING (22.6894988 43.6257387, 22.6911253 43.625477)",П. К. Яворов,
297917268,,residential,False,True,71.417,,"LINESTRING (22.6894988 43.6257387, 22.6898548 43.6251504)",Феликс Каниц,
297917252,,residential,False,True,54.201,,"LINESTRING (22.6894988 43.6257387, 22.689189 43.6257886, 22.688833 43.6257904)",П. К. Яворов,
297917252,,residential,False,False,10.48,,"LINESTRING (22.6883367 43.6257946, 22.6884669 43.6257948)",П. К. Яворов,
297917270,,residential,False,False,47.815,,"LINESTRING (22.6883367 43.6257946, 22.6883941 43.6253666)",,
297917252,,residential,False,True,27.543999999999997,,"LINESTRING (22.6883367 43.6257946, 22.6881543 43.6257839, 22.6880054 43.6257431)",П. К. Яворов,
297917270,,residential,False,True,47.815,,"LINESTRING (22.6883941 43.6253666, 22.6883367 43.6257946)",,
297917270,,residential,False,False,124.18700000000001,,"LINESTRING (22.6883941 43.6253666, 22.6886705 43.6252253, 22.6892234 43.6252605, 22.6898548 43.6251504)",,
297917272,,residential,False,False,61.42,,"LINESTRING (22.6883941 43.6253666, 22.688223 43.6253567, 22.6880807 43.6254861, 22.6880054 43.6257431)",,
297917268,,residential,False,False,71.417,,"LINESTRING (22.6898548 43.6251504, 22.6894988 43.6257387)",Феликс Каниц,
297917268,,residential,False,True,43.187,,"LINESTRING (22.6898548 43.6251504, 22.6900715 43.6247951)",Феликс Каниц,
297917270,,residential,False,True,124.187,,"LINESTRING (22.6898548 43.6251504, 22.6892234 43.6252605, 22.6886705 43.6252253, 22.6883941 43.6253666)",,
297917252,,residential,False,False,27.543999999999997,,"LINESTRING (22.6880054 43.6257431, 22.6881543 43.6257839, 22.6883367 43.6257946)",П. К. Яворов,
297917252,,residential,False,True,42.042,,"LINESTRING (22.6880054 43.6257431, 22.6876956 43.6256635, 22.6875062 43.6256925)",П. К. Яворов,
297917272,,residential,False,True,61.42,,"LINESTRING (22.6880054 43.6257431, 22.6880807 43.6254861, 22.688223 43.6253567, 22.6883941 43.6253666)",,
235504459,,residential,False,False,88.453,,"LINESTRING (22.6873589 43.6267693, 22.6873925 43.6259742)",,
297917277,,residential,False,False,29.546,,"LINESTRING (22.6873589 43.6267693, 22.6877202 43.6267223)",Христо Ботев,
235504459,,residential,False,True,69.25999999999999,,"LINESTRING (22.6873589 43.6267693, 22.6873766 43.6269342, 22.6874256 43.6273903)",,
297917277,,residential,False,False,82.873,,"LINESTRING (22.6877202 43.6267223, 22.688651 43.6264037)",Христо Ботев,
297917277,,residential,False,True,29.546,,"LINESTRING (22.6877202 43.6267223, 22.6873589 43.6267693)",Христо Ботев,
583585807,,residential,False,True,79.287,,"LINESTRING (22.6877202 43.6267223, 22.6886511 43.6269555)",Антон Страшимиров,
297917277,,residential,False,False,36.736,,"LINESTRING (22.688651 43.6264037, 22.6890961 43.6264768)",Христо Ботев,
297917277,,residential,False,True,82.873,,"LINESTRING (22.688651 43.6264037, 22.6877202 43.6267223)",Христо Ботев,
297917284,,residential,False,False,69.309,,"LINESTRING (22.688651 43.6264037, 22.6884669 43.6257948)",,
297917277,,residential,False,True,36.736,,"LINESTRING (22.6890961 43.6264768, 22.688651 43.6264037)",Христо Ботев,
297917285,,residential,False,True,64.158,,"LINESTRING (22.6890961 43.6264768, 22.6886511 43.6269555)",,
297917277,,residential,False,False,179.716,,"LINESTRING (22.6890961 43.6264768, 22.6893932 43.6265012, 22.6897528 43.6264991, 22.690187 43.6264501, 22.6912959 43.6262758)",Христо Ботев,
297917277,,residential,False,True,179.716,,"LINESTRING (22.6912959 43.6262758, 22.690187 43.6264501, 22.6897528 43.6264991, 22.6893932 43.6265012, 22.6890961 43.6264768)",Христо Ботев,
"[789240828, 583585807]",,residential,False,False,249.60900000000004,,"LINESTRING (22.6912959 43.6262758, 22.6914337 43.6267145, 22.691145 43.626811, 22.6904848 43.6269277, 22.6897381 43.6269828, 22.6890086 43.6270218)","['2', 'Антон Страшимиров']",
790368472,,residential,False,True,97.06200000000001,,"LINESTRING (22.6912959 43.6262758, 22.6913763 43.626116, 22.6914273 43.6259393, 22.6913873 43.6258321, 22.6912021 43.6256704, 22.6911253 43.625477)",,
583585807,,residential,False,False,29.704,,"LINESTRING (22.6890086 43.6270218, 22.6886511 43.6269555)",Антон Страшимиров,
583586329,,residential,False,False,37.0,,"LINESTRING (22.6890086 43.6270218, 22.6889947 43.6273544)",Св. Св. Кирил и Методий,
"[789240828, 583585807]",,residential,False,True,249.609,,"LINESTRING (22.6890086 43.6270218, 22.6897381 43.6269828, 22.6904848 43.6269277, 22.691145 43.626811, 22.6914337 43.6267145, 22.6912959 43.6262758)","['2', 'Антон Страшимиров']",
297917285,,residential,False,False,64.158,,"LINESTRING (22.6886511 43.6269555, 22.6890961 43.6264768)",,
583585807,,residential,False,False,79.287,,"LINESTRING (22.6886511 43.6269555, 22.6877202 43.6267223)",Антон Страшимиров,
583585807,,residential,False,True,29.704,,"LINESTRING (22.6886511 43.6269555, 22.6890086 43.6270218)",Антон Страшимиров,
297917287,,residential,False,False,126.356,,"LINESTRING (22.6874256 43.6273903, 22.6889947 43.6273544)",Иван Вазов,
235504459,,residential,False,False,69.25999999999999,,"LINESTRING (22.6874256 43.6273903, 22.6873766 43.6269342, 22.6873589 43.6267693)",,
235504459,,residential,False,True,526.6019999999999,,"LINESTRING (22.6874256 43.6273903, 22.687356 43.6277642, 22.6873219 43.6279429, 22.6872985 43.6281078, 22.6873049 43.6282403, 22.6873961 43.6283393, 22.6880059 43.6285217, 22.6883523 43.6285978, 22.688743 43.6286417, 22.6891483 43.6286611, 22.6896402 43.628969, 22.6896348 43.6290766, 22.6895335 43.629161, 22.6891702 43.6293298, 22.6888677 43.6294533, 22.6888745 43.6295438, 22.6887799 43.6296123, 22.6885585 43.6296857, 22.6880432 43.6298105, 22.6874889 43.6299649)",,
297917304,,residential,False,False,42.263,,"LINESTRING (22.6852504 43.6265509, 22.685613 43.6268258)",,
583584946,1401,tertiary,False,False,77.054,,"LINESTRING (22.6852504 43.6265509, 22.6860951 43.6262248)",бул. Съединение,
583584946,1401,tertiary,False,True,195.99599999999998,,"LINESTRING (22.6852504 43.6265509, 22.6845827 43.6268364, 22.6843012 43.6269887, 22.6833472 43.6276366)",бул. Съединение,
297917304,,residential,False,False,58.846,,"LINESTRING (22.685613 43.6268258, 22.6861655 43.6271724)",,
297917304,,residential,False,True,42.263,,"LINESTRING (22.685613 43.6268258, 22.6852504 43.6265509)",,
524905402,,residential,False,False,219.835,,"LINESTRING (22.685613 43.6268258, 22.6851424 43.6271451, 22.6835893 43.6281534)",Княз Александър Батенберг,
297961682,,residential,False,False,174.527,,"LINESTRING (22.6833373 43.6279991, 22.6848951 43.6269073)",,
583590537,,residential,False,False,25.361,,"LINESTRING (22.6833373 43.6279991, 22.6830925 43.6278555)",,
583590537,,residential,False,True,26.566,,"LINESTRING (22.6833373 43.6279991, 22.6835893 43.6281534)",,
297961682,,residential,False,True,419.58900000000006,,"LINESTRING (22.6833373 43.6279991, 22.6830436 43.6283185, 22.6828592 43.6285189, 22.682746 43.6287293, 22.682675 43.6289384, 22.682599 43.6290877, 22.6824537 43.6292344, 22.6821301 43.6295454, 22.6819675 43.6297396, 22.6818862 43.629922, 22.6818537 43.6301221, 22.6818775 43.6303217, 22.6819586 43.6304868, 22.6821301 43.6306224, 22.6823574 43.6307375, 22.682618 43.6308166, 22.6828254 43.6308048, 22.6829505 43.6307546, 22.6829606 43.6306149)",,
297961682,,residential,False,True,174.527,,"LINESTRING (22.6848951 43.6269073, 22.6833373 43.6279991)",,
297961680,1401,tertiary,False,False,31.823,,"LINESTRING (22.6830925 43.6278555, 22.6833472 43.6276366)",Белоградчишки проход,
297961680,1401,tertiary,False,True,220.16,,"LINESTRING (22.6830925 43.6278555, 22.6816001 43.6295148)",Белоградчишки проход,
583590535,,residential,False,True,24.434,,"LINESTRING (22.6830925 43.6278555, 22.6828402 43.6277333)",,
583590537,,residential,False,True,25.361,,"LINESTRING (22.6830925 43.6278555, 22.6833373 43.6279991)",,
297917309,,residential,False,False,65.12700000000001,,"LINESTRING (22.6847913 43.6282438, 22.6846182 43.6283094, 22.6840788 43.6285214)",Любен Каравелов,
297917309,,residential,False,False,114.921,,"LINESTRING (22.6840788 43.6285214, 22.683774 43.6286413, 22.6835739 43.6287134, 22.6832833 43.6288712, 22.6829347 43.6291247)",Любен Каравелов,
297917309,,residential,False,True,65.12700000000001,,"LINESTRING (22.6840788 43.6285214, 22.6846182 43.6283094, 22.6847913 43.6282438)",Любен Каравелов,
583590537,,residential,False,False,58.102,,"LINESTRING (22.6840788 43.6285214, 22.6836428 43.6282506, 22.6836066 43.6282127, 22.6835893 43.6281534)",,
297917309,,residential,False,True,114.92099999999999,,"LINESTRING (22.6829347 43.6291247, 22.6832833 43.6288712, 22.6835739 43.6287134, 22.683774 43.6286413, 22.6840788 43.6285214)",Любен Каравелов,
297961684,,residential,False,False,221.89600000000002,,"LINESTRING (22.6829347 43.6291247, 22.6827431 43.6293345, 22.6826845 43.6293987, 22.682411 43.6297108, 22.6823068 43.6298469, 22.6822358 43.6299397, 22.6822073 43.630131, 22.6822358 43.6303399, 22.6823615 43.6304801, 22.6825248 43.6305684, 22.6829606 43.6306149)",Любен Каравелов,
524905402,,residential,False,True,123.06900000000002,,"LINESTRING (22.6829347 43.6291247, 22.6830438 43.6287219, 22.6831465 43.6285566, 22.6835893 43.6281534)",Княз Александър Батенберг,
297961680,1401,tertiary,False,False,111.742,,"LINESTRING (22.6809062 43.6303847, 22.6811671 43.6300424, 22.6814878 43.6296689, 22.6816001 43.6295148)",Белоградчишки проход,
297961678,,residential,False,True,132.562,,"LINESTRING (22.6840189 43.6309715, 22.6844632 43.6308715, 22.6855604 43.6305537)",Лозан Стрелков,
297961684,,residential,False,True,103.977,,"LINESTRING (22.6840189 43.6309715, 22.6839083 43.6307599, 22.6837463 43.6306935, 22.6829606 43.6306149)",Любен Каравелов,
524905389,,residential,False,False,311.03499999999997,,"LINESTRING (22.6852846 43.6254696, 22.6848396 43.6255729, 22.6844053 43.6256114, 22.6839583 43.6255821, 22.6835878 43.6255374, 22.6832366 43.6254804, 22.682864 43.6253957, 22.6817779 43.6251342, 22.6815387 43.6251472)",Поручик Дворянов,
230426972,,residential,False,False,33.96,,"LINESTRING (22.6815387 43.6251472, 22.6813677 43.624868)",Цоло Тодоров,50
230426972,,residential,False,True,27.952,,"LINESTRING (22.6815387 43.6251472, 22.6816952 43.6253716)",Цоло Тодоров,50
524905389,,residential,False,False,31.305999999999997,,"LINESTRING (22.6815387 43.6251472, 22.6814982 43.625205, 22.6814085 43.6252404, 22.6812194 43.625281)",Поручик Дворянов,
524905389,,residential,False,True,311.035,,"LINESTRING (22.6815387 43.6251472, 22.6817779 43.6251342, 22.682864 43.6253957, 22.6832366 43.6254804, 22.6835878 43.6255374, 22.6839583 43.6255821, 22.6844053 43.6256114, 22.6848396 43.6255729, 22.6852846 43.6254696)",Поручик Дворянов,
297961689,,residential,False,False,64.427,,"LINESTRING (22.681151 43.6240871, 22.6804498 43.6243665)",,
297961689,,residential,False,True,28.433,,"LINESTRING (22.681151 43.6240871, 22.6814503 43.6239513)",,
297961687,,residential,False,True,224.942,,"LINESTRING (22.681151 43.6240871, 22.6824626 43.6246694, 22.6824586 43.6247257, 22.6823553 43.6248064, 22.6813313 43.6247588)",,
230426975,,residential,False,False,38.59,,"LINESTRING (22.6804498 43.6243665, 22.6799847 43.6244507)",Цоло Тодоров,50
297961689,,residential,False,True,64.427,,"LINESTRING (22.6804498 43.6243665, 22.681151 43.6240871)",,
"[230426972, 230426975]",,residential,False,True,86.49300000000001,,"LINESTRING (22.6804498 43.6243665, 22.6805902 43.6243874, 22.6812712 43.6246536, 22.6813313 43.6247588)",Цоло Тодоров,50
297961689,,residential,False,False,28.433,,"LINESTRING (22.6814503 43.6239513, 22.681151 43.6240871)",,
230426972,,residential,False,False,12.491,,"LINESTRING (22.6813677 43.624868, 22.6813313 43.6247588)",Цоло Тодоров,50
230426972,,residential,False,True,33.96,,"LINESTRING (22.6813677 43.624868, 22.6815387 43.6251472)",Цоло Тодоров,50
297961691,,residential,False,False,101.99799999999999,,"LINESTRING (22.6813677 43.624868, 22.680595 43.6247714, 22.6804615 43.6247714, 22.6801236 43.6248362)",Проф. Георги Димитров,30
583467316,,residential,False,False,44.3,,"LINESTRING (22.6801236 43.6248362, 22.6799847 43.6244507)",Георги Станков,
297961691,,residential,False,True,101.99799999999999,,"LINESTRING (22.6801236 43.6248362, 22.6804615 43.6247714, 22.680595 43.6247714, 22.6813677 43.624868)",Проф. Георги Димитров,30
583584946,1401,tertiary,False,False,32.658,,"LINESTRING (22.6868169 43.6259487, 22.6871876 43.6258293)",бул. Съединение,
583584946,1401,tertiary,False,True,65.71,,"LINESTRING (22.6868169 43.6259487, 22.6860951 43.6262248)",бул. Съединение,
297961696,,residential,False,False,76.579,,"LINESTRING (22.6868169 43.6259487, 22.6866294 43.6258159, 22.6865084 43.6257878, 22.6861426 43.6259033, 22.6859797 43.6259061)",,
524905401,,residential,True,False,36.635,,"LINESTRING (22.6859797 43.6259061, 22.6860951 43.6262248)",,
297961696,,residential,False,False,194.39100000000002,,"LINESTRING (22.6859797 43.6259061, 22.684978 43.6262494, 22.6841767 43.6265695, 22.683884 43.6267578)",,
297961696,,residential,False,True,76.57900000000001,,"LINESTRING (22.6859797 43.6259061, 22.6861426 43.6259033, 22.6865084 43.6257878, 22.6866294 43.6258159, 22.6868169 43.6259487)",,
297961696,,residential,False,True,194.39100000000002,,"LINESTRING (22.683884 43.6267578, 22.6841767 43.6265695, 22.684978 43.6262494, 22.6859797 43.6259061)",,
583594188,,residential,False,False,51.114,,"LINESTRING (22.6811188 43.6262526, 22.6813253 43.6258179)",Хан Крум,
297961699,,residential,False,True,149.345,,"LINESTRING (22.6811188 43.6262526, 22.6817189 43.6263602, 22.6818662 43.6263494, 22.6828623 43.6260305)",Петко Ковача,
583594188,,residential,False,True,55.696999999999996,,"LINESTRING (22.6811188 43.6262526, 22.6810732 43.6263566, 22.6810631 43.6264397, 22.6811138 43.6265082, 22.6813074 43.6266914)",Хан Крум,
297961698,,residential,False,False,56.576,,"LINESTRING (22.6813253 43.6258179, 22.6819073 43.6255326)",Димчо Дебелянов,
583594188,,residential,False,False,59.438,,"LINESTRING (22.6813253 43.6258179, 22.6810609 43.6253188)",Хан Крум,
583594188,,residential,False,True,51.114,,"LINESTRING (22.6813253 43.6258179, 22.6811188 43.6262526)",Хан Крум,
297961685,,residential,False,False,44.423,,"LINESTRING (22.6810609 43.6253188, 22.6805487 43.6254676)",Христо Каменов,
297961685,,residential,False,True,13.432,,"LINESTRING (22.6810609 43.6253188, 22.6812194 43.625281)",Христо Каменов,
583594188,,residential,False,True,59.438,,"LINESTRING (22.6810609 43.6253188, 22.6813253 43.6258179)",Хан Крум,
230426980,,residential,False,False,24.738,,"LINESTRING (22.6819073 43.6255326, 22.6816952 43.6253716)",Княз Борис I,
297961698,,residential,False,True,56.576,,"LINESTRING (22.6819073 43.6255326, 22.6813253 43.6258179)",Димчо Дебелянов,
230426980,,residential,False,True,94.76,,"LINESTRING (22.6819073 43.6255326, 22.6824237 43.625815, 22.6828623 43.6260305)",Княз Борис I,
297961701,,residential,False,False,23.665,,"LINESTRING (22.6814514 43.6277812, 22.6811574 43.6277835)",бул. Съединение,
801560111,,residential,False,True,203.809,,"LINESTRING (22.6814514 43.6277812, 22.6834603 43.6266654)",Цар Асен I,
297961701,,residential,False,True,111.92,,"LINESTRING (22.6814514 43.6277812, 22.6821817 43.6277485, 22.6828402 43.6277333)",бул. Съединение,
297961701,,residential,False,False,67.318,,"LINESTRING (22.6811574 43.6277835, 22.6803417 43.6279173)",бул. Съединение,
297961701,,residential,False,True,23.665,,"LINESTRING (22.6811574 43.6277835, 22.6814514 43.6277812)",бул. Съединение,
330653248,,residential,False,False,122.218,,"LINESTRING (22.6811574 43.6277835, 22.6811763 43.6274904, 22.681205 43.6271393, 22.6813074 43.6266914)",Тодор Илиев,
330653248,,residential,False,True,122.21800000000002,,"LINESTRING (22.6813074 43.6266914, 22.681205 43.6271393, 22.6811763 43.6274904, 22.6811574 43.6277835)",Тодор Илиев,
583594188,,residential,False,False,55.69699999999999,,"LINESTRING (22.6813074 43.6266914, 22.6811138 43.6265082, 22.6810631 43.6264397, 22.6810732 43.6263566, 22.6811188 43.6262526)",Хан Крум,
583594188,,residential,False,True,177.60199999999998,,"LINESTRING (22.6813074 43.6266914, 22.681548 43.6267712, 22.681845 43.6268347, 22.6821664 43.6268054, 22.6834603 43.6266654)",Хан Крум,
297961680,1401,tertiary,False,True,31.823,,"LINESTRING (22.6833472 43.6276366, 22.6830925 43.6278555)",Белоградчишки проход,
297961701,,residential,False,False,42.2,,"LINESTRING (22.6833472 43.6276366, 22.6828402 43.6277333)",бул. Съединение,
583584946,1401,tertiary,False,False,195.996,,"LINESTRING (22.6833472 43.6276366, 22.6843012 43.6269887, 22.6845827 43.6268364, 22.6852504 43.6265509)",бул. Съединение,
297961701,,residential,False,True,42.2,,"LINESTRING (22.6828402 43.6277333, 22.6833472 43.6276366)",бул. Съединение,
583590535,,residential,False,False,24.434,,"LINESTRING (22.6828402 43.6277333, 22.6830925 43.6278555)",,
297961701,,residential,False,False,111.92,,"LINESTRING (22.6828402 43.6277333, 22.6821817 43.6277485, 22.6814514 43.6277812)",бул. Съединение,
297961701,,residential,False,False,38.752,,"LINESTRING (22.6803417 43.6279173, 22.6799102 43.6280719)",бул. Съединение,
297961701,,residential,False,True,67.318,,"LINESTRING (22.6803417 43.6279173, 22.6811574 43.6277835)",бул. Съединение,
297961702,,residential,False,False,99.87,,"LINESTRING (22.6803417 43.6279173, 22.6804164 43.6273059, 22.68062 43.6270627)",Четник Йоцо,
297961702,,residential,False,True,99.87,,"LINESTRING (22.68062 43.6270627, 22.6804164 43.6273059, 22.6803417 43.6279173)",Четник Йоцо,
297961701,,residential,False,True,38.752,,"LINESTRING (22.6799102 43.6280719, 22.6803417 43.6279173)",бул. Съединение,
583582469,,residential,False,False,119.395,,"LINESTRING (22.6799102 43.6280719, 22.6800017 43.6291436)",Н. Й. Вапцаров,
583582469,,residential,False,False,49.123,,"LINESTRING (22.6800017 43.6291436, 22.6801287 43.6295757)",Н. Й. Вапцаров,
583582469,,residential,False,True,119.395,,"LINESTRING (22.6800017 43.6291436, 22.6799102 43.6280719)",Н. Й. Вапцаров,
297961680,1401,tertiary,False,False,220.16,,"LINESTRING (22.6816001 43.6295148, 22.6830925 43.6278555)",Белоградчишки проход,
297961680,1401,tertiary,False,True,111.742,,"LINESTRING (22.6816001 43.6295148, 22.6814878 43.6296689, 22.6811671 43.6300424, 22.6809062 43.6303847)",Белоградчишки проход,
