osmid,lanes,name,highway,oneway,reversed,length,geometry,width,tunnel,maxspeed,bridge
"[995936105, 73071505, 995936106, 114649607]",2,"['бул. Руски', 'Руски']",secondary,False,False,203.57600000000002,"LINESTRING (25.6269627 42.4282823, 25.626984 42.4282119, 25.6270227 42.4280837, 25.6271455 42.4276925, 25.6272769 42.4272531, 25.6272947 42.4271939, 25.6273672 42.4269741, 25.627382 42.4269224, 25.6275298 42.4265002)",,yes,,
89712475,,Руски,secondary,False,False,61.011,"LINESTRING (25.6291264 42.4214207, 25.6293034 42.4208878)",,,,
89712475,,Руски,secondary,False,True,71.775,"LINESTRING (25.6291264 42.4214207, 25.6289181 42.4220476)",,,,
69913681,,Марин Дринов,residential,False,True,138.12199999999999,"LINESTRING (25.6291264 42.4214207, 25.6287206 42.421354, 25.6278074 42.4212077, 25.6274831 42.4211536)",,,,
67913155,,Митрополит Методи Кусев,residential,False,False,62.243,"LINESTRING (25.6274831 42.4211536, 25.6276618 42.4206096)",9,,,
67913155,,Митрополит Методи Кусев,residential,False,True,70.379,"LINESTRING (25.6274831 42.4211536, 25.627281 42.4217687)",9,,,
69913681,,Марин Дринов,residential,False,False,138.12199999999999,"LINESTRING (25.6274831 42.4211536, 25.6278074 42.4212077, 25.6287206 42.421354, 25.6291264 42.4214207)",,,,
73071508,,Граф Игнатиев,residential,False,False,66.873,"LINESTRING (25.6290085 42.4272764, 25.6282197 42.4271258)",,,,
114649616,,Цар Иван Шишман,residential,True,False,147.014,"LINESTRING (25.6290085 42.4272764, 25.6286036 42.4285643)",,,,
122789083,,Граф Игнатиев,residential,False,True,70.637,"LINESTRING (25.6290085 42.4272764, 25.6298418 42.4274352)",,,,
67525051,,Св. Княз Борис,residential,False,True,68.609,"LINESTRING (25.6294048 42.4260157, 25.6285895 42.4258796)",,,,
114649616,,Цар Иван Шишман,residential,True,False,143.908,"LINESTRING (25.6294048 42.4260157, 25.6290085 42.4272764)",,,,
114649614,,Св. Княз Борис,residential,False,True,198.493,"LINESTRING (25.6294048 42.4260157, 25.6309607 42.4262889, 25.6317575 42.4264288)",,,,
114649622,,Г. С. Раковски,residential,True,False,145.019,"LINESTRING (25.6313646 42.4276998, 25.6309715 42.4289713)",,,,
114649622,,Г. С. Раковски,residential,True,False,144.961,"LINESTRING (25.6317575 42.4264288, 25.6313646 42.4276998)",,,,
114649614,,Св. Княз Борис,residential,False,False,198.493,"LINESTRING (25.6317575 42.4264288, 25.6309607 42.4262889, 25.6294048 42.4260157)",,,,
685849975,2,Христо Ботев,secondary,False,False,66.972,"LINESTRING (25.6240098 42.4212116, 25.6238798 42.4211894, 25.6232148 42.4210762)",,,,
685849975,2,Христо Ботев,secondary,False,True,62.43,"LINESTRING (25.6240098 42.4212116, 25.6241156 42.4212296, 25.6247509 42.4213378)",,,,
803006730,,Св. Княз Борис,residential,True,False,67.161,"LINESTRING (25.6236723 42.4250486, 25.6244688 42.4251869)",,,,
68196541,,Сава Силов,residential,True,False,134.51899999999998,"LINESTRING (25.6236723 42.4250486, 25.6240208 42.4238939, 25.6240287 42.4238678)",,,,
89710541,,бул. Цар Симеон Велики,residential,True,False,137.854,"LINESTRING (25.623259 42.423743, 25.6216233 42.4234618)",,,,
854314103,,Цар Иван Асен II,residential,True,False,133.547,"LINESTRING (25.623259 42.423743, 25.6232522 42.4237664, 25.622887 42.4249122)",,,,
68196541,,Сава Силов,residential,True,False,143.769,"LINESTRING (25.6232914 42.4263106, 25.6236723 42.4250486)",,,,
1204870945,,Цар Калоян,residential,True,False,67.066,"LINESTRING (25.6232914 42.4263106, 25.622495 42.4261757)",,,,
685849974,1,Хаджи Димитър Асенов,tertiary,True,False,146.723,"LINESTRING (25.624077 42.4264435, 25.6236761 42.4277294)",,,,
1204870945,,Цар Калоян,residential,True,False,66.152,"LINESTRING (25.624077 42.4264435, 25.6232914 42.4263106)",,,,
89710537,2,Генерал Гурко,secondary,False,False,65.373,"LINESTRING (25.6236515 42.4224147, 25.6244258 42.4225523)",,,,
89710537,2,Генерал Гурко,secondary,False,True,65.267,"LINESTRING (25.6236515 42.4224147, 25.6228767 42.4222828)",,,,
749875437,,Цар Иван Асен II,residential,False,True,128.967,"LINESTRING (25.6236515 42.4224147, 25.6233094 42.4235467)",,,,
802375145,,Цар Иван Асен II,residential,True,False,136.974,"LINESTRING (25.6236515 42.4224147, 25.6239923 42.4212675, 25.6240098 42.4212116)",,,,
854314103,,Цар Иван Асен II,residential,True,False,119.596,"LINESTRING (25.622495 42.4261757, 25.6221892 42.4272273)",,,,
1204870945,,Цар Калоян,residential,True,False,137.034,"LINESTRING (25.622495 42.4261757, 25.6208677 42.4259002)",,,,
165023237,2,Ген. Столетов,secondary,False,False,68.79,"LINESTRING (25.6286036 42.4285643, 25.6277873 42.428424)",,,,
165023237,2,Ген. Столетов,secondary,False,True,199.545,"LINESTRING (25.6286036 42.4285643, 25.6309715 42.4289713)",,,,
165023237,2,Ген. Столетов,secondary,False,False,199.545,"LINESTRING (25.6309715 42.4289713, 25.6286036 42.4285643)",,,,
165023237,2,Ген. Столетов,secondary,False,True,68.899,"LINESTRING (25.6309715 42.4289713, 25.6317891 42.4291118)",,,,
67687644,,Васил Левски,residential,False,False,64.195,"LINESTRING (25.6225485 42.4287716, 25.6233121 42.4288966)",,,,
67687644,,Васил Левски,residential,False,True,67.198,"LINESTRING (25.6225485 42.4287716, 25.6217519 42.428632)",,,,
68196541,,Сава Силов,residential,True,False,133.8,"LINESTRING (25.6225485 42.4287716, 25.622903 42.4275971)",,,,
81500256,,Захарий Княжевски,residential,False,True,51.096000000000004,"LINESTRING (25.6248646 42.4265768, 25.6249127 42.4264515, 25.6250085 42.4261299)",,,,
1204870945,,Цар Калоян,residential,True,False,66.322,"LINESTRING (25.6248646 42.4265768, 25.6247518 42.4265577, 25.624077 42.4264435)",,,,
68196541,,Сава Силов,residential,True,False,146.561,"LINESTRING (25.622903 42.4275971, 25.6232914 42.4263106)",,,,
89709074,,Ген. Столетов,secondary,False,False,65.918,"LINESTRING (25.622903 42.4275971, 25.62212 42.4274652)",,,,
89709074,,Ген. Столетов,secondary,False,True,65.136,"LINESTRING (25.622903 42.4275971, 25.6236761 42.4277294)",,,,
165023237,2,Ген. Столетов,secondary,False,False,68.899,"LINESTRING (25.6317891 42.4291118, 25.6309715 42.4289713)",,,,
67913155,,Митрополит Методи Кусев,residential,False,True,62.243,"LINESTRING (25.6276618 42.4206096, 25.6274831 42.4211536)",9,,,
157681009,1,Братя Жекови,residential,True,False,138.257,"LINESTRING (25.6276618 42.4206096, 25.6293034 42.4208878)",,,,
89717718,,Св. Отец Паисий,secondary,False,True,144.925,"LINESTRING (25.621244 42.4246268, 25.6208677 42.4259002)",,,,
803006730,,Св. Княз Борис,residential,True,False,138.541,"LINESTRING (25.621244 42.4246268, 25.622887 42.4249122)",,,,
89717718,,Св. Отец Паисий,secondary,False,False,133.231,"LINESTRING (25.621244 42.4246268, 25.6216171 42.4234809, 25.6216233 42.4234618)",,,,
89710537,2,Генерал Гурко,secondary,False,False,71.099,"LINESTRING (25.6220329 42.4221384, 25.6228767 42.4222828)",,,,
799346682,,Св. Отец Паисий,secondary,False,False,87.477,"LINESTRING (25.6220329 42.4221384, 25.6222687 42.4213712)",,,,
35838914,,Генерал Гурко,secondary,False,True,63.691,"LINESTRING (25.6220329 42.4221384, 25.6218234 42.4221025, 25.621277 42.4220091)",,,,
1040336847,,Св. Отец Паисий,secondary,False,True,89.202,"LINESTRING (25.6220329 42.4221384, 25.6220316 42.4222567, 25.6219134 42.4226277, 25.6218126 42.4229212)",,,,
89712477,2,Генерал Гурко,secondary,False,False,62.619,"LINESTRING (25.6301853 42.4235332, 25.6309285 42.4236603)",,,,
89712477,2,Генерал Гурко,secondary,False,True,71.889,"LINESTRING (25.6301853 42.4235332, 25.6293321 42.4233872)",,,,
114649616,,Цар Иван Шишман,residential,True,False,214.48700000000002,"LINESTRING (25.6301853 42.4235332, 25.6297804 42.4248212, 25.6297697 42.4248551, 25.6296278 42.4253065, 25.6295946 42.4254122)",,,,
30065455,2,Христо Ботев,secondary,False,False,69.009,"LINESTRING (25.6305642 42.4223277, 25.629745 42.4221882)",,,,
30065455,2,Христо Ботев,secondary,False,True,63.288,"LINESTRING (25.6305642 42.4223277, 25.6313155 42.4224556)",,,,
114649616,,Цар Иван Шишман,residential,True,False,137.606,"LINESTRING (25.6305642 42.4223277, 25.6301853 42.4235332)",,,,
114649616,,Цар Иван Шишман,residential,True,False,133.044,"LINESTRING (25.6309307 42.4211622, 25.6305642 42.4223277)",,,,
157681009,1,Братя Жекови,residential,True,False,63.078,"LINESTRING (25.6309307 42.4211622, 25.6316798 42.4212887)",,,,
73071508,,Граф Игнатиев,residential,False,True,1.756,"LINESTRING (25.628199 42.4271218, 25.6282197 42.4271258)",,,,
799346679,,Св. Отец Паисий,secondary,False,True,10.202,"LINESTRING (25.6216524 42.4233726, 25.6216233 42.4234618)",,,,
1040336847,,Св. Отец Паисий,secondary,False,False,51.887,"LINESTRING (25.6216524 42.4233726, 25.6218126 42.4229212)",,,,
799346681,,бул. Цар Симеон Велики,residential,True,False,202.37,"LINESTRING (25.6216524 42.4233726, 25.6232763 42.4236564, 25.6240537 42.423785)",,,,
67687644,,Васил Левски,residential,False,True,62.477,"LINESTRING (25.6248594 42.4291579, 25.6241175 42.4290321)",,,,
67371750,1,бул. Митрополит Методи Кусев,residential,True,False,70.674,"LINESTRING (25.6248594 42.4291579, 25.624999 42.4287184, 25.625056 42.4285391)",,,30,
67687644,,Васил Левски,residential,False,False,9.134,"LINESTRING (25.6248594 42.4291579, 25.6249172 42.4291662, 25.6249681 42.4291754)",,,,
89709074,,Ген. Столетов,secondary,False,True,5.796,"LINESTRING (25.6252316 42.4279946, 25.6253006 42.4280057)",,,,
89709074,,Ген. Столетов,secondary,False,False,131.031,"LINESTRING (25.6252316 42.4279946, 25.6251945 42.4279883, 25.6236761 42.4277294)",,,,
67687644,,Васил Левски,residential,False,True,64.195,"LINESTRING (25.6233121 42.4288966, 25.6225485 42.4287716)",,,,
67687644,,Васил Левски,residential,False,False,67.79899999999999,"LINESTRING (25.6233121 42.4288966, 25.6237696 42.428972, 25.6241175 42.4290321)",,,,
67913155,,Митрополит Методи Кусев,residential,False,False,70.379,"LINESTRING (25.627281 42.4217687, 25.6274831 42.4211536)",9,,,
1238323035,2,Христо Ботев,secondary,False,True,65.552,"LINESTRING (25.627281 42.4217687, 25.6280592 42.4219011)",,,,
67913155,,Митрополит Методи Кусев,residential,False,True,137.314,"LINESTRING (25.627281 42.4217687, 25.6272588 42.4218361, 25.6268867 42.4229688)",9,,,
1238323035,2,Христо Ботев,secondary,False,False,73.93,"LINESTRING (25.627281 42.4217687, 25.627132 42.4217433, 25.6264866 42.4216334, 25.6264034 42.4216192)",,,,
35838969,,Св. Отец Паисий,secondary,False,False,133.404,"LINESTRING (25.6201223 42.4283562, 25.6204795 42.4271858)",,,,
67687644,,Васил Левски,residential,False,False,68.66,"LINESTRING (25.6201223 42.4283562, 25.6209383 42.4284922)",,,,
89709074,,Ген. Столетов,secondary,False,False,67.596,"LINESTRING (25.62212 42.4274652, 25.6213153 42.4273358)",,,,
89709074,,Ген. Столетов,secondary,False,True,65.918,"LINESTRING (25.62212 42.4274652, 25.622903 42.4275971)",,,,
35838969,,Св. Отец Паисий,secondary,False,True,133.404,"LINESTRING (25.6204795 42.4271858, 25.6201223 42.4283562)",,,,
89709074,,Ген. Столетов,secondary,False,True,70.598,"LINESTRING (25.6204795 42.4271858, 25.6213153 42.4273358)",,,,
89717718,,Св. Отец Паисий,secondary,False,False,146.46,"LINESTRING (25.6204795 42.4271858, 25.6206524 42.4266135, 25.6208677 42.4259002)",,,,
81500258,,Байер,residential,False,False,70.12,"LINESTRING (25.6258466 42.4262521, 25.6257987 42.4262453, 25.6256996 42.4262311, 25.6254107 42.4261898, 25.6251287 42.4261483, 25.6250613 42.426138, 25.6250085 42.4261299)",,,,
81502311,,Байер,residential,False,False,140.88799999999998,"LINESTRING (25.6258466 42.4262521, 25.6258912 42.4262606, 25.6259201 42.4262648, 25.6266823 42.4263772, 25.6270386 42.4264291, 25.627276 42.426464, 25.6275298 42.4265002)",,,,
300840996,,Митрополит Методи Кусев,residential,False,True,79.293,"LINESTRING (25.6258466 42.4262521, 25.6257514 42.4265741, 25.6257312 42.4266424, 25.6257115 42.426709, 25.6256438 42.4269493)",,,,
995936107,2,Руски,secondary,False,False,86.495,"LINESTRING (25.6275298 42.4265002, 25.6277641 42.4257418)",,,,
81502311,,Байер,residential,False,True,140.888,"LINESTRING (25.6275298 42.4265002, 25.627276 42.426464, 25.6270386 42.4264291, 25.6266823 42.4263772, 25.6259201 42.4262648, 25.6258912 42.4262606, 25.6258466 42.4262521)",,,,
"[73071505, 995936106, 995936105, 114649607]",2,"['бул. Руски', 'Руски']",secondary,False,True,203.57599999999996,"LINESTRING (25.6275298 42.4265002, 25.627382 42.4269224, 25.6273672 42.4269741, 25.6272947 42.4271939, 25.6272769 42.4272531, 25.6271455 42.4276925, 25.6270227 42.4280837, 25.626984 42.4282119, 25.6269627 42.4282823)",,yes,,
81500256,,Захарий Княжевски,residential,False,True,91.931,"LINESTRING (25.6250085 42.4261299, 25.6252488 42.4253224)",,,,
81500256,,Захарий Княжевски,residential,False,False,51.096000000000004,"LINESTRING (25.6250085 42.4261299, 25.6249127 42.4264515, 25.6248646 42.4265768)",,,,
81500258,,Байер,residential,False,True,70.12,"LINESTRING (25.6250085 42.4261299, 25.6250613 42.426138, 25.6251287 42.4261483, 25.6254107 42.4261898, 25.6256996 42.4262311, 25.6257987 42.4262453, 25.6258466 42.4262521)",,,,
81500256,,Захарий Княжевски,residential,False,False,91.931,"LINESTRING (25.6252488 42.4253224, 25.6250085 42.4261299)",,,,
"[803006730, 803008278]",,"['Митрополит Методи Кусев', 'Св. Княз Борис']",residential,True,False,160.70999999999998,"LINESTRING (25.6252488 42.4253224, 25.6260455 42.4254608, 25.6260946 42.4254693, 25.6258466 42.4262521)",,,,
82214395,,Васил Априлов,residential,False,False,130.712,"LINESTRING (25.6267725 42.4236425, 25.6283319 42.4238808)",,,,
82214395,,Васил Априлов,residential,False,True,130.712,"LINESTRING (25.6283319 42.4238808, 25.6267725 42.4236425)",,,,
670521353,1,Руски,secondary,True,False,72.013,"LINESTRING (25.6283319 42.4238808, 25.6285192 42.4232481)",,,,
67687644,,Васил Левски,residential,False,False,67.198,"LINESTRING (25.6217519 42.428632, 25.6225485 42.4287716)",,,,
67687644,,Васил Левски,residential,False,True,68.562,"LINESTRING (25.6217519 42.428632, 25.6209383 42.4284922)",,,,
141608509,,Цар Иван Асен II,residential,True,False,133.214,"LINESTRING (25.6217519 42.428632, 25.62212 42.4274652)",,,,
89710537,2,Генерал Гурко,secondary,False,False,70.617,"LINESTRING (25.6260486 42.4228254, 25.6268867 42.4229688)",,,,
89710537,2,Генерал Гурко,secondary,False,True,67.466,"LINESTRING (25.6260486 42.4228254, 25.6252479 42.4226884)",,,,
82788725,,Захарий Княжески,residential,True,False,137.249,"LINESTRING (25.6264034 42.4216192, 25.6260486 42.4228254)",,,,
803445266,,Захарий Княжески,residential,False,False,132.375,"LINESTRING (25.6264034 42.4216192, 25.626746 42.4204559)",,,,
1238323035,2,Христо Ботев,secondary,False,False,65.768,"LINESTRING (25.6264034 42.4216192, 25.6256227 42.4214862)",,,,
1238323035,2,Христо Ботев,secondary,False,True,73.93,"LINESTRING (25.6264034 42.4216192, 25.6264866 42.4216334, 25.627132 42.4217433, 25.627281 42.4217687)",,,,
157681009,1,Братя Жекови,residential,True,False,77.092,"LINESTRING (25.626746 42.4204559, 25.6276618 42.4206096)",,,,
803445266,,Захарий Княжески,residential,False,True,132.375,"LINESTRING (25.626746 42.4204559, 25.6264034 42.4216192)",,,,
114649616,,Цар Иван Шишман,residential,True,False,68.89099999999999,"LINESTRING (25.6295946 42.4254122, 25.6295666 42.425501, 25.6295 42.4257131, 25.6294048 42.4260157)",,,,
1204870947,,Св. Княз Борис,residential,True,False,62.653,"LINESTRING (25.6196674 42.4243529, 25.6204104 42.424482)",,,,
53128132,,Майор Т. Кавалджиев,residential,False,False,133.507,"LINESTRING (25.6196674 42.4243529, 25.6200128 42.4232573, 25.6200361 42.4231835)",,,,
89710541,,бул. Цар Симеон Велики,residential,True,False,64.684,"LINESTRING (25.6240287 42.4238678, 25.623259 42.423743)",,,,
1087256126,,Сава Силов,residential,True,False,9.433,"LINESTRING (25.6240287 42.4238678, 25.6240537 42.423785)",,,,
53128132,,Майор Т. Кавалджиев,residential,False,False,10.059,"LINESTRING (25.6200361 42.4231835, 25.6200639 42.4230954)",,,,
53128132,,Майор Т. Кавалджиев,residential,False,True,133.507,"LINESTRING (25.6200361 42.4231835, 25.6200128 42.4232573, 25.6196674 42.4243529)",,,,
142715154,,Димитър Наумов,residential,False,True,84.42099999999999,"LINESTRING (25.6280299 42.4276862, 25.6278095 42.4283578, 25.6277873 42.428424)",,,,
"[116298017, 116298010]",,"['Юрий Венелин', 'Уилям Гладстон']",residential,False,False,117.10499999999999,"LINESTRING (25.6306299 42.4246336, 25.6307348 42.4241997, 25.6315391 42.4243498)",,,,
35838914,,Генерал Гурко,secondary,False,True,43.082,"LINESTRING (25.621277 42.4220091, 25.6207657 42.4219216)",,,,
35838914,,Генерал Гурко,secondary,False,False,63.691,"LINESTRING (25.621277 42.4220091, 25.6218234 42.4221025, 25.6220329 42.4221384)",,,,
"[1047281301, 116761470]",,Света Троица,residential,False,True,153.194,"LINESTRING (25.621277 42.4220091, 25.6210367 42.4226925, 25.621049 42.4227682, 25.6210959 42.4228109, 25.6218126 42.4229212)",,,,
"[1047281304, 1047281303]",,,residential,False,True,133.97899999999998,"LINESTRING (25.621277 42.4220091, 25.6214331 42.421476, 25.6214149 42.4214168, 25.6213647 42.4213804, 25.6212923 42.4213701, 25.6211116 42.4213443, 25.6206374 42.4212766)",,,,
116868925,,Екзарх Антим I-ви,residential,False,False,136.702,"LINESTRING (25.6200541 42.4205379, 25.6196802 42.4217359)",,,,
685849975,2,Христо Ботев,secondary,False,False,22.929,"LINESTRING (25.6200541 42.4205379, 25.6197819 42.4204916)",,,,
685849975,2,Христо Ботев,secondary,False,True,65.256,"LINESTRING (25.6200541 42.4205379, 25.6208287 42.4206699)",,,,
35838914,,Генерал Гурко,secondary,False,False,26.518,"LINESTRING (25.620451 42.4218677, 25.6207657 42.4219216)",,,,
35838914,,Генерал Гурко,secondary,False,True,64.946,"LINESTRING (25.620451 42.4218677, 25.6196802 42.4217359)",,,,
53128132,,Майор Т. Кавалджиев,residential,False,False,67.484,"LINESTRING (25.620451 42.4218677, 25.6204726 42.4217991, 25.6206374 42.4212766)",,,,
53128132,,Майор Т. Кавалджиев,residential,False,True,140.16400000000002,"LINESTRING (25.620451 42.4218677, 25.6204265 42.4219455, 25.6200639 42.4230954)",,,,
53128132,,Майор Т. Кавалджиев,residential,False,True,10.059,"LINESTRING (25.6200639 42.4230954, 25.6200361 42.4231835)",,,,
81922534,,бул. Цар Симеон Велики,secondary,True,False,133.981,"LINESTRING (25.6200639 42.4230954, 25.6216524 42.4233726)",,,,
53128132,,Майор Т. Кавалджиев,residential,False,False,140.16400000000002,"LINESTRING (25.6200639 42.4230954, 25.6204265 42.4219455, 25.620451 42.4218677)",,,,
35838914,,Генерал Гурко,secondary,False,False,43.082,"LINESTRING (25.6207657 42.4219216, 25.621277 42.4220091)",,,,
35838914,,Генерал Гурко,secondary,False,True,26.518,"LINESTRING (25.6207657 42.4219216, 25.620451 42.4218677)",,,,
116868924,,,residential,False,True,89.969,"LINESTRING (25.6207657 42.4219216, 25.6205199 42.4227101)",,,,
116868924,,,residential,False,False,89.969,"LINESTRING (25.6205199 42.4227101, 25.6207657 42.4219216)",,,,
35838914,,Генерал Гурко,secondary,False,False,64.946,"LINESTRING (25.6196802 42.4217359, 25.620451 42.4218677)",,,,
116868925,,Екзарх Антим I-ви,residential,False,True,136.702,"LINESTRING (25.6196802 42.4217359, 25.6200541 42.4205379)",,,,
89709074,,Ген. Столетов,secondary,False,False,5.796,"LINESTRING (25.6253006 42.4280057, 25.6252316 42.4279946)",,,,
89709074,,Ген. Столетов,secondary,False,True,3.685,"LINESTRING (25.6253006 42.4280057, 25.6253442 42.4280136)",,,,
171925278,,Митрополит Методи Кусев,residential,False,False,86.64,"LINESTRING (25.6253006 42.4280057, 25.6255523 42.427249)",,,,
89709074,,Ген. Столетов,secondary,False,False,3.685,"LINESTRING (25.6253442 42.4280136, 25.6253006 42.4280057)",,,,
117328800,1,бул. Митрополит Методи Кусев,residential,True,False,132.823,"LINESTRING (25.6253442 42.4280136, 25.6249681 42.4291754)",,,30,
89709074,,Ген. Столетов,secondary,False,True,67.318,"LINESTRING (25.6253442 42.4280136, 25.625391 42.4280216, 25.6261433 42.42815)",,,,
67687644,,Васил Левски,residential,False,True,9.134,"LINESTRING (25.6249681 42.4291754, 25.6249172 42.4291662, 25.6248594 42.4291579)",,,,
