osmid,lanes,ref,highway,oneway,reversed,length,name,geometry,junction,bridge
150212277,,,residential,False,False,69.086,Ангел Кънчев,"LINESTRING (25.4929711 42.8676409, 25.4928811 42.8675189, 25.4925681 42.8670943)",,
150212280,,,residential,False,True,47.816,Ангел Кънчев,"LINESTRING (25.4929711 42.8676409, 25.4932381 42.8679274, 25.493302 42.867996)",,yes
334928406,,,residential,False,False,154.558,Шипка,"LINESTRING (25.4929711 42.8676409, 25.4936099 42.8673725, 25.4946694 42.8670261)",,
1117600872,,,residential,False,False,32.464,,"LINESTRING (25.4885778 42.8663953, 25.4887678 42.8666519)",,
133261053,,,residential,False,True,23.922,Ангел Кънчев,"LINESTRING (25.493302 42.867996, 25.4934931 42.8681593)",,
150212280,,,residential,False,False,47.816,Ангел Кънчев,"LINESTRING (25.493302 42.867996, 25.4932381 42.8679274, 25.4929711 42.8676409)",,yes
174788832,,,residential,False,False,133.942,Стара планина,"LINESTRING (25.493302 42.867996, 25.4932302 42.8680403, 25.4930016 42.8681816, 25.4926364 42.8684071, 25.4922536 42.8686436, 25.4920453 42.8687723)",,
174788836,,552;609,tertiary,False,True,129.884,Стара планина,"LINESTRING (25.4920453 42.8687723, 25.4934297 42.869351)",,
174788832,,,residential,False,True,133.94199999999998,Стара планина,"LINESTRING (25.4920453 42.8687723, 25.4922536 42.8686436, 25.4926364 42.8684071, 25.4930016 42.8681816, 25.4932302 42.8680403, 25.493302 42.867996)",,
174788836,,552;609,tertiary,False,False,140.445,Стара планина,"LINESTRING (25.4920453 42.8687723, 25.491918 42.8687448, 25.4917946 42.8687299, 25.4916758 42.8687316, 25.4914511 42.8687063, 25.4912706 42.8686456, 25.490925 42.8684338, 25.4908157 42.8683474, 25.49063 42.8681659)",,
176162089,,,residential,False,True,23.788,Борова,"LINESTRING (25.4909099 42.8662105, 25.4908688 42.8659987)",,
150212282,,,residential,False,True,25.761,Уста Генчо,"LINESTRING (25.4934297 42.869351, 25.493442 42.8691195)",,
174788836,,552;609,tertiary,False,False,129.884,Стара планина,"LINESTRING (25.4934297 42.869351, 25.4920453 42.8687723)",,
174788836,,552;609,tertiary,False,True,92.112,Стара планина,"LINESTRING (25.4934297 42.869351, 25.4941959 42.86996)",,
174788836,,552;609,tertiary,False,False,92.112,Стара планина,"LINESTRING (25.4941959 42.86996, 25.4934297 42.869351)",,
32400131,,,residential,False,False,78.17,Любен Каравелов,"LINESTRING (25.4941959 42.86996, 25.4945533 42.869494, 25.4947721 42.8694425)",,
174788836,,552;609,tertiary,False,True,150.457,Стара планина,"LINESTRING (25.4941959 42.86996, 25.49444 42.870159, 25.4948155 42.870416, 25.4955172 42.870904)",,
32400132,,,residential,False,False,123.896,Възрожденска,"LINESTRING (25.4947721 42.8694425, 25.4959 42.8701896)",,
32400132,,,residential,False,True,91.325,Възрожденска,"LINESTRING (25.4947721 42.8694425, 25.4941679 42.8687508)",,
32400131,,,residential,False,False,86.303,Любен Каравелов,"LINESTRING (25.4947721 42.8694425, 25.4949116 42.8694102, 25.4957547 42.869154)",,
32400131,,,residential,False,True,78.17,Любен Каравелов,"LINESTRING (25.4947721 42.8694425, 25.4945533 42.869494, 25.4941959 42.86996)",,
32400131,,,residential,False,True,86.303,Любен Каравелов,"LINESTRING (25.4957547 42.869154, 25.4949116 42.8694102, 25.4947721 42.8694425)",,
32400132,,,residential,False,False,64.044,Възрожденска,"LINESTRING (25.4959727 42.8702365, 25.4965561 42.8706224)",,
32400132,,,residential,False,True,7.893,Възрожденска,"LINESTRING (25.4959727 42.8702365, 25.4959 42.8701896)",,
32400134,,,residential,False,False,82.988,Янко Мустаков,"LINESTRING (25.4959727 42.8702365, 25.4955172 42.870904)",,
32400132,,,residential,False,True,85.274,Възрожденска,"LINESTRING (25.4968616 42.8713455, 25.4968431 42.8712876, 25.4966619 42.8707208, 25.4965561 42.8706224)",,
133261087,1,552;609,tertiary,True,False,18.459,,"LINESTRING (25.4968616 42.8713455, 25.4969391 42.8713338, 25.4970794 42.8713669)",,
32400134,,,residential,False,True,82.988,Янко Мустаков,"LINESTRING (25.4955172 42.870904, 25.4959727 42.8702365)",,
174788836,,552;609,tertiary,False,False,150.457,Стара планина,"LINESTRING (25.4955172 42.870904, 25.4948155 42.870416, 25.49444 42.870159, 25.4941959 42.86996)",,
174788836,,552;609,tertiary,False,True,73.202,Стара планина,"LINESTRING (25.4955172 42.870904, 25.4958428 42.8714357, 25.495885 42.8715046)",,
32400149,,,residential,False,False,64.047,Китка,"LINESTRING (25.4863729 42.8660325, 25.4869333 42.8656287)",,
174788836,,552;609,tertiary,False,True,88.853,Стара планина,"LINESTRING (25.4863729 42.8660325, 25.4871936 42.8664075, 25.4872981 42.8664552)",,
32400149,,,residential,False,True,64.047,Китка,"LINESTRING (25.4869333 42.8656287, 25.4863729 42.8660325)",,
959788097,,,residential,False,True,6.404,П. Р. Славейков,"LINESTRING (25.4869333 42.8656287, 25.4870104 42.8656398)",,
335106762,,,residential,False,False,142.574,Асеневци,"LINESTRING (25.4929365 42.8647277, 25.4929379 42.8660099)",,
335106762,,,residential,False,True,76.886,Асеневци,"LINESTRING (25.4929365 42.8647277, 25.4929416 42.8646468, 25.4930086 42.8644795, 25.4930335 42.8643706, 25.4930249 42.8642632, 25.492975 42.8641876, 25.4928678 42.8640789)",,
406674379,,,residential,False,True,75.263,Цар Калоян,"LINESTRING (25.4929365 42.8647277, 25.4926163 42.8647917, 25.4922606 42.8648076, 25.4920258 42.8647976)",,
236822469,,,residential,False,False,54.67,Бачо Киро,"LINESTRING (25.4929379 42.8660099, 25.4936047 42.8659563)",,
335106762,,,residential,False,True,142.574,Асеневци,"LINESTRING (25.4929379 42.8660099, 25.4929365 42.8647277)",,
1112135903,,,residential,True,False,69.936,Бачо Киро,"LINESTRING (25.4929379 42.8660099, 25.4925395 42.8660428, 25.4920854 42.8660817)",,
45902238,,,residential,False,False,103.554,Борова,"LINESTRING (25.4890138 42.8654819, 25.4899143 42.8648249)",,
174788831,,,residential,False,False,123.25699999999998,Чучура,"LINESTRING (25.4890138 42.8654819, 25.4889985 42.8653625, 25.4886228 42.8647412, 25.4886003 42.8646361, 25.4886116 42.8644337)",,
174788831,,,residential,False,True,81.646,Чучура,"LINESTRING (25.4890138 42.8654819, 25.4891023 42.8655409, 25.4892559 42.8656989, 25.4896917 42.8660195)",,
236822468,,,residential,False,False,166.007,Петър Генчев,"LINESTRING (25.4890138 42.8654819, 25.4888728 42.8654527, 25.4887111 42.865432, 25.48857 42.8653851, 25.4884383 42.8653127, 25.4877792 42.8647076, 25.4875613 42.8645066)",,
45901907,,,residential,False,False,170.908,Калето,"LINESTRING (25.4899348 42.8646815, 25.4920258 42.8647976)",,
177637493,,,residential,False,False,16.570999999999998,Борова,"LINESTRING (25.4899348 42.8646815, 25.4899008 42.8647405, 25.4899143 42.8648249)",,
406673832,,,residential,False,True,111.62299999999999,Калето,"LINESTRING (25.4899348 42.8646815, 25.4895071 42.8646211, 25.4890124 42.8644906, 25.4886116 42.8644337)",,
45902424,,,residential,False,False,89.96000000000001,,"LINESTRING (25.4864334 42.8670283, 25.4865753 42.8670805, 25.486699 42.8670743, 25.486834 42.8670349, 25.4869492 42.8669595, 25.487206 42.866627)",,
319028393,,,residential,False,True,727.208,Лясков дял,"LINESTRING (25.4864334 42.8670283, 25.4866938 42.8673016, 25.4867952 42.8674161, 25.4869906 42.8676369, 25.4872834 42.8679318, 25.4875893 42.8681044, 25.4877903 42.8681871, 25.4881348 42.8683182, 25.4886208 42.868435, 25.488669 42.8684457, 25.4894904 42.8685422, 25.4901362 42.868662, 25.4906607 42.8688568, 25.4913031 42.8690359, 25.4916324 42.8691356, 25.4919478 42.8692513, 25.4925613 42.8694778, 25.4929899 42.869667, 25.4939183 42.8702117)",,
176162081,,,residential,False,False,48.167,,"LINESTRING (25.4872981 42.8664552, 25.4877198 42.8661517)",,
174788836,,552;609,tertiary,False,False,88.853,Стара планина,"LINESTRING (25.4872981 42.8664552, 25.4871936 42.8664075, 25.4863729 42.8660325)",,
174788836,,552;609,tertiary,False,True,284.66700000000003,Стара планина,"LINESTRING (25.4872981 42.8664552, 25.4881456 42.8668674, 25.4885346 42.867075, 25.4887977 42.8672067, 25.4901801 42.8679012)",,
236817576,,,residential,False,True,20.527,,"LINESTRING (25.4872981 42.8664552, 25.4872642 42.8665218, 25.487206 42.866627)",,
"[236822688, 492162377]",,,residential,False,False,217.108,"['Украйна', 'Кавалджийска']","LINESTRING (25.4985679 42.8707414, 25.4984565 42.8704631, 25.4982595 42.8701276, 25.4981498 42.8698141, 25.4980586 42.8692264, 25.4982571 42.8691806, 25.4985703 42.8691819)",,
"[236822698, 1125371002]",,552,tertiary,False,False,68.61699999999999,,"LINESTRING (25.4985679 42.8707414, 25.4980423 42.8708699, 25.4977655 42.870928)",,yes
174788836,,552;609,tertiary,False,False,47.018,Стара планина,"LINESTRING (25.49063 42.8681659, 25.4901801 42.8679012)",,
1117600871,,,residential,False,True,46.092,,"LINESTRING (25.49063 42.8681659, 25.4903257 42.8678165)",,
174788836,,552;609,tertiary,False,True,140.445,Стара планина,"LINESTRING (25.49063 42.8681659, 25.4908157 42.8683474, 25.490925 42.8684338, 25.4912706 42.8686456, 25.4914511 42.8687063, 25.4916758 42.8687316, 25.4917946 42.8687299, 25.491918 42.8687448, 25.4920453 42.8687723)",,
319028393,,,residential,False,False,60.272,Лясков дял,"LINESTRING (25.4951442 42.8718193, 25.4951611 42.8712774)",,
174788834,,,residential,False,False,71.327,Васил Левски,"LINESTRING (25.4951442 42.8718193, 25.4952569 42.8717111, 25.4955451 42.8716006, 25.4956639 42.871567, 25.4956845 42.8715612, 25.495885 42.8715046)",,
177637500,,,residential,False,False,8.757,,"LINESTRING (25.4875613 42.8645066, 25.4876382 42.8644516)",,
236822468,,,residential,False,True,166.00699999999998,Петър Генчев,"LINESTRING (25.4875613 42.8645066, 25.4877792 42.8647076, 25.4884383 42.8653127, 25.48857 42.8653851, 25.4887111 42.865432, 25.4888728 42.8654527, 25.4890138 42.8654819)",,
959788097,,,residential,False,False,6.404,П. Р. Славейков,"LINESTRING (25.4870104 42.8656398, 25.4869333 42.8656287)",,
"[176162104, 1112135898]",2,,residential,True,False,232.48100000000002,"['Осми март', 'Китка']","LINESTRING (25.4870104 42.8656398, 25.487262 42.8653765, 25.4874625 42.8650099, 25.4874559 42.8648956, 25.4871136 42.8645905, 25.4865136 42.8640342, 25.486366 42.8639221)",,
"[959788097, 236817577]",,,residential,False,"[False, True]",171.42399999999998,"['Осми март', 'П. Р. Славейков']","LINESTRING (25.4870104 42.8656398, 25.4871688 42.8657087, 25.4877986 42.8653707, 25.4879325 42.8653068, 25.488007 42.8653023, 25.4880888 42.8653501, 25.4885582 42.8658244)",,
236817953,,,residential,False,False,30.484,,"LINESTRING (25.4887678 42.8666519, 25.4884179 42.8667488)",,
1117600872,,,residential,False,True,32.464,,"LINESTRING (25.4887678 42.8666519, 25.4885778 42.8663953)",,
176162108,,,residential,False,False,192.027,,"LINESTRING (25.4887678 42.8666519, 25.4888479 42.8666904, 25.4889588 42.8666963, 25.4891426 42.8666959, 25.4893501 42.8667665, 25.4894802 42.866863, 25.4903257 42.8678165)",,
1069664198,,,residential,False,True,138.263,Здравец,"LINESTRING (25.487206 42.866627, 25.4886058 42.8673295)",,
45902424,,,residential,False,True,89.96000000000001,,"LINESTRING (25.487206 42.866627, 25.4869492 42.8669595, 25.486834 42.8670349, 25.486699 42.8670743, 25.4865753 42.8670805, 25.4864334 42.8670283)",,
236817576,,,residential,False,False,20.527,,"LINESTRING (25.487206 42.866627, 25.4872642 42.8665218, 25.4872981 42.8664552)",,
1069664198,,,residential,False,False,138.263,Здравец,"LINESTRING (25.4886058 42.8673295, 25.487206 42.866627)",,
1069664198,,,residential,False,True,31.403,Здравец,"LINESTRING (25.4886058 42.8673295, 25.4889079 42.8675048)",,
176162085,,,residential,False,False,103.733,Тинтява,"LINESTRING (25.4886058 42.8673295, 25.4882711 42.8675752, 25.4879287 42.8677486, 25.4877073 42.8679776)",,
1069664198,,,residential,False,False,31.403,Здравец,"LINESTRING (25.4889079 42.8675048, 25.4886058 42.8673295)",,
1091562836,,,residential,False,True,92.047,Здравец,"LINESTRING (25.4889079 42.8675048, 25.489815 42.867998)",,
176162079,,,residential,False,False,89.225,Червена поляна,"LINESTRING (25.4889079 42.8675048, 25.4889102 42.867889, 25.4887204 42.8682834)",,
334921421,,,residential,False,False,15.149,,"LINESTRING (25.4903257 42.8678165, 25.4901801 42.8679012)",,
1117600871,,,residential,False,False,46.092,,"LINESTRING (25.4903257 42.8678165, 25.49063 42.8681659)",,
176162108,,,residential,False,True,192.027,,"LINESTRING (25.4903257 42.8678165, 25.4894802 42.866863, 25.4893501 42.8667665, 25.4891426 42.8666959, 25.4889588 42.8666963, 25.4888479 42.8666904, 25.4887678 42.8666519)",,
174788836,,552;609,tertiary,False,True,47.018,Стара планина,"LINESTRING (25.4901801 42.8679012, 25.49063 42.8681659)",,
334921421,,,residential,False,True,15.149,,"LINESTRING (25.4901801 42.8679012, 25.4903257 42.8678165)",,
174788836,,552;609,tertiary,False,False,284.667,Стара планина,"LINESTRING (25.4901801 42.8679012, 25.4887977 42.8672067, 25.4885346 42.867075, 25.4881456 42.8668674, 25.4872981 42.8664552)",,
1091562836,,,residential,False,False,92.047,Здравец,"LINESTRING (25.489815 42.867998, 25.4889079 42.8675048)",,
176162085,,,residential,False,True,103.733,Тинтява,"LINESTRING (25.4877073 42.8679776, 25.4879287 42.8677486, 25.4882711 42.8675752, 25.4886058 42.8673295)",,
236822464,,,residential,False,False,52.539,Планинец,"LINESTRING (25.4939183 42.8702117, 25.4938495 42.8703776, 25.4937938 42.8706739)",,
319028393,,,residential,False,False,727.208,Лясков дял,"LINESTRING (25.4939183 42.8702117, 25.4929899 42.869667, 25.4925613 42.8694778, 25.4919478 42.8692513, 25.4916324 42.8691356, 25.4913031 42.8690359, 25.4906607 42.8688568, 25.4901362 42.868662, 25.4894904 42.8685422, 25.488669 42.8684457, 25.4886208 42.868435, 25.4881348 42.8683182, 25.4877903 42.8681871, 25.4875893 42.8681044, 25.4872834 42.8679318, 25.4869906 42.8676369, 25.4867952 42.8674161, 25.4866938 42.8673016, 25.4864334 42.8670283)",,
319028393,,,residential,False,True,158.52100000000002,Лясков дял,"LINESTRING (25.4939183 42.8702117, 25.4946324 42.8706336, 25.4950121 42.8710461, 25.4951611 42.8712774)",,
174788831,,,residential,False,True,123.257,Чучура,"LINESTRING (25.4886116 42.8644337, 25.4886003 42.8646361, 25.4886228 42.8647412, 25.4889985 42.8653625, 25.4890138 42.8654819)",,
406673832,,,residential,False,False,111.62299999999999,Калето,"LINESTRING (25.4886116 42.8644337, 25.4890124 42.8644906, 25.4895071 42.8646211, 25.4899348 42.8646815)",,
406673832,,,residential,False,True,79.51,Калето,"LINESTRING (25.4886116 42.8644337, 25.4883656 42.8644191, 25.4876382 42.8644516)",,
177637470,,,residential,False,True,117.444,Симеон Цонев,"LINESTRING (25.4920536 42.8653975, 25.4908688 42.8659987)",,
1112135902,,,residential,False,False,66.744,Хан Аспарух,"LINESTRING (25.4920536 42.8653975, 25.4920258 42.8647976)",,
176162089,,,residential,False,False,23.788,Борова,"LINESTRING (25.4908688 42.8659987, 25.4909099 42.8662105)",,
176162089,,,residential,False,True,89.228,Борова,"LINESTRING (25.4908688 42.8659987, 25.490723 42.8652034)",,
177637470,,,residential,False,False,117.444,Симеон Цонев,"LINESTRING (25.4908688 42.8659987, 25.4920536 42.8653975)",,
177637491,,,residential,False,False,53.321,Иванка Горова,"LINESTRING (25.4957102 42.8681568, 25.496331 42.8683082)",,
177637463,,,residential,False,False,80.818,,"LINESTRING (25.4957102 42.8681568, 25.4955844 42.8685988, 25.4955077 42.8688683)",,
177637491,,,residential,False,True,152.478,Иванка Горова,"LINESTRING (25.4957102 42.8681568, 25.4953104 42.8680532, 25.4950139 42.8680876, 25.494217 42.8681802, 25.4939182 42.8682989)",,
133261053,,,residential,False,False,37.963,Ангел Кънчев,"LINESTRING (25.4939182 42.8682989, 25.4934931 42.8681593)",,
133261053,,,residential,False,True,34.571,Ангел Кънчев,"LINESTRING (25.4939182 42.8682989, 25.4942237 42.8685146)",,
177637491,,,residential,False,False,152.478,Иванка Горова,"LINESTRING (25.4939182 42.8682989, 25.494217 42.8681802, 25.4950139 42.8680876, 25.4953104 42.8680532, 25.4957102 42.8681568)",,
32400132,,,residential,False,False,57.529,Възрожденска,"LINESTRING (25.4934633 42.8687193, 25.4941679 42.8687508)",,
150212282,,,residential,False,False,44.534,Уста Генчо,"LINESTRING (25.4934633 42.8687193, 25.493442 42.8691195)",,
150212282,,,residential,False,True,62.316,Уста Генчо,"LINESTRING (25.4934633 42.8687193, 25.4934786 42.8684324, 25.4934931 42.8681593)",,
32400132,,,residential,False,False,91.325,Възрожденска,"LINESTRING (25.4941679 42.8687508, 25.4947721 42.8694425)",,
32400132,,,residential,False,True,57.529,Възрожденска,"LINESTRING (25.4941679 42.8687508, 25.4934633 42.8687193)",,
177637465,,,residential,False,False,26.655,,"LINESTRING (25.4941679 42.8687508, 25.4942237 42.8685146)",,
177637478,,,residential,False,False,57.803,Теменуга,"LINESTRING (25.4965147 42.8692692, 25.4972157 42.86919)",,
177637478,,,residential,False,True,25.512,Теменуга,"LINESTRING (25.4965147 42.8692692, 25.4962643 42.8694069)",,
236822690,,,residential,False,False,108.60900000000001,Никола Кабакчиев,"LINESTRING (25.4965147 42.8692692, 25.4965089 42.8688758, 25.496492 42.8687639, 25.496331 42.8683082)",,
"[959788097, 236817577]",,,residential,False,"[False, True]",171.424,"['Осми март', 'П. Р. Славейков']","LINESTRING (25.4885582 42.8658244, 25.4880888 42.8653501, 25.488007 42.8653023, 25.4879325 42.8653068, 25.4877986 42.8653707, 25.4871688 42.8657087, 25.4870104 42.8656398)",,
176162079,,,residential,False,True,89.225,Червена поляна,"LINESTRING (25.4887204 42.8682834, 25.4889102 42.867889, 25.4889079 42.8675048)",,
236817953,,,residential,False,True,30.484,,"LINESTRING (25.4884179 42.8667488, 25.4887678 42.8666519)",,
236819621,,,residential,False,True,137.82000000000002,Бачо Киро,"LINESTRING (25.4946045 42.8662269, 25.4946149 42.8661597, 25.4945348 42.866015, 25.4945773 42.865989, 25.4946703 42.8660016, 25.4947481 42.8660016, 25.4948151 42.8659525, 25.4948381 42.8658899, 25.494784 42.865768, 25.4947623 42.8656695, 25.494759 42.8655206, 25.4947325 42.8653788, 25.4946992 42.8651859)",,
"[236822469, 525618558]",,,residential,False,False,257.08000000000004,"['Алекси Пухлев', 'Бачо Киро']","LINESTRING (25.4946045 42.8662269, 25.4947051 42.8663142, 25.4948419 42.8664066, 25.49496 42.8664066, 25.4955125 42.8662002, 25.4959759 42.8660061, 25.4958199 42.8656989, 25.4957087 42.865657, 25.495572 42.865517, 25.4954687 42.8653286, 25.4953165 42.8650133)",,
236822469,,,residential,False,True,80.173,Бачо Киро,"LINESTRING (25.4946045 42.8662269, 25.4945442 42.8661746, 25.4943802 42.8659641, 25.4942654 42.8659018, 25.4938513 42.865936)",,
236820183,,,residential,False,False,50.78,,"LINESTRING (25.4953165 42.8650133, 25.4955178 42.8649086, 25.4956573 42.864767, 25.4957633 42.8647023)",,
236820183,,,residential,False,True,53.998000000000005,,"LINESTRING (25.4953165 42.8650133, 25.4950565 42.8651052, 25.4946992 42.8651859)",,
"[236822469, 525618558]",,,residential,False,True,257.08,"['Алекси Пухлев', 'Бачо Киро']","LINESTRING (25.4953165 42.8650133, 25.4954687 42.8653286, 25.495572 42.865517, 25.4957087 42.865657, 25.4958199 42.8656989, 25.4959759 42.8660061, 25.4955125 42.8662002, 25.49496 42.8664066, 25.4948419 42.8664066, 25.4947051 42.8663142, 25.4946045 42.8662269)",,
"[176162072, 1110884901, 150212277]",,,residential,False,False,163.50199999999998,"['Иван Славейков', 'Проф. Пенчо Райков', 'Ангел Кънчев']","LINESTRING (25.4925681 42.8670943, 25.4925324 42.8670512, 25.4922161 42.8671818, 25.492133 42.8672161, 25.4919271 42.8673011, 25.4918436 42.8673356, 25.4917431 42.8673771, 25.4916788 42.8674036, 25.491371 42.8675307, 25.491119 42.867468, 25.4908881 42.8672868)",,
150212277,,,residential,False,True,69.086,Ангел Кънчев,"LINESTRING (25.4925681 42.8670943, 25.4928811 42.8675189, 25.4929711 42.8676409)",,
236819620,,,residential,False,True,154.943,Бачо Киро,"LINESTRING (25.4925681 42.8670943, 25.4928122 42.8668982, 25.4929527 42.866821, 25.4930384 42.8667237, 25.4930623 42.866696, 25.4933037 42.8664115, 25.4935903 42.8660737, 25.4936047 42.8659563)",,
236819621,,,residential,False,False,137.82,Бачо Киро,"LINESTRING (25.4946992 42.8651859, 25.4947325 42.8653788, 25.494759 42.8655206, 25.4947623 42.8656695, 25.494784 42.865768, 25.4948381 42.8658899, 25.4948151 42.8659525, 25.4947481 42.8660016, 25.4946703 42.8660016, 25.4945773 42.865989, 25.4945348 42.866015, 25.4946149 42.8661597, 25.4946045 42.8662269)",,
236819621,,,residential,False,True,121.86000000000001,Бачо Киро,"LINESTRING (25.4946992 42.8651859, 25.4946278 42.865041, 25.4945448 42.8648734, 25.4942531 42.8641404)",,
236820183,,,residential,False,False,53.998000000000005,,"LINESTRING (25.4946992 42.8651859, 25.4950565 42.8651052, 25.4953165 42.8650133)",,
236819621,,,residential,False,False,121.86000000000001,Бачо Киро,"LINESTRING (25.4942531 42.8641404, 25.4945448 42.8648734, 25.4946278 42.865041, 25.4946992 42.8651859)",,
"[236819626, 525618556]",,,residential,False,False,222.03300000000002,"['Кънчо Скорчев', 'Димитър Горов']","LINESTRING (25.4942531 42.8641404, 25.4939377 42.8643231, 25.4936898 42.8644863, 25.4936698 42.8645679, 25.4937 42.8649573, 25.4938513 42.865936)",,
236819626,,,residential,False,True,76.396,Кънчо Скорчев,"LINESTRING (25.4942531 42.8641404, 25.4944364 42.8640342, 25.4947406 42.8638579, 25.4949884 42.8637143)",,
236819626,,,residential,False,False,76.39599999999999,Кънчо Скорчев,"LINESTRING (25.4949884 42.8637143, 25.4947406 42.8638579, 25.4944364 42.8640342, 25.4942531 42.8641404)",,
236822469,,,residential,False,True,20.224,Бачо Киро,"LINESTRING (25.4938513 42.865936, 25.4936047 42.8659563)",,
236822469,,,residential,False,False,80.173,Бачо Киро,"LINESTRING (25.4938513 42.865936, 25.4942654 42.8659018, 25.4943802 42.8659641, 25.4945442 42.8661746, 25.4946045 42.8662269)",,
"[236819626, 525618556]",,,residential,False,True,222.03300000000002,"['Кънчо Скорчев', 'Димитър Горов']","LINESTRING (25.4938513 42.865936, 25.4937 42.8649573, 25.4936698 42.8645679, 25.4936898 42.8644863, 25.4939377 42.8643231, 25.4942531 42.8641404)",,
236822469,,,residential,False,False,20.224,Бачо Киро,"LINESTRING (25.4936047 42.8659563, 25.4938513 42.865936)",,
236822469,,,residential,False,True,54.67,Бачо Киро,"LINESTRING (25.4936047 42.8659563, 25.4929379 42.8660099)",,
236819620,,,residential,False,False,154.94299999999998,Бачо Киро,"LINESTRING (25.4936047 42.8659563, 25.4935903 42.8660737, 25.4933037 42.8664115, 25.4930623 42.866696, 25.4930384 42.8667237, 25.4929527 42.866821, 25.4928122 42.8668982, 25.4925681 42.8670943)",,
1112384131,,,residential,False,False,22.704,Асеневци,"LINESTRING (25.4928834 42.8633904, 25.4929395 42.8635904)",,yes
236820175,,,residential,False,True,93.324,,"LINESTRING (25.4928834 42.8633904, 25.4926949 42.8636969, 25.4926199 42.8638202, 25.4926018 42.8639245, 25.4926746 42.8640153, 25.4927792 42.8640645, 25.4928678 42.8640789)",,
236820183,,,residential,False,True,50.78,,"LINESTRING (25.4957633 42.8647023, 25.4956573 42.864767, 25.4955178 42.8649086, 25.4953165 42.8650133)",,
236820176,,,residential,False,False,10.945,Димитър Горов,"LINESTRING (25.4930648 42.863555, 25.4929395 42.8635904)",,
335106754,,,residential,False,False,75.992,Димитър Горов,"LINESTRING (25.4930648 42.863555, 25.4931587 42.8636959, 25.4933048 42.8638512, 25.4935088 42.8640242, 25.4936351 42.8640823)",,
236820175,,,residential,False,False,93.324,,"LINESTRING (25.4928678 42.8640789, 25.4927792 42.8640645, 25.4926746 42.8640153, 25.4926018 42.8639245, 25.4926199 42.8638202, 25.4926949 42.8636969, 25.4928834 42.8633904)",,
335106762,,,residential,False,False,76.886,Асеневци,"LINESTRING (25.4928678 42.8640789, 25.492975 42.8641876, 25.4930249 42.8642632, 25.4930335 42.8643706, 25.4930086 42.8644795, 25.4929416 42.8646468, 25.4929365 42.8647277)",,
