osmid,highway,oneway,reversed,length,bridge,geometry,lanes,name,access,maxspeed,ref
98113994,residential,False,True,84.34400000000001,,"LINESTRING (27.6370553 42.4470576, 27.6370218 42.4469846, 27.636923 42.4464381, 27.6369063 42.4463909, 27.636844 42.4463238)",,Морска,,,
250327124,residential,False,False,72.455,,"LINESTRING (27.6370553 42.4470576, 27.6368634 42.4470887, 27.6363563 42.447065, 27.6362746 42.4470721, 27.636179 42.44708)",,,,,
1035047751,residential,False,True,33.648,,"LINESTRING (27.6359009 42.4409829, 27.6361425 42.4407384)",,Никола Вапцаров,yes,,
1035047753,residential,False,False,112.534,,"LINESTRING (27.6359009 42.4409829, 27.6351629 42.4418359)",,Никола Вапцаров,yes,,
98113955,residential,False,True,208.715,,"LINESTRING (27.6359009 42.4409829, 27.6348097 42.4408953, 27.6347208 42.4408976, 27.634638 42.4409129, 27.634562 42.4409437, 27.6344917 42.4409929, 27.6339705 42.4415331, 27.6338717 42.4416523)",,Антон Страшимиров,yes,,
98113981,residential,False,False,65.057,,"LINESTRING (27.63874 42.4433848, 27.6394988 42.4435544)",,Васил Левски,yes,,
101381576,residential,False,False,22.418,,"LINESTRING (27.63874 42.4433848, 27.6387428 42.4431832)",1,Свети Никола,,,
101381576,residential,False,True,99.957,,"LINESTRING (27.63874 42.4433848, 27.6386856 42.4442277, 27.6386782 42.4442825)",1,Свети Никола,,,
98113955,residential,False,True,52.758,,"LINESTRING (27.6338717 42.4416523, 27.6336436 42.4420959)",,Антон Страшимиров,yes,,
174534176,residential,False,True,107.902,,"LINESTRING (27.6338717 42.4416523, 27.6351629 42.4418359)",,П.К. Яворов,yes,,
98113955,residential,False,False,208.715,,"LINESTRING (27.6338717 42.4416523, 27.6339705 42.4415331, 27.6344917 42.4409929, 27.634562 42.4409437, 27.634638 42.4409129, 27.6347208 42.4408976, 27.6348097 42.4408953, 27.6359009 42.4409829)",,Антон Страшимиров,yes,,
98114008,residential,False,False,110.098,,"LINESTRING (27.6382169 42.4421168, 27.639554 42.4421989)",,Братислава,,,
101381576,residential,False,False,28.127,,"LINESTRING (27.6382169 42.4421168, 27.6380822 42.4418842)",1,Свети Никола,,,
101381576,residential,False,True,115.92800000000001,,"LINESTRING (27.6382169 42.4421168, 27.6383198 42.4422945, 27.6383713 42.4423834, 27.6387132 42.4429766, 27.6387507 42.443081)",1,Свети Никола,,,
174534179,residential,False,True,114.166,,"LINESTRING (27.6375152 42.4415485, 27.6371042 42.4425294)",,София,yes,,
704255600,residential,False,False,15.096,,"LINESTRING (27.6375152 42.4415485, 27.6373711 42.4414641)",1,Свети Никола,,,
704255600,residential,False,True,22.699,,"LINESTRING (27.6375152 42.4415485, 27.6377309 42.4416763)",1,Свети Никола,,,
98113991,residential,False,True,119.763,,"LINESTRING (27.636512 42.4409567, 27.6359854 42.4419612)",,Христо Ботев,yes,,
704255600,residential,False,True,90.294,,"LINESTRING (27.636512 42.4409567, 27.6373711 42.4414641)",1,Свети Никола,,,
1035047752,residential,False,False,38.84,,"LINESTRING (27.636512 42.4409567, 27.6361425 42.4407384)",1,Свети Никола,,,
98113958,residential,False,False,81.203,,"LINESTRING (27.6374197 42.4406403, 27.6377781 42.441321)",,Дружба,yes,,
98113958,residential,False,True,47.614,,"LINESTRING (27.6374197 42.4406403, 27.637196 42.4402452)",,Дружба,yes,,
98113973,residential,False,False,102.176,,"LINESTRING (27.6374197 42.4406403, 27.638512 42.4401992)",,Пушкин,yes,,
174534179,residential,False,True,19.31,,"LINESTRING (27.6375319 42.4432887, 27.6374181 42.4434407)",,София,yes,,
181287469,residential,False,False,100.052,,"LINESTRING (27.6375319 42.4432887, 27.6387428 42.4431832)",,Сливница,yes,,
174534179,residential,False,False,92.57900000000001,,"LINESTRING (27.6375319 42.4432887, 27.6372279 42.4426331, 27.6371759 42.442574, 27.6371042 42.4425294)",,София,yes,,
174495819,residential,False,True,22.06,,"LINESTRING (27.6399261 42.4453123, 27.6401881 42.4453568)",,Бенковски,yes,,
174495819,residential,False,False,85.726,,"LINESTRING (27.6399261 42.4453123, 27.6392363 42.4452507, 27.6388866 42.4452602)",,Бенковски,yes,,
174522656,residential,False,False,87.055,,"LINESTRING (27.6399261 42.4453123, 27.6398578 42.4449469, 27.6398488 42.4449024, 27.639849 42.4448526, 27.6398407 42.4448037, 27.6397536 42.4445415)",,Байкал,yes,,
98114005,residential,False,True,34.265,,"LINESTRING (27.6374181 42.4434407, 27.6370124 42.4433677)",,Сливница,yes,,
174534179,residential,False,False,19.31,,"LINESTRING (27.6374181 42.4434407, 27.6375319 42.4432887)",,София,yes,,
174534179,residential,False,True,134.49599999999998,,"LINESTRING (27.6374181 42.4434407, 27.637851 42.4441853, 27.6378723 42.4443151, 27.6378805 42.4445836)",,София,yes,,
98113991,residential,False,False,119.763,,"LINESTRING (27.6359854 42.4419612, 27.636512 42.4409567)",,Христо Ботев,yes,,
174534176,residential,False,False,68.916,,"LINESTRING (27.6359854 42.4419612, 27.6351629 42.4418359)",,П.К. Яворов,yes,,
98113991,residential,False,True,145.711,,"LINESTRING (27.6359854 42.4419612, 27.6354942 42.4430797, 27.6354714 42.443145, 27.6354707 42.4432122)",,Христо Ботев,yes,,
174534176,residential,False,True,111.56,,"LINESTRING (27.6359854 42.4419612, 27.6360695 42.4419901, 27.6371042 42.4425294)",,П.К. Яворов,yes,,
174534179,residential,False,False,114.166,,"LINESTRING (27.6371042 42.4425294, 27.6375152 42.4415485)",,София,yes,,
174534176,residential,False,False,111.56,,"LINESTRING (27.6371042 42.4425294, 27.6360695 42.4419901, 27.6359854 42.4419612)",,П.К. Яворов,yes,,
174534179,residential,False,True,92.57900000000001,,"LINESTRING (27.6371042 42.4425294, 27.6371759 42.442574, 27.6372279 42.4426331, 27.6375319 42.4432887)",,София,yes,,
98113983,residential,False,True,72.846,,"LINESTRING (27.6434372 42.44607, 27.6425549 42.4459972)",,,,,
98113964,residential,False,True,168.738,,"LINESTRING (27.6385448 42.4459768, 27.6379273 42.4460965, 27.6377754 42.4460922, 27.6374777 42.4460328, 27.6373699 42.4459855, 27.6368152 42.4456142, 27.6367461 42.4455799)",,Шипка,,,
98114008,residential,False,False,77.048,,"LINESTRING (27.639554 42.4421989, 27.6404889 42.4422632)",,Братислава,,,
98114008,residential,False,True,110.098,,"LINESTRING (27.639554 42.4421989, 27.6382169 42.4421168)",,Братислава,,,
98113950,residential,False,False,50.886,,"LINESTRING (27.639554 42.4421989, 27.6395435 42.4422445, 27.6394745 42.4424148, 27.6393572 42.4426318)",,Странджа,yes,,
98113950,residential,False,True,109.648,,"LINESTRING (27.639554 42.4421989, 27.6395371 42.4421032, 27.6391016 42.4412737)",,Странджа,yes,,
100354080,residential,False,True,76.809,,"LINESTRING (27.6354215 42.4402979, 27.6361425 42.4407384)",,,,,
98113954,trunk_link,False,True,51.583,,"LINESTRING (27.6354215 42.4402979, 27.6354498 42.4403403, 27.6354621 42.4403692, 27.6354657 42.4403995, 27.635465 42.4404276, 27.6354604 42.4404557, 27.6354514 42.4404853, 27.6354447 42.4405083, 27.6354335 42.4405327, 27.6354163 42.4405571, 27.6353959 42.440579, 27.635362 42.4406041, 27.6353378 42.4406187, 27.6352994 42.4406347, 27.6352089 42.4406683)",2,,,,
"[25301698, 1035047746, 1172221847]",residential,False,False,106.449,yes,"LINESTRING (27.6354215 42.4402979, 27.6350801 42.4400991, 27.6347137 42.4398797, 27.6344065 42.4397018)",,,,,
98114005,residential,False,False,33.215,,"LINESTRING (27.6341128 42.4433501, 27.6345147 42.4433145)",,Сливница,yes,,
1035047753,residential,False,False,120.043,,"LINESTRING (27.6341128 42.4433501, 27.6337796 42.4444013)",,Никола Вапцаров,yes,,
98114005,residential,False,True,94.531,,"LINESTRING (27.6341128 42.4433501, 27.6331717 42.4434422, 27.6330583 42.4434456, 27.6329693 42.4434412)",,Сливница,yes,,
1035047753,residential,False,True,98.35399999999998,,"LINESTRING (27.6341128 42.4433501, 27.6342084 42.4430586, 27.6342671 42.4429233, 27.634344 42.4427889, 27.6345654 42.4425413)",,Никола Вапцаров,yes,,
174495819,residential,False,True,31.417,,"LINESTRING (27.6385064 42.4452936, 27.6388866 42.4452602)",,Бенковски,yes,,
98113975,residential,False,False,159.855,,"LINESTRING (27.6412012 42.4423885, 27.6407562 42.4437881)",,Ален Мак,,,
100353576,residential,False,False,90.927,,"LINESTRING (27.6412012 42.4423885, 27.6421093 42.4428571)",,Елин Пелин,,,
100353576,residential,False,True,17.971,,"LINESTRING (27.6412012 42.4423885, 27.6410339 42.4422842)",,Елин Пелин,,,
98114000,residential,False,False,75.936,,"LINESTRING (27.6367461 42.4455799, 27.6375945 42.4453071)",,Хаджи Димитър,yes,,
98114000,residential,False,True,43.843,,"LINESTRING (27.6367461 42.4455799, 27.636218 42.4455199)",,Хаджи Димитър,yes,,
98113964,residential,False,False,168.738,,"LINESTRING (27.6367461 42.4455799, 27.6368152 42.4456142, 27.6373699 42.4459855, 27.6374777 42.4460328, 27.6377754 42.4460922, 27.6379273 42.4460965, 27.6385448 42.4459768)",,Шипка,,,
98113970,residential,False,True,12.594,,"LINESTRING (27.6408806 42.4422897, 27.6410339 42.4422842)",,Братислава,,,
98114008,residential,False,True,32.277,,"LINESTRING (27.6408806 42.4422897, 27.6404889 42.4422632)",,Братислава,,,
100352551,residential,False,True,155.495,,"LINESTRING (27.6408806 42.4422897, 27.6401478 42.4410001)",,Иван Вазов,yes,,
174625545,residential,False,False,93.173,,"LINESTRING (27.6369612 42.4446116, 27.6375945 42.4453071)",,Рила,yes,,
1035037535,residential,False,False,42.777,,"LINESTRING (27.6369612 42.4446116, 27.6374817 42.44459)",1,Оборище,,,
98114009,residential,False,True,131.238,,"LINESTRING (27.6369612 42.4446116, 27.6368994 42.4446136, 27.635484 42.4450568)",,Оборище,yes,,
98113951,residential,False,False,84.448,,"LINESTRING (27.6351194 42.4443466, 27.635484 42.4450568)",,Струма,yes,,
98113951,residential,False,True,125.032,,"LINESTRING (27.6351194 42.4443466, 27.6345147 42.4433145)",,Струма,yes,,
174534177,residential,False,False,110.105,,"LINESTRING (27.6351194 42.4443466, 27.6337796 42.4444013)",,Александър Стамболийски,yes,,
174534177,residential,False,True,141.445,,"LINESTRING (27.6351194 42.4443466, 27.6367657 42.4439695)",,Александър Стамболийски,yes,,
101381576,residential,False,True,11.383,,"LINESTRING (27.6387507 42.443081, 27.6387428 42.4431832)",1,Свети Никола,,,
98113950,residential,False,True,71.053,,"LINESTRING (27.6387507 42.443081, 27.6389581 42.4429641, 27.6391572 42.4428328, 27.6393572 42.4426318)",,Странджа,yes,,
101381576,residential,False,False,115.92800000000001,,"LINESTRING (27.6387507 42.443081, 27.6387132 42.4429766, 27.6383713 42.4423834, 27.6383198 42.4422945, 27.6382169 42.4421168)",1,Свети Никола,,,
98113999,residential,False,False,80.703,,"LINESTRING (27.6391404 42.4459614, 27.6388866 42.4452602)",,Отец Паисий,,,
98113999,residential,False,True,53.513,,"LINESTRING (27.6391404 42.4459614, 27.6388146 42.4463783)",,Отец Паисий,,,
174522654,residential,False,True,52.667,,"LINESTRING (27.6391404 42.4459614, 27.6395627 42.4459952, 27.6396583 42.446013, 27.6397734 42.4460338)",,Витоша,yes,,
100352551,residential,False,False,140.659,,"LINESTRING (27.6394323 42.4398506, 27.6401478 42.4410001)",,Иван Вазов,yes,,
98113973,residential,False,True,84.96900000000001,,"LINESTRING (27.6394323 42.4398506, 27.639379 42.4398623, 27.638512 42.4401992)",,Пушкин,yes,,
250494141,residential,False,False,193.229,,"LINESTRING (27.6394323 42.4398506, 27.6395326 42.4398437, 27.6397038 42.4398613, 27.6405509 42.4399776, 27.6406729 42.4400118, 27.640781 42.4400824, 27.641197 42.4407083)",,Пушкин,,,
98113970,residential,False,False,93.534,,"LINESTRING (27.6433888 42.4421315, 27.6422556 42.4422223)",,Братислава,,,
98113970,residential,False,True,60.788,,"LINESTRING (27.6433888 42.4421315, 27.6441255 42.4420741)",,Братислава,,,
98114004,residential,True,False,200.969,,"LINESTRING (27.6433888 42.4421315, 27.643775 42.4430514, 27.6438094 42.4431651, 27.6437501 42.4438916)",,Славянска,,,
250494159,residential,False,True,200.543,,"LINESTRING (27.6433888 42.4421315, 27.6431562 42.4416758, 27.642702 42.4407604, 27.6426474 42.4407002, 27.6425644 42.4406798, 27.6424729 42.4406876, 27.6423749 42.4407128, 27.6423061 42.4407451)",,Георги Кондолов,,,
98113951,residential,False,True,84.448,,"LINESTRING (27.635484 42.4450568, 27.6351194 42.4443466)",,Струма,yes,,
98114009,residential,False,False,131.238,,"LINESTRING (27.635484 42.4450568, 27.6368994 42.4446136, 27.6369612 42.4446116)",,Оборище,yes,,
98114009,residential,False,True,74.929,,"LINESTRING (27.635484 42.4450568, 27.6347606 42.4452837, 27.6346436 42.4453204)",,Оборище,yes,,
98113970,residential,False,False,54.2,,"LINESTRING (27.6422556 42.4422223, 27.6415975 42.4422639)",,Братислава,,,
98113970,residential,False,True,93.534,,"LINESTRING (27.6422556 42.4422223, 27.6433888 42.4421315)",,Братислава,,,
98113988,residential,False,False,129.094,,"LINESTRING (27.6422556 42.4422223, 27.6423085 42.4422918, 27.6429528 42.4432629)",,Петко Славейков,,,
174489301,residential,False,False,168.969,,"LINESTRING (27.6422556 42.4422223, 27.6422066 42.4421407, 27.6421643 42.4409593, 27.6421705 42.4408777, 27.6422297 42.4408075, 27.6423061 42.4407451)",,Велека,yes,,
98113961,residential,False,True,36.995,,"LINESTRING (27.6373711 42.4414641, 27.6377781 42.441321)",,,,,
704255600,residential,False,False,90.294,,"LINESTRING (27.6373711 42.4414641, 27.636512 42.4409567)",1,Свети Никола,,,
704255600,residential,False,True,15.096,,"LINESTRING (27.6373711 42.4414641, 27.6375152 42.4415485)",1,Свети Никола,,,
98114009,residential,False,False,64.774,,"LINESTRING (27.6327603 42.4453635, 27.6335483 42.4453286)",,Оборище,yes,,
98113955,residential,False,False,214.517,,"LINESTRING (27.6327603 42.4453635, 27.6327544 42.4453111, 27.6329693 42.4434412)",,Антон Страшимиров,yes,,
"[250327064, 668986350]",residential,False,True,110.529,,"LINESTRING (27.6327603 42.4453635, 27.6327672 42.4454334, 27.632783 42.4458543, 27.6329829 42.4458758, 27.6330636 42.4459341, 27.6331076 42.4460107, 27.6330833 42.4461971)",,,,,
101381576,residential,False,False,11.383,,"LINESTRING (27.6387428 42.4431832, 27.6387507 42.443081)",1,Свети Никола,,,
101381576,residential,False,True,22.418,,"LINESTRING (27.6387428 42.4431832, 27.63874 42.4433848)",1,Свети Никола,,,
181287469,residential,False,True,100.052,,"LINESTRING (27.6387428 42.4431832, 27.6375319 42.4432887)",,Сливница,yes,,
1035037537,residential,True,False,77.287,,"LINESTRING (27.6384695 42.4450498, 27.6375945 42.4453071)",,Хаджи Димитър,yes,,
98113951,residential,False,False,125.032,,"LINESTRING (27.6345147 42.4433145, 27.6351194 42.4443466)",,Струма,yes,,
98114005,residential,False,False,79.266,,"LINESTRING (27.6345147 42.4433145, 27.6354707 42.4432122)",,Сливница,yes,,
98114005,residential,False,True,33.215,,"LINESTRING (27.6345147 42.4433145, 27.6341128 42.4433501)",,Сливница,yes,,
98114009,residential,False,True,64.774,,"LINESTRING (27.6335483 42.4453286, 27.6327603 42.4453635)",,Оборище,yes,,
1035047753,residential,False,True,104.843,,"LINESTRING (27.6335483 42.4453286, 27.6337796 42.4444013)",,Никола Вапцаров,yes,,
98114009,residential,False,False,90.297,,"LINESTRING (27.6335483 42.4453286, 27.6345205 42.4452965, 27.6346436 42.4453204)",,Оборище,yes,,
98113994,residential,False,True,8.769,,"LINESTRING (27.642164 42.4468762, 27.6420685 42.4469116)",,Морска,,,
100353535,residential,False,True,107.763,,"LINESTRING (27.642164 42.4468762, 27.6422753 42.446829, 27.6423494 42.4467846, 27.6424622 42.4464877, 27.642509 42.4463071, 27.6425549 42.4459972)",,Петко Славейков,,50,
174495814,residential,False,False,40.093,,"LINESTRING (27.642164 42.4468762, 27.6423366 42.4468993, 27.6425088 42.4469076, 27.6426493 42.4469027)",,,yes,,
98113958,residential,False,False,35.321,,"LINESTRING (27.6377781 42.441321, 27.6379329 42.4416174)",,Дружба,yes,,
98113958,residential,False,True,81.203,,"LINESTRING (27.6377781 42.441321, 27.6374197 42.4406403)",,Дружба,yes,,
98113961,residential,False,False,36.995,,"LINESTRING (27.6377781 42.441321, 27.6373711 42.4414641)",,,,,
98113994,residential,False,False,53.291,,"LINESTRING (27.636218 42.4455199, 27.6365137 42.4459466)",,Морска,,,
98114000,residential,False,False,43.843,,"LINESTRING (27.636218 42.4455199, 27.6367461 42.4455799)",,Хаджи Димитър,yes,,
98114000,residential,False,True,131.147,,"LINESTRING (27.636218 42.4455199, 27.636172 42.4455144, 27.6347445 42.445343, 27.6346436 42.4453204)",,Хаджи Димитър,yes,,
98113958,residential,False,False,47.614,,"LINESTRING (27.637196 42.4402452, 27.6374197 42.4406403)",,Дружба,yes,,
98113963,residential,False,False,102.377,,"LINESTRING (27.637196 42.4402452, 27.6361425 42.4407384)",,Никола Вапцаров,yes,,
98113972,residential,False,True,81.10600000000001,,"LINESTRING (27.6346436 42.4453204, 27.6345688 42.4453678, 27.6342219 42.4459725)",,,,,
98114000,residential,False,False,131.14700000000002,,"LINESTRING (27.6346436 42.4453204, 27.6347445 42.445343, 27.636172 42.4455144, 27.636218 42.4455199)",,Хаджи Димитър,yes,,
98114009,residential,False,False,74.929,,"LINESTRING (27.6346436 42.4453204, 27.6347606 42.4452837, 27.635484 42.4450568)",,Оборище,yes,,
98114009,residential,False,True,90.297,,"LINESTRING (27.6346436 42.4453204, 27.6345205 42.4452965, 27.6335483 42.4453286)",,Оборище,yes,,
98113983,residential,False,False,72.846,,"LINESTRING (27.6425549 42.4459972, 27.6434372 42.44607)",,,,,
100353535,residential,False,True,74.503,,"LINESTRING (27.6425549 42.4459972, 27.6426542 42.4453312)",,Петко Славейков,,50,
100353535,residential,False,False,107.76299999999999,,"LINESTRING (27.6425549 42.4459972, 27.642509 42.4463071, 27.6424622 42.4464877, 27.6423494 42.4467846, 27.6422753 42.446829, 27.642164 42.4468762)",,Петко Славейков,,50,
98113994,residential,False,True,53.291,,"LINESTRING (27.6365137 42.4459466, 27.636218 42.4455199)",,Морска,,,
98113994,residential,False,False,49.949000000000005,,"LINESTRING (27.6365137 42.4459466, 27.6365537 42.4459985, 27.636844 42.4463238)",,Морска,,,
221183341,residential,False,False,212.44,,"LINESTRING (27.6365137 42.4459466, 27.6358312 42.4458527, 27.6357761 42.4458596, 27.6357456 42.4458958, 27.6356949 42.4460865, 27.6356476 42.4461289, 27.6355697 42.4461331, 27.6342219 42.4459725)",,,,,
98113962,residential,False,True,99.955,,"LINESTRING (27.6382134 42.4467386, 27.6379186 42.4476108)",,Св. Св. Кирил и Методий,yes,,
100351644,residential,False,False,123.033,,"LINESTRING (27.6382134 42.4467386, 27.6369823 42.4463118, 27.636844 42.4463238)",,Рибарска,,,
"[98113985, 100351644]",residential,False,True,132.224,,"LINESTRING (27.6382134 42.4467386, 27.6388057 42.4469417, 27.6388609 42.4476477)",,"['Рибарска', 'Възраждане']",,,
98114005,residential,False,True,79.266,,"LINESTRING (27.6354707 42.4432122, 27.6345147 42.4433145)",,Сливница,yes,,
98113991,residential,False,False,145.711,,"LINESTRING (27.6354707 42.4432122, 27.6354714 42.443145, 27.6354942 42.4430797, 27.6359854 42.4419612)",,Христо Ботев,yes,,
98114005,residential,False,False,129.143,,"LINESTRING (27.6354707 42.4432122, 27.6358227 42.4431836, 27.6359963 42.4431841, 27.6370124 42.4433677)",,Сливница,yes,,
98113975,residential,False,True,159.855,,"LINESTRING (27.6407562 42.4437881, 27.6412012 42.4423885)",,Ален Мак,,,
98113981,residential,False,False,60.037,,"LINESTRING (27.6407562 42.4437881, 27.6414872 42.4438111)",,Васил Левски,yes,,
98113981,residential,False,True,59.241,,"LINESTRING (27.6407562 42.4437881, 27.6406547 42.4437834, 27.6404777 42.4437655, 27.6400477 42.4436913)",,Васил Левски,yes,,
98113999,residential,False,True,80.703,,"LINESTRING (27.6388866 42.4452602, 27.6391404 42.4459614)",,Отец Паисий,,,
174495819,residential,False,False,31.417,,"LINESTRING (27.6388866 42.4452602, 27.6385064 42.4452936)",,Бенковски,yes,,
174495819,residential,False,True,85.726,,"LINESTRING (27.6388866 42.4452602, 27.6392363 42.4452507, 27.6399261 42.4453123)",,Бенковски,yes,,
174534177,residential,False,True,110.105,,"LINESTRING (27.6337796 42.4444013, 27.6351194 42.4443466)",,Александър Стамболийски,yes,,
1035047753,residential,False,False,104.843,,"LINESTRING (27.6337796 42.4444013, 27.6335483 42.4453286)",,Никола Вапцаров,yes,,
1035047753,residential,False,True,120.043,,"LINESTRING (27.6337796 42.4444013, 27.6341128 42.4433501)",,Никола Вапцаров,yes,,
98113994,residential,False,False,29.368,,"LINESTRING (27.6388609 42.4476477, 27.6392186 42.4476571)",,Морска,,,
"[98113985, 100351644]",residential,False,False,132.224,,"LINESTRING (27.6388609 42.4476477, 27.6388057 42.4469417, 27.6382134 42.4467386)",,"['Възраждане', 'Рибарска']",,,
98113994,residential,False,True,77.496,,"LINESTRING (27.6388609 42.4476477, 27.6379764 42.4476203, 27.6379186 42.4476108)",,Морска,,,
98113955,residential,False,False,159.496,,"LINESTRING (27.6329693 42.4434412, 27.6336436 42.4420959)",,Антон Страшимиров,yes,,
98113955,residential,False,True,214.517,,"LINESTRING (27.6329693 42.4434412, 27.6327544 42.4453111, 27.6327603 42.4453635)",,Антон Страшимиров,yes,,
98114005,residential,False,False,94.531,,"LINESTRING (27.6329693 42.4434412, 27.6330583 42.4434456, 27.6331717 42.4434422, 27.6341128 42.4433501)",,Сливница,yes,,
174534176,residential,False,False,107.902,,"LINESTRING (27.6351629 42.4418359, 27.6338717 42.4416523)",,П.К. Яворов,yes,,
174534176,residential,False,True,68.916,,"LINESTRING (27.6351629 42.4418359, 27.6359854 42.4419612)",,П.К. Яворов,yes,,
1035047753,residential,False,False,92.5,,"LINESTRING (27.6351629 42.4418359, 27.6345654 42.4425413)",,Никола Вапцаров,yes,,
1035047753,residential,False,True,112.534,,"LINESTRING (27.6351629 42.4418359, 27.6359009 42.4409829)",,Никола Вапцаров,yes,,
98113981,residential,False,True,47.543,,"LINESTRING (27.6400477 42.4436913, 27.6394988 42.4435544)",,Васил Левски,yes,,
98114003,residential,False,False,162.872,,"LINESTRING (27.6400477 42.4436913, 27.6404889 42.4422632)",,Карловарска,yes,,
174625549,residential,False,False,36.926,,"LINESTRING (27.6400477 42.4436913, 27.6399371 42.4440132)",,,yes,,
98113981,residential,False,False,59.241,,"LINESTRING (27.6400477 42.4436913, 27.6404777 42.4437655, 27.6406547 42.4437834, 27.6407562 42.4437881)",,Васил Левски,yes,,
98114003,residential,False,True,162.872,,"LINESTRING (27.6404889 42.4422632, 27.6400477 42.4436913)",,Карловарска,yes,,
98114008,residential,False,False,32.277,,"LINESTRING (27.6404889 42.4422632, 27.6408806 42.4422897)",,Братислава,,,
98114008,residential,False,True,77.048,,"LINESTRING (27.6404889 42.4422632, 27.639554 42.4421989)",,Братислава,,,
1035037535,residential,False,True,32.731,,"LINESTRING (27.6378805 42.4445836, 27.6374817 42.44459)",1,Оборище,,,
174534179,residential,False,False,134.49599999999998,,"LINESTRING (27.6378805 42.4445836, 27.6378723 42.4443151, 27.637851 42.4441853, 27.6374181 42.4434407)",,София,yes,,
1035037535,residential,False,False,82.37100000000001,,"LINESTRING (27.6378805 42.4445836, 27.638005 42.4445805, 27.6381927 42.4445759, 27.6383237 42.4445657, 27.6384396 42.4445408, 27.6384819 42.4445189, 27.6385546 42.4444683, 27.6386197 42.4444106, 27.6386653 42.4443457, 27.6386782 42.4442825)",1,Оборище,,,
98114005,residential,False,False,34.265,,"LINESTRING (27.6370124 42.4433677, 27.6374181 42.4434407)",,Сливница,yes,,
174534178,residential,False,True,69.912,,"LINESTRING (27.6370124 42.4433677, 27.6367657 42.4439695)",,Пирин,yes,,
98114005,residential,False,True,129.143,,"LINESTRING (27.6370124 42.4433677, 27.6359963 42.4431841, 27.6358227 42.4431836, 27.6354707 42.4432122)",,Сливница,yes,,
98113981,residential,False,True,33.828,,"LINESTRING (27.6441622 42.4439002, 27.6437501 42.4438916)",,Васил Левски,yes,,
98113962,residential,False,False,99.955,,"LINESTRING (27.6379186 42.4476108, 27.6382134 42.4467386)",,Св. Св. Кирил и Методий,yes,,
98113994,residential,False,False,77.496,,"LINESTRING (27.6379186 42.4476108, 27.6379764 42.4476203, 27.6388609 42.4476477)",,Морска,,,
98113994,residential,False,True,94.57799999999999,,"LINESTRING (27.6379186 42.4476108, 27.6378459 42.4475877, 27.6377868 42.4475578, 27.6375726 42.4474122, 27.637217 42.4472028, 27.6371194 42.4471282, 27.6370553 42.4470576)",,Морска,,,
98113981,residential,False,False,71.655,,"LINESTRING (27.6428775 42.4438666, 27.6437501 42.4438916)",,Васил Левски,yes,,
98113981,residential,False,True,114.248,,"LINESTRING (27.6428775 42.4438666, 27.6414872 42.4438111)",,Васил Левски,yes,,
