osmid,lanes,highway,maxspeed,oneway,reversed,length,geometry,ref
41078426,2,residential,50,False,True,72.259,"LINESTRING (25.870005 43.591134, 25.8692009 43.5914223)",
221221297,2,residential,50,False,True,17.124,"LINESTRING (25.870005 43.591134, 25.8701078 43.5909992)",
175753430,,tertiary,,True,False,35.89,"LINESTRING (25.8708115 43.5881749, 25.8705117 43.5879361)",501
221221282,2,residential,50,False,False,122.016,"LINESTRING (25.8708115 43.5881749, 25.8696572 43.5888856)",
221221295,2,residential,50,True,False,26.839,"LINESTRING (25.8714221 43.5898142, 25.8712397 43.5900162)",
221221302,2,residential,50,False,True,173.471,"LINESTRING (25.8714221 43.5898142, 25.8724091 43.5903387, 25.8726022 43.5904553, 25.8726827 43.5905252, 25.8727363 43.5906262, 25.8727739 43.5907583, 25.8727998 43.5909144)",
221221284,2,residential,50,False,False,11.464,"LINESTRING (25.86543 43.5869545, 25.8655131 43.5868708)",
221221272,2,residential,50,False,False,23.654,"LINESTRING (25.8710734 43.5899774, 25.8707837 43.5899424)",
221221272,2,residential,50,False,True,14.071,"LINESTRING (25.8710734 43.5899774, 25.8712397 43.5900162)",
221221299,2,residential,50,True,False,92.282,"LINESTRING (25.8710734 43.5899774, 25.8717225 43.5892935)",
221221297,2,residential,50,False,False,137.847,"LINESTRING (25.8710734 43.5899774, 25.8701936 43.5908749, 25.8701078 43.5909992)",
175753430,,tertiary,,True,False,32.826,"LINESTRING (25.8743167 43.5911204, 25.8741332 43.5908568)",501
221221292,2,residential,50,False,False,29.36,"LINESTRING (25.8743167 43.5911204, 25.8746309 43.5909865)",
221216906,2,residential,50,False,True,56.335,"LINESTRING (25.867903 43.588124, 25.8673773 43.5884582)",
221221288,2,residential,50,False,True,153.679,"LINESTRING (25.867903 43.588124, 25.8691261 43.5891848)",
221216906,2,residential,50,False,False,157.518,"LINESTRING (25.867903 43.588124, 25.868428 43.5877976, 25.8693747 43.5871911)",
175753431,,tertiary,,True,False,121.942,"LINESTRING (25.8721388 43.5890154, 25.8731747 43.5898152)",501
221221295,2,residential,50,True,False,14.041,"LINESTRING (25.8721388 43.5890154, 25.8720487 43.5891235)",
221221309,2,residential,50,False,True,14.063,"LINESTRING (25.8715583 43.588752, 25.8716845 43.5886646)",
175753430,,tertiary,,True,False,87.959,"LINESTRING (25.8715583 43.588752, 25.8710994 43.5884043, 25.8708115 43.5881749)",501
221221309,2,residential,50,False,False,83.51,"LINESTRING (25.8715583 43.588752, 25.8712987 43.5889167, 25.8713148 43.5890021, 25.8717225 43.5892935)",
221221272,2,residential,50,False,False,14.071,"LINESTRING (25.8712397 43.5900162, 25.8710734 43.5899774)",
221221297,2,residential,50,False,False,17.124,"LINESTRING (25.8701078 43.5909992, 25.870005 43.591134)",
221221658,2,residential,50,False,False,17.159,"LINESTRING (25.8701078 43.5909992, 25.8703186 43.5910216)",
221221658,2,residential,50,False,True,153.57,"LINESTRING (25.8701078 43.5909992, 25.8682302 43.5907583)",
221221297,2,residential,50,False,True,137.847,"LINESTRING (25.8701078 43.5909992, 25.8701936 43.5908749, 25.8710734 43.5899774)",
221216906,2,residential,50,False,True,148.372,"LINESTRING (25.864856 43.5903387, 25.8638046 43.5914344)",
221221658,2,residential,50,False,False,78.484,"LINESTRING (25.864856 43.5903387, 25.8658162 43.5904592)",
221216906,2,residential,50,False,False,140.694,"LINESTRING (25.864856 43.5903387, 25.8657733 43.5894684, 25.8659396 43.5893479)",
41078426,2,residential,50,False,False,47.341,"LINESTRING (25.8668702 43.5922579, 25.867397 43.592069)",
41078426,2,residential,50,False,True,55.253,"LINESTRING (25.8668702 43.5922579, 25.8662553 43.5924783)",
221221319,2,residential,50,False,False,222.215,"LINESTRING (25.8668702 43.5922579, 25.8666906 43.5919978, 25.86646 43.5918307, 25.8662937 43.5916442, 25.8660684 43.591279, 25.8658645 43.590906, 25.8658162 43.5904592)",
221221658,2,residential,50,False,False,197.24,"LINESTRING (25.8658162 43.5904592, 25.8682302 43.5907583)",
221221658,2,residential,50,False,True,78.484,"LINESTRING (25.8658162 43.5904592, 25.864856 43.5903387)",
221221319,2,residential,50,False,True,222.21500000000003,"LINESTRING (25.8658162 43.5904592, 25.8658645 43.590906, 25.8660684 43.591279, 25.8662937 43.5916442, 25.86646 43.5918307, 25.8666906 43.5919978, 25.8668702 43.5922579)",
221223008,2,residential,50,False,True,79.157,"LINESTRING (25.8686988 43.5866743, 25.8693747 43.5871911)",
221223013,2,residential,50,False,False,78.363,"LINESTRING (25.8686988 43.5866743, 25.8679513 43.5871254)",
175753431,,tertiary,,True,False,127.138,"LINESTRING (25.8706045 43.5878307, 25.8716845 43.5886646)",501
221223004,2,residential,50,False,True,13.9,"LINESTRING (25.8706045 43.5878307, 25.8705117 43.5879361)",
221223004,2,residential,50,False,False,30.524,"LINESTRING (25.8706045 43.5878307, 25.87063 43.5877584, 25.8707086 43.5876733, 25.8707986 43.5876008)",
175753430,,tertiary,,True,False,36.357,"LINESTRING (25.8705117 43.5879361, 25.870208 43.5876942)",501
221223004,2,residential,50,False,True,112.65500000000002,"LINESTRING (25.8705117 43.5879361, 25.8703599 43.588058, 25.8701292 43.5881862, 25.8700488 43.5882017, 25.8699844 43.588159, 25.8699629 43.5881162, 25.8699522 43.588058, 25.8701131 43.587786, 25.870208 43.5876942)",
221223004,2,residential,50,False,False,13.9,"LINESTRING (25.8705117 43.5879361, 25.8706045 43.5878307)",
221216906,2,residential,50,False,False,12.163,"LINESTRING (25.8693747 43.5871911, 25.8695006 43.5871307)",
221223008,2,residential,50,False,False,79.157,"LINESTRING (25.8693747 43.5871911, 25.8686988 43.5866743)",
221216906,2,residential,50,False,True,157.518,"LINESTRING (25.8693747 43.5871911, 25.868428 43.5877976, 25.867903 43.588124)",
221223013,2,residential,50,False,True,78.363,"LINESTRING (25.8679513 43.5871254, 25.8686988 43.5866743)",
175753430,,tertiary,,True,False,84.689,"LINESTRING (25.870208 43.5876942, 25.8695006 43.5871307)",501
221223004,2,residential,50,False,False,112.655,"LINESTRING (25.870208 43.5876942, 25.8701131 43.587786, 25.8699522 43.588058, 25.8699629 43.5881162, 25.8699844 43.588159, 25.8700488 43.5882017, 25.8701292 43.5881862, 25.8703599 43.588058, 25.8705117 43.5879361)",
