osmid,ref,name,highway,oneway,reversed,length,geometry,maxspeed,bridge
25301207,37,бул. Партизански,secondary,False,False,87.859,"LINESTRING (24.002006 42.8360247, 24.0016347 42.8354395, 24.0015515 42.8353083)",,
371497598,,,residential,False,False,141.188,"LINESTRING (24.002006 42.8360247, 24.0012828 42.8362542, 24.0010845 42.8363467, 24.0004429 42.8365671)",,
25301211,,,residential,False,False,112.964,"LINESTRING (23.9995799 42.8321603, 23.998283 42.8325174)",,
25301211,,,residential,False,True,155.134,"LINESTRING (23.9995799 42.8321603, 24.0013179 42.8315929)",,
40953795,37,,secondary,False,False,12.293,"LINESTRING (23.9995799 42.8321603, 23.9995162 42.8320601)",,
657874138,37,,secondary,False,True,78.009,"LINESTRING (23.9995799 42.8321603, 23.9999822 42.8327968)",,
40953792,,Оборище,residential,False,False,115.583,"LINESTRING (23.9995162 42.8320601, 23.9981858 42.8317015)",,
40953795,37,,secondary,False,False,48.862,"LINESTRING (23.9995162 42.8320601, 23.9992628 42.8316619)",,
40953795,37,,secondary,False,True,12.293,"LINESTRING (23.9995162 42.8320601, 23.9995799 42.8321603)",,
40953792,,Оборище,residential,False,True,48.181,"LINESTRING (23.9976295 42.8315555, 23.9981858 42.8317015)",,
371497620,,Георги Димитров,residential,False,True,10.984,"LINESTRING (23.9976295 42.8315555, 23.997692 42.831468)",,
795526317,,,residential,False,False,34.921,"LINESTRING (23.9976295 42.8315555, 23.9974391 42.8318368)",,
25301211,,,residential,False,False,100.632,"LINESTRING (23.9981831 42.8325449, 23.997149 42.8330388)",,
25301211,,,residential,False,True,8.701,"LINESTRING (23.9981831 42.8325449, 23.998283 42.8325174)",,
795326500,,Георги Антонов,residential,False,False,105.164,"LINESTRING (23.9981831 42.8325449, 23.9979322 42.832123, 23.9978347 42.8320645, 23.9973425 42.8319088)",,
795326500,,Георги Антонов,residential,False,True,96.213,"LINESTRING (23.9981831 42.8325449, 23.9984056 42.8329193, 23.9986622 42.8333356)",,
40953792,,Оборище,residential,False,False,48.181,"LINESTRING (23.9981858 42.8317015, 23.9976295 42.8315555)",,
40953792,,Оборище,residential,False,True,115.583,"LINESTRING (23.9981858 42.8317015, 23.9995162 42.8320601)",,
449489327,,пл. Оборище,residential,False,True,39.119,"LINESTRING (23.9981858 42.8317015, 23.9979935 42.8320238)",,
40953795,37,,secondary,False,True,58.507,"LINESTRING (23.9981505 42.8299137, 23.9984539 42.8303905)",,
371497619,,,residential,False,True,103.722,"LINESTRING (23.9981505 42.8299137, 23.9970586 42.8303921)",,
