osmid,ref,name,highway,oneway,reversed,length,lanes,maxspeed,geometry
296480734,49,8-ми март,secondary,False,False,56.534,,,"LINESTRING (26.5041053 43.794204, 26.5041959 43.7947082)"
296480734,49,8-ми март,secondary,False,True,16.985,,,"LINESTRING (26.5041053 43.794204, 26.504083 43.7940521)"
364612916,,Княз Борис I,tertiary,True,False,95.327,2,50,"LINESTRING (26.5015618 43.793308, 26.5012672 43.7941385)"
684885724,,Цар Освободител,residential,False,True,27.674,2,50,"LINESTRING (26.4976649 43.7976902, 26.4979659 43.7975688)"
268421599,,Цар Освободител,tertiary,False,False,129.803,2,50,"LINESTRING (26.4976649 43.7976902, 26.4974418 43.7978017, 26.4962751 43.7982861)"
364612918,,Никола Вапцаров,tertiary,True,False,91.29599999999999,2,50,"LINESTRING (26.4976649 43.7976902, 26.4978538 43.7975167, 26.498231 43.7969816)"
195039486,23,Цар Освободител,secondary,False,False,8.509,,,"LINESTRING (26.4962751 43.7982861, 26.496191 43.7983327)"
195204818,,Хан Крум,tertiary,False,False,97.831,2,,"LINESTRING (26.4962751 43.7982861, 26.4971786 43.7988767)"
268421599,,Цар Освободител,tertiary,False,True,129.803,2,50,"LINESTRING (26.4962751 43.7982861, 26.4974418 43.7978017, 26.4976649 43.7976902)"
195039486,23,Цар Освободител,secondary,False,False,72.964,,,"LINESTRING (26.4957852 43.7985575, 26.4951796 43.7990469)"
195039486,23,Цар Освободител,secondary,False,True,41.056,,,"LINESTRING (26.4957852 43.7985575, 26.496191 43.7983327)"
195039487,23,,secondary_link,True,False,71.44699999999999,,,"LINESTRING (26.4957852 43.7985575, 26.4959725 43.7983523, 26.4960046 43.7982709, 26.49601 43.798178, 26.4959778 43.7980735, 26.4959244 43.7979682)"
195058104,,Христо Ботев,residential,False,False,145.334,2,50,"LINESTRING (26.4957839 43.7977848, 26.4966634 43.7966423)"
684885725,23,Витоша,secondary,False,False,116.652,2,,"LINESTRING (26.4957839 43.7977848, 26.4951894 43.7968275)"
684885725,23,Витоша,secondary,False,True,23.303,2,,"LINESTRING (26.4957839 43.7977848, 26.4959244 43.7979682)"
