osmid,oneway,ref,name,highway,reversed,length,geometry,bridge,junction,width
27843089,False,,Стара планина,residential,False,149.939,"LINESTRING (23.1444996 42.7114318, 23.1463054 42.711672)",,,
339629686,False,,Св. Св Кирил и Методий,residential,False,86.444,"LINESTRING (23.1444996 42.7114318, 23.1447072 42.7106695)",,,
339629686,False,,Св. Св Кирил и Методий,residential,True,70.653,"LINESTRING (23.1444996 42.7114318, 23.1443256 42.7120542)",,,
30745915,False,,Хисаря,residential,True,101.528,"LINESTRING (23.1518604 42.7116266, 23.1512047 42.7124022)",,,
"[31451432, 205494394]",False,,"['Майор Коста Паница', 'Трапезица']",residential,False,302.812,"LINESTRING (23.1428201 42.7064987, 23.1431795 42.706718, 23.143744 42.7069942, 23.1435087 42.707171, 23.1431845 42.707417, 23.1430541 42.7074958, 23.1429116 42.7075686, 23.1426923 42.7076494, 23.1415949 42.7079483)",,,
31451582,False,,Георги С. Раковски,residential,False,165.424,"LINESTRING (23.1450005 42.7095683, 23.1470065 42.709367)",,,
339629687,False,,Св. Св Кирил и Методий,residential,False,44.069,"LINESTRING (23.1450005 42.7095683, 23.145103 42.7091792)",,,
339629687,False,,Св. Св Кирил и Методий,residential,True,84.845,"LINESTRING (23.1450005 42.7095683, 23.144783 42.7103144)",,,
31451582,False,,Георги С. Раковски,residential,True,232.519,"LINESTRING (23.1450005 42.7095683, 23.143538 42.7097062, 23.1421868 42.7098781)",,,
31451582,False,,Георги С. Раковски,residential,False,250.611,"LINESTRING (23.1470065 42.709367, 23.1499298 42.7100493)",,,
31451582,False,,Георги С. Раковски,residential,True,165.424,"LINESTRING (23.1470065 42.709367, 23.1450005 42.7095683)",,,
31451583,False,,Ген. Стефан Славчев,residential,False,148.51600000000002,"LINESTRING (23.1470065 42.709367, 23.1478121 42.7090311, 23.1485689 42.708685)",,,
31451582,False,,Георги С. Раковски,residential,True,250.611,"LINESTRING (23.1499298 42.7100493, 23.1470065 42.709367)",,,
31451593,False,,Шейново,residential,True,49.786,"LINESTRING (23.1499298 42.7100493, 23.1496536 42.7104484)",,,
31451593,False,,Шейново,residential,False,205.27800000000002,"LINESTRING (23.1499298 42.7100493, 23.1500247 42.709856, 23.1498624 42.7095017, 23.149512 42.7091688, 23.1488723 42.7088612, 23.1485689 42.708685)",,,
205630292,False,,,residential,False,58.764,"LINESTRING (23.1485689 42.708685, 23.1489001 42.7082159)",,,
31451583,False,,Ген. Стефан Славчев,residential,True,148.51600000000002,"LINESTRING (23.1485689 42.708685, 23.1478121 42.7090311, 23.1470065 42.709367)",,,
"[31451593, 205630037]",False,,"['Шейново', '20-ти април']",residential,False,331.029,"LINESTRING (23.1485689 42.708685, 23.1474519 42.7081648, 23.1466775 42.7085575, 23.1455631 42.7090153, 23.145103 42.7091792)",,,
31451593,False,,Шейново,residential,True,205.278,"LINESTRING (23.1485689 42.708685, 23.1488723 42.7088612, 23.149512 42.7091688, 23.1498624 42.7095017, 23.1500247 42.709856, 23.1499298 42.7100493)",,,
205630292,False,,,residential,True,58.764,"LINESTRING (23.1489001 42.7082159, 23.1485689 42.708685)",,,
31451618,False,,бул. Варна,tertiary,True,43.173,"LINESTRING (23.1496569 42.7121622, 23.1501742 42.7122414)",,,
31451593,False,,Шейново,residential,False,192.06300000000002,"LINESTRING (23.1496569 42.7121622, 23.1497208 42.711806, 23.1497987 42.7113924, 23.149689 42.7108021, 23.1496536 42.7104484)",,,
31451618,False,,бул. Варна,tertiary,False,68.09800000000001,"LINESTRING (23.1496569 42.7121622, 23.1492534 42.7121074, 23.1488373 42.7120509)",,,
31451593,False,,Шейново,residential,False,49.786,"LINESTRING (23.1496536 42.7104484, 23.1499298 42.7100493)",,,
31451593,False,,Шейново,residential,True,192.063,"LINESTRING (23.1496536 42.7104484, 23.149689 42.7108021, 23.1497987 42.7113924, 23.1497208 42.711806, 23.1496569 42.7121622)",,,
206384704,False,,,unclassified,True,100.345,"LINESTRING (23.1496536 42.7104484, 23.1495135 42.7105086, 23.1493794 42.710615, 23.1492023 42.710824, 23.1490521 42.7110605, 23.1490039 42.7111866)",,,
27843089,False,,Стара планина,residential,True,142.344,"LINESTRING (23.1480131 42.7119255, 23.1463054 42.711672)",,,
31451618,False,,бул. Варна,tertiary,True,68.768,"LINESTRING (23.1480131 42.7119255, 23.1488373 42.7120509)",,,
31451618,False,,бул. Варна,tertiary,False,174.704,"LINESTRING (23.1480131 42.7119255, 23.1473246 42.7120685, 23.146053 42.7125375)",,,
206104704,False,,,residential,True,91.5,"LINESTRING (23.1480131 42.7119255, 23.1481717 42.7114625, 23.1484024 42.7114191, 23.1486275 42.7114603)",,,
31451618,False,,бул. Варна,tertiary,True,182.834,"LINESTRING (23.1441081 42.7133508, 23.146053 42.7125375)",,,
262777174,False,,Св. Св Кирил и Методий,residential,False,28.585,"LINESTRING (23.1441081 42.7133508, 23.1440492 42.7130974)",,,
263420735,False,,бул. Варна,tertiary,False,181.458,"LINESTRING (23.1441081 42.7133508, 23.142159 42.7141332)",,,
31451696,False,,Свилен Миланов,residential,False,88.51399999999998,"LINESTRING (23.1441081 42.7133508, 23.1444893 42.7138883, 23.1445625 42.714015, 23.1445748 42.7140665)",,,
31451618,False,,бул. Варна,tertiary,False,182.834,"LINESTRING (23.146053 42.7125375, 23.1441081 42.7133508)",,,
31451727,False,,Жан дьо Лафонтен,residential,False,74.189,"LINESTRING (23.146053 42.7125375, 23.1465364 42.7131023)",,,
31451618,False,,бул. Варна,tertiary,True,174.704,"LINESTRING (23.146053 42.7125375, 23.1473246 42.7120685, 23.1480131 42.7119255)",,,
31451727,False,,Жан дьо Лафонтен,residential,True,153.761,"LINESTRING (23.146053 42.7125375, 23.1459961 42.7124761, 23.1458648 42.7123957, 23.1457034 42.7123401, 23.1443256 42.7120542)",,,
31451727,False,,Жан дьо Лафонтен,residential,True,74.189,"LINESTRING (23.1465364 42.7131023, 23.146053 42.7125375)",,,
"[206060221, 31451727]",False,,"['Жан дьо Лафонтен', 'Станислав Стратиев']",residential,False,235.21099999999998,"LINESTRING (23.1465364 42.7131023, 23.1466579 42.713284, 23.1466974 42.713419, 23.1466697 42.7135515, 23.146117 42.7137128, 23.145811 42.7137638, 23.1457095 42.7138432, 23.1450913 42.7139417, 23.1445748 42.7140665)",,,
1034475495,False,,Кресна,residential,False,78.462,"LINESTRING (23.1465364 42.7131023, 23.1468621 42.7129526, 23.1474302 42.712882)",,,
206060205,False,,Синеморец,residential,False,233.35500000000002,"LINESTRING (23.1474302 42.712882, 23.1475208 42.7131935, 23.1475221 42.7136314, 23.147523 42.7139175, 23.1474915 42.7140335, 23.1474965 42.7140718, 23.1475088 42.7140915, 23.1475555 42.7141034, 23.1478777 42.7140835, 23.1486796 42.7139517)",,,
206104794,False,,Кресна,residential,True,183.354,"LINESTRING (23.1474302 42.712882, 23.1477618 42.7128467, 23.1481204 42.7128086, 23.1486101 42.7127426, 23.1486822 42.7127417, 23.148745 42.7127529, 23.1487941 42.7127698, 23.1488468 42.7128073, 23.1490165 42.7133002, 23.1490419 42.7133387, 23.1490724 42.7133504)",,,
1034475495,False,,Кресна,residential,True,78.462,"LINESTRING (23.1474302 42.712882, 23.1468621 42.7129526, 23.1465364 42.7131023)",,,
339629686,False,,Св. Св Кирил и Методий,residential,False,70.653,"LINESTRING (23.1443256 42.7120542, 23.1444996 42.7114318)",,,
339629686,False,,Св. Св Кирил и Методий,residential,True,36.984,"LINESTRING (23.1443256 42.7120542, 23.1442332 42.7123798)",,,
31451727,False,,Жан дьо Лафонтен,residential,False,153.761,"LINESTRING (23.1443256 42.7120542, 23.1457034 42.7123401, 23.1458648 42.7123957, 23.1459961 42.7124761, 23.146053 42.7125375)",,,
339629686,False,,Св. Св Кирил и Методий,residential,True,39.968,"LINESTRING (23.144783 42.7103144, 23.1447072 42.7106695)",,,
339629687,False,,Св. Св Кирил и Методий,residential,False,84.845,"LINESTRING (23.144783 42.7103144, 23.1450005 42.7095683)",,,
31451735,False,,Максим Горки,residential,False,276.97299999999996,"LINESTRING (23.144783 42.7103144, 23.1455565 42.710372, 23.1463375 42.7104351, 23.1465386 42.7105455, 23.1466036 42.7107189, 23.1463054 42.711672)",,,
205630847,False,,Петко Д. Петков,residential,True,108.935,"LINESTRING (23.144783 42.7103144, 23.1436148 42.7105511, 23.1435026 42.7105853)",,,
27843089,False,,Стара планина,residential,False,142.344,"LINESTRING (23.1463054 42.711672, 23.1480131 42.7119255)",,,
27843089,False,,Стара планина,residential,True,149.939,"LINESTRING (23.1463054 42.711672, 23.1444996 42.7114318)",,,
31451735,False,,Максим Горки,residential,True,276.973,"LINESTRING (23.1463054 42.711672, 23.1466036 42.7107189, 23.1465386 42.7105455, 23.1463375 42.7104351, 23.1455565 42.710372, 23.144783 42.7103144)",,,
263420735,False,,бул. Варна,tertiary,True,91.004,"LINESTRING (23.1411739 42.7145152, 23.142159 42.7141332)",,,
44638217,False,,Царибродска,residential,False,86.85300000000001,"LINESTRING (23.1411739 42.7145152, 23.1409163 42.7141261, 23.1407172 42.7138099)",,,
82892709,True,802,Александър Стамболийски,tertiary,False,52.82,"LINESTRING (23.1466528 42.7072473, 23.1467968 42.7071548, 23.1470422 42.7070272, 23.1471607 42.7069543)",,,
263421005,False,802,Александър Стамболийски,tertiary,True,132.773,"LINESTRING (23.1466528 42.7072473, 23.1463105 42.7074464, 23.1454116 42.7080176)",,,
82892747,True,189,,tertiary,False,17.999000000000002,"LINESTRING (23.1474138 42.7067771, 23.1474046 42.7068439, 23.1474025 42.7068591, 23.1474307 42.7069358)",,,
"[1034445577, 82892787]",False,189,Цар Освободител,tertiary,False,78.20599999999999,"LINESTRING (23.1474138 42.7067771, 23.1478837 42.7063618, 23.1480234 42.7062349)",yes,,
287202288,False,189,Цар Освободител,tertiary,False,101.905,"LINESTRING (23.1507357 42.7056868, 23.1511323 42.7057466, 23.151502 42.7058142, 23.1517304 42.7058556, 23.1519454 42.7059069)",,,
287202289,False,189,Цар Освободител,tertiary,True,79.829,"LINESTRING (23.1507357 42.7056868, 23.150585 42.7056721, 23.1504396 42.705673, 23.1501494 42.7056898, 23.1499506 42.70571, 23.1497653 42.7057322)",,,
262765467,False,802,Александър Стамболийски,tertiary,False,54.218,"LINESTRING (23.1421026 42.7098176, 23.1426813 42.709579)",,,
262765467,False,802,Александър Стамболийски,tertiary,True,26.167,"LINESTRING (23.1421026 42.7098176, 23.1417896 42.7098674)",,,
262777171,False,,Царибродска,residential,True,9.622,"LINESTRING (23.1421026 42.7098176, 23.1421868 42.7098781)",,,
205628369,False,,Отец Паисий,residential,False,92.507,"LINESTRING (23.1406215 42.7099451, 23.1403916 42.7091305)",,,
262765467,False,802,Александър Стамболийски,tertiary,False,95.831,"LINESTRING (23.1406215 42.7099451, 23.1417896 42.7098674)",,,
512144438,True,802,,tertiary,False,4.521,"LINESTRING (23.1473362 42.7071211, 23.1473027 42.7071219, 23.1472809 42.7071224)",,roundabout,
181272581,True,802,,tertiary,False,44.568000000000005,"LINESTRING (23.1474553 42.7069705, 23.1475449 42.7070033, 23.1479434 42.7071494)",,,
262608722,True,802,,tertiary,False,21.73,"LINESTRING (23.1474553 42.7069705, 23.1474629 42.7070091, 23.1474528 42.7070475, 23.1474261 42.7070813, 23.1473857 42.7071068, 23.1473362 42.7071211)",,roundabout,
1241927919,True,802,,tertiary,False,4.351,"LINESTRING (23.1474307 42.7069358, 23.1474553 42.7069705)",,roundabout,
82892693,True,802,Александър Стамболийски,tertiary,False,53.644000000000005,"LINESTRING (23.1472809 42.7071224, 23.14708 42.707133, 23.1469427 42.7071623, 23.1466528 42.7072473)",,,
512144441,True,802,,tertiary,False,24.506999999999998,"LINESTRING (23.1472809 42.7071224, 23.1472332 42.7071115, 23.1471923 42.7070903, 23.1471624 42.7070609, 23.1471464 42.7070261, 23.1471458 42.7069893, 23.1471607 42.7069543)",,roundabout,
512144439,True,802,,tertiary,False,8.893,"LINESTRING (23.1471607 42.7069543, 23.1471929 42.706922, 23.1472379 42.7068996)",,roundabout,
82892568,True,189,,tertiary,False,19.802,"LINESTRING (23.1472379 42.7068996, 23.1473424 42.7068268, 23.1474138 42.7067771)",,,
512144440,True,802,,tertiary,False,17.476,"LINESTRING (23.1472379 42.7068996, 23.1472896 42.7068897, 23.1473429 42.7068929, 23.1473918 42.7069088, 23.1474307 42.7069358)",,roundabout,
181272583,True,802,,tertiary,False,49.714,"LINESTRING (23.1479434 42.7071494, 23.1474852 42.707127, 23.1473362 42.7071211)",,,
"[262608723, 262608727]",False,802,Стефан Стамболов,tertiary,"[False, True]",395.059,"LINESTRING (23.1479434 42.7071494, 23.1499442 42.7077873, 23.1511198 42.7082159, 23.151474 42.7083576, 23.151939 42.7085557, 23.1522858 42.7087034)",,,
44638217,False,,Царибродска,residential,False,12.313,"LINESTRING (23.1405147 42.7127383, 23.1405605 42.7126328)",,,
44638217,False,,Царибродска,residential,True,121.903,"LINESTRING (23.1405147 42.7127383, 23.1404788 42.712978, 23.1404908 42.7131574, 23.1405301 42.7133548, 23.1406395 42.7136608, 23.1407172 42.7138099)",,,
339028687,False,189,Цар Освободител,tertiary,False,18.699,"LINESTRING (23.1481896 42.7061193, 23.1480234 42.7062349)",,,
"[262608732, 192112132, 262608726, 262608735]",False,,Разтоварищна,residential,False,672.6,"LINESTRING (23.1481896 42.7061193, 23.1483341 42.7061622, 23.1495523 42.7061827, 23.1501931 42.7062347, 23.1508091 42.7063323, 23.1514675 42.7064052, 23.1519813 42.7064705, 23.152314 42.7065601, 23.1523856 42.7066946, 23.152572 42.7067791, 23.1529691 42.7068405, 23.1532339 42.7068968, 23.1535195 42.7070248, 23.1534777 42.7071861, 23.1528706 42.7079337, 23.1527042 42.7081212, 23.1526676 42.7081625, 23.152381 42.7085602, 23.1522858 42.7087034)",yes,,
339028687,False,189,Цар Освободител,tertiary,True,29.145,"LINESTRING (23.1481896 42.7061193, 23.1482917 42.7060499, 23.1484822 42.7059726)",,,
"[262608723, 262608727]",False,802,Стефан Стамболов,tertiary,"[False, True]",395.05899999999997,"LINESTRING (23.1522858 42.7087034, 23.151939 42.7085557, 23.151474 42.7083576, 23.1511198 42.7082159, 23.1499442 42.7077873, 23.1479434 42.7071494)",,,
"[262608732, 192112132, 262608726, 262608735]",False,,Разтоварищна,residential,True,672.6000000000001,"LINESTRING (23.1522858 42.7087034, 23.152381 42.7085602, 23.1526676 42.7081625, 23.1527042 42.7081212, 23.1528706 42.7079337, 23.1534777 42.7071861, 23.1535195 42.7070248, 23.1532339 42.7068968, 23.1529691 42.7068405, 23.152572 42.7067791, 23.1523856 42.7066946, 23.152314 42.7065601, 23.1519813 42.7064705, 23.1514675 42.7064052, 23.1508091 42.7063323, 23.1501931 42.7062347, 23.1495523 42.7061827, 23.1483341 42.7061622, 23.1481896 42.7061193)",yes,,
44638217,False,,Царибродска,residential,True,12.313,"LINESTRING (23.1405605 42.7126328, 23.1405147 42.7127383)",,,
66823869,False,,Христо Смирненски,residential,True,67.221,"LINESTRING (23.1405605 42.7126328, 23.1413682 42.7127479)",,,
296439949,False,,Царибродска,residential,False,90.414,"LINESTRING (23.1405605 42.7126328, 23.1407902 42.7118374)",,,
262777171,False,,Царибродска,residential,True,68.165,"LINESTRING (23.1410021 42.7110727, 23.140837 42.7116736)",,,
262777171,False,,Царибродска,residential,False,166.822,"LINESTRING (23.1410021 42.7110727, 23.1410806 42.7108436, 23.1414979 42.7104263, 23.141969 42.7100491, 23.1421868 42.7098781)",,,
205628369,False,,Отец Паисий,residential,True,92.507,"LINESTRING (23.1403916 42.7091305, 23.1406215 42.7099451)",,,
687227310,False,,Княз Борис I,residential,True,69.458,"LINESTRING (23.1403916 42.7091305, 23.1411761 42.7088899)",,,
205629726,False,,,residential,False,94.659,"LINESTRING (23.1442837 42.7075856, 23.1449896 42.7082606)",,,5
205628496,False,,Лутраки,residential,True,16.241,"LINESTRING (23.1420823 42.7085878, 23.1421745 42.7087172)",,,
205628502,False,,,residential,False,15.046,"LINESTRING (23.1420823 42.7085878, 23.1419972 42.7084678)",,,
687227311,True,,Княз Борис I,residential,False,81.371,"LINESTRING (23.1420823 42.7085878, 23.1415399 42.7087842, 23.1411761 42.7088899)",,,
262765467,False,802,Александър Стамболийски,tertiary,False,238.879,"LINESTRING (23.1426813 42.709579, 23.1449896 42.7082606)",,,
262765467,False,802,Александър Стамболийски,tertiary,True,54.218,"LINESTRING (23.1426813 42.709579, 23.1421026 42.7098176)",,,
205628496,False,,Лутраки,residential,False,104.40899999999999,"LINESTRING (23.1426813 42.709579, 23.142645 42.7095056, 23.1421745 42.7087172)",,,
205628502,False,,,residential,True,15.046,"LINESTRING (23.1419972 42.7084678, 23.1420823 42.7085878)",,,
205628575,False,,,residential,False,66.464,"LINESTRING (23.1419972 42.7084678, 23.1415949 42.7079483)",,,
205628575,False,,,residential,True,66.464,"LINESTRING (23.1415949 42.7079483, 23.1419972 42.7084678)",,,
"[31451432, 205494394]",False,,"['Трапезица', 'Майор Коста Паница']",residential,True,302.812,"LINESTRING (23.1415949 42.7079483, 23.1426923 42.7076494, 23.1429116 42.7075686, 23.1430541 42.7074958, 23.1431845 42.707417, 23.1435087 42.707171, 23.143744 42.7069942, 23.1431795 42.706718, 23.1428201 42.7064987)",,,
205629726,False,,,residential,True,94.659,"LINESTRING (23.1449896 42.7082606, 23.1442837 42.7075856)",,,5
262765467,False,802,Александър Стамболийски,tertiary,False,43.807,"LINESTRING (23.1449896 42.7082606, 23.1454116 42.7080176)",,,
262765467,False,802,Александър Стамболийски,tertiary,True,238.879,"LINESTRING (23.1449896 42.7082606, 23.1426813 42.709579)",,,
339629687,False,,Св. Св Кирил и Методий,residential,False,131.602,"LINESTRING (23.145103 42.7091792, 23.1454116 42.7080176)",,,
339629687,False,,Св. Св Кирил и Методий,residential,True,44.069,"LINESTRING (23.145103 42.7091792, 23.1450005 42.7095683)",,,
"[31451593, 205630037]",False,,"['Шейново', '20-ти април']",residential,True,331.029,"LINESTRING (23.145103 42.7091792, 23.1455631 42.7090153, 23.1466775 42.7085575, 23.1474519 42.7081648, 23.1485689 42.708685)",,,
262777171,False,,Царибродска,residential,False,9.622,"LINESTRING (23.1421868 42.7098781, 23.1421026 42.7098176)",,,
31451582,False,,Георги С. Раковски,residential,False,232.519,"LINESTRING (23.1421868 42.7098781, 23.143538 42.7097062, 23.1450005 42.7095683)",,,
262777171,False,,Царибродска,residential,True,166.82200000000003,"LINESTRING (23.1421868 42.7098781, 23.141969 42.7100491, 23.1414979 42.7104263, 23.1410806 42.7108436, 23.1410021 42.7110727)",,,
262777171,False,,Царибродска,residential,False,68.165,"LINESTRING (23.140837 42.7116736, 23.1410021 42.7110727)",,,
296439949,False,,Царибродска,residential,True,18.611,"LINESTRING (23.140837 42.7116736, 23.1407902 42.7118374)",,,
205630847,False,,Петко Д. Петков,residential,False,249.326,"LINESTRING (23.140837 42.7116736, 23.1433231 42.7106354, 23.1435026 42.7105853)",,,
205630926,False,,Восток,residential,False,180.805,"LINESTRING (23.1435026 42.7105853, 23.143159 42.7121916)",,,
205630847,False,,Петко Д. Петков,residential,False,108.935,"LINESTRING (23.1435026 42.7105853, 23.1436148 42.7105511, 23.144783 42.7103144)",,,
205630847,False,,Петко Д. Петков,residential,True,249.326,"LINESTRING (23.1435026 42.7105853, 23.1433231 42.7106354, 23.140837 42.7116736)",,,
339629686,False,,Св. Св Кирил и Методий,residential,False,39.968,"LINESTRING (23.1447072 42.7106695, 23.144783 42.7103144)",,,
339629686,False,,Св. Св Кирил и Методий,residential,True,86.444,"LINESTRING (23.1447072 42.7106695, 23.1444996 42.7114318)",,,
205630927,True,,,residential,False,99.488,"LINESTRING (23.1447072 42.7106695, 23.1436148 42.7106231, 23.1435026 42.7105853)",,,
66823869,False,,Христо Смирненски,residential,True,87.249,"LINESTRING (23.1429974 42.7129617, 23.1440492 42.7130974)",,,
66823869,False,,Христо Смирненски,residential,False,135.219,"LINESTRING (23.1429974 42.7129617, 23.1419905 42.7128343, 23.1413682 42.7127479)",,,
205630926,False,,Восток,residential,True,86.644,"LINESTRING (23.1429974 42.7129617, 23.1431385 42.7122943, 23.143159 42.7121916)",,,
205631069,True,,Есперанто,residential,False,197.505,"LINESTRING (23.1407902 42.7118374, 23.143159 42.7121916)",,,
296439949,False,,Царибродска,residential,False,18.611,"LINESTRING (23.1407902 42.7118374, 23.140837 42.7116736)",,,
296439949,False,,Царибродска,residential,True,90.414,"LINESTRING (23.1407902 42.7118374, 23.1405605 42.7126328)",,,
339629686,False,,Св. Св Кирил и Методий,residential,False,36.984,"LINESTRING (23.1442332 42.7123798, 23.1443256 42.7120542)",,,
339629686,False,,Св. Св Кирил и Методий,residential,True,81.197,"LINESTRING (23.1442332 42.7123798, 23.1440492 42.7130974)",,,
66823869,False,,Христо Смирненски,residential,False,87.249,"LINESTRING (23.1440492 42.7130974, 23.1429974 42.7129617)",,,
262777174,False,,Св. Св Кирил и Методий,residential,True,28.585,"LINESTRING (23.1440492 42.7130974, 23.1441081 42.7133508)",,,
339629686,False,,Св. Св Кирил и Методий,residential,False,81.197,"LINESTRING (23.1440492 42.7130974, 23.1442332 42.7123798)",,,
205631167,False,,Пролет,residential,False,53.877,"LINESTRING (23.142159 42.7141332, 23.1418396 42.7137093)",,,
263420735,False,,бул. Варна,tertiary,False,91.004,"LINESTRING (23.142159 42.7141332, 23.1411739 42.7145152)",,,
263420735,False,,бул. Варна,tertiary,True,181.458,"LINESTRING (23.142159 42.7141332, 23.1441081 42.7133508)",,,
66823869,False,,Христо Смирненски,residential,False,67.221,"LINESTRING (23.1413682 42.7127479, 23.1405605 42.7126328)",,,
66823869,False,,Христо Смирненски,residential,True,135.219,"LINESTRING (23.1413682 42.7127479, 23.1419905 42.7128343, 23.1429974 42.7129617)",,,
205631167,False,,Пролет,residential,True,117.346,"LINESTRING (23.1413682 42.7127479, 23.1413468 42.713055, 23.1418396 42.7137093)",,,
205631167,False,,Пролет,residential,True,53.877,"LINESTRING (23.1418396 42.7137093, 23.142159 42.7141332)",,,
205631170,False,,,residential,True,46.964,"LINESTRING (23.1418396 42.7137093, 23.1423392 42.7135004)",,,
205631167,False,,Пролет,residential,False,117.346,"LINESTRING (23.1418396 42.7137093, 23.1413468 42.713055, 23.1413682 42.7127479)",,,
205631170,False,,,residential,False,46.964,"LINESTRING (23.1423392 42.7135004, 23.1418396 42.7137093)",,,
44638217,False,,Царибродска,residential,False,121.90299999999999,"LINESTRING (23.1407172 42.7138099, 23.1406395 42.7136608, 23.1405301 42.7133548, 23.1404908 42.7131574, 23.1404788 42.712978, 23.1405147 42.7127383)",,,
44638217,False,,Царибродска,residential,True,86.85300000000001,"LINESTRING (23.1407172 42.7138099, 23.1409163 42.7141261, 23.1411739 42.7145152)",,,
31451696,False,,Свилен Миланов,residential,True,88.514,"LINESTRING (23.1445748 42.7140665, 23.1445625 42.714015, 23.1444893 42.7138883, 23.1441081 42.7133508)",,,
"[206060221, 31451727]",False,,"['Жан дьо Лафонтен', 'Станислав Стратиев']",residential,True,235.21099999999998,"LINESTRING (23.1445748 42.7140665, 23.1450913 42.7139417, 23.1457095 42.7138432, 23.145811 42.7137638, 23.146117 42.7137128, 23.1466697 42.7135515, 23.1466974 42.713419, 23.1466579 42.713284, 23.1465364 42.7131023)",,,
206104704,False,,,residential,False,91.5,"LINESTRING (23.1486275 42.7114603, 23.1484024 42.7114191, 23.1481717 42.7114625, 23.1480131 42.7119255)",,,
206104794,False,,Кресна,residential,False,183.35399999999998,"LINESTRING (23.1490724 42.7133504, 23.1490419 42.7133387, 23.1490165 42.7133002, 23.1488468 42.7128073, 23.1487941 42.7127698, 23.148745 42.7127529, 23.1486822 42.7127417, 23.1486101 42.7127426, 23.1481204 42.7128086, 23.1477618 42.7128467, 23.1474302 42.712882)",,,
31451618,False,,бул. Варна,tertiary,False,43.173,"LINESTRING (23.1501742 42.7122414, 23.1496569 42.7121622)",,,
31451618,False,,бул. Варна,tertiary,True,86.072,"LINESTRING (23.1501742 42.7122414, 23.1512047 42.7124022)",,,
206105037,False,,Божур,residential,True,172.582,"LINESTRING (23.1501742 42.7122414, 23.1500535 42.7128412, 23.1501298 42.7129876, 23.1502928 42.7131025, 23.1504337 42.7131242, 23.1505443 42.713635)",,,
206105037,False,,Божур,residential,False,172.582,"LINESTRING (23.1505443 42.713635, 23.1504337 42.7131242, 23.1502928 42.7131025, 23.1501298 42.7129876, 23.1500535 42.7128412, 23.1501742 42.7122414)",,,
30745915,False,,Хисаря,residential,False,101.528,"LINESTRING (23.1512047 42.7124022, 23.1518604 42.7116266)",,,
31451618,False,,бул. Варна,tertiary,False,86.072,"LINESTRING (23.1512047 42.7124022, 23.1501742 42.7122414)",,,
262777896,False,,,residential,True,74.03399999999999,"LINESTRING (23.1512047 42.7124022, 23.1510424 42.7128642, 23.1510227 42.7130523)",,,
31451618,False,,бул. Варна,tertiary,False,68.768,"LINESTRING (23.1488373 42.7120509, 23.1480131 42.7119255)",,,
206382392,False,,,residential,True,51.196,"LINESTRING (23.1488373 42.7120509, 23.1487517 42.712507)",,,
31451618,False,,бул. Варна,tertiary,True,68.09800000000001,"LINESTRING (23.1488373 42.7120509, 23.1492534 42.7121074, 23.1496569 42.7121622)",,,
206382392,False,,,residential,False,51.196,"LINESTRING (23.1487517 42.712507, 23.1488373 42.7120509)",,,
206060205,False,,Синеморец,residential,True,233.35500000000002,"LINESTRING (23.1486796 42.7139517, 23.1478777 42.7140835, 23.1475555 42.7141034, 23.1475088 42.7140915, 23.1474965 42.7140718, 23.1474915 42.7140335, 23.147523 42.7139175, 23.1475221 42.7136314, 23.1475208 42.7131935, 23.1474302 42.712882)",,,
