osmid,lanes,ref,name,highway,oneway,reversed,length,geometry,bridge,maxspeed
834895948,2,8112;SFO3214,Паисий Хилендарски,tertiary,False,False,86.833,"LINESTRING (23.0385863 42.8519316, 23.0396002 42.8516922)",,
25461963,2,8112,Паисий Хилендарски,tertiary,False,True,74.918,"LINESTRING (23.0385863 42.8519316, 23.0381505 42.8519714, 23.0376743 42.8520148)",,
392289388,,,Алеко Константинов,residential,False,False,118.483,"LINESTRING (23.0385863 42.8519316, 23.0383997 42.8515139, 23.0384063 42.8514529, 23.0384416 42.8513865, 23.0387862 42.8509625)",,
726533881,2,SFO3214,Паисий Хилендарски,tertiary,False,True,85.53299999999999,"LINESTRING (23.0385863 42.8519316, 23.0384307 42.8520263, 23.0382573 42.852169, 23.0380125 42.8523706, 23.0378689 42.852491)",,
392289003,,,Пейо Яворов,residential,False,True,190.512,"LINESTRING (23.0406816 42.8513981, 23.0399445 42.8499695, 23.0398637 42.8498928, 23.0397491 42.8498634)",,
834895948,2,8112;SFO3214,Паисий Хилендарски,tertiary,False,False,123.572,"LINESTRING (23.0406816 42.8513981, 23.0413659 42.8511516, 23.0416985 42.8510216, 23.0420307 42.8508917)",,
834895948,2,8112;SFO3214,Паисий Хилендарски,tertiary,False,True,94.025,"LINESTRING (23.0406816 42.8513981, 23.0398071 42.8516359, 23.0396002 42.8516922)",,
25574859,,,Юрий Гагарин,residential,False,False,46.904,"LINESTRING (23.0420307 42.8508917, 23.0423729 42.8512308)",,
25574859,,,Юрий Гагарин,residential,False,True,230.373,"LINESTRING (23.0420307 42.8508917, 23.0413902 42.8502164, 23.0411846 42.8500188, 23.0410355 42.8499131, 23.0407583 42.8497885, 23.0404154 42.8496403, 23.0400926 42.8495167, 23.0400277 42.849497)",,
"[834895948, 687678950, 687678951]",2,8112;SFO3214,Паисий Хилендарски,tertiary,False,False,62.117,"LINESTRING (23.0420307 42.8508917, 23.0420825 42.8508721, 23.0424553 42.8507246, 23.0425884 42.8506729, 23.0427028 42.8506285)",yes,
834895948,2,8112;SFO3214,Паисий Хилендарски,tertiary,False,True,123.572,"LINESTRING (23.0420307 42.8508917, 23.0416985 42.8510216, 23.0413659 42.8511516, 23.0406816 42.8513981)",,
25575318,,,проф. Димитър Китов,residential,False,False,229.428,"LINESTRING (23.0415454 42.8480236, 23.0423781 42.8480026, 23.0425078 42.8480221, 23.0432403 42.8483438, 23.0440937 42.8487186)",,50
654282546,,811,Кап.Радко Димитриев,tertiary,False,False,137.955,"LINESTRING (23.0415454 42.8480236, 23.0419649 42.8484625, 23.0423515 42.8488536, 23.0425692 42.8490075)",,
654282546,,811,Кап.Радко Димитриев,tertiary,False,True,81.034,"LINESTRING (23.0415454 42.8480236, 23.0414502 42.8479823, 23.0412737 42.8479351, 23.0410769 42.8478871, 23.0408965 42.8478514, 23.0405978 42.8478227)",,
25575385,,,Филип Тотю,residential,False,True,146.351,"LINESTRING (23.0425692 42.8490075, 23.0408163 42.8492916)",,
