osmid,oneway,lanes,ref,name,highway,reversed,length,geometry,maxspeed
1178622700,False,2,107,бул. Иван Рилски,tertiary,False,125.311,"LINESTRING (23.0523032 42.0834594, 23.0534244 42.0842194)",
227346895,False,,,Мусала,residential,False,62.427,"LINESTRING (23.0523032 42.0834594, 23.0523899 42.0833855, 23.0528001 42.0830361)",
1178622700,False,2,107,бул. Иван Рилски,tertiary,True,125.311,"LINESTRING (23.0534244 42.0842194, 23.0523032 42.0834594)",
227346889,False,,,,residential,False,87.478,"LINESTRING (23.0534244 42.0842194, 23.0531072 42.0845017, 23.0529882 42.0845719, 23.0527575 42.0845926, 23.0526074 42.0846668)",
980716417,False,,,,residential,False,67.359,"LINESTRING (23.0534244 42.0842194, 23.0534574 42.0841875, 23.0539211 42.0837387)",
1178622700,False,2,107,бул. Иван Рилски,tertiary,False,165.165,"LINESTRING (23.0534244 42.0842194, 23.0539809 42.0846059, 23.0542165 42.0847249, 23.0550319 42.0850928)",
492755302,False,2,107,бул. Иван Рилски,tertiary,False,18.256,"LINESTRING (23.0592912 42.0865558, 23.0594816 42.0866394)",
227346854,False,,,Искър,residential,False,67.403,"LINESTRING (23.0592912 42.0865558, 23.059682 42.0861312, 23.0597514 42.086055)",
492755302,False,2,107,бул. Иван Рилски,tertiary,True,49.913000000000004,"LINESTRING (23.0592912 42.0865558, 23.0590976 42.0864812, 23.058826 42.0863858, 23.0587428 42.086369)",
227346870,False,,,,residential,True,72.183,"LINESTRING (23.0601289 42.0869238, 23.0605961 42.086375)",
492755302,False,2,107,бул. Иван Рилски,tertiary,True,62.075,"LINESTRING (23.0601289 42.0869238, 23.0594816 42.0866394)",
492755302,False,2,107,бул. Иван Рилски,tertiary,False,80.261,"LINESTRING (23.0601289 42.0869238, 23.0603887 42.0870209, 23.0607988 42.0871564, 23.0609074 42.0871926, 23.0610088 42.0872309)",
227346848,False,,,,residential,False,42.777,"LINESTRING (23.0584902 42.0863181, 23.0584194 42.0866992)",
492755302,False,2,107,бул. Иван Рилски,tertiary,False,21.6,"LINESTRING (23.0584902 42.0863181, 23.0587428 42.086369)",
"[1178622701, 492755302]",False,2,107,бул. Иван Рилски,tertiary,True,78.486,"LINESTRING (23.0584902 42.0863181, 23.0584477 42.0863106, 23.0577029 42.0861786, 23.0575713 42.0861397)",30
227234665,False,,,Средна гора,residential,False,62.147999999999996,"LINESTRING (23.06223 42.0877971, 23.0626055 42.0878523, 23.062965 42.0879183)",
492755302,False,2,107,бул. Иван Рилски,tertiary,False,86.53399999999999,"LINESTRING (23.06223 42.0877971, 23.0623695 42.0879423, 23.0625264 42.0881651, 23.0627479 42.0884724)",
492755302,False,2,107,бул. Иван Рилски,tertiary,True,90.353,"LINESTRING (23.06223 42.0877971, 23.0620827 42.0876749, 23.0619127 42.0875505, 23.0615853 42.0874164, 23.0613452 42.0873399)",
492797380,False,,,,residential,True,30.295,"LINESTRING (23.0627479 42.0884724, 23.0623995 42.0883865)",
492755302,False,2,107,бул. Иван Рилски,tertiary,False,63.69,"LINESTRING (23.0627479 42.0884724, 23.0628557 42.0885864, 23.063268 42.0888935)",
