osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,ref
228107054,2,Георги С.Раковски,residential,50,False,False,50.738,"LINESTRING (25.5402833 42.6051321, 25.5405876 42.6049005, 25.5406316 42.6048346, 25.5406535 42.6047761)",,
245802765,2,Цар Симеон Велики,tertiary,50,False,True,121.346,"LINESTRING (25.5402833 42.6051321, 25.5406643 42.6053561, 25.5409794 42.6055426, 25.5411561 42.6056789, 25.5413562 42.6058764)",,
228107457,2,,residential,50,False,False,12.365,"LINESTRING (25.5442836 42.6067807, 25.5444315 42.606758)",,
228108134,2,Александър Стамболийски,residential,50,False,False,144.339,"LINESTRING (25.5442836 42.6067807, 25.5434964 42.6057514, 25.5434578 42.605638)",,
228108134,2,Александър Стамболийски,residential,50,False,True,98.221,"LINESTRING (25.5442836 42.6067807, 25.5441932 42.6074264, 25.5442284 42.6075102, 25.5442874 42.6075655, 25.5443877 42.6075843)",,
228108134,2,Александър Стамболийски,residential,50,False,False,55.729,"LINESTRING (25.5434797 42.6054295, 25.5435792 42.6049337)",,
228108134,2,Александър Стамболийски,residential,50,False,True,23.253,"LINESTRING (25.5434797 42.6054295, 25.5434578 42.605638)",,
"[207911817, 207911814, 228107055]",2,Юрий Гагарин,residential,50,False,False,78.023,"LINESTRING (25.5434797 42.6054295, 25.5432779 42.6054124, 25.5430189 42.6053593, 25.5428081 42.6052935, 25.5425824 42.6052104)",yes,
43376756,,Гео Милев,tertiary,,False,False,62.642,"LINESTRING (25.544371 42.6094484, 25.5448264 42.6089956)",,SZR1081
803291038,,,tertiary,,True,False,77.395,"LINESTRING (25.544371 42.6094484, 25.543891 42.609916, 25.5437862 42.6099944)",,
"[43376733, 855589948, 245842677]",,Цар Симеон Велики,tertiary,,False,True,83.751,"LINESTRING (25.544371 42.6094484, 25.5442527 42.6094192, 25.5440504 42.6093654, 25.5434148 42.6091804)",yes,SZR1081
