osmid,ref,name,highway,oneway,reversed,length,lanes,geometry,bridge
247958697,801,Стоил Финджеков,tertiary,False,True,64.958,,"LINESTRING (24.1878421 42.5004194, 24.1870537 42.5004777)",
194211948,,Георги Бенковски,residential,False,False,91.322,2,"LINESTRING (24.1878421 42.5004194, 24.1879797 42.5008762, 24.1880287 42.5012277)",
874027101,801,Георги Раковски,tertiary,False,False,51.856,2,"LINESTRING (24.1878421 42.5004194, 24.188228 42.5003957, 24.1883178 42.5003848, 24.1883929 42.5003716, 24.1884622 42.5003467)",
247958697,801,Стоил Финджеков,tertiary,False,False,64.958,,"LINESTRING (24.1870537 42.5004777, 24.1878421 42.5004194)",
247958697,801,Стоил Финджеков,tertiary,False,True,49.009,,"LINESTRING (24.1870537 42.5004777, 24.1864599 42.5005287)",
719489442,,Васил Чолаков,residential,False,False,29.342,,"LINESTRING (24.1870537 42.5004777, 24.1871156 42.5007376)",
125004666,,Петко Мачев,residential,False,True,108.923,,"LINESTRING (24.1870883 42.5034495, 24.1870951 42.5034898, 24.187252 42.5044216)",
338051590,,Петко Мачев,residential,True,False,205.72500000000002,,"LINESTRING (24.1870883 42.5034495, 24.1868594 42.5024401, 24.1866745 42.5016247)",
279571202,,Захари Стоянов,residential,False,True,20.263,,"LINESTRING (24.1829379 42.5082648, 24.1830707 42.5084185)",yes
873898005,,,residential,True,False,72.689,,"LINESTRING (24.1829379 42.5082648, 24.1836455 42.5078708)",
229325963,,Захари Стоянов,residential,False,False,39.364,,"LINESTRING (24.1830707 42.5084185, 24.1833882 42.5086841)",
279571202,,Захари Стоянов,residential,False,False,20.263,,"LINESTRING (24.1830707 42.5084185, 24.1829379 42.5082648)",yes
229325962,801,Стоил Финджеков,tertiary,False,True,72.78,,"LINESTRING (24.1864599 42.5005287, 24.1855801 42.5006162)",
247958697,801,Стоил Финджеков,tertiary,False,False,49.009,,"LINESTRING (24.1864599 42.5005287, 24.1870537 42.5004777)",
125004663,,Доктор Лонг,residential,False,True,96.26,,"LINESTRING (24.1883897 42.5042073, 24.1880067 42.5042794, 24.187252 42.5044216)",
125004663,,Доктор Лонг,residential,False,False,96.26,,"LINESTRING (24.187252 42.5044216, 24.1880067 42.5042794, 24.1883897 42.5042073)",
125004666,,Петко Мачев,residential,False,False,108.923,,"LINESTRING (24.187252 42.5044216, 24.1870951 42.5034898, 24.1870883 42.5034495)",
"[873898009, 279573811, 279573812]",,,residential,False,True,35.028,,"LINESTRING (24.187252 42.5044216, 24.1871832 42.5044372, 24.1869768 42.5044885, 24.1868504 42.5045284)",yes
"[855429294, 235540151]",,"['Мак Гахан', 'Делчо Стоянов']",residential,True,False,144.227,,"LINESTRING (24.187252 42.5044216, 24.1873629 42.5045442, 24.1875001 42.5047145, 24.1877452 42.5049971, 24.1879016 42.5051696, 24.1879911 42.5052918, 24.188022 42.5053366, 24.1881568 42.5055324)",
855841280,,Републиканска,residential,False,True,15.996,,"LINESTRING (24.1882016 42.5023234, 24.188396 42.502311)",
194211948,,Георги Бенковски,residential,False,True,122.658,2,"LINESTRING (24.1882016 42.5023234, 24.1881849 42.5022175, 24.1880287 42.5012277)",
"[194211949, 855429295]",,"['Георги Бенковски', 'Стефан Финджеков']",residential,True,False,128.011,,"LINESTRING (24.1882016 42.5023234, 24.1882819 42.502925, 24.1882971 42.5030542, 24.1882268 42.5031123, 24.1880629 42.5031735, 24.1880223 42.5031856, 24.1878066 42.5032497)",
279573822,,Павел Бобеков,residential,False,False,22.751,,"LINESTRING (24.1881568 42.5055324, 24.188367 42.5053988)",
"[279573818, 279573821, 235538079]",,"['Райна Княгиня', 'Павел Бобеков']",residential,False,False,31.729,,"LINESTRING (24.1881568 42.5055324, 24.1880943 42.5055703, 24.1879005 42.5056903, 24.1878596 42.5057152)",yes
229325965,,Райна Княгиня,residential,False,False,44.814,,"LINESTRING (24.1852197 42.5075263, 24.1850399 42.5079069)",
279571176,,Оборище,residential,False,False,28.527,,"LINESTRING (24.1852197 42.5075263, 24.1849272 42.5073873)",
229325965,,Райна Княгиня,residential,False,True,67.333,,"LINESTRING (24.1852197 42.5075263, 24.185364 42.5070936, 24.1854048 42.5069365)",
279657189,,Ген. Гурко,residential,False,True,92.982,,"LINESTRING (24.1852197 42.5075263, 24.1854331 42.5075667, 24.1856343 42.5075984, 24.1859565 42.5076251, 24.1860745 42.5076495, 24.1861646 42.5076773, 24.1862971 42.5077483)",
208770811,,20-ти април,residential,False,False,23.417,,"LINESTRING (24.1876883 42.5058129, 24.1876968 42.5060234)",
235538083,,Райна Княгиня,residential,False,True,17.754,,"LINESTRING (24.1876883 42.5058129, 24.1878596 42.5057152)",
229325965,,Райна Княгиня,residential,False,False,134.912,,"LINESTRING (24.1876883 42.5058129, 24.1873994 42.5059349, 24.1871527 42.5060122, 24.1865757 42.5061558, 24.1861614 42.5062555)",
