osmid,oneway,name,highway,reversed,length,lanes,geometry,access
30263000,True,2a Calle,residential,False,79.62,,"LINESTRING (-90.5117862 14.6466484, -90.5125167 14.6467633)",
1051440043,True,3a Calle,residential,False,94.478,,"LINESTRING (-90.5119523 14.6456331, -90.5110851 14.6454991)",
1057741805,True,7a Avenida,primary,False,114.302,2,"LINESTRING (-90.5119523 14.6456331, -90.5117862 14.6466484)",
384762167,True,4a Calle,residential,False,78.039,,"LINESTRING (-90.5121281 14.6443979, -90.5128447 14.6445068)",
637366830,True,7a Avenida,primary,False,138.644,2,"LINESTRING (-90.5121281 14.6443979, -90.5119523 14.6456331)",
65786237,True,5a Calle,residential,False,93.445,,"LINESTRING (-90.5122994 14.6431696, -90.5114418 14.6430364)",
637366830,True,7a Avenida,primary,False,137.819,2,"LINESTRING (-90.5122994 14.6431696, -90.5121281 14.6443979)",
637366830,True,7a Avenida,primary,False,97.37299999999999,2,"LINESTRING (-90.5124644 14.6423202, -90.5124265 14.6423613, -90.5123965 14.6424238, -90.5122994 14.6431696)",
930035059,True,6a Calle,primary,False,148.562,,"LINESTRING (-90.5124644 14.6423202, -90.5126334 14.6423463, -90.5128803 14.6423845, -90.5129919 14.6424018, -90.5133237 14.6424531, -90.513438 14.6424707, -90.5137592 14.6425204, -90.513828 14.642531)",
"[384736603, 381133559]",True,7a Avenida,primary,False,240.14700000000002,2,"LINESTRING (-90.5127109 14.6402104, -90.512638 14.6407357, -90.5126169 14.6408878, -90.5125928 14.6410615, -90.5125893 14.6410868, -90.5125866 14.6411063, -90.5126169 14.6411897, -90.5126514 14.6413016, -90.5126623 14.6413446, -90.5126707 14.6413946, -90.5126727 14.6414141, -90.5126738 14.641425, -90.5126757 14.6414464, -90.5126768 14.6414597, -90.5126742 14.6414818, -90.5126528 14.64161, -90.5126463 14.6416487, -90.5126432 14.6416672, -90.5126179 14.6418185, -90.5126158 14.6418314, -90.5125819 14.6420342, -90.5125763 14.6420598, -90.5125659 14.6420873, -90.5125199 14.6422058, -90.5124901 14.6422631, -90.5124644 14.6423202)",
384736604,True,9a Calle,secondary,False,95.081,2,"LINESTRING (-90.5127109 14.6402104, -90.5122508 14.6401381, -90.5118368 14.6400848)",
64401414,True,10a Calle,residential,False,77.334,,"LINESTRING (-90.512904 14.6388189, -90.5132131 14.6388662, -90.5134989 14.6389099, -90.5136134 14.6389308)",
384736603,True,7a Avenida,primary,False,156.117,2,"LINESTRING (-90.512904 14.6388189, -90.5128542 14.6391775, -90.5127109 14.6402104)",
384736603,True,7a Avenida,primary,False,95.003,2,"LINESTRING (-90.5130214 14.6379721, -90.512904 14.6388189)",
30262981,True,8a Avenida,residential,False,114.051,,"LINESTRING (-90.5109413 14.6465153, -90.5110851 14.6454991)",
30263000,True,2a Calle,residential,False,92.093,,"LINESTRING (-90.5109413 14.6465153, -90.5117862 14.6466484)",
51770227,True,8a Avenida,residential,False,139.699,,"LINESTRING (-90.5110851 14.6454991, -90.5112637 14.6442547)",
749676931,True,3a Calle,residential,False,92.527,,"LINESTRING (-90.5110851 14.6454991, -90.5102358 14.6453679)",
51770227,True,8a Avenida,residential,False,136.817,,"LINESTRING (-90.5112637 14.6442547, -90.5114418 14.6430364)",
384762167,True,4a Calle,residential,False,94.348,,"LINESTRING (-90.5112637 14.6442547, -90.5121281 14.6443979)",
65786237,True,5a Calle,residential,False,94.709,,"LINESTRING (-90.5114418 14.6430364, -90.5105726 14.6429014)",
51770227,True,8a Avenida,residential,False,92.99,,"LINESTRING (-90.5114418 14.6430364, -90.5115206 14.6424324, -90.51155 14.6422067)",
30262982,True,8a Avenida,residential,False,157.048,,"LINESTRING (-90.5118368 14.6400848, -90.5120326 14.6386852)",
384736604,True,9a Calle,secondary,False,95.298,2,"LINESTRING (-90.5118368 14.6400848, -90.5109624 14.6399478)",
64401414,True,10a Calle,residential,False,94.921,,"LINESTRING (-90.5120326 14.6386852, -90.512904 14.6388189)",
30263000,True,2a Calle,residential,False,91.603,,"LINESTRING (-90.5101009 14.6463829, -90.5109413 14.6465153)",
381097552,True,9a Avenida,residential,False,113.792,,"LINESTRING (-90.5102358 14.6453679, -90.5101009 14.6463829)",
749676931,True,3a Calle,residential,False,63.062,,"LINESTRING (-90.5102358 14.6453679, -90.509657 14.6452782)",
381097552,True,9a Avenida,residential,False,67.825,,"LINESTRING (-90.5103161 14.6447629, -90.5102358 14.6453679)",
30263002,False,3a Calle A,residential,False,138.797,,"LINESTRING (-90.5103161 14.6447629, -90.5097083 14.6446723, -90.509041 14.6445728)",
381097552,True,9a Avenida,residential,False,137.285,,"LINESTRING (-90.5105726 14.6429014, -90.5104055 14.6441254)",
384766456,True,5a Calle,residential,False,137.477,,"LINESTRING (-90.5105726 14.6429014, -90.5093105 14.6427078)",
381097552,True,9a Avenida,residential,False,93.447,,"LINESTRING (-90.5106778 14.6420672, -90.5105726 14.6429014)",
292876836,True,6a Calle,residential,False,84.44900000000001,,"LINESTRING (-90.5106778 14.6420672, -90.5112743 14.642161, -90.5114526 14.642189)",
381097552,True,9a Avenida,residential,False,44.94,,"LINESTRING (-90.5107323 14.6416665, -90.5106778 14.6420672)",
420120092,True,7a Calle,residential,False,138.059,,"LINESTRING (-90.5107323 14.6416665, -90.5094647 14.6414731)",
381097552,True,9a Avenida,residential,False,92.96799999999999,,"LINESTRING (-90.5108469 14.6408378, -90.5107709 14.6413872, -90.5107323 14.6416665)",
60237267,True,9a Avenida,residential,False,99.741,,"LINESTRING (-90.5109624 14.6399478, -90.5108469 14.6408378)",
384736604,True,9a Calle,secondary,False,137.977,2,"LINESTRING (-90.5109624 14.6399478, -90.5106359 14.639895, -90.5096971 14.6397453)",
60237267,True,9a Avenida,residential,False,154.64,,"LINESTRING (-90.5111563 14.6385698, -90.5109624 14.6399478)",
64401414,True,10a Calle,residential,False,95.147,,"LINESTRING (-90.5111563 14.6385698, -90.5120326 14.6386852)",
64401270,True,10a Avenida,secondary,False,44.299,,"LINESTRING (-90.5094127 14.6418683, -90.5094647 14.6414731)",
292876836,True,6a Calle,residential,False,137.89,,"LINESTRING (-90.5094127 14.6418683, -90.5106778 14.6420672)",
384766449,True,10a Avenida,secondary,False,99.813,2,"LINESTRING (-90.509582 14.640636, -90.5096971 14.6397453)",
384766447,True,8a Calle,residential,False,137.921,,"LINESTRING (-90.509582 14.640636, -90.5100474 14.6407103, -90.5108469 14.6408378)",
384731375,True,10a Avenida,secondary,False,154.21300000000002,2,"LINESTRING (-90.5096971 14.6397453, -90.5098686 14.6384569, -90.5098731 14.6384209, -90.509881 14.6383699)",
64401414,True,10a Calle,residential,False,138.993,,"LINESTRING (-90.509881 14.6383699, -90.5106977 14.6384996, -90.5111563 14.6385698)",
64401270,True,10a Avenida,secondary,False,93.994,,"LINESTRING (-90.5093105 14.6427078, -90.5094127 14.6418683)",
