osmid,oneway,lanes,highway,reversed,length,geometry,ref,name,maxspeed,junction,bridge
60861248,False,,tertiary,False,246.30100000000002,"LINESTRING (-90.5967457 14.5320369, -90.5964585 14.5327263, -90.5958912 14.5340917)",,3a Avenida,,,
87883134,False,2,primary,True,24.962000000000003,"LINESTRING (-90.5995519 14.5335032, -90.5994153 14.5334208, -90.5993537 14.5333867)",RD GUA-16,Carretera a Bárcena,40,,
60861248,False,,tertiary,False,42.165,"LINESTRING (-90.5958912 14.5340917, -90.5957385 14.5344409)",,3a Avenida,,,
60861298,False,,residential,True,155.084,"LINESTRING (-90.5958912 14.5340917, -90.5972189 14.5346334)",,7a Calle,,,
60861248,False,,tertiary,True,246.30100000000002,"LINESTRING (-90.5958912 14.5340917, -90.5964585 14.5327263, -90.5967457 14.5320369)",,3a Avenida,,,
60861248,False,,tertiary,False,41.532,"LINESTRING (-90.5957385 14.5344409, -90.5955853 14.5347837)",,3a Avenida,,,
60861248,False,,tertiary,True,42.165,"LINESTRING (-90.5957385 14.5344409, -90.5958912 14.5340917)",,3a Avenida,,,
60861324,False,,residential,True,157.318,"LINESTRING (-90.5957385 14.5344409, -90.5970868 14.534987)",,7a Calle A,,,
60861248,False,,tertiary,False,42.61,"LINESTRING (-90.5955853 14.5347837, -90.5954325 14.5351372)",,3a Avenida,,,
60861248,False,,tertiary,True,41.532,"LINESTRING (-90.5955853 14.5347837, -90.5957385 14.5344409)",,3a Avenida,,,
60861327,False,,residential,True,158.269,"LINESTRING (-90.5955853 14.5347837, -90.5969424 14.5353316)",,8a Calle,,,
60861248,False,,tertiary,True,42.61,"LINESTRING (-90.5954325 14.5351372, -90.5955853 14.5347837)",,3a Avenida,,,
60861298,False,,residential,False,155.084,"LINESTRING (-90.5972189 14.5346334, -90.5958912 14.5340917)",,7a Calle,,,
60934732,False,,residential,True,175.011,"LINESTRING (-90.5935879 14.5342087, -90.5921478 14.533478)",,3a Calle,,,
702323802,False,,residential,False,12.653,"LINESTRING (-90.5935879 14.5342087, -90.5935479 14.5343157)",,0 Avenida A,,,
702323802,False,,residential,True,169.762,"LINESTRING (-90.5935879 14.5342087, -90.5936112 14.5341284, -90.5937105 14.533785, -90.5938412 14.5333314, -90.5940285 14.5327429)",,0 Avenida A,,,
702323802,False,,residential,True,12.653,"LINESTRING (-90.5935479 14.5343157, -90.5935879 14.5342087)",,0 Avenida A,,,
60934732,False,,residential,False,175.011,"LINESTRING (-90.5921478 14.533478, -90.5935879 14.5342087)",,3a Calle,,,
60934945,False,,residential,True,121.272,"LINESTRING (-90.5940285 14.5327429, -90.592978 14.5323487)",,2a Calle,,,
702323802,False,,residential,False,169.762,"LINESTRING (-90.5940285 14.5327429, -90.5938412 14.5333314, -90.5937105 14.533785, -90.5936112 14.5341284, -90.5935879 14.5342087)",,0 Avenida A,,,
702323802,False,,residential,True,42.083000000000006,"LINESTRING (-90.5940285 14.5327429, -90.5941481 14.5324123, -90.5941577 14.5323857)",,0 Avenida A,,,
60935019,False,,unclassified,True,127.05,"LINESTRING (-90.5941577 14.5323857, -90.5930757 14.5319291)",,1a Calle,,,
690924246,False,,unclassified,False,310.70399999999995,"LINESTRING (-90.5941577 14.5323857, -90.5942952 14.5320309, -90.5944106 14.5318466, -90.5945118 14.5316848, -90.5950265 14.5309387, -90.5950474 14.5309083, -90.5953619 14.5304503, -90.5953733 14.5304305, -90.5953839 14.5304084, -90.5953922 14.5303862, -90.5953975 14.5303633, -90.595401 14.5303399, -90.5954021 14.5303166, -90.5954107 14.5300009, -90.5954117 14.5299876, -90.5954159 14.5299748, -90.5954232 14.5299633, -90.5954431 14.5299405)",,0 Avenida A,,,
702323802,False,,residential,False,42.083000000000006,"LINESTRING (-90.5941577 14.5323857, -90.5941481 14.5324123, -90.5940285 14.5327429)",,0 Avenida A,,,
60935019,False,,unclassified,False,127.05,"LINESTRING (-90.5930757 14.5319291, -90.5941577 14.5323857)",,1a Calle,,,
690924243,False,,unclassified,True,38.765,"LINESTRING (-90.5930757 14.5319291, -90.5931732 14.5315935)",,0 Avenida B,,,
"[60934945, 690924245]",False,,residential,False,53.661,"LINESTRING (-90.5930757 14.5319291, -90.592923 14.5323281, -90.592978 14.5323487)",,"['0 Avenida B', '2a Calle']",,,
60935125,False,,residential,False,29.95,"LINESTRING (-90.5955355 14.5278713, -90.5953301 14.528053)",,0 Avenida B,,,
782455920,False,,residential,True,45.018,"LINESTRING (-90.594363 14.5289138, -90.5946583 14.5286271)",,0 Avenida B,,,
1124504436,False,,residential,True,5.797,"LINESTRING (-90.5929631 14.5323988, -90.592978 14.5323487)",,0 Avenida B,,,
60935343,False,,residential,True,85.31,"LINESTRING (-90.5928673 14.531477, -90.5926004 14.5321994)",,0 Avenida C,,,
394995906,False,,unclassified,True,35.383,"LINESTRING (-90.5928673 14.531477, -90.5931732 14.5315935)",,8a Calle,,,
394995906,False,,unclassified,False,52.483999999999995,"LINESTRING (-90.5928673 14.531477, -90.5927497 14.5314287, -90.5926459 14.5313861, -90.5924549 14.5313077, -90.5924184 14.5312927)",,8a Calle,,,
60935343,False,,residential,False,85.31,"LINESTRING (-90.5926004 14.5321994, -90.5928673 14.531477)",,0 Avenida C,,,
60935435,False,,residential,False,101.076,"LINESTRING (-90.5921976 14.5324335, -90.5923669 14.5315394)",,1a Avenida,,,
"[60937497, 1107013836]",False,,residential,False,135.507,"LINESTRING (-90.5918862 14.5322794, -90.5920367 14.5314157, -90.5923669 14.5315394)",,1a Calle A,,,
1267260008,False,2,primary,False,28.039,"LINESTRING (-90.594138 14.5279485, -90.5943006 14.5281455)",RD-GUA-2,2a Calle,,,
1267260008,False,2,primary,True,70.477,"LINESTRING (-90.594138 14.5279485, -90.5937202 14.5274605)",RD-GUA-2,2a Calle,,,
405517119,False,,residential,False,108.882,"LINESTRING (-90.594138 14.5279485, -90.5938817 14.5282175, -90.5938158 14.5283172, -90.5937287 14.5285098, -90.5936038 14.5287675)",,1a Avenida,,,
60935435,False,,residential,False,27.986,"LINESTRING (-90.5923669 14.5315394, -90.5924184 14.5312927)",,1a Avenida,,,
60935435,False,,residential,True,101.076,"LINESTRING (-90.5923669 14.5315394, -90.5921976 14.5324335)",,1a Avenida,,,
"[60937497, 1107013836]",False,,residential,True,135.507,"LINESTRING (-90.5923669 14.5315394, -90.5920367 14.5314157, -90.5918862 14.5322794)",,1a Calle A,,,
61012060,True,,unclassified,False,10.796,"LINESTRING (-90.5972683 14.5308388, -90.5972532 14.5308582, -90.5972437 14.5308807, -90.5972404 14.5309047, -90.5972435 14.5309288)",,,,roundabout,
61012172,True,,unclassified,False,107.25099999999999,"LINESTRING (-90.5972683 14.5308388, -90.5971717 14.5307671, -90.5971208 14.5307341, -90.5970832 14.5307012, -90.5970609 14.5306633, -90.5970454 14.5306254, -90.5970268 14.5305323, -90.597021 14.5304255, -90.5970097 14.530326, -90.596985 14.5302541, -90.5969449 14.5301746, -90.5968815 14.5300856, -90.5968309 14.5300227)",,,,,
61012060,True,,unclassified,False,20.718,"LINESTRING (-90.5972435 14.5309288, -90.5972546 14.5309543, -90.5972728 14.5309756, -90.5973015 14.530993, -90.5973345 14.5309999, -90.5973681 14.5309956, -90.5973981 14.5309805)",,,,roundabout,
61012060,True,,unclassified,False,9.15,"LINESTRING (-90.5973981 14.5309805, -90.5974178 14.5309608, -90.597431 14.5309366, -90.5974364 14.5309096)",,,,roundabout,
61012260,True,,unclassified,False,167.869,"LINESTRING (-90.5973981 14.5309805, -90.5977292 14.5311324, -90.5988061 14.5316297)",,,,,
61012060,True,,unclassified,False,25.375,"LINESTRING (-90.5974364 14.5309096, -90.5974322 14.5308773, -90.597417 14.5308482, -90.5973925 14.5308259, -90.5973845 14.5308225, -90.5973616 14.5308128, -90.597328 14.5308107, -90.5972956 14.5308197, -90.5972683 14.5308388)",,,,roundabout,
"[613153752, 632272068, 310718719]",True,"['2', '3']",trunk,False,106.804,"LINESTRING (-90.5966028 14.5287075, -90.5967109 14.5284496, -90.5968801 14.5279214, -90.5969028 14.5277941)",CA-9 Sur,Autopista CA-9 Sur,70,,yes
782478235,True,,unclassified,False,11.662,"LINESTRING (-90.5972675 14.5295088, -90.5973755 14.5295005)",,,,,
87883097,False,,unclassified,True,76.029,"LINESTRING (-90.5972675 14.5295088, -90.5970513 14.529559, -90.5969408 14.529595, -90.5968891 14.5296293, -90.5968472 14.5296744, -90.5968173 14.5297277, -90.596801 14.5297864, -90.5967856 14.5298983)",,,,,
87883096,True,,unclassified,False,28.583,"LINESTRING (-90.5967283 14.5289274, -90.5966519 14.5288489, -90.5966297 14.5287885, -90.5966028 14.5287075)",,,,,
782478237,False,,unclassified,True,72.468,"LINESTRING (-90.5967283 14.5289274, -90.5970014 14.5290912, -90.5972871 14.5292902)",,,,,
402925691,True,,unclassified,False,12.805,"LINESTRING (-90.5989853 14.5332349, -90.5990443 14.5331349)",,,,,
85449801,True,2,primary,False,43.103,"LINESTRING (-90.5989853 14.5332349, -90.5990952 14.533277, -90.5993537 14.5333867)",RD GUA-16,Carretera a Bárcena,40,,
61012297,False,,unclassified,True,269.05,"LINESTRING (-90.597582 14.5294855, -90.5979101 14.5297314, -90.5981459 14.5299134, -90.5982523 14.5299956, -90.598653 14.5303049, -90.5992013 14.5306651, -90.5993253 14.5307465, -90.5993493 14.5307594, -90.5996067 14.5308979)",,,,,
782478236,True,,unclassified,False,14.012,"LINESTRING (-90.597582 14.5294855, -90.5975307 14.5294459, -90.597487 14.5293999)",,,,,
87883082,True,,unclassified,False,17.271,"LINESTRING (-90.5995591 14.5318735, -90.5994894 14.5320134)",,,,,
768713674,True,,unclassified,False,66.358,"LINESTRING (-90.5995591 14.5318735, -90.599534 14.5318832, -90.5995074 14.5318874, -90.5994805 14.531886, -90.5994545 14.5318791, -90.5990198 14.5316235)",,,,,
87883079,True,,unclassified,False,111.243,"LINESTRING (-90.596752 14.5301038, -90.5968116 14.5301698, -90.5968675 14.5302473, -90.5968917 14.5302899, -90.5969062 14.5303485, -90.5969214 14.5304547, -90.5969304 14.5305669, -90.5969754 14.5306901, -90.596999 14.5307336, -90.5970293 14.530777, -90.5970733 14.5308153, -90.5971307 14.5308503, -90.5972435 14.5309288)",,,,,
87883136,True,,unclassified,False,13.506,"LINESTRING (-90.596752 14.5301038, -90.5967764 14.5300981, -90.5967981 14.5300861, -90.5968154 14.5300684, -90.5968266 14.5300466, -90.5968309 14.5300227)",,,,roundabout,
25835362,True,2,primary,False,43.509,"LINESTRING (-90.5993537 14.5333867, -90.5990443 14.5331349)",RD GUA-16,Carretera a Bárcena,40,,
87883134,False,2,primary,False,24.962000000000003,"LINESTRING (-90.5993537 14.5333867, -90.5994153 14.5334208, -90.5995519 14.5335032)",RD GUA-16,Carretera a Bárcena,40,,
87883138,True,,unclassified,False,27.651,"LINESTRING (-90.5999107 14.5313648, -90.5999701 14.5313509, -90.6000207 14.5313177, -90.6000561 14.5312695, -90.6000718 14.5312123, -90.6000712 14.5312003)",,,,roundabout,
"[310718719, 25976638, 87883135]",True,2,trunk,False,56.432,"LINESTRING (-90.595761 14.5308707, -90.5958056 14.530764, -90.5958564 14.5306457, -90.5959043 14.5305256, -90.5959572 14.5304001)",CA-9 Sur,Autopista CA-9 Sur,70,,yes
87883136,True,,unclassified,False,8.835999999999999,"LINESTRING (-90.5968072 14.5299626, -90.5967854 14.5299466, -90.5967596 14.5299379, -90.5967322 14.5299373)",,,,roundabout,
782478245,True,,unclassified,False,7.714,"LINESTRING (-90.5968072 14.5299626, -90.5967968 14.5299485, -90.5967896 14.5299326, -90.5967858 14.5299157, -90.5967856 14.5298983)",,,,,
"[61012177, 87883121, 87883119]",True,1,trunk_link,False,91.342,"LINESTRING (-90.5959572 14.5304001, -90.5960223 14.5303031, -90.5961057 14.5302202, -90.5962516 14.5301191, -90.5963465 14.5300713, -90.596478 14.5300499, -90.5966097 14.5300556, -90.5966676 14.5300588)",,,,,yes
310718719,True,2,trunk,False,136.922,"LINESTRING (-90.5959572 14.5304001, -90.5960759 14.5300396, -90.5963811 14.5292394)",CA-9 Sur,Autopista CA-9 Sur,70,,
87883078,True,,trunk_link,False,39.944,"LINESTRING (-90.5956839 14.530111, -90.5956234 14.5300874, -90.5955755 14.5300581, -90.595506 14.5299707, -90.5954637 14.5299196, -90.5954162 14.529873)",,,,,
87883092,True,,trunk_link,False,21.485,"LINESTRING (-90.5956839 14.530111, -90.595615 14.5301282, -90.5955543 14.5301498, -90.595498 14.5301788)",,,,,
85449801,True,2,primary,False,63.898,"LINESTRING (-90.5960939 14.531018, -90.5961345 14.5315913)",RD GUA-16,Carretera a Bárcena,40,,
87883100,True,1,trunk_link,False,55.80200000000001,"LINESTRING (-90.5960939 14.531018, -90.5960617 14.5310652, -90.5960176 14.5310943, -90.5959496 14.5311079, -90.5958957 14.5310968, -90.5958546 14.5310744, -90.5958097 14.5310247, -90.5957892 14.5309738, -90.5957712 14.5309154, -90.595761 14.5308707)",,,,,
87883136,True,,unclassified,False,7.324999999999999,"LINESTRING (-90.5968309 14.5300227, -90.5968287 14.530001, -90.5968206 14.5299804, -90.5968072 14.5299626)",,,,roundabout,
87883138,True,,unclassified,False,6.327999999999999,"LINESTRING (-90.5999983 14.5310622, -90.5999728 14.531048, -90.5999452 14.5310383)",,,,roundabout,
87883105,True,,unclassified,False,35.73,"LINESTRING (-90.5996067 14.5308979, -90.5997288 14.5311967)",,,,,
61012297,False,,unclassified,False,269.05,"LINESTRING (-90.5996067 14.5308979, -90.5993493 14.5307594, -90.5993253 14.5307465, -90.5992013 14.5306651, -90.598653 14.5303049, -90.5982523 14.5299956, -90.5981459 14.5299134, -90.5979101 14.5297314, -90.597582 14.5294855)",,,,,
85449801,True,2,primary,False,11.891,"LINESTRING (-90.5988887 14.533183, -90.598924 14.533202, -90.5989853 14.5332349)",RD GUA-16,Carretera a Bárcena,40,,
87883138,True,,unclassified,False,33.471,"LINESTRING (-90.5999452 14.5310383, -90.5998832 14.5310335, -90.5998235 14.5310503, -90.5997739 14.5310866, -90.5997409 14.5311376, -90.5997288 14.5311967)",,,,roundabout,
768713679,True,,unclassified,False,39.644,"LINESTRING (-90.5999452 14.5310383, -90.5998783 14.531013, -90.5996067 14.5308979)",,,,,
"[25835450, 794209116, 83038293]",True,2,trunk,False,122.41399999999999,"LINESTRING (-90.5958269 14.5304421, -90.5958059 14.530492, -90.5957623 14.5306002, -90.5957173 14.5307118, -90.5956945 14.5307685, -90.5956327 14.5309352, -90.5954332 14.5314748)",CA-9 Sur,Autopista CA-9 Sur,70,,yes
87883136,True,,unclassified,False,17.686999999999998,"LINESTRING (-90.5967322 14.5299373, -90.5967061 14.5299452, -90.5966837 14.5299606, -90.5966675 14.529982, -90.596659 14.5300071, -90.596659 14.5300337, -90.5966676 14.5300588)",,,,roundabout,
87883095,True,,unclassified,False,108.961,"LINESTRING (-90.5994894 14.5320134, -90.5990399 14.5328914)",,,,,
87883097,False,,unclassified,False,76.02900000000001,"LINESTRING (-90.5967856 14.5298983, -90.596801 14.5297864, -90.5968173 14.5297277, -90.5968472 14.5296744, -90.5968891 14.5296293, -90.5969408 14.529595, -90.5970513 14.529559, -90.5972675 14.5295088)",,,,,
782478244,True,,unclassified,False,7.5089999999999995,"LINESTRING (-90.5967856 14.5298983, -90.5967787 14.52991, -90.5967695 14.5299202, -90.5967584 14.5299283, -90.5967458 14.5299341, -90.5967322 14.5299373)",,,,,
87883136,True,,unclassified,False,10.957,"LINESTRING (-90.5966676 14.5300588, -90.5966825 14.5300788, -90.5967027 14.5300937, -90.5967266 14.5301022, -90.596752 14.5301038)",,,,roundabout,
85449801,True,2,primary,False,41.84,"LINESTRING (-90.5961345 14.5315913, -90.596197 14.5317156, -90.5963082 14.5318073, -90.5963957 14.5318538)",RD GUA-16,Carretera a Bárcena,40,,
1123952963,False,,residential,False,59.09,"LINESTRING (-90.598099 14.5327613, -90.5978812 14.5332491)",,4a Avenida A,,,
85449801,True,2,primary,False,97.077,"LINESTRING (-90.598099 14.5327613, -90.5984751 14.5329622, -90.5987118 14.5330886, -90.5987561 14.5331122, -90.5988887 14.533183)",RD GUA-16,Carretera a Bárcena,40,,
1123952963,False,,residential,True,59.09,"LINESTRING (-90.5978812 14.5332491, -90.598099 14.5327613)",,4a Avenida A,,,
"[273547148, 1245307796, 1245307797]",False,,residential,True,438.3739999999999,"LINESTRING (-90.5999799 14.5272197, -90.599059 14.5270807, -90.5981888 14.5268762, -90.5980114 14.5275223, -90.5978762 14.5280375, -90.5971496 14.5278576, -90.5969028 14.5277941)",,,,,
768713678,False,2,primary,True,27.247,"LINESTRING (-90.595498 14.5301788, -90.5954906 14.5301244, -90.595476 14.5300469, -90.5954638 14.5299926, -90.5954431 14.5299405)",RD-GUA-2,2a Calle,40,,
"[768713676, 1089503246]",True,2,primary,False,33.129999999999995,"LINESTRING (-90.595498 14.5301788, -90.5954705 14.5302341, -90.5954603 14.5302846, -90.5954618 14.5303327, -90.5954669 14.5304124, -90.595477 14.5304687)",RD-GUA-2,2a Calle,40,,
385172074,False,,residential,False,74.555,"LINESTRING (-90.5927089 14.5274225, -90.5928516 14.5267664)",,1a Avenida A,,,
395010989,True,2,primary,False,109.287,"LINESTRING (-90.5927089 14.5274225, -90.5932271 14.5274812, -90.5937202 14.5274605)",,5a Calle,,,
87883138,True,,unclassified,False,11.190999999999999,"LINESTRING (-90.5997288 14.5311967, -90.599736 14.5312465, -90.5997583 14.531292)",,,,roundabout,
87883082,True,,unclassified,False,68.70500000000001,"LINESTRING (-90.5997583 14.531292, -90.5997571 14.5313675, -90.5997424 14.5314414, -90.5995591 14.5318735)",,,,,
87883138,True,,unclassified,False,19.044999999999998,"LINESTRING (-90.5997583 14.531292, -90.5997992 14.5313331, -90.5998521 14.5313584, -90.5999107 14.5313648)",,,,roundabout,
394995906,False,,unclassified,True,9.938,"LINESTRING (-90.5923361 14.5312522, -90.5924184 14.5312927)",,8a Calle,,,
405517119,False,,residential,True,308.147,"LINESTRING (-90.5923361 14.5312522, -90.5928513 14.5302328, -90.5933516 14.5292627, -90.5936038 14.5287675)",,1a Avenida,,,
60935125,False,,residential,False,96.458,"LINESTRING (-90.5953301 14.528053, -90.5946583 14.5286271)",,0 Avenida B,,,
60935125,False,,residential,True,29.95,"LINESTRING (-90.5953301 14.528053, -90.5955355 14.5278713)",,0 Avenida B,,,
396315489,False,,residential,False,112.658,"LINESTRING (-90.5953301 14.528053, -90.595227 14.5280258, -90.5951734 14.5280206, -90.5945926 14.5281387, -90.5945296 14.5281426, -90.5944814 14.5281387, -90.5943006 14.5281455)",,,,,
1267260008,False,2,primary,False,65.956,"LINESTRING (-90.5943006 14.5281455, -90.5946583 14.5286271)",RD-GUA-2,2a Calle,,,
1267260008,False,2,primary,True,28.039,"LINESTRING (-90.5943006 14.5281455, -90.594138 14.5279485)",RD-GUA-2,2a Calle,,,
396315489,False,,residential,True,112.658,"LINESTRING (-90.5943006 14.5281455, -90.5944814 14.5281387, -90.5945296 14.5281426, -90.5945926 14.5281387, -90.5951734 14.5280206, -90.595227 14.5280258, -90.5953301 14.528053)",,,,,
768713678,False,2,primary,False,8.045,"LINESTRING (-90.5954162 14.529873, -90.5954431 14.5299405)",RD-GUA-2,2a Calle,40,,
690924244,False,2,primary,True,161.643,"LINESTRING (-90.5954162 14.529873, -90.5954042 14.5298502, -90.59532 14.5297568, -90.5951202 14.5295128, -90.5950357 14.5293738, -90.5949378 14.5291986, -90.5946583 14.5286271)",RD-GUA-2,2a Calle,,,
25835413,True,1,trunk_link,False,112.069,"LINESTRING (-90.595477 14.5304687, -90.595485 14.5307071, -90.5954764 14.5308362, -90.5954667 14.5309633, -90.5954332 14.5314748)",,,,,
85449801,True,2,primary,False,98.018,"LINESTRING (-90.595477 14.5304687, -90.5955027 14.5305243, -90.5955389 14.5305651, -90.5955711 14.5305989, -90.5956183 14.5306293, -90.5959243 14.5307454, -90.5959971 14.5307824, -90.5960566 14.530834, -90.5960885 14.5309026, -90.5960944 14.5309693, -90.5960939 14.531018)",RD GUA-16,Carretera a Bárcena,40,,
782478239,True,,unclassified,False,4.274,"LINESTRING (-90.5973296 14.5293838, -90.5973223 14.5294017, -90.5973195 14.5294207)",,,,roundabout,
87883095,True,,unclassified,False,23.553,"LINESTRING (-90.5990399 14.5328914, -90.5989438 14.5330817)",,,,,
402768490,True,,primary_link,False,35.397999999999996,"LINESTRING (-90.5990399 14.5328914, -90.5989451 14.5329324, -90.5988673 14.5329557, -90.5987263 14.532982)",,,,,
794209115,True,2,primary,False,237.128,"LINESTRING (-90.5987263 14.532982, -90.5984167 14.5328296, -90.5975395 14.5323654, -90.5967884 14.531968)",RD GUA-16,Carretera a Bárcena,40,,
25835362,True,2,primary,False,12.329,"LINESTRING (-90.5990443 14.5331349, -90.5989438 14.5330817)",RD GUA-16,Carretera a Bárcena,40,,
"[402925691, 87883077]",True,,unclassified,False,217.88299999999998,"LINESTRING (-90.5990443 14.5331349, -90.5994172 14.5323708, -90.5996338 14.5319303, -90.599844 14.5314813, -90.5998726 14.5314208, -90.5999107 14.5313648)",,,,,
25835362,True,2,primary,False,25.903,"LINESTRING (-90.5989438 14.5330817, -90.5987263 14.532982)",RD GUA-16,Carretera a Bárcena,40,,
87883095,True,,unclassified,False,12.73,"LINESTRING (-90.5989438 14.5330817, -90.5988887 14.533183)",,,,,
403162701,False,,living_street,False,77.945,"LINESTRING (-90.5918298 14.5272905, -90.5920105 14.5266117)",,,,,
395010989,True,2,primary,False,95.82,"LINESTRING (-90.5918298 14.5272905, -90.5923173 14.5273794, -90.5927089 14.5274225)",,5a Calle,,,
403162701,False,,living_street,True,77.945,"LINESTRING (-90.5920105 14.5266117, -90.5918298 14.5272905)",,,,,
405517118,False,,residential,False,77.109,"LINESTRING (-90.5936038 14.5287675, -90.5938224 14.5288866, -90.5935961 14.5292804)",,,,,
405517119,False,,residential,False,308.147,"LINESTRING (-90.5936038 14.5287675, -90.5933516 14.5292627, -90.5928513 14.5302328, -90.5923361 14.5312522)",,1a Avenida,,,
405517119,False,,residential,True,108.882,"LINESTRING (-90.5936038 14.5287675, -90.5937287 14.5285098, -90.5938158 14.5283172, -90.5938817 14.5282175, -90.594138 14.5279485)",,1a Avenida,,,
405517118,False,,residential,True,77.109,"LINESTRING (-90.5935961 14.5292804, -90.5938224 14.5288866, -90.5936038 14.5287675)",,,,,
"[1245307796, 273547148, 1245307797]",False,,residential,False,438.37399999999997,"LINESTRING (-90.5969028 14.5277941, -90.5971496 14.5278576, -90.5978762 14.5280375, -90.5980114 14.5275223, -90.5981888 14.5268762, -90.599059 14.5270807, -90.5999799 14.5272197)",,,,,
310718719,True,2,trunk,False,25.678,"LINESTRING (-90.5965047 14.528918, -90.5966028 14.5287075)",CA-9 Sur,Autopista CA-9 Sur,70,,
704946135,True,,unclassified,False,24.414,"LINESTRING (-90.5965047 14.528918, -90.596556 14.5289097, -90.596624 14.5289057, -90.5967283 14.5289274)",,,,,
"[755768348, 87883087]",True,2,trunk_link,False,59.62800000000001,"LINESTRING (-90.5955381 14.5303148, -90.5955523 14.5302949, -90.5955658 14.5302728, -90.5955898 14.5302469, -90.5956305 14.5302168, -90.5956946 14.5301974, -90.5957402 14.5302009, -90.595801 14.5302212, -90.5958283 14.5302573, -90.5958363 14.5303057, -90.5958269 14.5304421)",,,40,,
1089503245,True,,primary,False,15.857,"LINESTRING (-90.5955381 14.5303148, -90.5955315 14.5302601, -90.595498 14.5301788)",RD-GUA-2,2a Calle,,,
