osmid,lanes,ref,name,highway,oneway,reversed,length,geometry,junction,bridge,maxspeed,tunnel
145016825,,K 2858,Friedrichstraße,tertiary,False,False,22.832,"LINESTRING (9.8995586 49.4797311, 9.8993978 49.4796585, 9.8993026 49.4796108)",,,,
145016825,,K 2858,Friedrichstraße,tertiary,False,True,23.69,"LINESTRING (9.8995586 49.4797311, 9.8996243 49.4797594, 9.8998476 49.4798311)",,,,
26815998,,,,residential,False,True,32.205,"LINESTRING (9.8996218 49.4762006, 9.8992099 49.4763113)",,,,
35441063,,K 2858,Pfitzinger Straße,tertiary,False,True,85.95599999999999,"LINESTRING (9.8996218 49.4762006, 9.8998144 49.4765306, 9.8999092 49.4766971, 9.9000641 49.4769178)",,,,
26815998,,,,residential,False,False,32.205,"LINESTRING (9.8992099 49.4763113, 9.8996218 49.4762006)",,,,
26815993,,,Stettinstraße,residential,False,True,29.09,"LINESTRING (9.8992099 49.4763113, 9.8991958 49.4763473, 9.8990902 49.4764537, 9.8989469 49.4764838)",,,30,
26816021,,,Hölderlinstraße,residential,False,True,8.492,"LINESTRING (9.909923 49.4763666, 9.9099647 49.4762952)",,,,
26816010,,,Humboldtstraße,residential,False,True,123.839,"LINESTRING (9.909923 49.4763666, 9.9097505 49.4764817, 9.9092788 49.476614, 9.9085814 49.4766819, 9.90834 49.4767183)",,,,
26816010,,,Humboldtstraße,residential,False,False,125.547,"LINESTRING (9.9054379 49.4769523, 9.9057268 49.4769746, 9.9069239 49.4768749, 9.9071621 49.4768566)",,,,
26816010,,,Humboldtstraße,residential,False,True,178.635,"LINESTRING (9.9054379 49.4769523, 9.9050306 49.4769489, 9.9045272 49.4769511, 9.9040731 49.476907, 9.9035591 49.4768637, 9.9030249 49.4768493, 9.9029759 49.4768544)",,,,
26816019,,,Silcherstraße,residential,False,False,157.395,"LINESTRING (9.908926 49.4773443, 9.9086015 49.4773821, 9.9080447 49.4773827, 9.9077899 49.4773734, 9.9076603 49.4773375, 9.907571 49.4772818, 9.9074145 49.4771353, 9.9071621 49.4768566)",,,,
26816010,,,Humboldtstraße,residential,False,False,86.481,"LINESTRING (9.9071621 49.4768566, 9.90834 49.4767183)",,,,
26816010,,,Humboldtstraße,residential,False,True,125.547,"LINESTRING (9.9071621 49.4768566, 9.9069239 49.4768749, 9.9057268 49.4769746, 9.9054379 49.4769523)",,,,
26816019,,,Silcherstraße,residential,False,True,157.39499999999998,"LINESTRING (9.9071621 49.4768566, 9.9074145 49.4771353, 9.907571 49.4772818, 9.9076603 49.4773375, 9.9077899 49.4773734, 9.9080447 49.4773827, 9.9086015 49.4773821, 9.908926 49.4773443)",,,,
26816010,,,Humboldtstraße,residential,False,True,86.481,"LINESTRING (9.90834 49.4767183, 9.9071621 49.4768566)",,,,
26816010,,,Humboldtstraße,residential,False,False,123.839,"LINESTRING (9.90834 49.4767183, 9.9085814 49.4766819, 9.9092788 49.476614, 9.9097505 49.4764817, 9.909923 49.4763666)",,,,
26816020,,,Uhlandstraße,residential,False,True,90.512,"LINESTRING (9.90834 49.4767183, 9.9075594 49.4761677, 9.9074749 49.4761322)",,,,
26816020,,,Uhlandstraße,residential,False,False,90.512,"LINESTRING (9.9074749 49.4761322, 9.9075594 49.4761677, 9.90834 49.4767183)",,,,
26816021,,,Hölderlinstraße,residential,False,False,191.09600000000003,"LINESTRING (9.9074749 49.4761322, 9.9076114 49.4760524, 9.907779 49.4760149, 9.9080756 49.4761233, 9.9084987 49.4762431, 9.9087786 49.4762963, 9.9090857 49.476314, 9.909427 49.4763185, 9.9096727 49.4763229, 9.9099647 49.4762952)",,,,
26816021,,,Hölderlinstraße,residential,False,False,8.492,"LINESTRING (9.9099647 49.4762952, 9.909923 49.4763666)",,,,
26816021,,,Hölderlinstraße,residential,False,True,191.09599999999998,"LINESTRING (9.9099647 49.4762952, 9.9096727 49.4763229, 9.909427 49.4763185, 9.9090857 49.476314, 9.9087786 49.4762963, 9.9084987 49.4762431, 9.9080756 49.4761233, 9.907779 49.4760149, 9.9076114 49.4760524, 9.9074749 49.4761322)",,,,
27000570,,,Kelterstraße,residential,False,True,95.858,"LINESTRING (9.9022929 49.4792136, 9.9028416 49.4799985)",,,,
237498625,,,Bahnhofstraße,residential,False,False,79.34899999999999,"LINESTRING (9.9022929 49.4792136, 9.9015808 49.4793897, 9.9012624 49.4794602)",,,,
"[237498625, 27000564, 237498616, 237498621, 237498618, 26421725, 237498622, 237498623]",,,Bahnhofstraße,residential,False,"[False, True]",219.71,"LINESTRING (9.9022929 49.4792136, 9.9028413 49.4790921, 9.9037743 49.4788723, 9.9039235 49.4788362, 9.9040686 49.4788021, 9.9042277 49.4787647, 9.9043163 49.4787498, 9.9043734 49.4787449, 9.9044265 49.4787403, 9.9045272 49.4787371, 9.9046502 49.4787331, 9.9046784 49.4787321, 9.9049521 49.478722, 9.9050347 49.4787167, 9.9052028 49.4786862)",,,,
237498617,,,Am Bahnhof,residential,False,True,16.359,"LINESTRING (9.9052028 49.4786862, 9.9052272 49.4787416, 9.9052669 49.4788273)",,,,
237498619,,,Am Bahnhof,residential,False,False,116.17000000000002,"LINESTRING (9.9052028 49.4786862, 9.9053049 49.4786653, 9.9055192 49.4786603, 9.9058497 49.4786471, 9.9059086 49.4786638, 9.9059433 49.4787126, 9.9059557 49.4787608, 9.9059219 49.4787979, 9.9058475 49.4788226, 9.9057023 49.4788312, 9.9056219 49.4788326, 9.9054182 49.4788362, 9.9053317 49.4788247, 9.9052669 49.4788273)",,,,
"[237498625, 27000564, 237498616, 237498621, 237498618, 26421725, 237498622, 237498623]",,,Bahnhofstraße,residential,False,"[False, True]",219.70999999999998,"LINESTRING (9.9052028 49.4786862, 9.9050347 49.4787167, 9.9049521 49.478722, 9.9046784 49.4787321, 9.9046502 49.4787331, 9.9045272 49.4787371, 9.9044265 49.4787403, 9.9043734 49.4787449, 9.9043163 49.4787498, 9.9042277 49.4787647, 9.9040686 49.4788021, 9.9039235 49.4788362, 9.9037743 49.4788723, 9.9028413 49.4790921, 9.9022929 49.4792136)",,,,
27000578,,,Badstraße,residential,False,False,61.375,"LINESTRING (9.8993387 49.4815453, 9.8998337 49.4814382, 9.9001117 49.4813253)",,,,
352149762,,,Hauptstraße,residential,True,False,60.043,"LINESTRING (9.8993387 49.4815453, 9.899302 49.4814461, 9.8991726 49.4812572, 9.8991349 49.4811956, 9.8990172 49.4810495)",,,,
"[28247528, 27217399]",,,Kelterstraße,residential,False,True,146.296,"LINESTRING (9.9009737 49.4804847, 9.902006 49.4802776, 9.9022212 49.4802268, 9.9025958 49.4801117, 9.9028416 49.4799985)",,,,
137717554,,,Wilhelmstraße,residential,False,True,23.830000000000002,"LINESTRING (9.9003371 49.4814752, 9.9001586 49.4813342, 9.9001117 49.4813253)",,,,
"[26492947, 30624759]",,,"['Mühlgärten', 'Kanalstraße']",residential,False,False,212.72600000000003,"LINESTRING (9.9040948 49.4803361, 9.9039896 49.4803975, 9.903818 49.4804543, 9.9030004 49.4807344, 9.9029789 49.4807404, 9.9028508 49.480774, 9.9022463 49.4809095, 9.9016679 49.4810555, 9.9015925 49.4810816, 9.9014494 49.4811518)",,,,
27000537,,,Wolfgangstraße,residential,False,False,27.05,"LINESTRING (9.8985725 49.480488, 9.8989462 49.4804729)",,,,
331927889,,,Wolfgangstraße,residential,False,True,32.212,"LINESTRING (9.8985725 49.480488, 9.8984988 49.4802023)",,,,
27000550,,,Kirchstraße,residential,False,False,61.717999999999996,"LINESTRING (9.8985725 49.480488, 9.898587 49.4806523, 9.8986873 49.4810373)",,,,
27000588,,,Schillerstraße,residential,False,False,200.01200000000006,"LINESTRING (9.9012624 49.4794602, 9.9008616 49.4785256, 9.9008076 49.4783514, 9.9007739 49.4782761, 9.900733 49.4782431, 9.9005431 49.4782332, 9.9003673 49.4782322, 9.9002147 49.4782407, 9.9000764 49.4782577, 9.8999225 49.4782429)",,,,
237498625,,,Bahnhofstraße,residential,False,False,110.65599999999999,"LINESTRING (9.9012624 49.4794602, 9.9000789 49.479734, 9.8998476 49.4798311)",,,,
237498625,,,Bahnhofstraße,residential,False,True,79.34899999999999,"LINESTRING (9.9012624 49.4794602, 9.9015808 49.4793897, 9.9022929 49.4792136)",,,,
27000578,,,Badstraße,residential,False,False,67.193,"LINESTRING (9.9001117 49.4813253, 9.9003736 49.4812395, 9.9007444 49.4811126, 9.9009382 49.4810482)",,,,
27000578,,,Badstraße,residential,False,True,61.375,"LINESTRING (9.9001117 49.4813253, 9.8998337 49.4814382, 9.8993387 49.4815453)",,,,
137717554,,,Wilhelmstraße,residential,False,False,23.830000000000002,"LINESTRING (9.9001117 49.4813253, 9.9001586 49.4813342, 9.9003371 49.4814752)",,,,
137717554,,,Wilhelmstraße,residential,False,True,50.445,"LINESTRING (9.9001117 49.4813253, 9.9000856 49.4812841, 9.9000703 49.4810413, 9.9000317 49.4808771)",,,,
27000543,,,An der Stadtmauer,residential,True,False,66.729,"LINESTRING (9.9003441 49.4817809, 9.9002895 49.4818374, 9.8998531 49.4822892)",,,,
709356873,,,An der Stadtmauer,residential,False,True,79.797,"LINESTRING (9.9003441 49.4817809, 9.9005624 49.4816433, 9.9007576 49.4815202, 9.9009283 49.4814271, 9.9010872 49.4813388, 9.9011598 49.4812976)",,,,
27000591,,,Kelterstraße,residential,False,False,234.122,"LINESTRING (9.9052669 49.4788273, 9.9052582 49.4791325, 9.9049312 49.4792984, 9.903283 49.4798868, 9.903151 49.4799262, 9.9030001 49.4799713, 9.9028416 49.4799985)",,,,
237498617,,,Am Bahnhof,residential,False,False,16.359,"LINESTRING (9.9052669 49.4788273, 9.9052272 49.4787416, 9.9052028 49.4786862)",,,,
237498619,,,Am Bahnhof,residential,False,True,116.17,"LINESTRING (9.9052669 49.4788273, 9.9053317 49.4788247, 9.9054182 49.4788362, 9.9056219 49.4788326, 9.9057023 49.4788312, 9.9058475 49.4788226, 9.9059219 49.4787979, 9.9059557 49.4787608, 9.9059433 49.4787126, 9.9059086 49.4786638, 9.9058497 49.4786471, 9.9055192 49.4786603, 9.9053049 49.4786653, 9.9052028 49.4786862)",,,,
26492935,,K 2858,Laudenbacher Straße,tertiary,False,False,14.085999999999999,"LINESTRING (9.8999225 49.4782429, 9.8999613 49.4781978, 9.8999839 49.4781699, 9.9000188 49.4781328)",,,,
26492935,,K 2858,Laudenbacher Straße,tertiary,False,True,147.902,"LINESTRING (9.8999225 49.4782429, 9.8999053 49.4782663, 9.8994526 49.4789798, 9.8993241 49.4792628, 9.8992649 49.4794239, 9.8992541 49.4794953)",,,,
26680983,,,Karlstraße,residential,False,False,132.938,"LINESTRING (9.8999225 49.4782429, 9.8995575 49.4782329, 9.8989707 49.4782485, 9.8984051 49.4783076, 9.8981016 49.4783613)",,,,
27000588,,,Schillerstraße,residential,False,True,200.012,"LINESTRING (9.8999225 49.4782429, 9.9000764 49.4782577, 9.9002147 49.4782407, 9.9003673 49.4782322, 9.9005431 49.4782332, 9.900733 49.4782431, 9.9007739 49.4782761, 9.9008076 49.4783514, 9.9008616 49.4785256, 9.9012624 49.4794602)",,,,
331927880,,,Katharinenstraße,residential,False,True,27.265,"LINESTRING (9.898152 49.4801129, 9.8983484 49.480183, 9.8984988 49.4802023)",,,,
352149762,,,Hauptstraße,residential,True,False,74.386,"LINESTRING (9.898152 49.4801129, 9.8984295 49.4797254, 9.8986546 49.4796271, 9.8987514 49.4796093)",,,,
137717550,,,Rosenstraße,residential,False,True,9.52,"LINESTRING (9.8990114 49.4803985, 9.8989462 49.4804729)",,,,
331927885,,,Wilhelmstraße,residential,False,False,16.826,"LINESTRING (9.8990114 49.4803985, 9.8992443 49.4803983)",,,,
"[331927880, 137717550]",,,"['Katharinenstraße', 'Rosenstraße']",residential,False,False,57.085,"LINESTRING (9.8990114 49.4803985, 9.8989984 49.4802304, 9.8989548 49.4801942, 9.8987799 49.4801777, 9.8984988 49.4802023)",,,,
27000570,,,Kelterstraße,residential,False,False,95.858,"LINESTRING (9.9028416 49.4799985, 9.9022929 49.4792136)",,,,
27000591,,,Kelterstraße,residential,False,True,234.122,"LINESTRING (9.9028416 49.4799985, 9.9030001 49.4799713, 9.903151 49.4799262, 9.903283 49.4798868, 9.9049312 49.4792984, 9.9052582 49.4791325, 9.9052669 49.4788273)",,,,
"[28247528, 27217399]",,,Kelterstraße,residential,False,False,146.296,"LINESTRING (9.9028416 49.4799985, 9.9025958 49.4801117, 9.9022212 49.4802268, 9.902006 49.4802776, 9.9009737 49.4804847)",,,,
26681002,,,Schulstraße,residential,False,False,5.639,"LINESTRING (9.899462 49.4799327, 9.8993848 49.4799252)",,,,
26681002,,,Schulstraße,residential,False,True,23.478,"LINESTRING (9.899462 49.4799327, 9.8995586 49.4797311)",,,,
"[27000553, 28762748, 27000569]",,,Schulstraße,residential,False,False,166.356,"LINESTRING (9.899462 49.4799327, 9.8997604 49.4800264, 9.900171 49.4803503, 9.9001827 49.480361, 9.9006623 49.480735, 9.9007745 49.4808481, 9.9008799 49.4809813, 9.9009382 49.4810482)",,,,
"[352149761, 27000562, 352149762]",,,Hauptstraße,residential,True,False,93.36599999999999,"LINESTRING (9.8998531 49.4822892, 9.8996954 49.4822087, 9.8995979 49.4821277, 9.899524 49.481982, 9.8995169 49.4819689, 9.8994994 49.4819351, 9.8994878 49.4819069, 9.8994672 49.4818633, 9.8994263 49.4817567, 9.8993387 49.4815453)",,,,building_passage
"[31638425, 28137930, 31638422]",,,Hauptstraße,residential,False,True,57.872,"LINESTRING (9.8998531 49.4822892, 9.9000599 49.4824227, 9.9000711 49.4824358, 9.9002528 49.4825973, 9.9003632 49.4826885)",,yes,,
331927889,,,Wolfgangstraße,residential,False,False,32.212,"LINESTRING (9.8984988 49.4802023, 9.8985725 49.480488)",,,,
331927880,,,Katharinenstraße,residential,False,False,27.265,"LINESTRING (9.8984988 49.4802023, 9.8983484 49.480183, 9.898152 49.4801129)",,,,
"[331927880, 137717550]",,,"['Katharinenstraße', 'Rosenstraße']",residential,False,True,57.084999999999994,"LINESTRING (9.8984988 49.4802023, 9.8987799 49.4801777, 9.8989548 49.4801942, 9.8989984 49.4802304, 9.8990114 49.4803985)",,,,
137717554,,,Wilhelmstraße,residential,False,True,10.324,"LINESTRING (9.8993872 49.4803986, 9.8992443 49.4803983)",,,,
27383734,,,Hirtenstraße,residential,False,False,35.35,"LINESTRING (9.8993872 49.4803986, 9.8993395 49.480555, 9.8993194 49.4805857, 9.8993182 49.4807108)",,,,
137717554,,,Wilhelmstraße,residential,False,False,74.90599999999999,"LINESTRING (9.8993872 49.4803986, 9.8997533 49.4805254, 9.8999302 49.4806675, 9.9000095 49.4807875, 9.9000317 49.4808771)",,,,
27616397,,,Kronenstraße,residential,False,True,75.764,"LINESTRING (9.9000317 49.4808771, 9.899618 49.4809511, 9.8993198 49.4809974, 9.8990172 49.4810495)",,,,
137717554,,,Wilhelmstraße,residential,False,False,50.445,"LINESTRING (9.9000317 49.4808771, 9.9000703 49.4810413, 9.9000856 49.4812841, 9.9001117 49.4813253)",,,,
137717554,,,Wilhelmstraße,residential,False,True,74.906,"LINESTRING (9.9000317 49.4808771, 9.9000095 49.4807875, 9.8999302 49.4806675, 9.8997533 49.4805254, 9.8993872 49.4803986)",,,,
28762748,,,Schulstraße,residential,False,True,32.039,"LINESTRING (9.9011598 49.4812976, 9.9010955 49.4812162, 9.9010201 49.4811357, 9.9009382 49.4810482)",,,,
709356873,,,An der Stadtmauer,residential,False,False,79.797,"LINESTRING (9.9011598 49.4812976, 9.9010872 49.4813388, 9.9009283 49.4814271, 9.9007576 49.4815202, 9.9005624 49.4816433, 9.9003441 49.4817809)",,,,
709356873,,,An der Stadtmauer,residential,False,True,26.468,"LINESTRING (9.9011598 49.4812976, 9.9013235 49.4812157, 9.9014494 49.4811518)",,,,
26422788,,,Hauptstraße,residential,False,True,71.77,"LINESTRING (9.9003632 49.4826885, 9.9004617 49.4827962, 9.9004989 49.4828369, 9.9006284 49.4830093, 9.9008199 49.4832257, 9.900844 49.4832529)",,,,
27065023,,,Goethestraße,residential,False,False,85.052,"LINESTRING (9.9003632 49.4826885, 9.9001622 49.4827363, 9.8996963 49.4828064, 9.8993004 49.4828411, 9.899218 49.4828561)",,,,
"[31638425, 28137930, 31638422]",,,Hauptstraße,residential,False,False,57.87199999999999,"LINESTRING (9.9003632 49.4826885, 9.9002528 49.4825973, 9.9000711 49.4824358, 9.9000599 49.4824227, 9.8998531 49.4822892)",,yes,,
27064992,,,Friedhofsweg,residential,False,True,82.34400000000001,"LINESTRING (9.899218 49.4828561, 9.8991992 49.4829284, 9.8992132 49.4831085, 9.8992534 49.4833341, 9.8992905 49.4835452, 9.8992988 49.4835922)",,,,
27065023,,,Goethestraße,residential,False,True,85.05199999999999,"LINESTRING (9.899218 49.4828561, 9.8993004 49.4828411, 9.8996963 49.4828064, 9.9001622 49.4827363, 9.9003632 49.4826885)",,,,
28143317,,L 1001,August-Laukhuff-Straße,secondary,False,True,18.491,"LINESTRING (9.8992988 49.4835922, 9.899063 49.4836569)",,,,
28143318,2,L 1001,August-Laukhuff-Straße,secondary,False,False,5.038,"LINESTRING (9.8992988 49.4835922, 9.899363 49.4835745)",,,,
27064992,,,Friedhofsweg,residential,False,False,82.34400000000001,"LINESTRING (9.8992988 49.4835922, 9.8992905 49.4835452, 9.8992534 49.4833341, 9.8992132 49.4831085, 9.8991992 49.4829284, 9.899218 49.4828561)",,,,
27065019,,,Friedhofsweg,residential,False,False,23.583999999999996,"LINESTRING (9.899405 49.483778, 9.8994123 49.4836309, 9.8993917 49.4836044, 9.899363 49.4835745)",,,,
32015405,,,Bismarckstraße,residential,False,True,106.362,"LINESTRING (9.9034885 49.4836214, 9.9036335 49.4835946, 9.9037724 49.483521, 9.903845 49.4834264, 9.9039897 49.4831132, 9.9040763 49.482963, 9.9041268 49.4828979, 9.9041561 49.4828702, 9.9042058 49.4828425)",,,,
145016449,,,Johannes-Kepler-Allee,residential,False,False,109.688,"LINESTRING (9.9034885 49.4836214, 9.9034485 49.4835328, 9.9033992 49.4834425, 9.9031881 49.4831544, 9.9028378 49.4828339, 9.9027517 49.4827684)",,,,
548950468,,,Lerchenweg,residential,False,False,86.281,"LINESTRING (9.9073242 49.4842421, 9.9077392 49.4849697)",,,,
27065054,,,Pirolweg,residential,False,True,96.711,"LINESTRING (9.9073242 49.4842421, 9.9071057 49.4843286, 9.9069321 49.4843941, 9.9068257 49.4844545, 9.9065673 49.4846877, 9.9063017 49.4847763)",,,,
"[27451619, 548950468, 897034885]",,,"['Lerchenweg', 'Hüttenweg']",residential,False,True,104.41400000000002,"LINESTRING (9.9073242 49.4842421, 9.9071635 49.4839975, 9.9070874 49.4838977, 9.9069566 49.4838258, 9.9067949 49.4837858, 9.9062853 49.4837178)",,,,
27065054,,,Pirolweg,residential,False,False,96.71100000000001,"LINESTRING (9.9063017 49.4847763, 9.9065673 49.4846877, 9.9068257 49.4844545, 9.9069321 49.4843941, 9.9071057 49.4843286, 9.9073242 49.4842421)",,,,
27065054,,,Pirolweg,residential,False,True,53.163000000000004,"LINESTRING (9.9063017 49.4847763, 9.905771 49.4849389, 9.905637 49.4849815)",,,,
27065057,,,Pirolweg,residential,False,False,46.44,"LINESTRING (9.9063017 49.4847763, 9.9061366 49.4844965, 9.9059643 49.4844592)",,,,
27065057,,,Pirolweg,residential,False,True,46.44,"LINESTRING (9.9059643 49.4844592, 9.9061366 49.4844965, 9.9063017 49.4847763)",,,,
28247487,,,Meisenweg,residential,False,True,318.197,"LINESTRING (9.9112188 49.4806161, 9.9110596 49.4806525, 9.9106493 49.4808072, 9.9098131 49.4811562, 9.9097306 49.481189, 9.9092884 49.4813597, 9.9089364 49.4814539, 9.9083719 49.4816494, 9.9076689 49.4819131, 9.9075763 49.4819527, 9.9074011 49.4820319)",,,,
137717554,,,Wilhelmstraße,residential,False,False,10.324,"LINESTRING (9.8992443 49.4803983, 9.8993872 49.4803986)",,,,
331927885,,,Wilhelmstraße,residential,False,True,16.826,"LINESTRING (9.8992443 49.4803983, 9.8990114 49.4803985)",,,,
"[27383733, 1026104078]",,,Katharinenstraße,residential,False,True,54.174,"LINESTRING (9.8992443 49.4803983, 9.8992535 49.4802594, 9.8992579 49.4802298, 9.8992677 49.4801635, 9.8992773 49.4801361, 9.8993234 49.4800047, 9.8993848 49.4799252)",,,,
27383734,,,Hirtenstraße,residential,False,True,35.349999999999994,"LINESTRING (9.8993182 49.4807108, 9.8993194 49.4805857, 9.8993395 49.480555, 9.8993872 49.4803986)",,,,
