osmid,lanes,name,highway,oneway,reversed,length,geometry,maxspeed,ref,junction,access
20793562,2,Aeschistrasse,tertiary,False,False,136.096,"LINESTRING (7.5604927 46.8706688, 7.560536 46.8706556, 7.5605774 46.8706356, 7.5606204 46.8706086, 7.5606563 46.870578, 7.5606891 46.8705337, 7.5607117 46.8704877, 7.5607529 46.870391, 7.5608076 46.8702791, 7.5608352 46.8702296, 7.5608687 46.8701779, 7.5608986 46.8701351, 7.5609343 46.8700915, 7.5609978 46.8700156, 7.5610993 46.8699191, 7.5611718 46.8698616, 7.5613025 46.8697674, 7.561462 46.8696766)",50,,,
"[613269700, 613269703]",2,Belpbergstrasse,tertiary,False,False,68.3,"LINESTRING (7.5604927 46.8706688, 7.5604167 46.8706767, 7.5603472 46.8706741, 7.5599885 46.8706266, 7.5596087 46.8705772)",30,,,
"[613269737, 925961067]",2,Belpbergstrasse,tertiary,False,True,166.67399999999998,"LINESTRING (7.5604927 46.8706688, 7.560528 46.8707505, 7.5605509 46.8707998, 7.5605624 46.8708438, 7.5605609 46.8708991, 7.5605467 46.8709503, 7.5602412 46.8718023, 7.5602334 46.8718217, 7.5601272 46.8721257)",30,,,
8254090,2,Schlossstrasse,tertiary,False,True,93.25200000000001,"LINESTRING (7.5580341 46.8747281, 7.5580791 46.8747599, 7.558139 46.8747813, 7.5582246 46.8748004, 7.5590035 46.8749159, 7.5590498 46.8749196, 7.5590912 46.8749216, 7.5591521 46.874918, 7.5592095 46.8749115)",30,,,
245614270,2,Hunzigenstrasse,tertiary,False,False,343.848,"LINESTRING (7.5580341 46.8747281, 7.5579445 46.874778, 7.5578969 46.874819, 7.5578096 46.8749462, 7.5577648 46.8750347, 7.5577246 46.8751217, 7.5576476 46.8753219, 7.5574996 46.875784, 7.5574163 46.8760441, 7.557385 46.8761418, 7.5569772 46.8777064)",30,,,
"[755576963, 26490220]",2,"['Schlossstrasse', 'Hunzigenstrasse']",tertiary,False,False,74.417,"LINESTRING (7.5580341 46.8747281, 7.5580141 46.8746757, 7.558026 46.8746119, 7.5580549 46.8745471, 7.5581601 46.8743175, 7.5581735 46.8742026, 7.5581502 46.8741617, 7.558099 46.8741154, 7.5580771 46.8740951)",30,,,
27712523,,Sonnhaldeweg,tertiary,False,True,13.915,"LINESTRING (7.5657456 46.8775049, 7.5657544 46.8776299)",30,,,
27712523,,Sonnhaldeweg,tertiary,False,False,52.863,"LINESTRING (7.5657456 46.8775049, 7.5657968 46.8773127, 7.5658575 46.8771593, 7.5659045 46.8770425)",30,,,
252544906,,Mittelweg,residential,False,True,35.211,"LINESTRING (7.5657456 46.8775049, 7.5656563 46.8774814, 7.5653111 46.8773951)",30,,,
1096024762,,Sonnhaldeweg,tertiary,False,False,18.637,"LINESTRING (7.5659045 46.8770425, 7.5659065 46.8768749)",30,,,
13291808,,Alpenweg,residential,False,True,157.95,"LINESTRING (7.5659045 46.8770425, 7.5669094 46.8772787, 7.5678328 46.8775674)",30,,,
27712523,,Sonnhaldeweg,tertiary,False,True,52.863,"LINESTRING (7.5659045 46.8770425, 7.5658575 46.8771593, 7.5657968 46.8773127, 7.5657456 46.8775049)",30,,,
25961806,,Beerstutz,residential,False,False,24.929,"LINESTRING (7.5659065 46.8768749, 7.566122 46.8767059)",30,,,
1096024762,,Sonnhaldeweg,tertiary,False,True,18.637,"LINESTRING (7.5659065 46.8768749, 7.5659045 46.8770425)",30,,,
13291806,2,Schulhausgasse,tertiary,False,False,122.363,"LINESTRING (7.5659065 46.8768749, 7.5657319 46.876723, 7.5655957 46.8766392, 7.565373 46.8765021, 7.5652271 46.8764365, 7.5646651 46.8761876)",30,,,
25493531,1,Hunzigenallee,unclassified,False,True,13.176,"LINESTRING (7.5569772 46.8777064, 7.5568595 46.8777934)",30,,,
245614270,2,Hunzigenstrasse,tertiary,False,True,343.848,"LINESTRING (7.5569772 46.8777064, 7.557385 46.8761418, 7.5574163 46.8760441, 7.5574996 46.875784, 7.5576476 46.8753219, 7.5577246 46.8751217, 7.5577648 46.8750347, 7.5578096 46.8749462, 7.5578969 46.874819, 7.5579445 46.874778, 7.5580341 46.8747281)",30,,,
20793776,,Industriestrasse,residential,False,True,168.53500000000003,"LINESTRING (7.5587696 46.8731289, 7.559339 46.8717944, 7.5593589 46.8717409, 7.5593718 46.8716711)",30,,,
295677930,,Dorfmattweg,residential,False,True,154.386,"LINESTRING (7.5587696 46.8731289, 7.5583559 46.8731428, 7.5575689 46.8731161, 7.5571632 46.8730979, 7.5568367 46.8730554, 7.5567484 46.8730439)",30,,,
"[939299112, 295677934, 295677935, 613269744, 1090532027]",,Dorfmattweg,residential,False,False,158.76,"LINESTRING (7.5587696 46.8731289, 7.5589017 46.8731909, 7.5589651 46.8732293, 7.559006 46.8732713, 7.5590269 46.8733065, 7.5590391 46.8733569, 7.5590317 46.8734188, 7.5589668 46.8736313, 7.5589539 46.8736746, 7.5589051 46.8738387, 7.5588309 46.8738981, 7.5587607 46.8739172, 7.5584911 46.8739805, 7.5580771 46.8740951)",30,,,no
8254087,,Niesenweg,residential,False,False,61.247,"LINESTRING (7.5572137 46.8698866, 7.5570036 46.870191, 7.5568484 46.8703771)",30,,,
20793605,2,Belpbergstrasse,tertiary,False,False,9.992,"LINESTRING (7.5572137 46.8698866, 7.5571591 46.8698616, 7.5571045 46.8698366)",30,,,
20793605,2,Belpbergstrasse,tertiary,False,True,75.113,"LINESTRING (7.5572137 46.8698866, 7.5573064 46.8699253, 7.5573324 46.8699372, 7.5574797 46.8700045, 7.5580402 46.8702567)",30,,,
25493555,,Mittelweg,residential,False,False,160.952,"LINESTRING (7.5621151 46.8764897, 7.562176 46.8765032, 7.5628867 46.8766543, 7.5634995 46.8767902, 7.5641143 46.8769634)",30,,,
"[1096024760, 1096024761, 472108098, 26121717]",,"['Gerbegraben', 'Schlossstrasse']",residential,False,"[False, True]",189.12800000000001,"LINESTRING (7.5621151 46.8764897, 7.5619831 46.8764556, 7.561531 46.8763325, 7.5612713 46.8762557, 7.5611535 46.8762334, 7.5610628 46.8762706, 7.5608586 46.8765368, 7.5608269 46.8765668, 7.5607452 46.8766696, 7.5605822 46.8768808, 7.5605516 46.8769164, 7.5604126 46.8770784)",30,,,
"[27712541, 5080286]",2,Bernstrasse,primary,False,True,178.71200000000002,"LINESTRING (7.5621151 46.8764897, 7.562191 46.8763438, 7.562602 46.8756468, 7.5627506 46.8753809, 7.5628201 46.8752039, 7.5628455 46.8751467, 7.5628685 46.8750935, 7.5628856 46.875052, 7.5629224 46.8749818)",50,6,,
295677927,2,Bernstrasse,primary,False,False,105.673,"LINESTRING (7.5621151 46.8764897, 7.5620416 46.8766188, 7.5619689 46.8767625, 7.5618614 46.8769997, 7.5617389 46.8773418, 7.5617199 46.8773996)",50,6,,
25976600,,Turnhallenweg,residential,False,True,95.888,"LINESTRING (7.5641143 46.8769634, 7.5646651 46.8761876)",,,,
28987872,,Turnhallenweg,residential,False,False,156.478,"LINESTRING (7.5641143 46.8769634, 7.5632449 46.878239)",30,,,
25493555,,Mittelweg,residential,False,True,160.952,"LINESTRING (7.5641143 46.8769634, 7.5634995 46.8767902, 7.5628867 46.8766543, 7.562176 46.8765032, 7.5621151 46.8764897)",30,,,
252544906,,Mittelweg,residential,False,False,102.856,"LINESTRING (7.5641143 46.8769634, 7.5649371 46.8772602, 7.5653111 46.8773951)",30,,,
20793605,2,Belpbergstrasse,tertiary,False,True,9.992,"LINESTRING (7.5571045 46.8698366, 7.5571591 46.8698616, 7.5572137 46.8698866)",30,,,
20793605,2,Belpbergstrasse,tertiary,False,False,20.036,"LINESTRING (7.5582676 46.8703478, 7.5580402 46.8702567)",30,,,
20793605,2,Belpbergstrasse,tertiary,False,True,105.333,"LINESTRING (7.5582676 46.8703478, 7.558343 46.8703705, 7.5584675 46.8704038, 7.5585431 46.8704204, 7.5586153 46.8704337, 7.5586941 46.8704467, 7.5587776 46.8704588, 7.5596087 46.8705772)",30,,,
25937824,,Industriestrasse,residential,False,False,177.191,"LINESTRING (7.5582676 46.8703478, 7.5582001 46.8704008, 7.5581808 46.8704333, 7.5581803 46.8704655, 7.5581961 46.870495, 7.5586154 46.870921, 7.5587816 46.8710898, 7.5593718 46.8716711)",30,,,
8254087,,Niesenweg,residential,False,True,61.247,"LINESTRING (7.5568484 46.8703771, 7.5570036 46.870191, 7.5572137 46.8698866)",30,,,
660502070,,Mühletalstrasse,residential,False,False,95.217,"LINESTRING (7.5658457 46.8755757, 7.5659517 46.875694, 7.5660522 46.8758062, 7.5662882 46.8760568, 7.5663935 46.8761606, 7.5664567 46.8762297, 7.5665305 46.876292)",30,,,
660502070,,Mühletalstrasse,residential,False,True,30.159999999999997,"LINESTRING (7.5658457 46.8755757, 7.5657759 46.8754631, 7.5657506 46.8753905, 7.5657588 46.8753164)",30,,,
25961806,,Beerstutz,residential,False,True,55.751,"LINESTRING (7.5665305 46.876292, 7.5664302 46.8764313, 7.5663109 46.8765344, 7.5661543 46.8766766, 7.566122 46.8767059)",30,,,
660502070,,Mühletalstrasse,residential,False,True,95.21700000000001,"LINESTRING (7.5665305 46.876292, 7.5664567 46.8762297, 7.5663935 46.8761606, 7.5662882 46.8760568, 7.5660522 46.8758062, 7.5659517 46.875694, 7.5658457 46.8755757)",30,,,
25961806,,Beerstutz,residential,False,True,24.929,"LINESTRING (7.566122 46.8767059, 7.5659065 46.8768749)",30,,,
25961806,,Beerstutz,residential,False,False,55.751000000000005,"LINESTRING (7.566122 46.8767059, 7.5661543 46.8766766, 7.5663109 46.8765344, 7.5664302 46.8764313, 7.5665305 46.876292)",30,,,
25962069,,Rosenweg,residential,False,True,282.272,"LINESTRING (7.566122 46.8767059, 7.5674641 46.877069, 7.5695726 46.8776443)",,,,
"[25493840, 925961061, 925961062, 925961063]",2,Thunstrasse,primary,False,False,392.18600000000004,"LINESTRING (7.5624718 46.8729573, 7.5624396 46.8725632, 7.5624361 46.8724456, 7.5624471 46.8723273, 7.5624652 46.8722292, 7.5624907 46.8721396, 7.5625262 46.8720515, 7.5625746 46.8719562, 7.5628124 46.8715397, 7.562878 46.871419, 7.5629476 46.8712589, 7.5630279 46.8710217, 7.5631154 46.8707475, 7.5632901 46.8702765, 7.5633691 46.8700415, 7.5634102 46.8699171, 7.5634994 46.8696278, 7.563533 46.8695341)",50,6,,
25493840,2,Thunstrasse,primary,False,True,61.80800000000001,"LINESTRING (7.5624718 46.8729573, 7.5624801 46.873054, 7.5624872 46.8732114, 7.562485 46.8733116, 7.5624715 46.8734026, 7.5624495 46.8735114)",50,6,,
25962528,1,Gartenstrasse,residential,False,True,274.418,"LINESTRING (7.5624718 46.8729573, 7.5628893 46.8729738, 7.5629279 46.8729788, 7.5644663 46.87321, 7.5651313 46.8733118, 7.5659126 46.8734293, 7.5660035 46.8734504)",30,,,
26007901,,Krankenhausweg,residential,False,True,5.716,"LINESTRING (7.5671838 46.8738086, 7.5671676 46.8738588)",,,,
925961064,1,Gartenstrasse,residential,False,False,98.163,"LINESTRING (7.5671838 46.8738086, 7.5660035 46.8734504)",30,,,
26007901,,Krankenhausweg,residential,False,False,77.452,"LINESTRING (7.5671838 46.8738086, 7.567277 46.8735996, 7.5673883 46.8733932, 7.5673972 46.8733767, 7.5675406 46.8731571)",,,,
925961064,1,Gartenstrasse,residential,False,True,98.163,"LINESTRING (7.5660035 46.8734504, 7.5671838 46.8738086)",30,,,
25962528,1,Gartenstrasse,residential,False,False,274.41799999999995,"LINESTRING (7.5660035 46.8734504, 7.5659126 46.8734293, 7.5651313 46.8733118, 7.5644663 46.87321, 7.5629279 46.8729788, 7.5628893 46.8729738, 7.5624718 46.8729573)",30,,,
26007759,1,Lerchenweg,residential,False,False,338.962,"LINESTRING (7.5660035 46.8734504, 7.5660849 46.8733252, 7.5662098 46.8731385, 7.5663073 46.8729931, 7.5663476 46.8729241, 7.5664283 46.872826, 7.5665781 46.8726649, 7.5666944 46.8725228, 7.5668039 46.8723838, 7.5668517 46.8723273, 7.5669506 46.8722099, 7.5670715 46.8720641, 7.5672352 46.8718715, 7.5673942 46.8716737, 7.5675155 46.8715207, 7.5676563 46.8713524, 7.5677743 46.871204, 7.5678184 46.8711536, 7.5679025 46.8710423, 7.5680425 46.87087, 7.5681442 46.870781)",30,,,
925961065,1,Lerchenweg,residential,False,True,204.377,"LINESTRING (7.5660035 46.8734504, 7.565927 46.873582, 7.5658648 46.8737056, 7.5657875 46.8738408, 7.5656989 46.8739951, 7.5656291 46.8741218, 7.5655947 46.8742392, 7.5655175 46.8743624, 7.5653716 46.874556, 7.565364 46.8745656, 7.5651999 46.8747731, 7.5650798 46.8749726, 7.5649654 46.8751406)",30,,,
25976600,,Turnhallenweg,residential,False,False,95.888,"LINESTRING (7.5646651 46.8761876, 7.5641143 46.8769634)",,,,
13291806,2,Schulhausgasse,tertiary,False,False,180.162,"LINESTRING (7.5646651 46.8761876, 7.5645728 46.8761299, 7.5645216 46.8760955, 7.564029 46.8757332, 7.5638863 46.8756283, 7.5638515 46.8756037, 7.5634618 46.8753283, 7.5634223 46.8753031, 7.5632383 46.8751473, 7.563119 46.8749721)",30,,,
13291806,2,Schulhausgasse,tertiary,False,True,122.363,"LINESTRING (7.5646651 46.8761876, 7.5652271 46.8764365, 7.565373 46.8765021, 7.5655957 46.8766392, 7.5657319 46.876723, 7.5659065 46.8768749)",30,,,
20793605,2,Belpbergstrasse,tertiary,False,True,20.036,"LINESTRING (7.5580402 46.8702567, 7.5582676 46.8703478)",30,,,
20793605,2,Belpbergstrasse,tertiary,False,False,75.11300000000001,"LINESTRING (7.5580402 46.8702567, 7.5574797 46.8700045, 7.5573324 46.8699372, 7.5573064 46.8699253, 7.5572137 46.8698866)",30,,,
310675481,2,Tägertschistrasse,secondary,False,False,55.224999999999994,"LINESTRING (7.5649654 46.8751406, 7.564807 46.8750949, 7.5644605 46.8749943, 7.5642971 46.8749458)",,,,
310675481,2,Tägertschistrasse,secondary,False,True,38.248,"LINESTRING (7.5649654 46.8751406, 7.5653305 46.8752505, 7.565426 46.8752791)",,,,
925961065,1,Lerchenweg,residential,False,False,204.377,"LINESTRING (7.5649654 46.8751406, 7.5650798 46.8749726, 7.5651999 46.8747731, 7.565364 46.8745656, 7.5653716 46.874556, 7.5655175 46.8743624, 7.5655947 46.8742392, 7.5656291 46.8741218, 7.5656989 46.8739951, 7.5657875 46.8738408, 7.5658648 46.8737056, 7.565927 46.873582, 7.5660035 46.8734504)",30,,,
26007759,1,Lerchenweg,residential,False,True,338.962,"LINESTRING (7.5681442 46.870781, 7.5680425 46.87087, 7.5679025 46.8710423, 7.5678184 46.8711536, 7.5677743 46.871204, 7.5676563 46.8713524, 7.5675155 46.8715207, 7.5673942 46.8716737, 7.5672352 46.8718715, 7.5670715 46.8720641, 7.5669506 46.8722099, 7.5668517 46.8723273, 7.5668039 46.8723838, 7.5666944 46.8725228, 7.5665781 46.8726649, 7.5664283 46.872826, 7.5663476 46.8729241, 7.5663073 46.8729931, 7.5662098 46.8731385, 7.5660849 46.8733252, 7.5660035 46.8734504)",30,,,
26007901,,Krankenhausweg,residential,False,False,157.072,"LINESTRING (7.5666593 46.8752244, 7.5666617 46.8751627, 7.5667191 46.8749726, 7.5667413 46.8748902, 7.5667623 46.8748074, 7.5667706 46.8747731, 7.5668605 46.8745634, 7.5669655 46.8742977, 7.5670614 46.8740627, 7.5671676 46.8738588)",,,,
310675482,2,Tägertschistrasse,secondary,False,True,87.202,"LINESTRING (7.5666593 46.8752244, 7.5667771 46.8752168, 7.5671822 46.8751988, 7.5675737 46.8752013, 7.5678051 46.8752038)",,,,
660502068,2,Tägertschistrasse,secondary,False,False,69.265,"LINESTRING (7.5666593 46.8752244, 7.5665028 46.8752394, 7.5660944 46.8752896, 7.5659306 46.8753082, 7.5657588 46.8753164)",,,,
"[26007901, 754935382]",,Krankenhausweg,residential,False,False,222.64199999999997,"LINESTRING (7.5675406 46.8731571, 7.567689 46.8729425, 7.567895 46.8726784, 7.5680323 46.8725259, 7.5680748 46.8724733, 7.5681697 46.8723557, 7.5682735 46.872225, 7.5683327 46.8721504, 7.568437 46.8720168, 7.5684701 46.8719743, 7.5686925 46.8717923, 7.568844 46.8715912, 7.5689712 46.871416)",,,,
26007901,,Krankenhausweg,residential,False,True,77.452,"LINESTRING (7.5675406 46.8731571, 7.5673972 46.8733767, 7.5673883 46.8733932, 7.567277 46.8735996, 7.5671838 46.8738086)",,,,
26008478,1,Schwalbenweg,residential,False,False,282.072,"LINESTRING (7.5675406 46.8731571, 7.5676804 46.8731989, 7.5680278 46.8732998, 7.5682053 46.8733571, 7.5683027 46.8733808, 7.5683757 46.8733473, 7.5684357 46.87323, 7.56857 46.8730423, 7.5687663 46.872742, 7.5689631 46.8724339, 7.5689995 46.8723766, 7.5691739 46.8721034, 7.5693284 46.8718687, 7.5695146 46.8716046)",,,,
26008332,,Meisenweg,residential,False,False,46.419000000000004,"LINESTRING (7.5689712 46.871416, 7.5691284 46.8714694, 7.5693096 46.8715226, 7.5694304 46.8715656, 7.5695146 46.8716046)",,,,
754935382,,Krankenhausweg,residential,False,False,96.02600000000001,"LINESTRING (7.5689712 46.871416, 7.5691182 46.8711535, 7.5692855 46.870924, 7.5694142 46.8707421, 7.5694954 46.8706312)",,,,
"[26007901, 754935382]",,Krankenhausweg,residential,False,True,222.642,"LINESTRING (7.5689712 46.871416, 7.568844 46.8715912, 7.5686925 46.8717923, 7.5684701 46.8719743, 7.568437 46.8720168, 7.5683327 46.8721504, 7.5682735 46.872225, 7.5681697 46.8723557, 7.5680748 46.8724733, 7.5680323 46.8725259, 7.567895 46.8726784, 7.567689 46.8729425, 7.5675406 46.8731571)",,,,
754935382,,Krankenhausweg,residential,False,True,96.026,"LINESTRING (7.5694954 46.8706312, 7.5694142 46.8707421, 7.5692855 46.870924, 7.5691182 46.8711535, 7.5689712 46.871416)",,,,
26007901,,Krankenhausweg,residential,False,False,5.716,"LINESTRING (7.5671676 46.8738588, 7.5671838 46.8738086)",,,,
26007901,,Krankenhausweg,residential,False,True,157.072,"LINESTRING (7.5671676 46.8738588, 7.5670614 46.8740627, 7.5669655 46.8742977, 7.5668605 46.8745634, 7.5667706 46.8747731, 7.5667623 46.8748074, 7.5667413 46.8748902, 7.5667191 46.8749726, 7.5666617 46.8751627, 7.5666593 46.8752244)",,,,
26008212,,Haldenstrasse,residential,False,False,85.63399999999999,"LINESTRING (7.5671676 46.8738588, 7.5673168 46.8738886, 7.5675286 46.8739453, 7.5677305 46.8740011, 7.5679255 46.874056, 7.5681197 46.8740968, 7.5682314 46.8740928)",,,,
26008212,,Haldenstrasse,residential,False,False,48.06399999999999,"LINESTRING (7.5682314 46.8740928, 7.5683757 46.8740221, 7.5685216 46.8739576, 7.5686856 46.8739105, 7.5687778 46.8738789)",,,,
