osmid,name,highway,maxspeed,oneway,reversed,length,geometry,ref,lanes,bridge,junction
22414481,Trierer Straße,residential,30,False,True,32.67,"LINESTRING (7.1579644 49.6484478, 7.1581234 49.6483408, 7.1582784 49.6482357)",,,,
244309401,Brückener Straße,secondary,50,False,True,31.403,"LINESTRING (7.1579644 49.6484478, 7.1582164 49.6484534, 7.1584001 49.6484604)",L 167,,,
23118945,Bahnhofstraße,residential,50,False,True,5.85,"LINESTRING (7.1661645 49.6467132, 7.1661967 49.6466649)",,2,,
"[1193097009, 244407250, 22413675]",Am Zimmerbach,residential,50,False,False,106.80000000000001,"LINESTRING (7.1661645 49.6467132, 7.1658748 49.6466364, 7.1656788 49.6465845, 7.1654533 49.6465231, 7.1653948 49.6465072, 7.1651584 49.6464415, 7.1651283 49.6464338, 7.1650574 49.6464199, 7.164995 49.6464156, 7.1649408 49.6464135, 7.1648709 49.6464108, 7.1647712 49.64641)",,2,yes,
22414286,Friedrich-August-Straße,residential,50,False,False,110.31800000000001,"LINESTRING (7.1661645 49.6467132, 7.1661088 49.6467968, 7.1660592 49.646848, 7.1660189 49.6468779, 7.1659948 49.6468958, 7.1658137 49.6470061, 7.1652539 49.6473137, 7.1651473 49.6473623, 7.1650688 49.6473867)",,,,
1082251695,Friedrich-August-Straße,primary,50,False,True,44.887,"LINESTRING (7.1623411 49.6485588, 7.1628488 49.6483245)",B 269,3,,
22414285,Brückener Straße,secondary,50,False,False,22.290999999999997,"LINESTRING (7.1623411 49.6485588, 7.1622933 49.6485218, 7.1621847 49.6484918, 7.1620694 49.6484788)",L 167,,,
244309401,Brückener Straße,secondary,50,False,False,31.403,"LINESTRING (7.1584001 49.6484604, 7.1582164 49.6484534, 7.1579644 49.6484478)",L 167,,,
"[244309401, 1082251706, 244309398]",Brückener Straße,secondary,50,False,True,264.387,"LINESTRING (7.1584001 49.6484604, 7.1597625 49.6485004, 7.1604386 49.6485082, 7.1607801 49.6485122, 7.1609591 49.6485107, 7.1613693 49.6485041, 7.1616154 49.6484975, 7.1619901 49.6484795, 7.1620694 49.6484788)",L 167,,yes,
22414481,Trierer Straße,residential,30,False,False,32.67,"LINESTRING (7.1582784 49.6482357, 7.1581234 49.6483408, 7.1579644 49.6484478)",,,,
"[22414481, 1077788393]",Trierer Straße,residential,"['50', '30']",False,True,459.554,"LINESTRING (7.1582784 49.6482357, 7.1584835 49.6480572, 7.1586289 49.6479306, 7.1590894 49.6475471, 7.1594341 49.6472397, 7.159529 49.6471638, 7.1597023 49.6470486, 7.1598197 49.6469858, 7.1599466 49.6469179, 7.1604901 49.6466677, 7.1606362 49.6466077, 7.1607738 49.6465575, 7.1609563 49.6465191, 7.1611547 49.6465085, 7.1614511 49.6465111, 7.1617374 49.6465138, 7.161828 49.6465146, 7.1622894 49.646512, 7.1626018 49.6465016, 7.1629223 49.6464772, 7.1632576 49.6464416, 7.1634952 49.6464066)",,,,
244309399,Trierer Straße,residential,30,True,False,27.330999999999996,"LINESTRING (7.1582784 49.6482357, 7.1582761 49.6482825, 7.1582808 49.6483216, 7.1583088 49.6483681, 7.1583445 49.6484106, 7.1584001 49.6484604)",,,,
1077788393,Trierer Straße,residential,50,False,True,18.539,"LINESTRING (7.1634952 49.6464066, 7.1637404 49.6463557)",,,,
262913093,An Hömig,residential,50,False,True,303.87899999999996,"LINESTRING (7.1634952 49.6464066, 7.1629693 49.6456844, 7.162929 49.645654, 7.1628834 49.6456367, 7.1627051 49.6456115, 7.1625508 49.6455984, 7.1623738 49.6455681, 7.1619701 49.6454673, 7.1616215 49.6453709, 7.1612124 49.6452424, 7.1610247 49.6451886, 7.160835 49.6451406, 7.160688 49.6451139, 7.1605818 49.6451049, 7.1604198 49.6450957, 7.1601667 49.6450844)",,,,
"[1077788393, 22414481]",Trierer Straße,residential,"['50', '30']",False,False,459.554,"LINESTRING (7.1634952 49.6464066, 7.1632576 49.6464416, 7.1629223 49.6464772, 7.1626018 49.6465016, 7.1622894 49.646512, 7.161828 49.6465146, 7.1617374 49.6465138, 7.1614511 49.6465111, 7.1611547 49.6465085, 7.1609563 49.6465191, 7.1607738 49.6465575, 7.1606362 49.6466077, 7.1604901 49.6466677, 7.1599466 49.6469179, 7.1598197 49.6469858, 7.1597023 49.6470486, 7.159529 49.6471638, 7.1594341 49.6472397, 7.1590894 49.6475471, 7.1586289 49.6479306, 7.1584835 49.6480572, 7.1582784 49.6482357)",,,,
"[1083272355, 1083272356]",Am Talweiher,residential,50,False,False,85.39500000000001,"LINESTRING (7.1688658 49.6463529, 7.1684291 49.6460938, 7.1679988 49.6458289)",,2,,
"[1083272355, 22414485]",Am Talweiher,residential,50,False,True,68.54400000000001,"LINESTRING (7.1688658 49.6463529, 7.1689113 49.6463787, 7.1693553 49.6466302, 7.1695823 49.6467588)",,2,,
22414489,Maiwiese,secondary,50,False,False,156.612,"LINESTRING (7.1681684 49.6497216, 7.1683235 49.6497845, 7.168901 49.6500201, 7.1700092 49.6504721)",L 167,,,
23417575,Achtstraße,tertiary,,False,False,69.345,"LINESTRING (7.1681684 49.6497216, 7.1680848 49.6498214, 7.1677229 49.6502745)",K 7,,,
24036459,Achtstraße,residential,50,True,False,110.702,"LINESTRING (7.1681684 49.6497216, 7.1688103 49.6490155, 7.1689519 49.648865)",,,,
451762326,Schneewiesenstraße,secondary,50,False,True,120.31700000000001,"LINESTRING (7.1681684 49.6497216, 7.1680004 49.6496586, 7.1675259 49.6494662, 7.1673962 49.649414, 7.1672675 49.6493436, 7.1670958 49.649229, 7.1668893 49.6490932, 7.1668515 49.6490673)",L 167,,,
34946282,Prof.-Behrens-Straße,residential,50,False,False,37.315,"LINESTRING (7.1700092 49.6504721, 7.1697358 49.6507572)",,,,
22414489,Maiwiese,secondary,50,False,False,105.00399999999999,"LINESTRING (7.1700092 49.6504721, 7.1707044 49.6507536, 7.1712504 49.650968)",L 167,,,
22414489,Maiwiese,secondary,50,False,True,156.612,"LINESTRING (7.1700092 49.6504721, 7.168901 49.6500201, 7.1683235 49.6497845, 7.1681684 49.6497216)",L 167,,,
34946282,Prof.-Behrens-Straße,residential,50,False,True,38.436,"LINESTRING (7.1700092 49.6504721, 7.1700458 49.6504334, 7.1702877 49.6501772)",,,,
22414489,Maiwiese,secondary,50,False,True,105.00399999999999,"LINESTRING (7.1712504 49.650968, 7.1707044 49.6507536, 7.1700092 49.6504721)",L 167,,,
1075893608,Mozartplatz,residential,50,False,True,75.044,"LINESTRING (7.1712504 49.650968, 7.1711778 49.6511056, 7.1709864 49.6515036, 7.1709415 49.6515773, 7.1709141 49.6516056)",,,,
34751884,Gollenberger Weg,tertiary,50,False,False,57.443,"LINESTRING (7.1677229 49.6502745, 7.1678012 49.6507886)",K 7,2,,
23417575,Achtstraße,tertiary,,False,True,69.345,"LINESTRING (7.1677229 49.6502745, 7.1680848 49.6498214, 7.1681684 49.6497216)",K 7,,,
29151419,Achtstraße,residential,50,False,False,118.935,"LINESTRING (7.1677229 49.6502745, 7.1674052 49.6506701, 7.166962 49.6512239)",,,,
25981781,Siedlerstraße,residential,50,False,False,191.98,"LINESTRING (7.1665205 49.653191, 7.1661332 49.6531696, 7.1656689 49.653132, 7.1651515 49.6530814, 7.1648098 49.6530394, 7.1646242 49.6530112, 7.1644807 49.6529791, 7.1643575 49.6529307, 7.164269 49.6528797, 7.164209 49.652805, 7.1641588 49.652677)",,,,
34751884,Gollenberger Weg,tertiary,50,False,True,285.705,"LINESTRING (7.1665205 49.653191, 7.1665768 49.6531172, 7.1666519 49.6530069, 7.1676148 49.651576, 7.1677034 49.6514302, 7.1677543 49.6513138, 7.1677852 49.6512001, 7.1678086 49.6510585, 7.167814 49.650976, 7.1678113 49.6508788, 7.1678012 49.6507886)",K 7,2,,
