osmid,lanes,ref,name,highway,maxspeed,access,oneway,reversed,length,geometry,width,bridge,junction
189074551,2,,Am Markt,residential,30,yes,False,False,65.632,"LINESTRING (14.6487263 51.7441363, 14.648477 51.7435666)",6,,
166478964,2,,Mühlenstraße,residential,30,,False,True,142.127,"LINESTRING (14.6487263 51.7441363, 14.6491036 51.7440681, 14.6491606 51.7440596, 14.6499348 51.7439666, 14.6501249 51.7439436, 14.6501927 51.743936, 14.6502509 51.7439308, 14.6503869 51.7439298, 14.6507533 51.743937)",6,,
"[492279797, 327799439]",2,,"['Lindenstraße', 'Mühlenstraße']",residential,30,yes,False,"[False, True]",94.773,"LINESTRING (14.6487263 51.7441363, 14.6483767 51.7442236, 14.6479612 51.7443273, 14.6476486 51.7444054, 14.647715 51.7445317)",6,,
27248649,2,,Karlstraße,residential,50,yes,False,True,278.69,"LINESTRING (14.6393937 51.7442601, 14.641143 51.7440367, 14.6413811 51.7440063, 14.6430259 51.7437963, 14.6433581 51.7437539)",,,
"[223397144, 223397143]",2,,Bahnhofstraße,residential,50,yes,False,False,57.912,"LINESTRING (14.6393937 51.7442601, 14.6393094 51.7439863, 14.6392388 51.7437482)",,,
223397143,2,,Bahnhofstraße,residential,50,yes,False,True,110.305,"LINESTRING (14.6393937 51.7442601, 14.6395444 51.7446983, 14.6397038 51.7451616, 14.63974 51.7452282)",,,
"[314045000, 314045003]","['2', '3']",,Frankfurter Straße,residential,50,yes,False,False,79.865,"LINESTRING (14.6456524 51.7451963, 14.6453458 51.7447556, 14.6452683 51.7446517, 14.6452386 51.744615, 14.6451679 51.7445446)",,,
"[314044994, 314045003, 314044997, 315063063]","['2', '3']",,Frankfurter Straße,residential,50,yes,False,True,154.098,"LINESTRING (14.6456524 51.7451963, 14.6457064 51.7452855, 14.6458559 51.7455748, 14.6459803 51.7458977, 14.6460035 51.7459736, 14.6460331 51.7460588, 14.6460463 51.7460967, 14.6461 51.7463011, 14.6460957 51.7465457)",,,
19633850,2,,Elisabethstraße,residential,30,,False,True,52.186,"LINESTRING (14.6521425 51.7454621, 14.6520266 51.7449983)",,,
166478954,2,,Kirchstraße,residential,50,,False,True,31.707,"LINESTRING (14.6521425 51.7454621, 14.6520693 51.7454694, 14.6520348 51.7454739, 14.6517305 51.7455139, 14.6516913 51.745519)",,,
154488771,2,,Kirchstraße,residential,50,yes,False,True,50.801,"LINESTRING (14.6491171 51.7458109, 14.6483845 51.7458655)",,,
"[166478953, 166478954, 154488771]",2,,"['Schlossbrücke', 'Kirchstraße']",residential,50,yes,False,False,98.358,"LINESTRING (14.6491171 51.7458109, 14.6495458 51.7457861, 14.6496424 51.745777, 14.6498627 51.7457567, 14.6505218 51.7456592)",,yes,
262087991,1,,Lindenplatz,residential,30,,True,False,118.31200000000001,"LINESTRING (14.6491171 51.7458109, 14.64883 51.7452192, 14.6485986 51.7452636, 14.6484899 51.7452836, 14.6483812 51.7453035, 14.6481412 51.7453503)",5,,
154488771,2,,Kirchstraße,residential,50,yes,False,False,50.801,"LINESTRING (14.6483845 51.7458655, 14.6491171 51.7458109)",,,
187999745,2,,Lindenplatz,residential,50,yes,False,True,29.419,"LINESTRING (14.6483845 51.7458655, 14.6484601 51.7461259)",,,
"[982254012, 327799439]",2,,"['Lindenstraße', 'Lindenplatz']",residential,30,yes,False,False,59.697,"LINESTRING (14.6483845 51.7458655, 14.64825 51.7455631, 14.6481412 51.7453503)",,,
154488765,2,,Bahnhofstraße,residential,50,yes,False,False,39.108,"LINESTRING (14.6400184 51.7459616, 14.6398872 51.7456194)",,,
154488766,2,,Blumenstraße,residential,,,False,True,28.142,"LINESTRING (14.6400184 51.7459616, 14.6396176 51.7460113)",,,
154488765,2,,Bahnhofstraße,residential,50,yes,False,True,194.203,"LINESTRING (14.6400184 51.7459616, 14.6402905 51.7468002, 14.640574 51.7476739)",,,
315063061,2,,Blumenstraße,residential,50,,False,False,354.834,"LINESTRING (14.6400184 51.7459616, 14.6413088 51.7457887, 14.6416758 51.7457395, 14.6420083 51.7456949, 14.6422131 51.7456675, 14.6423777 51.7456454, 14.6430972 51.745549, 14.6433415 51.7455163, 14.6450531 51.7452792)",,,
27248742,2,,Lindenstraße,residential,50,yes,False,False,19.165,"LINESTRING (14.6487038 51.7472831, 14.6486778 51.7471115)",,,
"[166478970, 166478972, 154488775]",2,,"['Parkstraße', 'Luisenbrücke']",residential,50,yes,False,False,205.60500000000002,"LINESTRING (14.6487038 51.7472831, 14.6496047 51.7472858, 14.6498492 51.7472865, 14.6501637 51.7472906, 14.6502187 51.747291, 14.6504365 51.7472908, 14.6504918 51.747291, 14.6516902 51.7472962)",5,yes,
141148858,2,,Otto-Nagel-Straße,residential,,,False,False,104.681,"LINESTRING (14.640574 51.7476739, 14.6390797 51.7478481)",,,
141148858,2,,Otto-Nagel-Straße,residential,,,False,True,102.269,"LINESTRING (14.640574 51.7476739, 14.641995 51.7474665, 14.6420199 51.7474629)",,,
154488765,2,,Bahnhofstraße,residential,50,yes,False,False,194.203,"LINESTRING (14.640574 51.7476739, 14.6402905 51.7468002, 14.6400184 51.7459616)",,,
187218937,1,,Leipziger Straße,residential,,,False,True,139.672,"LINESTRING (14.6431764 51.7426878, 14.6411898 51.7429421)",,,
154488773,2,,Leipziger Straße,residential,50,yes,False,False,88.293,"LINESTRING (14.6411898 51.7429421, 14.6422771 51.7433631)",6,,
187218937,1,,Leipziger Straße,residential,,,False,False,139.672,"LINESTRING (14.6411898 51.7429421, 14.6431764 51.7426878)",,,
154488773,2,,Leipziger Straße,residential,50,yes,False,True,196.90699999999998,"LINESTRING (14.6411898 51.7429421, 14.6403939 51.7426596, 14.6387087 51.7420614)",6,,
187998125,,,Beethovenstraße,residential,,,False,True,36.26,"LINESTRING (14.647715 51.7445317, 14.6475065 51.7445729, 14.6472133 51.7446309)",,,
"[492279797, 327799439]",2,,"['Lindenstraße', 'Mühlenstraße']",residential,30,yes,False,"[False, True]",94.773,"LINESTRING (14.647715 51.7445317, 14.6476486 51.7444054, 14.6479612 51.7443273, 14.6483767 51.7442236, 14.6487263 51.7441363)",6,,
327799439,2,,Lindenstraße,residential,30,yes,False,True,39.704,"LINESTRING (14.647715 51.7445317, 14.6478857 51.7448599, 14.6478934 51.7448712)",,,
187998152,,,Thumstraße,residential,,yes,False,True,41.503,"LINESTRING (14.6472133 51.7446309, 14.6474077 51.7449842)",,,
187998125,,,Beethovenstraße,residential,,,False,False,36.26,"LINESTRING (14.6472133 51.7446309, 14.6475065 51.7445729, 14.647715 51.7445317)",,,
"[34000780, 187998125]",2,,"['Beethovenstraße', 'Promenade']",residential,,yes,False,True,90.202,"LINESTRING (14.6472133 51.7446309, 14.6465345 51.7447951, 14.6467179 51.7451367)",,,
187998129,2,,Gerberstraße,living_street,,,False,False,169.512,"LINESTRING (14.6488537 51.7446534, 14.6489819 51.7446242, 14.6499238 51.7444097, 14.6503167 51.7443201, 14.6507231 51.7442275, 14.6507533 51.743937)",5,,
187998152,,,Thumstraße,residential,,yes,False,False,41.503,"LINESTRING (14.6474077 51.7449842, 14.6472133 51.7446309)",,,
1078395449,,,Gerberstraße,residential,30,yes,False,True,35.722,"LINESTRING (14.6474077 51.7449842, 14.6478934 51.7448712)",,,
109935731,,,Gerberstraße,residential,30,yes,False,False,50.452999999999996,"LINESTRING (14.6474077 51.7449842, 14.6468544 51.7451126, 14.6467179 51.7451367)",,,
"[315063064, 34000817]",2,,Hochstraße,residential,50,yes,True,False,78.06299999999999,"LINESTRING (14.6471094 51.7464317, 14.6480446 51.7463091, 14.6481472 51.7462957, 14.6482187 51.7462863)",,,
187999748,,,Pestalozziplatz,residential,,,False,False,66.322,"LINESTRING (14.6471094 51.7464317, 14.6471752 51.7467064, 14.647234 51.7469522, 14.6472507 51.7470217)",,,
57055138,2,,Gymnasialstraße,residential,50,yes,True,False,89.371,"LINESTRING (14.6472507 51.7470217, 14.6467836 51.7469976, 14.6463163 51.7469123, 14.6459972 51.7468357)",,,
187999748,,,Pestalozziplatz,residential,,,False,True,66.322,"LINESTRING (14.6472507 51.7470217, 14.647234 51.7469522, 14.6471752 51.7467064, 14.6471094 51.7464317)",,,
19633850,2,,Elisabethstraße,residential,30,,False,False,52.186,"LINESTRING (14.6520266 51.7449983, 14.6521425 51.7454621)",,,
19633850,2,,Elisabethstraße,residential,30,,False,True,115.982,"LINESTRING (14.6520266 51.7449983, 14.6519877 51.7447672, 14.6519945 51.7446962, 14.6520188 51.7446224, 14.6520713 51.7445264, 14.6520975 51.7444949, 14.6521698 51.7443882, 14.652242 51.7442408, 14.6522775 51.743984)",,,
188070039,,,Biebersteinstraße,residential,,,False,True,62.826,"LINESTRING (14.6520266 51.7449983, 14.6519487 51.7450048, 14.6511242 51.7450822)",,,
188070039,,,Biebersteinstraße,residential,,,False,False,62.826,"LINESTRING (14.6511242 51.7450822, 14.6519487 51.7450048, 14.6520266 51.7449983)",,,
"[189074451, 154488773]",2,,"['Cottbuser Straße', 'Leipziger Straße']","['living_street', 'residential']",50,yes,False,"[False, True]",97.985,"LINESTRING (14.6444172 51.7441777, 14.6441369 51.7442301, 14.6441131 51.7441417, 14.6440259 51.7440697, 14.6438349 51.7439788, 14.6433581 51.7437539)","['6', '5']",,
327799439,2,,Lindenstraße,residential,30,yes,False,False,55.939,"LINESTRING (14.6481412 51.7453503, 14.6478934 51.7448712)",,,
"[982254012, 327799439]",2,,"['Lindenstraße', 'Lindenplatz']",residential,30,yes,False,True,59.697,"LINESTRING (14.6481412 51.7453503, 14.64825 51.7455631, 14.6483845 51.7458655)",,,
37975939,2,,Amtstraße,residential,,,False,False,58.52000000000001,"LINESTRING (14.6452692 51.7412457, 14.6453592 51.741371, 14.6453808 51.7414928, 14.6453304 51.7417184, 14.6453218 51.7417569)",,,
37975939,2,,Amtstraße,residential,,,False,True,115.89699999999999,"LINESTRING (14.6452692 51.7412457, 14.6448136 51.7408945, 14.6445617 51.7407003, 14.644383 51.7405309, 14.6442973 51.7404497, 14.6442602 51.7404129)",,,
262257338,1,,Rüdigerstraße,living_street,,,False,False,99.908,"LINESTRING (14.6511319 51.7423731, 14.6511256 51.7425246, 14.6523312 51.7425501)",3,,
279165342,2,,Rüdigerstraße,residential,50,yes,False,False,43.884,"LINESTRING (14.6523312 51.7425501, 14.6523133 51.7429446)",6,,
262257338,1,,Rüdigerstraße,living_street,,,False,True,99.908,"LINESTRING (14.6523312 51.7425501, 14.6511256 51.7425246, 14.6511319 51.7423731)",3,,
279165342,2,,Rüdigerstraße,residential,50,yes,False,True,32.718,"LINESTRING (14.6523312 51.7425501, 14.6523388 51.7423624, 14.6523454 51.742256)",6,,
262257339,1,,Rüdigerstraße,living_street,,,False,False,98.10499999999999,"LINESTRING (14.6511037 51.7427917, 14.6511002 51.7429225, 14.6523133 51.7429446)",3,,
279165342,2,,Rüdigerstraße,residential,50,yes,False,True,43.884,"LINESTRING (14.6523133 51.7429446, 14.6523312 51.7425501)",6,,
262257339,1,,Rüdigerstraße,living_street,,,False,True,98.10499999999999,"LINESTRING (14.6523133 51.7429446, 14.6511002 51.7429225, 14.6511037 51.7427917)",3,,
279165342,2,,Rüdigerstraße,residential,50,yes,False,False,115.602,"LINESTRING (14.6523133 51.7429446, 14.6523004 51.743357, 14.6522995 51.7433833, 14.6522775 51.743984)",6,,
279360262,2,,Rüdigerstraße,living_street,,,False,True,148.854,"LINESTRING (14.6517272 51.7409016, 14.6518741 51.7409009, 14.6518611 51.7412957, 14.6518438 51.7418209, 14.6523726 51.7418282)",5,,
492279794,2,,Rüdigerstraße,residential,50,yes,False,True,137.39,"LINESTRING (14.6523726 51.7418282, 14.6524337 51.7405932)",6,,
1025213063,2,,Rüdigerstraße,residential,50,yes,False,False,47.606,"LINESTRING (14.6523726 51.7418282, 14.6523454 51.742256)",6,,
279360262,2,,Rüdigerstraße,living_street,,,False,False,148.854,"LINESTRING (14.6523726 51.7418282, 14.6518438 51.7418209, 14.6518611 51.7412957, 14.6518741 51.7409009, 14.6517272 51.7409016)",5,,
315063060,2,,Blumenstraße,residential,,yes,True,False,42.277,"LINESTRING (14.6450531 51.7452792, 14.6456524 51.7451963)",,,
315063061,2,,Blumenstraße,residential,50,,False,True,354.834,"LINESTRING (14.6450531 51.7452792, 14.6433415 51.7455163, 14.6430972 51.745549, 14.6423777 51.7456454, 14.6422131 51.7456675, 14.6420083 51.7456949, 14.6416758 51.7457395, 14.6413088 51.7457887, 14.6400184 51.7459616)",,,
35280729,3,,Am Haag,residential,50,yes,False,True,7.463,"LINESTRING (14.6435668 51.742017, 14.6434705 51.7420478)",,,
"[35280729, 1047186806]","['2', '3']",,Am Haag,residential,50,yes,False,False,126.66399999999999,"LINESTRING (14.6435668 51.742017, 14.6436408 51.7419939, 14.6437411 51.7419622, 14.6441375 51.7418379, 14.6443935 51.7417912, 14.6449645 51.7417476, 14.6452171 51.7417553, 14.6453218 51.7417569)",,,
"[257282897, 1050467873, 257282893, 1231658727]","['2', '1']",B 112,Berliner Straße,primary,50,yes,True,False,303.29699999999997,"LINESTRING (14.6435668 51.742017, 14.6436841 51.7421603, 14.6439209 51.7424484, 14.6443219 51.7429436, 14.6444202 51.7430856, 14.6446601 51.7434911, 14.6448067 51.7437693, 14.6451359 51.7443769, 14.6451539 51.7444104, 14.6451644 51.7444754, 14.6451679 51.7445446)",,,
35280729,3,,Am Haag,residential,50,yes,False,False,7.463,"LINESTRING (14.6434705 51.7420478, 14.6435668 51.742017)",,,
620834420,1,B 112,Berliner Straße,primary,50,yes,True,False,133.609,"LINESTRING (14.6434705 51.7420478, 14.6433609 51.7419171, 14.6432371 51.741778, 14.6429045 51.7413578, 14.6427028 51.7411152, 14.6426655 51.7410569, 14.6426328 51.7409672)",,,
814239931,,,Käthe-Kollwitz-Straße,residential,,,False,True,131.019,"LINESTRING (14.6390837 51.7409517, 14.6395451 51.7408986, 14.6394432 51.7405432, 14.6402793 51.7404463)",,,
154240276,2,,Roßstraße,residential,50,yes,False,False,53.999,"LINESTRING (14.6402793 51.7404463, 14.6401347 51.739969)",,,
154240276,2,,Roßstraße,residential,50,yes,False,True,4.685,"LINESTRING (14.6402793 51.7404463, 14.6402919 51.7404877)",,,
814239931,,,Käthe-Kollwitz-Straße,residential,,,False,False,131.019,"LINESTRING (14.6402793 51.7404463, 14.6394432 51.7405432, 14.6395451 51.7408986, 14.6390837 51.7409517)",,,
315063064,2,,Hochstraße,residential,50,yes,True,False,20.336,"LINESTRING (14.6482187 51.7462863, 14.6485077 51.7462485)",,,
1046862548,,,Hochstraße,residential,,,True,False,19.312,"LINESTRING (14.6482187 51.7462863, 14.648159 51.7461166)",,,
34000779,2,,Promenade,residential,,yes,False,True,20.755,"LINESTRING (14.648159 51.7461166, 14.6484601 51.7461259)",,,
34000779,2,,Promenade,residential,,yes,False,False,155.007,"LINESTRING (14.648159 51.7461166, 14.6480889 51.7461144, 14.6478446 51.7460643, 14.6476039 51.7459788, 14.6473435 51.7458358, 14.6471295 51.7456561, 14.6470474 51.7455912, 14.6467179 51.7451367)",,,
