osmid,name,highway,width,oneway,reversed,length,geometry,lanes,maxspeed,bridge,tunnel,junction
"[201495089, 7981362, 36735046]",Karlstraße,tertiary,8,False,False,124.22300000000001,"LINESTRING (7.56932 51.0264432, 7.5693585 51.0265304, 7.5694258 51.0266831, 7.569624 51.0271996, 7.5696721 51.0273463, 7.5697284 51.02753)",,50,yes,,
7981362,Karlstraße,tertiary,,False,True,213.93,"LINESTRING (7.56932 51.0264432, 7.5692794 51.0263354, 7.5691693 51.0260429, 7.5690839 51.0258134, 7.5688344 51.0252592, 7.5685916 51.0247237, 7.5685284 51.0245853)",,50,,,
"[395851451, 34377126]",Am Wehrenbeul,residential,,False,True,46.077,"LINESTRING (7.56932 51.0264432, 7.5691911 51.026455, 7.5689541 51.0264767, 7.5686668 51.0264968)",,50,,,
7981386,La Roche-sur-Yon-Straße,tertiary,,False,False,32.007,"LINESTRING (7.5697284 51.02753, 7.5698311 51.0278105)",,50,,,
"[201495089, 7981362, 36735046]",Karlstraße,tertiary,8,False,True,124.22300000000001,"LINESTRING (7.5697284 51.02753, 7.5696721 51.0273463, 7.569624 51.0271996, 7.5694258 51.0266831, 7.5693585 51.0265304, 7.56932 51.0264432)",,50,yes,,
105702354,La Roche-sur-Yon-Straße,tertiary,,False,False,110.69699999999999,"LINESTRING (7.5698016 51.0281139, 7.5696927 51.0281752, 7.5695492 51.0282176, 7.5693269 51.0282517, 7.5691483 51.0282741, 7.5684656 51.02837, 7.568302 51.0283932)",,50,,,
105702354,La Roche-sur-Yon-Straße,tertiary,,False,True,34.808,"LINESTRING (7.5698016 51.0281139, 7.569868 51.0280124, 7.5698456 51.0278707, 7.5698311 51.0278105)",,50,,,
58981621,Moltkestraße,residential,,False,False,79.69999999999999,"LINESTRING (7.568302 51.0283932, 7.5682189 51.0282579, 7.5679804 51.0278188, 7.5679278 51.0277163)",,,,,
105702354,La Roche-sur-Yon-Straße,tertiary,,False,True,110.69699999999999,"LINESTRING (7.568302 51.0283932, 7.5684656 51.02837, 7.5691483 51.0282741, 7.5693269 51.0282517, 7.5695492 51.0282176, 7.5696927 51.0281752, 7.5698016 51.0281139)",,50,,,
389061869,La Roche-sur-Yon-Straße,tertiary,,False,False,69.26400000000001,"LINESTRING (7.568302 51.0283932, 7.568121 51.028419, 7.5680357 51.0284327, 7.5678099 51.0284689, 7.5677159 51.0284822, 7.5673364 51.0285312)",,50,,,
1071615166,Moltkestraße,residential,,False,True,59.007,"LINESTRING (7.568302 51.0283932, 7.5683685 51.0285003, 7.5685739 51.0288367, 7.5686017 51.0288892)",,,,,
7981403,Brückenstraße,tertiary,,True,False,62.221000000000004,"LINESTRING (7.5644559 51.0278065, 7.5643533 51.0276971, 7.5642488 51.0276731, 7.5638648 51.027642, 7.563699 51.0275845)",3,50,,,
58981619,La Roche-sur-Yon-Straße,tertiary,,False,True,71.624,"LINESTRING (7.5644559 51.0278065, 7.5644635 51.0278445, 7.5644757 51.0278945, 7.5645032 51.0279318, 7.5645408 51.027959, 7.5646252 51.0280019, 7.5647753 51.0280611, 7.5648772 51.0281032, 7.5650127 51.028174, 7.5651404 51.0282505)",,50,,,
303638530,Kaiserstraße,tertiary,,False,True,12.112,"LINESTRING (7.5638194 51.0275062, 7.563699 51.0275845)",,50,,,
78512590,Kaiserstraße,tertiary,,True,False,66.719,"LINESTRING (7.5638194 51.0275062, 7.5639686 51.0275441, 7.564234 51.0275666, 7.5643362 51.0275738, 7.5644021 51.0276, 7.5644547 51.0276487, 7.5644559 51.0278065)",1,50,,,
295064775,Blücherstraße,residential,,False,True,69.099,"LINESTRING (7.5695219 51.0244719, 7.5697945 51.0250692)",,30,,,
"[1154980786, 7981349]",Hindenburgstraße,tertiary,,False,False,45.569,"LINESTRING (7.5695219 51.0244719, 7.569739 51.0244337, 7.569992 51.0243886, 7.5701436 51.0243507)",3,50,,,
1154980786,Hindenburgstraße,tertiary,,False,True,70.666,"LINESTRING (7.5695219 51.0244719, 7.568729 51.0245717, 7.5685284 51.0245853)",3,50,,,
58981621,Moltkestraße,residential,,False,True,79.69999999999999,"LINESTRING (7.5679278 51.0277163, 7.5679804 51.0278188, 7.5682189 51.0282579, 7.568302 51.0283932)",,,,,
438309638,Schützenstraße,residential,,False,True,50.327,"LINESTRING (7.5679278 51.0277163, 7.567502 51.0277903, 7.5672311 51.0278292)",,,,,
36005872,Feldstraße,residential,2.5,True,False,51.567,"LINESTRING (7.5686361 51.0275874, 7.5679278 51.0277163)",,50,,,
36005873,Feldstraße,residential,2.5,False,False,121.288,"LINESTRING (7.5686361 51.0275874, 7.5686668 51.0264968)",,50,,,
36005876,Feldstraße,residential,,False,True,52.328,"LINESTRING (7.5686361 51.0275874, 7.5687973 51.0275622, 7.5689105 51.0275439, 7.5692001 51.0274914, 7.569325 51.0274247)",,50,,,
34377126,Am Wehrenbeul,residential,,False,True,73.886,"LINESTRING (7.5686668 51.0264968, 7.567612 51.0264595)",,50,,,
36005873,Feldstraße,residential,2.5,False,True,121.288,"LINESTRING (7.5686668 51.0264968, 7.5686361 51.0275874)",,50,,,
"[395851451, 34377126]",Am Wehrenbeul,residential,,False,False,46.077,"LINESTRING (7.5686668 51.0264968, 7.5689541 51.0264767, 7.5691911 51.026455, 7.56932 51.0264432)",,50,,,
"[172605490, 172482829]",Brückenstraße,tertiary,,True,False,53.157,"LINESTRING (7.5623268 51.0264612, 7.5623859 51.0264989, 7.5627194 51.0267116, 7.5628512 51.026807)",,50,,,
172482832,Brückenstraße,tertiary,,False,True,104.943,"LINESTRING (7.5623268 51.0264612, 7.5622987 51.0264361, 7.5618778 51.0260724, 7.561705 51.0259356, 7.5615349 51.0258195, 7.5613757 51.0257356)",3,50,,,
33744636,Helenenstraße,residential,2.5,False,False,7.394,"LINESTRING (7.5571535 51.0281092, 7.5572406 51.0281469)",,,,,
33744612,Idastraße,residential,,False,False,147.975,"LINESTRING (7.5571535 51.0281092, 7.5574961 51.0279367, 7.5579564 51.0276413, 7.5586035 51.0271459)",,,,,
33744612,Idastraße,residential,,False,True,147.975,"LINESTRING (7.5586035 51.0271459, 7.5579564 51.0276413, 7.5574961 51.0279367, 7.5571535 51.0281092)",,,,,
33744686,Emmastraße,residential,,False,False,96.41499999999999,"LINESTRING (7.5586035 51.0271459, 7.5590285 51.0273854, 7.5596362 51.0277203)",,,,,
33744686,Emmastraße,residential,,False,True,115.756,"LINESTRING (7.5586035 51.0271459, 7.5578698 51.0267268, 7.5574484 51.0264941, 7.5573975 51.0264376)",,,,,
33744636,Helenenstraße,residential,2.5,False,True,133.13,"LINESTRING (7.5590974 51.0281261, 7.558988 51.028101, 7.5585513 51.028041, 7.55834 51.0280167, 7.5581191 51.0280181, 7.5576811 51.0281029, 7.5574494 51.0281299, 7.5572406 51.0281469)",,,,,
33783047,Hohe Straße,residential,,False,False,58.813,"LINESTRING (7.5590974 51.0281261, 7.5592155 51.0280276, 7.5593912 51.0279034, 7.5596362 51.0277203)",,,,,
33783047,Hohe Straße,residential,,False,True,129.35,"LINESTRING (7.5590974 51.0281261, 7.5590423 51.028247, 7.5589792 51.0284228, 7.5589663 51.0285975, 7.559006 51.0287842, 7.5590885 51.0289363, 7.5592689 51.0290318, 7.5595198 51.0291284)",,,,,
33744636,Helenenstraße,residential,2.5,False,True,7.394,"LINESTRING (7.5572406 51.0281469, 7.5571535 51.0281092)",,,,,
33744636,Helenenstraße,residential,2.5,False,False,133.13,"LINESTRING (7.5572406 51.0281469, 7.5574494 51.0281299, 7.5576811 51.0281029, 7.5581191 51.0280181, 7.55834 51.0280167, 7.5585513 51.028041, 7.558988 51.028101, 7.5590974 51.0281261)",,,,,
754979082,,residential,,False,True,27.639000000000003,"LINESTRING (7.5572406 51.0281469, 7.557251 51.0282282, 7.5572415 51.0283951)",,,,,
33744686,Emmastraße,residential,,False,True,96.41499999999999,"LINESTRING (7.5596362 51.0277203, 7.5590285 51.0273854, 7.5586035 51.0271459)",,,,,
33783047,Hohe Straße,residential,,False,False,122.114,"LINESTRING (7.5596362 51.0277203, 7.5599014 51.0275324, 7.5600844 51.0273946, 7.5601242 51.0273646, 7.5603548 51.0271951, 7.5607869 51.0268945)",,,,,
33783047,Hohe Straße,residential,,False,True,58.813,"LINESTRING (7.5596362 51.0277203, 7.5593912 51.0279034, 7.5592155 51.0280276, 7.5590974 51.0281261)",,,,,
33713520,Lebrechtstraße,residential,,False,False,71.632,"LINESTRING (7.5607869 51.0268945, 7.5608601 51.0269388, 7.5610021 51.0270591, 7.5610566 51.0271626, 7.561064 51.0271767, 7.561085 51.0273413, 7.5610442 51.0274472, 7.561032 51.0274788)",,50,,,
33713520,Lebrechtstraße,residential,,False,True,251.684,"LINESTRING (7.5607869 51.0268945, 7.5606363 51.0268307, 7.5599787 51.0266476, 7.5595433 51.0265152, 7.5594307 51.0264853, 7.5588534 51.0263556, 7.5586072 51.026328, 7.5583571 51.0263232, 7.5577249 51.026379, 7.5573975 51.0264376)",,50,,,
33783047,Hohe Straße,residential,,False,True,122.114,"LINESTRING (7.5607869 51.0268945, 7.5603548 51.0271951, 7.5601242 51.0273646, 7.5600844 51.0273946, 7.5599014 51.0275324, 7.5596362 51.0277203)",,,,,
33713520,Lebrechtstraße,residential,,False,False,99.84,"LINESTRING (7.561032 51.0274788, 7.5609503 51.0276902, 7.5609497 51.027742, 7.5609487 51.0278395, 7.5609698 51.0279724, 7.5610219 51.0281264, 7.5611056 51.0282477, 7.5612284 51.0283229)",,50,,,
33713520,Lebrechtstraße,residential,,False,True,71.63199999999999,"LINESTRING (7.561032 51.0274788, 7.5610442 51.0274472, 7.561085 51.0273413, 7.561064 51.0271767, 7.5610566 51.0271626, 7.5610021 51.0270591, 7.5608601 51.0269388, 7.5607869 51.0268945)",,50,,,
33847595,Winterbeckestraße,residential,,False,True,95.324,"LINESTRING (7.561032 51.0274788, 7.5611343 51.027495, 7.561661 51.0276982, 7.5617699 51.0277392, 7.561921 51.0278215, 7.5620412 51.0279144, 7.5620781 51.0279878)",,,,,
7981399,Kaiserstraße,tertiary,,False,False,48.16,"LINESTRING (7.5606055 51.0285076, 7.5608249 51.0284425, 7.5612284 51.0283229)",,,,,
7981399,Kaiserstraße,tertiary,,False,True,103.668,"LINESTRING (7.5606055 51.0285076, 7.5602562 51.0286394, 7.5601001 51.0287101, 7.5595198 51.0291284)",,,,,
33744846,Denkmalweg,residential,,False,True,279.94,"LINESTRING (7.5606055 51.0285076, 7.5605727 51.0285966, 7.5599504 51.0290113, 7.5598604 51.0291316, 7.5597838 51.029237, 7.5596036 51.0294043, 7.5595304 51.0294936, 7.5595081 51.0295222, 7.5594209 51.02974, 7.5593976 51.0298631, 7.5593375 51.0300035, 7.5593039 51.0301104, 7.559284 51.0301714, 7.5591162 51.0304585, 7.5590046 51.030637, 7.5589296 51.0307362)",,,,,
105118581,Brückenstraße,tertiary,,True,False,10.652,"LINESTRING (7.5623734 51.0265524, 7.5623268 51.0264612)",,50,,,
52774436,Hohe Straße,residential,,True,False,122.887,"LINESTRING (7.5623734 51.0265524, 7.5621737 51.0265403, 7.56188 51.0265589, 7.5616464 51.0265918, 7.561365 51.026624, 7.5611544 51.0266706, 7.5609683 51.02677, 7.5607869 51.0268945)",,,,,
7981399,Kaiserstraße,tertiary,,False,False,103.66799999999999,"LINESTRING (7.5595198 51.0291284, 7.5601001 51.0287101, 7.5602562 51.0286394, 7.5606055 51.0285076)",,,,,
33783047,Hohe Straße,residential,,False,False,129.35000000000002,"LINESTRING (7.5595198 51.0291284, 7.5592689 51.0290318, 7.5590885 51.0289363, 7.559006 51.0287842, 7.5589663 51.0285975, 7.5589792 51.0284228, 7.5590423 51.028247, 7.5590974 51.0281261)",,,,,
33808675,Bachstraße,residential,,False,True,27.704,"LINESTRING (7.5626276 51.0277181, 7.5626566 51.0278532, 7.5627521 51.0279487)",,,,,
33808684,Im Baumhof,residential,,False,True,73.431,"LINESTRING (7.5626276 51.0277181, 7.5624273 51.027728, 7.5623063 51.0277208, 7.5621026 51.027642, 7.5620368 51.0275436, 7.562182 51.0273652)",,,,,
796242288,Bachstraße,residential,,False,False,53.179,"LINESTRING (7.5626276 51.0277181, 7.5626404 51.0275617, 7.5627161 51.0273825, 7.5628033 51.0272578)",,,,,
33808684,Im Baumhof,residential,,False,False,73.431,"LINESTRING (7.562182 51.0273652, 7.5620368 51.0275436, 7.5621026 51.027642, 7.5623063 51.0277208, 7.5624273 51.027728, 7.5626276 51.0277181)",,,,,
796242288,Bachstraße,residential,,False,True,53.179,"LINESTRING (7.5628033 51.0272578, 7.5627161 51.0273825, 7.5626404 51.0275617, 7.5626276 51.0277181)",,,,,
33808675,Bachstraße,residential,,False,False,27.704,"LINESTRING (7.5627521 51.0279487, 7.5626566 51.0278532, 7.5626276 51.0277181)",,,,,
636421872,Kaiserstraße,tertiary,,False,True,114.638,"LINESTRING (7.5627521 51.0279487, 7.5625222 51.0280316, 7.562151 51.028115, 7.5612284 51.0283229)",,,,,
796242287,Kaiserstraße,tertiary,,False,False,77.64599999999999,"LINESTRING (7.5627521 51.0279487, 7.5635002 51.027655, 7.5635886 51.0276266, 7.563699 51.0275845)",,,,,
58981619,La Roche-sur-Yon-Straße,tertiary,,False,True,17.324,"LINESTRING (7.5651404 51.0282505, 7.565291 51.0283742)",,50,,,
33808814,Marktstraße,living_street,,True,False,112.302,"LINESTRING (7.5651404 51.0282505, 7.5650304 51.0283195, 7.5648534 51.0282887, 7.5647084 51.0282579, 7.5645775 51.0282235, 7.5643588 51.02817, 7.5641854 51.0281377, 7.5639594 51.0281052, 7.5636396 51.0280703)",,,,,
58981619,La Roche-sur-Yon-Straße,tertiary,,False,False,71.62400000000001,"LINESTRING (7.5651404 51.0282505, 7.5650127 51.028174, 7.5648772 51.0281032, 7.5647753 51.0280611, 7.5646252 51.0280019, 7.5645408 51.027959, 7.5645032 51.0279318, 7.5644757 51.0278945, 7.5644635 51.0278445, 7.5644559 51.0278065)",,50,,,
438309638,Schützenstraße,residential,,False,False,50.327,"LINESTRING (7.5672311 51.0278292, 7.567502 51.0277903, 7.5679278 51.0277163)",,,,,
58981619,La Roche-sur-Yon-Straße,tertiary,,False,False,17.324,"LINESTRING (7.565291 51.0283742, 7.5651404 51.0282505)",,50,,,
58981619,La Roche-sur-Yon-Straße,tertiary,,False,True,11.798,"LINESTRING (7.565291 51.0283742, 7.5653811 51.0284639)",,50,,,
"[33846091, 33808829]",Fröbelstraße,residential,,False,"[False, True]",132.553,"LINESTRING (7.565291 51.0283742, 7.56542 51.0283363, 7.5660452 51.0282545, 7.5666975 51.0281627, 7.5668836 51.0281315, 7.5671312 51.0280976)",,,,,
34377126,Am Wehrenbeul,residential,,False,False,73.886,"LINESTRING (7.567612 51.0264595, 7.5686668 51.0264968)",,50,,,
33808814,Marktstraße,living_street,,True,False,65.607,"LINESTRING (7.5636396 51.0280703, 7.5632258 51.0280188, 7.5629425 51.028021, 7.5628094 51.0279954, 7.5627521 51.0279487)",,,,,
33845531,Am Kerberg,living_street,,False,False,24.863999999999997,"LINESTRING (7.5636396 51.0280703, 7.5635726 51.0281328, 7.5634925 51.0282722)",,,,,
33845531,Am Kerberg,living_street,,False,False,229.381,"LINESTRING (7.5634925 51.0282722, 7.5628597 51.0283774, 7.5625421 51.0284645, 7.5623512 51.028762, 7.5622594 51.0288449, 7.5620594 51.0289347, 7.561345 51.0292453, 7.561192 51.0293486, 7.5609865 51.0294583)",,,,,
33845531,Am Kerberg,living_street,,False,True,24.863999999999997,"LINESTRING (7.5634925 51.0282722, 7.5635726 51.0281328, 7.5636396 51.0280703)",,,,,
33845553,Am Einhorn,living_street,,True,False,109.862,"LINESTRING (7.5634925 51.0282722, 7.5635 51.028431, 7.5636023 51.0285352, 7.5638057 51.0286433, 7.5639112 51.0287216, 7.5639745 51.0287409, 7.5642478 51.0287696, 7.5644329 51.0287673, 7.5645893 51.0287418)",,,,,
33845531,Am Kerberg,living_street,,False,True,229.381,"LINESTRING (7.5609865 51.0294583, 7.561192 51.0293486, 7.561345 51.0292453, 7.5620594 51.0289347, 7.5622594 51.0288449, 7.5623512 51.028762, 7.5625421 51.0284645, 7.5628597 51.0283774, 7.5634925 51.0282722)",,,,,
33845587,von-Steinen-Straße,living_street,,True,False,102.748,"LINESTRING (7.5645893 51.0287418, 7.5647234 51.0288861, 7.5649862 51.0291182, 7.565327 51.0294057, 7.5654347 51.0294966)",,,,,
58981619,La Roche-sur-Yon-Straße,tertiary,,False,False,11.798,"LINESTRING (7.5653811 51.0284639, 7.565291 51.0283742)",,50,,,
33845587,von-Steinen-Straße,living_street,,True,False,71.294,"LINESTRING (7.5653811 51.0284639, 7.5652819 51.0284886, 7.5650458 51.0284999, 7.5648272 51.028527, 7.5646671 51.0285798, 7.5646066 51.0286597, 7.5645893 51.0287418)",,,,,
58981619,La Roche-sur-Yon-Straße,tertiary,,False,True,37.175000000000004,"LINESTRING (7.5653811 51.0284639, 7.5654879 51.0285607, 7.5656386 51.0286683, 7.5657382 51.028706)",,50,,,
33888561,Bornerhof,residential,,False,False,18.689,"LINESTRING (7.5654347 51.0294966, 7.5655915 51.0293605)",,,,,
551303031,Bornerhof,residential,,False,True,204.78,"LINESTRING (7.5654347 51.0294966, 7.5652407 51.0296114, 7.5651672 51.0296662, 7.5651286 51.0297165, 7.565101 51.0299023, 7.5651132 51.0303648, 7.5650904 51.0304148, 7.5648434 51.0308691, 7.5646861 51.0312207)",,,,,
33888561,Bornerhof,residential,,False,True,18.689,"LINESTRING (7.5655915 51.0293605, 7.5654347 51.0294966)",,,,,
1071614447,Reininghauser Straße,residential,,False,True,97.306,"LINESTRING (7.5655915 51.0293605, 7.5656612 51.0297755, 7.5657785 51.0302273)",,,,,
"[1079365058, 1077947095]",Reininghauser Straße,residential,,False,False,74.957,"LINESTRING (7.5655915 51.0293605, 7.565659 51.0292644, 7.5656891 51.0291276, 7.5656863 51.0290737, 7.5656808 51.02897, 7.5656659 51.0288167, 7.5657382 51.028706)",,,,,
77609147,Bismarckstraße,residential,,False,False,34.617,"LINESTRING (7.5673364 51.0285312, 7.5674213 51.0288379)",,50,,,
389061869,La Roche-sur-Yon-Straße,tertiary,,False,False,115.499,"LINESTRING (7.5673364 51.0285312, 7.566753 51.0286149, 7.5663333 51.0287142, 7.5659739 51.0287379, 7.5658451 51.0287311, 7.5657382 51.028706)",,50,,,
389061869,La Roche-sur-Yon-Straße,tertiary,,False,True,69.264,"LINESTRING (7.5673364 51.0285312, 7.5677159 51.0284822, 7.5678099 51.0284689, 7.5680357 51.0284327, 7.568121 51.028419, 7.568302 51.0283932)",,50,,,
77609147,Bismarckstraße,residential,,False,True,34.617,"LINESTRING (7.5674213 51.0288379, 7.5673364 51.0285312)",,50,,,
"[1079365057, 33846811, 33846797, 1077947783]","['Roonstraße', 'Luisenstraße']",residential,,False,False,222.914,"LINESTRING (7.5674213 51.0288379, 7.5662844 51.0289825, 7.5662521 51.0290107, 7.5664397 51.0295813, 7.5663323 51.0302356)",,,,,
77609147,Bismarckstraße,residential,,False,False,64.20599999999999,"LINESTRING (7.5674213 51.0288379, 7.5675309 51.0292194, 7.5675735 51.0293503, 7.5676479 51.0293813)",,50,,,
77609147,Bismarckstraße,residential,,False,True,64.20599999999999,"LINESTRING (7.5676479 51.0293813, 7.5675735 51.0293503, 7.5675309 51.0292194, 7.5674213 51.0288379)",,50,,,
33846917,Augustastraße,residential,,False,True,38.739,"LINESTRING (7.5663323 51.0302356, 7.5657785 51.0302273)",,,,,
"[1079365057, 33846811, 33846797, 1077947783]","['Roonstraße', 'Luisenstraße']",residential,,False,True,222.91400000000004,"LINESTRING (7.5663323 51.0302356, 7.5664397 51.0295813, 7.5662521 51.0290107, 7.5662844 51.0289825, 7.5674213 51.0288379)",,,,,
33846917,Augustastraße,residential,,False,False,130.953,"LINESTRING (7.5663323 51.0302356, 7.567084 51.0302457, 7.5673874 51.0302568, 7.5676163 51.0302856, 7.5679788 51.0303654, 7.5680888 51.0303867, 7.5681721 51.0303944)",,,,,
33846917,Augustastraße,residential,,False,False,38.739,"LINESTRING (7.5657785 51.0302273, 7.5663323 51.0302356)",,,,,
7981394,Reininghauser Straße,residential,,False,True,64.303,"LINESTRING (7.5657785 51.0302273, 7.5658853 51.0304382, 7.5660072 51.0305718, 7.5662316 51.0307176)",,,,,
1071614447,Reininghauser Straße,residential,,False,False,97.306,"LINESTRING (7.5657785 51.0302273, 7.5656612 51.0297755, 7.5655915 51.0293605)",,,,,
33847595,Winterbeckestraße,residential,,False,False,95.324,"LINESTRING (7.5620781 51.0279878, 7.5620412 51.0279144, 7.561921 51.0278215, 7.5617699 51.0277392, 7.561661 51.0276982, 7.5611343 51.027495, 7.561032 51.0274788)",,,,,
33885719,Bornerhof,residential,,False,False,135.32,"LINESTRING (7.5630763 51.0305677, 7.5632148 51.0306428, 7.5634057 51.0307462, 7.5635801 51.0308408, 7.5639507 51.0310223, 7.5646861 51.0312207)",,,,,
33885719,Bornerhof,residential,,False,True,135.32000000000002,"LINESTRING (7.5646861 51.0312207, 7.5639507 51.0310223, 7.5635801 51.0308408, 7.5634057 51.0307462, 7.5632148 51.0306428, 7.5630763 51.0305677)",,,,,
551303031,Bornerhof,residential,,False,False,204.78000000000003,"LINESTRING (7.5646861 51.0312207, 7.5648434 51.0308691, 7.5650904 51.0304148, 7.5651132 51.0303648, 7.565101 51.0299023, 7.5651286 51.0297165, 7.5651672 51.0296662, 7.5652407 51.0296114, 7.5654347 51.0294966)",,,,,
7981394,Reininghauser Straße,residential,,False,False,64.303,"LINESTRING (7.5662316 51.0307176, 7.5660072 51.0305718, 7.5658853 51.0304382, 7.5657785 51.0302273)",,,,,
7981394,Reininghauser Straße,residential,,False,True,191.385,"LINESTRING (7.5662316 51.0307176, 7.5665265 51.030796, 7.5668572 51.030884, 7.5685814 51.0315901)",,,,,
33744846,Denkmalweg,residential,,False,False,279.93999999999994,"LINESTRING (7.5589296 51.0307362, 7.5590046 51.030637, 7.5591162 51.0304585, 7.559284 51.0301714, 7.5593039 51.0301104, 7.5593375 51.0300035, 7.5593976 51.0298631, 7.5594209 51.02974, 7.5595081 51.0295222, 7.5595304 51.0294936, 7.5596036 51.0294043, 7.5597838 51.029237, 7.5598604 51.0291316, 7.5599504 51.0290113, 7.5605727 51.0285966, 7.5606055 51.0285076)",,,,,
295064775,Blücherstraße,residential,,False,False,54.464,"LINESTRING (7.569963 51.0255474, 7.5697945 51.0250692)",,30,,,
36005876,Feldstraße,residential,,False,False,52.328,"LINESTRING (7.569325 51.0274247, 7.5692001 51.0274914, 7.5689105 51.0275439, 7.5687973 51.0275622, 7.5686361 51.0275874)",,50,,,
1071615166,Moltkestraße,residential,,False,False,59.007000000000005,"LINESTRING (7.5686017 51.0288892, 7.5685739 51.0288367, 7.5683685 51.0285003, 7.568302 51.0283932)",,,,,
"[172481042, 36990663, 172496439]",Andienungsstraße,unclassified,5,True,False,310.851,"LINESTRING (7.565152 51.0264694, 7.5654681 51.0263754, 7.5655974 51.0263228, 7.5657144 51.0262752, 7.5658267 51.0262079, 7.566218 51.0259195, 7.5664292 51.0256773, 7.5665896 51.0254616, 7.5668352 51.0250382, 7.5669382 51.0247366, 7.5670272 51.0242228, 7.567001 51.0241696, 7.5669314 51.0241171)",,"['50', '30']",,yes,
"[7981376, 303659869]",Andienungsstraße,"['unclassified', 'residential']",,False,True,167.44899999999998,"LINESTRING (7.565152 51.0264694, 7.5649982 51.0265109, 7.5647193 51.0265832, 7.5645763 51.0266153, 7.5643516 51.0266557, 7.5641211 51.0266811, 7.5638295 51.0267088, 7.56353 51.0267196, 7.5631791 51.0267261, 7.5630615 51.0267359, 7.562965 51.0267566, 7.5628512 51.026807)",,50,,,
41907103,Auf der Platte,residential,4,False,False,67.084,"LINESTRING (7.561567 51.025278, 7.5606888 51.0250354)",,,,,
522923261,Rospestraße,tertiary,,False,True,55.173,"LINESTRING (7.561567 51.025278, 7.5617463 51.0247948)",2,50,,,
481235794,Rospestraße,tertiary,,False,False,52.614000000000004,"LINESTRING (7.561567 51.025278, 7.5614195 51.0256253, 7.5613757 51.0257356)",3,50,,,
41907103,Auf der Platte,residential,4,False,True,33.194,"LINESTRING (7.5602543 51.0249153, 7.5606888 51.0250354)",,,,,
41907104,Albertstraße,residential,5,False,True,4.433,"LINESTRING (7.5598214 51.0235414, 7.5598808 51.0235553)",,,,,
"[41907104, 1254615805]",Albertstraße,residential,5,False,False,493.641,"LINESTRING (7.5598214 51.0235414, 7.5588497 51.0233426, 7.5584396 51.0232587, 7.5582397 51.0231883, 7.5580697 51.0230858, 7.5579562 51.0229721, 7.5578937 51.0228172, 7.5578978 51.022756, 7.5579216 51.0224024, 7.5579471 51.0219815, 7.5579473 51.0219331, 7.5579189 51.0218922, 7.5578119 51.0218859, 7.5577485 51.0219243, 7.5575384 51.022224, 7.5572987 51.0225512, 7.5572352 51.0226907, 7.5571932 51.0229686, 7.5572628 51.0233462, 7.5573751 51.0235788, 7.5574513 51.0237225)",,,,,
