osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,width,access,bridge
80400882,2,B 55,Hauptstraße,primary,50,False,True,13.822,"LINESTRING (8.3539287 51.4422469, 8.353869 51.4421283)",,,
131699500,2,B 55,Hauptstraße,primary,50,False,False,12.491,"LINESTRING (8.3539287 51.4422469, 8.3539836 51.4423539)",,,
"[159487963, 48863727]",,,Dieplohstraße,residential,30,True,False,180.394,"LINESTRING (8.3539287 51.4422469, 8.3537614 51.4422755, 8.3529715 51.4424219, 8.3528368 51.4424466, 8.3525974 51.4424842, 8.3523634 51.4425268, 8.3520802 51.4425827, 8.3519107 51.4426151, 8.3516676 51.4426528, 8.3515299 51.4426804, 8.3514289 51.4426975)",,,
"[738154106, 608009739, 131699500]",2,B 55,Hauptstraße,primary,50,False,False,42.32599999999999,"LINESTRING (8.3541601 51.4427481, 8.3541671 51.4428044, 8.3541739 51.4428587, 8.3541712 51.4429154, 8.3541631 51.4429681, 8.3541438 51.4430484, 8.3541181 51.4431256)",,,
131699500,2,B 55,Hauptstraße,primary,50,False,True,45.617,"LINESTRING (8.3541601 51.4427481, 8.3541477 51.442696, 8.3541352 51.4426476, 8.3540404 51.4424578, 8.3539836 51.4423539)",,,
165421586,2,,Müschederweg,residential,30,False,True,52.041,"LINESTRING (8.3541601 51.4427481, 8.3542737 51.442747, 8.3543825 51.4427455, 8.3549079 51.4427102)",,,
"[965959016, 80400882]",2,B 55,Hauptstraße,primary,50,False,False,76.898,"LINESTRING (8.3535541 51.4414652, 8.353635 51.4416375, 8.3537032 51.44178, 8.3538239 51.4420381, 8.353869 51.4421283)",,,
"[965959018, 1197204810]",3,L 735,Domring,secondary,50,False,True,79.822,"LINESTRING (8.3535541 51.4414652, 8.3533406 51.4415079, 8.3529293 51.4415902, 8.3527039 51.4416368, 8.3524597 51.4416887)",,,
148359136,,,Unter'm Hagen,residential,30,False,True,58.972,"LINESTRING (8.3472845 51.4471555, 8.3476158 51.447644)",4,,
148359086,,,Blumenpfad,residential,30,False,True,139.063,"LINESTRING (8.3472845 51.4471555, 8.3471976 51.4471977, 8.3464742 51.4482903)",,,
148359136,,,Unter'm Hagen,residential,30,False,False,75.243,"LINESTRING (8.3472845 51.4471555, 8.3472501 51.4469808, 8.3472446 51.4468138, 8.3472652 51.4466733, 8.3473414 51.4464867)",4,,
148359136,,,Unter'm Hagen,residential,30,False,False,58.972,"LINESTRING (8.3476158 51.447644, 8.3472845 51.4471555)",4,,
148359097,,,Am Mühlenbruch,residential,30,False,False,101.19900000000001,"LINESTRING (8.3476158 51.447644, 8.3475661 51.4476832, 8.3474474 51.4479884, 8.3473433 51.4483119, 8.3472597 51.4485217)",,,
148359136,,,Unter'm Hagen,residential,30,False,True,139.376,"LINESTRING (8.3476158 51.447644, 8.3476663 51.4476997, 8.3481302 51.4481562, 8.3486939 51.448624, 8.3487359 51.4486825)",4,,
138248579,,,Zur Alten Kirche,residential,30,False,True,53.139,"LINESTRING (8.3487359 51.4486825, 8.3488523 51.4486937, 8.3490751 51.4486856, 8.3492056 51.4486615, 8.349301 51.44861, 8.3493481 51.4485124)",,,
148359061,,,Zur Alten Kirche,residential,30,False,False,97.04499999999999,"LINESTRING (8.3487359 51.4486825, 8.3486304 51.448697, 8.3483372 51.4488161, 8.3479957 51.4489556, 8.347693 51.4490774, 8.3475364 51.4491243)",,,
148359136,,,Unter'm Hagen,residential,30,False,False,139.376,"LINESTRING (8.3487359 51.4486825, 8.3486939 51.448624, 8.3481302 51.4481562, 8.3476663 51.4476997, 8.3476158 51.447644)",4,,
