osmid,name,highway,oneway,reversed,length,bridge,geometry,maxspeed,lanes
95807078,Hauptstraße,tertiary,False,True,54.42999999999999,,"LINESTRING (11.4711977 50.2681499, 11.4713006 50.2680265, 11.4714504 50.2678989, 11.4716532 50.2677598)",50,2
203537012,Hauptstraße,residential,False,True,104.394,,"LINESTRING (11.4711977 50.2681499, 11.4709638 50.2682545, 11.4708217 50.2683265, 11.4704998 50.268618, 11.4702485 50.2688518)",,
70794188,Ailastraße,residential,False,False,6.786,,"LINESTRING (11.4709438 50.2675202, 11.4710378 50.2675309)",,
95807070,Schleusenweg,residential,False,True,66.16,,"LINESTRING (11.4709438 50.2675202, 11.4707366 50.2672473, 11.4705132 50.266993)",,
205282859,Ailastraße,residential,False,True,127.28099999999999,,"LINESTRING (11.4709438 50.2675202, 11.4695499 50.2677853, 11.4692295 50.267851)",30,
499971766,,unclassified,False,True,11.821,,"LINESTRING (11.4743312 50.2688961, 11.4744858 50.2688569)",,
"[95807062, 147395004, 276027758]",Höhenweg,residential,False,False,460.83900000000017,,"LINESTRING (11.4743312 50.2688961, 11.4744799 50.2691399, 11.4747006 50.2692516, 11.4747037 50.2695428, 11.4747022 50.2696543, 11.4747261 50.269763, 11.4748769 50.2699467, 11.4750488 50.2703817, 11.4751561 50.2705296, 11.4752482 50.2706499, 11.4754157 50.2709793, 11.4754209 50.2710839, 11.4754392 50.2711634, 11.4755169 50.271215, 11.4756077 50.2712333, 11.4757143 50.2712128, 11.4758045 50.2711632, 11.475873 50.2710687, 11.4758959 50.2709637, 11.4758415 50.2706323, 11.47583 50.2704364, 11.4758792 50.2701566, 11.4760089 50.2698804, 11.4760185 50.2697637)",,
276027758,Höhenweg,residential,False,True,123.14,,"LINESTRING (11.4743312 50.2688961, 11.4741067 50.2685579, 11.4738849 50.2683186, 11.4735671 50.2680394, 11.4734956 50.2679321)",,
"[276027758, 147395004, 95807062]",Höhenweg,residential,False,True,460.839,,"LINESTRING (11.4760185 50.2697637, 11.4760089 50.2698804, 11.4758792 50.2701566, 11.47583 50.2704364, 11.4758415 50.2706323, 11.4758959 50.2709637, 11.475873 50.2710687, 11.4758045 50.2711632, 11.4757143 50.2712128, 11.4756077 50.2712333, 11.4755169 50.271215, 11.4754392 50.2711634, 11.4754209 50.2710839, 11.4754157 50.2709793, 11.4752482 50.2706499, 11.4751561 50.2705296, 11.4750488 50.2703817, 11.4748769 50.2699467, 11.4747261 50.269763, 11.4747022 50.2696543, 11.4747037 50.2695428, 11.4747006 50.2692516, 11.4744799 50.2691399, 11.4743312 50.2688961)",,
"[70785090, 95807074]","['Höhenweg', 'Frankenwaldstraße']",residential,False,False,311.782,,"LINESTRING (11.4769921 50.2662823, 11.4767777 50.2663922, 11.476319 50.2666109, 11.4759086 50.2668189, 11.4754553 50.2670478, 11.4746841 50.2674755, 11.4743473 50.2676505, 11.4739729 50.2678451, 11.4736236 50.2679273, 11.4734956 50.2679321)",50,
70785095,Frankenwaldstraße,residential,False,False,83.596,,"LINESTRING (11.4769921 50.2662823, 11.4770032 50.2662734, 11.4769581 50.2662319, 11.4767183 50.2661261, 11.4765297 50.2661515, 11.4762326 50.2662807, 11.4760364 50.2663643)",50,
70785095,Frankenwaldstraße,residential,False,True,83.59600000000002,,"LINESTRING (11.4760364 50.2663643, 11.4762326 50.2662807, 11.4765297 50.2661515, 11.4767183 50.2661261, 11.4769581 50.2662319, 11.4770032 50.2662734, 11.4769921 50.2662823)",50,
"[70794185, 70794180]",Am Allerswald,residential,False,"[False, True]",160.645,,"LINESTRING (11.4673586 50.2676766, 11.4669804 50.2678652, 11.4668428 50.2679717, 11.4667865 50.2680545, 11.4666539 50.2681064, 11.4664411 50.2681045, 11.4662627 50.2680336, 11.465736 50.2676114)",30,
"[95523673, 205282851]",Am Allerswald,residential,False,False,404.98300000000006,,"LINESTRING (11.4673586 50.2676766, 11.4677229 50.2675346, 11.4681094 50.2674948, 11.4684407 50.2674713, 11.4686327 50.2674514, 11.4688339 50.2674002, 11.4690122 50.2673479, 11.4692722 50.2672529, 11.4695489 50.2671394, 11.4699532 50.2669299, 11.4701571 50.2667925, 11.4701792 50.2666669, 11.4702239 50.266571, 11.4702115 50.2664284, 11.470148 50.2663254, 11.4701588 50.2662005, 11.4703041 50.2660694, 11.470512 50.2659056, 11.4706627 50.2658086, 11.470811 50.2657353, 11.4709024 50.2656808, 11.4709548 50.2656129, 11.4709643 50.265558, 11.4709442 50.2655125, 11.4709024 50.2654739, 11.4708186 50.2654577)",30,
"[205282858, 305881590, 70794191]",,residential,False,True,71.008,yes,"LINESTRING (11.4673586 50.2676766, 11.4675433 50.2678391, 11.4677971 50.2680783, 11.4678596 50.2681295, 11.4679118 50.2681559, 11.4679742 50.2681663)",30,
70794184,Kellerstraße,residential,False,False,22.89,,"LINESTRING (11.4690817 50.2676681, 11.4692295 50.267851)",30,
70794182,Kellerstraße,residential,False,False,87.457,,"LINESTRING (11.4692295 50.267851, 11.4698717 50.2685219)",30,
70794184,Kellerstraße,residential,False,True,22.89,,"LINESTRING (11.4692295 50.267851, 11.4690817 50.2676681)",30,
205282859,Ailastraße,residential,False,False,127.28099999999999,,"LINESTRING (11.4692295 50.267851, 11.4695499 50.2677853, 11.4709438 50.2675202)",30,
205282859,Ailastraße,residential,False,True,96.65199999999999,,"LINESTRING (11.4692295 50.267851, 11.4683918 50.2681039, 11.4680766 50.2681684, 11.4679742 50.2681663)",30,
70794182,Kellerstraße,residential,False,False,40.743,,"LINESTRING (11.4698717 50.2685219, 11.4701822 50.2688299)",30,
70794182,Kellerstraße,residential,False,True,87.457,,"LINESTRING (11.4698717 50.2685219, 11.4692295 50.267851)",30,
70794192,Wiesenstraße,residential,False,True,47.421,,"LINESTRING (11.4698717 50.2685219, 11.4693848 50.2686989, 11.4692806 50.2687146)",30,
70794182,Kellerstraße,residential,False,False,5.304,,"LINESTRING (11.4701822 50.2688299, 11.4702485 50.2688518)",30,
70794182,Kellerstraße,residential,False,True,40.743,,"LINESTRING (11.4701822 50.2688299, 11.4698717 50.2685219)",30,
70794183,Im Gries,residential,False,False,101.993,,"LINESTRING (11.4701822 50.2688299, 11.4700926 50.2688867, 11.4698425 50.2690321, 11.469668 50.2691078, 11.4695577 50.2691535, 11.4694199 50.2691755, 11.4692146 50.2691275, 11.4691757 50.2690838, 11.4691925 50.2689634)",30,
70794182,Kellerstraße,residential,False,True,38.503,,"LINESTRING (11.4706868 50.2690553, 11.4706258 50.269027, 11.4702485 50.2688518)",30,
95807078,Hauptstraße,tertiary,False,True,107.193,,"LINESTRING (11.4706868 50.2690553, 11.4707436 50.2689054, 11.4709397 50.2686152, 11.4711977 50.2681499)",50,2
"[276027800, 163438813]",Schützenstraße,tertiary,False,False,217.56099999999998,yes,"LINESTRING (11.4706868 50.2690553, 11.4706747 50.2691853, 11.4706692 50.2692222, 11.470646 50.2692546, 11.4705567 50.2693792, 11.4703972 50.2695072, 11.4695877 50.2699019, 11.4685693 50.2703707)",50,2
70794183,Im Gries,residential,False,True,101.993,,"LINESTRING (11.4691925 50.2689634, 11.4691757 50.2690838, 11.4692146 50.2691275, 11.4694199 50.2691755, 11.4695577 50.2691535, 11.469668 50.2691078, 11.4698425 50.2690321, 11.4700926 50.2688867, 11.4701822 50.2688299)",30,
"[70794185, 147399226]",Am Allerswald,residential,False,False,281.317,,"LINESTRING (11.465736 50.2676114, 11.4655102 50.2674824, 11.4649728 50.267149, 11.4644169 50.2668833, 11.4642129 50.2667792, 11.4639349 50.2665643, 11.4637926 50.2664529, 11.4635139 50.2662128, 11.4637711 50.2660174, 11.4640018 50.2657911)",30,
70794187,Am Allerswald,residential,False,False,242.8,,"LINESTRING (11.465736 50.2676114, 11.4657214 50.2674398, 11.4656959 50.2673171, 11.46559 50.2671019, 11.4654746 50.2669758, 11.4648937 50.2664857, 11.4643559 50.266014, 11.4640018 50.2657911)",30,
"[70794185, 70794180]",Am Allerswald,residential,False,"[False, True]",160.645,,"LINESTRING (11.465736 50.2676114, 11.4662627 50.2680336, 11.4664411 50.2681045, 11.4666539 50.2681064, 11.4667865 50.2680545, 11.4668428 50.2679717, 11.4669804 50.2678652, 11.4673586 50.2676766)",30,
70794187,Am Allerswald,residential,False,True,242.80000000000004,,"LINESTRING (11.4640018 50.2657911, 11.4643559 50.266014, 11.4648937 50.2664857, 11.4654746 50.2669758, 11.46559 50.2671019, 11.4656959 50.2673171, 11.4657214 50.2674398, 11.465736 50.2676114)",30,
"[70794185, 147399226]",Am Allerswald,residential,False,True,281.31699999999995,,"LINESTRING (11.4640018 50.2657911, 11.4637711 50.2660174, 11.4635139 50.2662128, 11.4637926 50.2664529, 11.4639349 50.2665643, 11.4642129 50.2667792, 11.4644169 50.2668833, 11.4649728 50.267149, 11.4655102 50.2674824, 11.465736 50.2676114)",30,
147399226,Am Allerswald,residential,False,False,246.77599999999995,,"LINESTRING (11.4640018 50.2657911, 11.4640662 50.2656505, 11.4642213 50.2653382, 11.4642913 50.2652579, 11.4644064 50.265248, 11.4646199 50.2653097, 11.4650708 50.2655018, 11.4653766 50.2656538, 11.4656265 50.2658077, 11.4658334 50.2659906, 11.4659404 50.266121, 11.4661871 50.2663025)",30,
147399226,Am Allerswald,residential,False,True,246.77599999999998,,"LINESTRING (11.4661871 50.2663025, 11.4659404 50.266121, 11.4658334 50.2659906, 11.4656265 50.2658077, 11.4653766 50.2656538, 11.4650708 50.2655018, 11.4646199 50.2653097, 11.4644064 50.265248, 11.4642913 50.2652579, 11.4642213 50.2653382, 11.4640662 50.2656505, 11.4640018 50.2657911)",30,
"[70794192, 70794190]","['Wiesenstraße', 'Ailastraße']",residential,False,"[False, True]",304.829,,"LINESTRING (11.4679742 50.2681663, 11.4678325 50.2682348, 11.4672967 50.268375, 11.4669063 50.2685112, 11.4667527 50.2686001, 11.4664358 50.2688105, 11.4666167 50.2688328, 11.46686 50.2688726, 11.4669956 50.2688995, 11.4670791 50.2689158, 11.4673448 50.2689533, 11.4677391 50.2689433, 11.4679313 50.268822, 11.468148 50.2687284, 11.4683643 50.2686743, 11.468691 50.2686935)",30,
"[205282858, 305881590, 70794191]",,residential,False,False,71.00800000000001,yes,"LINESTRING (11.4679742 50.2681663, 11.4679118 50.2681559, 11.4678596 50.2681295, 11.4677971 50.2680783, 11.4675433 50.2678391, 11.4673586 50.2676766)",30,
205282859,Ailastraße,residential,False,False,96.65199999999999,,"LINESTRING (11.4679742 50.2681663, 11.4680766 50.2681684, 11.4683918 50.2681039, 11.4692295 50.267851)",30,
70794195,Im Schlag,residential,False,False,216.854,,"LINESTRING (11.4740341 50.2668485, 11.4739774 50.266809, 11.4739557 50.2667791, 11.4739173 50.2666406, 11.4739868 50.2663933, 11.4740258 50.2662623, 11.4741097 50.266165, 11.4744924 50.2658407, 11.4746263 50.265728, 11.4747324 50.2656153, 11.4750096 50.2652528, 11.4750766 50.265167, 11.475133 50.2651344)",50,
276027766,Jakob-Degen-Straße,tertiary,False,False,82.15899999999999,,"LINESTRING (11.4740341 50.2668485, 11.4739157 50.2669263, 11.473587 50.2671588, 11.4732483 50.2673903)",50,2
276027831,Marktplatz,residential,False,True,10.798,,"LINESTRING (11.4732483 50.2673903, 11.4732344 50.267487)",,
70794193,Marktplatz,residential,False,False,47.278,,"LINESTRING (11.4732483 50.2673903, 11.4732165 50.267337, 11.4731987 50.2673072, 11.4731201 50.2672367, 11.4729956 50.2671286, 11.4728168 50.2671448)",,
163438818,Marktplatz,tertiary,False,False,46.822,,"LINESTRING (11.4732483 50.2673903, 11.4730797 50.2674799, 11.4728862 50.2675599, 11.4727026 50.2676238)",50,2
276027766,Jakob-Degen-Straße,tertiary,False,True,82.159,,"LINESTRING (11.4732483 50.2673903, 11.473587 50.2671588, 11.4739157 50.2669263, 11.4740341 50.2668485)",50,2
70794193,Marktplatz,residential,False,True,47.27799999999999,,"LINESTRING (11.4728168 50.2671448, 11.4729956 50.2671286, 11.4731201 50.2672367, 11.4731987 50.2673072, 11.4732165 50.267337, 11.4732483 50.2673903)",,
70794195,Im Schlag,residential,False,True,216.85399999999998,,"LINESTRING (11.475133 50.2651344, 11.4750766 50.265167, 11.4750096 50.2652528, 11.4747324 50.2656153, 11.4746263 50.265728, 11.4744924 50.2658407, 11.4741097 50.266165, 11.4740258 50.2662623, 11.4739868 50.2663933, 11.4739173 50.2666406, 11.4739557 50.2667791, 11.4739774 50.266809, 11.4740341 50.2668485)",50,
70795026,Siedlung,residential,False,False,323.2130000000001,,"LINESTRING (11.4680276 50.2693127, 11.4665733 50.2691234, 11.4665001 50.2691442, 11.4663709 50.2692333, 11.4663248 50.2692993, 11.4663045 50.2693643, 11.4663174 50.269411, 11.4663719 50.2694596, 11.4680673 50.2698547, 11.4682337 50.2698948, 11.4683092 50.2699576, 11.4684596 50.2701253)",30,
70795026,Siedlung,residential,False,False,28.378999999999998,,"LINESTRING (11.4684596 50.2701253, 11.4685514 50.2703308, 11.4685693 50.2703707)",30,
70795026,Siedlung,residential,False,True,323.213,,"LINESTRING (11.4684596 50.2701253, 11.4683092 50.2699576, 11.4682337 50.2698948, 11.4680673 50.2698547, 11.4663719 50.2694596, 11.4663174 50.269411, 11.4663045 50.2693643, 11.4663248 50.2692993, 11.4663709 50.2692333, 11.4665001 50.2691442, 11.4665733 50.2691234, 11.4680276 50.2693127)",30,
380062398,Siedlung,residential,False,True,84.874,,"LINESTRING (11.4684596 50.2701253, 11.4687396 50.2700442, 11.4689488 50.2699552, 11.4690521 50.2698879, 11.4693645 50.2696483)",,
"[95523673, 205282851]",Am Allerswald,residential,False,True,404.983,,"LINESTRING (11.4708186 50.2654577, 11.4709024 50.2654739, 11.4709442 50.2655125, 11.4709643 50.265558, 11.4709548 50.2656129, 11.4709024 50.2656808, 11.470811 50.2657353, 11.4706627 50.2658086, 11.470512 50.2659056, 11.4703041 50.2660694, 11.4701588 50.2662005, 11.470148 50.2663254, 11.4702115 50.2664284, 11.4702239 50.266571, 11.4701792 50.2666669, 11.4701571 50.2667925, 11.4699532 50.2669299, 11.4695489 50.2671394, 11.4692722 50.2672529, 11.4690122 50.2673479, 11.4688339 50.2674002, 11.4686327 50.2674514, 11.4684407 50.2674713, 11.4681094 50.2674948, 11.4677229 50.2675346, 11.4673586 50.2676766)",30,
95807070,Schleusenweg,residential,False,False,66.16,,"LINESTRING (11.4705132 50.266993, 11.4707366 50.2672473, 11.4709438 50.2675202)",,
70794182,Kellerstraße,residential,False,True,5.304,,"LINESTRING (11.4702485 50.2688518, 11.4701822 50.2688299)",30,
70794182,Kellerstraße,residential,False,False,38.503,,"LINESTRING (11.4702485 50.2688518, 11.4706258 50.269027, 11.4706868 50.2690553)",30,
203537012,Hauptstraße,residential,False,False,104.394,,"LINESTRING (11.4702485 50.2688518, 11.4704998 50.268618, 11.4708217 50.2683265, 11.4709638 50.2682545, 11.4711977 50.2681499)",,
"[276027819, 203536998, 276027831]",Marktplatz,residential,False,False,32.124,yes,"LINESTRING (11.473132 50.2677683, 11.4732 50.2675738, 11.4732249 50.2675173, 11.4732344 50.267487)",,
276027758,Höhenweg,residential,False,False,31.618000000000002,,"LINESTRING (11.473132 50.2677683, 11.4734021 50.2678883, 11.4734956 50.2679321)",,
"[70785062, 276027762, 276027758]",Höhenweg,residential,False,True,34.671,yes,"LINESTRING (11.473132 50.2677683, 11.4730586 50.2677431, 11.4728865 50.2677016, 11.4727841 50.2676576, 11.4727026 50.2676238)",,
203537189,Mühlgrabenstraße,residential,False,False,190.892,,"LINESTRING (11.4752836 50.2665898, 11.4752688 50.2666155, 11.4751856 50.2667424, 11.4750837 50.2668572, 11.4748852 50.2669961, 11.4748155 50.2671178, 11.4746921 50.2671916, 11.4744909 50.2672618, 11.474322 50.267291, 11.4741431 50.2673287, 11.4739232 50.2673726, 11.4737548 50.2674223, 11.4735824 50.2674818, 11.4734751 50.2674961, 11.4732344 50.267487)",,
276027831,Marktplatz,residential,False,False,10.798,,"LINESTRING (11.4732344 50.267487, 11.4732483 50.2673903)",,
203537189,Mühlgrabenstraße,residential,False,True,190.892,,"LINESTRING (11.4732344 50.267487, 11.4734751 50.2674961, 11.4735824 50.2674818, 11.4737548 50.2674223, 11.4739232 50.2673726, 11.4741431 50.2673287, 11.474322 50.267291, 11.4744909 50.2672618, 11.4746921 50.2671916, 11.4748155 50.2671178, 11.4748852 50.2669961, 11.4750837 50.2668572, 11.4751856 50.2667424, 11.4752688 50.2666155, 11.4752836 50.2665898)",,
"[276027819, 203536998, 276027831]",Marktplatz,residential,False,True,32.124,yes,"LINESTRING (11.4732344 50.267487, 11.4732249 50.2675173, 11.4732 50.2675738, 11.473132 50.2677683)",,
"[95807074, 70785090]","['Höhenweg', 'Frankenwaldstraße']",residential,False,True,311.782,,"LINESTRING (11.4734956 50.2679321, 11.4736236 50.2679273, 11.4739729 50.2678451, 11.4743473 50.2676505, 11.4746841 50.2674755, 11.4754553 50.2670478, 11.4759086 50.2668189, 11.476319 50.2666109, 11.4767777 50.2663922, 11.4769921 50.2662823)",50,
276027758,Höhenweg,residential,False,False,123.14,,"LINESTRING (11.4734956 50.2679321, 11.4735671 50.2680394, 11.4738849 50.2683186, 11.4741067 50.2685579, 11.4743312 50.2688961)",,
276027758,Höhenweg,residential,False,True,31.618000000000002,,"LINESTRING (11.4734956 50.2679321, 11.4734021 50.2678883, 11.473132 50.2677683)",,
380062397,Wiesenstraße,residential,False,False,50.529,,"LINESTRING (11.468981 50.2683025, 11.4692806 50.2687146)",,
380062398,Siedlung,residential,False,False,84.874,,"LINESTRING (11.4693645 50.2696483, 11.4690521 50.2698879, 11.4689488 50.2699552, 11.4687396 50.2700442, 11.4684596 50.2701253)",,
70794188,Ailastraße,residential,False,True,6.786,,"LINESTRING (11.4710378 50.2675309, 11.4709438 50.2675202)",,
70794188,Ailastraße,residential,False,False,50.607,,"LINESTRING (11.4710378 50.2675309, 11.4716095 50.2677436, 11.4716532 50.2677598)",,
70794189,Schleusenweg,residential,False,False,252.52200000000002,,"LINESTRING (11.4710378 50.2675309, 11.4712509 50.2673397, 11.4716704 50.26706, 11.4716732 50.2669833, 11.4716294 50.2667746, 11.4715453 50.2666033, 11.4715582 50.2665229, 11.4716373 50.2664298, 11.4720482 50.2662248, 11.4722845 50.2660826, 11.4726273 50.265723, 11.472626 50.2656896)",30,
380062397,Wiesenstraße,residential,False,True,50.529,,"LINESTRING (11.4692806 50.2687146, 11.468981 50.2683025)",,
70794192,Wiesenstraße,residential,False,False,47.421,,"LINESTRING (11.4692806 50.2687146, 11.4693848 50.2686989, 11.4698717 50.2685219)",30,
70794192,Wiesenstraße,residential,False,True,42.179,,"LINESTRING (11.4692806 50.2687146, 11.4690063 50.2687236, 11.468691 50.2686935)",30,
380062393,Wiesenstraße,residential,False,False,34.789,,"LINESTRING (11.4685357 50.2683968, 11.468691 50.2686935)",,
380062393,Wiesenstraße,residential,False,True,34.789,,"LINESTRING (11.468691 50.2686935, 11.4685357 50.2683968)",,
70794192,Wiesenstraße,residential,False,False,42.179,,"LINESTRING (11.468691 50.2686935, 11.4690063 50.2687236, 11.4692806 50.2687146)",30,
"[70794192, 70794190]","['Wiesenstraße', 'Ailastraße']",residential,False,"[False, True]",304.829,,"LINESTRING (11.468691 50.2686935, 11.4683643 50.2686743, 11.468148 50.2687284, 11.4679313 50.268822, 11.4677391 50.2689433, 11.4673448 50.2689533, 11.4670791 50.2689158, 11.4669956 50.2688995, 11.46686 50.2688726, 11.4666167 50.2688328, 11.4664358 50.2688105, 11.4667527 50.2686001, 11.4669063 50.2685112, 11.4672967 50.268375, 11.4678325 50.2682348, 11.4679742 50.2681663)",30,
70794189,Schleusenweg,residential,False,True,252.52200000000005,,"LINESTRING (11.472626 50.2656896, 11.4726273 50.265723, 11.4722845 50.2660826, 11.4720482 50.2662248, 11.4716373 50.2664298, 11.4715582 50.2665229, 11.4715453 50.2666033, 11.4716294 50.2667746, 11.4716732 50.2669833, 11.4716704 50.26706, 11.4712509 50.2673397, 11.4710378 50.2675309)",30,
499971766,,unclassified,False,False,11.821,,"LINESTRING (11.4744858 50.2688569, 11.4743312 50.2688961)",,
"[70795020, 70795021]",Spitalstraße,residential,False,True,412.63899999999995,,"LINESTRING (11.4691287 50.2734077, 11.4689769 50.2732632, 11.4687967 50.2731176, 11.4681689 50.2727037, 11.4676698 50.2723736, 11.4675224 50.2722673, 11.4673721 50.2721252, 11.4673215 50.2719887, 11.4673207 50.2718415, 11.4674176 50.2716066, 11.4674712 50.2715028, 11.4675518 50.271382, 11.4676757 50.2713121, 11.4679427 50.2711619, 11.4680896 50.2710615, 11.4681785 50.270951, 11.4682364 50.2708355, 11.4682893 50.2707092, 11.4684235 50.2705769, 11.4685157 50.2704643, 11.4685425 50.2704175, 11.4685693 50.2703707)",30,
