osmid,ref,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,bridge,access,tunnel
23214184,,,primary_link,50,True,False,31.586999999999996,"LINESTRING (10.0697903 49.6633099, 10.0696021 49.6633313, 10.0694851 49.6633527, 10.0693705 49.6633869)",1,,,
215660144,,Marktbreiter Straße,tertiary,50,False,False,71.701,"LINESTRING (10.0697903 49.6633099, 10.0702552 49.6634246, 10.0707205 49.6635407)",2,,,
23214184,,,primary_link,50,True,False,102.86000000000001,"LINESTRING (10.0693705 49.6633869, 10.0691533 49.6634823, 10.0689589 49.6635288, 10.0687818 49.6635322, 10.0686661 49.6635147, 10.0685073 49.6634971, 10.0683552 49.6635027, 10.0682458 49.6635154, 10.0681415 49.6635472, 10.0680354 49.6635881)",1,,,
187246326,St 2418,Dr.-Martin-Luther-Straße,secondary,50,False,False,27.777,"LINESTRING (10.0682043 49.6626448, 10.0678192 49.6626285)",3,,,
215660142,,Kniebreche,primary_link,50,False,True,27.878,"LINESTRING (10.0682043 49.6626448, 10.0682077 49.6623941)",3,,,
1069610829,St 2418,Dr.-Martin-Luther-Straße,secondary,50,False,False,25.934,"LINESTRING (10.0682043 49.6626448, 10.0683371 49.6626484, 10.0685645 49.6626489)",,,,
24233465,,Am Ladehof,primary_link,50,False,True,56.655,"LINESTRING (10.0704476 49.6620359, 10.0704584 49.6621148, 10.0704548 49.6621985, 10.0704339 49.6623213, 10.0704137 49.6624188, 10.0703936 49.6624811, 10.0703766 49.6625411)",2,,,
27722880,,Lindhardstraße,primary_link,50,False,False,22.765,"LINESTRING (10.0704476 49.6620359, 10.0703481 49.6619539, 10.0702133 49.6619041)",,,,
47248541,B 13,Uffenheimer Straße,primary,50,False,False,25.209,"LINESTRING (10.0699264 49.6616951, 10.0696914 49.6618632)",2,,,
188276811,B 13,Uffenheimer Straße,primary,50,False,True,13.616,"LINESTRING (10.0699264 49.6616951, 10.070048 49.6616013)",2,,,
1186493337,,,primary_link,50,False,False,10.85,"LINESTRING (10.0683257 49.6617971, 10.0682826 49.6618906)",3,,,
27722867,,Kniebreche,residential,,False,True,77.392,"LINESTRING (10.0683257 49.6617971, 10.0684018 49.6618048, 10.0685746 49.6618174, 10.0688848 49.6618539, 10.0691543 49.6619067, 10.0693397 49.661992)",,,,
27241056,,,primary_link,50,True,False,119.199,"LINESTRING (10.0683476 49.6630675, 10.0684281 49.6632828, 10.0684885 49.6633539, 10.0685885 49.6634244, 10.0687063 49.6634748, 10.0688426 49.6634989, 10.0689888 49.6634867, 10.0690947 49.6634529, 10.0691583 49.6633949, 10.0692039 49.6633215, 10.0692359 49.6632169, 10.0692536 49.6631559)",1,,,
96056965,B 13,Uffenheimer Straße,primary,50,False,False,34.53,"LINESTRING (10.0683476 49.6630675, 10.0682407 49.6632201, 10.0681529 49.6633513)",2,,,
188238450,B 13,Uffenheimer Straße,primary,50,False,True,165.79100000000003,"LINESTRING (10.0683476 49.6630675, 10.0684253 49.6629682, 10.0687772 49.6625857, 10.069051 49.6623448, 10.0692623 49.6621867, 10.0695237 49.6619911, 10.0695487 49.661972, 10.0696914 49.6618632)",2,,,
777285301,,Marktbreiter Straße,tertiary,50,False,False,14.009,"LINESTRING (10.0692536 49.6631559, 10.0694311 49.6632076)",2,,,
"[27719688, 23214185, 23214186, 777285302, 777285304]",,Marktbreiter Straße,tertiary,50,False,True,136.63199999999998,"LINESTRING (10.0692536 49.6631559, 10.0691754 49.663135, 10.068968 49.6630796, 10.0686694 49.6630383, 10.0684774 49.6630236, 10.0683835 49.6630186, 10.0682802 49.6630185, 10.0681305 49.6630289, 10.0679927 49.6630563, 10.0678676 49.6630917, 10.0677957 49.6631172, 10.0677223 49.6631559, 10.0676607 49.6632068, 10.0676367 49.6632503, 10.0676356 49.6632936, 10.0676449 49.6633235)",2,yes,,
27690994,,Bahnhofsplatz,residential,,False,False,18.299999999999997,"LINESTRING (10.0707205 49.6635407, 10.0707893 49.6634693, 10.0708729 49.6634098)",,,,
"[215660144, 26053038]",,Marktbreiter Straße,tertiary,50,False,False,74.528,"LINESTRING (10.0707205 49.6635407, 10.0712371 49.6636679, 10.0715472 49.6637432, 10.0716901 49.6637759)",2,,,
215660144,,Marktbreiter Straße,tertiary,50,False,True,71.701,"LINESTRING (10.0707205 49.6635407, 10.0702552 49.6634246, 10.0697903 49.6633099)",2,,,
27690994,,Bahnhofsplatz,residential,,False,False,90.366,"LINESTRING (10.0708729 49.6634098, 10.0709361 49.6633697, 10.0710586 49.6633456, 10.0712954 49.6633578, 10.0717231 49.6633945, 10.0717952 49.663441, 10.071795 49.6635012, 10.0717269 49.6636057)",,,,
27690995,,Bahnhofsplatz,residential,,False,False,65.211,"LINESTRING (10.0708729 49.6634098, 10.0713366 49.6635162, 10.0714335 49.6635384, 10.0717269 49.6636057)",,,,
27690994,,Bahnhofsplatz,residential,,False,True,18.299999999999997,"LINESTRING (10.0708729 49.6634098, 10.0707893 49.6634693, 10.0707205 49.6635407)",,,,
"[215660144, 26053038]",,Marktbreiter Straße,tertiary,50,False,True,74.52799999999999,"LINESTRING (10.0716901 49.6637759, 10.0715472 49.6637432, 10.0712371 49.6636679, 10.0707205 49.6635407)",2,,,
27690994,,Bahnhofsplatz,residential,,False,True,19.11,"LINESTRING (10.0716901 49.6637759, 10.0717192 49.6636412, 10.0717269 49.6636057)",,,,
27690994,,Bahnhofsplatz,residential,,False,False,19.11,"LINESTRING (10.0717269 49.6636057, 10.0717192 49.6636412, 10.0716901 49.6637759)",,,,
27690994,,Bahnhofsplatz,residential,,False,True,90.36600000000001,"LINESTRING (10.0717269 49.6636057, 10.071795 49.6635012, 10.0717952 49.663441, 10.0717231 49.6633945, 10.0712954 49.6633578, 10.0710586 49.6633456, 10.0709361 49.6633697, 10.0708729 49.6634098)",,,,
27690995,,Bahnhofsplatz,residential,,False,True,65.211,"LINESTRING (10.0717269 49.6636057, 10.0714335 49.6635384, 10.0713366 49.6635162, 10.0708729 49.6634098)",,,,
27690996,,Fabrikstraße,residential,,True,False,6.379,"LINESTRING (10.0677151 49.6644581, 10.0678018 49.66447)",,,,
96056959,B 13,Jahnstraße,primary,50,False,True,79.08699999999999,"LINESTRING (10.0677151 49.6644581, 10.0677698 49.6643016, 10.0679528 49.6637637)",2,,,
"[24244450, 24244451, 371702727, 172197875, 777168087, 777168088]",B 13,Jahnstraße,primary,50,False,False,443.816,"LINESTRING (10.0677151 49.6644581, 10.067619 49.6648047, 10.0676013 49.6648651, 10.0672481 49.666069, 10.0666209 49.6681552, 10.0665907 49.6682617, 10.0665291 49.6683735)",2,yes,,
27690996,,Fabrikstraße,residential,,True,False,18.581,"LINESTRING (10.0678018 49.66447, 10.0680572 49.6644944)",,,,
27692118,,Jahnstraße,residential,,True,False,134.50900000000001,"LINESTRING (10.0678018 49.66447, 10.067811 49.6645101, 10.0677777 49.6646946, 10.06775 49.6648084, 10.0675418 49.6655787, 10.0675437 49.6656233, 10.0675611 49.6656633)",,,,
27692451,,,residential,,False,True,37.178,"LINESTRING (10.067307 49.6663714, 10.067398 49.6663626, 10.0675683 49.6663536, 10.067822 49.6663526)",,,,
34345258,,Mainuferstraße,residential,30,False,False,98.036,"LINESTRING (10.067307 49.6663714, 10.0670703 49.6664221, 10.0668352 49.6664462, 10.0661596 49.6664784, 10.0659627 49.6664875)",,,,
409591795,,Jahnstraße,residential,30,False,True,81.53,"LINESTRING (10.067307 49.6663714, 10.0673356 49.6662647, 10.0673604 49.6661786, 10.0674785 49.6657759, 10.067513 49.665699, 10.0675611 49.6656633)",,,,
27692448,,,unclassified,30,False,False,22.701,"LINESTRING (10.0659627 49.6664875, 10.0659595 49.6665068, 10.0659366 49.6666459, 10.0659292 49.6666905)",,,no,
34345258,,Mainuferstraße,residential,30,False,True,98.036,"LINESTRING (10.0659627 49.6664875, 10.0661596 49.6664784, 10.0668352 49.6664462, 10.0670703 49.6664221, 10.067307 49.6663714)",,,,
"[185852136, 185852137, 40653398]",,Mangstraße,"['residential', 'living_street']",,False,True,98.145,"LINESTRING (10.0659627 49.6664875, 10.0659895 49.6663246, 10.0659938 49.6663019, 10.0660013 49.6662536, 10.0660046 49.6662333, 10.0660575 49.6659707, 10.0660917 49.6658315, 10.0660954 49.6656103)",,,,
"[34345257, 42456143, 409591796, 184965979, 184965980]",,Mainuferstraße,residential,30,False,False,376.442,"LINESTRING (10.0659627 49.6664875, 10.0658205 49.6664925, 10.0653874 49.6665102, 10.0649769 49.6665116, 10.0646437 49.6665042, 10.0643587 49.6665019, 10.0637698 49.6664972, 10.0634876 49.6664928, 10.063434 49.6664919, 10.0630705 49.666484, 10.0628464 49.6664944, 10.0625593 49.6665078, 10.0622908 49.6665203, 10.0620077 49.6665335, 10.0617493 49.6665411, 10.0615315 49.6665225, 10.0612912 49.6664531, 10.0611294 49.6663533, 10.0610783 49.6662782, 10.0610616 49.6662396, 10.0610549 49.6661637)",,,,
"[1267517735, 27692743]",,Floßhafenstraße,residential,50,False,True,101.44800000000001,"LINESTRING (10.0609622 49.6649826, 10.0610108 49.6656105, 10.0610286 49.6658407, 10.0610327 49.6658938)",3,,,
"[366743256, 828525970, 27720539, 366743252]",,Hauptstraße,living_street,"['7', 'walk']",True,False,73.214,"LINESTRING (10.0609622 49.6649826, 10.0611404 49.6649147, 10.0613104 49.6648902, 10.0615079 49.6648623, 10.0616795 49.6648371, 10.0617802 49.6648252, 10.0618035 49.6648224, 10.0619335 49.6648071)",,,,yes
"[27693002, 1266820662]",,Brunnenstraße,residential,50,False,False,91.54899999999999,"LINESTRING (10.0609622 49.6649826, 10.0609415 49.6647116, 10.0609233 49.6644929, 10.0609121 49.6643576, 10.0608954 49.6642402, 10.0608689 49.6641625)",3,,,
"[42456144, 1267517734]",,Tückelhäuser Straße,residential,50,False,True,154.231,"LINESTRING (10.0609622 49.6649826, 10.0607852 49.6650315, 10.0605679 49.6650599, 10.0598316 49.6651342, 10.0588618 49.6652405)","['2', '3']",,,
42456143,,Mainuferstraße,residential,,False,True,30.054,"LINESTRING (10.0610327 49.6658938, 10.0610549 49.6661637)",,,,
"[27692743, 1267517735]",,Floßhafenstraße,residential,50,False,False,101.448,"LINESTRING (10.0610327 49.6658938, 10.0610286 49.6658407, 10.0610108 49.6656105, 10.0609622 49.6649826)",3,,,
27692448,,,unclassified,30,False,True,22.701,"LINESTRING (10.0659292 49.6666905, 10.0659366 49.6666459, 10.0659595 49.6665068, 10.0659627 49.6664875)",,,no,
27692451,,,residential,,False,False,37.178,"LINESTRING (10.067822 49.6663526, 10.0675683 49.6663536, 10.067398 49.6663626, 10.067307 49.6663714)",,,,
27692452,,Mainuferstraße,residential,,False,False,141.63,"LINESTRING (10.067822 49.6663526, 10.0678842 49.6663972, 10.0680222 49.6664048, 10.0681877 49.666414, 10.0684013 49.666406, 10.0688097 49.6663907, 10.0690935 49.66638, 10.0697553 49.6663527)",,,,
34345259,,,residential,,False,False,119.82,"LINESTRING (10.067822 49.6663526, 10.0679607 49.6662211, 10.0681074 49.6661418, 10.0683684 49.6660632, 10.0691558 49.6658163, 10.0692093 49.6657925)",,,,
34345259,,,residential,,False,True,119.82000000000001,"LINESTRING (10.0692093 49.6657925, 10.0691558 49.6658163, 10.0683684 49.6660632, 10.0681074 49.6661418, 10.0679607 49.6662211, 10.067822 49.6663526)",,,,
27692452,,Mainuferstraße,residential,,False,True,141.63000000000002,"LINESTRING (10.0697553 49.6663527, 10.0690935 49.66638, 10.0688097 49.6663907, 10.0684013 49.666406, 10.0681877 49.666414, 10.0680222 49.6664048, 10.0678842 49.6663972, 10.067822 49.6663526)",,,,
"[27693002, 1266820662]",,Brunnenstraße,residential,50,False,True,91.549,"LINESTRING (10.0608689 49.6641625, 10.0608954 49.6642402, 10.0609121 49.6643576, 10.0609233 49.6644929, 10.0609415 49.6647116, 10.0609622 49.6649826)",3,,,
27693003,,An der Ziegelhütte,residential,,False,False,275.443,"LINESTRING (10.0608689 49.6641625, 10.0603756 49.6642349, 10.0600803 49.6642641, 10.0597061 49.6642675, 10.0593597 49.664224, 10.0591019 49.6641547, 10.058669 49.6642517, 10.0586233 49.6643105, 10.0588618 49.6652405)",,,,
"[1266820504, 32787768]",,Brunnenstraße,residential,50,False,False,88.737,"LINESTRING (10.0608689 49.6641625, 10.0608051 49.6640047, 10.0607124 49.6638202, 10.0606096 49.6636885, 10.0604844 49.6635285, 10.0603861 49.6634339)",3,,,
"[27693008, 27693004, 597484140]",,"['Brunnenstraße', 'Klinge']",residential,"['50', '30']",False,True,105.70400000000001,"LINESTRING (10.0595988 49.6624415, 10.0596667 49.6625525, 10.0598408 49.6627878, 10.0600697 49.6630816, 10.0601944 49.6632267, 10.0602444 49.6632839, 10.0602533 49.6632915)","['2', '3']",,,
27693011,,Siedlerstraße,residential,30,False,False,72.03099999999999,"LINESTRING (10.0595988 49.6624415, 10.0588254 49.6626235, 10.0586902 49.6626983)",,,,
27693020,,Hohestadter Steige,residential,30,False,False,53.542,"LINESTRING (10.0586902 49.6626983, 10.0587492 49.6631783)",,,,
27693011,,Siedlerstraße,residential,30,False,True,72.03099999999999,"LINESTRING (10.0586902 49.6626983, 10.0588254 49.6626235, 10.0595988 49.6624415)",,,,
27693020,,Hohestadter Steige,residential,30,False,True,53.542,"LINESTRING (10.0587492 49.6631783, 10.0586902 49.6626983)",,,,
"[27694524, 27693020, 27694525]",,Hohestadter Steige,residential,30,False,False,131.102,"LINESTRING (10.0587492 49.6631783, 10.0590699 49.6631268, 10.0592427 49.6631167, 10.0594325 49.663131, 10.0597461 49.6631695, 10.0598904 49.6631748, 10.059987 49.6631609, 10.0602411 49.6630862, 10.0603041 49.6630907, 10.0605218 49.6630648)",,yes,,
"[27693020, 27694524, 27694525]",,Hohestadter Steige,residential,30,False,True,131.102,"LINESTRING (10.0605218 49.6630648, 10.0603041 49.6630907, 10.0602411 49.6630862, 10.059987 49.6631609, 10.0598904 49.6631748, 10.0597461 49.6631695, 10.0594325 49.663131, 10.0592427 49.6631167, 10.0590699 49.6631268, 10.0587492 49.6631783)",,yes,,
40654600,,Obere Manggasse,residential,,False,True,8.777,"LINESTRING (10.0663073 49.6638141, 10.0663533 49.6638872)",,,,
40654601,,Hauptstraße,living_street,walk,True,False,22.666,"LINESTRING (10.0663073 49.6638141, 10.066233 49.6638456, 10.0660213 49.663897)",,,,
27719685,,Roßmühlgasse,living_street,walk,False,True,86.565,"LINESTRING (10.0660213 49.663897, 10.0659184 49.6634614, 10.0658992 49.6631238)",,,,
40654601,,Hauptstraße,living_street,walk,True,False,56.411,"LINESTRING (10.0660213 49.663897, 10.0657303 49.6639615, 10.0652953 49.6640869)",,,,
27719174,,Badgasse,living_street,walk,False,False,17.606,"LINESTRING (10.0648938 49.6642443, 10.0649466 49.6643989)",,,destination,
27719461,,Langgasse,living_street,walk,False,False,120.394,"LINESTRING (10.0648938 49.6642443, 10.0647797 49.6640376, 10.0647511 49.6640217, 10.0646938 49.6640216, 10.0646621 49.6640038, 10.064587 49.6637821, 10.0645546 49.6636763, 10.0645373 49.6636083, 10.0645064 49.6635005, 10.0644645 49.6632407)",,,,
27719953,,Hauptstraße,living_street,walk,True,False,41.266,"LINESTRING (10.0648938 49.6642443, 10.0645459 49.6643672, 10.0643776 49.6644027)",,,,
206662493,,Badgasse,living_street,walk,False,False,1.89,"LINESTRING (10.0649078 49.6652459, 10.0649077 49.6652629)",,,destination,
27719174,,Badgasse,living_street,walk,False,True,94.22999999999999,"LINESTRING (10.0649078 49.6652459, 10.0649288 49.6649247, 10.0649411 49.6646443, 10.0649466 49.6643989)",,,destination,
"[27720545, 202181130, 202181129]",,Kastenhof,living_street,,False,False,23.178,"LINESTRING (10.0649078 49.6652459, 10.0649332 49.6652464, 10.0650508 49.6652473, 10.0651391 49.6652482, 10.0652298 49.665247)",,,,building_passage
114187483,,Hauptstraße,living_street,7,True,False,33.784,"LINESTRING (10.0652953 49.6640869, 10.0648938 49.6642443)",,,,
27719460,,Sterngasse,living_street,walk,False,False,102.42099999999999,"LINESTRING (10.0652953 49.6640869, 10.0652018 49.6638911, 10.0651683 49.6636714, 10.0651466 49.6635547, 10.0651319 49.6634847, 10.0651073 49.6633319, 10.0650906 49.6631787)",,,,
27719460,,Sterngasse,living_street,walk,False,True,102.42099999999999,"LINESTRING (10.0650906 49.6631787, 10.0651073 49.6633319, 10.0651319 49.6634847, 10.0651466 49.6635547, 10.0651683 49.6636714, 10.0652018 49.6638911, 10.0652953 49.6640869)",,,,
250009094,,Zwinger,living_street,walk,True,False,58.518,"LINESTRING (10.0650906 49.6631787, 10.0655327 49.6631487, 10.0658992 49.6631238)",,,,
27719462,,Hauptstraße,living_street,walk,True,False,47.513999999999996,"LINESTRING (10.0624551 49.664715, 10.0627804 49.6646694, 10.0631063 49.6646496)",,,,
27720080,,Kellereistraße,living_street,walk,False,False,73.781,"LINESTRING (10.0624551 49.664715, 10.062379 49.6644539, 10.0623235 49.6640577)",,,,
27720080,,Kellereistraße,living_street,walk,False,False,94.30600000000001,"LINESTRING (10.0623235 49.6640577, 10.0622875 49.6638833, 10.0622113 49.6635428, 10.0624152 49.6635053, 10.0626957 49.6634463)",,,,
27720080,,Kellereistraße,living_street,walk,False,True,73.781,"LINESTRING (10.0623235 49.6640577, 10.062379 49.6644539, 10.0624551 49.664715)",,,,
27722815,,Pfarrgasse,living_street,walk,False,True,84.80099999999999,"LINESTRING (10.0623235 49.6640577, 10.0624807 49.6640519, 10.0627598 49.6639262, 10.0630209 49.6638455, 10.0631417 49.66382, 10.063403 49.6637941)",,,,
27719463,,Zwinger,living_street,7,True,False,60.47200000000001,"LINESTRING (10.0626957 49.6634463, 10.0632547 49.663366, 10.063518 49.6633351)",,,,
27720080,,Kellereistraße,living_street,walk,False,True,94.306,"LINESTRING (10.0626957 49.6634463, 10.0624152 49.6635053, 10.0622113 49.6635428, 10.0622875 49.6638833, 10.0623235 49.6640577)",,,,
27722815,,Pfarrgasse,living_street,walk,False,False,64.48599999999999,"LINESTRING (10.063518 49.6633351, 10.0635896 49.6636108, 10.0636149 49.6637713, 10.063403 49.6637941)",,,,
250009093,,Zwinger,living_street,7,True,False,41.865,"LINESTRING (10.063518 49.6633351, 10.0639956 49.6632863, 10.0640928 49.6632775)",,,destination,
250009094,,Zwinger,living_street,walk,True,False,27.064,"LINESTRING (10.0640928 49.6632775, 10.0644645 49.6632407)",,,,
27722820,,Grillengasse,living_street,walk,False,False,126.824,"LINESTRING (10.0640928 49.6632775, 10.0641586 49.6635237, 10.0643064 49.6640418, 10.0643243 49.6641288, 10.0643651 49.6643317, 10.0643776 49.6644027)",,,,
27719685,,Roßmühlgasse,living_street,walk,False,False,86.565,"LINESTRING (10.0658992 49.6631238, 10.0659184 49.6634614, 10.0660213 49.663897)",,,,
250009094,,Zwinger,living_street,walk,True,False,134.08700000000002,"LINESTRING (10.0658992 49.6631238, 10.0663412 49.6630854, 10.0667852 49.6630429, 10.0670518 49.6630221, 10.0670815 49.6630507, 10.0670947 49.6631006, 10.0670811 49.6633407, 10.0671337 49.6634636)",,,,
1268126424,,Hauptstraße,living_street,walk,False,False,2.702,"LINESTRING (10.0671337 49.6634636, 10.067097 49.6634687)",,,,
27719173,,Hauptstraße,living_street,walk,False,False,40.418,"LINESTRING (10.0671337 49.6634636, 10.067206 49.6634514, 10.067349 49.6634244, 10.0674895 49.6633597, 10.0675611 49.6633396, 10.0676449 49.6633235)",,,,
27719461,,Langgasse,living_street,walk,False,True,120.39399999999998,"LINESTRING (10.0644645 49.6632407, 10.0645064 49.6635005, 10.0645373 49.6636083, 10.0645546 49.6636763, 10.064587 49.6637821, 10.0646621 49.6640038, 10.0646938 49.6640216, 10.0647511 49.6640217, 10.0647797 49.6640376, 10.0648938 49.6642443)",,,,
250009094,,Zwinger,living_street,walk,True,False,45.588,"LINESTRING (10.0644645 49.6632407, 10.0650438 49.6631828, 10.0650906 49.6631787)",,,,
27719174,,Badgasse,living_street,walk,False,True,17.606,"LINESTRING (10.0649466 49.6643989, 10.0648938 49.6642443)",,,destination,
27719174,,Badgasse,living_street,walk,False,False,94.22999999999999,"LINESTRING (10.0649466 49.6643989, 10.0649411 49.6646443, 10.0649288 49.6649247, 10.0649078 49.6652459)",,,destination,
27719686,,Kolpingstraße,living_street,walk,False,False,29.479999999999997,"LINESTRING (10.0649466 49.6643989, 10.0651751 49.6644101, 10.0653547 49.6643988)",,,,
27719687,,Jahnstraße,living_street,,False,False,61.393,"LINESTRING (10.0677329 49.6634105, 10.0676957 49.6634626, 10.0677164 49.6637313, 10.0677544 49.6638771, 10.0677432 49.6639546)",,,,
43015972,,,tertiary,50,False,False,11.902000000000001,"LINESTRING (10.0677329 49.6634105, 10.0676687 49.6633701, 10.0676449 49.6633235)",2,,,
43015974,,,primary_link,50,True,False,32.718,"LINESTRING (10.0677329 49.6634105, 10.0678348 49.663426, 10.0679527 49.6634246, 10.0680433 49.6634025, 10.0681529 49.6633513)",1,,,
27719687,,Jahnstraße,living_street,,False,True,61.392999999999994,"LINESTRING (10.0677432 49.6639546, 10.0677544 49.6638771, 10.0677164 49.6637313, 10.0676957 49.6634626, 10.0677329 49.6634105)",,,,
27719953,,Hauptstraße,living_street,walk,True,False,14.817,"LINESTRING (10.0643776 49.6644027, 10.0641783 49.6644361)",,,,
27722820,,Grillengasse,living_street,walk,False,True,126.824,"LINESTRING (10.0643776 49.6644027, 10.0643651 49.6643317, 10.0643243 49.6641288, 10.0643064 49.6640418, 10.0641586 49.6635237, 10.0640928 49.6632775)",,,,
"[40659473, 27719954]",,Brückenstraße,living_street,walk,True,False,43.066,"LINESTRING (10.0631063 49.6646496, 10.0631023 49.6647372, 10.0631089 49.6647972, 10.0631503 49.6650352)",,,,
27720081,,Vorhof,living_street,,False,False,23.124000000000002,"LINESTRING (10.0633242 49.6658617, 10.0631965 49.6658925, 10.0630225 49.6659332)",walk,,,
"[206662493, 114192239]",,"['Badgasse', 'Spitalgasse']",living_street,walk,False,"[False, True]",167.8,"LINESTRING (10.0633242 49.6658617, 10.0638124 49.6658437, 10.0641111 49.6657843, 10.0643281 49.6657703, 10.0648311 49.6657645, 10.0648772 49.6657541, 10.0648997 49.6656014, 10.0649018 49.6654254, 10.0649077 49.6652629)",,,destination,
27720082,,,living_street,walk,True,False,10.859,"LINESTRING (10.0630225 49.6659332, 10.063031 49.6660307)",,,,
27720081,,Vorhof,living_street,,False,True,23.124000000000002,"LINESTRING (10.0630225 49.6659332, 10.0631965 49.6658925, 10.0633242 49.6658617)",walk,,,
27720083,,Vorhof,living_street,7,True,False,31.92,"LINESTRING (10.0630225 49.6659332, 10.0628919 49.6659527, 10.0625854 49.6659805)",walk,,,
42456143,,Mainuferstraße,residential,,False,False,30.054,"LINESTRING (10.0610549 49.6661637, 10.0610327 49.6658938)",,,,
