osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,geometry,bridge,width,access
24398158,False,,,Waitzstraße,residential,30,True,12.366,"LINESTRING (9.4405115 54.7803914, 9.4404796 54.7803644, 9.4404333 54.7803399, 9.4403872 54.780307)",,6,
24972350,True,,,Friedrichstraße,residential,,False,272.74,"LINESTRING (9.4331742 54.7826542, 9.4330942 54.7827447, 9.4328039 54.783374, 9.4326549 54.7837097, 9.4326106 54.7837997, 9.4325276 54.7839013, 9.4324077 54.7840188, 9.4321687 54.7842742, 9.4319372 54.7846537, 9.4317969 54.7848738, 9.4317362 54.7849505)",,,
"[272458276, 1156698014]",False,,,Südergraben,residential,30,False,48.454,"LINESTRING (9.4331742 54.7826542, 9.4329624 54.7825622, 9.4324973 54.7824724)",,,
"[24971881, 1155187530, 1156698014]",False,,,Südergraben,residential,30,"[False, True]",398.78799999999995,"LINESTRING (9.4331742 54.7826542, 9.4332898 54.7827388, 9.4333888 54.7828113, 9.4337919 54.7832382, 9.4339879 54.7834718, 9.4341772 54.7837168, 9.434201 54.7837731, 9.4342107 54.7838784, 9.4341998 54.783936, 9.4339266 54.7843374, 9.433898 54.7843792, 9.4335867 54.7848339, 9.4334211 54.7850827, 9.4333864 54.7851454, 9.4329749 54.7858895, 9.4329581 54.7859151, 9.4329326 54.7859582)",,,
25272705,False,,,Museumsberg,residential,,True,55.217999999999996,"LINESTRING (9.4317362 54.7849505, 9.4318182 54.7849796, 9.4318615 54.78502, 9.4318838 54.7850634, 9.4316926 54.7853938)",,,
25286909,False,,,Friedrichstraße,residential,,False,96.275,"LINESTRING (9.4317362 54.7849505, 9.4316365 54.7850097, 9.4313199 54.7851438, 9.4308299 54.7853318, 9.4307638 54.7853443, 9.4306997 54.785345, 9.4304671 54.7853038)",,,
5486971,False,,,Friesische Straße,residential,30,True,64.634,"LINESTRING (9.425822 54.7808847, 9.4261786 54.7809726, 9.4265025 54.7810528, 9.4267484 54.7811137)",,,
214796416,False,3,L 249,Zur Exe,primary,50,False,5.243,"LINESTRING (9.4307159 54.7797808, 9.4306469 54.7797555)",,,
1201417307,True,1,K 16,Schützenkuhle,secondary,30,False,25.337,"LINESTRING (9.4307159 54.7797808, 9.4306807 54.7798945, 9.4306057 54.7799982)",,,
1201417310,False,3,L 249,Schützenkuhle,primary,50,True,37.219,"LINESTRING (9.4307159 54.7797808, 9.4308955 54.7798301, 9.4309553 54.7798465, 9.4312399 54.7799247)",,,
"[404700827, 110952412]",False,3,,Wrangelstraße,residential,30,False,102.094,"LINESTRING (9.4261462 54.7874201, 9.4266711 54.7871567, 9.4269429 54.787055, 9.4274376 54.7868889)",,,
25032112,False,,,Rote Straße,residential,20,False,70.99600000000001,"LINESTRING (9.4359235 54.7812141, 9.4359 54.781173, 9.4358757 54.7811086, 9.4358629 54.7810768, 9.4358282 54.780991, 9.4357932 54.7809043, 9.4357722 54.7808062, 9.4357764 54.780675, 9.4357911 54.7806439, 9.4358173 54.7805887)",,,
"[67806440, 33039720]",True,,,Klostergang,residential,20,False,111.376,"LINESTRING (9.4359235 54.7812141, 9.4360001 54.7812402, 9.4365604 54.7812963, 9.4366423 54.7813046, 9.4367038 54.7813209, 9.4367438 54.781344, 9.4367588 54.781378, 9.4367494 54.7814424, 9.4367424 54.7814666, 9.4368088 54.7815134, 9.4368997 54.7815428, 9.4373166 54.7816362)",,,
23967769,False,1,,Husumer Straße,tertiary,50,False,8.555,"LINESTRING (9.4358173 54.7805887, 9.4358687 54.7805177)",,,
5666001,True,1,L 249,Schützenkuhle,primary,50,False,79.503,"LINESTRING (9.4358173 54.7805887, 9.435095 54.7804414, 9.4346465 54.7803536)",,,
25032112,False,,,Rote Straße,residential,20,True,70.996,"LINESTRING (9.4358173 54.7805887, 9.4357911 54.7806439, 9.4357764 54.780675, 9.4357722 54.7808062, 9.4357932 54.7809043, 9.4358282 54.780991, 9.4358629 54.7810768, 9.4358757 54.7811086, 9.4359 54.781173, 9.4359235 54.7812141)",,,
"[356831075, 25055679]",True,,,Katharinenstraße,residential,,False,79.08099999999999,"LINESTRING (9.4282898 54.778952, 9.428253 54.7790048, 9.4281192 54.7792046, 9.4278276 54.7796113)",,,
"[214796416, 377101893]",False,"['2', '3']",L 249,Zur Exe,primary,50,True,175.764,"LINESTRING (9.4282898 54.778952, 9.4287349 54.779073, 9.4294213 54.7793115, 9.4299411 54.7794964, 9.430624 54.7797471, 9.4306469 54.7797555)",,,
5486971,False,,,Friesische Straße,residential,30,False,64.634,"LINESTRING (9.4267484 54.7811137, 9.4265025 54.7810528, 9.4261786 54.7809726, 9.425822 54.7808847)",,,
5486971,False,,,Friesische Straße,residential,30,True,67.899,"LINESTRING (9.4267484 54.7811137, 9.4276761 54.7813329, 9.4277282 54.7813452)",,,
28248918,False,,,Luisenstraße,residential,30,True,198.09500000000003,"LINESTRING (9.4267484 54.7811137, 9.4265543 54.7813737, 9.4263236 54.7816826, 9.4261052 54.7819751, 9.4260478 54.7820733, 9.4260151 54.7821819, 9.4259542 54.782613, 9.4259546 54.7827112, 9.4259808 54.7828091)",,,
25055692,False,,,Boesselstraße,living_street,,False,79.393,"LINESTRING (9.4259808 54.7828091, 9.4260103 54.7828672, 9.4260235 54.7829487, 9.4260182 54.7830934, 9.4260205 54.7831884, 9.4260427 54.7832905, 9.4261206 54.783515)",,,
28248918,False,,,Luisenstraße,residential,30,False,198.095,"LINESTRING (9.4259808 54.7828091, 9.4259546 54.7827112, 9.4259542 54.782613, 9.4260151 54.7821819, 9.4260478 54.7820733, 9.4261052 54.7819751, 9.4263236 54.7816826, 9.4265543 54.7813737, 9.4267484 54.7811137)",,,
1063596503,True,,,Doktor-Todsen-Straße,residential,20,False,26.771,"LINESTRING (9.4373166 54.7816362, 9.4375761 54.7814476)",,,
571962879,False,2,,Nikolaistraße,residential,,False,54.57,"LINESTRING (9.4375617 54.7850465, 9.436776 54.7848579)",,,
"[69961154, 571962879]",False,"['2', '3']",,Nikolaistraße,residential,,True,42.387,"LINESTRING (9.4375617 54.7850465, 9.4376672 54.7850698, 9.4379347 54.7851225, 9.4381977 54.785143)",,,
25077171,True,,,An der Reitbahn,residential,30,False,210.988,"LINESTRING (9.4292567 54.7829206, 9.4280665 54.7828583, 9.4263666 54.7827778, 9.4259808 54.7828091)",,,
167483349,False,2,K 16,Stuhrsallee,secondary,30,False,95.35300000000001,"LINESTRING (9.4292567 54.7829206, 9.4293299 54.7824324, 9.429334 54.7820649)",,,
167483349,False,2,K 16,Stuhrsallee,secondary,30,True,242.62199999999999,"LINESTRING (9.4292567 54.7829206, 9.4291761 54.7835402, 9.4291409 54.7838113, 9.4291407 54.7840636, 9.4291478 54.7841685, 9.4291534 54.7842502, 9.4291746 54.784375, 9.4291964 54.7845031, 9.4292289 54.784694, 9.4292312 54.7847718, 9.4292348 54.7848979, 9.4292071 54.7850971)",,,
571962879,False,2,,Nikolaistraße,residential,,True,54.57,"LINESTRING (9.436776 54.7848579, 9.4375617 54.7850465)",,,
25300333,False,,,Am Margarethenhof,residential,30,False,52.313,"LINESTRING (9.4392079 54.7863134, 9.439931 54.7865313)",,,
129025231,False,,,Wilhelmstraße,residential,30,False,41.742,"LINESTRING (9.4392079 54.7863134, 9.4393671 54.7859494)",,8,
490635146,False,,,Wilhelmstraße,residential,30,True,73.033,"LINESTRING (9.4392079 54.7863134, 9.4390695 54.7866095, 9.4388372 54.786933)",,9,
23674480,False,,,Rathausstraße,residential,20,False,252.142,"LINESTRING (9.4329326 54.7859582, 9.4341424 54.7861961, 9.4365977 54.786673, 9.4366581 54.7866841)",,10,
"[24971881, 1155187530, 1156698014]",False,,,Südergraben,residential,30,"[False, True]",398.78800000000007,"LINESTRING (9.4329326 54.7859582, 9.4329581 54.7859151, 9.4329749 54.7858895, 9.4333864 54.7851454, 9.4334211 54.7850827, 9.4335867 54.7848339, 9.433898 54.7843792, 9.4339266 54.7843374, 9.4341998 54.783936, 9.4342107 54.7838784, 9.434201 54.7837731, 9.4341772 54.7837168, 9.4339879 54.7834718, 9.4337919 54.7832382, 9.4333888 54.7828113, 9.4332898 54.7827388, 9.4331742 54.7826542)",,,
25272705,False,,,Museumsberg,residential,,False,55.217999999999996,"LINESTRING (9.4316926 54.7853938, 9.4318838 54.7850634, 9.4318615 54.78502, 9.4318182 54.7849796, 9.4317362 54.7849505)",,,
61413098,True,,,Süderfischerstraße,residential,30,False,104.13900000000001,"LINESTRING (9.4402289 54.7836528, 9.4402048 54.7837072, 9.4398575 54.784139, 9.4398318 54.7842015, 9.4398237 54.7842981, 9.4398395 54.7843841, 9.4399318 54.7845318)",,4,
23482624,True,,,Süderfischerstraße,residential,20,False,49.985,"LINESTRING (9.4403298 54.783279, 9.4404538 54.7828352)",,4,
61413098,True,,,Süderfischerstraße,residential,30,False,42.08,"LINESTRING (9.4403298 54.783279, 9.4403029 54.7833746, 9.4402589 54.783566, 9.4402289 54.7836528)",,4,
61413096,True,,,Angelburger Straße,residential,20,False,57.733,"LINESTRING (9.4404538 54.7828352, 9.4402248 54.7827946, 9.4398266 54.7827489, 9.4396875 54.7827329, 9.4395768 54.7827201)",,,
86120661,True,,,Angelburger Straße,residential,20,False,13.249,"LINESTRING (9.4406488 54.7828746, 9.4404538 54.7828352)",,5,
"[24398155, 37695836]",False,2,,Viktoriastraße,residential,"['50', '30']",True,120.821,"LINESTRING (9.4406488 54.7828746, 9.440943 54.7819888, 9.4409657 54.7818046)",,,destination
23482620,False,,,Wilhelmstraße,residential,50,False,10.102,"LINESTRING (9.4385962 54.7872052, 9.4386587 54.7871218)",,,
"[127974848, 5037732]",True,4,K 28,Hafendamm,primary,50,False,79.25200000000001,"LINESTRING (9.4385962 54.7872052, 9.438419 54.7871587, 9.4380297 54.7870751, 9.4378336 54.7870272, 9.4376815 54.78699, 9.4375787 54.7869649, 9.4374557 54.7869313)",,,
"[136747344, 23482620, 86120662]",False,2,,Wilhelmstraße,residential,50,True,23.916,"LINESTRING (9.4388372 54.786933, 9.4387553 54.7870217, 9.4387063 54.7870696, 9.4386587 54.7871218)",,,
160523122,False,,,Kurze Straße,residential,30,True,33.144999999999996,"LINESTRING (9.4388372 54.786933, 9.4391796 54.7869407, 9.4392685 54.7869566, 9.4393289 54.7869879)",,6,
490635146,False,,,Wilhelmstraße,residential,30,False,73.033,"LINESTRING (9.4388372 54.786933, 9.4390695 54.7866095, 9.4392079 54.7863134)",,9,
25300333,False,,,Am Margarethenhof,residential,30,True,113.02199999999999,"LINESTRING (9.4393289 54.7869879, 9.4394335 54.7869655, 9.4395627 54.7869548, 9.4401247 54.786969, 9.4401809 54.7868294, 9.4402573 54.786648, 9.4401832 54.7866103, 9.439931 54.7865313)",,,
160523122,False,,,Kurze Straße,residential,30,False,33.144999999999996,"LINESTRING (9.4393289 54.7869879, 9.4392685 54.7869566, 9.4391796 54.7869407, 9.4388372 54.786933)",,6,
"[160523122, 1157984732, 26927846]",False,,,Kurze Straße,residential,30,True,108.328,"LINESTRING (9.4393289 54.7869879, 9.4393514 54.787039, 9.4392632 54.7872845, 9.4392641 54.787384, 9.4392783 54.7874371, 9.4393628 54.7874706, 9.4400951 54.7876491)",,6,
"[160523122, 1157984732, 26927846]",False,,,Kurze Straße,residential,30,False,108.32799999999999,"LINESTRING (9.4400951 54.7876491, 9.4393628 54.7874706, 9.4392783 54.7874371, 9.4392641 54.787384, 9.4392632 54.7872845, 9.4393514 54.787039, 9.4393289 54.7869879)",,6,
87700217,True,2,K 11,Neumarkt,secondary,50,False,7.812,"LINESTRING (9.4354735 54.7797379, 9.4354873 54.7798077)",,,
27097299,False,,,Niedermai,residential,50,False,154.176,"LINESTRING (9.4354735 54.7797379, 9.4358177 54.7797184, 9.4359787 54.7797389, 9.4361073 54.7797731, 9.4362334 54.7798409, 9.4365622 54.78001, 9.4367338 54.7800982, 9.4368362 54.7801455, 9.4374435 54.7804258)",,,
"[1156376576, 32551883, 198685165]",False,,K 8,Bahnhofstraße,secondary,50,True,102.85699999999999,"LINESTRING (9.4380538 54.7795736, 9.4379124 54.7798102, 9.4377371 54.7801034, 9.4376368 54.7802325, 9.437552 54.780319, 9.4374435 54.7804258)",,,
24398158,False,,,Waitzstraße,residential,30,False,12.366,"LINESTRING (9.4403872 54.780307, 9.4404333 54.7803399, 9.4404796 54.7803644, 9.4405115 54.7803914)",,6,
"[27097336, 1134807235, 1134826444]",True,,,Helenenallee,residential,,False,199.29999999999998,"LINESTRING (9.4403872 54.780307, 9.4396834 54.7803935, 9.4393761 54.7804312, 9.4392421 54.7804358, 9.4391235 54.7803882, 9.4390529 54.7803289, 9.4388424 54.7801521, 9.4385923 54.7799421, 9.4382926 54.7796904, 9.4381894 54.7796038, 9.4380538 54.7795736)",,5,
"[25055692, 28248919]",False,,,"['Wilhelm-Mensinga-Straße', 'Boesselstraße']",living_street,,False,100.076,"LINESTRING (9.4261206 54.783515, 9.4262588 54.7837442, 9.4266892 54.7836669, 9.4268913 54.7836567, 9.427376 54.7836789)",,,
25055692,False,,,Boesselstraße,living_street,,True,79.393,"LINESTRING (9.4261206 54.783515, 9.4260427 54.7832905, 9.4260205 54.7831884, 9.4260182 54.7830934, 9.4260235 54.7829487, 9.4260103 54.7828672, 9.4259808 54.7828091)",,,
"[25055692, 28248919]",False,,,"['Wilhelm-Mensinga-Straße', 'Boesselstraße']",living_street,,True,100.076,"LINESTRING (9.427376 54.7836789, 9.4268913 54.7836567, 9.4266892 54.7836669, 9.4262588 54.7837442, 9.4261206 54.783515)",,,
25055679,True,,,Katharinenstraße,residential,,False,104.664,"LINESTRING (9.4273556 54.78024, 9.4267484 54.7811137)",,,
