osmid,name,highway,maxspeed,width,oneway,reversed,length,geometry,lanes,access,bridge,tunnel
"[245528641, 241957557]","['Mohrengasse', 'Postgasse']",living_street,,,False,True,110.319,"LINESTRING (9.9910746 48.3964363, 9.9920381 48.3966785, 9.991969 48.3968434, 9.991892 48.3969704)",,,,
241957566,Weinhof,living_street,,,False,False,43.646,"LINESTRING (9.9910746 48.3964363, 9.9909549 48.3966335, 9.9909203 48.3966894, 9.9908569 48.3968012)",,,,
"[396321001, 241957566]",Weinhof,"['living_street', 'residential']",30,,False,True,49.589999999999996,"LINESTRING (9.9910746 48.3964363, 9.9911266 48.3963568, 9.9912854 48.3960771, 9.9913226 48.396022)",,,,
199402820,Pfluggasse,residential,,,False,True,5.872,"LINESTRING (9.9945219 48.399585, 9.9945206 48.3995322)",,,,
4628035,Kornhausplatz,residential,30,,True,False,49.199,"LINESTRING (9.9945219 48.399585, 9.9946418 48.3995626, 9.9950816 48.3995706, 9.9951318 48.399578, 9.9951764 48.3995937)",,,,
4628039,Hoheschulgasse,residential,30,6,False,True,33.537,"LINESTRING (9.9941989 48.4003009, 9.9937453 48.4003174)",,,,
172207922,Paradiesgasse,living_street,,,True,False,107.897,"LINESTRING (9.9936888 48.398797, 9.9944887 48.398785, 9.9946862 48.3987878, 9.9950925 48.3987845, 9.99515 48.3987839)",,,,
241957552,Münsterplatz,living_street,,9.1,False,False,64.166,"LINESTRING (9.9936888 48.398797, 9.9937011 48.3984517, 9.9937032 48.3982823, 9.9937074 48.3982201)",,,,
4628048,Apothekergasse,living_street,,6,False,False,50.506,"LINESTRING (9.994061 48.39824, 9.9940933 48.3977863)",,destination,,
199402826,Schuhhausgasse,living_street,,4.5,True,False,26.201,"LINESTRING (9.994061 48.39824, 9.9940099 48.3982362, 9.9937074 48.3982201)",,,,
172205449,Hafenbad,living_street,,4.9,False,False,31.698,"LINESTRING (9.9936492 48.3996483, 9.9936806 48.3999326)",,,,
172205449,Hafenbad,living_street,,4.9,False,True,16.666,"LINESTRING (9.9936492 48.3996483, 9.9936418 48.3994985)",,,,
241953984,Kohlgasse,residential,,,False,False,97.14,"LINESTRING (9.9936492 48.3996483, 9.9929411 48.3996533, 9.9923335 48.3996478)",,,,
539782978,Marienstraße,tertiary,30,,False,True,10.569,"LINESTRING (9.9977655 48.394804, 9.9976447 48.394855)",3,,,
"[425873848, 425873849, 18921550]",Krankenhausstraße,tertiary,50,,True,False,123.46600000000002,"LINESTRING (9.9977655 48.394804, 9.9977164 48.3947288, 9.9976651 48.3946692, 9.9975909 48.3945869, 9.9975328 48.3945366, 9.99748 48.394503, 9.9974201 48.3944712, 9.9973525 48.3944422, 9.9970586 48.3943471, 9.9969664 48.3943173, 9.9969143 48.3943016, 9.9966473 48.394222, 9.9965388 48.3941898, 9.9964788 48.3941578)",,,,
"[397626752, 419882009, 23076778, 397626751]","['Marienstraße', 'Augsburger Straße']",tertiary,30,,False,True,121.132,"LINESTRING (9.9977655 48.394804, 9.9978258 48.3947802, 9.998072 48.3946857, 9.9982403 48.394624, 9.9983443 48.3945873, 9.998469 48.3945448, 9.9985177 48.3945313, 9.9985948 48.3945143, 9.998658 48.3945052, 9.9987026 48.3945033, 9.9987475 48.3945035, 9.9988132 48.3945094, 9.9988934 48.3945225, 9.9989619 48.3945459, 9.9990925 48.3946158, 9.9992068 48.3946843)",3,,,
67022253,Silcherstraße,tertiary,50,,True,False,40.564,"LINESTRING (9.9964788 48.3941578, 9.996088 48.3939014)",,,,
67022241,Krankenhausstraße,residential,50,,True,False,48.53499999999999,"LINESTRING (9.9964788 48.3941578, 9.996418 48.3941314, 9.9963023 48.3940982, 9.9961806 48.3940624, 9.9960768 48.3940336, 9.9960429 48.3940239, 9.9960009 48.3940136, 9.9959665 48.39401, 9.99587 48.3940078)",,,,
539782978,Marienstraße,tertiary,30,,False,False,10.569,"LINESTRING (9.9976447 48.394855, 9.9977655 48.394804)",3,,,
18921552,An der kleinen Donau,living_street,,,False,False,86.027,"LINESTRING (9.9976447 48.394855, 9.9977096 48.394908, 9.9979954 48.3950636, 9.9985852 48.3953048)",,,,
"[64942328, 22819691, 22819692]","['Marienstraße', 'Insel']",tertiary,30,,False,True,69.462,"LINESTRING (9.9976447 48.394855, 9.9975421 48.394898, 9.9974928 48.3949198, 9.9974008 48.3949604, 9.9970371 48.3951257, 9.9968666 48.395206)",3,,yes,
"[365955624, 282044308, 67654316, 365955623]",Insel,"['living_street', 'residential']",30,,False,True,185.985,"LINESTRING (9.9991011 48.3961516, 9.9989741 48.3960928, 9.9989438 48.3960788, 9.9987029 48.3959674, 9.9986488 48.3959424, 9.9984683 48.3958592, 9.9983732 48.3958153, 9.9982455 48.3957564, 9.9981894 48.3957306, 9.9981184 48.3956991, 9.9978352 48.3955733, 9.9977856 48.3955513, 9.9976563 48.3954951, 9.9975275 48.3954425, 9.9974664 48.3954297, 9.9973646 48.395417, 9.9972678 48.395407, 9.997241 48.3954042, 9.9971234 48.3953831, 9.9970785 48.395371, 9.996985 48.3953457, 9.9969421 48.395325)",,,,
22819689,Insel,tertiary,30,,False,True,5.081,"LINESTRING (9.9968666 48.395206, 9.9968089 48.3952309)",2,,,
"[64942328, 22819691, 22819692]","['Marienstraße', 'Insel']",tertiary,30,,False,False,69.46199999999999,"LINESTRING (9.9968666 48.395206, 9.9970371 48.3951257, 9.9974008 48.3949604, 9.9974928 48.3949198, 9.9975421 48.394898, 9.9976447 48.394855)",3,,yes,
240973714,Insel,residential,30,,True,False,14.358,"LINESTRING (9.9968666 48.395206, 9.9969131 48.3952793, 9.9969421 48.395325)",,,,
"[293803034, 963311596, 24664175]",Friedenstraße,residential,30,,False,False,121.235,"LINESTRING (9.9992252 48.3932843, 9.9991564 48.3932417, 9.999147 48.3932359, 9.9990971 48.3932047, 9.9988911 48.3930758, 9.998874 48.3930652, 9.9986409 48.3929193, 9.9986277 48.3929111, 9.9984079 48.3927736, 9.998267 48.3926855, 9.9980296 48.392537)",,,,
"[23076776, 118254791, 1031597976, 304505287]","['Schützenstraße', 'Hermann-Köhl-Straße']",tertiary,50,,False,True,140.143,"LINESTRING (9.9992252 48.3932843, 9.9991952 48.3933061, 9.9991626 48.3933297, 9.9989798 48.3934621, 9.998821 48.3935778, 9.99842 48.3938677, 9.998281 48.3939707, 9.9982455 48.3939956, 9.9982239 48.3940101, 9.9982126 48.3940155, 9.9981986 48.3940194, 9.9981855 48.3940203, 9.9981684 48.3940192, 9.9981553 48.3940162, 9.998138 48.3940095, 9.9981262 48.3940031, 9.9981173 48.3939982, 9.9980633 48.3939657, 9.9979169 48.3938764, 9.9978992 48.3938658)",2,,,
243480578,Luitpoldstraße,tertiary,30,,False,False,92.524,"LINESTRING (9.9958631 48.392613, 9.9955698 48.3928166, 9.9955297 48.3928438, 9.9955134 48.3928552, 9.9952335 48.3930512, 9.9950185 48.3931968, 9.9949949 48.393213)",,,,
435017532,Schützenstraße,tertiary,50,,False,False,149.71,"LINESTRING (9.9958631 48.392613, 9.9959041 48.3926382, 9.9961261 48.3927756, 9.9963152 48.3928908, 9.9963887 48.3929355, 9.9964445 48.3929701, 9.9967081 48.3931335, 9.997007 48.3933188, 9.9971563 48.3934113, 9.9973477 48.39353)",2,,,
76843596,Luitpoldstraße,residential,30,,False,False,74.05799999999999,"LINESTRING (9.9949949 48.393213, 9.9949558 48.3932409, 9.994802 48.39335, 9.9946427 48.3934603, 9.9946185 48.3934773, 9.9943062 48.3936972)",,,,
243480578,Luitpoldstraße,tertiary,30,,False,True,92.524,"LINESTRING (9.9949949 48.393213, 9.9950185 48.3931968, 9.9952335 48.3930512, 9.9955134 48.3928552, 9.9955297 48.3928438, 9.9955698 48.3928166, 9.9958631 48.392613)",,,,
243480580,Silcherstraße,residential,30,,True,False,130.696,"LINESTRING (9.9949949 48.393213, 9.994935 48.3931746, 9.9947067 48.3930342, 9.9941333 48.3926743, 9.993707 48.3924067)",,,,
"[204570412, 24646012, 419882013, 419882014]","['Eckstraße', 'Krankenhausstraße']",residential,30,,False,True,181.183,"LINESTRING (9.993707 48.3924067, 9.9936792 48.3924506, 9.9934477 48.3928162, 9.9933297 48.3930024, 9.9933188 48.3930699, 9.9933353 48.3931096, 9.993376 48.3931517, 9.993503 48.3932247, 9.9935469 48.3932499, 9.9935786 48.3932683, 9.9936399 48.393304, 9.9938045 48.3934, 9.9938782 48.3934438, 9.9942501 48.3936642, 9.9942625 48.3936715, 9.9943062 48.3936972)",,,,
76843596,Luitpoldstraße,residential,30,,False,True,74.058,"LINESTRING (9.9943062 48.3936972, 9.9946185 48.3934773, 9.9946427 48.3934603, 9.994802 48.39335, 9.9949558 48.3932409, 9.9949949 48.393213)",,,,
"[24646012, 204570412, 419882013, 419882014]","['Eckstraße', 'Krankenhausstraße']",residential,30,,False,False,181.18299999999996,"LINESTRING (9.9943062 48.3936972, 9.9942625 48.3936715, 9.9942501 48.3936642, 9.9938782 48.3934438, 9.9938045 48.3934, 9.9936399 48.393304, 9.9935786 48.3932683, 9.9935469 48.3932499, 9.993503 48.3932247, 9.993376 48.3931517, 9.9933353 48.3931096, 9.9933188 48.3930699, 9.9933297 48.3930024, 9.9934477 48.3928162, 9.9936792 48.3924506, 9.993707 48.3924067)",,,,
204570412,Krankenhausstraße,residential,30,,False,True,50.8,"LINESTRING (9.9943062 48.3936972, 9.9943677 48.3937347, 9.9943725 48.3937377, 9.9945939 48.3938711, 9.9946034 48.3938769, 9.9946282 48.3938921, 9.9946685 48.3939168, 9.9948153 48.3940045)",,,,
24646016,Sandstraße,residential,30,,False,False,98.52,"LINESTRING (9.9948153 48.3940045, 9.9947859 48.3940245, 9.9944484 48.3942708, 9.9941566 48.3944786, 9.9940161 48.3945772, 9.9939564 48.3946585, 9.9939471 48.3946719)",,,,
204570412,Krankenhausstraße,residential,30,,False,False,50.800000000000004,"LINESTRING (9.9948153 48.3940045, 9.9946685 48.3939168, 9.9946282 48.3938921, 9.9946034 48.3938769, 9.9945939 48.3938711, 9.9943725 48.3937377, 9.9943677 48.3937347, 9.9943062 48.3936972)",,,,
"[67022233, 204570412]",Krankenhausstraße,residential,30,,False,True,77.87400000000001,"LINESTRING (9.9948153 48.3940045, 9.9948517 48.394005, 9.9957008 48.3940078, 9.9958456 48.3940078, 9.99587 48.3940078)",,,,
24646013,Silcherstraße,tertiary,50,,True,False,111.236,"LINESTRING (9.996088 48.3939014, 9.9960123 48.3938538, 9.9957172 48.3936682, 9.9950495 48.3932482, 9.9949949 48.393213)",,,,
"[61682084, 61682086]",Johannisstraße,residential,30,,True,False,94.818,"LINESTRING (9.9973477 48.39353, 9.9970133 48.3937693, 9.9969013 48.3938495, 9.9966239 48.394048, 9.9965162 48.3941277, 9.9964788 48.3941578)",,,,
69687227,Johannisstraße,residential,30,,False,False,111.925,"LINESTRING (9.9973477 48.39353, 9.9975235 48.3934006, 9.9975927 48.3933149, 9.9976466 48.3932313, 9.9976907 48.3931405, 9.997747 48.3930127, 9.9978325 48.3928189, 9.9979229 48.3926139)",,,,
435017532,Schützenstraße,tertiary,50,,False,False,55.248,"LINESTRING (9.9973477 48.39353, 9.9975036 48.3936251, 9.9975342 48.3936437, 9.9977334 48.3937652, 9.9978992 48.3938658)",2,,,
435017532,Schützenstraße,tertiary,50,,False,True,149.70999999999998,"LINESTRING (9.9973477 48.39353, 9.9971563 48.3934113, 9.997007 48.3933188, 9.9967081 48.3931335, 9.9964445 48.3929701, 9.9963887 48.3929355, 9.9963152 48.3928908, 9.9961261 48.3927756, 9.9959041 48.3926382, 9.9958631 48.392613)",2,,,
200513416,Schwörhausgasse,living_street,,,False,True,13.835,"LINESTRING (9.9913223 48.3955433, 9.9911351 48.3955377)",,,,
"[28431504, 28431505, 426992371]",Schwörhausgasse,living_street,,,False,False,24.188,"LINESTRING (9.9913223 48.3955433, 9.9913138 48.3955607, 9.9912858 48.395641, 9.9912461 48.3957548)",,,yes,
134686148,Schwörhausgasse,living_street,,,False,True,17.044,"LINESTRING (9.9913223 48.3955433, 9.9914897 48.3955226, 9.9915487 48.3955135)",,,,
186702386,Unter der Metzig,living_street,,,False,True,24.722,"LINESTRING (9.9933543 48.3961226, 9.9930323 48.3960616)",,,,
208638601,Unter der Metzig,living_street,,,False,True,5.602,"LINESTRING (9.9933543 48.3961226, 9.9933667 48.3960729)",,,,
208638601,Unter der Metzig,living_street,,,False,False,7.412,"LINESTRING (9.9933543 48.3961226, 9.9933509 48.3961431, 9.9933439 48.3961889)",,,,
93248849,Profosengasse,living_street,,3,False,False,40.571,"LINESTRING (9.9942228 48.3961253, 9.9942536 48.3962195, 9.994157 48.396251, 9.9942397 48.3964402)",,,,
55818187,,living_street,,,False,False,21.705,"LINESTRING (9.9981025 48.3971571, 9.9980531 48.3972656, 9.9979485 48.3973089)",,,,
4627939,Promenade,residential,30,,False,False,64.61800000000001,"LINESTRING (9.9888171 48.3942139, 9.9887738 48.3942216, 9.9886745 48.394233, 9.9885663 48.3944682, 9.9885755 48.3945675, 9.9885983 48.3947057)",,,,
58950788,Herdbruckerstraße,living_street,,,True,False,47.479,"LINESTRING (9.9942397 48.3964402, 9.9942563 48.3964358, 9.9947061 48.3963154, 9.994838 48.3962838)",,,,
93248849,Profosengasse,living_street,,3,False,True,40.571,"LINESTRING (9.9942397 48.3964402, 9.994157 48.396251, 9.9942536 48.3962195, 9.9942228 48.3961253)",,,,
60180154,Schützenhöfle,living_street,,2.5,False,False,78.616,"LINESTRING (9.9978992 48.3938658, 9.9979353 48.3938354, 9.9980731 48.3937188, 9.9981239 48.3936266, 9.9982774 48.3932172)",,,,
435017532,Schützenstraße,tertiary,50,,False,True,55.248000000000005,"LINESTRING (9.9978992 48.3938658, 9.9977334 48.3937652, 9.9975342 48.3936437, 9.9975036 48.3936251, 9.9973477 48.39353)",2,,,
"[1031597976, 304505287, 23076776, 118254791]","['Schützenstraße', 'Hermann-Köhl-Straße']",tertiary,50,,False,False,140.143,"LINESTRING (9.9978992 48.3938658, 9.9979169 48.3938764, 9.9980633 48.3939657, 9.9981173 48.3939982, 9.9981262 48.3940031, 9.998138 48.3940095, 9.9981553 48.3940162, 9.9981684 48.3940192, 9.9981855 48.3940203, 9.9981986 48.3940194, 9.9982126 48.3940155, 9.9982239 48.3940101, 9.9982455 48.3939956, 9.998281 48.3939707, 9.99842 48.3938677, 9.998821 48.3935778, 9.9989798 48.3934621, 9.9991626 48.3933297, 9.9991952 48.3933061, 9.9992252 48.3932843)",2,,,
61236489,Hafengasse,living_street,,,False,True,61.346,"LINESTRING (9.9985852 48.3953048, 9.9990208 48.394835)",,,,
"[18921552, 539782976]",An der kleinen Donau,living_street,,,False,False,91.35300000000001,"LINESTRING (9.9985852 48.3953048, 9.9990865 48.3955227, 9.9992627 48.3955993, 9.9994601 48.3956836, 9.9995206 48.3957231, 9.9995425 48.395738, 9.9995895 48.3957782)",,,,
18921552,An der kleinen Donau,living_street,,,False,True,86.027,"LINESTRING (9.9985852 48.3953048, 9.9979954 48.3950636, 9.9977096 48.394908, 9.9976447 48.394855)",,,,
419882009,Augsburger Straße,tertiary,30,,False,True,49.829,"LINESTRING (9.9992068 48.3946843, 9.9997018 48.3949889)",,,,
"[397626752, 419882009, 23076778, 397626751]","['Marienstraße', 'Augsburger Straße']",tertiary,30,,False,False,121.13199999999999,"LINESTRING (9.9992068 48.3946843, 9.9990925 48.3946158, 9.9989619 48.3945459, 9.9988934 48.3945225, 9.9988132 48.3945094, 9.9987475 48.3945035, 9.9987026 48.3945033, 9.998658 48.3945052, 9.9985948 48.3945143, 9.9985177 48.3945313, 9.998469 48.3945448, 9.9983443 48.3945873, 9.9982403 48.394624, 9.998072 48.3946857, 9.9978258 48.3947802, 9.9977655 48.394804)",3,,,
61236489,Hafengasse,living_street,,,False,False,61.346,"LINESTRING (9.9990208 48.394835, 9.9985852 48.3953048)",,,,
"[61236488, 61236487]",Hafengasse,residential,"['50', '30']",,True,False,21.672,"LINESTRING (9.9990208 48.394835, 9.9991145 48.3947564, 9.9991387 48.3947368, 9.999171 48.3947106, 9.9992068 48.3946843)",,,,building_passage
60180154,Schützenhöfle,living_street,,2.5,False,True,78.61600000000001,"LINESTRING (9.9982774 48.3932172, 9.9981239 48.3936266, 9.9980731 48.3937188, 9.9979353 48.3938354, 9.9978992 48.3938658)",,,,
24646016,Sandstraße,residential,30,,False,True,98.52000000000001,"LINESTRING (9.9939471 48.3946719, 9.9939564 48.3946585, 9.9940161 48.3945772, 9.9941566 48.3944786, 9.9944484 48.3942708, 9.9947859 48.3940245, 9.9948153 48.3940045)",,,,
24646008,Krankenhausstraße,residential,50,,True,False,20.391,"LINESTRING (9.99587 48.3940078, 9.9959305 48.3939927, 9.9960005 48.3939656, 9.9960377 48.393941, 9.996088 48.3939014)",,,,
"[67022233, 204570412]",Krankenhausstraße,residential,30,,False,False,77.874,"LINESTRING (9.99587 48.3940078, 9.9958456 48.3940078, 9.9957008 48.3940078, 9.9948517 48.394005, 9.9948153 48.3940045)",,,,
24646017,Johannisstraße,residential,30,,True,False,11.627,"LINESTRING (9.9979229 48.3926139, 9.9980296 48.392537)",,,,
69687227,Johannisstraße,residential,30,,False,True,111.92499999999998,"LINESTRING (9.9979229 48.3926139, 9.9978325 48.3928189, 9.997747 48.3930127, 9.9976907 48.3931405, 9.9976466 48.3932313, 9.9975927 48.3933149, 9.9975235 48.3934006, 9.9973477 48.39353)",,,,
"[28431504, 28431505, 426992371]",Schwörhausgasse,living_street,,,False,True,24.188,"LINESTRING (9.9912461 48.3957548, 9.9912858 48.395641, 9.9913138 48.3955607, 9.9913223 48.3955433)",,,yes,
82539934,Schwörhausgasse,residential,30,,False,False,45.89,"LINESTRING (9.9912461 48.3957548, 9.9912114 48.3957542, 9.9910849 48.3957521, 9.9908733 48.3957571, 9.9906252 48.395767)",,,,
"[200513417, 82539934]","['Weinhof', 'Schwörhausgasse']",residential,30,,False,True,35.677,"LINESTRING (9.9912461 48.3957548, 9.9912885 48.3957745, 9.9913035 48.3958201, 9.9913023 48.3958659, 9.9912626 48.3959037, 9.9912345 48.3959355, 9.9912423 48.3959754, 9.9913226 48.396022)",,,,
208638601,Unter der Metzig,living_street,,,False,False,5.602,"LINESTRING (9.9933667 48.3960729, 9.9933543 48.3961226)",,,,
97166541,Frauenstraße,tertiary,30,,False,False,99.626,"LINESTRING (9.996397 48.3987285, 9.9964338 48.3987904, 9.9964739 48.3988847, 9.9966043 48.3993358, 9.9966715 48.3996042)",3,,,
97166541,Frauenstraße,tertiary,30,,False,True,64.059,"LINESTRING (9.996397 48.3987285, 9.9962594 48.3985027, 9.9961379 48.3983371, 9.9960502 48.3982007)",3,,,
419882009,Augsburger Straße,tertiary,30,,False,False,49.829,"LINESTRING (9.9997018 48.3949889, 9.9992068 48.3946843)",,,,
"[26841112, 58935849, 419882011]",Donaustraße,residential,30,,False,False,92.283,"LINESTRING (9.9997018 48.3949889, 9.9996758 48.3950074, 9.9996265 48.3950427, 9.9995576 48.3950957, 9.9995503 48.395103, 9.9995449 48.3951119, 9.9995423 48.3951191, 9.9995405 48.3951263, 9.9995404 48.3951388, 9.9995665 48.3956838, 9.9995895 48.3957782)",,,,
"[26841112, 58935849, 419882011]",Donaustraße,residential,30,,False,True,92.28299999999999,"LINESTRING (9.9995895 48.3957782, 9.9995665 48.3956838, 9.9995404 48.3951388, 9.9995405 48.3951263, 9.9995423 48.3951191, 9.9995449 48.3951119, 9.9995503 48.395103, 9.9995576 48.3950957, 9.9996265 48.3950427, 9.9996758 48.3950074, 9.9997018 48.3949889)",,,,
"[539782976, 18921552]",An der kleinen Donau,living_street,,,False,True,91.35300000000001,"LINESTRING (9.9995895 48.3957782, 9.9995425 48.395738, 9.9995206 48.3957231, 9.9994601 48.3956836, 9.9992627 48.3955993, 9.9990865 48.3955227, 9.9985852 48.3953048)",,,,
"[293803034, 963311596, 24664175]",Friedenstraße,residential,30,,False,True,121.23500000000001,"LINESTRING (9.9980296 48.392537, 9.998267 48.3926855, 9.9984079 48.3927736, 9.9986277 48.3929111, 9.9986409 48.3929193, 9.998874 48.3930652, 9.9988911 48.3930758, 9.9990971 48.3932047, 9.999147 48.3932359, 9.9991564 48.3932417, 9.9992252 48.3932843)",,,,
172207939,Schuhhausgasse,residential,30,6,False,False,4.38,"LINESTRING (9.9953576 48.3982942, 9.9952987 48.3982989)",,,,
"[199402817, 4628044]","['Karpfengasse', 'Paradiesgasse']",living_street,30,,False,"[False, True]",75.031,"LINESTRING (9.9953576 48.3982942, 9.9954132 48.3986246, 9.9954395 48.3987734, 9.99515 48.3987839)",,,,
172207939,Schuhhausgasse,residential,30,6,False,True,52.184,"LINESTRING (9.9953576 48.3982942, 9.9958591 48.3982292, 9.9958863 48.3982252, 9.9959115 48.3982215, 9.9960502 48.3982007)",,,,
19800539,Schweinmarkt,living_street,,,False,True,74.35499999999999,"LINESTRING (9.9893321 48.3949087, 9.9894372 48.3949099, 9.9895173 48.3948712, 9.9896242 48.3948664, 9.9896805 48.3948825, 9.9897554 48.3949248, 9.9898856 48.3950296, 9.9899706 48.3951329, 9.9900374 48.3952252)",,,,
134686148,Schwörhausgasse,living_street,,,False,False,17.044,"LINESTRING (9.9915487 48.3955135, 9.9914897 48.3955226, 9.9913223 48.3955433)",,,,
199402820,Pfluggasse,residential,,,False,False,5.872,"LINESTRING (9.9945206 48.3995322, 9.9945219 48.399585)",,,,
172207939,Schuhhausgasse,residential,30,6,False,True,9.76,"LINESTRING (9.9951667 48.3983037, 9.9952987 48.3982989)",,,,
199402826,Schuhhausgasse,living_street,,4.5,True,False,82.051,"LINESTRING (9.9951667 48.3983037, 9.9950891 48.3983045, 9.9946743 48.398294, 9.9944024 48.3982698, 9.9942959 48.3982603, 9.9941601 48.3982482, 9.9940818 48.3982417, 9.994061 48.39824)",,,,
4628048,Apothekergasse,living_street,,6,False,True,50.506,"LINESTRING (9.9940933 48.3977863, 9.994061 48.39824)",,destination,,
200513416,Schwörhausgasse,living_street,,,False,False,13.835,"LINESTRING (9.9911351 48.3955377, 9.9913223 48.3955433)",,,,
109761125,Unter der Metzig,living_street,,,False,True,36.242,"LINESTRING (9.9928682 48.396031, 9.9924081 48.3959174)",,,,
200513420,Unter der Metzig,living_street,,,True,False,12.584,"LINESTRING (9.9928682 48.396031, 9.9930323 48.3960616)",,,,
200843267,Büchsengasse,living_street,,,False,False,131.471,"LINESTRING (9.9913554 48.4006365, 9.9924338 48.4006343, 9.9927612 48.4006092, 9.9929837 48.4005681, 9.9931204 48.4005428)",,,,
207801868,Bei den Alten Röhren,living_street,,,False,True,21.921,"LINESTRING (9.9938606 48.3961383, 9.993878 48.3963351)",,,,
4627977,Bei den Alten Röhren,living_street,,,False,True,29.366,"LINESTRING (9.9935135 48.3964173, 9.9936016 48.396384, 9.9936482 48.3963541, 9.993878 48.3963351)",,,,
252716214,,living_street,,,False,False,44.965,"LINESTRING (9.9977948 48.3974288, 9.9977499 48.39742, 9.9977117 48.3974019, 9.9976845 48.3973766, 9.9976711 48.3973468, 9.9976731 48.3973157, 9.9976902 48.3972868, 9.9977206 48.3972631, 9.9977609 48.3972472, 9.9978068 48.397241, 9.9978532 48.3972449, 9.9978952 48.3972587, 9.9979281 48.3972809, 9.9979485 48.3973089)",,,,
252716214,,living_street,,,False,True,20.619,"LINESTRING (9.9977948 48.3974288, 9.9978432 48.3974272, 9.997888 48.3974149, 9.9979221 48.3973948, 9.9979449 48.3973686, 9.997954 48.3973389, 9.9979485 48.3973089)",,,,
1126957852,,living_street,,,False,False,26.546,"LINESTRING (9.9977948 48.3974288, 9.9977462 48.397607, 9.9977283 48.3976634)",,,,
1003623327,Neue Straße,tertiary,50,,False,True,19.807,"LINESTRING (9.9874414 48.3971801, 9.9871785 48.3972156)",2,,,
1003623329,Neue Straße,tertiary,50,,True,False,23.293,"LINESTRING (9.9874414 48.3971801, 9.9871708 48.3972878)",1,,,
"[242045600, 328962561, 242047937, 328962563, 242045604, 328962562, 602257867, 242047953, 519317749, 245503037]",Neue Straße,tertiary,"['50', '20']","['8', '12']",False,True,315.167,"LINESTRING (9.9874414 48.3971801, 9.987482 48.3971723, 9.9879036 48.397114, 9.9881799 48.3970795, 9.9883752 48.3970647, 9.9885045 48.3970586, 9.9885926 48.3970574, 9.9886763 48.3970563, 9.9888944 48.3970504, 9.9889795 48.3970501, 9.9891067 48.3970502, 9.9893603 48.3970532, 9.98948 48.3970548, 9.9896949 48.3970607, 9.9901656 48.3970861, 9.9903272 48.3970979, 9.9904339 48.3971201, 9.9905874 48.3971547, 9.9909522 48.3972028, 9.9914036 48.3972481, 9.9915868 48.39725, 9.9916641 48.3972511)","['2', '3']",,yes,
365955622,Insel,residential,30,,True,False,14.36,"LINESTRING (9.9969421 48.395325, 9.9968903 48.3952884, 9.9968089 48.3952309)",,,,
"[365955624, 67654316, 282044308, 365955623]",Insel,"['residential', 'living_street']",30,,False,False,185.98499999999999,"LINESTRING (9.9969421 48.395325, 9.996985 48.3953457, 9.9970785 48.395371, 9.9971234 48.3953831, 9.997241 48.3954042, 9.9972678 48.395407, 9.9973646 48.395417, 9.9974664 48.3954297, 9.9975275 48.3954425, 9.9976563 48.3954951, 9.9977856 48.3955513, 9.9978352 48.3955733, 9.9981184 48.3956991, 9.9981894 48.3957306, 9.9982455 48.3957564, 9.9983732 48.3958153, 9.9984683 48.3958592, 9.9986488 48.3959424, 9.9987029 48.3959674, 9.9989438 48.3960788, 9.9989741 48.3960928, 9.9991011 48.3961516)",,,,
241953984,Kohlgasse,residential,,,False,False,56.260999999999996,"LINESTRING (9.9923335 48.3996478, 9.9918011 48.3996398, 9.9915785 48.3996026)",,,,
241953984,Kohlgasse,residential,,,False,True,97.14,"LINESTRING (9.9923335 48.3996478, 9.9929411 48.3996533, 9.9936492 48.3996483)",,,,
241958095,Rabengasse,residential,,,False,True,68.663,"LINESTRING (9.9923335 48.3996478, 9.9923578 48.3994021, 9.9924384 48.3990347)",,,,
241953984,Kohlgasse,residential,,,False,True,56.260999999999996,"LINESTRING (9.9915785 48.3996026, 9.9918011 48.3996398, 9.9923335 48.3996478)",,,,
245520879,Kohlgasse,living_street,,,True,False,38.099000000000004,"LINESTRING (9.9915785 48.3996026, 9.9912874 48.3995473, 9.9910816 48.3995101)",,,,
241957552,Münsterplatz,living_street,,9.1,False,True,64.166,"LINESTRING (9.9937074 48.3982201, 9.9937032 48.3982823, 9.9937011 48.3984517, 9.9936888 48.398797)",,,,
1003623330,Neue Straße,tertiary,50,,True,False,17.386,"LINESTRING (9.9869433 48.3972233, 9.9871785 48.3972156)",2,,,
1003623328,Neue Straße,tertiary_link,50,,True,False,18.485,"LINESTRING (9.9869433 48.3972233, 9.9870049 48.3972536, 9.9871708 48.3972878)",1,,,
"[241957563, 245520883]",Schlegelgasse,"['living_street', 'residential']",30,4,False,False,73.35300000000001,"LINESTRING (9.9952917 48.3976393, 9.995292 48.3976804, 9.9952928 48.3977132, 9.9953021 48.3980218, 9.9952987 48.3982989)",,,,
241957561,Gerbergasse,living_street,,,False,True,50.333,"LINESTRING (9.9885384 48.3969249, 9.9886483 48.3967576, 9.9886554 48.3967356, 9.9887443 48.3964951)",,,,
245506326,Schwilmengasse,living_street,,,False,False,7.174,"LINESTRING (9.9887443 48.3964951, 9.9888387 48.3964798)",,,,
241957561,Gerbergasse,living_street,,,False,False,50.333,"LINESTRING (9.9887443 48.3964951, 9.9886554 48.3967356, 9.9886483 48.3967576, 9.9885384 48.3969249)",,,,
