osmid,oneway,name,highway,reversed,length,maxspeed,geometry,junction,tunnel,lanes,width
22884240,False,Lindenstraße,residential,True,156.997,30,"LINESTRING (6.1309037 50.8206984, 6.1314691 50.8208683, 6.1317623 50.820983, 6.1322883 50.8212564, 6.1323765 50.8212847, 6.1325815 50.8213505, 6.1327904 50.8213838, 6.1328277 50.8213898)",,,,
309934939,False,Klosterstraße,residential,True,128.873,30,"LINESTRING (6.1309037 50.8206984, 6.1308789 50.8206906, 6.12999 50.8204197, 6.1292566 50.8201881)",,,,
5007219,False,Bahnhofstraße,tertiary,True,136.041,30,"LINESTRING (6.1300486 50.8222493, 6.1300343 50.8222456, 6.1295483 50.8221188, 6.1292303 50.8220427, 6.1290638 50.8220163, 6.1288873 50.8219883, 6.1285197 50.8219406, 6.1281937 50.82193)",,,,
5007219,False,Bahnhofstraße,tertiary,False,136.041,30,"LINESTRING (6.1281937 50.82193, 6.1285197 50.8219406, 6.1288873 50.8219883, 6.1290638 50.8220163, 6.1292303 50.8220427, 6.1295483 50.8221188, 6.1300343 50.8222456, 6.1300486 50.8222493)",,,,
32059714,True,Lehnstraße,residential,False,208.892,,"LINESTRING (6.1281937 50.82193, 6.1283772 50.8216709, 6.1287589 50.8212559, 6.1288777 50.8210623, 6.1289283 50.8209345, 6.1290197 50.8207071, 6.1291467 50.8203825, 6.1292566 50.8201881)",,,,
309934939,False,Klosterstraße,residential,False,128.873,30,"LINESTRING (6.1292566 50.8201881, 6.12999 50.8204197, 6.1308789 50.8206906, 6.1309037 50.8206984)",,,,
"[478489516, 478489517, 478489518, 478489519]",False,Rathausstraße,residential,"[False, True]",162.59,,"LINESTRING (6.1292566 50.8201881, 6.1296097 50.8193035, 6.1295045 50.8192218, 6.129395 50.8192057, 6.1292426 50.8191829, 6.1288178 50.8191247)",,building_passage,,
15857684,False,Friedrichstraße,tertiary,False,26.165999999999997,30,"LINESTRING (6.1401322 50.8223193, 6.1400351 50.8222729, 6.1399774 50.8222464, 6.1398353 50.8221772)",,,3,
35668895,False,Friedrichstraße,unclassified,False,52.618,30,"LINESTRING (6.1391024 50.8219274, 6.1390925 50.8218253, 6.1390752 50.8217797, 6.1390287 50.8217068, 6.1388484 50.8214894)",,,,
"[35668897, 946783081]",False,Friedrichstraße,tertiary,True,60.55499999999999,30,"LINESTRING (6.1391024 50.8219274, 6.1393478 50.8219501, 6.1394867 50.8219817, 6.1395606 50.8220181, 6.1398353 50.8221772)",,,3,
5088862,False,Mauerfeldchen,residential,True,104.48,30,"LINESTRING (6.1393513 50.8155807, 6.1380975 50.816086)",,,,
5088862,False,Mauerfeldchen,residential,False,136.707,30,"LINESTRING (6.1393513 50.8155807, 6.1396701 50.8154622, 6.1398194 50.8153777, 6.1400026 50.8152475, 6.1404641 50.8148667, 6.1406733 50.8146968)",,,,
5088862,False,Mauerfeldchen,residential,False,104.48,30,"LINESTRING (6.1380975 50.816086, 6.1393513 50.8155807)",,,,
34894324,False,Ringstraße,residential,False,52.325,30,"LINESTRING (6.1380975 50.816086, 6.1385289 50.8164696)",,,,
5088861,False,Ringstraße,residential,True,159.61399999999998,30,"LINESTRING (6.1380975 50.816086, 6.1373109 50.8155463, 6.1370327 50.8153523, 6.1366755 50.8151086, 6.1365578 50.8150305)",,,,
26407640,False,Am Wisselsbach,residential,True,74.615,,"LINESTRING (6.1293542 50.8140343, 6.1299775 50.813491)",,,,
26407640,False,Am Wisselsbach,residential,False,185.693,,"LINESTRING (6.1293542 50.8140343, 6.1288007 50.8145622, 6.1278509 50.8154076)",,,,
1085171607,False,Réo-Straße,living_street,False,95.904,,"LINESTRING (6.1293542 50.8140343, 6.1286341 50.8140432, 6.1285204 50.8140354, 6.1280943 50.8138358)",,,,
1085171607,False,Réo-Straße,living_street,True,95.904,,"LINESTRING (6.1280943 50.8138358, 6.1285204 50.8140354, 6.1286341 50.8140432, 6.1293542 50.8140343)",,,,
28133317,True,Wilhelmstraße,unclassified,False,35.76,30,"LINESTRING (6.1344429 50.8186119, 6.1348291 50.8188214)",,,,
9935563,False,Wilhelmstraße,tertiary,True,37.062,50,"LINESTRING (6.1344429 50.8186119, 6.1345845 50.818565, 6.1348672 50.8184849, 6.1349151 50.8184644)",,,,
35668892,False,Wilhelmstraße,tertiary,False,18.529,30,"LINESTRING (6.1344429 50.8186119, 6.1342961 50.818674, 6.1342434 50.8187178)",,,,
5111792,False,Krottstraße,unclassified,False,40.151,30,"LINESTRING (6.13914 50.8211792, 6.1390885 50.8212384, 6.1390321 50.821302, 6.1389744 50.8213658, 6.13892 50.8214238, 6.1389014 50.8214436, 6.1388484 50.8214894)",,,,
9935558,False,Krottstraße,residential,True,119.594,30,"LINESTRING (6.13914 50.8211792, 6.1392277 50.821086, 6.1393548 50.8209547, 6.1394598 50.8208503, 6.1395005 50.8208077, 6.1395618 50.8207437, 6.1400099 50.8202548)",,,,
10506301,False,Tittelsstraße,residential,True,2.159,,"LINESTRING (6.1332594 50.817495, 6.1332868 50.8175038)",,,,
"[433459172, 5111791]",True,"['Markt', 'Sebastianusstraße']",residential,False,191.477,30,"LINESTRING (6.1332594 50.817495, 6.1335354 50.8171077, 6.1335389 50.8171026, 6.1335565 50.8170439, 6.133541 50.8169921, 6.1335129 50.8169249, 6.1335015 50.8168404, 6.1335214 50.8167634, 6.1335759 50.8167098, 6.1337207 50.8166855, 6.1339003 50.8166995, 6.1341192 50.816767, 6.1341576 50.8167708, 6.1341997 50.8167602, 6.1345678 50.816535, 6.1347869 50.8164976)",,,,
10506301,False,Tittelsstraße,residential,False,446.514,,"LINESTRING (6.1332594 50.817495, 6.1332253 50.8174839, 6.1327893 50.8173462, 6.132051 50.8170377, 6.1309377 50.8165313, 6.129539 50.816115, 6.1289552 50.8158939, 6.128606 50.8157458, 6.1278509 50.8154076)",,,,
5007235,False,Sebastianusstraße,tertiary,False,104.893,30,"LINESTRING (6.1347869 50.8164976, 6.1347802 50.8166094, 6.1347747 50.8167221, 6.1347704 50.8168098, 6.1348322 50.8172361, 6.1348414 50.8173142, 6.1348359 50.8173644, 6.1347942 50.8174338)",,,2,
5007235,False,Sebastianusstraße,tertiary,True,102.377,30,"LINESTRING (6.1347869 50.8164976, 6.1349174 50.8157868, 6.1349471 50.8156781, 6.1349594 50.8156445, 6.1349801 50.8155856)",,,2,
5111792,False,Krottstraße,unclassified,True,40.151,30,"LINESTRING (6.1388484 50.8214894, 6.1389014 50.8214436, 6.13892 50.8214238, 6.1389744 50.8213658, 6.1390321 50.821302, 6.1390885 50.8212384, 6.13914 50.8211792)",,,,
35668894,False,Friedrichstraße,unclassified,False,207.11700000000002,30,"LINESTRING (6.1388484 50.8214894, 6.1387817 50.8214204, 6.1386717 50.8213259, 6.1384918 50.8211982, 6.1383409 50.8211068, 6.1367811 50.8202267, 6.1367331 50.8202002)",,,,
35668895,False,Friedrichstraße,unclassified,True,52.618,30,"LINESTRING (6.1388484 50.8214894, 6.1390287 50.8217068, 6.1390752 50.8217797, 6.1390925 50.8218253, 6.1391024 50.8219274)",,,,
8026042,False,Am Haushof,residential,False,136.832,30,"LINESTRING (6.135422 50.814385, 6.1352633 50.8139241, 6.1352373 50.8138676, 6.1350587 50.813479, 6.134975 50.8134426, 6.1346109 50.8134654)",,,,
8028341,False,Am Haushof,residential,False,75.676,30,"LINESTRING (6.135422 50.814385, 6.1356547 50.8143705, 6.1358328 50.8143851, 6.1361661 50.8144554, 6.1364504 50.8145371)",,,,
8028341,False,Am Haushof,residential,True,73.92699999999999,30,"LINESTRING (6.135422 50.814385, 6.135293 50.8144021, 6.1349284 50.8144505, 6.1348828 50.8144628, 6.1344245 50.8145864)",,,,
8028341,False,Am Haushof,residential,True,75.676,30,"LINESTRING (6.1364504 50.8145371, 6.1361661 50.8144554, 6.1358328 50.8143851, 6.1356547 50.8143705, 6.135422 50.814385)",,,,
8026042,False,Am Haushof,residential,True,136.832,30,"LINESTRING (6.1346109 50.8134654, 6.134975 50.8134426, 6.1350587 50.813479, 6.1352373 50.8138676, 6.1352633 50.8139241, 6.135422 50.814385)",,,,
34894324,False,Ringstraße,residential,True,45.155,30,"LINESTRING (6.1387874 50.8168414, 6.1385289 50.8164696)",,,,
15853097,False,Semmelweisstraße,residential,False,54.173,30,"LINESTRING (6.1387874 50.8168414, 6.1390351 50.8168081, 6.1393187 50.8167832, 6.1395489 50.816799)",,,,
34894324,False,Ringstraße,residential,False,105.62,30,"LINESTRING (6.1387874 50.8168414, 6.1388015 50.8168718, 6.1388457 50.8170306, 6.1388824 50.8174214, 6.1387836 50.8177815)",,,,
34894327,False,Drischer Straße,residential,True,3.262,30,"LINESTRING (6.1387836 50.8177815, 6.1387379 50.8177763)",,,,
34894324,False,Ringstraße,residential,True,105.62,30,"LINESTRING (6.1387836 50.8177815, 6.1388824 50.8174214, 6.1388457 50.8170306, 6.1388015 50.8168718, 6.1387874 50.8168414)",,,,
34894324,False,Ringstraße,residential,False,45.155,30,"LINESTRING (6.1385289 50.8164696, 6.1387874 50.8168414)",,,,
34894324,False,Ringstraße,residential,True,52.325,30,"LINESTRING (6.1385289 50.8164696, 6.1380975 50.816086)",,,,
662160886,False,Marie-Curie-Straße,living_street,False,159.769,,"LINESTRING (6.1385289 50.8164696, 6.1382147 50.8165422, 6.137868 50.8165966, 6.1376174 50.816599, 6.1374378 50.8166006, 6.1372501 50.8165667, 6.1368572 50.8163552, 6.1367841 50.8163194, 6.1366999 50.816294, 6.1366056 50.8162845, 6.1364467 50.8162763)",,,,
9935558,False,Krottstraße,residential,False,119.59400000000001,30,"LINESTRING (6.1400099 50.8202548, 6.1395618 50.8207437, 6.1395005 50.8208077, 6.1394598 50.8208503, 6.1393548 50.8209547, 6.1392277 50.821086, 6.13914 50.8211792)",,,,
9935560,False,Geschwister-Scholl-Straße,living_street,False,46.62799999999999,,"LINESTRING (6.1400099 50.8202548, 6.1395607 50.8200903, 6.1395409 50.8200813, 6.1394814 50.8200385, 6.1394577 50.8200269)",,,,
5007235,False,Sebastianusstraße,tertiary,True,104.893,30,"LINESTRING (6.1347942 50.8174338, 6.1348359 50.8173644, 6.1348414 50.8173142, 6.1348322 50.8172361, 6.1347704 50.8168098, 6.1347747 50.8167221, 6.1347802 50.8166094, 6.1347869 50.8164976)",,,2,
231011809,True,,tertiary,False,20.964000000000002,50,"LINESTRING (6.1347942 50.8174338, 6.1348291 50.8174422, 6.1348579 50.8174572, 6.1348776 50.8174772, 6.1348861 50.8175001, 6.1348825 50.8175236, 6.1348672 50.8175451, 6.1348419 50.8175624, 6.1348091 50.8175736)",roundabout,,,
9935563,False,Wilhelmstraße,tertiary,False,37.062,50,"LINESTRING (6.1349151 50.8184644, 6.1348672 50.8184849, 6.1345845 50.818565, 6.1344429 50.8186119)",,,,
9935563,False,Wilhelmstraße,tertiary,True,64.519,50,"LINESTRING (6.1349151 50.8184644, 6.1349459 50.8184436, 6.1350379 50.8183603, 6.1351185 50.8182692, 6.1352343 50.8181234, 6.1352754 50.8180559, 6.1352917 50.8179997, 6.1352789 50.8179471)",,,,
118709697,True,Wilhelmstraße,residential,False,40.587,30,"LINESTRING (6.1349151 50.8184644, 6.1348608 50.8185924, 6.1348386 50.8186457, 6.1348251 50.8186847, 6.1348157 50.8187424, 6.1348291 50.8188214)",,,,
15853097,False,Semmelweisstraße,residential,False,47.898,30,"LINESTRING (6.1395489 50.816799, 6.1402144 50.8168926)",,,,
15853097,False,Semmelweisstraße,residential,True,54.173,30,"LINESTRING (6.1395489 50.816799, 6.1393187 50.8167832, 6.1390351 50.8168081, 6.1387874 50.8168414)",,,,
15853100,True,Röntgenweg,residential,False,146.376,30,"LINESTRING (6.1395489 50.816799, 6.1396859 50.8164837, 6.1397935 50.8161776, 6.1398033 50.8160663, 6.1397153 50.8159488, 6.1395489 50.8157973, 6.1393513 50.8155807)",,,,
15853097,False,Semmelweisstraße,residential,True,47.898,30,"LINESTRING (6.1402144 50.8168926, 6.1395489 50.816799)",,,,
15856060,False,Robert-Koch-Straße,residential,False,70.125,30,"LINESTRING (6.1402144 50.8168926, 6.1401518 50.8170718, 6.1401002 50.8171638, 6.1398723 50.8174823)",,,,
22884524,False,Virchowstraße,living_street,False,89.339,,"LINESTRING (6.139771 50.8140144, 6.1390227 50.814664)",,,,
22884533,False,Sauerbruchstraße,living_street,True,73.977,,"LINESTRING (6.139771 50.8140144, 6.1389199 50.8136227)",,,,
147113308,False,Sauerbruchstraße,living_street,False,95.727,,"LINESTRING (6.139771 50.8140144, 6.1408594 50.8145323)",,,,3.5
5088862,False,Mauerfeldchen,residential,True,22.484,30,"LINESTRING (6.1408594 50.8145323, 6.1406733 50.8146968)",,,,
147113308,False,Sauerbruchstraße,living_street,True,95.727,,"LINESTRING (6.1408594 50.8145323, 6.139771 50.8140144)",,,,3.5
15856053,False,Geschwister-Scholl-Straße,living_street,False,49.604,,"LINESTRING (6.1390513 50.8199485, 6.1387539 50.8203531)",,,,
15856053,False,Geschwister-Scholl-Straße,living_street,True,24.315,,"LINESTRING (6.1390513 50.8199485, 6.1391965 50.81975)",,,,
9935560,False,Geschwister-Scholl-Straße,living_street,False,107.41999999999999,,"LINESTRING (6.1390513 50.8199485, 6.1387504 50.8198541, 6.1386945 50.8198415, 6.1386697 50.8198394, 6.1386395 50.8198396, 6.138613 50.8198409, 6.1385907 50.8198364, 6.1385212 50.8198135, 6.1384889 50.8197991, 6.1381633 50.8195811, 6.1378633 50.819381)",,,,
9935560,False,Geschwister-Scholl-Straße,living_street,True,31.380999999999997,,"LINESTRING (6.1390513 50.8199485, 6.1391177 50.819978, 6.1391997 50.8199983, 6.1392253 50.8199959, 6.1392687 50.8199838, 6.1393016 50.8199825, 6.1394577 50.8200269)",,,,
15856043,False,Geschwister-Scholl-Straße,living_street,False,7.702,,"LINESTRING (6.1378633 50.819381, 6.137939 50.8193309)",,,,
15856043,False,Geschwister-Scholl-Straße,living_street,True,8.444,,"LINESTRING (6.1378633 50.819381, 6.1377727 50.8194309)",,,,
9935560,False,Geschwister-Scholl-Straße,living_street,True,107.41999999999999,,"LINESTRING (6.1378633 50.819381, 6.1381633 50.8195811, 6.1384889 50.8197991, 6.1385212 50.8198135, 6.1385907 50.8198364, 6.138613 50.8198409, 6.1386395 50.8198396, 6.1386697 50.8198394, 6.1386945 50.8198415, 6.1387504 50.8198541, 6.1390513 50.8199485)",,,,
15856043,False,Geschwister-Scholl-Straße,living_street,False,87.297,,"LINESTRING (6.1369086 50.8199945, 6.1373515 50.8196899, 6.1373869 50.8196656, 6.1374736 50.8196091, 6.1374981 50.8195931, 6.1375631 50.8195553, 6.1377727 50.8194309)",,,,
28133317,True,Wilhelmstraße,unclassified,False,205.14999999999998,30,"LINESTRING (6.1369086 50.8199945, 6.1370193 50.8200582, 6.1370531 50.8200777, 6.1381913 50.8207381, 6.1383507 50.8208305, 6.13914 50.8211792)",,,,
15856043,False,Geschwister-Scholl-Straße,living_street,False,8.444,,"LINESTRING (6.1377727 50.8194309, 6.1378633 50.819381)",,,,
15856043,False,Geschwister-Scholl-Straße,living_street,True,87.297,,"LINESTRING (6.1377727 50.8194309, 6.1375631 50.8195553, 6.1374981 50.8195931, 6.1374736 50.8196091, 6.1373869 50.8196656, 6.1373515 50.8196899, 6.1369086 50.8199945)",,,,
15856058,False,Geschwister-Scholl-Straße,living_street,False,41.089,,"LINESTRING (6.1377727 50.8194309, 6.1376915 50.8193682, 6.1376748 50.8193467, 6.1376669 50.8193295, 6.1376748 50.8193088, 6.13769 50.8192985, 6.1377774 50.8192491, 6.1378009 50.8192479, 6.1378234 50.8192535, 6.1378422 50.8192606, 6.137939 50.8193309)",,,,
15856043,False,Geschwister-Scholl-Straße,living_street,True,7.702,,"LINESTRING (6.137939 50.8193309, 6.1378633 50.819381)",,,,
"[15856043, 478455749]",False,"['Bertha-von-Suttner-Straße', 'Geschwister-Scholl-Straße']",living_street,False,65.932,,"LINESTRING (6.137939 50.8193309, 6.1382366 50.8191587, 6.1382783 50.8191335, 6.1384521 50.8190234, 6.1385447 50.8188896)",,,,
15856058,False,Geschwister-Scholl-Straße,living_street,True,41.089,,"LINESTRING (6.137939 50.8193309, 6.1378422 50.8192606, 6.1378234 50.8192535, 6.1378009 50.8192479, 6.1377774 50.8192491, 6.13769 50.8192985, 6.1376748 50.8193088, 6.1376669 50.8193295, 6.1376748 50.8193467, 6.1376915 50.8193682, 6.1377727 50.8194309)",,,,
15856044,False,Bertha-von-Suttner-Straße,living_street,True,27.096,,"LINESTRING (6.1385447 50.8188896, 6.1386688 50.8189238, 6.1386993 50.8189213, 6.1387235 50.8189113, 6.1387585 50.818861, 6.1387609 50.8188408, 6.1387484 50.8188225, 6.1387143 50.8188092)",,,,
478455749,False,Bertha-von-Suttner-Straße,living_street,False,18.267,,"LINESTRING (6.1385447 50.8188896, 6.1386007 50.8188076, 6.1386318 50.8187995, 6.1386692 50.8187995, 6.1387143 50.8188092)",,,,
"[15856043, 478455749]",False,"['Bertha-von-Suttner-Straße', 'Geschwister-Scholl-Straße']",living_street,True,65.932,,"LINESTRING (6.1385447 50.8188896, 6.1384521 50.8190234, 6.1382783 50.8191335, 6.1382366 50.8191587, 6.137939 50.8193309)",,,,
478455749,False,Bertha-von-Suttner-Straße,living_street,False,31.444,,"LINESTRING (6.1387143 50.8188092, 6.1389117 50.8185554)",,,,
15856044,False,Bertha-von-Suttner-Straße,living_street,False,27.096,,"LINESTRING (6.1387143 50.8188092, 6.1387484 50.8188225, 6.1387609 50.8188408, 6.1387585 50.818861, 6.1387235 50.8189113, 6.1386993 50.8189213, 6.1386688 50.8189238, 6.1385447 50.8188896)",,,,
478455749,False,Bertha-von-Suttner-Straße,living_street,True,18.267,,"LINESTRING (6.1387143 50.8188092, 6.1386692 50.8187995, 6.1386318 50.8187995, 6.1386007 50.8188076, 6.1385447 50.8188896)",,,,
478455749,False,Bertha-von-Suttner-Straße,living_street,True,31.444,,"LINESTRING (6.1389117 50.8185554, 6.1387143 50.8188092)",,,,
22884476,False,Bertha-von-Suttner-Straße,living_street,False,90.729,,"LINESTRING (6.1389117 50.8185554, 6.1390077 50.8185673, 6.1390376 50.8185733, 6.1400822 50.8188953)",,,,
22884476,False,Bertha-von-Suttner-Straße,living_street,True,103.10399999999998,,"LINESTRING (6.1389117 50.8185554, 6.1386357 50.8184823, 6.1386124 50.8184691, 6.1385404 50.8183705, 6.1385316 50.8183482, 6.1385351 50.8183228, 6.1387379 50.8177763)",,,,
15856046,False,Bertha-von-Suttner-Straße,living_street,False,25.426,,"LINESTRING (6.1400822 50.8188953, 6.1399271 50.8191019)",,,,
22884476,False,Bertha-von-Suttner-Straße,living_street,False,41.808,,"LINESTRING (6.1400822 50.8188953, 6.1402146 50.8189354, 6.1402339 50.8189465, 6.140246 50.8189803, 6.1402597 50.8189916, 6.1405613 50.8190972)",,,,
22884476,False,Bertha-von-Suttner-Straße,living_street,True,90.729,,"LINESTRING (6.1400822 50.8188953, 6.1390376 50.8185733, 6.1390077 50.8185673, 6.1389117 50.8185554)",,,,
22884476,False,Bertha-von-Suttner-Straße,living_street,True,41.808,,"LINESTRING (6.1405613 50.8190972, 6.1402597 50.8189916, 6.140246 50.8189803, 6.1402339 50.8189465, 6.1402146 50.8189354, 6.1400822 50.8188953)",,,,
15856046,False,Bertha-von-Suttner-Straße,living_street,True,25.426,,"LINESTRING (6.1399271 50.8191019, 6.1400822 50.8188953)",,,,
15856053,False,Geschwister-Scholl-Straße,living_street,True,49.604,,"LINESTRING (6.1387539 50.8203531, 6.1390513 50.8199485)",,,,
15856060,False,Robert-Koch-Straße,residential,True,70.125,30,"LINESTRING (6.1398723 50.8174823, 6.1401002 50.8171638, 6.1401518 50.8170718, 6.1402144 50.8168926)",,,,
15857684,False,Friedrichstraße,tertiary,True,26.166,30,"LINESTRING (6.1398353 50.8221772, 6.1399774 50.8222464, 6.1400351 50.8222729, 6.1401322 50.8223193)",,,3,
"[946783081, 35668897]",False,Friedrichstraße,tertiary,False,60.55500000000001,30,"LINESTRING (6.1398353 50.8221772, 6.1395606 50.8220181, 6.1394867 50.8219817, 6.1393478 50.8219501, 6.1391024 50.8219274)",,,3,
28133635,False,Poststraße,residential,True,105.392,30,"LINESTRING (6.1367331 50.8202002, 6.1360134 50.8205946, 6.1355811 50.8208069)",,,,
35668894,False,Friedrichstraße,unclassified,False,132.65699999999998,30,"LINESTRING (6.1367331 50.8202002, 6.1366599 50.8201618, 6.136408 50.8200108, 6.1358562 50.8196785, 6.1358309 50.8196611, 6.1353941 50.8193602)",,,,
35668894,False,Friedrichstraße,unclassified,True,207.11700000000002,30,"LINESTRING (6.1367331 50.8202002, 6.1367811 50.8202267, 6.1383409 50.8211068, 6.1384918 50.8211982, 6.1386717 50.8213259, 6.1387817 50.8214204, 6.1388484 50.8214894)",,,,
15858130,True,Mittelstraße,residential,False,70.688,30,"LINESTRING (6.1353941 50.8193602, 6.1352064 50.8195804, 6.1350621 50.8196804, 6.1347974 50.8197955, 6.1347761 50.8198153, 6.134761 50.8198366)",,,,
35668894,False,Friedrichstraße,unclassified,True,132.657,30,"LINESTRING (6.1353941 50.8193602, 6.1358309 50.8196611, 6.1358562 50.8196785, 6.136408 50.8200108, 6.1366599 50.8201618, 6.1367331 50.8202002)",,,,
49071963,True,Friedrichstraße,unclassified,False,108.116,30,"LINESTRING (6.1353941 50.8193602, 6.1350954 50.8191734, 6.134672 50.818916, 6.1342434 50.8187178)",,,,
34894328,True,Friedrichstraße,unclassified,False,107.46500000000002,30,"LINESTRING (6.1342434 50.8187178, 6.1341539 50.8186875, 6.1336104 50.8185468, 6.1334172 50.8184951, 6.1330243 50.8183922, 6.132967 50.8183792, 6.1329138 50.8183663, 6.1328367 50.8183397)",,,,
35668892,False,Wilhelmstraße,tertiary,True,18.529,30,"LINESTRING (6.1342434 50.8187178, 6.1342961 50.818674, 6.1344429 50.8186119)",,,,
15858125,False,Lümeth,residential,False,229.01399999999998,,"LINESTRING (6.1352703 50.819069, 6.1356072 50.8189143, 6.1357694 50.8187925, 6.1360456 50.8185903, 6.1361026 50.8185432, 6.136221 50.8184768, 6.1363592 50.8183907, 6.1366119 50.818295, 6.1368959 50.8182047, 6.1371173 50.8181008, 6.1371722 50.8180669, 6.1371765 50.8180553, 6.1371695 50.8180414, 6.1366164 50.8177547)",,,,
28133317,True,Wilhelmstraße,unclassified,False,154.39499999999998,30,"LINESTRING (6.1352703 50.819069, 6.1355427 50.8192287, 6.1369086 50.8199945)",,,,
34894327,False,Drischer Straße,residential,True,8.702,30,"LINESTRING (6.1366164 50.8177547, 6.1364945 50.8177686)",,,,
15858125,False,Lümeth,residential,True,229.01399999999998,,"LINESTRING (6.1366164 50.8177547, 6.1371695 50.8180414, 6.1371765 50.8180553, 6.1371722 50.8180669, 6.1371173 50.8181008, 6.1368959 50.8182047, 6.1366119 50.818295, 6.1363592 50.8183907, 6.136221 50.8184768, 6.1361026 50.8185432, 6.1360456 50.8185903, 6.1357694 50.8187925, 6.1356072 50.8189143, 6.1352703 50.819069)",,,,
34894327,False,Drischer Straße,residential,False,150.49400000000003,30,"LINESTRING (6.1366164 50.8177547, 6.1368941 50.8177309, 6.1370804 50.8177149, 6.1371598 50.8177082, 6.1374947 50.8176821, 6.1379212 50.8176832, 6.1387379 50.8177763)",,,,
5007225,True,Kaiserstraße,unclassified,False,274.768,30,"LINESTRING (6.1325175 50.8184478, 6.1324931 50.8184816, 6.131909 50.8192797, 6.1316507 50.8196457, 6.1315924 50.8197254, 6.1315739 50.8197542, 6.1315336 50.8198102, 6.1315126 50.8198356, 6.1314807 50.8198911, 6.1314113 50.8199884, 6.1309037 50.8206984)",,,,
22884242,False,Lindenplatz,residential,False,41.817,30,"LINESTRING (6.1334169 50.8214311, 6.133005 50.8214181, 6.1328277 50.8213898)",,,,
"[22884242, 15859373]",False,"['Poststraße', 'Lindenplatz']",residential,True,170.033,30,"LINESTRING (6.1334169 50.8214311, 6.1337869 50.8214122, 6.1338329 50.8214035, 6.1341778 50.8213387, 6.1345362 50.8212358, 6.1348853 50.8211153, 6.1355811 50.8208069)",,,,
