osmid,name,highway,oneway,reversed,length,geometry,maxspeed,ref,bridge
10506164,Rue Principale,unclassified,False,False,58.125,"LINESTRING (6.4750747 49.1033814, 6.475656 49.1034266, 6.4758557 49.1034752)",,,
108347406,Rue de la Nied,residential,False,True,171.688,"LINESTRING (6.4802842 49.1051084, 6.4799653 49.1049383, 6.4788775 49.1043871, 6.4787869 49.1043805, 6.4784781 49.1046214)",50,,
318284607,Rue Principale,secondary,False,False,196.57500000000002,"LINESTRING (6.4802842 49.1051084, 6.4807693 49.1047716, 6.481246 49.104433, 6.4815775 49.1041428, 6.482054 49.1037753)",,D 19,
318284607,Rue Principale,secondary,False,True,30.976,"LINESTRING (6.4802842 49.1051084, 6.4801427 49.1051751, 6.480022 49.1051999, 6.4798976 49.105205)",,D 19,
99340364,Rue du Château,residential,False,False,64.85,"LINESTRING (6.4798976 49.105205, 6.4798741 49.1052364, 6.4798388 49.1052837, 6.4796146 49.1054658, 6.4793947 49.1055551, 6.4792537 49.1055555)",50,,
318284607,Rue Principale,secondary,False,False,30.976,"LINESTRING (6.4798976 49.105205, 6.480022 49.1051999, 6.4801427 49.1051751, 6.4802842 49.1051084)",,D 19,
318284607,Rue Principale,secondary,False,True,122.517,"LINESTRING (6.4798976 49.105205, 6.4796484 49.1051447, 6.4791715 49.1049381, 6.4784781 49.1046214)",,D 19,
"[218374689, 10506164, 218374694]",Rue Principale,unclassified,False,True,204.031,"LINESTRING (6.4782105 49.104569, 6.4781624 49.1045123, 6.4781373 49.1044827, 6.4779101 49.1043761, 6.47749 49.1041936, 6.4773504 49.1041348, 6.4762381 49.1036462, 6.4759386 49.1035122)",,,yes
318284607,Rue Principale,secondary,False,False,21.287,"LINESTRING (6.4782105 49.104569, 6.4783388 49.1045648, 6.4784781 49.1046214)",,D 19,
537493236,,secondary,False,True,40.459,"LINESTRING (6.4782105 49.104569, 6.4780859 49.1046428, 6.4778998 49.1048655)",,D 19,
375246275,Rue des Bois,residential,False,True,220.823,"LINESTRING (6.4793602 49.1071673, 6.4787887 49.1068691, 6.4785884 49.1066789, 6.4785035 49.1064287, 6.4785077 49.1063066, 6.4789281 49.1058664, 6.4791956 49.1056399, 6.4792537 49.1055555)",50,,
99340364,Rue du Château,residential,False,False,124.91699999999999,"LINESTRING (6.4792537 49.1055555, 6.4785403 49.1052028, 6.4779237 49.1048781, 6.4778998 49.1048655)",50,,
99340364,Rue du Château,residential,False,True,64.85000000000001,"LINESTRING (6.4792537 49.1055555, 6.4793947 49.1055551, 6.4796146 49.1054658, 6.4798388 49.1052837, 6.4798741 49.1052364, 6.4798976 49.105205)",50,,
375246275,Rue des Bois,residential,False,False,220.82299999999998,"LINESTRING (6.4792537 49.1055555, 6.4791956 49.1056399, 6.4789281 49.1058664, 6.4785077 49.1063066, 6.4785035 49.1064287, 6.4785884 49.1066789, 6.4787887 49.1068691, 6.4793602 49.1071673)",50,,
108347400,Impasse de l'Église,residential,False,True,100.78399999999999,"LINESTRING (6.4821246 49.1030967, 6.4823644 49.1031933, 6.4824895 49.1033228, 6.4824573 49.1033713, 6.4821753 49.1035804, 6.4820155 49.1037073, 6.482054 49.1037753)",50,,
108347400,Impasse de l'Église,residential,False,False,100.784,"LINESTRING (6.482054 49.1037753, 6.4820155 49.1037073, 6.4821753 49.1035804, 6.4824573 49.1033713, 6.4824895 49.1033228, 6.4823644 49.1031933, 6.4821246 49.1030967)",50,,
318284607,Rue Principale,secondary,False,True,196.575,"LINESTRING (6.482054 49.1037753, 6.4815775 49.1041428, 6.481246 49.104433, 6.4807693 49.1047716, 6.4802842 49.1051084)",,D 19,
108347406,Rue de la Nied,residential,False,False,171.688,"LINESTRING (6.4784781 49.1046214, 6.4787869 49.1043805, 6.4788775 49.1043871, 6.4799653 49.1049383, 6.4802842 49.1051084)",50,,
318284607,Rue Principale,secondary,False,False,122.517,"LINESTRING (6.4784781 49.1046214, 6.4791715 49.1049381, 6.4796484 49.1051447, 6.4798976 49.105205)",,D 19,
318284607,Rue Principale,secondary,False,True,21.287,"LINESTRING (6.4784781 49.1046214, 6.4783388 49.1045648, 6.4782105 49.104569)",,D 19,
229741215,Rue du Moulin,residential,False,True,199.169,"LINESTRING (6.4741409 49.104842, 6.4743371 49.1045789, 6.474592 49.1043759, 6.4747889 49.1042593, 6.47572 49.1036838, 6.4759386 49.1035122)",50,,
108347404,Rue de la Charmille,residential,False,False,120.913,"LINESTRING (6.4771754 49.1065358, 6.4762965 49.1074585)",50,,
108347423,Rue de la Charmille,residential,False,False,49.375,"LINESTRING (6.4771754 49.1065358, 6.4777247 49.1067963)",50,,
108347423,Rue de la Charmille,residential,False,True,50.454,"LINESTRING (6.4771754 49.1065358, 6.4765928 49.10629)",50,,
