osmid,ref,name,highway,maxspeed,oneway,reversed,length,lanes,bridge,geometry,junction
4723850,,Bahnhofstraße,residential,50,False,True,96.799,,,"LINESTRING (12.3953496 52.9422138, 12.3942651 52.942123, 12.3941619 52.9421143, 12.3940629 52.942106, 12.3939995 52.9421007, 12.3939188 52.9420939)",
507643143,,Weberstraße,residential,,False,False,180.68,,,"LINESTRING (12.3953496 52.9422138, 12.395505 52.9415705, 12.3957539 52.9406073)",
"[4723848, 507291849]",,"['Weberstraße', 'Klosterstraße']",residential,,False,True,133.583,,,"LINESTRING (12.3946107 52.9449659, 12.3945036 52.9444774, 12.3956667 52.9445817)",
4723840,,Holzhausener Straße,tertiary,30,False,False,85.634,,,"LINESTRING (12.3965303 52.9397371, 12.3964574 52.9395044, 12.3963143 52.9389781)",
4723840,,Holzhausener Straße,tertiary,30,False,True,102.387,,,"LINESTRING (12.3965303 52.9397371, 12.3968077 52.9405433, 12.3969099 52.9406188)",
507643143,,Weberstraße,residential,,False,True,155.469,,,"LINESTRING (12.3965303 52.9397371, 12.3955853 52.9397937, 12.3955629 52.9398149, 12.3957539 52.9406073)",
244466054,,Johann-Sebastian-Bach-Straße,tertiary,30,True,False,61.093,,,"LINESTRING (12.3958166 52.944151, 12.3960385 52.9436181)",
4723849,,Lazarettstraße,residential,,False,False,79.374,,,"LINESTRING (12.3958166 52.944151, 12.395689 52.9441286, 12.3948914 52.9439989, 12.3946738 52.9439631)",
4723850,,Bahnhofstraße,residential,50,False,False,96.799,,,"LINESTRING (12.3939188 52.9420939, 12.3939995 52.9421007, 12.3940629 52.942106, 12.3941619 52.9421143, 12.3942651 52.942123, 12.3953496 52.9422138)",
4723850,,Bahnhofstraße,residential,50,False,True,169.62,,,"LINESTRING (12.3939188 52.9420939, 12.3932673 52.9420484, 12.3932352 52.9420461, 12.3929704 52.9420268, 12.3928677 52.9420193, 12.3914054 52.9419127)",
4723851,,Schulze-Kersten-Straße,residential,,False,False,143.649,,,"LINESTRING (12.3939188 52.9420939, 12.3937688 52.9427285, 12.3937226 52.9430708, 12.3937081 52.9433781)",
4723852,,Goethestraße,residential,,False,False,156.466,,,"LINESTRING (12.3937081 52.9433781, 12.3913757 52.9433107)",
4723851,,Schulze-Kersten-Straße,residential,,False,False,158.70499999999998,,,"LINESTRING (12.3937081 52.9433781, 12.3937649 52.9442855, 12.3937765 52.9445277, 12.3937897 52.9448045)",
4723851,,Schulze-Kersten-Straße,residential,,False,True,143.649,,,"LINESTRING (12.3937081 52.9433781, 12.3937226 52.9430708, 12.3937688 52.9427285, 12.3939188 52.9420939)",
4723851,,Schulze-Kersten-Straße,residential,,False,True,158.70499999999998,,,"LINESTRING (12.3937897 52.9448045, 12.3937765 52.9445277, 12.3937649 52.9442855, 12.3937081 52.9433781)",
507648796,,,primary,,True,False,6.867,,,"LINESTRING (12.4037803 52.9411304, 12.4036779 52.9411328)",roundabout
137849752,,Graf-von-der-Schulenburg-Straße,tertiary,,False,False,15.279,,,"LINESTRING (12.4029036 52.940514, 12.4030817 52.9405998)",
"[708659170, 26933059, 244466047, 137849751, 137849752, 547088255]",,Graf-von-der-Schulenburg-Straße,tertiary,50,False,True,287.8989999999999,,yes,"LINESTRING (12.4029036 52.940514, 12.402654 52.9404237, 12.4025124 52.9403834, 12.4023715 52.9403432, 12.4022607 52.9403218, 12.4021333 52.9402973, 12.4020769 52.9402881, 12.4016147 52.9402435, 12.4007744 52.9401716, 12.4006083 52.9401733, 12.4004976 52.9401824, 12.4003862 52.9401985, 12.4002575 52.9402262, 12.4001455 52.9402576, 12.3999507 52.9403284, 12.3999242 52.9403398, 12.3996681 52.9404499, 12.3996406 52.9404608, 12.3992272 52.9406367, 12.3989966 52.9407534)",
874591742,,Hagenstraße,tertiary,,False,False,179.832,,,"LINESTRING (12.3906611 52.9391938, 12.3906961 52.9391851, 12.3910757 52.9390907, 12.3911539 52.9390712, 12.3911651 52.9390684, 12.391244 52.9390488, 12.3913535 52.939024, 12.3917821 52.938927, 12.3924475 52.9387929, 12.3929874 52.9386836, 12.3930765 52.9386645, 12.3931816 52.9386405)",
78315854,,Gartenstraße,residential,,False,False,85.024,,,"LINESTRING (12.3952326 52.9456802, 12.3964974 52.9456184)",
4723843,,Pritzwalker Straße,tertiary,50,False,True,26.731,,,"LINESTRING (12.3964974 52.9456184, 12.3965172 52.9458585)",
78315854,,Gartenstraße,residential,,False,True,85.024,,,"LINESTRING (12.3964974 52.9456184, 12.3952326 52.9456802)",
4723843,,Pritzwalker Straße,tertiary,50,False,False,54.501,,,"LINESTRING (12.3964974 52.9456184, 12.3964939 52.9455529, 12.3964781 52.9451284)",
4723840,,Holzhausener Straße,tertiary,30,False,True,85.634,,,"LINESTRING (12.3963143 52.9389781, 12.3964574 52.9395044, 12.3965303 52.9397371)",
"[244466049, 103535085]",,Grünstraße,"['residential', 'living_street']",,False,True,138.574,,,"LINESTRING (12.3963143 52.9389781, 12.3971199 52.938915, 12.3978248 52.9389197, 12.3983753 52.9389166)",
826062089,,Perleberger Straße,tertiary,,False,False,66.096,,,"LINESTRING (12.3956809 52.9472755, 12.3961769 52.9471236, 12.3962462 52.9471028, 12.3962602 52.9470967, 12.3965325 52.9469787)",
116686319,,An der Promenade,residential,,False,True,96.645,,,"LINESTRING (12.3990732 52.9448602, 12.3988664 52.9449113, 12.3984572 52.9449897, 12.398179 52.9450173, 12.3976802 52.9449608)",
4723843,,Pritzwalker Straße,tertiary,50,False,False,26.731,,,"LINESTRING (12.3965172 52.9458585, 12.3964974 52.9456184)",
4723843,,Pritzwalker Straße,tertiary,50,False,True,33.962,,,"LINESTRING (12.3965172 52.9458585, 12.3965364 52.9460265, 12.3965521 52.9461632)",
37096639,,Mühlenstraße,residential,,False,False,308.175,,,"LINESTRING (12.3965172 52.9458585, 12.3972489 52.9457764, 12.3980203 52.9456955, 12.3989643 52.9455965, 12.399464 52.945703, 12.3995049 52.9457117, 12.4009526 52.9460291)",
37097123,,Mauerstraße,residential,,False,True,100.73,,,"LINESTRING (12.39736 52.939752, 12.3976067 52.9406456)",
37097062,,Nothorstraße,residential,,False,False,75.065,,,"LINESTRING (12.3994199 52.9439498, 12.3983551 52.94374)",
4723845,,Maxim-Gorki-Straße,residential,30,True,False,23.607,,,"LINESTRING (12.3983551 52.94374, 12.3982472 52.9439421)",
37097062,,Nothorstraße,residential,,False,True,75.065,,,"LINESTRING (12.3983551 52.94374, 12.3994199 52.9439498)",
4723843,,Pritzwalker Straße,tertiary,50,False,False,33.962,,,"LINESTRING (12.3965521 52.9461632, 12.3965364 52.9460265, 12.3965172 52.9458585)",
"[547083945, 4723843]",,Pritzwalker Straße,tertiary,50,False,True,90.69999999999999,,,"LINESTRING (12.3965521 52.9461632, 12.396553 52.9462048, 12.3965387 52.9467183, 12.3965408 52.9468569, 12.3965325 52.9469787)",
96055112,,Aalreusenstraße,residential,,False,False,135.20799999999997,,,"LINESTRING (12.3965521 52.9461632, 12.3963071 52.9461742, 12.3953672 52.9462714, 12.3950057 52.9462844, 12.3946569 52.9462774, 12.3946088 52.9462617, 12.3945623 52.9462466)",
37097123,,Mauerstraße,residential,,False,False,100.73,,,"LINESTRING (12.3976067 52.9406456, 12.39736 52.939752)",
176018121,,Prinzenstraße,tertiary,30,False,False,26.828000000000003,,,"LINESTRING (12.3976067 52.9406456, 12.3978719 52.9406697, 12.3980025 52.9406819)",
176018121,,Prinzenstraße,tertiary,30,False,True,47.159,,,"LINESTRING (12.3976067 52.9406456, 12.3970895 52.9406025, 12.3969099 52.9406188)",
4723845,,Maxim-Gorki-Straße,residential,30,True,False,119.476,,,"LINESTRING (12.3982472 52.9439421, 12.3976802 52.9449608)",
4723846,,Mittelstraße,residential,20,True,False,71.929,,,"LINESTRING (12.3982472 52.9439421, 12.3972022 52.9437941)",
"[507239995, 1120995580]",,Poststraße,residential,"['50', '30']",False,True,386.93100000000004,,,"LINESTRING (12.3931816 52.9386405, 12.3926225 52.9395382, 12.3923965 52.9398209, 12.3914447 52.9413102, 12.3913922 52.9414337, 12.3913621 52.941612, 12.3913582 52.9418061, 12.3914054 52.9419127)",
874591742,,Hagenstraße,tertiary,,False,True,179.832,,,"LINESTRING (12.3931816 52.9386405, 12.3930765 52.9386645, 12.3929874 52.9386836, 12.3924475 52.9387929, 12.3917821 52.938927, 12.3913535 52.939024, 12.391244 52.9390488, 12.3911651 52.9390684, 12.3911539 52.9390712, 12.3910757 52.9390907, 12.3906961 52.9391851, 12.3906611 52.9391938)",
4723841,,Wilsnacker Straße,residential,,False,True,48.158,,,"LINESTRING (12.3909324 52.947502, 12.3905764 52.9475322, 12.3904553 52.9475343, 12.3903818 52.9475355, 12.3902173 52.9475321)",
"[1208476542, 37096350]",,Wilsnacker Straße,residential,,True,False,328.942,,,"LINESTRING (12.3909324 52.947502, 12.3914047 52.9474534, 12.3916577 52.9474274, 12.391933 52.9473994, 12.3929535 52.9473102, 12.3936408 52.9472501, 12.3936967 52.9472459, 12.3943602 52.9471962, 12.3950071 52.9471605, 12.3953959 52.9471324, 12.3955286 52.9471421, 12.3955775 52.9471782, 12.3956809 52.9472755)",
179650976,,Am Bahnhof,residential,50,False,False,468.60400000000004,,,"LINESTRING (12.3909324 52.947502, 12.3908763 52.9473159, 12.3908401 52.947157, 12.3908225 52.9469505, 12.3908807 52.946477, 12.3909056 52.9462825, 12.3909344 52.9461538, 12.3910112 52.9458111, 12.3910583 52.9456007, 12.3912267 52.9448488, 12.3912469 52.9447395, 12.3912819 52.9445507, 12.3913384 52.9439995, 12.3913449 52.9438798, 12.3913456 52.9438677, 12.3913564 52.9436677, 12.3913757 52.9433107)",
4723841,,Wilsnacker Straße,residential,,False,False,48.158,,,"LINESTRING (12.3902173 52.9475321, 12.3903818 52.9475355, 12.3904553 52.9475343, 12.3905764 52.9475322, 12.3909324 52.947502)",
"[244466049, 103535085]",,Grünstraße,"['living_street', 'residential']",,False,False,138.574,,,"LINESTRING (12.3983753 52.9389166, 12.3978248 52.9389197, 12.3971199 52.938915, 12.3963143 52.9389781)",
507648796,,,primary,,True,False,21.369,,,"LINESTRING (12.4035631 52.9410864, 12.4035369 52.9410401, 12.4035197 52.9409429, 12.4035217 52.9408974)",roundabout
4723852,,Goethestraße,residential,,False,True,156.466,,,"LINESTRING (12.3913757 52.9433107, 12.3937081 52.9433781)",
"[179650976, 1120995581]",,Am Bahnhof,residential,"['50', '30']",False,False,156.086,,,"LINESTRING (12.3913757 52.9433107, 12.3914126 52.9429434, 12.3914836 52.9423193, 12.3914826 52.9422138, 12.3914054 52.9419127)",
179650976,,Am Bahnhof,residential,50,False,True,468.604,,,"LINESTRING (12.3913757 52.9433107, 12.3913564 52.9436677, 12.3913456 52.9438677, 12.3913449 52.9438798, 12.3913384 52.9439995, 12.3912819 52.9445507, 12.3912469 52.9447395, 12.3912267 52.9448488, 12.3910583 52.9456007, 12.3910112 52.9458111, 12.3909344 52.9461538, 12.3909056 52.9462825, 12.3908807 52.946477, 12.3908225 52.9469505, 12.3908401 52.947157, 12.3908763 52.9473159, 12.3909324 52.947502)",
37096639,,Mühlenstraße,residential,,False,False,150.182,,,"LINESTRING (12.4009526 52.9460291, 12.4031316 52.9463457)",
37096639,,Mühlenstraße,residential,,False,True,308.17500000000007,,,"LINESTRING (12.4009526 52.9460291, 12.3995049 52.9457117, 12.399464 52.945703, 12.3989643 52.9455965, 12.3980203 52.9456955, 12.3972489 52.9457764, 12.3965172 52.9458585)",
37096713,,An der Promenade,residential,,False,True,222.839,,,"LINESTRING (12.4009526 52.9460291, 12.4009725 52.9460186, 12.4014088 52.9457882, 12.401435 52.9457067, 12.4012332 52.9455492, 12.4008783 52.9452722, 12.4005191 52.9450672, 12.400359 52.9450204, 12.4000868 52.944979, 12.3994228 52.9449334, 12.3993764 52.9449244)",
4723840,,Holzhausener Straße,tertiary,30,False,False,102.387,,,"LINESTRING (12.3969099 52.9406188, 12.3968077 52.9405433, 12.3965303 52.9397371)",
176018121,,Prinzenstraße,tertiary,30,False,False,47.159,,,"LINESTRING (12.3969099 52.9406188, 12.3970895 52.9406025, 12.3976067 52.9406456)",
176018120,,Johann-Sebastian-Bach-Straße,tertiary,30,True,False,21.148,,,"LINESTRING (12.3964594 52.9423232, 12.3965113 52.9421356)",
507643145,,Bahnhofstraße,residential,50,False,True,75.354,,,"LINESTRING (12.3964594 52.9423232, 12.3953496 52.9422138)",
244466054,,Johann-Sebastian-Bach-Straße,tertiary,30,True,False,48.934,,,"LINESTRING (12.3956667 52.9445817, 12.3958166 52.944151)",
"[4723848, 507291849]",,"['Weberstraße', 'Klosterstraße']",residential,,False,False,133.583,,,"LINESTRING (12.3956667 52.9445817, 12.3945036 52.9444774, 12.3946107 52.9449659)",
96055112,,Aalreusenstraße,residential,,False,True,135.208,,,"LINESTRING (12.3945623 52.9462466, 12.3946088 52.9462617, 12.3946569 52.9462774, 12.3950057 52.9462844, 12.3953672 52.9462714, 12.3963071 52.9461742, 12.3965521 52.9461632)",
"[547083945, 4723843]",,Pritzwalker Straße,tertiary,50,False,False,90.7,,,"LINESTRING (12.3965325 52.9469787, 12.3965408 52.9468569, 12.3965387 52.9467183, 12.396553 52.9462048, 12.3965521 52.9461632)",
826062089,,Perleberger Straße,tertiary,,False,True,66.096,,,"LINESTRING (12.3965325 52.9469787, 12.3962602 52.9470967, 12.3962462 52.9471028, 12.3961769 52.9471236, 12.3956809 52.9472755)",
826062093,,,primary,,True,False,8.22,,,"LINESTRING (12.4036197 52.9408279, 12.4036744 52.9408205, 12.403741 52.9408205)",roundabout
507648796,,,primary,,True,False,10.948,,,"LINESTRING (12.403741 52.9408205, 12.4038096 52.9408432, 12.4038641 52.9408826)",roundabout
507648796,,,primary,,True,False,17.625,,,"LINESTRING (12.4038641 52.9408826, 12.4038775 52.9409251, 12.4038924 52.94104)",roundabout
507648796,,,primary,,True,False,10.337,,,"LINESTRING (12.4035217 52.9408974, 12.4035622 52.9408548, 12.4036197 52.9408279)",roundabout
507648799,,Graf-von-der-Schulenburg-Straße,tertiary,,True,False,44.434,,,"LINESTRING (12.4035217 52.9408974, 12.4034137 52.940816, 12.4032233 52.940708, 12.4030817 52.9405998)",
507648796,,,primary,,True,False,9.565000000000001,,,"LINESTRING (12.4036779 52.9411328, 12.403606 52.9411166, 12.4035631 52.9410864)",roundabout
507648811,B 5,An der Jäglitz,primary,50,True,False,70.707,,,"LINESTRING (12.4036779 52.9411328, 12.4035895 52.9412036, 12.4034648 52.9413497, 12.4034276 52.9414035, 12.4032979 52.9416222, 12.4032543 52.9416699, 12.4032057 52.9416941)",
507629199,,Marktplatz,residential,20,False,False,26.875,,,"LINESTRING (12.3978607 52.9423894, 12.3977749 52.9426255)",
547088261,,Marktplatz,residential,20,True,False,68.685,,,"LINESTRING (12.3978607 52.9423894, 12.3988661 52.9425097)",
547088261,,Marktplatz,residential,20,True,False,5.476,,,"LINESTRING (12.3988661 52.9425097, 12.3989454 52.9425216)",
496471166,,Marktplatz,residential,20,True,False,99.874,,,"LINESTRING (12.3988661 52.9425097, 12.3987453 52.9427909, 12.3977749 52.9426255)",
4723850,,Bahnhofstraße,residential,50,False,False,169.62,,,"LINESTRING (12.3914054 52.9419127, 12.3928677 52.9420193, 12.3929704 52.9420268, 12.3932352 52.9420461, 12.3932673 52.9420484, 12.3939188 52.9420939)",
"[507239995, 1120995580]",,Poststraße,residential,"['50', '30']",False,False,386.93100000000004,,,"LINESTRING (12.3914054 52.9419127, 12.3913582 52.9418061, 12.3913621 52.941612, 12.3913922 52.9414337, 12.3914447 52.9413102, 12.3923965 52.9398209, 12.3926225 52.9395382, 12.3931816 52.9386405)",
"[179650976, 1120995581]",,Am Bahnhof,residential,"['50', '30']",False,True,156.086,,,"LINESTRING (12.3914054 52.9419127, 12.3914826 52.9422138, 12.3914836 52.9423193, 12.3914126 52.9429434, 12.3913757 52.9433107)",
4723849,,Lazarettstraße,residential,,False,True,79.374,,,"LINESTRING (12.3946738 52.9439631, 12.3948914 52.9439989, 12.395689 52.9441286, 12.3958166 52.944151)",
507291850,,Weberstraße,residential,,False,False,27.355,,,"LINESTRING (12.3946738 52.9439631, 12.3945101 52.944151, 12.394484 52.9441809)",
507291850,,Weberstraße,residential,,False,True,27.355,,,"LINESTRING (12.394484 52.9441809, 12.3945101 52.944151, 12.3946738 52.9439631)",
507629197,,Marktplatz,residential,20,False,False,16.458,,,"LINESTRING (12.3975388 52.9425847, 12.3977749 52.9426255)",
507629197,,Marktplatz,residential,20,False,True,75.993,,,"LINESTRING (12.3975388 52.9425847, 12.3973761 52.9425555, 12.3966376 52.9424495, 12.396438 52.9424209)",
507629613,,,residential,20,False,False,114.09,,,"LINESTRING (12.3975388 52.9425847, 12.3976534 52.9422667, 12.3971731 52.9422116, 12.3965113 52.9421356)",
176018120,,Johann-Sebastian-Bach-Straße,tertiary,30,True,False,170.779,,,"LINESTRING (12.3965113 52.9421356, 12.3966335 52.9416932, 12.3966402 52.9416615, 12.3967329 52.9413502, 12.3969099 52.9406188)",
507629613,,,residential,20,False,True,114.09,,,"LINESTRING (12.3965113 52.9421356, 12.3971731 52.9422116, 12.3976534 52.9422667, 12.3975388 52.9425847)",
40071376,,Mittelstraße,residential,20,True,False,80.393,,,"LINESTRING (12.3960385 52.9436181, 12.3972022 52.9437941)",
244466054,,Johann-Sebastian-Bach-Straße,tertiary,30,True,False,135.839,,,"LINESTRING (12.3960385 52.9436181, 12.3961606 52.9433257, 12.3964111 52.9425087, 12.396438 52.9424209)",
507648796,,,primary,,True,False,12.993,,,"LINESTRING (12.4038924 52.94104, 12.4038752 52.941074, 12.4038376 52.9411052, 12.4037803 52.9411304)",roundabout
37096713,,An der Promenade,residential,,False,False,222.839,,,"LINESTRING (12.3993764 52.9449244, 12.3994228 52.9449334, 12.4000868 52.944979, 12.400359 52.9450204, 12.4005191 52.9450672, 12.4008783 52.9452722, 12.4012332 52.9455492, 12.401435 52.9457067, 12.4014088 52.9457882, 12.4009725 52.9460186, 12.4009526 52.9460291)",
4723845,,Maxim-Gorki-Straße,residential,30,True,False,141.29399999999998,,,"LINESTRING (12.3989454 52.9425216, 12.3989387 52.9425515, 12.398849 52.9428087, 12.3986832 52.9431212, 12.3983551 52.94374)",
