osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,width,access
3629237,2,K 7,Wustrower Straße,tertiary,30,False,False,41.143,"LINESTRING (11.6141342 54.103476, 11.6143165 54.1033965, 11.6144773 54.1033179, 11.6146171 54.1032386)",,
3629243,,,Haffstraße,residential,30,False,True,58.42400000000001,"LINESTRING (11.6137782 54.1051857, 11.613702 54.1053594, 11.6136363 54.1055413, 11.613597 54.1056507, 11.6135717 54.1056967)",,
106673004,,,Haffstraße,residential,30,True,False,195.47899999999998,"LINESTRING (11.6137782 54.1051857, 11.6139046 54.1050369, 11.6139298 54.1049476, 11.6139429 54.10485, 11.6139113 54.1041174, 11.6139302 54.1040727, 11.6139935 54.1039604, 11.6141152 54.1037496, 11.6141825 54.1035834, 11.6141769 54.1035325, 11.6141342 54.103476)",,
3629240,2,L 122,Dünenstraße,tertiary,50,False,False,29.549,"LINESTRING (11.6126968 54.105638, 11.6128294 54.1056036, 11.6129506 54.1055878, 11.6130475 54.1055829, 11.613134 54.1055874)",,
127030559,2,L 122,Dünenstraße,tertiary,50,False,True,45.977000000000004,"LINESTRING (11.6126968 54.105638, 11.6125729 54.1056742, 11.6124366 54.1057167, 11.6122752 54.1057631, 11.6121626 54.1057916, 11.6120593 54.1058138)",,
3629240,2,L 122,Dünenstraße,tertiary,50,False,False,76.881,"LINESTRING (11.6135717 54.1056967, 11.6145704 54.1060644)",,
3629240,2,L 122,Dünenstraße,tertiary,50,False,True,31.384,"LINESTRING (11.6135717 54.1056967, 11.6133884 54.1056304, 11.6132583 54.1056005, 11.613134 54.1055874)",,
3629243,,,Haffstraße,residential,30,False,False,58.42400000000001,"LINESTRING (11.6135717 54.1056967, 11.613597 54.1056507, 11.6136363 54.1055413, 11.613702 54.1053594, 11.6137782 54.1051857)",,
3629244,,,Liskowstraße,residential,30,True,False,29.327,"LINESTRING (11.6107441 54.105738, 11.610921 54.1054955)",,
127030559,2,L 122,Dünenstraße,tertiary,50,False,False,21.667,"LINESTRING (11.6107441 54.105738, 11.6110656 54.1057874)",,
127030559,2,L 122,Dünenstraße,tertiary,50,False,True,80.171,"LINESTRING (11.6107441 54.105738, 11.6101912 54.1056453, 11.609876 54.1055864, 11.6095738 54.1055181)",,
3629241,,,Am Schmiedeberg,residential,50,False,False,58.814,"LINESTRING (11.6095738 54.1055181, 11.6095461 54.1055848, 11.6096439 54.1060415)",,
127030559,2,L 122,Dünenstraße,tertiary,50,False,False,80.17099999999999,"LINESTRING (11.6095738 54.1055181, 11.609876 54.1055864, 11.6101912 54.1056453, 11.6107441 54.105738)",,
3629406,,,Kastanienallee,residential,,False,False,103.305,"LINESTRING (11.6155935 54.1088312, 11.6167375 54.1081883)",5.7,
107586517,,,Seestraße,residential,,False,False,111.41199999999999,"LINESTRING (11.6155935 54.1088312, 11.6164548 54.1093794, 11.6167457 54.1095712)",,
3629240,2,L 122,Dünenstraße,tertiary,50,False,True,76.881,"LINESTRING (11.6145704 54.1060644, 11.6135717 54.1056967)",,
3629240,2,L 122,Dünenstraße,tertiary,50,False,False,55.914,"LINESTRING (11.6145704 54.1060644, 11.6149239 54.1061917, 11.6150471 54.1062252, 11.6151709 54.1062461, 11.6153467 54.1062632)",,
