osmid,ref,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,lanes
27000618,L 3475,Gießener Straße,secondary,50,False,False,22.862,"LINESTRING (8.7036438 50.6448047, 8.7036999 50.6446022)",,
24164170,,Holzmühler Weg,residential,30,False,False,215.729,"LINESTRING (8.7036438 50.6448047, 8.7038396 50.6448241, 8.7040083 50.6448968, 8.7044686 50.6451522, 8.7053744 50.6456544, 8.7057127 50.6458423, 8.7058872 50.6458573, 8.7059959 50.6458558, 8.7061039 50.6458558)",,
"[659288433, 659288434, 124438828, 124438830]",L 3475,Gießener Straße,secondary,"['50', '30']",False,True,212.33599999999998,"LINESTRING (8.7036438 50.6448047, 8.703634 50.6448372, 8.7035052 50.6452661, 8.7034963 50.6452956, 8.703451 50.6454441, 8.7034482 50.6454541, 8.7034384 50.6454888, 8.7033026 50.6459715, 8.7032524 50.6462241, 8.7032501 50.6464418, 8.7033531 50.6466837)",yes,
1226731250,,Löwengasse,living_street,,True,False,75.824,"LINESTRING (8.7035375 50.6476175, 8.702463 50.6475896)",,
659288433,L 3475,Gießener Straße,secondary,30,False,False,81.664,"LINESTRING (8.7035375 50.6476175, 8.703521 50.6471841, 8.7035203 50.647166, 8.7034429 50.6468875)",,
"[659288433, 142061766]",L 3475,Gießener Straße,secondary,"['50', '30']",False,True,62.528000000000006,"LINESTRING (8.7035375 50.6476175, 8.7035349 50.6477292, 8.703529 50.6481798)",,
24164814,,Bleichstraße,living_street,,True,False,60.175,"LINESTRING (8.703529 50.6481798, 8.7038675 50.6481868, 8.7043818 50.6482011)",,
"[659288433, 142061766]",L 3475,Gießener Straße,secondary,"['50', '30']",False,False,62.528000000000006,"LINESTRING (8.703529 50.6481798, 8.7035349 50.6477292, 8.7035375 50.6476175)",,
142061766,L 3475,Gießener Straße,secondary,50,False,True,77.55700000000002,"LINESTRING (8.703529 50.6481798, 8.7035267 50.6482802, 8.7035233 50.6483133, 8.7035205 50.6483401, 8.7034954 50.6484626, 8.7034865 50.6485515, 8.7034741 50.6487124, 8.7034682 50.6487942, 8.7034785 50.6488754)",,
24164541,L 3475,Marburger Straße,secondary,50,False,False,170.69100000000003,"LINESTRING (8.7034785 50.6488754, 8.7035172 50.6489571, 8.7036473 50.6490813, 8.7041079 50.6493519, 8.7045653 50.6495497, 8.7048393 50.6496706, 8.7049979 50.6497408, 8.7051355 50.6498074, 8.7052662 50.6498757)",,2
142061766,L 3475,Gießener Straße,secondary,50,False,False,77.55699999999999,"LINESTRING (8.7034785 50.6488754, 8.7034682 50.6487942, 8.7034741 50.6487124, 8.7034865 50.6485515, 8.7034954 50.6484626, 8.7035205 50.6483401, 8.7035233 50.6483133, 8.7035267 50.6482802, 8.703529 50.6481798)",,
674720722,,Kirchstraße,living_street,,False,False,85.863,"LINESTRING (8.7021171 50.6463035, 8.7031898 50.646669)",,
24150340,,Kirchstraße,living_street,,False,True,67.491,"LINESTRING (8.7021171 50.6463035, 8.701905 50.6465083, 8.7018021 50.6465368, 8.701756 50.6465429, 8.7016855 50.6465522, 8.701514 50.6465374, 8.7013557 50.646505)",,
"[674720722, 55283461]",,Kirchstraße,"['living_street', 'residential']",30,False,True,203.82,"LINESTRING (8.7021171 50.6463035, 8.7017908 50.6462262, 8.7012146 50.646092, 8.7007453 50.6459492, 8.7006229 50.6458589, 8.7000758 50.6451673)",,
674720722,,Kirchstraße,living_street,,False,False,11.63,"LINESTRING (8.7031898 50.646669, 8.7033531 50.6466837)",,
674720722,,Kirchstraße,living_street,,False,True,85.863,"LINESTRING (8.7031898 50.646669, 8.7021171 50.6463035)",,
674720722,,Kirchstraße,living_street,,False,True,11.63,"LINESTRING (8.7033531 50.6466837, 8.7031898 50.646669)",,
"[659288433, 659288434, 124438828, 124438830]",L 3475,Gießener Straße,secondary,"['50', '30']",False,False,212.33599999999998,"LINESTRING (8.7033531 50.6466837, 8.7032501 50.6464418, 8.7032524 50.6462241, 8.7033026 50.6459715, 8.7034384 50.6454888, 8.7034482 50.6454541, 8.703451 50.6454441, 8.7034963 50.6452956, 8.7035052 50.6452661, 8.703634 50.6448372, 8.7036438 50.6448047)",yes,
659288433,L 3475,Gießener Straße,secondary,30,False,True,23.538,"LINESTRING (8.7033531 50.6466837, 8.7033912 50.6467595, 8.7034429 50.6468875)",,
24150444,,Bleichstraße,residential,30,False,False,43.113,"LINESTRING (8.7034429 50.6468875, 8.7035369 50.6468839, 8.7039849 50.6468759, 8.7040536 50.6468807)",,
659288433,L 3475,Gießener Straße,secondary,30,False,False,23.538,"LINESTRING (8.7034429 50.6468875, 8.7033912 50.6467595, 8.7033531 50.6466837)",,
