osmid,name,highway,maxspeed,oneway,reversed,length,ref,geometry,lanes,bridge,width,access,area
25024115,Wühlestraße,residential,30,False,True,159.74200000000005,,"LINESTRING (9.5334893 48.6181172, 9.533584 48.618203, 9.5338336 48.6185035, 9.5339768 48.6186468, 9.5341653 48.6187045, 9.5342734 48.6187121, 9.5344921 48.6187275, 9.5346575 48.6187814, 9.5347568 48.6188589, 9.5347647 48.6188651, 9.5348151 48.6189044, 9.5349669 48.6190516)",,,,,
"[239338873, 239338874, 199094757]",Kirchheimer Straße,residential,50,False,False,68.057,,"LINESTRING (9.5334893 48.6181172, 9.5337702 48.6179401, 9.5340364 48.6178119, 9.534209 48.6177348)",,,,,
"[186512492, 199094757]",Kirchheimer Straße,residential,"['50', '30']",False,True,150.01,,"LINESTRING (9.5334893 48.6181172, 9.5326909 48.6184996, 9.5323435 48.6186533, 9.5321291 48.6187345, 9.531989 48.618774, 9.5317706 48.6188355)",,,,,
25024116,Karl-Scheufelen-Straße,residential,30,False,False,145.615,,"LINESTRING (9.5363394 48.6166625, 9.5364112 48.6167212, 9.5369454 48.617247, 9.5371406 48.6174251, 9.5374414 48.617692, 9.5374845 48.6177305)",1,,6,,
"[239356488, 239356487, 816471934, 32064975]",Kirchheimer Straße,residential,50,False,False,126.94300000000001,,"LINESTRING (9.5363394 48.6166625, 9.5364344 48.6165753, 9.5364774 48.6165347, 9.5365661 48.6164433, 9.536682 48.6163238, 9.5367762 48.6162252, 9.536882 48.616124, 9.5369705 48.6160595, 9.5371092 48.6159821, 9.5373216 48.6159317, 9.5375282 48.615911)",2,,7,,
"[239335974, 239335975, 239335976, 239335977, 239335978, 239338874]",Kirchheimer Straße,residential,50,False,True,197.957,,"LINESTRING (9.5363394 48.6166625, 9.5360745 48.6168652, 9.5358352 48.6170146, 9.5358068 48.6170336, 9.5357337 48.6170716, 9.5356167 48.6171239, 9.5349683 48.6174075, 9.5345591 48.617588, 9.5343583 48.6176722, 9.534209 48.6177348)",,,7,,
32064976,Brunnenstraße,secondary,50,False,False,49.081,,"LINESTRING (9.5375282 48.615911, 9.5374499 48.6155724, 9.5374 48.6154792)",,,,,
"[239356488, 32064975, 816471934, 239356487]",Kirchheimer Straße,residential,50,False,True,126.943,,"LINESTRING (9.5375282 48.615911, 9.5373216 48.6159317, 9.5371092 48.6159821, 9.5369705 48.6160595, 9.536882 48.616124, 9.5367762 48.6162252, 9.536682 48.6163238, 9.5365661 48.6164433, 9.5364774 48.6165347, 9.5364344 48.6165753, 9.5363394 48.6166625)",2,,7,,
"[33174133, 242076982]",Brunnenstraße,secondary,50,False,True,177.975,,"LINESTRING (9.5375282 48.615911, 9.5375336 48.6159369, 9.5375619 48.6160837, 9.5375854 48.6161725, 9.537589 48.6161862, 9.53762 48.6162692, 9.5377032 48.6163663, 9.5378384 48.6164938, 9.5381378 48.6166982, 9.538467 48.6169144, 9.538656 48.6170385, 9.5387117 48.6170751, 9.5388029 48.6171306, 9.5388792 48.6171767)",,,,,
8673097,Brunnenstraße,secondary,50,False,True,38.844,,"LINESTRING (9.5401323 48.6180048, 9.5402622 48.6181098, 9.5405226 48.6182364)",2,,,,
"[25024112, 264078921, 264078922]",Bahnhofstraße,residential,30,False,False,143.056,,"LINESTRING (9.5401323 48.6180048, 9.5397511 48.6181857, 9.5396752 48.6182211, 9.5390703 48.61844, 9.5385989 48.6186415, 9.5384684 48.6186586)",,,,,
33174133,Brunnenstraße,secondary,50,False,False,130.387,,"LINESTRING (9.5401323 48.6180048, 9.5400906 48.6179727, 9.5398641 48.6177983, 9.5396517 48.6176521, 9.5388792 48.6171767)",,,,,
264078922,Bahnhofstraße,residential,30,False,False,4.074,,"LINESTRING (9.5384684 48.6186586, 9.5384146 48.6186498)",,,,,
32064978,Bahnhofstraße,residential,30,False,False,42.051,,"LINESTRING (9.5384684 48.6186586, 9.5385024 48.6187225, 9.5386973 48.6189026, 9.5387756 48.618975)",,,,,
"[25024112, 264078921, 264078922]",Bahnhofstraße,residential,30,False,True,143.056,,"LINESTRING (9.5384684 48.6186586, 9.5385989 48.6186415, 9.5390703 48.61844, 9.5396752 48.6182211, 9.5397511 48.6181857, 9.5401323 48.6180048)",,,,,
264078922,Bahnhofstraße,residential,30,False,True,4.074,,"LINESTRING (9.5384146 48.6186498, 9.5384684 48.6186586)",,,,,
25024116,Karl-Scheufelen-Straße,residential,30,False,True,123.125,,"LINESTRING (9.5384146 48.6186498, 9.5383646 48.6185974, 9.5377258 48.6179282, 9.5374845 48.6177305)",1,,6,,
"[31520192, 1125804858, 1125804890, 1125804783]",Bahnhofstraße,residential,30,False,False,183.785,,"LINESTRING (9.5384146 48.6186498, 9.5381643 48.618767, 9.5381482 48.6187745, 9.5378689 48.6188983, 9.5378068 48.6189258, 9.5369547 48.6193035, 9.5369307 48.6193141, 9.5366858 48.6194112, 9.5363507 48.6195468, 9.5363255 48.619557)",,,5,,
1125804890,Bahnhofstraße,residential,30,False,True,45.891,,"LINESTRING (9.5358053 48.6197852, 9.5363255 48.619557)",,,5,,
25024115,Wühlestraße,residential,30,False,False,102.73700000000001,,"LINESTRING (9.5358053 48.6197852, 9.5356672 48.6197141, 9.5349669 48.6190516)",,,,,
"[34551463, 118529439]",Bissinger Straße,tertiary,"['50', '30']",False,False,60.634,K 1252,"LINESTRING (9.5369349 48.6152691, 9.5368232 48.6152258, 9.5366244 48.6151511, 9.5365181 48.6150963, 9.5364638 48.6150624, 9.5363779 48.6150087, 9.5362848 48.6149405)",2,,,,
"[33174137, 267639906]","['Brückengasse', 'Lindachstraße']",residential,30,False,False,171.68800000000002,,"LINESTRING (9.5369349 48.6152691, 9.5369376 48.615233, 9.5370711 48.614819, 9.5371586 48.6146421, 9.5371904 48.6145186, 9.537041 48.614498, 9.5369792 48.6145173, 9.5369095 48.6145784, 9.5366127 48.6147496, 9.5364025 48.6148891, 9.5362848 48.6149405)",,,,,
"[1148438007, 24334445, 118529439]",Bissinger Straße,tertiary,50,False,True,29.698,K 1252,"LINESTRING (9.5369349 48.6152691, 9.537021 48.6152991, 9.5371899 48.6153579, 9.5372923 48.6153936)",,yes,,,
"[267639903, 1103555055]",Lindachstraße,residential,30,False,True,103.80600000000001,,"LINESTRING (9.5369349 48.6152691, 9.5368925 48.6153682, 9.5368831 48.6153903, 9.5367248 48.6157608, 9.5366781 48.6158308, 9.5366626 48.6158539, 9.5364619 48.616146)",,,,,
"[239333256, 25024114, 239333255]",Melkerbrücke,residential,,False,False,31.397999999999996,,"LINESTRING (9.534209 48.6177348, 9.5341236 48.6176458, 9.5341064 48.6176234, 9.534041 48.6175534, 9.5340361 48.6175472, 9.5339918 48.6174919)",,yes,,,
"[239335974, 239335975, 239335976, 239335977, 239335978, 239338874]",Kirchheimer Straße,residential,50,False,False,197.95700000000002,,"LINESTRING (9.534209 48.6177348, 9.5343583 48.6176722, 9.5345591 48.617588, 9.5349683 48.6174075, 9.5356167 48.6171239, 9.5357337 48.6170716, 9.5358068 48.6170336, 9.5358352 48.6170146, 9.5360745 48.6168652, 9.5363394 48.6166625)",,,7,,
"[239338873, 239338874, 199094757]",Kirchheimer Straße,residential,50,False,True,68.057,,"LINESTRING (9.534209 48.6177348, 9.5340364 48.6178119, 9.5337702 48.6179401, 9.5334893 48.6181172)",,,,,
"[267639905, 1103095650, 25024113, 267639900, 267639901, 267639902, 267639903]",Lindachstraße,residential,30,False,False,239.411,,"LINESTRING (9.5339918 48.6174919, 9.5340175 48.6174837, 9.5342401 48.6174128, 9.5346189 48.6172921, 9.5348879 48.6171967, 9.5351445 48.6170896, 9.5355398 48.6168689, 9.5357922 48.6166884, 9.5358533 48.6166445, 9.5360458 48.6165063, 9.5362186 48.6163821, 9.5362804 48.6163266, 9.536416 48.6162049, 9.5364619 48.616146)",,,6,,
"[8674736, 25024113]","['Untere Rainstraße', 'Lindachstraße']",residential,"['50', '30']",False,"[False, True]",113.249,,"LINESTRING (9.5339918 48.6174919, 9.5336515 48.6175009, 9.5335931 48.6174873, 9.5335143 48.6174367, 9.5334009 48.6172721, 9.53335 48.6171312, 9.5332191 48.6167879)",,,,,
"[239333256, 25024114, 239333255]",Melkerbrücke,residential,,False,True,31.397999999999996,,"LINESTRING (9.5339918 48.6174919, 9.5340361 48.6175472, 9.534041 48.6175534, 9.5341064 48.6176234, 9.5341236 48.6176458, 9.534209 48.6177348)",,yes,,,
25024117,Obere Rainstraße,residential,30,False,False,49.385999999999996,,"LINESTRING (9.5361925 48.6148484, 9.5360063 48.6149505, 9.5359395 48.6149871, 9.5357247 48.615164)",,,,,
"[854654989, 34551463]",Bissinger Straße,tertiary,30,False,False,35.018,K 1252,"LINESTRING (9.5361925 48.6148484, 9.5360952 48.6147575, 9.5360043 48.6146891, 9.5359335 48.6146542, 9.5358608 48.6146293)",2,,,,
34551463,Bissinger Straße,tertiary,30,False,True,12.285,K 1252,"LINESTRING (9.5361925 48.6148484, 9.5362648 48.6149206, 9.5362848 48.6149405)",2,,,,
25024117,Obere Rainstraße,residential,30,False,True,49.385999999999996,,"LINESTRING (9.5357247 48.615164, 9.5359395 48.6149871, 9.5360063 48.6149505, 9.5361925 48.6148484)",,,,,
25024118,Obere Rainstraße,residential,30,False,False,123.518,,"LINESTRING (9.5357247 48.615164, 9.5356204 48.6153116, 9.5355312 48.6154375, 9.5353632 48.6155711, 9.5351628 48.6156453, 9.5349741 48.6156795, 9.5349071 48.6156917, 9.5344461 48.6157361)",,,6,,
25024122,Keplerstraße,residential,30,False,False,94.936,,"LINESTRING (9.5357247 48.615164, 9.5355577 48.6150982, 9.5355256 48.6150979, 9.5350344 48.6150934, 9.5344608 48.6150881)",,,5,,
25024122,Keplerstraße,residential,30,False,True,109.299,,"LINESTRING (9.532974 48.6150914, 9.5344608 48.6150881)",,,5,,
30829942,Untere Rainstraße,residential,50,False,False,90.351,,"LINESTRING (9.532974 48.6150914, 9.5329252 48.6142795)",,,,,
30829942,Untere Rainstraße,residential,50,False,True,94.585,,"LINESTRING (9.532974 48.6150914, 9.532984 48.615942)",,,,,
25024118,Obere Rainstraße,residential,30,False,True,109.893,,"LINESTRING (9.532984 48.615942, 9.5344461 48.6157361)",,,6,,
30829942,Untere Rainstraße,residential,50,False,False,94.585,,"LINESTRING (9.532984 48.615942, 9.532974 48.6150914)",,,,,
30829942,Untere Rainstraße,residential,50,False,True,15.153,,"LINESTRING (9.532984 48.615942, 9.5329992 48.6160779)",,,,,
30829942,Untere Rainstraße,residential,50,False,False,15.153,,"LINESTRING (9.5329992 48.6160779, 9.532984 48.615942)",,,,,
8674736,Untere Rainstraße,residential,50,False,True,80.592,,"LINESTRING (9.5329992 48.6160779, 9.5331755 48.6166629, 9.5332191 48.6167879)",,,,,
8674736,Untere Rainstraße,residential,50,False,False,80.592,,"LINESTRING (9.5332191 48.6167879, 9.5331755 48.6166629, 9.5329992 48.6160779)",,,,,
"[8674736, 25024113]","['Lindachstraße', 'Untere Rainstraße']",residential,"['50', '30']",False,"[False, True]",113.249,,"LINESTRING (9.5332191 48.6167879, 9.53335 48.6171312, 9.5334009 48.6172721, 9.5335143 48.6174367, 9.5335931 48.6174873, 9.5336515 48.6175009, 9.5339918 48.6174919)",,,,,
25024118,Obere Rainstraße,residential,30,False,False,109.893,,"LINESTRING (9.5344461 48.6157361, 9.532984 48.615942)",,,6,,
1103218120,Baintstraße,residential,30,False,False,72.063,,"LINESTRING (9.5344461 48.6157361, 9.5344608 48.6150881)",2,,5,,
25024118,Obere Rainstraße,residential,30,False,True,123.518,,"LINESTRING (9.5344461 48.6157361, 9.5349071 48.6156917, 9.5349741 48.6156795, 9.5351628 48.6156453, 9.5353632 48.6155711, 9.5355312 48.6154375, 9.5356204 48.6153116, 9.5357247 48.615164)",,,6,,
25024121,Baintstraße,residential,30,False,True,109.19899999999998,,"LINESTRING (9.5344461 48.6157361, 9.5346217 48.6164548, 9.5346286 48.6164832, 9.5347738 48.616687)",2,,5,,
25024122,Keplerstraße,residential,30,False,False,109.299,,"LINESTRING (9.5344608 48.6150881, 9.532974 48.6150914)",,,5,,
1103218120,Baintstraße,residential,30,False,True,72.063,,"LINESTRING (9.5344608 48.6150881, 9.5344461 48.6157361)",2,,5,,
25024122,Keplerstraße,residential,30,False,True,94.93599999999999,,"LINESTRING (9.5344608 48.6150881, 9.5350344 48.6150934, 9.5355256 48.6150979, 9.5355577 48.6150982, 9.5357247 48.615164)",,,5,,
1103218120,Baintstraße,residential,30,False,False,86.289,,"LINESTRING (9.5344608 48.6150881, 9.5344637 48.6147377, 9.534465 48.6145817, 9.5344672 48.6143121)",2,,5,,
28874224,Obere Mühlstraße,residential,,False,False,265.033,,"LINESTRING (9.5396763 48.6127214, 9.53944 48.6128796, 9.5392777 48.6129924, 9.5390455 48.6131198, 9.5388201 48.6131701, 9.5385435 48.6132144, 9.5382952 48.6132618, 9.538223 48.6133415, 9.5381197 48.6137295, 9.5380091 48.6138397, 9.5378672 48.6139032, 9.5378222 48.6139708, 9.5377912 48.6141925, 9.5377991 48.6144532)",,,,destination,
30678104,Scholderstraße,residential,30,False,True,89.84899999999999,,"LINESTRING (9.5396763 48.6127214, 9.5398903 48.612858, 9.5404605 48.6133393)",,,,,
32627697,Scholderstraße,residential,30,False,False,32.193,,"LINESTRING (9.5396763 48.6127214, 9.5393665 48.6126143, 9.5392913 48.6125837)",,,,,
"[625483368, 25025061]","['Kelterstraße', 'Scholderplatz']",residential,30,False,False,367.14700000000005,,"LINESTRING (9.5389138 48.6122832, 9.5386882 48.6123713, 9.5383644 48.6124697, 9.5381045 48.6125269, 9.5376633 48.6125971, 9.5368116 48.6130872, 9.5361165 48.6142252, 9.5359837 48.6144425, 9.5358608 48.6146293)",,,,,
25679369,Mönchweg,residential,,False,False,158.989,,"LINESTRING (9.5389138 48.6122832, 9.5387387 48.6121575, 9.5385739 48.6120399, 9.5383976 48.6119963, 9.5382213 48.6119317, 9.5380576 48.6118192, 9.5377653 48.6115529, 9.5375162 48.6112848, 9.5374936 48.6112465)",,,,,
"[118529440, 118529441, 32627697]",Scholderstraße,residential,30,False,True,43.562,,"LINESTRING (9.5389138 48.6122832, 9.5390377 48.6123668, 9.5391909 48.6125116, 9.539281 48.6125758, 9.5392913 48.6125837)",,yes,,,
26130456,Wehrstraße,residential,30,False,False,110.848,,"LINESTRING (9.5404039 48.6142728, 9.5418024 48.6139001)",,,,,
24334448,Obere Grabenstraße,secondary,50,False,False,59.099000000000004,L 1200,"LINESTRING (9.5404039 48.6142728, 9.5403539 48.6142083, 9.5402891 48.6141491, 9.5399713 48.6139607, 9.5399302 48.6139154, 9.5399099 48.6138663)",,,,,
24334448,Obere Grabenstraße,secondary,50,False,True,117.273,L 1200,"LINESTRING (9.5404039 48.6142728, 9.5404437 48.6143488, 9.5404728 48.6144496, 9.5405094 48.6149267, 9.5405103 48.6153206)",,,,,
1125804890,Bahnhofstraße,residential,30,False,False,45.891,,"LINESTRING (9.5363255 48.619557, 9.5358053 48.6197852)",,,5,,
25679356,Leonhardstraße,residential,30,False,False,248.466,,"LINESTRING (9.5363255 48.619557, 9.5362841 48.619499, 9.5367812 48.6192587, 9.5368166 48.6192203, 9.5364529 48.6189266, 9.5360521 48.6186043, 9.5359797 48.6185482, 9.5358533 48.618596, 9.5351326 48.6189025, 9.5349669 48.6190516)",,,4,,
"[31520192, 1125804890, 1125804858, 1125804783]",Bahnhofstraße,residential,30,False,True,183.785,,"LINESTRING (9.5363255 48.619557, 9.5363507 48.6195468, 9.5366858 48.6194112, 9.5369307 48.6193141, 9.5369547 48.6193035, 9.5378068 48.6189258, 9.5378689 48.6188983, 9.5381482 48.6187745, 9.5381643 48.618767, 9.5384146 48.6186498)",,,5,,
25024115,Wühlestraße,residential,30,False,False,159.74200000000002,,"LINESTRING (9.5349669 48.6190516, 9.5348151 48.6189044, 9.5347647 48.6188651, 9.5347568 48.6188589, 9.5346575 48.6187814, 9.5344921 48.6187275, 9.5342734 48.6187121, 9.5341653 48.6187045, 9.5339768 48.6186468, 9.5338336 48.6185035, 9.533584 48.618203, 9.5334893 48.6181172)",,,,,
25024115,Wühlestraße,residential,30,False,True,102.73700000000001,,"LINESTRING (9.5349669 48.6190516, 9.5356672 48.6197141, 9.5358053 48.6197852)",,,,,
25679356,Leonhardstraße,residential,30,False,True,248.46599999999998,,"LINESTRING (9.5349669 48.6190516, 9.5351326 48.6189025, 9.5358533 48.618596, 9.5359797 48.6185482, 9.5360521 48.6186043, 9.5364529 48.6189266, 9.5368166 48.6192203, 9.5367812 48.6192587, 9.5362841 48.619499, 9.5363255 48.619557)",,,4,,
25024121,Baintstraße,residential,30,False,False,109.199,,"LINESTRING (9.5347738 48.616687, 9.5346286 48.6164832, 9.5346217 48.6164548, 9.5344461 48.6157361)",2,,5,,
25679369,Mönchweg,residential,,False,True,41.892,,"LINESTRING (9.5372609 48.6109026, 9.5374936 48.6112465)",,,,,
24334448,Obere Grabenstraße,secondary,50,False,True,12.766,L 1200,"LINESTRING (9.5405429 48.6162968, 9.5405416 48.6164116)",,,,,
24334448,Obere Grabenstraße,secondary,50,False,False,69.417,L 1200,"LINESTRING (9.5405429 48.6162968, 9.5405258 48.6158293, 9.5405232 48.6157765, 9.54052 48.6156727)",,,,,
30032134,Lerchenstraße,residential,30,False,False,156.70700000000002,,"LINESTRING (9.5405429 48.6162968, 9.5406508 48.6162859, 9.5409047 48.6162403, 9.5420872 48.615981, 9.5422925 48.6159638, 9.5424238 48.6159767, 9.5424968 48.6160052, 9.5425496 48.6160527)",,,,,
26130454,Finkenweg,residential,30,False,False,70.887,,"LINESTRING (9.5425496 48.6160527, 9.5427967 48.6163569, 9.5430317 48.6166044)",,,,,
30032134,Lerchenstraße,residential,30,False,False,192.137,,"LINESTRING (9.5425496 48.6160527, 9.5432497 48.6158705, 9.5433491 48.6158357, 9.5437184 48.6157066, 9.5439159 48.6156154, 9.5442737 48.6154503, 9.5447976 48.6151917)",,,,,
30032134,Lerchenstraße,residential,30,False,True,156.707,,"LINESTRING (9.5425496 48.6160527, 9.5424968 48.6160052, 9.5424238 48.6159767, 9.5422925 48.6159638, 9.5420872 48.615981, 9.5409047 48.6162403, 9.5406508 48.6162859, 9.5405429 48.6162968)",,,,,
26130454,Finkenweg,residential,30,False,False,69.419,,"LINESTRING (9.5430317 48.6166044, 9.5430894 48.6166678, 9.5435662 48.6171189)",,,,,
26130454,Finkenweg,residential,30,False,True,70.887,,"LINESTRING (9.5430317 48.6166044, 9.5427967 48.6163569, 9.5425496 48.6160527)",,,,,
26130453,Ulrichstraße,residential,30,False,False,64.047,,"LINESTRING (9.5447976 48.6151917, 9.5442487 48.6147444)",,,,,
30032134,Lerchenstraße,residential,30,False,True,192.137,,"LINESTRING (9.5447976 48.6151917, 9.5442737 48.6154503, 9.5439159 48.6156154, 9.5437184 48.6157066, 9.5433491 48.6158357, 9.5432497 48.6158705, 9.5425496 48.6160527)",,,,,
26130453,Ulrichstraße,residential,30,False,True,64.047,,"LINESTRING (9.5442487 48.6147444, 9.5447976 48.6151917)",,,,,
26130453,Ulrichstraße,residential,30,False,False,109.52499999999999,,"LINESTRING (9.5442487 48.6147444, 9.5441739 48.6146693, 9.5437899 48.613811)",,,,,
27590899,Boslerstraße,residential,30,False,False,76.009,,"LINESTRING (9.5442487 48.6147444, 9.5438979 48.6149327, 9.5436946 48.6150323, 9.5434093 48.6151407)",,,,,
"[27590898, 27590899]","['Boslerstraße', 'Silcherstraße']",residential,30,False,True,92.919,,"LINESTRING (9.5442487 48.6147444, 9.5443969 48.6146607, 9.5450266 48.6144135, 9.5449592 48.6141954)",,,,,
26130456,Wehrstraße,residential,30,False,False,67.42,,"LINESTRING (9.5437899 48.613811, 9.5446598 48.613619)",,,,,
26130453,Ulrichstraße,residential,30,False,True,109.52499999999999,,"LINESTRING (9.5437899 48.613811, 9.5441739 48.6146693, 9.5442487 48.6147444)",,,,,
26130456,Wehrstraße,residential,30,False,True,82.142,,"LINESTRING (9.5437899 48.613811, 9.543737 48.6137735, 9.5436729 48.6137502, 9.543287 48.613703, 9.5431196 48.6137049, 9.5427129 48.6137095)",,,,,
26130457,Ludwigstraße,residential,30,False,True,147.2,,"LINESTRING (9.5435269 48.6113667, 9.5429889 48.6117252, 9.5429524 48.6117976, 9.5429903 48.611866, 9.5432889 48.6120469, 9.5433851 48.6122206, 9.5434615 48.6124315)",,,,,
30657597,Im Äckerle,residential,30,False,False,109.401,,"LINESTRING (9.5435269 48.6113667, 9.5439949 48.6117186, 9.5443517 48.6121767)",,,,,
33174141,Untere Grabenstraße,secondary,30,False,False,14.008,,"LINESTRING (9.5379827 48.6144195, 9.5377991 48.6144532)",,,,,
13875798,Untere Grabenstraße,secondary,30,False,True,139.186,,"LINESTRING (9.5379827 48.6144195, 9.538396 48.6143443, 9.5387233 48.6142364, 9.5389597 48.614114, 9.5391846 48.6139969, 9.5393659 48.613943, 9.5394737 48.6139156, 9.5396654 48.6138826)",,,,,
26148274,Am Törle,living_street,,False,False,99.7,,"LINESTRING (9.5379827 48.6144195, 9.5380029 48.614469, 9.5380599 48.6146052, 9.5380302 48.6147081, 9.538007 48.6148038, 9.5379573 48.6149473, 9.5380791 48.6150131, 9.5381249 48.6150632, 9.5382212 48.615245)",,,,,
13875798,Untere Grabenstraße,secondary,30,False,True,18.065,,"LINESTRING (9.5396654 48.6138826, 9.5399099 48.6138663)",,,,,
26148262,Schulstraße,living_street,,False,False,32.588,,"LINESTRING (9.5396654 48.6138826, 9.5397304 48.6141725)",,,,,
13875798,Untere Grabenstraße,secondary,30,False,False,139.186,,"LINESTRING (9.5396654 48.6138826, 9.5394737 48.6139156, 9.5393659 48.613943, 9.5391846 48.6139969, 9.5389597 48.614114, 9.5387233 48.6142364, 9.538396 48.6143443, 9.5379827 48.6144195)",,,,,
1185392786,Marktplatz,living_street,,False,True,3.592,,"LINESTRING (9.5382212 48.615245, 9.5382644 48.6152299)",,,,,
26148260,Marktplatz,living_street,,False,True,65.77499999999999,,"LINESTRING (9.5382212 48.615245, 9.5377032 48.6154013, 9.5375618 48.6154398, 9.5374 48.6154792)",,,,,no
26148274,Am Törle,living_street,,False,True,99.69999999999999,,"LINESTRING (9.5382212 48.615245, 9.5381249 48.6150632, 9.5380791 48.6150131, 9.5379573 48.6149473, 9.538007 48.6148038, 9.5380302 48.6147081, 9.5380599 48.6146052, 9.5380029 48.614469, 9.5379827 48.6144195)",,,,,
26148261,Marktstraße,living_street,,False,False,20.68,,"LINESTRING (9.5387515 48.6150788, 9.5388079 48.6148966)",,,,,
