osmid,lanes,name,highway,oneway,reversed,length,geometry,maxspeed,width,access,bridge,ref,junction
380242937,,Burgwall,residential,False,True,198.019,"LINESTRING (12.1745517 53.1478946, 12.174043 53.1479659, 12.1738667 53.1481064, 12.1736328 53.1486725, 12.173306 53.1493533)",,,,,,
22953198,,Marktstraße,living_street,False,False,97.562,"LINESTRING (12.1756215 53.1494862, 12.1766833 53.1495334, 12.1770807 53.1495492)",,8,,,,
22953198,,Marktstraße,living_street,False,True,103.57999999999998,"LINESTRING (12.1756215 53.1494862, 12.1746767 53.1494538, 12.1741582 53.1494194, 12.1740737 53.1494128)",,8,,,,
22953307,,Kirchstraße,residential,False,False,123.31700000000001,"LINESTRING (12.1756215 53.1494862, 12.1755754 53.1500663, 12.1755478 53.1505943)",,,,,,
43635999,,Meyenburger Straße,residential,False,True,100.176,"LINESTRING (12.1770807 53.1495492, 12.1771196 53.1504498)",,,official,,,
22953198,,Marktstraße,living_street,False,True,97.562,"LINESTRING (12.1770807 53.1495492, 12.1766833 53.1495334, 12.1756215 53.1494862)",,8,,,,
39819051,,Marktstraße,residential,False,False,172.423,"LINESTRING (12.1770807 53.1495492, 12.1781993 53.149582, 12.1790076 53.1496135, 12.1796626 53.1496305)",,8,,,,
1001682076,,Wallstraße,residential,False,False,9.862,"LINESTRING (12.1796626 53.1496305, 12.1796529 53.149719)",,,,,,
1001682076,,Wallstraße,residential,False,True,62.102,"LINESTRING (12.1796626 53.1496305, 12.1797235 53.1490732)",,,,,,
39819051,,Marktstraße,residential,False,True,172.423,"LINESTRING (12.1796626 53.1496305, 12.1790076 53.1496135, 12.1781993 53.149582, 12.1770807 53.1495492)",,8,,,,
5489192,,Grünstraße,tertiary,False,True,30.21,"LINESTRING (12.1771196 53.1504498, 12.176674 53.1504988)",50,,,,,
43635999,,Meyenburger Straße,residential,False,False,100.176,"LINESTRING (12.1771196 53.1504498, 12.1770807 53.1495492)",,,official,,,
53349781,,Meyenburger Straße,residential,False,True,54.992,"LINESTRING (12.1771196 53.1504498, 12.1773392 53.1509265)",,,,,,
5489192,,Grünstraße,tertiary,False,False,201.469,"LINESTRING (12.1771196 53.1504498, 12.1783866 53.1502631, 12.1788791 53.1501905, 12.1790229 53.150173, 12.180058 53.150029)",50,,,,,
22953204,,Mittelstraße,residential,False,True,55.928,"LINESTRING (12.1767651 53.1489684, 12.1768606 53.1484687)",,,,,,
22953201,,Roßstraße,residential,False,False,197.63400000000001,"LINESTRING (12.1767651 53.1489684, 12.178268 53.1490251, 12.1786338 53.1490374, 12.1797235 53.1490732)",,,,,,
22953201,,Roßstraße,residential,False,True,168.62199999999999,"LINESTRING (12.1767651 53.1489684, 12.1758713 53.1489313, 12.1742426 53.1488638)",,,,,,
1093226877,,Havelberger Straße,tertiary,False,False,57.871,"LINESTRING (12.1742426 53.1488638, 12.1744123 53.1483534)",50,,,,,
1093226877,,Havelberger Straße,tertiary,False,True,62.077,"LINESTRING (12.1742426 53.1488638, 12.1740737 53.1494128)",50,,,,,
22953201,,Roßstraße,residential,False,False,168.62199999999999,"LINESTRING (12.1742426 53.1488638, 12.1758713 53.1489313, 12.1767651 53.1489684)",,,,,,
1001682076,,Wallstraße,residential,False,False,62.102,"LINESTRING (12.1797235 53.1490732, 12.1796626 53.1496305)",,,,,,
22953201,,Roßstraße,residential,False,True,197.63400000000001,"LINESTRING (12.1797235 53.1490732, 12.1786338 53.1490374, 12.178268 53.1490251, 12.1767651 53.1489684)",,,,,,
380396445,,Wallstraße,residential,False,True,54.388000000000005,"LINESTRING (12.1797235 53.1490732, 12.1797361 53.1489083, 12.1797645 53.1485847)",,,,,,
22953204,,Mittelstraße,residential,False,False,55.928,"LINESTRING (12.1768606 53.1484687, 12.1767651 53.1489684)",,,,,,
22953204,,Mittelstraße,residential,False,True,55.999,"LINESTRING (12.1768606 53.1484687, 12.1769752 53.1479698)",,,,,,
22953202,,Schützenstraße,residential,False,False,194.085,"LINESTRING (12.1768606 53.1484687, 12.1787431 53.1485431, 12.1797645 53.1485847)",,,,,,
22953202,,Schützenstraße,residential,False,True,163.776,"LINESTRING (12.1768606 53.1484687, 12.1759188 53.1484243, 12.1744123 53.1483534)",,,,,,
22953216,,Wallstraße,residential,False,False,27.652,"LINESTRING (12.1797645 53.1485847, 12.1798167 53.148338)",,,,,,
22953202,,Schützenstraße,residential,False,True,194.085,"LINESTRING (12.1797645 53.1485847, 12.1787431 53.1485431, 12.1768606 53.1484687)",,,,,,
380396445,,Wallstraße,residential,False,False,54.388000000000005,"LINESTRING (12.1797645 53.1485847, 12.1797361 53.1489083, 12.1797235 53.1490732)",,,,,,
22953204,,Mittelstraße,residential,False,False,55.999,"LINESTRING (12.1769752 53.1479698, 12.1768606 53.1484687)",,,,,,
22953203,,Parkstraße,residential,False,True,162.001,"LINESTRING (12.1769752 53.1479698, 12.1766118 53.1479541, 12.1762971 53.1479501, 12.1758811 53.1479449, 12.1754611 53.1479376, 12.1751207 53.1479141, 12.1745592 53.1478514)",,,,,,
"[545863187, 1093226875]",,Hagenstraße,residential,False,True,174.32,"LINESTRING (12.1769752 53.1479698, 12.1770435 53.1476722, 12.1771256 53.1475103, 12.1779197 53.1465209)",,,,,,
1093226876,,Parkstraße,residential,False,False,194.389,"LINESTRING (12.1769752 53.1479698, 12.1770528 53.1479772, 12.1788002 53.1481433, 12.1798167 53.148338)",,,,,,
22953216,,Wallstraße,residential,False,True,27.652,"LINESTRING (12.1798167 53.148338, 12.1797645 53.1485847)",,,,,,
"[75126374, 22953295]",,"['Postplatz', 'Doerfelstraße']",residential,False,True,164.148,"LINESTRING (12.1798167 53.148338, 12.1799654 53.1479314, 12.1803183 53.1468928)",,,,,,
380393446,,Poststraße,residential,False,True,197.12099999999998,"LINESTRING (12.1798167 53.148338, 12.1800338 53.1484064, 12.180243 53.1485174, 12.1803637 53.148622, 12.1804361 53.1487185, 12.1804871 53.1488086, 12.1805086 53.1489501, 12.1805224 53.1490271, 12.1805515 53.1491882, 12.1806212 53.149526, 12.1806534 53.1497255, 12.1806561 53.1498622, 12.1806547 53.1499331)",,,,,,
1093226876,,Parkstraße,residential,False,True,194.389,"LINESTRING (12.1798167 53.148338, 12.1788002 53.1481433, 12.1770528 53.1479772, 12.1769752 53.1479698)",,,,,,
22953299,,Salbachweg,residential,False,True,128.36,"LINESTRING (12.1781872 53.147708, 12.1785002 53.146569)",,,,,,
75312907,,Magazinplatz,tertiary,False,False,23.896,"LINESTRING (12.180058 53.150029, 12.1804016 53.149968)",,,,,,
5489192,,Grünstraße,tertiary,False,True,201.469,"LINESTRING (12.180058 53.150029, 12.1790229 53.150173, 12.1788791 53.1501905, 12.1783866 53.1502631, 12.1771196 53.1504498)",50,,,,,
380396396,,Magazinplatz,residential,True,False,46.795,"LINESTRING (12.180058 53.150029, 12.1799829 53.1498526, 12.1796529 53.149719)",,,,,,
22953295,,Doerfelstraße,residential,False,False,97.412,"LINESTRING (12.1805656 53.1460294, 12.1803183 53.1468928)",,,,,,
"[1093226874, 22953298]",,Bahnhofstraße,residential,False,False,204.281,"LINESTRING (12.1805656 53.1460294, 12.1816499 53.1459998, 12.1819898 53.1459987, 12.1822601 53.1460132, 12.1824045 53.146028, 12.1824491 53.1460326, 12.1827279 53.1460786, 12.1835656 53.1462506)",,,,,,
1093226874,,Bahnhofstraße,residential,False,True,158.861,"LINESTRING (12.1805656 53.1460294, 12.1783004 53.1461178, 12.1781885 53.1461148)",,,,,,
1093226875,,Hagenstraße,residential,False,False,25.244,"LINESTRING (12.1781885 53.1461148, 12.1780631 53.146329)",,,,,,
1093226874,,Bahnhofstraße,residential,False,False,158.861,"LINESTRING (12.1781885 53.1461148, 12.1783004 53.1461178, 12.1805656 53.1460294)",,,,,,
1093226875,,Hagenstraße,residential,False,False,23.383,"LINESTRING (12.1780631 53.146329, 12.1779197 53.1465209)",,,,,,
1093226875,,Hagenstraße,residential,False,True,25.244,"LINESTRING (12.1780631 53.146329, 12.1781885 53.1461148)",,,,,,
22953417,,Reepergang,unclassified,False,False,226.136,"LINESTRING (12.1780631 53.146329, 12.1769876 53.1464194, 12.1765827 53.1464534, 12.1752898 53.1465275, 12.1746931 53.146514)",,,,,,
22953297,,Jahnstraße,residential,False,False,39.082,"LINESTRING (12.1779197 53.1465209, 12.1785002 53.146569)",,,,,,
1093226875,,Hagenstraße,residential,False,True,23.383,"LINESTRING (12.1779197 53.1465209, 12.1780631 53.146329)",,,,,,
"[545863187, 1093226875]",,Hagenstraße,residential,False,False,174.32,"LINESTRING (12.1779197 53.1465209, 12.1771256 53.1475103, 12.1770435 53.1476722, 12.1769752 53.1479698)",,,,,,
22953297,,Jahnstraße,residential,False,True,39.082,"LINESTRING (12.1785002 53.146569, 12.1779197 53.1465209)",,,,,,
22953299,,Salbachweg,residential,False,False,128.36,"LINESTRING (12.1785002 53.146569, 12.1781872 53.147708)",,,,,,
22953297,,Jahnstraße,residential,False,False,126.737,"LINESTRING (12.1785002 53.146569, 12.1789618 53.1466189, 12.1803183 53.1468928)",,,,,,
22953295,,Doerfelstraße,residential,False,True,97.412,"LINESTRING (12.1803183 53.1468928, 12.1805656 53.1460294)",,,,,,
"[75126374, 22953295]",,"['Postplatz', 'Doerfelstraße']",residential,False,False,164.148,"LINESTRING (12.1803183 53.1468928, 12.1799654 53.1479314, 12.1798167 53.148338)",,,,,,
22953297,,Jahnstraße,residential,False,True,126.737,"LINESTRING (12.1803183 53.1468928, 12.1789618 53.1466189, 12.1785002 53.146569)",,,,,,
5489192,,Grünstraße,tertiary,False,False,30.21,"LINESTRING (12.176674 53.1504988, 12.1771196 53.1504498)",50,,,,,
22953308,,Grünstraße,residential,False,False,43.128,"LINESTRING (12.176674 53.1504988, 12.1766626 53.150111)",,,,,,
5489192,,Grünstraße,tertiary,False,True,75.892,"LINESTRING (12.176674 53.1504988, 12.1759578 53.1505707, 12.1755478 53.1505943)",50,,,,,
22953308,,Grünstraße,residential,False,True,43.128,"LINESTRING (12.1766626 53.150111, 12.176674 53.1504988)",,,,,,
53349781,,Meyenburger Straße,residential,False,False,54.992,"LINESTRING (12.1773392 53.1509265, 12.1771196 53.1504498)",,,,,,
"[22953309, 22953310]",,"['Burgstraße', 'Magazinplatz']",residential,False,"[False, True]",276.757,"LINESTRING (12.1773392 53.1509265, 12.1783843 53.150743, 12.1791606 53.1506362, 12.1797242 53.1505986, 12.1804893 53.1505177, 12.1804016 53.149968)",,,,,,
140502443,,Burgstraße,residential,False,True,240.29999999999998,"LINESTRING (12.1773392 53.1509265, 12.1763554 53.1510998, 12.1760527 53.1511549, 12.1757428 53.1512093, 12.1753252 53.1512244, 12.1748484 53.15123, 12.1745574 53.151219, 12.1742727 53.1511877, 12.1738194 53.1511322)",,,,,,
"[55095585, 380244258, 349294788, 349294789, 232173962, 22953199, 1244906642]",,"['Meyenburger Straße', 'Meyenburger Tor']",residential,False,"[False, True]",146.283,"LINESTRING (12.1773392 53.1509265, 12.1775409 53.1513434, 12.1776635 53.1515435, 12.1776962 53.1516059, 12.1777478 53.15169, 12.1778681 53.1518904, 12.1779553 53.1520308, 12.1779989 53.1521116, 12.1780033 53.1521203, 12.1780301 53.1521744)",,,,yes,,
75312907,,Magazinplatz,tertiary,False,False,17.319,"LINESTRING (12.1804016 53.149968, 12.1806547 53.1499331)",,,,,,
75312907,,Magazinplatz,tertiary,False,True,23.896,"LINESTRING (12.1804016 53.149968, 12.180058 53.150029)",,,,,,
"[22953309, 22953310]",,"['Burgstraße', 'Magazinplatz']",residential,False,"[False, True]",276.75699999999995,"LINESTRING (12.1804016 53.149968, 12.1804893 53.1505177, 12.1797242 53.1505986, 12.1791606 53.1506362, 12.1783843 53.150743, 12.1773392 53.1509265)",,,,,,
22953331,2,Perleberger Tor,tertiary,False,True,51.621,"LINESTRING (12.173306 53.1493533, 12.1740737 53.1494128)",,,,,K 7013,
"[27159667, 53349783]",,Burgwall,residential,False,True,218.102,"LINESTRING (12.173306 53.1493533, 12.1729856 53.1505251, 12.1729884 53.1505703, 12.1729981 53.1505966, 12.1730284 53.1506308, 12.173534 53.1509706, 12.1738251 53.1510831)",,,,,,
"[22953378, 545863179, 380242935]",2,"['Putlitzer Straße', 'Perleberger Tor']",tertiary,False,False,73.342,"LINESTRING (12.173306 53.1493533, 12.1729064 53.1493231, 12.172439 53.1492786, 12.1722175 53.1492595)",,,,,K 7013,
380242937,,Burgwall,residential,False,False,198.019,"LINESTRING (12.173306 53.1493533, 12.1736328 53.1486725, 12.1738667 53.1481064, 12.174043 53.1479659, 12.1745517 53.1478946)",,,,,,
155164725,,Kietz,tertiary,False,True,5.473,"LINESTRING (12.1738251 53.1510831, 12.1738194 53.1511322)",,,,,,
"[27159667, 53349783]",,Burgwall,residential,False,False,218.10199999999998,"LINESTRING (12.1738251 53.1510831, 12.173534 53.1509706, 12.1730284 53.1506308, 12.1729981 53.1505966, 12.1729884 53.1505703, 12.1729856 53.1505251, 12.173306 53.1493533)",,,,,,
75313196,2,Havelberger Straße,tertiary,False,False,50.704,"LINESTRING (12.1738251 53.1510831, 12.173857 53.1507683, 12.1738591 53.1506277)",,,,,,
53349782,,Putlitzer Straße,residential,False,False,81.911,"LINESTRING (12.1714007 53.1498173, 12.1714198 53.1498826, 12.1714265 53.1499249, 12.1714099 53.1499587, 12.1712558 53.1501957, 12.1710508 53.1505108)",,,,,,
170011683,,Putlitzer Straße,tertiary,False,True,69.566,"LINESTRING (12.1714007 53.1498173, 12.1715037 53.1497837, 12.171666 53.1496965, 12.1720098 53.1493253)",,,,,,
5489193,,Havelberger Straße,tertiary,False,True,149.013,"LINESTRING (12.1746931 53.146514, 12.17464 53.1472353, 12.1746234 53.1473438, 12.1745933 53.1476454, 12.1745592 53.1478514)",50,,,,,
22953417,,Reepergang,unclassified,False,False,265.793,"LINESTRING (12.1746931 53.146514, 12.1732953 53.1465368, 12.1733013 53.1469053, 12.1723046 53.1469797, 12.1721186 53.1469838, 12.1719455 53.1469461, 12.1714308 53.1467635)",,,,,,
22953417,,Reepergang,unclassified,False,True,226.136,"LINESTRING (12.1746931 53.146514, 12.1752898 53.1465275, 12.1765827 53.1464534, 12.1769876 53.1464194, 12.1780631 53.146329)",,,,,,
53349784,,Putlitzer Straße,residential,False,True,77.247,"LINESTRING (12.1705677 53.1511422, 12.1710508 53.1505108)",,,,,,
75127266,,Meyenburger Tor,residential,False,True,61.958,"LINESTRING (12.1782777 53.1527114, 12.1781208 53.1523578, 12.1780301 53.1521744)",,,,,,
75127266,,Meyenburger Tor,residential,False,False,61.958,"LINESTRING (12.1780301 53.1521744, 12.1781208 53.1523578, 12.1782777 53.1527114)",,,,,,
191758967,,Gartenstraße,residential,False,True,348.101,"LINESTRING (12.1780301 53.1521744, 12.1769236 53.1524273, 12.176764 53.1524617, 12.1760206 53.1526217, 12.1758462 53.1526593, 12.1751521 53.1528259, 12.1745148 53.1528954, 12.1739042 53.1529269, 12.1730213 53.15294)",,,,,,
"[55095585, 380244258, 349294788, 349294789, 232173962, 22953199, 1244906642]",,"['Meyenburger Straße', 'Meyenburger Tor']",residential,False,"[False, True]",146.283,"LINESTRING (12.1780301 53.1521744, 12.1780033 53.1521203, 12.1779989 53.1521116, 12.1779553 53.1520308, 12.1778681 53.1518904, 12.1777478 53.15169, 12.1776962 53.1516059, 12.1776635 53.1515435, 12.1775409 53.1513434, 12.1773392 53.1509265)",,,,yes,,
53349784,,Putlitzer Straße,residential,False,False,77.247,"LINESTRING (12.1710508 53.1505108, 12.1705677 53.1511422)",,,,,,
"[202568372, 33914740]",,Putlitzer Straße,residential,False,False,92.258,"LINESTRING (12.1710508 53.1505108, 12.1712301 53.1505182, 12.1712872 53.1512393)",,,,,,
53349782,,Putlitzer Straße,residential,False,True,81.911,"LINESTRING (12.1710508 53.1505108, 12.1712558 53.1501957, 12.1714099 53.1499587, 12.1714265 53.1499249, 12.1714198 53.1498826, 12.1714007 53.1498173)",,,,,,
22953417,,Reepergang,unclassified,False,True,265.793,"LINESTRING (12.1714308 53.1467635, 12.1719455 53.1469461, 12.1721186 53.1469838, 12.1723046 53.1469797, 12.1733013 53.1469053, 12.1732953 53.1465368, 12.1746931 53.146514)",,,,,,
"[22953298, 1093226874]",,Bahnhofstraße,residential,False,True,204.281,"LINESTRING (12.1835656 53.1462506, 12.1827279 53.1460786, 12.1824491 53.1460326, 12.1824045 53.146028, 12.1822601 53.1460132, 12.1819898 53.1459987, 12.1816499 53.1459998, 12.1805656 53.1460294)",,,,,,
155164725,,Kietz,tertiary,False,False,5.473,"LINESTRING (12.1738194 53.1511322, 12.1738251 53.1510831)",,,,,,
140502443,,Burgstraße,residential,False,False,240.3,"LINESTRING (12.1738194 53.1511322, 12.1742727 53.1511877, 12.1745574 53.151219, 12.1748484 53.15123, 12.1753252 53.1512244, 12.1757428 53.1512093, 12.1760527 53.1511549, 12.1763554 53.1510998, 12.1773392 53.1509265)",,,,,,
"[380244256, 202568369, 1093226883, 202568367]",,Kietz,tertiary,False,True,207.965,"LINESTRING (12.1738194 53.1511322, 12.1737949 53.1511816, 12.1736947 53.1514269, 12.1735036 53.151872, 12.1734201 53.1520701, 12.1732415 53.1524428, 12.1730213 53.15294)",,,,yes,,
170011683,,Putlitzer Straße,tertiary,False,False,69.566,"LINESTRING (12.1720098 53.1493253, 12.171666 53.1496965, 12.1715037 53.1497837, 12.1714007 53.1498173)",,,,,,
256135193,,,tertiary,True,False,23.329,"LINESTRING (12.1720098 53.1493253, 12.1719685 53.1493085, 12.1719389 53.1492843, 12.1719243 53.1492556, 12.1719265 53.1492257, 12.1719451 53.1491979, 12.1719781 53.1491754, 12.1720217 53.1491607)",,,,,,roundabout
"[33914740, 202568372]",,Putlitzer Straße,residential,False,True,92.258,"LINESTRING (12.1712872 53.1512393, 12.1712301 53.1505182, 12.1710508 53.1505108)",,,,,,
191758967,,Gartenstraße,residential,False,False,348.101,"LINESTRING (12.1730213 53.15294, 12.1739042 53.1529269, 12.1745148 53.1528954, 12.1751521 53.1528259, 12.1758462 53.1526593, 12.1760206 53.1526217, 12.176764 53.1524617, 12.1769236 53.1524273, 12.1780301 53.1521744)",,,,,,
"[380244256, 202568369, 1093226883, 202568367]",,Kietz,tertiary,False,False,207.965,"LINESTRING (12.1730213 53.15294, 12.1732415 53.1524428, 12.1734201 53.1520701, 12.1735036 53.151872, 12.1736947 53.1514269, 12.1737949 53.1511816, 12.1738194 53.1511322)",,,,yes,,
256135193,,,tertiary,True,False,20.486000000000004,"LINESTRING (12.1720217 53.1491607, 12.1720722 53.1491556, 12.1721226 53.149161, 12.1721669 53.1491765, 12.1721998 53.1492, 12.1722174 53.1492288, 12.1722175 53.1492595)",,,,,,roundabout
22953331,2,Perleberger Tor,tertiary,False,False,51.621,"LINESTRING (12.1740737 53.1494128, 12.173306 53.1493533)",,,,,K 7013,
1093226877,,Havelberger Straße,tertiary,False,False,62.077,"LINESTRING (12.1740737 53.1494128, 12.1742426 53.1488638)",50,,,,,
22953198,,Marktstraße,living_street,False,False,103.58,"LINESTRING (12.1740737 53.1494128, 12.1741582 53.1494194, 12.1746767 53.1494538, 12.1756215 53.1494862)",,8,,,,
1093226878,,Havelberger Straße,tertiary,False,True,135.929,"LINESTRING (12.1740737 53.1494128, 12.1739836 53.1497444, 12.1739012 53.1503006, 12.1738749 53.1505052, 12.1738591 53.1506277)",50,,,,,
"[22953378, 545863179, 380242935]",2,"['Putlitzer Straße', 'Perleberger Tor']",tertiary,False,True,73.342,"LINESTRING (12.1722175 53.1492595, 12.172439 53.1492786, 12.1729064 53.1493231, 12.173306 53.1493533)",,,,,K 7013,
256135193,,,tertiary,True,False,18.017,"LINESTRING (12.1722175 53.1492595, 12.1722032 53.1492852, 12.1721768 53.149307, 12.1721406 53.1493231, 12.1720981 53.1493319, 12.1720531 53.1493327, 12.1720098 53.1493253)",,,,,,roundabout
1001682076,,Wallstraße,residential,False,True,9.862,"LINESTRING (12.1796529 53.149719, 12.1796626 53.1496305)",,,,,,
"[1008853066, 1008851452, 545863181]",,An der Promenade,residential,False,False,154.41299999999998,"LINESTRING (12.181724 53.1512974, 12.1818121 53.1512745, 12.1818524 53.1512327, 12.1818501 53.1511362, 12.1818251 53.1509971, 12.1818197 53.1509668, 12.1818062 53.1508499, 12.1818021 53.1507163, 12.1817987 53.1506874, 12.1817833 53.1505669, 12.181737 53.1502032, 12.1817124 53.1499531)",,,,,,
"[1008853066, 1008851452, 545863181]",,An der Promenade,residential,False,True,154.41299999999998,"LINESTRING (12.1817124 53.1499531, 12.181737 53.1502032, 12.1817833 53.1505669, 12.1817987 53.1506874, 12.1818021 53.1507163, 12.1818062 53.1508499, 12.1818197 53.1509668, 12.1818251 53.1509971, 12.1818501 53.1511362, 12.1818524 53.1512327, 12.1818121 53.1512745, 12.181724 53.1512974)",,,,,,
"[72127021, 545863183]",,Bergstraße,tertiary,False,True,70.61500000000001,"LINESTRING (12.1817124 53.1499531, 12.1813751 53.1499361, 12.1806547 53.1499331)",50,,,,,
1093226877,,Havelberger Straße,tertiary,False,True,4.83,"LINESTRING (12.1745592 53.1478514, 12.1745517 53.1478946)",50,,,,,
5489193,,Havelberger Straße,tertiary,False,False,149.01299999999998,"LINESTRING (12.1745592 53.1478514, 12.1745933 53.1476454, 12.1746234 53.1473438, 12.17464 53.1472353, 12.1746931 53.146514)",50,,,,,
22953203,,Parkstraße,residential,False,False,162.001,"LINESTRING (12.1745592 53.1478514, 12.1751207 53.1479141, 12.1754611 53.1479376, 12.1758811 53.1479449, 12.1762971 53.1479501, 12.1766118 53.1479541, 12.1769752 53.1479698)",,,,,,
