osmid,name,highway,maxspeed,width,oneway,reversed,length,geometry,lanes,ref,access,bridge,junction
170062824,Kirchenlamitzer Straße,secondary,50,,False,False,103.97300000000001,"LINESTRING (11.7971933 50.1889341, 11.796239 50.1885253, 11.7961657 50.1885, 11.7960486 50.1884818, 11.7959881 50.1884787, 11.7959409 50.1884833)",,,,,
23816933,Wilhelmstraße,secondary,50,,False,False,180.471,"LINESTRING (11.7959409 50.1884833, 11.7958101 50.188364, 11.7957236 50.1882764, 11.795505 50.1881132, 11.7953484 50.1880583, 11.795174 50.1880452, 11.7950517 50.1880556, 11.794378 50.1881517, 11.7939602 50.1881587, 11.7937481 50.1881128)",,St 2461,,,
"[724809204, 27544860]","['Austraße', 'Kirchenlamitzer Straße']",secondary,50,,False,False,86.17099999999999,"LINESTRING (11.7959409 50.1884833, 11.7958665 50.1885136, 11.7957975 50.1885552, 11.795722 50.1886373, 11.7956668 50.188814, 11.7956206 50.1889118, 11.7955537 50.1890057, 11.7953869 50.1891468)",2,St 2461,,,
170062824,Kirchenlamitzer Straße,secondary,50,,False,True,103.97300000000001,"LINESTRING (11.7959409 50.1884833, 11.7959881 50.1884787, 11.7960486 50.1884818, 11.7961657 50.1885, 11.796239 50.1885253, 11.7971933 50.1889341)",,,,,
24618653,Karlstraße,residential,,7,False,True,35.059,"LINESTRING (11.7914623 50.1919896, 11.7914253 50.1916752)",,,,,
25599360,Ludwig-Zapf-Straße,secondary,50,,False,False,261.328,"LINESTRING (11.7914623 50.1919896, 11.792183 50.1920939, 11.7929808 50.1922225, 11.7940484 50.192553, 11.7947844 50.1929101)",,,,,
25599360,Ludwig-Zapf-Straße,secondary,50,,False,True,125.353,"LINESTRING (11.7914623 50.1919896, 11.7908603 50.1919209, 11.7905226 50.1918864, 11.7900981 50.1918098, 11.789756 50.1917259)",,,,,
172456765,Karlstraße,residential,50,5,False,False,87.22200000000001,"LINESTRING (11.7914623 50.1919896, 11.79154 50.1925313, 11.7915351 50.1927717)",,,,,
23816929,Bismarckstraße,secondary,,,False,True,76.168,"LINESTRING (11.789756 50.1917259, 11.7887735 50.1914547)",,St 2194,,,
25599360,Ludwig-Zapf-Straße,secondary,50,,False,False,125.35300000000001,"LINESTRING (11.789756 50.1917259, 11.7900981 50.1918098, 11.7905226 50.1918864, 11.7908603 50.1919209, 11.7914623 50.1919896)",,,,,
172456762,Bismarckstraße,secondary,50,,False,True,82.049,"LINESTRING (11.789756 50.1917259, 11.7897473 50.1917709, 11.7897516 50.1918227, 11.7898504 50.1920791, 11.7898802 50.1924552)",,St 2194,,,
32955177,Bahnhofstraße,residential,20,,False,True,41.596000000000004,"LINESTRING (11.7892315 50.190744, 11.7892597 50.1905819, 11.7892264 50.190372)",,,,,
"[143982913, 32955179]",Kirchenlamitzer Straße,residential,20,,True,False,138.417,"LINESTRING (11.7892315 50.190744, 11.7902706 50.1904426, 11.7905634 50.1901505, 11.7906744 50.1900336, 11.7906995 50.1900076)",1,,,,
"[44025234, 44025235]",Bahnhofstraße,residential,20,,False,False,87.263,"LINESTRING (11.7892315 50.190744, 11.7889643 50.1909647, 11.7888405 50.1912347, 11.7888085 50.1913399, 11.7887735 50.1914547)",,,,yes,
23816929,Bismarckstraße,secondary,,,False,False,76.168,"LINESTRING (11.7887735 50.1914547, 11.789756 50.1917259)",,St 2194,,,
"[44025234, 44025235]",Bahnhofstraße,residential,20,,False,True,87.263,"LINESTRING (11.7887735 50.1914547, 11.7888085 50.1913399, 11.7888405 50.1912347, 11.7889643 50.1909647, 11.7892315 50.190744)",,,,yes,
102564503,Kulmbacher Straße,secondary,,,False,True,64.09,"LINESTRING (11.7887735 50.1914547, 11.7883656 50.1913483, 11.7879144 50.1912916)",,St 2194,,,
32955177,Bahnhofstraße,residential,20,,False,True,64.847,"LINESTRING (11.7892264 50.190372, 11.7891894 50.1897893)",,,,,
25539451,Luisenstraße,residential,,,False,False,98.911,"LINESTRING (11.7892264 50.190372, 11.7888498 50.1904235, 11.7887566 50.1904366, 11.7887256 50.1904409, 11.7886015 50.1904497, 11.7884253 50.1904381, 11.7882613 50.190418, 11.7880414 50.1903849, 11.7879166 50.1903491, 11.7878862 50.1903274)",,,,,
32955177,Bahnhofstraße,residential,20,,False,False,41.596000000000004,"LINESTRING (11.7892264 50.190372, 11.7892597 50.1905819, 11.7892315 50.190744)",,,,,
32955177,Bahnhofstraße,residential,20,,False,False,64.847,"LINESTRING (11.7891894 50.1897893, 11.7892264 50.190372)",,,,,
25539438,Bayreuther Straße,tertiary,50,,False,False,26.252000000000002,"LINESTRING (11.7891894 50.1897893, 11.7890361 50.1897705, 11.7888355 50.1897253)",,,,,
102564494,Bahnhofstraße,residential,,,False,True,36.165,"LINESTRING (11.7891894 50.1897893, 11.7893055 50.189597, 11.7893969 50.1894933)",,,,,
102564527,Ottostraße,tertiary,50,,False,True,57.824,"LINESTRING (11.7891894 50.1897893, 11.7893652 50.1897955, 11.7899688 50.1898166, 11.7900004 50.1898177)",,,,,
25539439,Ottostraße,tertiary,50,,False,True,56.928,"LINESTRING (11.7900004 50.1898177, 11.7903882 50.189836, 11.7906995 50.1900076)",2,,,,
"[102564521, 143982915, 1089895430]",Mühlgasse,residential,,,False,False,195.11100000000002,"LINESTRING (11.7900004 50.1898177, 11.7908093 50.1896212, 11.7914598 50.1894707, 11.7916175 50.189476, 11.7918968 50.1894854, 11.7922832 50.1895679, 11.7924216 50.1896199, 11.792483 50.1896553, 11.792547 50.1897009)",1,,,,
102564527,Ottostraße,tertiary,50,,False,False,57.824,"LINESTRING (11.7900004 50.1898177, 11.7899688 50.1898166, 11.7893652 50.1897955, 11.7891894 50.1897893)",,,,,
25539439,Ottostraße,tertiary,50,,False,False,56.928,"LINESTRING (11.7906995 50.1900076, 11.7903882 50.189836, 11.7900004 50.1898177)",2,,,,
27544861,Kirchenlamitzer Straße,tertiary,50,,False,True,142.022,"LINESTRING (11.7906995 50.1900076, 11.7910697 50.1900862, 11.7912979 50.1900691, 11.792547 50.1897009)",,,,,
25983547,Amtsgasse,residential,,,False,False,68.274,"LINESTRING (11.7898802 50.1924552, 11.7893974 50.1924188, 11.7889256 50.1923979)",,,,,
172456762,Bismarckstraße,secondary,50,,False,False,82.049,"LINESTRING (11.7898802 50.1924552, 11.7898504 50.1920791, 11.7897516 50.1918227, 11.7897473 50.1917709, 11.789756 50.1917259)",,St 2194,,,
172456762,Bismarckstraße,secondary,50,,False,True,96.97800000000001,"LINESTRING (11.7898802 50.1924552, 11.7898297 50.1932875, 11.7898232 50.1933265)",,St 2194,,,
22793255,Hofer Straße,secondary,,,False,False,221.62199999999999,"LINESTRING (11.7917144 50.1955465, 11.7914854 50.1953775, 11.7914191 50.195322, 11.7909397 50.1948551, 11.7904315 50.1944992, 11.7896557 50.1941213, 11.7896249 50.194093)",,St 2194,,,
817579788,,secondary,,,True,False,17.727,"LINESTRING (11.7917144 50.1955465, 11.7917585 50.1955183, 11.7918145 50.1955009, 11.7918763 50.1954963, 11.7919371 50.1955048)",,,,,roundabout
22793257,Parkstraße,residential,,,False,False,129.817,"LINESTRING (11.7919371 50.1955048, 11.7920984 50.1953393, 11.7921823 50.1952327, 11.7926644 50.1946204, 11.7927896 50.1944735)",,,,,
817579788,,secondary,,,True,False,15.286999999999999,"LINESTRING (11.7919371 50.1955048, 11.7919835 50.1955221, 11.7920203 50.1955471, 11.7920445 50.1955778, 11.7920542 50.1956116)",,,,,roundabout
22793257,Parkstraße,residential,,,False,False,55.827,"LINESTRING (11.7927896 50.1944735, 11.7929002 50.1944092, 11.7930904 50.1942826, 11.7933638 50.1941322)",,,,,
22793257,Parkstraße,residential,,,False,True,129.817,"LINESTRING (11.7927896 50.1944735, 11.7926644 50.1946204, 11.7921823 50.1952327, 11.7920984 50.1953393, 11.7919371 50.1955048)",,,,,
"[172456765, 25539446]","['Karlstraße', 'Leopoldstraße']",residential,50,"['7', '5']",False,True,184.154,"LINESTRING (11.7927896 50.1944735, 11.791801 50.1941818, 11.7910718 50.1939466, 11.7912571 50.1935265)",,,,,
22793257,Parkstraße,residential,,,False,True,178.96100000000004,"LINESTRING (11.796089 50.1938225, 11.7959422 50.1938935, 11.7958357 50.1939041, 11.7948365 50.1938436, 11.7942277 50.1938883, 11.7939059 50.1939235, 11.7936503 50.1939956)",,,,,
25599360,Ludwig-Zapf-Straße,secondary,50,,False,False,44.018,"LINESTRING (11.796089 50.1938225, 11.7965448 50.1940048, 11.7966146 50.194031)",,,,,
25599360,Ludwig-Zapf-Straße,secondary,50,,False,True,45.061,"LINESTRING (11.796089 50.1938225, 11.7958506 50.1936687, 11.7956667 50.1935214)",,,,,
172456765,Karlstraße,residential,50,5,False,False,48.432,"LINESTRING (11.7915351 50.1927717, 11.7914017 50.1931988)",,,,,
25599359,Johann-Heinrich-Abt-Straße,residential,,,False,False,163.178,"LINESTRING (11.7915351 50.1927717, 11.7921386 50.1927888, 11.792735 50.1928657, 11.7937799 50.1930399)",,,,,
172456765,Karlstraße,residential,50,5,False,True,87.22200000000001,"LINESTRING (11.7915351 50.1927717, 11.79154 50.1925313, 11.7914623 50.1919896)",,,,,
172456765,Karlstraße,residential,50,5,False,False,37.865,"LINESTRING (11.7914017 50.1931988, 11.7912571 50.1935265)",,,,,
172456765,Karlstraße,residential,50,5,False,True,48.432,"LINESTRING (11.7914017 50.1931988, 11.7915351 50.1927717)",,,,,
25599358,Hermannstraße,residential,,,False,False,189.783,"LINESTRING (11.7914017 50.1931988, 11.792157 50.1933637, 11.7930735 50.1935637, 11.7935303 50.1938394, 11.7936503 50.1939956)",,,,,
"[32955185, 24997679]",Anger,residential,,5,False,False,65.95,"LINESTRING (11.792547 50.1897009, 11.7926423 50.1898431, 11.7926934 50.1899747, 11.7926897 50.1900879, 11.7926676 50.1902769)",,,,yes,
27544861,Kirchenlamitzer Straße,tertiary,50,,False,False,142.022,"LINESTRING (11.792547 50.1897009, 11.7912979 50.1900691, 11.7910697 50.1900862, 11.7906995 50.1900076)",,,,,
27544861,Kirchenlamitzer Straße,tertiary,50,,False,True,208.59599999999998,"LINESTRING (11.792547 50.1897009, 11.7941158 50.1893634, 11.7951278 50.1891777, 11.7952212 50.1891694, 11.7953481 50.1891801)",,,,,
"[102564521, 143982915, 1089895430]",Mühlgasse,residential,,,False,True,195.111,"LINESTRING (11.792547 50.1897009, 11.792483 50.1896553, 11.7924216 50.1896199, 11.7922832 50.1895679, 11.7918968 50.1894854, 11.7916175 50.189476, 11.7914598 50.1894707, 11.7908093 50.1896212, 11.7900004 50.1898177)",1,,,,
25539442,Leonhard-Seidel-Straße,residential,,,False,True,91.154,"LINESTRING (11.7947844 50.1929101, 11.7958487 50.1924543)",,,,,
25599360,Ludwig-Zapf-Straße,secondary,50,,False,False,92.56099999999999,"LINESTRING (11.7947844 50.1929101, 11.794828 50.1929412, 11.7952338 50.1932312, 11.7956667 50.1935214)",,,,,
25599360,Ludwig-Zapf-Straße,secondary,50,,False,True,261.32800000000003,"LINESTRING (11.7947844 50.1929101, 11.7940484 50.192553, 11.7929808 50.1922225, 11.792183 50.1920939, 11.7914623 50.1919896)",,,,,
25539438,Bayreuther Straße,tertiary,50,,False,True,26.252000000000002,"LINESTRING (11.7888355 50.1897253, 11.7890361 50.1897705, 11.7891894 50.1897893)",,,,,
25539454,Luitpoldstraße,residential,20,,False,False,95.651,"LINESTRING (11.7888355 50.1897253, 11.7886395 50.1898093, 11.7883547 50.1899903, 11.7880876 50.1902036, 11.7879614 50.1902859, 11.7878862 50.1903274)",,,,,
846814569,Bayreuther Straße,tertiary,50,,False,False,32.125,"LINESTRING (11.7888355 50.1897253, 11.7886185 50.1895867, 11.7885346 50.1895112)",,,,,
346016621,Luitpoldstraße,residential,20,,False,True,22.518,"LINESTRING (11.7861268 50.1912977, 11.7860721 50.1912135, 11.7859917 50.1911148)",,,,,
780014641,Kulmbacher Straße,secondary,,,False,True,37.434,"LINESTRING (11.7861268 50.1912977, 11.7859982 50.1913339, 11.7856357 50.1914176)",,St 2194,,,
846814568,Kulmbacher Straße,secondary,,,False,False,104.72600000000001,"LINESTRING (11.7861268 50.1912977, 11.786719 50.1911922, 11.7869784 50.1911586, 11.7872408 50.1911502, 11.7873241 50.1911588, 11.7875614 50.1911968)",,St 2194,,,
23816933,Wilhelmstraße,secondary,50,,False,False,77.943,"LINESTRING (11.7937481 50.1881128, 11.7936305 50.188086, 11.792901 50.187782, 11.7928674 50.187722)",,St 2461,,,
23816933,Wilhelmstraße,secondary,50,,False,True,180.47100000000003,"LINESTRING (11.7937481 50.1881128, 11.7939602 50.1881587, 11.794378 50.1881517, 11.7950517 50.1880556, 11.795174 50.1880452, 11.7953484 50.1880583, 11.795505 50.1881132, 11.7957236 50.1882764, 11.7958101 50.188364, 11.7959409 50.1884833)",,St 2461,,,
23816930,Austraße,residential,30,6,False,False,111.9,"LINESTRING (11.7942228 50.1913072, 11.7947579 50.1904517, 11.7948296 50.1903804)",,,,,
32955174,Zelchstraße,residential,,6,False,False,200.076,"LINESTRING (11.7942228 50.1913072, 11.7943011 50.1913277, 11.7952941 50.1915877, 11.7963627 50.1918872, 11.7967951 50.19203)",,,,,
32955174,Zelchstraße,residential,,6,False,True,114.577,"LINESTRING (11.7942228 50.1913072, 11.7936339 50.1911828, 11.7930368 50.1910773, 11.7926718 50.1910389)",,,,,
32955174,Zelchstraße,residential,,6,False,True,95.43,"LINESTRING (11.7926718 50.1910389, 11.7913326 50.1910765)",,,,,
32955174,Zelchstraße,residential,,6,False,False,114.577,"LINESTRING (11.7926718 50.1910389, 11.7930368 50.1910773, 11.7936339 50.1911828, 11.7942228 50.1913072)",,,,,
289687635,Zelchstraße,residential,,,True,False,84.687,"LINESTRING (11.7926718 50.1910389, 11.7926647 50.1908372, 11.7926633 50.1907704, 11.7926667 50.1906257, 11.7926769 50.19049, 11.7927196 50.1902793)",,,,,
22793257,Parkstraße,residential,,,False,True,25.43,"LINESTRING (11.7936503 50.1939956, 11.7933638 50.1941322)",,,,,
32645586,Schillerstraße,residential,,,False,False,20.473,"LINESTRING (11.7936503 50.1939956, 11.7936833 50.1941785)",,,,,
22793257,Parkstraße,residential,,,False,False,178.961,"LINESTRING (11.7936503 50.1939956, 11.7939059 50.1939235, 11.7942277 50.1938883, 11.7948365 50.1938436, 11.7958357 50.1939041, 11.7959422 50.1938935, 11.796089 50.1938225)",,,,,
25599358,Hermannstraße,residential,,,False,True,189.783,"LINESTRING (11.7936503 50.1939956, 11.7935303 50.1938394, 11.7930735 50.1935637, 11.792157 50.1933637, 11.7914017 50.1931988)",,,,,
25599359,Johann-Heinrich-Abt-Straße,residential,,,False,True,163.178,"LINESTRING (11.7937799 50.1930399, 11.792735 50.1928657, 11.7921386 50.1927888, 11.7915351 50.1927717)",,,,,
"[94397547, 25599363, 94397470]",Gerbergasse,residential,,,True,False,81.355,"LINESTRING (11.7875614 50.1911968, 11.7875294 50.1909497, 11.7875341 50.1908965, 11.7875507 50.1908491, 11.7875933 50.1907469, 11.7875935 50.1906627, 11.7875379 50.1905112, 11.7875136 50.1904785)",,,,yes,
846814568,Kulmbacher Straße,secondary,,,False,False,27.276,"LINESTRING (11.7875614 50.1911968, 11.7878059 50.1912676, 11.7879144 50.1912916)",,St 2194,,,
846814568,Kulmbacher Straße,secondary,,,False,True,104.726,"LINESTRING (11.7875614 50.1911968, 11.7873241 50.1911588, 11.7872408 50.1911502, 11.7869784 50.1911586, 11.786719 50.1911922, 11.7861268 50.1912977)",,St 2194,,,
25712862,Albert-Schweitzer-Straße,residential,,,False,False,122.923,"LINESTRING (11.7984104 50.1941689, 11.7983367 50.1935895, 11.798129 50.1930825)",,,,,
25712863,Robert-Koch-Straße,residential,,,False,True,86.174,"LINESTRING (11.798129 50.1930825, 11.796931 50.1929713)",,,,,
25712862,Albert-Schweitzer-Straße,residential,,,False,False,62.011,"LINESTRING (11.798129 50.1930825, 11.7979718 50.1928523, 11.7977766 50.1925725)",,,,,
25712862,Albert-Schweitzer-Straße,residential,,,False,True,122.923,"LINESTRING (11.798129 50.1930825, 11.7983367 50.1935895, 11.7984104 50.1941689)",,,,,
25712863,Robert-Koch-Straße,residential,,,False,False,108.821,"LINESTRING (11.7956667 50.1935214, 11.796931 50.1929713)",,,,,
25599360,Ludwig-Zapf-Straße,secondary,50,,False,False,45.061,"LINESTRING (11.7956667 50.1935214, 11.7958506 50.1936687, 11.796089 50.1938225)",,,,,
25599360,Ludwig-Zapf-Straße,secondary,50,,False,True,92.56099999999999,"LINESTRING (11.7956667 50.1935214, 11.7952338 50.1932312, 11.794828 50.1929412, 11.7947844 50.1929101)",,,,,
25712863,Robert-Koch-Straße,residential,,,False,False,86.174,"LINESTRING (11.796931 50.1929713, 11.798129 50.1930825)",,,,,
25712863,Robert-Koch-Straße,residential,,,False,True,108.821,"LINESTRING (11.796931 50.1929713, 11.7956667 50.1935214)",,,,,
25775617,Virchowstraße,residential,,,False,True,92.181,"LINESTRING (11.796931 50.1929713, 11.7969144 50.1928112, 11.796293 50.1922739)",,,,,
25539442,Leonhard-Seidel-Straße,residential,,,False,False,91.154,"LINESTRING (11.7958487 50.1924543, 11.7947844 50.1929101)",,,,,
25539442,Leonhard-Seidel-Straße,residential,,,False,True,37.454,"LINESTRING (11.7958487 50.1924543, 11.796293 50.1922739)",,,,,
25712866,Otto-Kalbskopf-Straße,residential,,,False,False,331.355,"LINESTRING (11.7958487 50.1924543, 11.7954683 50.1923502, 11.7935169 50.1918567, 11.7925647 50.1916567, 11.7922531 50.1916491, 11.7914253 50.1916752)",,,,,
24618653,Karlstraße,residential,,7,False,False,35.059,"LINESTRING (11.7914253 50.1916752, 11.7914623 50.1919896)",,,,,
24618653,Karlstraße,residential,,7,False,True,66.908,"LINESTRING (11.7914253 50.1916752, 11.7914088 50.1915721, 11.7913371 50.1911362, 11.7913326 50.1910765)",,,,,
25712866,Otto-Kalbskopf-Straße,residential,,,False,True,331.35499999999996,"LINESTRING (11.7914253 50.1916752, 11.7922531 50.1916491, 11.7925647 50.1916567, 11.7935169 50.1918567, 11.7954683 50.1923502, 11.7958487 50.1924543)",,,,,
"[25712868, 22793253, 1062372520, 1089894346, 1089893770, 102564478]","['Bahnhofstraße', 'Bahnhof']",residential,,,False,True,358.04900000000004,"LINESTRING (11.7893969 50.1894933, 11.7894888 50.1894433, 11.7896246 50.1894127, 11.7898123 50.1893954, 11.7902622 50.1893538, 11.7904249 50.1893373, 11.7907215 50.1893074, 11.7912532 50.1892518, 11.7913596 50.1892407, 11.7916277 50.1892127, 11.7925414 50.1891656, 11.7931818 50.1891211, 11.7935405 50.1890962, 11.793784 50.189082, 11.7940891 50.1891335, 11.7943423 50.1891562)",,,,,
27525117,Bahnhofstraße,residential,,,False,True,67.27000000000001,"LINESTRING (11.7893969 50.1894933, 11.78934 50.1894697, 11.7891737 50.1894077, 11.7889004 50.1893965, 11.7886922 50.1894428, 11.7885346 50.1895112)",,,,,
102564494,Bahnhofstraße,residential,,,False,False,36.165,"LINESTRING (11.7893969 50.1894933, 11.7893055 50.189597, 11.7891894 50.1897893)",,,,,
"[25712868, 22793253, 1062372520, 1089894346, 1089893770, 102564478]","['Bahnhofstraße', 'Bahnhof']",residential,,,False,False,358.04900000000004,"LINESTRING (11.7943423 50.1891562, 11.7940891 50.1891335, 11.793784 50.189082, 11.7935405 50.1890962, 11.7931818 50.1891211, 11.7925414 50.1891656, 11.7916277 50.1892127, 11.7913596 50.1892407, 11.7912532 50.1892518, 11.7907215 50.1893074, 11.7904249 50.1893373, 11.7902622 50.1893538, 11.7898123 50.1893954, 11.7896246 50.1894127, 11.7894888 50.1894433, 11.7893969 50.1894933)",,,,,
"[102564523, 846814567]",Bayreuther Straße,tertiary,50,,False,False,250.466,"LINESTRING (11.788021 50.1890663, 11.7873742 50.1886378, 11.7861904 50.1878775, 11.7859401 50.1876919, 11.7858255 50.1875658, 11.7857688 50.1874876, 11.7857102 50.1873888)",,,,,
317770157,Gartenstraße,residential,,,False,True,31.465,"LINESTRING (11.788021 50.1890663, 11.7877859 50.1890427, 11.7875928 50.1890006)",,,,,
"[102564534, 331698726, 331698727]",Bayreuther Straße,tertiary,50,,False,True,61.519999999999996,"LINESTRING (11.788021 50.1890663, 11.7881806 50.1892057, 11.7883684 50.1893639, 11.7885346 50.1895112)",,,,,
25712862,Albert-Schweitzer-Straße,residential,,,False,False,92.651,"LINESTRING (11.7977766 50.1925725, 11.7977376 50.1925464, 11.797419 50.1923336, 11.797143 50.1921837, 11.7969672 50.1921044, 11.7967951 50.19203)",,,,,
25712862,Albert-Schweitzer-Straße,residential,,,False,True,62.011,"LINESTRING (11.7977766 50.1925725, 11.7979718 50.1928523, 11.798129 50.1930825)",,,,,
25539442,Leonhard-Seidel-Straße,residential,,,False,False,44.868,"LINESTRING (11.7967951 50.19203, 11.796293 50.1922739)",,,,,
25539442,Leonhard-Seidel-Straße,residential,,,False,True,93.54599999999999,"LINESTRING (11.7967951 50.19203, 11.7969494 50.1919376, 11.7975403 50.1913415)",,,,,
25712862,Albert-Schweitzer-Straße,residential,,,False,True,92.651,"LINESTRING (11.7967951 50.19203, 11.7969672 50.1921044, 11.797143 50.1921837, 11.797419 50.1923336, 11.7977376 50.1925464, 11.7977766 50.1925725)",,,,,
32955174,Zelchstraße,residential,,6,False,True,200.076,"LINESTRING (11.7967951 50.19203, 11.7963627 50.1918872, 11.7952941 50.1915877, 11.7943011 50.1913277, 11.7942228 50.1913072)",,,,,
25539442,Leonhard-Seidel-Straße,residential,,,False,False,37.454,"LINESTRING (11.796293 50.1922739, 11.7958487 50.1924543)",,,,,
25539442,Leonhard-Seidel-Straße,residential,,,False,True,44.868,"LINESTRING (11.796293 50.1922739, 11.7967951 50.19203)",,,,,
25775617,Virchowstraße,residential,,,False,False,92.181,"LINESTRING (11.796293 50.1922739, 11.7969144 50.1928112, 11.796931 50.1929713)",,,,,
54561935,Richard-Wagner-Straße,residential,,,False,False,85.238,"LINESTRING (11.7902773 50.1871443, 11.7893038 50.1866981)",,,,,
25983544,Klosterplatz,residential,,,False,True,15.923,"LINESTRING (11.7894241 50.1940299, 11.7896249 50.194093)",,,,,
32727050,Klosterberglein,residential,50,,False,False,27.69,"LINESTRING (11.7894241 50.1940299, 11.7890661 50.1941273)",,,,,
"[25983545, 289687628]","['Ludwigstraße', 'Klosterplatz']",residential,30,,True,False,190.071,"LINESTRING (11.7894241 50.1940299, 11.7890432 50.1935039, 11.7890001 50.1933898, 11.7888141 50.1929338, 11.7888137 50.1926163, 11.7888134 50.1923929)",,,,,
289687627,Ludwigstraße,residential,,,False,False,8.007,"LINESTRING (11.7888134 50.1923929, 11.7889256 50.1923979)",,,,,
25983548,Schulgasse,living_street,,,False,False,52.384,"LINESTRING (11.7888134 50.1923929, 11.7886668 50.1924121, 11.7880924 50.1924871)",,,,,
25983550,Kirchplatz,living_street,,,False,False,9.283,"LINESTRING (11.7880924 50.1924871, 11.7879622 50.1924918)",,,,,
25983548,Schulgasse,living_street,,,False,True,52.384,"LINESTRING (11.7880924 50.1924871, 11.7886668 50.1924121, 11.7888134 50.1923929)",,,,,
102564505,Kirchplatz,residential,,,False,True,36.455,"LINESTRING (11.7880924 50.1924871, 11.7880803 50.1924087, 11.7880396 50.192161)",,,,,
25983550,Kirchplatz,living_street,,,False,True,9.283,"LINESTRING (11.7879622 50.1924918, 11.7880924 50.1924871)",,,,,
"[102564505, 25983550]",Kirchplatz,"['living_street', 'residential']",,,False,False,55.361000000000004,"LINESTRING (11.7879622 50.1924918, 11.7879134 50.1924158, 11.787849 50.192398, 11.7877627 50.1922246, 11.7878264 50.1922158, 11.7880396 50.192161)",,,,,
32955187,Oberer Graben,living_street,,,False,True,168.19799999999998,"LINESTRING (11.7879622 50.1924918, 11.7880246 50.1930381, 11.7884749 50.193741, 11.7885923 50.1939319)",,,,,
32727051,Kirchgasse,residential,,,True,False,54.686,"LINESTRING (11.7880396 50.192161, 11.788264 50.1920992, 11.788285 50.1920974, 11.788309 50.1920965, 11.7886647 50.1920903, 11.7887861 50.1920782)",,,,,
102564505,Kirchplatz,residential,,,False,False,36.455,"LINESTRING (11.7880396 50.192161, 11.7880803 50.1924087, 11.7880924 50.1924871)",,,,,
"[102564505, 25983550]",Kirchplatz,"['residential', 'living_street']",,,False,True,55.361000000000004,"LINESTRING (11.7880396 50.192161, 11.7878264 50.1922158, 11.7877627 50.1922246, 11.787849 50.192398, 11.7879134 50.1924158, 11.7879622 50.1924918)",,,,,
25599360,Ludwig-Zapf-Straße,secondary,50,,False,True,44.018,"LINESTRING (11.7966146 50.194031, 11.7965448 50.1940048, 11.796089 50.1938225)",,,,,
26486123,Ziegelweg,residential,,,True,False,130.53,"LINESTRING (11.7966146 50.194031, 11.7967358 50.1940028, 11.7969039 50.1940047, 11.7972798 50.1940231, 11.7975691 50.1940412, 11.7977138 50.1940494, 11.7978585 50.1940627, 11.7980669 50.1940937, 11.7982754 50.1941332, 11.7984104 50.1941689)",,,,,
27525117,Bahnhofstraße,residential,,,False,False,67.27,"LINESTRING (11.7885346 50.1895112, 11.7886922 50.1894428, 11.7889004 50.1893965, 11.7891737 50.1894077, 11.78934 50.1894697, 11.7893969 50.1894933)",,,,,
"[331698726, 102564534, 331698727]",Bayreuther Straße,tertiary,50,,False,False,61.52,"LINESTRING (11.7885346 50.1895112, 11.7883684 50.1893639, 11.7881806 50.1892057, 11.788021 50.1890663)",,,,,
