osmid,name,highway,oneway,reversed,length,lanes,ref,maxspeed,geometry,bridge,junction
28331236,Haldenweg,residential,False,False,60.318,,,,"LINESTRING (7.9571324 50.7749994, 7.9564555 50.7746662)",,
28582751,Grubenweg,residential,False,True,90.997,,,,"LINESTRING (7.9571324 50.7749994, 7.9563703 50.7756608)",,
28331236,Haldenweg,residential,False,True,37.216,,,,"LINESTRING (7.9571324 50.7749994, 7.9571654 50.7750217, 7.9575374 50.7752145)",,
28300459,Kesselstruth,residential,False,False,60.554,,,,"LINESTRING (7.9538712 50.7750713, 7.9544475 50.7754191, 7.9544839 50.7754528)",,
28300459,Kesselstruth,residential,False,True,101.124,,,,"LINESTRING (7.9538712 50.7750713, 7.9534467 50.7748076, 7.9527964 50.7744683)",,
28331383,Mozartstraße,residential,False,True,99.867,,,,"LINESTRING (7.9538712 50.7750713, 7.9537958 50.7751227, 7.9533455 50.7758572, 7.9533372 50.7758971)",,
28331383,Mozartstraße,residential,False,True,65.944,,,,"LINESTRING (7.9530556 50.7763556, 7.9527201 50.7769094)",,
28331352,Strackenweg,residential,False,False,112.816,,,,"LINESTRING (7.9530556 50.7763556, 7.9523792 50.7761655, 7.9516061 50.7759212)",,
28331352,Strackenweg,residential,False,True,115.025,,,,"LINESTRING (7.9530556 50.7763556, 7.9534864 50.776426, 7.9546574 50.7765632)",,
28331383,Mozartstraße,residential,False,False,54.849,,,,"LINESTRING (7.9530556 50.7763556, 7.9533253 50.7759476, 7.9533372 50.7758971)",,
28300877,Tiergartenweg,residential,False,False,95.443,,,,"LINESTRING (7.9544839 50.7754528, 7.9556465 50.7750098)",,
28300459,Kesselstruth,residential,False,True,60.554,,,,"LINESTRING (7.9544839 50.7754528, 7.9544475 50.7754191, 7.9538712 50.7750713)",,
28300877,Tiergartenweg,residential,False,True,80.439,,,,"LINESTRING (7.9544839 50.7754528, 7.9543474 50.7755419, 7.954278 50.7756264, 7.9542787 50.7757047, 7.9543037 50.7757777, 7.954556 50.7760905)",,
"[28331528, 409288470]",Bahnhofsweg,residential,False,"[False, True]",90.38499999999999,,,,"LINESTRING (7.9562158 50.7797964, 7.9554023 50.7795398, 7.955168 50.7797261)",,
28331577,Homscheidstraße,residential,False,False,20.858,,,,"LINESTRING (7.9470551 50.777767, 7.9471051 50.7775821)",,
218783395,Glockenfeld,secondary,False,True,26.926,2,L 285,50,"LINESTRING (7.9470551 50.777767, 7.9473457 50.7779247)",,
34002764,Glockenfeld,secondary,False,False,184.29900000000004,,L 285,50,"LINESTRING (7.9470551 50.777767, 7.9468274 50.777706, 7.9461996 50.7776571, 7.9461006 50.7776321, 7.9458237 50.7775393, 7.945433 50.7773484, 7.9453075 50.7772706, 7.9449797 50.7770674, 7.9448445 50.7769805)",,
28331577,Homscheidstraße,residential,False,True,20.858,,,,"LINESTRING (7.9471051 50.7775821, 7.9470551 50.777767)",,
28331577,Homscheidstraße,residential,False,False,31.695999999999998,,,,"LINESTRING (7.9471051 50.7775821, 7.9472666 50.7774272, 7.9474092 50.7773851)",,
1110885204,Hermannsplatz,residential,False,False,37.51,,,,"LINESTRING (7.9471051 50.7775821, 7.9470306 50.7775625, 7.946833 50.7773049)",,
28331610,Körnerstraße,residential,True,False,124.482,,,,"LINESTRING (7.9476094 50.7772228, 7.9480515 50.7772201, 7.9487314 50.7770556, 7.9489803 50.7770882, 7.9490661 50.7771642, 7.9490854 50.7772891)",,
41978197,Körnerstraße,residential,False,False,59.555,,,,"LINESTRING (7.9476094 50.7772228, 7.9474844 50.777233, 7.9472 50.7771837, 7.9471227 50.7770843, 7.9470243 50.7770174, 7.9469227 50.7769974)",,
409324290,Homscheidstraße,residential,False,True,23.429,,,,"LINESTRING (7.9476094 50.7772228, 7.9475583 50.7773, 7.9474092 50.7773851)",,
409324291,Homscheidstraße,residential,True,False,60.788,,,,"LINESTRING (7.9476094 50.7772228, 7.9475898 50.777061, 7.9475398 50.7769904, 7.94728 50.7767848, 7.9472605 50.7767427)",,
409288467,Körnerstraße,residential,False,False,21.717,,,,"LINESTRING (7.9490833 50.7774844, 7.9490854 50.7772891)",,
409288467,Körnerstraße,residential,False,True,17.008,,,,"LINESTRING (7.9490833 50.7774844, 7.9491899 50.7776217)",,
28331663,Am Marktplatz,residential,False,False,120.90100000000001,,,,"LINESTRING (7.9490833 50.7774844, 7.9485168 50.7774355, 7.9482053 50.7774456, 7.9475969 50.7774654, 7.9474092 50.7773851)",,
28331577,Homscheidstraße,residential,False,True,31.695999999999998,,,,"LINESTRING (7.9474092 50.7773851, 7.9472666 50.7774272, 7.9471051 50.7775821)",,
28331663,Am Marktplatz,residential,False,True,120.90100000000001,,,,"LINESTRING (7.9474092 50.7773851, 7.9475969 50.7774654, 7.9482053 50.7774456, 7.9485168 50.7774355, 7.9490833 50.7774844)",,
409324290,Homscheidstraße,residential,False,False,23.429,,,,"LINESTRING (7.9474092 50.7773851, 7.9475583 50.7773, 7.9476094 50.7772228)",,
28331703,Hermannsplatz,residential,False,False,146.84400000000002,,,,"LINESTRING (7.9463906 50.7771991, 7.9463004 50.7770172, 7.9461281 50.7768599, 7.9459706 50.7767955, 7.9458216 50.776812, 7.9455705 50.7769152, 7.9454266 50.7769074, 7.9452456 50.7768281, 7.9451295 50.7768368, 7.9448445 50.7769805)",,
"[1110885204, 1110885205, 28331703]",Hermannsplatz,residential,False,True,33.8,,,,"LINESTRING (7.9463906 50.7771991, 7.9464208 50.7772031, 7.9465048 50.7772142, 7.94668 50.7772402, 7.946833 50.7773049)",yes,
41978167,,residential,False,False,19.659,,,,"LINESTRING (7.9463906 50.7771991, 7.9463427 50.7772384, 7.9463583 50.7773652)",,
28331703,Hermannsplatz,residential,False,True,146.844,,,,"LINESTRING (7.9448445 50.7769805, 7.9451295 50.7768368, 7.9452456 50.7768281, 7.9454266 50.7769074, 7.9455705 50.7769152, 7.9458216 50.776812, 7.9459706 50.7767955, 7.9461281 50.7768599, 7.9463004 50.7770172, 7.9463906 50.7771991)",,
34002764,Glockenfeld,secondary,False,True,184.299,,L 285,50,"LINESTRING (7.9448445 50.7769805, 7.9449797 50.7770674, 7.9453075 50.7772706, 7.945433 50.7773484, 7.9458237 50.7775393, 7.9461006 50.7776321, 7.9461996 50.7776571, 7.9468274 50.777706, 7.9470551 50.777767)",,
110956747,Sottersbachstraße,residential,False,False,126.309,,,,"LINESTRING (7.9451437 50.775128, 7.9451041 50.7752346, 7.9450922 50.7754762, 7.9451872 50.7762586)",,
"[1110885200, 1110885201, 28331969]",Auf der Hassel,residential,True,False,157.368,,,,"LINESTRING (7.9451437 50.775128, 7.9455593 50.775391, 7.9456895 50.7754779, 7.9458923 50.7757446, 7.9459423 50.775852, 7.9459582 50.7759786, 7.9460146 50.7763658)",yes,
53533165,Dammerweg,residential,False,False,82.862,,,,"LINESTRING (7.9524493 50.7774621, 7.9534947 50.7771181)",,
28331059,Friedrichstraße,residential,False,True,333.10900000000004,,,,"LINESTRING (7.9524493 50.7774621, 7.952507 50.7775099, 7.9541485 50.7777603, 7.954576 50.7778472, 7.9553033 50.7780264, 7.9568516 50.7785063)",,
34002763,Friedrichstraße,residential,False,True,132.774,,,,"LINESTRING (7.9524493 50.7774621, 7.9521931 50.7775076, 7.9518865 50.7774719, 7.951582 50.7773755, 7.9507415 50.7770694)",,
28300839,Jahnstraße,residential,False,True,121.254,,,,"LINESTRING (7.9557445 50.7769635, 7.9558169 50.7769591, 7.9573564 50.777002, 7.9574631 50.7770208)",,
28300874,Glück-Auf-Straße,residential,False,False,65.43599999999999,,,,"LINESTRING (7.9557445 50.7769635, 7.9557275 50.7770096, 7.955289 50.7774743)",,
28300874,Glück-Auf-Straße,residential,False,True,23.991,,,,"LINESTRING (7.9557445 50.7769635, 7.9557256 50.7769159, 7.9556604 50.7767544)",,
28300863,Malscheidstraße,residential,False,False,81.435,,,,"LINESTRING (7.9582385 50.7764769, 7.9575723 50.7769384, 7.9574631 50.7770208)",,
28300868,Dammerweg,residential,False,False,71.31800000000001,,,,"LINESTRING (7.9582385 50.7764769, 7.9581839 50.776449, 7.9572404 50.776428)",,
28300877,Tiergartenweg,residential,False,False,23.522,,,,"LINESTRING (7.9567516 50.7745136, 7.9570631 50.7744365)",,
28300877,Tiergartenweg,residential,False,True,26.859,,,,"LINESTRING (7.9567516 50.7745136, 7.9564555 50.7746662)",,
28300877,Tiergartenweg,residential,False,False,26.859,,,,"LINESTRING (7.9564555 50.7746662, 7.9567516 50.7745136)",,
28300877,Tiergartenweg,residential,False,True,68.526,,,,"LINESTRING (7.9564555 50.7746662, 7.9556465 50.7750098)",,
28331236,Haldenweg,residential,False,True,60.318,,,,"LINESTRING (7.9564555 50.7746662, 7.9571324 50.7749994)",,
28300877,Tiergartenweg,residential,False,False,68.526,,,,"LINESTRING (7.9556465 50.7750098, 7.9564555 50.7746662)",,
28300877,Tiergartenweg,residential,False,True,95.443,,,,"LINESTRING (7.9556465 50.7750098, 7.9544839 50.7754528)",,
28331382,Im Leinenfeld,residential,False,False,82.848,,,,"LINESTRING (7.9475487 50.774796, 7.9487266 50.7748132)",,
93793134,Homscheidstraße,residential,False,True,93.176,,,,"LINESTRING (7.9475487 50.774796, 7.9472494 50.7756123)",,
25348417,Körnerstraße,residential,False,False,29.183,,,,"LINESTRING (7.949087 50.7780437, 7.9491155 50.7779546, 7.9491861 50.7778498, 7.9492468 50.7778068)",,
120852881,Hauptstraße,secondary,False,False,211.156,2,L 284,50,"LINESTRING (7.949087 50.7780437, 7.9492184 50.7780506, 7.9496246 50.7780951, 7.949734 50.778125, 7.9499895 50.7781953, 7.9507444 50.778401, 7.9513331 50.7785618, 7.9517837 50.7786849, 7.9518784 50.7787165)",,
"[1111050060, 775061279]",Hauptstraße,secondary,False,True,22.192999999999998,2,L 284,50,"LINESTRING (7.949087 50.7780437, 7.9488572 50.778042, 7.9487714 50.7780431)",,
28300414,Friedrichstraße,residential,False,False,60.429,,,,"LINESTRING (7.9460146 50.7763658, 7.9468661 50.7764394)",,
28300414,Friedrichstraße,residential,False,True,59.387,,,,"LINESTRING (7.9460146 50.7763658, 7.9451872 50.7762586)",,
28300414,Friedrichstraße,residential,False,False,59.387,,,,"LINESTRING (7.9451872 50.7762586, 7.9460146 50.7763658)",,
110956747,Sottersbachstraße,residential,False,True,126.309,,,,"LINESTRING (7.9451872 50.7762586, 7.9450922 50.7754762, 7.9451041 50.7752346, 7.9451437 50.775128)",,
28331544,Bahnhofsweg,residential,False,True,20.333,,,,"LINESTRING (7.9492468 50.7778068, 7.9494697 50.7776903)",,
409288467,Körnerstraße,residential,False,False,20.967,,,,"LINESTRING (7.9492468 50.7778068, 7.9491899 50.7776217)",,
25348417,Körnerstraße,residential,False,True,29.183,,,,"LINESTRING (7.9492468 50.7778068, 7.9491861 50.7778498, 7.9491155 50.7779546, 7.949087 50.7780437)",,
"[28331544, 409288466]",Bahnhofsweg,residential,False,False,474.13500000000005,,,,"LINESTRING (7.955168 50.7797261, 7.9547119 50.7793904, 7.954276 50.7792374, 7.9520334 50.7784287, 7.951272 50.7781465, 7.9504308 50.7777558, 7.9503476 50.7777315, 7.9499845 50.7776255, 7.9496927 50.7776146, 7.9494697 50.7776903)",,
"[28331528, 409288470]",Bahnhofsweg,residential,False,"[False, True]",90.38499999999999,,,,"LINESTRING (7.955168 50.7797261, 7.9554023 50.7795398, 7.9562158 50.7797964)",,
409288470,Bahnhofsweg,residential,False,True,73.309,,,,"LINESTRING (7.955168 50.7797261, 7.9550735 50.7798017, 7.9545218 50.7802435)",,
28331382,Im Leinenfeld,residential,False,True,106.373,,,,"LINESTRING (7.9533372 50.7758971, 7.9519852 50.7754679)",,
28331382,Im Leinenfeld,residential,False,False,89.637,,,,"LINESTRING (7.9533372 50.7758971, 7.9539241 50.7760602, 7.9544556 50.7760861, 7.954556 50.7760905)",,
28331383,Mozartstraße,residential,False,False,99.867,,,,"LINESTRING (7.9533372 50.7758971, 7.9533455 50.7758572, 7.9537958 50.7751227, 7.9538712 50.7750713)",,
28331383,Mozartstraße,residential,False,True,54.849,,,,"LINESTRING (7.9533372 50.7758971, 7.9533253 50.7759476, 7.9530556 50.7763556)",,
120852881,Hauptstraße,secondary,False,False,84.70400000000001,2,L 284,50,"LINESTRING (7.9536788 50.7797, 7.954172 50.7800372, 7.9545218 50.7802435)",,
120852881,Hauptstraße,secondary,False,True,58.633,2,L 284,50,"LINESTRING (7.9536788 50.7797, 7.9531581 50.7793512, 7.9531061 50.7793167)",,
155134296,Bergmannstraße,residential,True,False,100.274,,,,"LINESTRING (7.9536788 50.7797, 7.9532468 50.7800511, 7.9527317 50.7803128, 7.9526997 50.7803463)",,
28576540,Bollnbach,residential,False,False,33.069,,,,"LINESTRING (7.9527507 50.7795115, 7.9531061 50.7793167)",,
28576540,Bollnbach,residential,False,True,125.80699999999999,,,,"LINESTRING (7.9527507 50.7795115, 7.9520595 50.7801599, 7.952387 50.7802909, 7.952545 50.7803213)",,
28576542,Zur Knappschaft,residential,False,False,98.953,,,,"LINESTRING (7.9527507 50.7795115, 7.9526612 50.779482, 7.9524298 50.7794883, 7.9524034 50.7795091, 7.9519249 50.7798865, 7.9516937 50.7799718)",,
28576542,Zur Knappschaft,residential,False,True,98.95299999999999,,,,"LINESTRING (7.9516937 50.7799718, 7.9519249 50.7798865, 7.9524034 50.7795091, 7.9524298 50.7794883, 7.9526612 50.779482, 7.9527507 50.7795115)",,
28582859,Hohenseelbachsweg,residential,False,True,64.761,,,,"LINESTRING (7.958032 50.7794762, 7.9585239 50.7789838)",,
