osmid,name,highway,oneway,reversed,length,geometry,lanes,ref,maxspeed,bridge,tunnel
28095029,Abtstraße,residential,False,True,63.143,"LINESTRING (10.2419939 48.870664, 10.2422994 48.8704286, 10.2425036 48.8702079)",,,,,
220718369,Bahnhofstraße,secondary,False,False,76.505,"LINESTRING (10.2419939 48.870664, 10.2420852 48.8707328, 10.2421992 48.8708651, 10.2421992 48.8709869, 10.2421563 48.8711298, 10.2420722 48.8712981)",2,L 1076,50,,
36541642,Hauptstraße,tertiary,False,False,34.982,"LINESTRING (10.2420722 48.8712981, 10.2425333 48.8713817)",,K 3318,50,,
220718369,Bahnhofstraße,secondary,False,True,76.505,"LINESTRING (10.2420722 48.8712981, 10.2421563 48.8711298, 10.2421992 48.8709869, 10.2421992 48.8708651, 10.2420852 48.8707328, 10.2419939 48.870664)",2,L 1076,50,,
28005441,Mühlichstraße,residential,False,True,97.119,"LINESTRING (10.2477916 48.8694202, 10.247518 48.869362, 10.2474027 48.8693514, 10.2468662 48.8693549, 10.24648 48.8693355)",,,30,,
28075664,Fuchsmühlweg,residential,False,True,68.444,"LINESTRING (10.2477916 48.8694202, 10.2477288 48.8695533, 10.2475925 48.869802, 10.2474818 48.8700009)",,,30,,
28005441,Mühlichstraße,residential,False,False,97.119,"LINESTRING (10.24648 48.8693355, 10.2468662 48.8693549, 10.2474027 48.8693514, 10.247518 48.869362, 10.2477916 48.8694202)",,,30,,
28147456,Im Roten Feld,residential,False,True,51.824999999999996,"LINESTRING (10.2521501 48.8745011, 10.2519462 48.8744605, 10.2514564 48.8744108)",,,30,,
"[28197274, 28197270, 220230574]",Lippacher Straße,tertiary,False,False,105.982,"LINESTRING (10.2521501 48.8745011, 10.2526317 48.8739001, 10.2527617 48.8737145, 10.2527756 48.8736457)",,K 3318,50,yes,
28095123,Kalvarienberg,unclassified,False,False,188.06599999999997,"LINESTRING (10.2527756 48.8736457, 10.2532167 48.8738515, 10.2540034 48.8744055, 10.2542628 48.8746472, 10.2544288 48.8749069)",,,,,
"[1154446630, 28197270]",Lippacher Straße,tertiary,False,False,305.96099999999996,"LINESTRING (10.2527756 48.8736457, 10.2527122 48.8735689, 10.2519625 48.8733206, 10.2513359 48.873123, 10.2506579 48.8729028, 10.2500524 48.8726339, 10.2498049 48.8725107, 10.2494569 48.8722926, 10.2493857 48.8721429)",,K 3318,"['50', '30']",,
"[28197274, 220230574, 28197270]",Lippacher Straße,tertiary,False,True,105.982,"LINESTRING (10.2527756 48.8736457, 10.2527617 48.8737145, 10.2526317 48.8739001, 10.2521501 48.8745011)",,K 3318,50,yes,
