osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,width,bridge,access
"[453696311, 313161518, 458253455, 458253456, 499792337, 99363186, 313161527, 99363192]","['2', '3']",B 109,Prokopiusstraße,primary,50,False,False,293.68,"LINESTRING (13.5036242 53.1172765, 13.5034988 53.117246, 13.5033305 53.1172164, 13.5030508 53.1171804, 13.5027503 53.117151, 13.5026409 53.1171416, 13.5025035 53.1171298, 13.5022046 53.117109, 13.501749 53.1170747, 13.5015024 53.1170585, 13.5012004 53.1170368, 13.5005865 53.1169898, 13.5004208 53.1169822, 13.5002304 53.1169766, 13.5000291 53.1169793, 13.4998575 53.1169875, 13.4997978 53.1169917, 13.4996948 53.1169993, 13.499546 53.1170157, 13.4995083 53.1170214, 13.499282 53.1170582)",,,
"[25717897, 313161518]","['2', '3']",B 109,Prokopiusstraße,primary,50,False,True,107.21499999999999,"LINESTRING (13.5036242 53.1172765, 13.5039556 53.1173617, 13.5048302 53.1175756, 13.5048701 53.1175854, 13.5049149 53.1175963, 13.5051097 53.1176436)",,,
25659108,2,,Heinestraße,residential,30,False,True,234.99899999999997,"LINESTRING (13.5046924 53.1203063, 13.5049277 53.1198967, 13.5050964 53.119549, 13.5051485 53.1192668, 13.5051227 53.1190928, 13.505075 53.1189815, 13.5049907 53.1188721, 13.5049583 53.1188301, 13.5047995 53.1186778, 13.5045713 53.1185275, 13.5043683 53.1183757)",,,
39814150,,,Heinestraße,residential,30,False,False,39.510999999999996,"LINESTRING (13.5046924 53.1203063, 13.5046469 53.1203765, 13.5045259 53.1205636, 13.5044771 53.1206373)",,,
1206363290,1,,Robert-Koch-Straße,residential,30,False,False,62.129,"LINESTRING (13.5046924 53.1203063, 13.5048632 53.120339, 13.5050035 53.1202714, 13.5050505 53.1202487, 13.5054395 53.1200494)",,,
"[367602114, 27691754, 379887276]",,,Seestraße,residential,30,False,False,177.819,"LINESTRING (13.5044771 53.1206373, 13.5044139 53.1207278, 13.504109 53.1211643, 13.5039968 53.1212947, 13.5037661 53.1215451, 13.5032946 53.1220303, 13.5032672 53.1220591)",,,
39814150,,,Heinestraße,residential,30,False,True,39.510999999999996,"LINESTRING (13.5044771 53.1206373, 13.5045259 53.1205636, 13.5046469 53.1203765, 13.5046924 53.1203063)",,,
"[690427672, 126426418]",,,Prenzlauer Tor,residential,30,False,True,95.996,"LINESTRING (13.5044771 53.1206373, 13.504294 53.1206503, 13.5038106 53.1207042, 13.5035892 53.1207169, 13.5031411 53.1207108, 13.5030514 53.1206989)",,,
27691762,2,L 23,Mühlenstraße,secondary,30,False,False,115.90799999999999,"LINESTRING (13.5004635 53.1198567, 13.5002194 53.1199545, 13.4995695 53.1201988, 13.4992966 53.1202987, 13.498992 53.1204103)",,,
126424574,,,Am Markt,residential,30,True,False,103.77999999999999,"LINESTRING (13.5004635 53.1198567, 13.5003704 53.1197641, 13.5001871 53.1195894, 13.5000754 53.1194824, 13.4997417 53.1191638, 13.4997275 53.11915, 13.4996387 53.1190655)",,,
126426417,,L 23,Am Markt,secondary,30,False,True,95.004,"LINESTRING (13.5004635 53.1198567, 13.5006163 53.1197944, 13.5008112 53.1197216, 13.5015092 53.1194608, 13.5015203 53.1194566, 13.501668 53.1194014)",,,
242417506,,,Werderstraße,residential,30,False,False,98.233,"LINESTRING (13.5030514 53.1206989, 13.5017863 53.1211506)",,,
"[690427672, 126426418]",,,Prenzlauer Tor,residential,30,False,False,95.99600000000001,"LINESTRING (13.5030514 53.1206989, 13.5031411 53.1207108, 13.5035892 53.1207169, 13.5038106 53.1207042, 13.504294 53.1206503, 13.5044771 53.1206373)",,,
"[582658324, 313161532]","['2', '3']",L 216,Vietmannsdorfer Straße,secondary,50,False,False,219.565,"LINESTRING (13.4986171 53.1153085, 13.4986012 53.1153751, 13.49859 53.1154261, 13.4985383 53.115662, 13.4983918 53.1164137, 13.498328 53.1168606, 13.4982989 53.1170904, 13.4983002 53.1171059, 13.4983116 53.1171601, 13.4983147 53.1171746, 13.4983723 53.1172656)",,,
379887276,,,Seestraße,residential,30,False,False,153.377,"LINESTRING (13.5032672 53.1220591, 13.5029745 53.1223633, 13.5029351 53.1224037, 13.5022968 53.1230793, 13.5022299 53.123129, 13.5020652 53.1232292)",,,
"[367602114, 379887276, 27691754]",,,Seestraße,residential,30,False,True,177.81900000000002,"LINESTRING (13.5032672 53.1220591, 13.5032946 53.1220303, 13.5037661 53.1215451, 13.5039968 53.1212947, 13.504109 53.1211643, 13.5044139 53.1207278, 13.5044771 53.1206373)",,,
395214152,,,Pestalozzistraße,residential,30,False,False,144.398,"LINESTRING (13.5032672 53.1220591, 13.502315 53.1216652, 13.5021396 53.1214945, 13.5017863 53.1211506)",,,
379887276,,,Seestraße,residential,30,False,True,153.377,"LINESTRING (13.5020652 53.1232292, 13.5022299 53.123129, 13.5022968 53.1230793, 13.5029351 53.1224037, 13.5029745 53.1223633, 13.5032672 53.1220591)",,,
"[440814370, 27691755, 395214151]",,,Martin-Luther-Straße,residential,30,False,False,207.697,"LINESTRING (13.5020652 53.1232292, 13.5019234 53.1231186, 13.5018798 53.1230859, 13.5011939 53.1225717, 13.5011545 53.1225342, 13.5011337 53.1225144, 13.500289 53.1216991)",,,
"[851602208, 389865745]",,,Seestraße,residential,30,False,False,111.62299999999999,"LINESTRING (13.5020652 53.1232292, 13.5017163 53.123419, 13.5015981 53.1234709, 13.5014838 53.1235078, 13.5013697 53.1235301, 13.5011432 53.1234942, 13.5006092 53.1233722)",,,
27691756,,,Seestraße,residential,,False,False,6.227,"LINESTRING (13.5006092 53.1233722, 13.5006203 53.1233166)",,,
"[851602208, 389865745]",,,Seestraße,residential,30,False,True,111.62299999999999,"LINESTRING (13.5006092 53.1233722, 13.5011432 53.1234942, 13.5013697 53.1235301, 13.5014838 53.1235078, 13.5015981 53.1234709, 13.5017163 53.123419, 13.5020652 53.1232292)",,,
"[217544106, 389866503]",,,"['Am Webertor', 'Goethestraße']",residential,30,False,False,209.625,"LINESTRING (13.5006092 53.1233722, 13.5002771 53.1232879, 13.4996338 53.1231338, 13.4990921 53.1230674, 13.4985328 53.1230271, 13.498462 53.1229736, 13.4983401 53.1228515, 13.4982869 53.1227877, 13.4982748 53.1227569, 13.4982669 53.1227305, 13.498075 53.1225167)",,,
27691758,,,Goethestraße,residential,30,False,False,165.29899999999998,"LINESTRING (13.498075 53.1225167, 13.497585 53.1220491, 13.4970409 53.12153, 13.4967565 53.1212582)",,,
"[217544106, 389866503]",,,"['Am Webertor', 'Goethestraße']",residential,30,False,True,209.625,"LINESTRING (13.498075 53.1225167, 13.4982669 53.1227305, 13.4982748 53.1227569, 13.4982869 53.1227877, 13.4983401 53.1228515, 13.498462 53.1229736, 13.4985328 53.1230271, 13.4990921 53.1230674, 13.4996338 53.1231338, 13.5002771 53.1232879, 13.5006092 53.1233722)",,,
395214150,,,Werderstraße,residential,30,False,False,114.28300000000002,"LINESTRING (13.498075 53.1225167, 13.4982538 53.1224525, 13.4983551 53.1224147, 13.4985873 53.122332, 13.4986398 53.1223118, 13.4987901 53.1222562, 13.4988724 53.122225, 13.4989899 53.1221832, 13.499196 53.1221098, 13.4995388 53.1219833)",,,
395214150,,,Werderstraße,residential,30,False,False,117.06,"LINESTRING (13.500289 53.1216991, 13.5017863 53.1211506)",,,
395214150,,,Werderstraße,residential,30,False,True,59.201,"LINESTRING (13.500289 53.1216991, 13.4995388 53.1219833)",,,
379891977,,,Martin-Luther-Straße,residential,30,False,False,167.416,"LINESTRING (13.500289 53.1216991, 13.4997984 53.1212099, 13.4995324 53.1209434, 13.498992 53.1204103)",,,
"[440814370, 27691755, 395214151]",,,Martin-Luther-Straße,residential,30,False,True,207.697,"LINESTRING (13.500289 53.1216991, 13.5011337 53.1225144, 13.5011545 53.1225342, 13.5011939 53.1225717, 13.5018798 53.1230859, 13.5019234 53.1231186, 13.5020652 53.1232292)",,,
27691758,,,Goethestraße,residential,30,False,True,165.299,"LINESTRING (13.4967565 53.1212582, 13.4970409 53.12153, 13.497585 53.1220491, 13.498075 53.1225167)",,,
"[480785234, 480158648, 389856663, 53086776, 305921019, 305921020]",2,L 23,"['Mühlenstraße', 'Am Mühlentor']",secondary,"['50', '30']",False,False,139.292,"LINESTRING (13.4967565 53.1212582, 13.4961519 53.1214909, 13.4960125 53.1215445, 13.4959138 53.1215968, 13.4958531 53.1216289, 13.4957481 53.12169, 13.4954258 53.1219112, 13.4952913 53.1220323, 13.4952288 53.1220885)",,yes,
348685049,,,Goethestraße,residential,30,False,False,106.02399999999999,"LINESTRING (13.4967565 53.1212582, 13.4964441 53.1209605, 13.4961619 53.1206942, 13.4959103 53.1204512)",,,
362104234,2,L 23,Mühlenstraße,secondary,30,False,True,115.666,"LINESTRING (13.4967565 53.1212582, 13.4970657 53.1211385, 13.4973269 53.1210392, 13.4976856 53.1209029, 13.4982192 53.1207001)",,,
27691759,,,Schinkelstraße,residential,30,False,False,34.283,"LINESTRING (13.4959103 53.1204512, 13.4955546 53.1205834, 13.4954735 53.1206135)",,,
348685049,,,Goethestraße,residential,30,False,True,106.024,"LINESTRING (13.4959103 53.1204512, 13.4961619 53.1206942, 13.4964441 53.1209605, 13.4967565 53.1212582)",,,
395214148,,,Schinkelstraße,residential,30,False,False,116.80699999999999,"LINESTRING (13.4959103 53.1204512, 13.4965192 53.1202248, 13.496646 53.1201777, 13.4967788 53.1201284, 13.4973984 53.1198981)",,,
362104235,2,L 23,Mühlenstraße,secondary,30,False,False,60.81,"LINESTRING (13.498992 53.1204103, 13.4982192 53.1207001)",,,
27691762,2,L 23,Mühlenstraße,secondary,30,False,True,115.908,"LINESTRING (13.498992 53.1204103, 13.4992966 53.1202987, 13.4995695 53.1201988, 13.5002194 53.1199545, 13.5004635 53.1198567)",,,
379891977,,,Martin-Luther-Straße,residential,30,False,True,167.416,"LINESTRING (13.498992 53.1204103, 13.4995324 53.1209434, 13.4997984 53.1212099, 13.500289 53.1216991)",,,
851602209,,,Martin-Luther-Straße,residential,30,False,False,104.464,"LINESTRING (13.498992 53.1204103, 13.4988478 53.1202885, 13.4986138 53.1200741, 13.4985721 53.1200356, 13.4985266 53.1199922, 13.4984117 53.1198846, 13.4981403 53.1196223)",,,
395214146,,,Schinkelstraße,residential,30,False,False,117.61,"LINESTRING (13.4981403 53.1196223, 13.4983415 53.1195476, 13.4992778 53.1191996, 13.4996387 53.1190655)",,,
"[395214147, 379891980, 1126989373]",,,Martin-Luther-Straße,residential,30,False,"[False, True]",205.83199999999997,"LINESTRING (13.4981403 53.1196223, 13.4977519 53.1192468, 13.4974511 53.1189561, 13.497512 53.118921, 13.4975597 53.1188935, 13.4979489 53.118647, 13.4985181 53.1182959, 13.4985793 53.1182658, 13.4986158 53.1182479, 13.4986328 53.1182396, 13.4987097 53.1182042)",,,
395214148,,,Schinkelstraße,residential,30,False,True,58.238,"LINESTRING (13.4981403 53.1196223, 13.4978905 53.1197152, 13.4977529 53.1197663, 13.4973984 53.1198981)",,,
851602209,,,Martin-Luther-Straße,residential,30,False,True,104.464,"LINESTRING (13.4981403 53.1196223, 13.4984117 53.1198846, 13.4985266 53.1199922, 13.4985721 53.1200356, 13.4986138 53.1200741, 13.4988478 53.1202885, 13.498992 53.1204103)",,,
"[116773346, 27691763, 395630045]",3,L 23,Am Mühlentor,secondary,50,False,True,69.684,"LINESTRING (13.4947849 53.1226556, 13.494803 53.1226324, 13.4948422 53.1225767, 13.4949066 53.1224876, 13.4950256 53.1223363, 13.4952288 53.1220885)",,yes,
132950498,,L 23,Lychener Straße,secondary,50,False,True,35.638,"LINESTRING (13.4947849 53.1226556, 13.4947243 53.122749, 13.494583 53.1229523)",,,
"[116773346, 27691763, 395630045]",3,L 23,Am Mühlentor,secondary,50,False,False,69.684,"LINESTRING (13.4952288 53.1220885, 13.4950256 53.1223363, 13.4949066 53.1224876, 13.4948422 53.1225767, 13.494803 53.1226324, 13.4947849 53.1226556)",,yes,
"[53086776, 480785234, 389856663, 480158648, 305921019, 305921020]",2,L 23,"['Mühlenstraße', 'Am Mühlentor']",secondary,"['50', '30']",False,True,139.292,"LINESTRING (13.4952288 53.1220885, 13.4952913 53.1220323, 13.4954258 53.1219112, 13.4957481 53.12169, 13.4958531 53.1216289, 13.4959138 53.1215968, 13.4960125 53.1215445, 13.4961519 53.1214909, 13.4967565 53.1212582)",,yes,
"[169637010, 1239164212, 245346014]",,,Am Kanalwall,residential,,False,True,115.691,"LINESTRING (13.4952288 53.1220885, 13.4951686 53.1220553, 13.4949987 53.1219617, 13.4949327 53.1218929, 13.4947892 53.1216257, 13.4947048 53.1214774, 13.4946644 53.1213934, 13.4946099 53.1213025, 13.4946452 53.1212532, 13.4947852 53.1212019)",,yes,
28432866,,,Alte Knehdener Straße,residential,20,True,False,27.163,"LINESTRING (13.494583 53.1229523, 13.4946676 53.1229955, 13.4948929 53.1231107)",,,
132950498,,L 23,Lychener Straße,secondary,50,False,False,35.638,"LINESTRING (13.494583 53.1229523, 13.4947243 53.122749, 13.4947849 53.1226556)",,,
"[385821680, 132946333]",3,L 23,Lychener Straße,secondary,50,False,True,77.16,"LINESTRING (13.494583 53.1229523, 13.4944245 53.1231624, 13.4943813 53.1232197, 13.4943437 53.1232693, 13.4942489 53.1233942, 13.4942282 53.123422, 13.4941727 53.1234951, 13.4941063 53.1235845)",,,
27691759,,,Schinkelstraße,residential,30,False,True,34.283,"LINESTRING (13.4954735 53.1206135, 13.4955546 53.1205834, 13.4959103 53.1204512)",,,
"[225417641, 411920727]",,,Fischerstraße,residential,30,False,False,99.61,"LINESTRING (13.5037702 53.1196717, 13.5036469 53.1194539, 13.5036349 53.1194326, 13.5036201 53.1194066, 13.503533 53.119323, 13.5033223 53.1191207, 13.503119 53.1189252, 13.5030765 53.1188843)",,,yes
382239047,,,Bahnhofstraße,residential,50,False,False,18.911,"LINESTRING (13.4979841 53.1175722, 13.497962 53.1174707, 13.4979496 53.1174034)",,,
"[385988836, 539444804]",,,Kanalblick,residential,,False,False,183.289,"LINESTRING (13.4979841 53.1175722, 13.4978467 53.1175921, 13.4977222 53.1175956, 13.497599 53.1175518, 13.4975364 53.1175144, 13.4974636 53.1174468, 13.4972909 53.1173421, 13.4969393 53.1171337, 13.4968192 53.1170766, 13.4965468 53.1169937, 13.4964152 53.1169967, 13.4962226 53.1169991, 13.4960966 53.1169788, 13.4957234 53.1168156)",,,
"[216939161, 1210572350]",,,Bahnhofstraße,residential,50,False,True,76.421,"LINESTRING (13.4979841 53.1175722, 13.4980967 53.117669, 13.498201 53.1177604, 13.4985358 53.1180537, 13.4986327 53.1181386)",,,
679660879,,,Am Eulenturm,residential,30,False,False,170.438,"LINESTRING (13.502304 53.1180574, 13.5022793 53.1180266, 13.5021742 53.1179561, 13.5019337 53.11784, 13.5016777 53.1177489, 13.5015771 53.1177202, 13.5015218 53.117708, 13.5014766 53.1177028, 13.5012621 53.1176778, 13.501065 53.1176713, 13.5007385 53.1176784, 13.5002946 53.1177293, 13.5000605 53.1177624, 13.499981 53.1177736)",,,
395214150,,,Werderstraße,residential,30,False,False,59.201,"LINESTRING (13.4995388 53.1219833, 13.500289 53.1216991)",,,
"[440814378, 217528175]",,,"['Seestraße', 'Kantstraße']",residential,"['50', '30']",False,True,108.016,"LINESTRING (13.4995388 53.1219833, 13.4996539 53.1220954, 13.4997908 53.1222285, 13.4999246 53.1223587, 13.5000566 53.1224871, 13.5003395 53.1227623, 13.5003519 53.1227772, 13.5003701 53.1228034, 13.5003794 53.122813)",,,yes
395214149,,,Kantstraße,residential,30,False,False,167.672,"LINESTRING (13.4995388 53.1219833, 13.4990216 53.1214802, 13.4986588 53.1211273, 13.4984299 53.1209045, 13.4983801 53.1208579, 13.4982192 53.1207001)",,,
395214150,,,Werderstraße,residential,30,False,True,114.283,"LINESTRING (13.4995388 53.1219833, 13.499196 53.1221098, 13.4989899 53.1221832, 13.4988724 53.122225, 13.4987901 53.1222562, 13.4986398 53.1223118, 13.4985873 53.122332, 13.4983551 53.1224147, 13.4982538 53.1224525, 13.498075 53.1225167)",,,
220332391,,,Puschkinstraße,residential,30,False,False,92.463,"LINESTRING (13.499981 53.1177736, 13.4998031 53.1176021, 13.4994751 53.117289, 13.4993508 53.1171681, 13.4993182 53.1171255, 13.499282 53.1170582)",7.7,,
220332391,,,Puschkinstraße,residential,30,False,True,110.179,"LINESTRING (13.499981 53.1177736, 13.5007897 53.1185472, 13.5008045 53.1185616, 13.5008439 53.1186175)",7.7,,
679660879,,,Am Eulenturm,residential,30,False,True,170.438,"LINESTRING (13.499981 53.1177736, 13.5000605 53.1177624, 13.5002946 53.1177293, 13.5007385 53.1176784, 13.501065 53.1176713, 13.5012621 53.1176778, 13.5014766 53.1177028, 13.5015218 53.117708, 13.5015771 53.1177202, 13.5016777 53.1177489, 13.5019337 53.11784, 13.5021742 53.1179561, 13.5022793 53.1180266, 13.502304 53.1180574)",,,
395214148,,,Schinkelstraße,residential,30,False,False,58.238,"LINESTRING (13.4973984 53.1198981, 13.4977529 53.1197663, 13.4978905 53.1197152, 13.4981403 53.1196223)",,,
395214148,,,Schinkelstraße,residential,30,False,True,116.807,"LINESTRING (13.4973984 53.1198981, 13.4967788 53.1201284, 13.496646 53.1201777, 13.4965192 53.1202248, 13.4959103 53.1204512)",,,
"[308239207, 395214149, 217544109]",,,"['Töpfertor', 'Kantstraße']",residential,"['50', '30']",False,"[False, True]",99.879,"LINESTRING (13.4973984 53.1198981, 13.4972164 53.1197239, 13.4971614 53.1196704, 13.496943 53.1194587, 13.4968921 53.1194093, 13.4968159 53.119361, 13.4967642 53.119354, 13.4967204 53.1193297, 13.496591 53.1192436, 13.496518 53.1191857)",,,
395214149,,,Kantstraße,residential,30,False,True,104.65700000000001,"LINESTRING (13.4973984 53.1198981, 13.4976762 53.1201712, 13.4977704 53.1202629, 13.4978679 53.1203578, 13.4979719 53.120459, 13.4982192 53.1207001)",,,
216939164,,,Berliner Straße,residential,30,False,True,1.08,"LINESTRING (13.4987097 53.1182042, 13.4987013 53.1181959)",,,
379891981,,,Berliner Straße,residential,30,False,False,114.09199999999998,"LINESTRING (13.4987097 53.1182042, 13.4988966 53.1183706, 13.4990904 53.118552, 13.4996387 53.1190655)",,,
"[395214147, 379891980, 1126989373]",,,Martin-Luther-Straße,residential,30,False,"[False, True]",205.83200000000002,"LINESTRING (13.4987097 53.1182042, 13.4986328 53.1182396, 13.4986158 53.1182479, 13.4985793 53.1182658, 13.4985181 53.1182959, 13.4979489 53.118647, 13.4975597 53.1188935, 13.497512 53.118921, 13.4974511 53.1189561, 13.4977519 53.1192468, 13.4981403 53.1196223)",,,
362104235,2,L 23,Mühlenstraße,secondary,30,False,True,60.81,"LINESTRING (13.4982192 53.1207001, 13.498992 53.1204103)",,,
362104234,2,L 23,Mühlenstraße,secondary,30,False,False,115.666,"LINESTRING (13.4982192 53.1207001, 13.4976856 53.1209029, 13.4973269 53.1210392, 13.4970657 53.1211385, 13.4967565 53.1212582)",,,
395214149,,,Kantstraße,residential,30,False,False,104.65700000000001,"LINESTRING (13.4982192 53.1207001, 13.4979719 53.120459, 13.4978679 53.1203578, 13.4977704 53.1202629, 13.4976762 53.1201712, 13.4973984 53.1198981)",,,
395214149,,,Kantstraße,residential,30,False,True,167.672,"LINESTRING (13.4982192 53.1207001, 13.4983801 53.1208579, 13.4984299 53.1209045, 13.4986588 53.1211273, 13.4990216 53.1214802, 13.4995388 53.1219833)",,,
242417506,,,Werderstraße,residential,30,False,True,98.233,"LINESTRING (13.5017863 53.1211506, 13.5030514 53.1206989)",,,
395214150,,,Werderstraße,residential,30,False,True,117.06,"LINESTRING (13.5017863 53.1211506, 13.500289 53.1216991)",,,
242417505,,,Pestalozzistraße,residential,30,True,False,168.79899999999998,"LINESTRING (13.5017863 53.1211506, 13.5009941 53.1203772, 13.5008218 53.1202132, 13.5005256 53.1199171, 13.5004635 53.1198567)",,,
395214152,,,Pestalozzistraße,residential,30,False,True,144.39800000000002,"LINESTRING (13.5017863 53.1211506, 13.5021396 53.1214945, 13.502315 53.1216652, 13.5032672 53.1220591)",,,
27691760,,,Am Markt,residential,30,False,False,94.60600000000001,"LINESTRING (13.4996387 53.1190655, 13.4997837 53.1190116, 13.5007119 53.1186666, 13.5008439 53.1186175)",,,
379891981,,,Berliner Straße,residential,30,False,True,114.09199999999998,"LINESTRING (13.4996387 53.1190655, 13.4990904 53.118552, 13.4988966 53.1183706, 13.4987097 53.1182042)",,,
395214146,,,Schinkelstraße,residential,30,False,True,117.61,"LINESTRING (13.4996387 53.1190655, 13.4992778 53.1191996, 13.4983415 53.1195476, 13.4981403 53.1196223)",,,
25659108,2,,Heinestraße,residential,30,False,False,234.99900000000002,"LINESTRING (13.5043683 53.1183757, 13.5045713 53.1185275, 13.5047995 53.1186778, 13.5049583 53.1188301, 13.5049907 53.1188721, 13.505075 53.1189815, 13.5051227 53.1190928, 13.5051485 53.1192668, 13.5050964 53.119549, 13.5049277 53.1198967, 13.5046924 53.1203063)",,,
"[126424568, 313161521]","['2', '3']",L 23,Obere Mühlenstraße,secondary,50,False,True,95.54400000000001,"LINESTRING (13.5043683 53.1183757, 13.5044927 53.1182862, 13.5045984 53.1181976, 13.5047171 53.1180807, 13.5048415 53.1179575, 13.5050138 53.1177576, 13.5050356 53.1177323, 13.5050732 53.1176873, 13.5051097 53.1176436)",,,
"[1126783987, 394899703]",2,L 23,Obere Mühlenstraße,secondary,"['50', '30']",False,False,103.24699999999999,"LINESTRING (13.5043683 53.1183757, 13.5041917 53.1184658, 13.5039634 53.1185552, 13.5037818 53.1186231, 13.5036702 53.1186648, 13.5030765 53.1188843)",,,
25718519,2,L 23,Obere Mühlenstraße,secondary,30,False,False,110.187,"LINESTRING (13.5030765 53.1188843, 13.5027841 53.1189916, 13.5025388 53.1190817, 13.5018489 53.119335, 13.501668 53.1194014)",,,
"[25717930, 301005060]",,,"['Rühlstraße', 'Fischerstraße']",residential,30,True,False,214.382,"LINESTRING (13.5030765 53.1188843, 13.5028257 53.1186455, 13.5022311 53.1180901, 13.5016925 53.1182949, 13.5013539 53.1184236, 13.5009233 53.1185873, 13.5008439 53.1186175)",,,
"[1126783987, 394899703]",2,L 23,Obere Mühlenstraße,secondary,"['50', '30']",False,True,103.247,"LINESTRING (13.5030765 53.1188843, 13.5036702 53.1186648, 13.5037818 53.1186231, 13.5039634 53.1185552, 13.5041917 53.1184658, 13.5043683 53.1183757)",,,
"[225417641, 411920727]",,,Fischerstraße,residential,30,False,True,99.61000000000001,"LINESTRING (13.5030765 53.1188843, 13.503119 53.1189252, 13.5033223 53.1191207, 13.503533 53.119323, 13.5036201 53.1194066, 13.5036349 53.1194326, 13.5036469 53.1194539, 13.5037702 53.1196717)",,,yes
27691760,,,Am Markt,residential,30,False,True,94.60600000000001,"LINESTRING (13.5008439 53.1186175, 13.5007119 53.1186666, 13.4997837 53.1190116, 13.4996387 53.1190655)",,,
"[379887269, 126424566]",,,Am Markt,residential,30,True,False,103.072,"LINESTRING (13.5008439 53.1186175, 13.5009443 53.118714, 13.5011629 53.1189239, 13.5015637 53.1193087, 13.5015718 53.1193165, 13.501668 53.1194014)",,,
220332391,,,Puschkinstraße,residential,30,False,False,110.179,"LINESTRING (13.5008439 53.1186175, 13.5008045 53.1185616, 13.5007897 53.1185472, 13.499981 53.1177736)",7.7,,
"[385821680, 132946333]",3,L 23,Lychener Straße,secondary,50,False,False,77.16,"LINESTRING (13.4941063 53.1235845, 13.4941727 53.1234951, 13.4942282 53.123422, 13.4942489 53.1233942, 13.4943437 53.1232693, 13.4943813 53.1232197, 13.4944245 53.1231624, 13.494583 53.1229523)",,,
"[169637010, 1239164212, 245346014]",,,Am Kanalwall,residential,,False,False,115.691,"LINESTRING (13.4947852 53.1212019, 13.4946452 53.1212532, 13.4946099 53.1213025, 13.4946644 53.1213934, 13.4947048 53.1214774, 13.4947892 53.1216257, 13.4949327 53.1218929, 13.4949987 53.1219617, 13.4951686 53.1220553, 13.4952288 53.1220885)",,yes,
"[216939161, 1210572350]",,,Bahnhofstraße,residential,50,False,False,76.42099999999999,"LINESTRING (13.4986327 53.1181386, 13.4985358 53.1180537, 13.498201 53.1177604, 13.4980967 53.117669, 13.4979841 53.1175722)",,,
216939164,,,Berliner Straße,residential,30,False,False,1.08,"LINESTRING (13.4987013 53.1181959, 13.4987097 53.1182042)",,,
