osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,ref,bridge,tunnel,access,width
"[1079160704, 135338223, 18317840, 135338224, 162504630]",,"['Amalienstraße', 'Oberes Tor']",residential,30,False,False,198.126,"LINESTRING (11.1760277 48.7358287, 11.1759637 48.7358897, 11.1758515 48.7360372, 11.1757525 48.7361625, 11.1757103 48.7362194, 11.1756692 48.7362518, 11.1755294 48.7363378, 11.1753376 48.7364883, 11.1752136 48.7366249, 11.1751798 48.7366755, 11.175162 48.7367333, 11.1751731 48.736771, 11.1752117 48.7368064, 11.1752645 48.7368262, 11.1754198 48.7368701, 11.175563 48.736889, 11.175722 48.7369008, 11.1758056 48.7369024, 11.1760219 48.7369174, 11.176121 48.7369233)",,,building_passage,,
390728182,,Seminarstraße,living_street,,False,True,95.68599999999999,"LINESTRING (11.1728072 48.7351185, 11.1736376 48.7352989, 11.1740434 48.7353936)",,,,,
622814781,,Münchener Straße,secondary,50,False,False,11.951,"LINESTRING (11.1824353 48.7333546, 11.182567 48.7332913)",,,,,
18091963,,Hechtenstraße,residential,30,False,False,79.463,"LINESTRING (11.1824353 48.7333546, 11.1825086 48.733447, 11.1825308 48.7335158, 11.182587 48.7337032, 11.1826301 48.7338336, 11.1827054 48.7340433)",,,,,
"[507816298, 622814783]",3,Münchener Straße,secondary,50,False,True,36.739999999999995,"LINESTRING (11.1824353 48.7333546, 11.1822165 48.7334612, 11.1821322 48.7335012, 11.182031 48.7335497)",,,,,
18091963,,Hechtenstraße,residential,30,False,True,79.46300000000001,"LINESTRING (11.1827054 48.7340433, 11.1826301 48.7338336, 11.182587 48.7337032, 11.1825308 48.7335158, 11.1825086 48.733447, 11.1824353 48.7333546)",,,,,
18091964,,Schäfflerstraße,residential,30,False,False,93.52799999999999,"LINESTRING (11.1827054 48.7340433, 11.1829446 48.7343207, 11.1833449 48.734771)",,,,,
23233648,,Hechtenstraße,residential,30,True,False,93.98,"LINESTRING (11.1827054 48.7340433, 11.1826944 48.7342941, 11.1828301 48.7348816)",,,,,
"[5110723, 12160840, 548769481, 203134545, 12160822]","['2', '3']","['Ingolstädter Straße', 'Elisenbrücke']",secondary,50,False,"[False, True]",198.02100000000002,"LINESTRING (11.181585 48.7402767, 11.1815602 48.7401382, 11.1815612 48.7400962, 11.1815646 48.7399263, 11.1815716 48.7398627, 11.1816154 48.7394651, 11.181692 48.7387293, 11.1816927 48.7384998)",St 2035,yes,,,
18904794,,Zur Ringmeierbucht,unclassified,,False,False,229.30899999999997,"LINESTRING (11.181585 48.7402767, 11.1816942 48.7402593, 11.1817785 48.7402444, 11.1821045 48.740192, 11.1821266 48.7401906, 11.1822955 48.74018, 11.182333 48.7401783, 11.1824565 48.7401727, 11.1825571 48.7401683, 11.1826711 48.7401667, 11.182879 48.7401639, 11.1829755 48.7401666, 11.1830572 48.7401719, 11.1830828 48.7401736, 11.1833805 48.7402037, 11.1834912 48.7402104, 11.1836045 48.7402002, 11.1838539 48.7401736, 11.1839658 48.7401536, 11.1840865 48.7401412, 11.1841986 48.7401365, 11.184318 48.7401489, 11.1844387 48.7401648, 11.184672 48.7401949)",,,,,
548769482,3,Monheimer Straße,secondary,50,False,True,35.647,"LINESTRING (11.181585 48.7402767, 11.1815015 48.7402893, 11.181396 48.7403053, 11.1813577 48.7403111, 11.1811112 48.7403484)",St 2214,,,,
18904794,,Zur Ringmeierbucht,unclassified,,False,True,229.309,"LINESTRING (11.184672 48.7401949, 11.1844387 48.7401648, 11.184318 48.7401489, 11.1841986 48.7401365, 11.1840865 48.7401412, 11.1839658 48.7401536, 11.1838539 48.7401736, 11.1836045 48.7402002, 11.1834912 48.7402104, 11.1833805 48.7402037, 11.1830828 48.7401736, 11.1830572 48.7401719, 11.1829755 48.7401666, 11.182879 48.7401639, 11.1826711 48.7401667, 11.1825571 48.7401683, 11.1824565 48.7401727, 11.182333 48.7401783, 11.1822955 48.74018, 11.1821266 48.7401906, 11.1821045 48.740192, 11.1817785 48.7402444, 11.1816942 48.7402593, 11.181585 48.7402767)",,,,,
23208351,,Weinstraße,living_street,,True,False,92.511,"LINESTRING (11.181658 48.7362714, 11.1817813 48.7362565, 11.1822634 48.736198, 11.1823233 48.7361929, 11.1823991 48.7361864, 11.182898 48.7361196)",,,,,
"[1107980836, 5110725]",2,Luitpoldstraße,secondary,50,False,True,61.49900000000001,"LINESTRING (11.181658 48.7362714, 11.1817149 48.7363597, 11.1817479 48.7364153, 11.1818259 48.7365589, 11.1818976 48.7366995, 11.1819341 48.736793)",St 2035,,,,
"[520997433, 1107980837]",,Luitpoldstraße,secondary,50,False,False,105.598,"LINESTRING (11.181658 48.7362714, 11.1815481 48.7361335, 11.1814685 48.7360248, 11.1813291 48.7358479, 11.1811106 48.7355866, 11.1809621 48.7354411)",St 2035,,,,
507816943,,Hirschenstraße,residential,30,False,True,19.313,"LINESTRING (11.184329 48.7358508, 11.1841802 48.7357075)",,,,,
17582596,,Spitalplatz,residential,30,False,True,79.15499999999999,"LINESTRING (11.184329 48.7358508, 11.1844119 48.735941, 11.1844571 48.7359902, 11.1845664 48.7361197, 11.1846522 48.7363107, 11.1846898 48.7365106)",,,,,
"[23208352, 184355997]",,Weinstraße,"['residential', 'living_street']",30,False,True,92.21199999999999,"LINESTRING (11.184329 48.7358508, 11.1834469 48.7360779, 11.183204 48.7360989, 11.1831391 48.7361046)",,,,,
"[23208352, 184355997]",,Weinstraße,"['living_street', 'residential']",30,False,False,92.212,"LINESTRING (11.1831391 48.7361046, 11.183204 48.7360989, 11.1834469 48.7360779, 11.184329 48.7358508)",,,,,
23208352,,Weinstraße,living_street,,False,True,18.093999999999998,"LINESTRING (11.1831391 48.7361046, 11.1831181 48.7361071, 11.1829394 48.7361288, 11.182898 48.7361196)",,,,,
"[28162194, 1077876610, 425218062, 28165663]",,"['Ottheinrichplatz', 'Hofgartenstraße']",residential,30,False,False,248.84699999999998,"LINESTRING (11.1809621 48.7354411, 11.1808084 48.7354961, 11.1807432 48.7354869, 11.1806883 48.7354617, 11.1804225 48.7351757, 11.1803882 48.7351514, 11.1803492 48.7351423, 11.1802988 48.7351412, 11.1802611 48.7351473, 11.180243 48.7351562, 11.1802286 48.7351689, 11.1802131 48.7351882, 11.1802074 48.7352072, 11.1802095 48.735227, 11.1802201 48.735246, 11.1803291 48.735358, 11.1803977 48.7354379, 11.1804889 48.7355986, 11.1805207 48.7358547, 11.1805017 48.7361476, 11.1804692 48.7361782, 11.180446 48.7362, 11.1803586 48.7362358, 11.1799563 48.7363219, 11.1798287 48.7363931)",,,,,
425218063,3,Luitpoldstraße,secondary,50,False,False,143.21599999999998,"LINESTRING (11.1809621 48.7354411, 11.1805889 48.7351576, 11.1804685 48.7350764, 11.180136 48.7348524, 11.1799219 48.7346737, 11.179829 48.7345752, 11.1798172 48.7345626, 11.1797184 48.7344537)",St 2035,,,,
"[520997433, 1107980837]",,Luitpoldstraße,secondary,50,False,True,105.59800000000001,"LINESTRING (11.1809621 48.7354411, 11.1811106 48.7355866, 11.1813291 48.7358479, 11.1814685 48.7360248, 11.1815481 48.7361335, 11.181658 48.7362714)",St 2035,,,,
23233650,,Schießhausstraße,residential,,False,True,22.961,"LINESTRING (11.1836545 48.7347403, 11.1833449 48.734771)",,,,,
236097760,,Schießhausstraße,residential,,True,False,53.015,"LINESTRING (11.1836545 48.7347403, 11.1839042 48.7346955, 11.1840402 48.7347202, 11.1842972 48.7348493)",,,,,
29226554,,Hadergasse,residential,30,False,False,64.154,"LINESTRING (11.1842972 48.7348493, 11.1842135 48.734275)",,,,,
23233651,,Schützenstraße,residential,,False,False,83.935,"LINESTRING (11.1842972 48.7348493, 11.1844546 48.7353359, 11.1844565 48.7355117, 11.1844038 48.7355854)",,,,,
23234571,,Schießhausstraße,residential,,False,True,39.811,"LINESTRING (11.1842972 48.7348493, 11.184746 48.7348447, 11.1848309 48.7348181)",,,,,
236098669,,Sternstraße,residential,,False,False,38.391,"LINESTRING (11.1842972 48.7348493, 11.1839703 48.7349333, 11.1838019 48.7349584)",,,,,
23233651,,Schützenstraße,residential,,False,False,21.289,"LINESTRING (11.1844038 48.7355854, 11.1841802 48.7357075)",,,,,
23233651,,Schützenstraße,residential,,False,True,83.935,"LINESTRING (11.1844038 48.7355854, 11.1844565 48.7355117, 11.1844546 48.7353359, 11.1842972 48.7348493)",,,,,
25158126,,Spitalstraße,residential,,True,False,82.536,"LINESTRING (11.1844038 48.7355854, 11.1843068 48.7354946, 11.1838019 48.7349584)",,,,,
481186863,,Spitalstraße,residential,,False,True,61.465999999999994,"LINESTRING (11.1844038 48.7355854, 11.1848482 48.7358772, 11.1849253 48.7358879, 11.1850575 48.7358904)",,,,,
23233651,,Schützenstraße,residential,,False,True,21.289,"LINESTRING (11.1841802 48.7357075, 11.1844038 48.7355854)",,,,,
23234446,,Hirschenstraße,residential,30,False,True,85.597,"LINESTRING (11.1841802 48.7357075, 11.1835675 48.7350523)",,,,,
507816943,,Hirschenstraße,residential,30,False,False,19.313,"LINESTRING (11.1841802 48.7357075, 11.184329 48.7358508)",,,,,
23233655,,Sternstraße,residential,,False,False,20.113,"LINESTRING (11.1838019 48.7349584, 11.1835675 48.7350523)",,,,permissive,
520983141,,Spitalstraße,residential,,True,False,26.552,"LINESTRING (11.1838019 48.7349584, 11.1836545 48.7347403)",,,,,
236098669,,Sternstraße,residential,,False,True,38.391,"LINESTRING (11.1838019 48.7349584, 11.1839703 48.7349333, 11.1842972 48.7348493)",,,,,
23233655,,Sternstraße,residential,,False,True,20.113,"LINESTRING (11.1835675 48.7350523, 11.1838019 48.7349584)",,,,permissive,
23234446,,Hirschenstraße,residential,30,False,False,85.597,"LINESTRING (11.1835675 48.7350523, 11.1841802 48.7357075)",,,,,
23234446,,Hirschenstraße,residential,30,False,True,35.283,"LINESTRING (11.1835675 48.7350523, 11.1833449 48.734771)",,,,,
"[29244252, 29262814]",,"['Schrannenplatz', 'Adlerstraße']",living_street,,True,False,113.617,"LINESTRING (11.1836374 48.7368609, 11.1836786 48.7365071, 11.1842407 48.7365067, 11.1846898 48.7365106)",,,,,
23234447,,Pferdstraße,living_street,,True,False,43.069,"LINESTRING (11.1835907 48.737247, 11.1836374 48.7368609)",,,,,
"[23234451, 23234452, 1077876614]",,"['Schwemmgasse', 'Fischergasse']","['living_street', 'residential']",30,False,True,223.52,"LINESTRING (11.1835907 48.737247, 11.1839516 48.7372566, 11.1843575 48.7372265, 11.1846407 48.7370999, 11.1849388 48.736936, 11.1851452 48.7369976, 11.1847367 48.7377321, 11.1846581 48.7378047)",,,,,3
23234447,,Pferdstraße,living_street,,True,False,30.631999999999998,"LINESTRING (11.1835689 48.7375221, 11.1835837 48.7373352, 11.1835907 48.737247)",,,,,
31861970,,Oskar-Wittmann-Straße,tertiary,30,False,False,86.243,"LINESTRING (11.1835689 48.7375221, 11.1837569 48.7375468, 11.1841728 48.7376437, 11.1846581 48.7378047)",,,,,
31861970,,Oskar-Wittmann-Straße,tertiary,30,False,True,44.863,"LINESTRING (11.1835689 48.7375221, 11.183372 48.7375121, 11.1831775 48.7375249, 11.1829682 48.737567)",,,,,
23234448,,Pfalzstraße,living_street,,True,False,36.589,"LINESTRING (11.1831394 48.7368409, 11.1836374 48.7368609)",,,,,
23234450,,Marienstraße,living_street,,True,False,81.71000000000001,"LINESTRING (11.1831394 48.7368409, 11.1830595 48.7371803, 11.1830272 48.7373173, 11.1830196 48.7373495, 11.1829682 48.737567)",,,,,
31861970,,Oskar-Wittmann-Straße,tertiary,30,False,True,86.243,"LINESTRING (11.1846581 48.7378047, 11.1841728 48.7376437, 11.1837569 48.7375468, 11.1835689 48.7375221)",,,,,
"[23234451, 23234452, 1077876614]",,"['Schwemmgasse', 'Fischergasse']","['residential', 'living_street']",30,False,False,223.52,"LINESTRING (11.1846581 48.7378047, 11.1847367 48.7377321, 11.1851452 48.7369976, 11.1849388 48.736936, 11.1846407 48.7370999, 11.1843575 48.7372265, 11.1839516 48.7372566, 11.1835907 48.737247)",,,,,3
23234454,,Adlerstraße,living_street,30,False,True,42.842,"LINESTRING (11.1849437 48.7368954, 11.1849645 48.7366982, 11.1849661 48.7365106)",,,,,
18078841,,Neuhofstraße,residential,30,False,False,43.375,"LINESTRING (11.1849051 48.7344311, 11.1848309 48.7348181)",,,,,
18078841,,Neuhofstraße,residential,30,False,True,164.329,"LINESTRING (11.1849051 48.7344311, 11.1848897 48.7343217, 11.1848479 48.7341542, 11.1848215 48.7340484, 11.1847036 48.7335633, 11.1845621 48.7329709)",,,,,
18078841,,Neuhofstraße,residential,30,False,True,43.375,"LINESTRING (11.1848309 48.7348181, 11.1849051 48.7344311)",,,,,
23234571,,Schießhausstraße,residential,,False,False,39.811,"LINESTRING (11.1848309 48.7348181, 11.184746 48.7348447, 11.1842972 48.7348493)",,,,,
"[23234576, 23234572]",,"['Sternstraße', 'Am Grünen Bug']",residential,,False,"[False, True]",94.07100000000001,"LINESTRING (11.1848309 48.7348181, 11.1857555 48.7348475, 11.1857853 48.7348883, 11.1858206 48.7350064, 11.1858813 48.7350636)",,,,,
"[23234576, 23234572]",,"['Sternstraße', 'Am Grünen Bug']",residential,,False,"[False, True]",94.071,"LINESTRING (11.1858813 48.7350636, 11.1858206 48.7350064, 11.1857853 48.7348883, 11.1857555 48.7348475, 11.1848309 48.7348181)",,,,,
23234577,,Am Grünen Bug,residential,,True,False,83.191,"LINESTRING (11.1858813 48.7350636, 11.185269 48.734989, 11.1852289 48.7349841, 11.1848309 48.7348181)",,,,,
481186863,,Spitalstraße,residential,,False,False,61.465999999999994,"LINESTRING (11.1850575 48.7358904, 11.1849253 48.7358879, 11.1848482 48.7358772, 11.1844038 48.7355854)",,,,,
"[5110723, 12160840, 548769481, 203134545, 12160822]","['2', '3']","['Ingolstädter Straße', 'Elisenbrücke']",secondary,50,False,"[False, True]",198.02100000000002,"LINESTRING (11.1816927 48.7384998, 11.181692 48.7387293, 11.1816154 48.7394651, 11.1815716 48.7398627, 11.1815646 48.7399263, 11.1815612 48.7400962, 11.1815602 48.7401382, 11.181585 48.7402767)",St 2035,yes,,,
"[1077876612, 299982376, 12160841, 135581162, 12160824]","['2', '3']","['Schlagbrückchen', 'Elisenbrücke', 'Elisenplatz']",secondary,50,False,False,154.43699999999998,"LINESTRING (11.1816927 48.7384998, 11.1816684 48.7379391, 11.1816539 48.7378504, 11.1815882 48.7376355, 11.1815655 48.7375545, 11.1815684 48.7375069, 11.1815837 48.73747, 11.1816342 48.7374188, 11.1818687 48.7373442, 11.1820433 48.7373164)",St 2035,yes,,,
24732909,,Leopoldineninsel,residential,20,False,True,83.242,"LINESTRING (11.1816927 48.7384998, 11.1819059 48.7385067, 11.182166 48.7385512, 11.1824474 48.738621, 11.1827969 48.7386504)",,,,,
"[28162194, 28165663, 425218062, 1077876610]",,"['Ottheinrichplatz', 'Hofgartenstraße']",residential,30,False,True,248.84700000000007,"LINESTRING (11.1798287 48.7363931, 11.1799563 48.7363219, 11.1803586 48.7362358, 11.180446 48.7362, 11.1804692 48.7361782, 11.1805017 48.7361476, 11.1805207 48.7358547, 11.1804889 48.7355986, 11.1803977 48.7354379, 11.1803291 48.735358, 11.1802201 48.735246, 11.1802095 48.735227, 11.1802074 48.7352072, 11.1802131 48.7351882, 11.1802286 48.7351689, 11.180243 48.7351562, 11.1802611 48.7351473, 11.1802988 48.7351412, 11.1803492 48.7351423, 11.1803882 48.7351514, 11.1804225 48.7351757, 11.1806883 48.7354617, 11.1807432 48.7354869, 11.1808084 48.7354961, 11.1809621 48.7354411)",,,,,
"[28162332, 28162333]",,"['Amalienstraße', 'Residenzstraße']",residential,30,False,False,184.18599999999995,"LINESTRING (11.1798287 48.7363931, 11.1799304 48.736515, 11.1800224 48.7366254, 11.1800967 48.7367146, 11.1801785 48.7368127, 11.1802466 48.7371003, 11.1802405 48.7372576, 11.1800518 48.7372541, 11.1798767 48.7372509, 11.1796836 48.7372473, 11.1795567 48.7372449, 11.1794105 48.7372422, 11.1793333 48.7372408, 11.1791817 48.737238, 11.1791362 48.7372438)",,,,,
"[135581160, 135595607]",,"['Ottheinrichplatz', 'Landschaftsstraße']",residential,30,False,False,93.32300000000001,"LINESTRING (11.1798287 48.7363931, 11.1797439 48.7363266, 11.1793488 48.7363258, 11.1791683 48.7363519, 11.1790438 48.7363901, 11.1786775 48.7365304)",,,,,
