osmid,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,ref,width,lanes
245756623,Poppenburger Straße,residential,30,False,True,57.84,"LINESTRING (9.5625542 52.2745255, 9.5625184 52.2747055, 9.5624038 52.275037)",,,,
9783048,Barsinghäuser Straße,residential,30,False,False,2.592,"LINESTRING (9.5626313 52.2741474, 9.5626694 52.2741471)",,,,
245756623,Poppenburger Straße,residential,30,False,True,42.369,"LINESTRING (9.5626313 52.2741474, 9.5625542 52.2745255)",,,,
9783048,Barsinghäuser Straße,residential,30,False,True,77.26,"LINESTRING (9.5626313 52.2741474, 9.5621995 52.2741486, 9.5619601 52.2741388, 9.5618428 52.2741209, 9.5616449 52.2740783, 9.5615181 52.2740535)",,,,
9783048,Barsinghäuser Straße,residential,30,False,True,2.592,"LINESTRING (9.5626694 52.2741471, 9.5626313 52.2741474)",,,,
9783048,Barsinghäuser Straße,residential,30,False,False,136.185,"LINESTRING (9.5626694 52.2741471, 9.5634488 52.2741346, 9.5640144 52.2741317, 9.5646707 52.2741303)",,,,
25361280,Ahlerstraße,residential,30,False,False,220.79600000000002,"LINESTRING (9.5626694 52.2741471, 9.5632293 52.2734644, 9.5639982 52.2725352, 9.5641238 52.2723721)",,,,
19746026,Bahnhofstraße,residential,30,False,False,47.087,"LINESTRING (9.5734048 52.2766388, 9.5731566 52.2770341)",,,,
19746026,Bahnhofstraße,residential,30,False,True,76.954,"LINESTRING (9.5734048 52.2766388, 9.5738344 52.2759986)",,,,
9783048,Barsinghäuser Straße,residential,30,False,True,136.185,"LINESTRING (9.5646707 52.2741303, 9.5640144 52.2741317, 9.5634488 52.2741346, 9.5626694 52.2741471)",,,,
28290737,Neustadtstraße,residential,30,False,True,126.013,"LINESTRING (9.5646707 52.2741303, 9.5647911 52.2741091, 9.564895 52.2741098, 9.565085 52.2741441, 9.5652736 52.274194, 9.5656544 52.2743309, 9.5662991 52.274597)",,,,
64666823,Hauptstraße,residential,30,False,False,153.404,"LINESTRING (9.5646707 52.2741303, 9.5647474 52.273993, 9.5648445 52.2738575, 9.5651599 52.2735143, 9.5655069 52.2731733, 9.5657686 52.2729302)",,,,
64666823,Hauptstraße,residential,30,False,True,224.708,"LINESTRING (9.5646707 52.2741303, 9.564613 52.2742402, 9.56433 52.2747079, 9.5639557 52.2752769, 9.5638231 52.2754769, 9.5636386 52.2757468, 9.5634784 52.2759917, 9.5634654 52.2760113)",,,,
28290736,Neustadtstraße,residential,30,False,True,230.03,"LINESTRING (9.5691045 52.2754467, 9.5692909 52.2754442, 9.5694746 52.2754564, 9.5709375 52.2756621, 9.5711708 52.2756927, 9.5721932 52.275837, 9.572411 52.2758595)",,,,
28290737,Neustadtstraße,residential,30,False,False,217.80900000000003,"LINESTRING (9.5691045 52.2754467, 9.5689089 52.27548, 9.5688144 52.2754746, 9.5685439 52.2754188, 9.5681604 52.2752933, 9.5674257 52.2750422, 9.56706 52.2749083, 9.5662991 52.274597)",,,,
319888203,Hirtenstraße,residential,30,False,True,63.701,"LINESTRING (9.5691045 52.2754467, 9.5690348 52.2758807, 9.5689959 52.2760154)",,,,
"[28290739, 1164653678]",Hirtenstraße,residential,30,False,False,107.691,"LINESTRING (9.5691045 52.2754467, 9.5691424 52.2753053, 9.5691599 52.2751369, 9.5691407 52.2748307, 9.5691156 52.274481)",,,,
19746026,Bahnhofstraße,residential,30,False,False,76.954,"LINESTRING (9.5738344 52.2759986, 9.5734048 52.2766388)",,,,
28290736,Neustadtstraße,residential,30,False,False,98.069,"LINESTRING (9.5738344 52.2759986, 9.5735381 52.2759688, 9.572411 52.2758595)",,,,
"[27625526, 150816022, 150816023]",Klosteramthof,residential,30,False,True,270.24,"LINESTRING (9.5738344 52.2759986, 9.5738639 52.2759409, 9.5738796 52.2758754, 9.5738889 52.2757757, 9.5738816 52.2756776, 9.5738685 52.2756361, 9.573765 52.2754874, 9.5736401 52.2753453, 9.573474 52.275186, 9.5733971 52.2750749, 9.573367 52.2750061, 9.573329 52.2746621, 9.5733147 52.2745053, 9.5733011 52.274424, 9.5732827 52.2743087, 9.5732718 52.2742664, 9.5732393 52.2742001, 9.5731733 52.274119, 9.5730519 52.2740176, 9.5728927 52.2738783, 9.5728586 52.2738089, 9.5728482 52.2737198)",yes,,,
19746029,Bährenkampstraße,residential,30,False,True,294.43199999999996,"LINESTRING (9.5691156 52.274481, 9.5688744 52.2744759, 9.5686591 52.2744455, 9.5679888 52.2741683, 9.5676556 52.2740139, 9.5674611 52.2738609, 9.5671465 52.2735288, 9.5668928 52.2733829, 9.5657686 52.2729302)",,,,
"[28290739, 1164653678]",Hirtenstraße,residential,30,False,True,107.691,"LINESTRING (9.5691156 52.274481, 9.5691407 52.2748307, 9.5691599 52.2751369, 9.5691424 52.2753053, 9.5691045 52.2754467)",,,,
28290741,Hirtenstraße,residential,30,False,False,37.316,"LINESTRING (9.5691156 52.274481, 9.5691201 52.2743889, 9.569191 52.2743247, 9.5692808 52.274263, 9.5693844 52.2742089)",,,,
21862450,Benekenstraße,residential,30,False,False,197.805,"LINESTRING (9.5636996 52.2782458, 9.5647862 52.2765958)",,,,
19746031,Wehweg,residential,30,False,False,99.112,"LINESTRING (9.5636996 52.2782458, 9.5646182 52.2785803, 9.5649502 52.278703)",,,,
19746031,Wehweg,residential,30,False,True,109.236,"LINESTRING (9.5636996 52.2782458, 9.5623492 52.2778327, 9.5622625 52.2778077)",,,,
21862450,Benekenstraße,residential,30,False,True,54.913,"LINESTRING (9.5662991 52.274597, 9.565956 52.275044)",,,,
28290737,Neustadtstraße,residential,30,False,False,126.013,"LINESTRING (9.5662991 52.274597, 9.5656544 52.2743309, 9.5652736 52.274194, 9.565085 52.2741441, 9.564895 52.2741098, 9.5647911 52.2741091, 9.5646707 52.2741303)",,,,
28290737,Neustadtstraße,residential,30,False,True,217.809,"LINESTRING (9.5662991 52.274597, 9.56706 52.2749083, 9.5674257 52.2750422, 9.5681604 52.2752933, 9.5685439 52.2754188, 9.5688144 52.2754746, 9.5689089 52.27548, 9.5691045 52.2754467)",,,,
21862450,Benekenstraße,residential,30,False,True,197.805,"LINESTRING (9.5647862 52.2765958, 9.5636996 52.2782458)",,,,
28088500,Gartenstraße,residential,30,False,False,110.901,"LINESTRING (9.5647862 52.2765958, 9.5634654 52.2760113)",,,,
28088500,Gartenstraße,residential,30,False,True,122.222,"LINESTRING (9.5647862 52.2765958, 9.5662337 52.2772468)",,,,
21862450,Benekenstraße,residential,30,False,False,66.292,"LINESTRING (9.5647862 52.2765958, 9.5651081 52.2761696, 9.5651949 52.2760546)",,,,
28088500,Gartenstraße,residential,30,False,True,110.901,"LINESTRING (9.5634654 52.2760113, 9.5647862 52.2765958)",,,,
64666823,Hauptstraße,residential,30,False,False,224.708,"LINESTRING (9.5634654 52.2760113, 9.5634784 52.2759917, 9.5636386 52.2757468, 9.5638231 52.2754769, 9.5639557 52.2752769, 9.56433 52.2747079, 9.564613 52.2742402, 9.5646707 52.2741303)",,,,
64666823,Hauptstraße,residential,30,False,True,159.27,"LINESTRING (9.5634654 52.2760113, 9.5633331 52.2762074, 9.5633129 52.2762344, 9.5631639 52.2764636, 9.5629881 52.2767297, 9.5627951 52.2770228, 9.5627629 52.2770723, 9.5625832 52.277338)",,,,
28290741,Hirtenstraße,residential,30,False,True,157.061,"LINESTRING (9.5703047 52.2729559, 9.5701844 52.273225, 9.5700249 52.2735308, 9.5698861 52.2737832, 9.5698011 52.2739298, 9.5697423 52.274025, 9.5696696 52.2740817, 9.5695579 52.2741432, 9.5693844 52.2742089)",,,,
121297227,Hagemannstraße,living_street,,False,True,102.412,"LINESTRING (9.5703047 52.2729559, 9.5705055 52.2725156, 9.5707792 52.272083)",,,,
227603825,Hauptstraße,residential,30,False,True,240.24300000000002,"LINESTRING (9.5703047 52.2729559, 9.5701084 52.2729222, 9.5698703 52.2728656, 9.5696324 52.2727923, 9.569394 52.2727066, 9.5687638 52.2724369, 9.5686755 52.2723969, 9.5686285 52.2723747, 9.5685026 52.2722991, 9.5683697 52.2722158, 9.5683314 52.272191, 9.567985 52.2719595, 9.5678348 52.2718642, 9.5677427 52.2718171, 9.5676489 52.2717891, 9.5675426 52.2717764, 9.5674367 52.2717792)",,,,
868311019,Hauptstraße,residential,30,False,False,200.057,"LINESTRING (9.5703047 52.2729559, 9.570513 52.2729842, 9.5709108 52.2730125, 9.5713093 52.2730247, 9.5714849 52.2730288, 9.5718402 52.2730373, 9.5721659 52.2730457, 9.5724138 52.2730629, 9.5726959 52.2731032, 9.5728819 52.2731539, 9.5729464 52.2731711, 9.5731786 52.2732385)",,,,
"[150816023, 27625526, 150816022]",Klosteramthof,residential,30,False,False,270.23999999999995,"LINESTRING (9.5728482 52.2737198, 9.5728586 52.2738089, 9.5728927 52.2738783, 9.5730519 52.2740176, 9.5731733 52.274119, 9.5732393 52.2742001, 9.5732718 52.2742664, 9.5732827 52.2743087, 9.5733011 52.274424, 9.5733147 52.2745053, 9.573329 52.2746621, 9.573367 52.2750061, 9.5733971 52.2750749, 9.573474 52.275186, 9.5736401 52.2753453, 9.573765 52.2754874, 9.5738685 52.2756361, 9.5738816 52.2756776, 9.5738889 52.2757757, 9.5738796 52.2758754, 9.5738639 52.2759409, 9.5738344 52.2759986)",yes,,,
25361276,Vogelkamp,residential,30,False,False,95.147,"LINESTRING (9.5625832 52.277338, 9.5622684 52.2772654, 9.561971 52.2771911, 9.5617685 52.2771572, 9.5615607 52.27713, 9.5614073 52.277114, 9.5612449 52.2771069)",,,,
64666823,Hauptstraße,residential,30,False,False,159.26999999999998,"LINESTRING (9.5625832 52.277338, 9.5627629 52.2770723, 9.5627951 52.2770228, 9.5629881 52.2767297, 9.5631639 52.2764636, 9.5633129 52.2762344, 9.5633331 52.2762074, 9.5634654 52.2760113)",,,,
64666823,Hauptstraße,residential,30,False,True,56.614999999999995,"LINESTRING (9.5625832 52.277338, 9.5623354 52.2777118, 9.5622625 52.2778077)",,,,
9783048,Barsinghäuser Straße,residential,30,False,False,62.191,"LINESTRING (9.5606504 52.2738782, 9.5610875 52.2739739, 9.5615181 52.2740535)",,,,
25361278,Hohes Feld,residential,30,False,False,69.872,"LINESTRING (9.5606504 52.2738782, 9.5604418 52.2741736, 9.5603071 52.2743089, 9.5601607 52.2744269)",,,,
9783048,Barsinghäuser Straße,residential,30,False,False,77.26,"LINESTRING (9.5615181 52.2740535, 9.5616449 52.2740783, 9.5618428 52.2741209, 9.5619601 52.2741388, 9.5621995 52.2741486, 9.5626313 52.2741474)",,,,
9783048,Barsinghäuser Straße,residential,30,False,True,62.191,"LINESTRING (9.5615181 52.2740535, 9.5610875 52.2739739, 9.5606504 52.2738782)",,,,
25361277,Kirchdorfer Straße,residential,30,False,True,95.355,"LINESTRING (9.5615181 52.2740535, 9.5616346 52.2738545, 9.5617006 52.2737457, 9.5620342 52.273333, 9.5619368 52.2732969)",,,,
4834333,Argestorfer Straße,secondary,,False,True,92.648,"LINESTRING (9.5739884 52.2721788, 9.5736939 52.2725717, 9.5734153 52.2729346)",,L 390,5,
89662494,Feuerwehrplatz,residential,,False,False,59.991,"LINESTRING (9.5688036 52.2738235, 9.5688879 52.2739547, 9.5691017 52.2740365, 9.5692392 52.2741179, 9.5693844 52.2742089)",,,,
19746026,Bahnhofstraße,residential,30,False,True,89.741,"LINESTRING (9.5718681 52.2791621, 9.5723294 52.278406)",,,,
397694287,Kurt-Schumacher-Straße,residential,30,False,False,90.72,"LINESTRING (9.5718681 52.2791621, 9.571316 52.279172, 9.5705379 52.2792144)",,,,
19746026,Bahnhofstraße,residential,30,False,False,89.741,"LINESTRING (9.5723294 52.278406, 9.5718681 52.2791621)",,,,
19746026,Bahnhofstraße,residential,30,False,True,89.96900000000001,"LINESTRING (9.5723294 52.278406, 9.5725061 52.278127, 9.5726409 52.2779024, 9.5727927 52.2776482)",,,,
28290731,Kurt-Schumacher-Straße,residential,30,False,False,110.496,"LINESTRING (9.5705379 52.2792144, 9.5689188 52.2792931)",,,,
28088493,Neue Straße,residential,30,False,False,129.367,"LINESTRING (9.5705379 52.2792144, 9.5705503 52.2791555, 9.570683 52.2789125, 9.5708895 52.2785371, 9.5710384 52.2782823, 9.5711283 52.2781097)",,,,
397694287,Kurt-Schumacher-Straße,residential,30,False,True,90.72,"LINESTRING (9.5705379 52.2792144, 9.571316 52.279172, 9.5718681 52.2791621)",,,,
28290731,Kurt-Schumacher-Straße,residential,30,False,False,5.377,"LINESTRING (9.5689188 52.2792931, 9.5688404 52.2792992)",,,,
28290731,Kurt-Schumacher-Straße,residential,30,False,True,110.496,"LINESTRING (9.5689188 52.2792931, 9.5705379 52.2792144)",,,,
28290731,Kurt-Schumacher-Straße,residential,30,False,True,5.377,"LINESTRING (9.5688404 52.2792992, 9.5689188 52.2792931)",,,,
19746026,Bahnhofstraße,residential,30,False,False,89.969,"LINESTRING (9.5727927 52.2776482, 9.5726409 52.2779024, 9.5725061 52.278127, 9.5723294 52.278406)",,,,
19746026,Bahnhofstraße,residential,30,False,True,72.635,"LINESTRING (9.5727927 52.2776482, 9.5729562 52.2773772, 9.5731566 52.2770341)",,,,
28088493,Neue Straße,residential,30,False,True,49.205,"LINESTRING (9.572411 52.2758595, 9.5721667 52.276276)",,,,
28290736,Neustadtstraße,residential,30,False,False,230.03000000000003,"LINESTRING (9.572411 52.2758595, 9.5721932 52.275837, 9.5711708 52.2756927, 9.5709375 52.2756621, 9.5694746 52.2754564, 9.5692909 52.2754442, 9.5691045 52.2754467)",,,,
28290736,Neustadtstraße,residential,30,False,True,98.069,"LINESTRING (9.572411 52.2758595, 9.5735381 52.2759688, 9.5738344 52.2759986)",,,,
28088493,Neue Straße,residential,30,False,False,140.822,"LINESTRING (9.5711283 52.2781097, 9.5711856 52.2780116, 9.5718132 52.2769146)",,,,
28088493,Neue Straße,residential,30,False,True,129.36700000000002,"LINESTRING (9.5711283 52.2781097, 9.5710384 52.2782823, 9.5708895 52.2785371, 9.570683 52.2789125, 9.5705503 52.2791555, 9.5705379 52.2792144)",,,,
28088500,Gartenstraße,residential,30,False,False,118.59800000000001,"LINESTRING (9.5711283 52.2781097, 9.5703811 52.2779509, 9.5701974 52.2779225, 9.5694533 52.2778198)",,,,
28088493,Neue Straße,residential,30,False,False,49.205,"LINESTRING (9.5721667 52.276276, 9.572411 52.2758595)",,,,
28088493,Neue Straße,residential,30,False,True,74.971,"LINESTRING (9.5721667 52.276276, 9.5718132 52.2769146)",,,,
28088494,Mittelstraße,residential,30,False,False,217.664,"LINESTRING (9.5721667 52.276276, 9.5689959 52.2760154)",,,,
28088494,Mittelstraße,residential,30,False,True,217.664,"LINESTRING (9.5689959 52.2760154, 9.5721667 52.276276)",,,,
19746028,Hirtenstraße,residential,30,False,True,74.662,"LINESTRING (9.5689959 52.2760154, 9.5689248 52.2761377, 9.568596 52.2766406)",,,,
28088494,Mittelstraße,residential,30,False,False,237.424,"LINESTRING (9.5689959 52.2760154, 9.5689112 52.2760101, 9.5687584 52.2760061, 9.568572 52.2759955, 9.5683981 52.2759752, 9.5682634 52.2759425, 9.567987 52.2758617, 9.5676265 52.2757481, 9.5673586 52.2756582, 9.5671224 52.2755631, 9.565956 52.275044)",,,,
319888203,Hirtenstraße,residential,30,False,False,63.701,"LINESTRING (9.5689959 52.2760154, 9.5690348 52.2758807, 9.5691045 52.2754467)",,,,
21862450,Benekenstraße,residential,30,False,False,54.913,"LINESTRING (9.565956 52.275044, 9.5662991 52.274597)",,,,
21862450,Benekenstraße,residential,30,False,True,75.712,"LINESTRING (9.565956 52.275044, 9.565491 52.2756626)",,,,
28088494,Mittelstraße,residential,30,False,False,56.083,"LINESTRING (9.565956 52.275044, 9.565265 52.274769)",,,,
28088494,Mittelstraße,residential,30,False,True,237.424,"LINESTRING (9.565956 52.275044, 9.5671224 52.2755631, 9.5673586 52.2756582, 9.5676265 52.2757481, 9.567987 52.2758617, 9.5682634 52.2759425, 9.5683981 52.2759752, 9.568572 52.2759955, 9.5687584 52.2760061, 9.5689112 52.2760101, 9.5689959 52.2760154)",,,,
28088494,Mittelstraße,residential,30,False,True,56.083,"LINESTRING (9.565265 52.274769, 9.565956 52.275044)",,,,
19746026,Bahnhofstraße,residential,30,False,True,47.087,"LINESTRING (9.5731566 52.2770341, 9.5734048 52.2766388)",,,,
28088495,Bergmannstraße,residential,30,False,False,92.358,"LINESTRING (9.5731566 52.2770341, 9.5718132 52.2769146)",,,,
19746026,Bahnhofstraße,residential,30,False,False,72.635,"LINESTRING (9.5731566 52.2770341, 9.5729562 52.2773772, 9.5727927 52.2776482)",,,,
28088493,Neue Straße,residential,30,False,False,74.971,"LINESTRING (9.5718132 52.2769146, 9.5721667 52.276276)",,,,
28088495,Bergmannstraße,residential,30,False,True,92.358,"LINESTRING (9.5718132 52.2769146, 9.5731566 52.2770341)",,,,
28088493,Neue Straße,residential,30,False,True,140.822,"LINESTRING (9.5718132 52.2769146, 9.5711856 52.2780116, 9.5711283 52.2781097)",,,,
28088495,Bergmannstraße,residential,30,False,False,220.998,"LINESTRING (9.5718132 52.2769146, 9.5700673 52.2767671, 9.5692349 52.27669, 9.568596 52.2766406)",,,,
19746028,Hirtenstraße,residential,30,False,True,117.053,"LINESTRING (9.568596 52.2766406, 9.5679653 52.27762)",,,,
19746028,Hirtenstraße,residential,30,False,False,74.662,"LINESTRING (9.568596 52.2766406, 9.5689248 52.2761377, 9.5689959 52.2760154)",,,,
28088495,Bergmannstraße,residential,30,False,False,241.259,"LINESTRING (9.568596 52.2766406, 9.5682754 52.2766217, 9.568058 52.2765955, 9.5679284 52.2765741, 9.5677398 52.2765299, 9.5675659 52.2764813, 9.5672437 52.2763867, 9.5669661 52.2762996, 9.5668873 52.2762687, 9.5664199 52.2760592, 9.565491 52.2756626)",,,,
28088495,Bergmannstraße,residential,30,False,True,220.998,"LINESTRING (9.568596 52.2766406, 9.5692349 52.27669, 9.5700673 52.2767671, 9.5718132 52.2769146)",,,,
21862450,Benekenstraße,residential,30,False,False,75.712,"LINESTRING (9.565491 52.2756626, 9.565956 52.275044)",,,,
21862450,Benekenstraße,residential,30,False,True,48.019,"LINESTRING (9.565491 52.2756626, 9.5651949 52.2760546)",,,,
28088495,Bergmannstraße,residential,30,False,True,241.25900000000001,"LINESTRING (9.565491 52.2756626, 9.5664199 52.2760592, 9.5668873 52.2762687, 9.5669661 52.2762996, 9.5672437 52.2763867, 9.5675659 52.2764813, 9.5677398 52.2765299, 9.5679284 52.2765741, 9.568058 52.2765955, 9.5682754 52.2766217, 9.568596 52.2766406)",,,,
21862450,Benekenstraße,residential,30,False,False,48.019,"LINESTRING (9.5651949 52.2760546, 9.565491 52.2756626)",,,,
28088496,Kurze Straße,residential,30,False,True,103.159,"LINESTRING (9.5651949 52.2760546, 9.5639467 52.2755279)",,,,
21862450,Benekenstraße,residential,30,False,True,66.292,"LINESTRING (9.5651949 52.2760546, 9.5651081 52.2761696, 9.5647862 52.2765958)",,,,
28088496,Kurze Straße,residential,30,False,False,103.159,"LINESTRING (9.5639467 52.2755279, 9.5651949 52.2760546)",,,,
28088499,Blumenstraße,residential,30,False,False,183.966,"LINESTRING (9.5662337 52.2772468, 9.5649502 52.278703)",,,,
28088500,Gartenstraße,residential,30,False,False,122.222,"LINESTRING (9.5662337 52.2772468, 9.5647862 52.2765958)",,,,
28088500,Gartenstraße,residential,30,False,True,126.342,"LINESTRING (9.5662337 52.2772468, 9.566909 52.2774756, 9.5670151 52.2775009, 9.5678484 52.2776157, 9.5679653 52.27762)",,,,
28088499,Blumenstraße,residential,30,False,True,183.966,"LINESTRING (9.5649502 52.278703, 9.5662337 52.2772468)",,,,
"[19746028, 19746031]","['Hirtenstraße', 'Wehweg']",residential,30,False,False,371.49000000000007,"LINESTRING (9.5649502 52.278703, 9.5665253 52.2793225, 9.5669239 52.2794358, 9.5670111 52.2793145, 9.5671867 52.2789268, 9.5672812 52.2787461, 9.5674479 52.2784297, 9.5679653 52.27762)",,,,
19746031,Wehweg,residential,30,False,True,99.112,"LINESTRING (9.5649502 52.278703, 9.5646182 52.2785803, 9.5636996 52.2782458)",,,,
19746028,Hirtenstraße,residential,30,False,False,117.053,"LINESTRING (9.5679653 52.27762, 9.568596 52.2766406)",,,,
"[19746028, 19746031]","['Wehweg', 'Hirtenstraße']",residential,30,False,True,371.49000000000007,"LINESTRING (9.5679653 52.27762, 9.5674479 52.2784297, 9.5672812 52.2787461, 9.5671867 52.2789268, 9.5670111 52.2793145, 9.5669239 52.2794358, 9.5665253 52.2793225, 9.5649502 52.278703)",,,,
28088500,Gartenstraße,residential,30,False,False,126.34200000000001,"LINESTRING (9.5679653 52.27762, 9.5678484 52.2776157, 9.5670151 52.2775009, 9.566909 52.2774756, 9.5662337 52.2772468)",,,,
28088500,Gartenstraße,residential,30,False,True,103.80199999999999,"LINESTRING (9.5679653 52.27762, 9.5680715 52.2776209, 9.5682512 52.2776453, 9.5689065 52.2777406, 9.5694533 52.2778198)",,,,
28088500,Gartenstraße,residential,30,False,False,103.80199999999999,"LINESTRING (9.5694533 52.2778198, 9.5689065 52.2777406, 9.5682512 52.2776453, 9.5680715 52.2776209, 9.5679653 52.27762)",,,,
28088500,Gartenstraße,residential,30,False,True,118.598,"LINESTRING (9.5694533 52.2778198, 9.5701974 52.2779225, 9.5703811 52.2779509, 9.5711283 52.2781097)",,,,
28088501,Runde Straße,residential,30,True,False,175.029,"LINESTRING (9.5694533 52.2778198, 9.5692795 52.2782642, 9.5690006 52.2784117, 9.5689056 52.2786671, 9.568873 52.2787949, 9.5688652 52.2790045, 9.5688833 52.2791477, 9.5689188 52.2792931)",,,,
28290741,Hirtenstraße,residential,30,False,False,157.061,"LINESTRING (9.5693844 52.2742089, 9.5695579 52.2741432, 9.5696696 52.2740817, 9.5697423 52.274025, 9.5698011 52.2739298, 9.5698861 52.2737832, 9.5700249 52.2735308, 9.5701844 52.273225, 9.5703047 52.2729559)",,,,
28290741,Hirtenstraße,residential,30,False,True,37.316,"LINESTRING (9.5693844 52.2742089, 9.5692808 52.274263, 9.569191 52.2743247, 9.5691201 52.2743889, 9.5691156 52.274481)",,,,
89662494,Feuerwehrplatz,residential,,False,False,98.86999999999999,"LINESTRING (9.5693844 52.2742089, 9.5695732 52.2743344, 9.5698085 52.274446, 9.5699729 52.2745047, 9.5700188 52.2745209, 9.5700747 52.2745407, 9.5702875 52.2746043, 9.5705046 52.2746644, 9.5705826 52.2746327)",,,,
89662494,Feuerwehrplatz,residential,,False,True,59.991,"LINESTRING (9.5693844 52.2742089, 9.5692392 52.2741179, 9.5691017 52.2740365, 9.5688879 52.2739547, 9.5688036 52.2738235)",,,,
25361278,Hohes Feld,residential,30,False,True,69.872,"LINESTRING (9.5601607 52.2744269, 9.5603071 52.2743089, 9.5604418 52.2741736, 9.5606504 52.2738782)",,,,
30694803,Weidenstraße,residential,30,False,False,100.97900000000001,"LINESTRING (9.5644292 52.2735593, 9.5649077 52.2729817, 9.5650999 52.2727492)",,,,
9782991,Bröhnweg,residential,30,False,False,78.688,"LINESTRING (9.5650999 52.2727492, 9.5648038 52.2726577, 9.5641836 52.2723968, 9.5641238 52.2723721)",,,,
9782991,Bröhnweg,residential,30,False,True,49.814,"LINESTRING (9.5650999 52.2727492, 9.5655956 52.2728725, 9.5657686 52.2729302)",,,,
30694803,Weidenstraße,residential,30,False,True,100.97900000000001,"LINESTRING (9.5650999 52.2727492, 9.5649077 52.2729817, 9.5644292 52.2735593)",,,,
30694804,Mühlenstraße,residential,30,False,False,23.712,"LINESTRING (9.5650999 52.2727492, 9.5651234 52.2727196, 9.5652449 52.2725553)",,,,
30694804,Mühlenstraße,residential,30,False,False,33.682,"LINESTRING (9.5652449 52.2725553, 9.5656579 52.2727223)",,,,
30694804,Mühlenstraße,residential,30,False,True,23.712,"LINESTRING (9.5652449 52.2725553, 9.5651234 52.2727196, 9.5650999 52.2727492)",,,,
319777952,Mühlenstraße,residential,30,False,True,43.512,"LINESTRING (9.5652449 52.2725553, 9.5650084 52.272473, 9.5646747 52.2723789)",,,,
30694804,Mühlenstraße,residential,30,False,True,33.682,"LINESTRING (9.5656579 52.2727223, 9.5652449 52.2725553)",,,,
121297227,Hagemannstraße,living_street,,False,False,102.412,"LINESTRING (9.5707792 52.272083, 9.5705055 52.2725156, 9.5703047 52.2729559)",,,,
25361276,Vogelkamp,residential,30,False,True,95.147,"LINESTRING (9.5612449 52.2771069, 9.5614073 52.277114, 9.5615607 52.27713, 9.5617685 52.2771572, 9.561971 52.2771911, 9.5622684 52.2772654, 9.5625832 52.277338)",,,,
89662479,Lerchenweg,residential,,False,False,83.475,"LINESTRING (9.5612449 52.2771069, 9.5612443 52.2770045, 9.5612482 52.2768939, 9.5612752 52.2767848, 9.5613146 52.2766952, 9.5613769 52.276605, 9.5614408 52.2765209, 9.5615239 52.2763863)",,,,
369584277,,secondary,70,False,False,16.727,"LINESTRING (9.5617326 52.2782063, 9.5619444 52.2782827)",,L 391,,2
89696644,Hauptstraße,residential,,True,False,51.108999999999995,"LINESTRING (9.5617326 52.2782063, 9.5619217 52.2780795, 9.5622225 52.277858)",,,,
89696639,Landwehr,residential,30,False,False,82.148,"LINESTRING (9.5632591 52.2720309, 9.5630194 52.2722945, 9.5629828 52.2723341, 9.5627646 52.272538, 9.5627097 52.2725757, 9.5626568 52.2726213, 9.5626246 52.2726578)",,,,
