osmid,oneway,name,highway,maxspeed,reversed,length,geometry,lanes,bridge,access,width,junction
201659535,False,Wittenberger Straße,residential,,True,36.042,"LINESTRING (11.8569067 53.074371, 11.8566788 53.0740772)",,,,,
22762113,True,Grahlplatz,residential,,False,106.146,"LINESTRING (11.8569067 53.074371, 11.8565064 53.0744749, 11.8553807 53.0746244)",,,,,
201659535,False,Wittenberger Straße,residential,,False,46.631,"LINESTRING (11.8569067 53.074371, 11.8569433 53.0744267, 11.8571633 53.074761)",,,,,
23037979,True,Marienplatz,residential,,False,53.242999999999995,"LINESTRING (11.8571633 53.074761, 11.8570969 53.0748235, 11.8569618 53.0749389, 11.8568029 53.0751846)",,,,,
201659535,False,Wittenberger Straße,residential,,True,46.631,"LINESTRING (11.8571633 53.074761, 11.8569433 53.0744267, 11.8569067 53.074371)",,,,,
381316387,False,Wittenberger Straße,residential,,True,62.256,"LINESTRING (11.8571633 53.074761, 11.8573442 53.0750188, 11.8575568 53.0752681)",,,,,
4725895,False,Wittenberger Straße,residential,,True,48.274,"LINESTRING (11.8575568 53.0752681, 11.8582521 53.0753864)",,,,,
4725903,False,Marienplatz,residential,,False,51.211,"LINESTRING (11.8575568 53.0752681, 11.8568029 53.0751846)",,,,,
381316387,False,Wittenberger Straße,residential,,False,62.256,"LINESTRING (11.8575568 53.0752681, 11.8573442 53.0750188, 11.8571633 53.074761)",,,,,
4725895,False,Wittenberger Straße,residential,,False,48.274,"LINESTRING (11.8582521 53.0753864, 11.8575568 53.0752681)",,,,,
4725895,False,Wittenberger Straße,residential,,True,12.818,"LINESTRING (11.8582521 53.0753864, 11.858436 53.0754193)",,,,,
22753933,False,Koloniestraße,residential,,False,85.96600000000001,"LINESTRING (11.8582521 53.0753864, 11.8582649 53.0756827, 11.858343 53.0761571)",,,,,
4725898,False,Wittenberger Straße,residential,,True,23.1,"LINESTRING (11.860278 53.075728, 11.8604956 53.0757705, 11.8606075 53.075791)",,,,,
"[4725899, 4725895]",False,Wittenberger Straße,residential,,False,127.75699999999999,"LINESTRING (11.860278 53.075728, 11.8598187 53.0756446, 11.858436 53.0754193)",,yes,,,
22761146,True,Am Wandrahmen,residential,,False,209.586,"LINESTRING (11.860278 53.075728, 11.8603873 53.0755629, 11.8606817 53.0751741, 11.8608851 53.0749156, 11.8610263 53.074761, 11.8612592 53.0745963, 11.8617105 53.0743657, 11.862035 53.0742644, 11.8620763 53.0742566)",,,,,
4725901,True,Mühlenstraße,residential,,False,114.431,"LINESTRING (11.8648146 53.07507, 11.8648666 53.0752254, 11.8649132 53.0754751, 11.8649492 53.0756638, 11.8649401 53.0759026, 11.8649225 53.0759509, 11.8648759 53.0759992, 11.8647879 53.0760661)",,,,,
"[5008088, 4725900, 383172070]",False,Bäckerstraße,residential,,False,60.477,"LINESTRING (11.8648146 53.07507, 11.864898 53.075033, 11.865098 53.0749333, 11.8654771 53.0747008)",1,yes,,,
22754117,True,Uferstraße,residential,,False,28.374,"LINESTRING (11.8642776 53.0766327, 11.8639116 53.0765032)",,,,,
22763942,True,Puschkinstraße,residential,,False,23.289,"LINESTRING (11.8642776 53.0766327, 11.8641466 53.0768268)",,,,,
22767308,True,Parchimer Straße,residential,,False,65.987,"LINESTRING (11.8637685 53.0772033, 11.8634402 53.077763)",,,,,
254308525,False,Puschkinstraße,residential,,True,24.228,"LINESTRING (11.8637685 53.0772033, 11.8639821 53.0770272)",,,,,
23037985,False,Großer Markt,residential,,False,23.464,"LINESTRING (11.8631474 53.0773564, 11.8629017 53.0775072)",,,,,
22763943,True,Großer Markt,residential,,False,45.64,"LINESTRING (11.8631474 53.0773564, 11.8635513 53.0772185, 11.8637685 53.0772033)",,,,,
22763864,True,Poststraße,living_street,,False,81.845,"LINESTRING (11.861994 53.0779998, 11.8623626 53.07782, 11.8627199 53.0776278, 11.862877 53.0775236, 11.8629017 53.0775072)",,,,,
22763945,True,Karl-Marx-Straße,residential,30,False,115.63900000000001,"LINESTRING (11.861994 53.0779998, 11.8617495 53.0780835, 11.8615007 53.0781437, 11.8610651 53.0782657, 11.8609284 53.0783313, 11.8608599 53.0783823, 11.8605998 53.078578)",,,,,
34324031,False,Heilige-Geist-Straße,residential,,False,62.178,"LINESTRING (11.861994 53.0779998, 11.8617838 53.0778847, 11.8612432 53.0776718)",,,,,
5008089,False,Karl-Marx-Straße,residential,30,False,20.922,"LINESTRING (11.8605998 53.078578, 11.8603924 53.078719)",,yes,,,
5008089,False,Karl-Marx-Straße,residential,30,True,20.922,"LINESTRING (11.8603924 53.078719, 11.8605998 53.078578)",,yes,,,
5008090,True,Karl-Marx-Straße,residential,30,False,66.651,"LINESTRING (11.8603924 53.078719, 11.8603239 53.0787504, 11.8596297 53.0789025, 11.8594771 53.0789511)",,,,,
23114251,False,Lindenstraße,residential,50,True,29.215,"LINESTRING (11.8593383 53.0789963, 11.8594697 53.0792469)",2,,,,
53554437,False,Lindenstraße,residential,,False,189.073,"LINESTRING (11.8593383 53.0789963, 11.8591493 53.0787157, 11.8581867 53.0779941, 11.8576944 53.077625)",,,,,
22760916,False,Rudolf-Breitscheid-Straße,residential,30,True,84.947,"LINESTRING (11.8594697 53.0792469, 11.8583374 53.0795947)",,,,,
23114251,False,Lindenstraße,residential,50,False,29.215,"LINESTRING (11.8594697 53.0792469, 11.8593383 53.0789963)",2,,,,
53554437,False,Lindenstraße,residential,,True,189.07299999999998,"LINESTRING (11.8576944 53.077625, 11.8581867 53.0779941, 11.8591493 53.0787157, 11.8593383 53.0789963)",,,,,
386349331,False,Lindenstraße,residential,,False,260.84499999999997,"LINESTRING (11.8576944 53.077625, 11.8566283 53.0768176, 11.8561312 53.0764412, 11.8557277 53.0761357, 11.8555118 53.0759929, 11.8554052 53.0757493)",,,,,
22762138,False,Grahlstraße,residential,,True,77.092,"LINESTRING (11.8554052 53.0757493, 11.8555104 53.0753516, 11.8555391 53.0750615)",,,,,
386349331,False,Lindenstraße,residential,,True,260.845,"LINESTRING (11.8554052 53.0757493, 11.8555118 53.0759929, 11.8557277 53.0761357, 11.8561312 53.0764412, 11.8566283 53.0768176, 11.8576944 53.077625)",,,,,
201659526,False,Grahlstraße,residential,,False,49.742,"LINESTRING (11.8555391 53.0750615, 11.8553807 53.0746244)",,,,,
22762138,False,Grahlstraße,residential,,False,77.092,"LINESTRING (11.8555391 53.0750615, 11.8555104 53.0753516, 11.8554052 53.0757493)",,,,,
23037980,False,Marienplatz,residential,,False,85.75399999999999,"LINESTRING (11.8555391 53.0750615, 11.8556723 53.0750606, 11.855852 53.0750687, 11.8568029 53.0751846)",,,,,
201659526,False,Grahlstraße,residential,,True,49.742,"LINESTRING (11.8553807 53.0746244, 11.8555391 53.0750615)",,,,,
22753971,False,Marienstraße,residential,,False,166.753,"LINESTRING (11.858343 53.0761571, 11.8558558 53.0760294)",,,,,
22753933,False,Koloniestraße,residential,,True,85.96600000000001,"LINESTRING (11.858343 53.0761571, 11.8582649 53.0756827, 11.8582521 53.0753864)",,,,,
23037981,True,Koloniestraße,living_street,,False,320.699,"LINESTRING (11.858343 53.0761571, 11.858717 53.0772735, 11.8593733 53.0788612, 11.8594771 53.0789511)",,,,,
22760916,False,Rudolf-Breitscheid-Straße,residential,30,False,82.417,"LINESTRING (11.856029 53.0803129, 11.8571255 53.079973)",,,,,
22760916,False,Rudolf-Breitscheid-Straße,residential,30,False,91.226,"LINESTRING (11.8571255 53.079973, 11.8583374 53.0795947)",,,,,
22760916,False,Rudolf-Breitscheid-Straße,residential,30,True,82.417,"LINESTRING (11.8571255 53.079973, 11.856029 53.0803129)",,,,,
22753959,False,Rudolf-Breitscheid-Straße,residential,30,False,63.036,"LINESTRING (11.8583374 53.0795947, 11.8577475 53.0791522)",,,,,
22760916,False,Rudolf-Breitscheid-Straße,residential,30,False,84.947,"LINESTRING (11.8583374 53.0795947, 11.8594697 53.0792469)",,,,,
22760916,False,Rudolf-Breitscheid-Straße,residential,30,True,91.226,"LINESTRING (11.8583374 53.0795947, 11.8571255 53.079973)",,,,,
22753959,False,Rudolf-Breitscheid-Straße,residential,30,True,63.036,"LINESTRING (11.8577475 53.0791522, 11.8583374 53.0795947)",,,,,
22753971,False,Marienstraße,residential,,True,166.753,"LINESTRING (11.8558558 53.0760294, 11.858343 53.0761571)",,,,,
4725898,False,Wittenberger Straße,residential,,False,36.62,"LINESTRING (11.8611376 53.0758749, 11.8606075 53.075791)",,,,,
388137691,False,Schuhmarkt,residential,,True,20.953,"LINESTRING (11.8611376 53.0758749, 11.8614307 53.075942)",,,,,
22754043,True,Wollweberstraße,residential,,False,78.423,"LINESTRING (11.8611376 53.0758749, 11.8612589 53.0757234, 11.8614041 53.0755849, 11.8614564 53.0755377, 11.8615493 53.0754885, 11.8617805 53.0754038, 11.8619092 53.0753845)",,,,,
22754113,True,Kochstraße,residential,,False,70.274,"LINESTRING (11.8619092 53.0753845, 11.8620652 53.0760095)",,,,,
22754043,True,Wollweberstraße,residential,,False,50.268,"LINESTRING (11.8619092 53.0753845, 11.8623734 53.0752736, 11.8626084 53.0752174)",,,,,
22754043,True,Wollweberstraße,residential,,False,22.318,"LINESTRING (11.8626084 53.0752174, 11.8629151 53.0751378)",,,,,
388137710,False,Uferstraße,residential,,True,55.211,"LINESTRING (11.8626084 53.0752174, 11.8624093 53.0747355)",,,,,
22754043,True,Wollweberstraße,residential,,False,8.042,"LINESTRING (11.8629151 53.0751378, 11.8630256 53.0751091)",,,,,
22762077,False,Sankt-Nikolai-Kirchplatz,residential,,False,16.678,"LINESTRING (11.8629151 53.0751378, 11.8628295 53.0749969)",,,,,
22754043,True,Wollweberstraße,residential,,False,38.981,"LINESTRING (11.8630256 53.0751091, 11.8635613 53.0749701)",,,,,
22761150,False,Krumme Straße,unclassified,,False,71.439,"LINESTRING (11.8630256 53.0751091, 11.8634355 53.0757025)",,,,,
22762112,False,Sankt-Nikolai-Kirchstraße,residential,,True,16.217,"LINESTRING (11.8635613 53.0749701, 11.8634799 53.0748327)",,,,,
22754043,True,Wollweberstraße,residential,,False,90.55100000000002,"LINESTRING (11.8635613 53.0749701, 11.8640117 53.0748766, 11.8642597 53.0748967, 11.8645021 53.0749509, 11.8648146 53.07507)",,,,,
22762082,False,Ochsengasse,residential,,True,62.397,"LINESTRING (11.8635613 53.0749701, 11.8636522 53.0751094, 11.8640463 53.075446)",,,,,
22754115,True,Schuhmarkt,residential,,False,24.023,"LINESTRING (11.8620652 53.0760095, 11.8620471 53.0760288, 11.8618886 53.0761977)",,,,,
22761150,False,Krumme Straße,unclassified,,True,71.439,"LINESTRING (11.8634355 53.0757025, 11.8630256 53.0751091)",,,,,
22761151,False,Krumme Straße,residential,,False,72.294,"LINESTRING (11.8635063 53.0756789, 11.8637935 53.0759336, 11.8639287 53.0760012, 11.8641102 53.0760456, 11.8643049 53.0760681)",,,,,
22762082,False,Ochsengasse,residential,,False,62.397,"LINESTRING (11.8640463 53.075446, 11.8636522 53.0751094, 11.8635613 53.0749701)",,,,,
22754115,True,Schuhmarkt,residential,,False,43.045,"LINESTRING (11.8614307 53.075942, 11.8620652 53.0760095)",,,,,
388137691,False,Schuhmarkt,residential,,False,20.953,"LINESTRING (11.8614307 53.075942, 11.8611376 53.0758749)",,,,,
439472814,True,Schuhmarkt,residential,,False,29.051,"LINESTRING (11.8618886 53.0761977, 11.861458 53.0761611)",,,,,
22762074,True,Krämerstraße,residential,,False,55.932,"LINESTRING (11.8618886 53.0761977, 11.8618561 53.0764464, 11.8617942 53.0766972)",,,,,
439472814,True,Schuhmarkt,residential,,False,24.431,"LINESTRING (11.861458 53.0761611, 11.8614307 53.075942)",,,,,
22762072,False,Mönchort,residential,,False,62.236000000000004,"LINESTRING (11.861458 53.0761611, 11.8610056 53.0762278, 11.8605714 53.0763292)",,,,,
22754117,True,Uferstraße,residential,,False,125.62199999999999,"LINESTRING (11.8634107 53.0762175, 11.8630039 53.0758712, 11.8629687 53.0758571, 11.8627499 53.0755976, 11.8626084 53.0752174)",,,,,
22754123,True,Uferstraße,residential,,False,38.673,"LINESTRING (11.8630199 53.0764741, 11.8634107 53.0762175)",,,,,
22771823,True,Schuhstraße,residential,,False,81.582,"LINESTRING (11.8630199 53.0764741, 11.8618886 53.0761977)",,,,,
"[275430337, 275430338]",False,Berliner Straße,residential,,False,73.734,"LINESTRING (11.8682081 53.0735816, 11.8685994 53.0734601, 11.869187 53.0732753)",2,,,,
275430338,False,Berliner Straße,residential,,True,132.151,"LINESTRING (11.8682081 53.0735816, 11.8676719 53.0737495, 11.8669115 53.0739541, 11.8664448 53.0741177)",,,,,
"[22762066, 719034003]",False,Ritterstraße,residential,30,True,372.042,"LINESTRING (11.8682081 53.0735816, 11.8684331 53.0737708, 11.8686768 53.0739759, 11.8687813 53.0740638, 11.8691013 53.0743331, 11.8692318 53.0744428, 11.8695184 53.0748987, 11.8699809 53.0756656, 11.8700156 53.076106, 11.869884 53.0762851, 11.8694308 53.0765017)",,,,,
"[275430337, 275430338]",False,Berliner Straße,residential,,True,73.734,"LINESTRING (11.869187 53.0732753, 11.8685994 53.0734601, 11.8682081 53.0735816)",2,,,,
22761145,False,Uferstraße,residential,,False,50.059,"LINESTRING (11.8614477 53.07353, 11.8618153 53.0739223)",,,destination,,
388137626,False,Beguinenstraße,residential,,False,23.422,"LINESTRING (11.8614477 53.07353, 11.8617583 53.0734323)",,,destination,,
"[388137626, 22762061]",False,"['Beguinenwiese', 'Beguinenstraße']",residential,,True,144.354,"LINESTRING (11.8614477 53.07353, 11.8609578 53.0736627, 11.8605341 53.0733328, 11.861154 53.0729164)",,,destination,,
22761145,False,Uferstraße,residential,,True,50.059,"LINESTRING (11.8618153 53.0739223, 11.8614477 53.07353)",,,destination,,
"[835253122, 22762070]",False,Gartenstraße,residential,,True,249.89100000000002,"LINESTRING (11.8618153 53.0739223, 11.861273 53.0741371, 11.8609382 53.0742611, 11.8599181 53.0747476, 11.8585874 53.0749999)",,,,,
"[971616907, 971616908, 382760319]",False,Uferstraße,residential,,False,41.386,"LINESTRING (11.8618153 53.0739223, 11.8618731 53.0739735, 11.86205 53.0741879, 11.8620726 53.0742279, 11.8620763 53.0742566)",,yes,destination,,
22761144,True,Uferstraße,residential,,False,26.215,"LINESTRING (11.8620763 53.0742566, 11.8621387 53.0742689, 11.8622683 53.0744491)",,,,,
"[971616907, 971616908, 382760319]",False,Uferstraße,residential,,True,41.386,"LINESTRING (11.8620763 53.0742566, 11.8620726 53.0742279, 11.86205 53.0741879, 11.8618731 53.0739735, 11.8618153 53.0739223)",,yes,destination,,
22761144,True,Uferstraße,residential,,False,33.21,"LINESTRING (11.8622683 53.0744491, 11.8624093 53.0747355)",,,,,
4725898,False,Wittenberger Straße,residential,,True,36.62,"LINESTRING (11.8606075 53.075791, 11.8611376 53.0758749)",,,,,
4725898,False,Wittenberger Straße,residential,,False,23.1,"LINESTRING (11.8606075 53.075791, 11.8604956 53.0757705, 11.860278 53.075728)",,,,,
22761147,True,Mauerstraße,residential,,False,92.525,"LINESTRING (11.8606075 53.075791, 11.861102 53.0750396, 11.8611168 53.0750172)",,,,,
22761147,True,Mauerstraße,residential,,False,36.365,"LINESTRING (11.8611168 53.0750172, 11.8612131 53.074913, 11.8613247 53.0748179, 11.8614163 53.0747448)",,,,,
388137689,False,Rosenhof,residential,,False,78.592,"LINESTRING (11.8611168 53.0750172, 11.8615265 53.0751609, 11.8614797 53.0750404, 11.8614163 53.0747448)",,,,,
22761147,True,Mauerstraße,residential,,False,66.712,"LINESTRING (11.8614163 53.0747448, 11.861508 53.0746896, 11.8616468 53.0746191, 11.8617641 53.0745671, 11.8619411 53.0745213, 11.8622683 53.0744491)",,,,,
388137689,False,Rosenhof,residential,,True,78.592,"LINESTRING (11.8614163 53.0747448, 11.8614797 53.0750404, 11.8615265 53.0751609, 11.8611168 53.0750172)",,,,,
"[383172092, 22761151]",False,Krumme Straße,residential,,False,35.916,"LINESTRING (11.8643049 53.0760681, 11.8643242 53.0760284, 11.8645828 53.0760408, 11.8647879 53.0760661)",,,,,
22761151,False,Krumme Straße,residential,,True,72.294,"LINESTRING (11.8643049 53.0760681, 11.8641102 53.0760456, 11.8639287 53.0760012, 11.8637935 53.0759336, 11.8635063 53.0756789)",,,,,
530283999,False,Wassergang,residential,,True,55.51299999999999,"LINESTRING (11.8643049 53.0760681, 11.8643036 53.0761016, 11.8642205 53.0761934, 11.8640703 53.0763529, 11.8639116 53.0765032)",,,,3,
22763942,True,Puschkinstraße,residential,,False,72.114,"LINESTRING (11.8647879 53.0760661, 11.8647487 53.0760963, 11.8646194 53.0761914, 11.8645147 53.0762992, 11.8642776 53.0766327)",,,,,
"[383172092, 22761151]",False,Krumme Straße,residential,,True,35.916,"LINESTRING (11.8647879 53.0760661, 11.8645828 53.0760408, 11.8643242 53.0760284, 11.8643049 53.0760681)",,,,,
388137630,False,Beguinenstraße,living_street,,True,132.104,"LINESTRING (11.8584936 53.0742291, 11.8579523 53.0740018, 11.8574138 53.0739633, 11.8570452 53.0739723, 11.8566788 53.0740772)",,,,,
388137626,False,Beguinenstraße,residential,,True,23.422,"LINESTRING (11.8617583 53.0734323, 11.8614477 53.07353)",,,destination,,
"[388137626, 22762061]",False,"['Beguinenwiese', 'Beguinenstraße']",residential,,False,144.354,"LINESTRING (11.861154 53.0729164, 11.8605341 53.0733328, 11.8609578 53.0736627, 11.8614477 53.07353)",,,destination,,
22762062,False,Ziegelhof,living_street,,False,3.14,"LINESTRING (11.8622274 53.0732838, 11.8621844 53.0732952)",,,,,
22762062,False,Ziegelhof,living_street,,True,130.448,"LINESTRING (11.8622274 53.0732838, 11.8625779 53.0732025, 11.8630356 53.073104, 11.8634679 53.0727766, 11.8636101 53.0726276, 11.8636604 53.0725693)",,,,,
22762063,False,Ziegelstraße,living_street,,True,142.675,"LINESTRING (11.8622274 53.0732838, 11.8619251 53.0729708, 11.8629419 53.0724072, 11.8630585 53.0723506)",,,,,
22762068,False,Karlstraße,residential,,False,20.658,"LINESTRING (11.8654214 53.0721225, 11.8657 53.0720419)",,,,,
22762068,False,Karlstraße,residential,,True,108.309,"LINESTRING (11.8654214 53.0721225, 11.8644352 53.0725781, 11.8642627 53.0727197, 11.8642125 53.072761)",,,,,
22762068,False,Karlstraße,residential,,True,20.658,"LINESTRING (11.8657 53.0720419, 11.8654214 53.0721225)",,,,,
22762065,True,Ritterstraße,residential,30,False,242.993,"LINESTRING (11.8657 53.0720419, 11.8676301 53.0729838, 11.8682081 53.0735816)",,,,,
4725895,False,Wittenberger Straße,residential,,False,12.818,"LINESTRING (11.858436 53.0754193, 11.8582521 53.0753864)",,,,,
22762070,False,Gartenstraße,residential,,False,47.719,"LINESTRING (11.858436 53.0754193, 11.8585874 53.0749999)",,,,,
"[4725899, 4725895]",False,Wittenberger Straße,residential,,True,127.75699999999999,"LINESTRING (11.858436 53.0754193, 11.8598187 53.0756446, 11.860278 53.075728)",,yes,,,
22762070,False,Gartenstraße,residential,,True,47.719,"LINESTRING (11.8585874 53.0749999, 11.858436 53.0754193)",,,,,
687368563,False,Gartenstraße,residential,,False,51.018,"LINESTRING (11.8585874 53.0749999, 11.8585196 53.0745429)",,,,,
"[835253122, 22762070]",False,Gartenstraße,residential,,False,249.891,"LINESTRING (11.8585874 53.0749999, 11.8599181 53.0747476, 11.8609382 53.0742611, 11.861273 53.0741371, 11.8618153 53.0739223)",,,,,
22762072,False,Mönchort,residential,,True,62.236000000000004,"LINESTRING (11.8605714 53.0763292, 11.8610056 53.0762278, 11.861458 53.0761611)",,,,,
531335727,False,Schulgang,residential,,True,23.709,"LINESTRING (11.8610819 53.0768262, 11.8607825 53.0767117)",,,,3,
22762076,True,Kirchplatz,residential,,False,51.638999999999996,"LINESTRING (11.8610819 53.0768262, 11.8611109 53.0769697, 11.8612515 53.0770428, 11.8614307 53.0770852, 11.8615841 53.0770925)",,,,3,
"[22762076, 531335735]",True,Kirchplatz,residential,,False,59.654,"LINESTRING (11.8617942 53.0766972, 11.8617699 53.0767446, 11.8614362 53.0766904, 11.8612879 53.0766951, 11.8611437 53.0767432, 11.8610819 53.0768262)",,,,3,
"[22762075, 917732667]",True,Großer Markt,residential,,False,117.75900000000001,"LINESTRING (11.8617942 53.0766972, 11.8619804 53.0767494, 11.8623805 53.0768829, 11.862603 53.0770203, 11.8629739 53.0772492, 11.8631474 53.0773564)",,,,,
34324027,False,Großer Markt,residential,,False,18.573,"LINESTRING (11.8615841 53.0770925, 11.8618596 53.07707)",,,,3,
23037985,False,Großer Markt,residential,,True,23.464,"LINESTRING (11.8629017 53.0775072, 11.8631474 53.0773564)",,,,,
23037976,True,Marktgasse,living_street,,False,45.897000000000006,"LINESTRING (11.8629017 53.0775072, 11.8631849 53.0776526, 11.8634402 53.077763)",,,,,
"[917732666, 23037983]",True,Großer Markt,residential,,False,85.198,"LINESTRING (11.8629017 53.0775072, 11.8625587 53.0773384, 11.862232 53.0771934, 11.8619168 53.0770837, 11.8618596 53.07707)",,,,,
22762077,False,Sankt-Nikolai-Kirchplatz,residential,,False,35.913,"LINESTRING (11.8628295 53.0749969, 11.862659 53.0746906)",,,,,
22762077,False,Sankt-Nikolai-Kirchplatz,residential,,True,16.678,"LINESTRING (11.8628295 53.0749969, 11.8629151 53.0751378)",,,,,
22762081,False,Sankt-Nikolai-Kirchplatz,residential,,False,47.129,"LINESTRING (11.8628295 53.0749969, 11.8634799 53.0748327)",,,,,
22762077,False,Sankt-Nikolai-Kirchplatz,residential,,True,35.913,"LINESTRING (11.862659 53.0746906, 11.8628295 53.0749969)",,,,,
22762078,False,Sankt-Nikolai-Kirchplatz,residential,,True,17.412,"LINESTRING (11.862659 53.0746906, 11.8624093 53.0747355)",,,,,
34158767,False,Sankt-Nikolai-Kirchplatz,residential,,False,4.627,"LINESTRING (11.862659 53.0746906, 11.8627278 53.0746858)",,,,,
34158767,False,Sankt-Nikolai-Kirchplatz,residential,,False,39.881,"LINESTRING (11.8627278 53.0746858, 11.8632999 53.0745833)",,,,,
34158767,False,Sankt-Nikolai-Kirchplatz,residential,,True,4.627,"LINESTRING (11.8627278 53.0746858, 11.862659 53.0746906)",,,,,
22762080,False,Sankt-Nikolai-Kirchplatz,residential,,False,58.467,"LINESTRING (11.8627278 53.0746858, 11.8626476 53.0744957, 11.8631641 53.0743843)",,,,,
22762079,False,Sankt-Nikolai-Kirchstraße,residential,,False,23.915,"LINESTRING (11.8632999 53.0745833, 11.8631641 53.0743843)",,,,,
22762112,False,Sankt-Nikolai-Kirchstraße,residential,,False,30.227,"LINESTRING (11.8632999 53.0745833, 11.8634799 53.0748327)",,,,,
34158767,False,Sankt-Nikolai-Kirchplatz,residential,,True,39.881,"LINESTRING (11.8632999 53.0745833, 11.8627278 53.0746858)",,,,,
22762081,False,Sankt-Nikolai-Kirchplatz,residential,,True,47.129,"LINESTRING (11.8634799 53.0748327, 11.8628295 53.0749969)",,,,,
22762112,False,Sankt-Nikolai-Kirchstraße,residential,,False,16.217,"LINESTRING (11.8634799 53.0748327, 11.8635613 53.0749701)",,,,,
22762112,False,Sankt-Nikolai-Kirchstraße,residential,,True,30.227,"LINESTRING (11.8634799 53.0748327, 11.8632999 53.0745833)",,,,,
22762078,False,Sankt-Nikolai-Kirchplatz,residential,,False,17.412,"LINESTRING (11.8624093 53.0747355, 11.862659 53.0746906)",,,,,
388137710,False,Uferstraße,residential,,False,55.211,"LINESTRING (11.8624093 53.0747355, 11.8626084 53.0752174)",,,,,
22762079,False,Sankt-Nikolai-Kirchstraße,residential,,True,23.915,"LINESTRING (11.8631641 53.0743843, 11.8632999 53.0745833)",,,,,
22762079,False,Sankt-Nikolai-Kirchstraße,residential,,False,37.161,"LINESTRING (11.8631641 53.0743843, 11.8631145 53.0742846, 11.8634741 53.0742053)",,,,,
22762080,False,Sankt-Nikolai-Kirchplatz,residential,,True,58.467,"LINESTRING (11.8631641 53.0743843, 11.8626476 53.0744957, 11.8627278 53.0746858)",,,,,
22762079,False,Sankt-Nikolai-Kirchstraße,residential,,True,37.161,"LINESTRING (11.8634741 53.0742053, 11.8631145 53.0742846, 11.8631641 53.0743843)",,,,,
201659535,False,Wittenberger Straße,residential,,False,18.849,"LINESTRING (11.8565493 53.0739266, 11.8566788 53.0740772)",,,,,
