osmid,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,tunnel,width,lanes,ref
"[1090122112, 195741734, 201216359, 201216360, 195741735, 1115686346, 1115686347, 201216361, 23719403]",Galgengasse,residential,20,False,True,155.99,"LINESTRING (10.1827346 49.3790774, 10.1828261 49.3791096, 10.1836957 49.3794153, 10.1837484 49.3794338, 10.1837619 49.3794389, 10.1838696 49.3794762, 10.1839669 49.3795079, 10.1839938 49.3795176, 10.1841654 49.3795833, 10.1844013 49.3796626, 10.1845188 49.3797103, 10.1845729 49.379736, 10.1846097 49.379763)",,building_passage,,,
550962055,Rosengasse,residential,20,False,False,90.975,"LINESTRING (10.1827346 49.3790774, 10.1828012 49.3789938, 10.1830801 49.3786618, 10.1831438 49.3785777, 10.1831828 49.3785263, 10.1833162 49.3783523)",,,5,,
"[1128025688, 655249595, 25026807]",Hofstatt,residential,20,False,False,56.922,"LINESTRING (10.1834024 49.3775715, 10.1837415 49.3775544, 10.1838715 49.3775459, 10.1841854 49.3775253)",,,,,
143914883,Rosengasse,residential,20,False,False,59.001000000000005,"LINESTRING (10.1834024 49.3775715, 10.1833441 49.3771417, 10.1833337 49.3770428)",,,5,,
"[143914883, 655249596, 655249597, 1128025687]",Rosengasse,residential,20,False,True,87.693,"LINESTRING (10.1834024 49.3775715, 10.1834291 49.377793, 10.1834309 49.3779011, 10.1834245 49.3780032, 10.1833762 49.3781681, 10.1833406 49.3782732, 10.1833162 49.3783523)",,,5,,
329121387,Wenggasse,residential,20,False,False,4.688,"LINESTRING (10.1833957 49.3764397, 10.1833806 49.3764807)",,,4.9,,
"[25026808, 1125283422]",Wenggasse,residential,20,False,False,33.577,"LINESTRING (10.1833957 49.3764397, 10.1835273 49.3763229, 10.18367 49.3761962)",,,,,
"[1119112192, 329121387, 1119112190, 1118398951]",Wenggasse,residential,20,False,True,73.83500000000001,"LINESTRING (10.1833957 49.3764397, 10.1833691 49.37643, 10.1831215 49.3763399, 10.1829501 49.3762776, 10.182862 49.3762427, 10.1825148 49.3761053)",,,"['6.2', '4.9']",,
329121388,Wenggasse,residential,20,False,True,27.266,"LINESTRING (10.1813337 49.3756348, 10.1810137 49.3755055)",,,5.6,,
"[1081612322, 25089819]",Brauhausgäßchen,"['residential', 'living_street']",20,False,False,79.014,"LINESTRING (10.1813337 49.3756348, 10.1816162 49.3753174, 10.1816844 49.3752601, 10.1819396 49.3750457)",,,,,
1081886503,Wenggasse,residential,20,False,False,75.82300000000001,"LINESTRING (10.1813337 49.3756348, 10.1819806 49.3758926, 10.1822259 49.3759919)",,,6.2,,
32490811,Untere Schmiedgasse,living_street,,False,False,45.585,"LINESTRING (10.1798976 49.3750886, 10.1800402 49.3746893)",,,,,
32490811,Untere Schmiedgasse,living_street,,False,True,12.829,"LINESTRING (10.1798976 49.3750886, 10.1798597 49.3752013)",,,,,
"[1118398952, 143914897, 1086597475, 1086597820]",Wenggasse,"['living_street', 'residential']",20,False,False,93.64099999999999,"LINESTRING (10.1798976 49.3750886, 10.1802503 49.375176, 10.1802959 49.3751951, 10.1806118 49.3753273, 10.1806504 49.3753435, 10.1810137 49.3755055)",,,,,
25089811,Sterngasse,living_street,,False,False,16.186,"LINESTRING (10.1803375 49.37373, 10.1805397 49.3737921)",,,,,
"[304670809, 24696925, 166194022, 166194023]","['Plönlein', 'Spitalgasse']",living_street,,False,True,31.590999999999998,"LINESTRING (10.1803375 49.37373, 10.1803077 49.3738275, 10.1802849 49.3739163, 10.1802703 49.3739817, 10.1802643 49.37401)",,building_passage,"['3.9', '3.6']",,
329121378,Spitalgasse,living_street,,False,False,53.394,"LINESTRING (10.1803375 49.37373, 10.1803669 49.3736178, 10.1803817 49.3735121, 10.1804095 49.3732525)",,,5.3,,
"[144222752, 459125031, 1118428405, 1118398326, 1118428406]",Ansbacher Straße,residential,50,False,True,68.955,"LINESTRING (10.1857059 49.3761875, 10.1856629 49.3761955, 10.1856108 49.3762051, 10.1853231 49.3762874, 10.184948 49.3763986, 10.1848764 49.3764198, 10.1848338 49.3764349)",,,,,
"[1134551601, 25608380]",Lehmusstraße,residential,,False,True,47.827,"LINESTRING (10.1855432 49.3814957, 10.1854763 49.3814919, 10.1854508 49.3814897, 10.1848879 49.3814412)",,,,,
24967696,Pürckhauerstraße,residential,50,False,True,165.68200000000002,"LINESTRING (10.175901 49.3813772, 10.1759535 49.3813836, 10.175975 49.3813869, 10.1768873 49.3815243, 10.1777922 49.3816764, 10.1778674 49.3816791, 10.1779305 49.3816737, 10.1779704 49.3816586, 10.1780037 49.3816352, 10.1780558 49.3815735)",,,,,
547297054,Mergentheimer Straße,secondary,50,False,True,39.391999999999996,"LINESTRING (10.175901 49.3813772, 10.1759441 49.3812554, 10.1759727 49.3811778, 10.1760023 49.3811019, 10.1760412 49.3810354)",,,,2,St 2268
"[24014408, 137998441]","['Vorm Würzburger Tor', 'Bezoldweg']",secondary,50,False,"[False, True]",169.98099999999997,"LINESTRING (10.1834981 49.3809975, 10.1836701 49.3809867, 10.183823 49.3809481, 10.1839472 49.3808744, 10.1840694 49.3807107, 10.1842522 49.3803776, 10.1843482 49.3801627, 10.1844072 49.3800415, 10.1844585 49.3799366, 10.1845498 49.3798038, 10.1845785 49.3797755, 10.1846097 49.379763)",,,,"['2', '3']",St 2268
"[137998441, 1115686666, 137998442, 1115686665, 1118398744]",Bezoldweg,secondary,50,False,True,224.60199999999998,"LINESTRING (10.1834981 49.3809975, 10.183377 49.3809865, 10.1831915 49.380956, 10.1830562 49.3809288, 10.1824822 49.3808136, 10.1823609 49.3807987, 10.1821032 49.380767, 10.1815769 49.3807182, 10.1814431 49.3807058, 10.1812017 49.3806867, 10.1808055 49.3806516, 10.1807784 49.3806477, 10.1807195 49.3806411, 10.1806339 49.3806315, 10.1804601 49.3806101)",,,,2,St 2268
145289317,Langemarckplatz,residential,,False,False,11.102,"LINESTRING (10.1834981 49.3809975, 10.1834671 49.3810442, 10.1834579 49.3810928)",,,,,
"[1090122112, 195741734, 201216359, 201216360, 201216361, 1115686346, 23719403, 1115686347, 195741735]",Galgengasse,residential,20,False,False,155.98999999999998,"LINESTRING (10.1846097 49.379763, 10.1845729 49.379736, 10.1845188 49.3797103, 10.1844013 49.3796626, 10.1841654 49.3795833, 10.1839938 49.3795176, 10.1839669 49.3795079, 10.1838696 49.3794762, 10.1837619 49.3794389, 10.1837484 49.3794338, 10.1836957 49.3794153, 10.1828261 49.3791096, 10.1827346 49.3790774)",,building_passage,,,
"[24014408, 137998441]","['Bezoldweg', 'Vorm Würzburger Tor']",secondary,50,False,"[False, True]",169.981,"LINESTRING (10.1846097 49.379763, 10.1845785 49.3797755, 10.1845498 49.3798038, 10.1844585 49.3799366, 10.1844072 49.3800415, 10.1843482 49.3801627, 10.1842522 49.3803776, 10.1840694 49.3807107, 10.1839472 49.3808744, 10.183823 49.3809481, 10.1836701 49.3809867, 10.1834981 49.3809975)",,,,"['2', '3']",St 2268
"[303634434, 1134552068, 199857835, 1137902604, 199857837, 199857839, 199857841, 199857845, 199857847, 143914872, 303634426]",Kobolzeller Steige,living_street,,False,True,223.941,"LINESTRING (10.1787916 49.3729567, 10.1788329 49.372963, 10.1788897 49.3729717, 10.1791095 49.3731244, 10.1795984 49.3734818, 10.1796358 49.3735095, 10.1796553 49.3735275, 10.1796907 49.3735671, 10.1797307 49.3736275, 10.1797957 49.3737256, 10.1798387 49.3737974, 10.179848 49.3738136, 10.1798587 49.3738357, 10.1798682 49.3738576, 10.179888 49.3739042, 10.1798918 49.3739142, 10.1799227 49.3740432, 10.1799871 49.3742984, 10.1800033 49.3743675, 10.1800114 49.3744019, 10.1800225 49.3744978, 10.180016 49.3746417, 10.1800402 49.3746893)",,building_passage,,,
31507762,Georgengasse,living_street,,True,False,9.883,"LINESTRING (10.1801993 49.3781627, 10.1800849 49.3781142)",,,,,
143914874,Milchmarkt,residential,20,True,False,31.767,"LINESTRING (10.1801993 49.3781627, 10.1804325 49.3779207)",,,,,
249912334,Milchmarkt,residential,20,True,False,21.841,"LINESTRING (10.1805192 49.3778276, 10.1806698 49.3776574)",,,,,
1115686607,Kapellenplatz,residential,20,False,True,58.745,"LINESTRING (10.1805192 49.3778276, 10.1798446 49.377534)",,,5,,
1115686607,Kapellenplatz,residential,20,False,False,58.745,"LINESTRING (10.1798446 49.377534, 10.1805192 49.3778276)",,,5,,
"[32261160, 25018985, 1085500861]","['Brudergäßchen', 'Jakobsgäßchen']",residential,20,False,False,89.664,"LINESTRING (10.1798446 49.377534, 10.1799419 49.3774175, 10.1799572 49.3773988, 10.1800316 49.3773077, 10.1802692 49.3773627, 10.1803975 49.3773731, 10.1805036 49.3773604, 10.1805988 49.3773596, 10.1808447 49.3774131)",,,,,
"[1115701043, 143914868]",Kapellenplatz,residential,20,False,True,73.181,"LINESTRING (10.1798446 49.377534, 10.1797477 49.3776619, 10.1802138 49.3778381, 10.1804325 49.3779207)",,,,,
1085500851,Milchmarkt,residential,20,True,False,12.106,"LINESTRING (10.1804325 49.3779207, 10.1805192 49.3778276)",,,,,
"[1115701043, 143914868]",Kapellenplatz,residential,20,False,False,73.181,"LINESTRING (10.1804325 49.3779207, 10.1802138 49.3778381, 10.1797477 49.3776619, 10.1798446 49.377534)",,,,,
42440947,Nuschweg,residential,20,False,True,212.95199999999997,"LINESTRING (10.174205 49.381207, 10.1741554 49.3809894, 10.1741331 49.3807588, 10.1741254 49.3806842, 10.1741438 49.380587, 10.1741737 49.3805131, 10.1742135 49.380476, 10.174268 49.3804649, 10.1745759 49.3804334, 10.1748151 49.3804176, 10.1749634 49.3804356, 10.1751994 49.3805078, 10.1753077 49.3805527, 10.1755889 49.3806589, 10.1758229 49.3807365, 10.1758746 49.380756)",,,,,
42440947,Nuschweg,residential,20,False,False,212.952,"LINESTRING (10.1758746 49.380756, 10.1758229 49.3807365, 10.1755889 49.3806589, 10.1753077 49.3805527, 10.1751994 49.3805078, 10.1749634 49.3804356, 10.1748151 49.3804176, 10.1745759 49.3804334, 10.174268 49.3804649, 10.1742135 49.380476, 10.1741737 49.3805131, 10.1741438 49.380587, 10.1741254 49.3806842, 10.1741331 49.3807588, 10.1741554 49.3809894, 10.174205 49.381207)",,,,,
"[204735904, 172895297, 24963971, 27511590, 27511591, 27511594, 303634445, 1118428435, 24703167]","['Klingengasse', 'Klingentorbastei']",residential,20,False,"[False, True]",90.217,"LINESTRING (10.1758746 49.380756, 10.1758787 49.3807264, 10.1759246 49.3806369, 10.1759679 49.3805898, 10.1760037 49.3805685, 10.1760153 49.380562, 10.1760963 49.3805141, 10.1761716 49.3804858, 10.176264 49.3804643, 10.1763269 49.3804364, 10.1763893 49.3804023, 10.1764245 49.3803598, 10.176445 49.3802478, 10.1764543 49.3801941, 10.1764561 49.3801842, 10.1764616 49.3801632, 10.1764887 49.3801163)",yes,building_passage,4.7,,
316501647,Klingentorbastei,residential,20,False,False,33.781,"LINESTRING (10.1758746 49.380756, 10.1759998 49.3810097, 10.1760153 49.381021, 10.1760412 49.3810354)",,,,,
"[24664213, 24963973, 67306262]","['Mergentheimer Straße', 'Bezoldweg']",secondary,50,False,"[False, True]",195.47000000000003,"LINESTRING (10.1760412 49.3810354, 10.1761264 49.3809662, 10.1762055 49.3809136, 10.1763276 49.3808475, 10.1765393 49.3807554, 10.176703 49.3806966, 10.1768403 49.3806584, 10.1772811 49.3805682, 10.1775154 49.3805367, 10.1778086 49.3805122, 10.1781856 49.3804956, 10.178512 49.3804919)",,,,2,St 2268
316501647,Klingentorbastei,residential,20,False,True,33.781,"LINESTRING (10.1760412 49.3810354, 10.1760153 49.381021, 10.1759998 49.3810097, 10.1758746 49.380756)",,,,,
547297054,Mergentheimer Straße,secondary,50,False,False,39.391999999999996,"LINESTRING (10.1760412 49.3810354, 10.1760023 49.3811019, 10.1759727 49.3811778, 10.1759441 49.3812554, 10.175901 49.3813772)",,,,2,St 2268
"[34879553, 1134551116]",Klostergasse,living_street,,False,False,49.092,"LINESTRING (10.1773602 49.3776608, 10.1771049 49.377631, 10.1768466 49.3776287, 10.1766862 49.3776273)",,,,,
"[28830534, 31458922, 1125283549, 143914870]",Klingengasse,living_street,,False,False,76.781,"LINESTRING (10.1773602 49.3776608, 10.1773153 49.3777365, 10.1772984 49.377794, 10.177282 49.3779452, 10.1772662 49.3780663, 10.1772338 49.3782835, 10.177225 49.3783427)",,building_passage,,,
"[1134551681, 303634427]",Kirchplatz,living_street,,False,True,61.442,"LINESTRING (10.1773602 49.3776608, 10.1781151 49.3777765, 10.1781864 49.3777872)",,,,,
303634410,Klingengasse,residential,20,False,False,8.463,"LINESTRING (10.1768386 49.3794188, 10.1768066 49.379492)",,,4.7,,
1134550912,Fuchsengäßchen,residential,20,False,False,87.974,"LINESTRING (10.1768386 49.3794188, 10.178024 49.379593)",,,,,
"[1125283546, 1125283547]",Klingengasse,residential,20,False,True,56.247,"LINESTRING (10.1768386 49.3794188, 10.176999 49.3790823, 10.1770689 49.3789357)",,,4.7,,
"[1137091337, 201216739, 1138112478]",Rödergasse,residential,20,True,False,82.48599999999999,"LINESTRING (10.1822 49.3770814, 10.182287 49.3770832, 10.1827387 49.3770923, 10.1830521 49.3770748, 10.1831931 49.3770588, 10.1833337 49.3770428)",,,5,,
"[24249273, 1219843523]",Erbsengäßchen,residential,20,False,False,111.60000000000001,"LINESTRING (10.1822 49.3770814, 10.1822171 49.3769487, 10.1822419 49.3767568, 10.1822712 49.3766227, 10.1823609 49.3763685, 10.1825148 49.3761053)",,,"['3.5', '3.7']",,
143914864,Marktplatz,living_street,,False,False,23.004,"LINESTRING (10.1792845 49.3768756, 10.17898 49.3769347)",,,,,
844985641,Marktplatz,living_street,,False,True,14.091,"LINESTRING (10.1792845 49.3768756, 10.1792474 49.377)",,,,,
25019002,Obere Schmiedgasse,living_street,,False,False,109.054,"LINESTRING (10.1792845 49.3768756, 10.1792881 49.3768663, 10.1795897 49.3759152)",,,5,,
"[28900242, 547302515]",Herrngasse,living_street,,False,True,107.658,"LINESTRING (10.1759866 49.3768521, 10.1768417 49.3768589, 10.1771018 49.3768591, 10.1773809 49.3768563, 10.1774646 49.3768822)",,,,,
547302516,Herrngasse,living_street,,False,False,44.481,"LINESTRING (10.1759866 49.3768521, 10.1755484 49.3768497, 10.1753762 49.3768254)",,,,,
"[1143413330, 24248909, 1143413527]",Heringsbronnengäßchen,living_street,,False,False,72.789,"LINESTRING (10.1759866 49.3768521, 10.1759889 49.376792, 10.1759934 49.3766724, 10.175997 49.3765777, 10.1759971 49.3765308, 10.1759979 49.3763696, 10.176022 49.3762571, 10.1760601 49.3762042)",,,,,
1138113687,Herrngasse,living_street,,False,False,6.312,"LINESTRING (10.1753762 49.3768254, 10.1752919 49.3768109)",,,,,
"[1134551111, 315851469, 143925814, 1138113689, 1138113690]","['Klostergasse', 'Trompetergäßchen']",living_street,,False,True,181.035,"LINESTRING (10.1753762 49.3768254, 10.1752863 49.3770112, 10.1752445 49.3771149, 10.1752065 49.3771811, 10.1751648 49.3772989, 10.1751637 49.3773277, 10.1751823 49.3773543, 10.1752597 49.3774279, 10.175323 49.3774929, 10.1753712 49.377523, 10.1754272 49.3775389, 10.1755121 49.3775543, 10.1756085 49.3775696, 10.175728 49.3775857, 10.1757885 49.3775899, 10.1761279 49.3776137, 10.1764084 49.3776226, 10.1766862 49.3776273)",,,,,
547302516,Herrngasse,living_street,,False,True,44.481,"LINESTRING (10.1753762 49.3768254, 10.1755484 49.3768497, 10.1759866 49.3768521)",,,,,
23448896,Heugasse,living_street,,True,False,56.867,"LINESTRING (10.1790621 49.3778497, 10.1789858 49.3783587)",,,,,
25019001,Markt,living_street,,True,False,10.937,"LINESTRING (10.1790621 49.3778497, 10.1790808 49.3777521)",,,,,
"[1134551684, 23448895]",Kirchplatz,living_street,,False,False,39.372,"LINESTRING (10.1790621 49.3778497, 10.1785504 49.3778323, 10.178519 49.3778312)",,,,,
23448895,Kirchplatz,living_street,,False,False,24.571,"LINESTRING (10.178519 49.3778312, 10.1781864 49.3777872)",,,,,
"[1134551684, 23448895]",Kirchplatz,living_street,,False,True,39.372,"LINESTRING (10.178519 49.3778312, 10.1785504 49.3778323, 10.1790621 49.3778497)",,,,,
"[25019004, 1145559366]",Kirchplatz,living_street,,False,False,36.754,"LINESTRING (10.178519 49.3778312, 10.1785066 49.3780421, 10.1784996 49.3781615)",,,,,
201945937,Herrngasse,living_street,,False,True,32.786,"LINESTRING (10.1774646 49.3768822, 10.1779159 49.3769067)",,,,,
"[28900242, 547302515]",Herrngasse,living_street,,False,False,107.658,"LINESTRING (10.1774646 49.3768822, 10.1773809 49.3768563, 10.1771018 49.3768591, 10.1768417 49.3768589, 10.1759866 49.3768521)",,,,,
"[1118428459, 143914869]",Kirchgasse,living_street,,True,False,51.755,"LINESTRING (10.1774646 49.3768822, 10.1774683 49.37698, 10.1774732 49.3773476)",,,,,
1134551122,Rosmaringäßchen,living_street,,False,True,25.239,"LINESTRING (10.1774732 49.3773476, 10.1778218 49.3773503)",,,,,
"[1136220539, 143914869]",Kirchgasse,living_street,,True,False,35.951,"LINESTRING (10.1774732 49.3773476, 10.1774397 49.3775041, 10.1773915 49.3776131, 10.1773602 49.3776608)",,,,,
24248917,Sülzengäßchen,living_street,,False,True,95.989,"LINESTRING (10.1789647 49.3784747, 10.1791631 49.3784493, 10.1793922 49.3784201, 10.1796918 49.3783792, 10.1798377 49.3783389, 10.1799246 49.378276, 10.1800849 49.3781142)",,,,,
31507769,Heugasse,residential,20,True,False,28.603,"LINESTRING (10.1789647 49.3784747, 10.1789757 49.3786067, 10.1789849 49.3787316)",,,,,
40501065,Küblersgäßchen,living_street,,False,False,42.435,"LINESTRING (10.1789647 49.3784747, 10.1785745 49.3785206, 10.1783886 49.378545)",,,,,
23448998,Schrannenplatz,residential,20,False,False,52.20100000000001,"LINESTRING (10.1789503 49.3792086, 10.1789543 49.3793865, 10.1789578 49.3795445, 10.1789608 49.379678)",,,,,
28830411,Schrannenplatz,residential,20,False,True,61.18099999999999,"LINESTRING (10.1789503 49.3792086, 10.1793883 49.3792616, 10.1794981 49.379275, 10.1795659 49.3792836, 10.1797807 49.3793108)",,,,,
"[1118397888, 1118397889, 1118397890, 329121379, 329121381, 24248304, 1115701042, 1118397619, 1118397622, 1088822073, 1118397913, 1088822074]",Röderschütt,living_street,,False,False,318.262,"LINESTRING (10.1802643 49.37401, 10.1804206 49.3740443, 10.1806973 49.3741099, 10.1808466 49.37416, 10.1810061 49.3742309, 10.1811494 49.3743012, 10.1812906 49.3743705, 10.1813468 49.3743981, 10.1814396 49.3744498, 10.1814734 49.3744686, 10.1816068 49.374543, 10.1821495 49.3748454, 10.1822029 49.3748814, 10.1822248 49.3748962, 10.1822623 49.3749215, 10.1823033 49.3749476, 10.1823382 49.3749698, 10.1828301 49.3753066, 10.1828796 49.3753405, 10.1832169 49.3755834, 10.1832943 49.375641, 10.1833481 49.3757575, 10.1834047 49.3759031)",,,2.3,,
"[304670809, 24696925, 166194022, 166194023]","['Plönlein', 'Spitalgasse']",living_street,,False,False,31.591,"LINESTRING (10.1802643 49.37401, 10.1802703 49.3739817, 10.1802849 49.3739163, 10.1803077 49.3738275, 10.1803375 49.37373)",,building_passage,"['3.9', '3.6']",,
42712487,Plönlein,living_street,,False,True,25.907,"LINESTRING (10.1802643 49.37401, 10.1802386 49.374087, 10.1801954 49.3742386)",,,,,
"[31511184, 1081886416]",Neugasse,residential,20,False,True,73.91199999999999,"LINESTRING (10.1834047 49.3759031, 10.183327 49.3758328, 10.1832202 49.3757638, 10.1831172 49.3757082, 10.1828028 49.375597, 10.1827101 49.3755642, 10.1825968 49.3755103)",,,,,
"[1118397888, 1118397889, 1118397890, 329121379, 329121381, 1118397913, 24248304, 1115701042, 1118397619, 1118397622, 1088822073, 1088822074]",Röderschütt,living_street,,False,True,318.26200000000006,"LINESTRING (10.1834047 49.3759031, 10.1833481 49.3757575, 10.1832943 49.375641, 10.1832169 49.3755834, 10.1828796 49.3753405, 10.1828301 49.3753066, 10.1823382 49.3749698, 10.1823033 49.3749476, 10.1822623 49.3749215, 10.1822248 49.3748962, 10.1822029 49.3748814, 10.1821495 49.3748454, 10.1816068 49.374543, 10.1814734 49.3744686, 10.1814396 49.3744498, 10.1813468 49.3743981, 10.1812906 49.3743705, 10.1811494 49.3743012, 10.1810061 49.3742309, 10.1808466 49.37416, 10.1806973 49.3741099, 10.1804206 49.3740443, 10.1802643 49.37401)",,,2.3,,
"[1110761249, 1118398766]",Röderschütt,residential,20,False,False,37.83,"LINESTRING (10.1834047 49.3759031, 10.1836345 49.3761569, 10.18367 49.3761962)",,,,,
25026809,Wenggasse,residential,20,False,False,26.498,"LINESTRING (10.1837381 49.3765254, 10.1835772 49.3765178, 10.1833806 49.3764807)",,,3.1,,
"[1110761249, 31511180]",Röderschütt,residential,20,False,True,37.864,"LINESTRING (10.1837381 49.3765254, 10.1837621 49.3764119, 10.1837514 49.3763326, 10.18369 49.3762297, 10.18367 49.3761962)",,,,,
1110761247,Röderschütt,residential,20,False,False,18.034,"LINESTRING (10.1837381 49.3765254, 10.1837628 49.3766117, 10.1837984 49.3766824)",,,,,
143914883,Rosengasse,residential,20,False,True,59.001000000000005,"LINESTRING (10.1833337 49.3770428, 10.1833441 49.3771417, 10.1834024 49.3775715)",,,5,,
329121387,Wenggasse,residential,20,False,True,63.788000000000004,"LINESTRING (10.1833337 49.3770428, 10.1832981 49.3769752, 10.1832737 49.3768844, 10.1833045 49.3767211, 10.1833606 49.3765348, 10.1833713 49.3765058, 10.1833806 49.3764807)",,,4.9,,
"[1126572783, 24248306, 666131700, 195577493, 195577494, 195577495, 195577496, 195577497]",Rödergasse,residential,20,False,True,129.858,"LINESTRING (10.1833337 49.3770428, 10.1835081 49.3770079, 10.1836785 49.3769631, 10.1839088 49.3768862, 10.1839254 49.3768802, 10.1840354 49.3768431, 10.1841749 49.3767962, 10.1844161 49.3766953, 10.1844716 49.3766564, 10.1845373 49.3766105, 10.184587 49.3765727, 10.1846867 49.3764997, 10.1847769 49.3764578, 10.1847983 49.3764492, 10.1848338 49.3764349)",yes,building_passage,6,,
1119112190,Wenggasse,residential,20,False,False,24.423,"LINESTRING (10.1822259 49.3759919, 10.1825148 49.3761053)",,,6.2,,
"[24248904, 1119112191, 1134551998, 1134552000]",Millergasse,residential,20,False,False,59.906,"LINESTRING (10.1822259 49.3759919, 10.1822992 49.3758967, 10.1823602 49.3758176, 10.1824333 49.3757226, 10.1825968 49.3755103)",,,6.2,,
1081886503,Wenggasse,residential,20,False,True,75.82300000000001,"LINESTRING (10.1822259 49.3759919, 10.1819806 49.3758926, 10.1813337 49.3756348)",,,6.2,,
"[1081886416, 31511184]",Neugasse,residential,20,False,False,73.912,"LINESTRING (10.1825968 49.3755103, 10.1827101 49.3755642, 10.1828028 49.375597, 10.1831172 49.3757082, 10.1832202 49.3757638, 10.183327 49.3758328, 10.1834047 49.3759031)",,,,,
"[329121380, 1123086132, 1123086133, 1123086134, 1123086135, 1123086136, 1123086137, 1123086138, 1123086139, 1123086140]",Neugasse,living_street,,False,True,70.25899999999999,"LINESTRING (10.1825968 49.3755103, 10.1824629 49.3754097, 10.1824147 49.3753735, 10.1823916 49.3753561, 10.1823572 49.3753302, 10.1823147 49.3752983, 10.1822877 49.3752802, 10.1821706 49.3752012, 10.1821037 49.3751562, 10.1819911 49.3750804, 10.1819396 49.3750457)",,,,,
"[1134552000, 24248904, 1134551998, 1119112191]",Millergasse,residential,20,False,True,59.906,"LINESTRING (10.1825968 49.3755103, 10.1824333 49.3757226, 10.1823602 49.3758176, 10.1822992 49.3758967, 10.1822259 49.3759919)",,,6.2,,
143914864,Marktplatz,living_street,,False,True,23.004,"LINESTRING (10.17898 49.3769347, 10.1792845 49.3768756)",,,,,
"[24248905, 1134551173, 1134551174]",Hofbronnengasse,living_street,,False,False,139.775,"LINESTRING (10.17898 49.3769347, 10.1789943 49.3768413, 10.1789705 49.3767125, 10.1789023 49.3766389, 10.17889 49.3763756, 10.1788796 49.3762408, 10.1788651 49.376136, 10.1787915 49.3758369, 10.1788008 49.3757877, 10.1788179 49.375697)",,,,,
"[1128026424, 37061873, 666875150]",Marktplatz,living_street,,False,False,47.45100000000001,"LINESTRING (10.17898 49.3769347, 10.1788954 49.3769504, 10.178695 49.3769409, 10.178565 49.3769317, 10.1783298 49.3769211)",,,8.1,,
37061874,Burggasse,living_street,,False,True,60.92699999999999,"LINESTRING (10.1788179 49.375697, 10.1792277 49.3758179, 10.1793275 49.3758452, 10.1795897 49.3759152)",,,,,
"[24248905, 1134551173, 1134551174]",Hofbronnengasse,living_street,,False,True,139.775,"LINESTRING (10.1788179 49.375697, 10.1788008 49.3757877, 10.1787915 49.3758369, 10.1788651 49.376136, 10.1788796 49.3762408, 10.17889 49.3763756, 10.1789023 49.3766389, 10.1789705 49.3767125, 10.1789943 49.3768413, 10.17898 49.3769347)",,,,,
