osmid,ref,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,width,bridge
564239240,,Jensendamm,residential,50,False,True,37.405,"LINESTRING (10.136366 54.3248026, 10.1362356 54.3247776, 10.1361123 54.3247707, 10.1359214 54.3247791, 10.1357977 54.3247859)",3,,
"[1154730409, 701669333]",,Jensendamm,residential,,False,False,83.182,"LINESTRING (10.136366 54.3248026, 10.1365477 54.3248549, 10.1368838 54.3249253, 10.1375643 54.3250677)",,8,
430107283,,Schlossplatz,residential,20,False,True,65.505,"LINESTRING (10.1423869 54.3240572, 10.1425273 54.3238816, 10.1425432 54.3238155, 10.142532 54.3237806, 10.1423094 54.3235791, 10.1422476 54.3235397)",,,
"[5301035, 39593394, 727145075]",,"['Burgstraße', 'Dänische Straße']",residential,20,False,True,108.71700000000001,"LINESTRING (10.1423869 54.3240572, 10.1423302 54.3241358, 10.1422947 54.3241772, 10.1421304 54.3243287, 10.1420672 54.3244048, 10.1420351 54.3244572, 10.1420203 54.3245035, 10.1420147 54.3245338, 10.1420155 54.3245642, 10.1420163 54.3245916, 10.1420304 54.3246362, 10.1420524 54.3246688, 10.1421079 54.3247482, 10.1422222 54.3248695, 10.1422667 54.3249523)",2,,
395447811,,Eggerstedtstraße,unclassified,,True,False,64.173,"LINESTRING (10.1402954 54.3224322, 10.1409669 54.3228561)",,,
"[1248850852, 26985526]",,Schuhmacherstraße,residential,,True,False,138.173,"LINESTRING (10.1402954 54.3224322, 10.1417645 54.3217411, 10.1417935 54.3217042, 10.1418943 54.3216218)",,,
"[9479848, 564239242, 5340108]",K 29,Martensdamm,tertiary,50,False,False,143.776,"LINESTRING (10.1355692 54.326046, 10.13555 54.3258915, 10.1355355 54.325807, 10.1355134 54.325678, 10.1354885 54.3255325, 10.1354858 54.3254731, 10.1354925 54.3254152, 10.135518 54.3253659, 10.1355619 54.3252864, 10.1356909 54.3250929, 10.1357862 54.3249358, 10.1358027 54.3248641, 10.1357977 54.3247859)",4,,yes
573254960,,Lorentzendamm,residential,30,False,True,325.501,"LINESTRING (10.1355692 54.326046, 10.135732 54.3260725, 10.1361605 54.3261332, 10.1367332 54.3262356, 10.1374352 54.326369, 10.1378084 54.3264361, 10.1390852 54.3266367, 10.1395975 54.3267079, 10.1399454 54.326741, 10.1404257 54.3267457)",,,
573254960,,Lorentzendamm,residential,30,False,False,325.50100000000003,"LINESTRING (10.1404257 54.3267457, 10.1399454 54.326741, 10.1395975 54.3267079, 10.1390852 54.3266367, 10.1378084 54.3264361, 10.1374352 54.326369, 10.1367332 54.3262356, 10.1361605 54.3261332, 10.135732 54.3260725, 10.1355692 54.326046)",,,
567071105,K 29,Rathausstraße,tertiary,30,False,True,38.403999999999996,"LINESTRING (10.1352699 54.3227874, 10.1351747 54.3227841, 10.1350644 54.3228043, 10.134889 54.3228365, 10.1347516 54.3229191)",,,
837264073,K 29,,tertiary,30,False,True,17.157999999999998,"LINESTRING (10.1352699 54.3227874, 10.1354395 54.3228154, 10.1354475 54.3228167, 10.1355158 54.322841)",,,
12165521,K 29,Exerzierplatz,tertiary,,False,True,13.412,"LINESTRING (10.1285576 54.3205855, 10.1284709 54.320476)",4,,
"[7998632, 121243036, 1102992903]",K 29,Exerzierplatz,tertiary,,False,True,117.79499999999999,"LINESTRING (10.1285576 54.3205855, 10.1286534 54.3206985, 10.1286767 54.3207289, 10.1287544 54.3208214, 10.1289546 54.3210466, 10.1290592 54.3211593, 10.1291873 54.3212973, 10.1292126 54.3213272, 10.1292419 54.3213609, 10.1293852 54.3215283)",3,10,
29651991,L 194,,secondary,,True,False,13.855,"LINESTRING (10.1331622 54.3182896, 10.1333423 54.3182226)",2,,
121243055,L 194,Ziegelteich,secondary,50,False,True,15.733,"LINESTRING (10.1304369 54.3200692, 10.1306286 54.3199825)",4,,
9353866,,Großer Kuhberg,residential,50,True,False,38.730000000000004,"LINESTRING (10.1304369 54.3200692, 10.1305648 54.3201063, 10.1307644 54.3201233, 10.1310133 54.3200981)",,,
"[275422323, 275422324, 275422325]",L 194,Ziegelteich,secondary,50,False,False,87.935,"LINESTRING (10.1304369 54.3200692, 10.1302043 54.3201341, 10.1299651 54.3201796, 10.1296225 54.3202459, 10.1295058 54.3202654, 10.1291621 54.3203354)","['4', '5']",,
28871413,K 29,Hopfenstraße,residential,50,False,True,28.586999999999996,"LINESTRING (10.1316448 54.3191133, 10.1314993 54.3190593, 10.1314307 54.3190338, 10.1313843 54.3190166, 10.1312737 54.3189746)",3,,
"[28060354, 980578967, 980578968, 498866393, 1155317946]",L 194,Ziegelteich,secondary,50,True,False,138.896,"LINESTRING (10.1316448 54.3191133, 10.1316597 54.3190417, 10.131669 54.3190005, 10.1318229 54.3188736, 10.1319864 54.3187636, 10.1324885 54.3185402, 10.1325616 54.3185124, 10.1328595 54.3184028, 10.1329864 54.3183554, 10.1330587 54.3183283, 10.1331622 54.3182896)",3,,
"[1155620904, 8666488]",L 194,Ziegelteich,secondary,50,False,False,54.562,"LINESTRING (10.1316448 54.3191133, 10.131489 54.319269, 10.1314103 54.3193519, 10.1313658 54.3193989, 10.1312199 54.3195367)",4,,
40008845,,Eggerstedtstraße,residential,50,False,False,12.684,"LINESTRING (10.1401016 54.3211214, 10.1401912 54.32102)",,,
39994649,,Eggerstedtstraße,residential,50,True,False,44.367,"LINESTRING (10.1401016 54.3211214, 10.1400302 54.3212081, 10.1398361 54.321424, 10.1397854 54.3214751)",2,,
"[30647425, 323063351, 1105183663]",L 321,Kaistraße,secondary,50,True,False,199.695,"LINESTRING (10.1401016 54.3211214, 10.1399065 54.3210555, 10.139394 54.3208602, 10.139279 54.3208164, 10.1387924 54.3205379, 10.1386512 54.3204519, 10.138239 54.320193, 10.1379592 54.3200261, 10.1378108 54.3199376)",3,,
1155315307,,Sartorikai,unclassified,50,False,True,13.095,"LINESTRING (10.1416211 54.3215048, 10.1417199 54.3214021)",3,,
859203975,L 321,Wall,secondary,50,True,False,107.449,"LINESTRING (10.1416211 54.3215048, 10.1413223 54.3214145, 10.1408181 54.3212917, 10.140403 54.3211932, 10.1402442 54.3211586, 10.1401016 54.3211214)",3,,
"[27223843, 1154728713, 67153455, 1154729557, 543576181, 543576182, 1154729081]",,"['Küterstraße', 'Kehdenstraße']",residential,20,True,False,217.15200000000002,"LINESTRING (10.1369297 54.3229605, 10.1370075 54.3229791, 10.1373213 54.3230631, 10.1375123 54.3231162, 10.1380659 54.3232702, 10.1382701 54.323327, 10.1383024 54.3233527, 10.1383173 54.3233858, 10.138306 54.3234121, 10.1382817 54.323441, 10.1382321 54.3234683, 10.1381136 54.3235335, 10.1378833 54.3236604, 10.1374664 54.32389, 10.1370799 54.3241029)",1,4.5,
836241434,,Kehdenstraße,residential,,False,True,29.797,"LINESTRING (10.1369297 54.3229605, 10.1369115 54.3229553, 10.1365165 54.3228433)",1,4.5,
11406818,,Waisenhofstraße,residential,30,False,True,121.72,"LINESTRING (10.1305682 54.3222305, 10.1304519 54.3222944, 10.1294901 54.3228228, 10.1293172 54.3229129, 10.129276 54.3229356, 10.1291937 54.3229757)",,,
"[1162477600, 121243045, 1118631527]",K 29,Rathausstraße,tertiary,50,False,False,149.70499999999998,"LINESTRING (10.1305682 54.3222305, 10.1307298 54.3223239, 10.1310873 54.322541, 10.1314673 54.3227724, 10.1315458 54.3228202, 10.1319927 54.3230935, 10.1320382 54.3231236, 10.1321619 54.3232043)",2,,
531556739,,Waisenhofstraße,residential,30,False,True,169.375,"LINESTRING (10.1305682 54.3222305, 10.1307173 54.3221515, 10.1312638 54.3218621, 10.131348 54.3218175, 10.1316737 54.3216387, 10.1317303 54.3216077, 10.1322755 54.3212563, 10.1323463 54.3212143, 10.1324247 54.3211614)",,6.6,
"[7998614, 1162477839]",K 29,Rathausstraße,tertiary,50,False,True,109.50500000000001,"LINESTRING (10.1305682 54.3222305, 10.1296251 54.3216673, 10.1295647 54.3216276, 10.1295026 54.3215884, 10.1293852 54.3215283)","['2', '3']",,
"[1110119490, 1086958180, 12154797]",,Legienstraße,residential,30,False,False,98.922,"LINESTRING (10.1326828 54.3264989, 10.132586 54.3265537, 10.1322344 54.3267529, 10.1320929 54.3268318, 10.132047 54.3268574, 10.1315838 54.3271159)",,,
"[1086958181, 12154797, 12157325, 1114728437, 1114728438, 1114728439, 1121678170, 993813597]",,"['Legienstraße', 'Lorentzendamm']",residential,30,False,"[False, True]",410.22200000000004,"LINESTRING (10.1326828 54.3264989, 10.1333338 54.3261321, 10.1333769 54.3261091, 10.1334579 54.3260639, 10.1340118 54.3257547, 10.1340532 54.3256681, 10.1339433 54.3256293, 10.1336535 54.325527, 10.1332752 54.3253924, 10.1329564 54.3252307, 10.1325171 54.3250132, 10.1324383 54.3249692, 10.1322722 54.324866, 10.1322254 54.3248371, 10.1318956 54.3246333, 10.1317763 54.3245596, 10.1315726 54.3244337, 10.1315007 54.3243893, 10.1313397 54.3242897, 10.1311997 54.3242031, 10.1310854 54.3241325, 10.1309615 54.324056, 10.1309224 54.3240318, 10.1308526 54.3239887)",,,
990429517,,Muhliusstraße,residential,30,False,False,110.477,"LINESTRING (10.1326828 54.3264989, 10.1323496 54.3262885, 10.1315029 54.3257823)",,8,
11979848,,Fleethörn,residential,30,False,False,99.49199999999999,"LINESTRING (10.1286302 54.3253146, 10.128737 54.3252474, 10.1288685 54.3251645, 10.1289136 54.3251361, 10.1289984 54.3250827, 10.129259 54.3249353, 10.1293237 54.3248987, 10.1297109 54.3246799)",,,
12303291,,Gartenstraße,residential,30,False,False,170.98399999999998,"LINESTRING (10.1286302 54.3253146, 10.1290632 54.3255819, 10.1291765 54.3256496, 10.1293051 54.3257264, 10.1304353 54.326402, 10.1304632 54.3264199)",,,
11979848,,Fleethörn,residential,30,False,True,99.492,"LINESTRING (10.1297109 54.3246799, 10.1293237 54.3248987, 10.129259 54.3249353, 10.1289984 54.3250827, 10.1289136 54.3251361, 10.1288685 54.3251645, 10.128737 54.3252474, 10.1286302 54.3253146)",,,
"[1218497050, 25332123]",,Muhliusstraße,residential,30,False,False,160.173,"LINESTRING (10.1297109 54.3246799, 10.1293536 54.3244631, 10.1288526 54.3241591, 10.1280079 54.3236366)",,,
"[1095804227, 1123328015]",,Fleethörn,residential,30,False,False,106.779,"LINESTRING (10.1297109 54.3246799, 10.1298886 54.3245765, 10.1299571 54.3245367, 10.1301039 54.3244512, 10.1301308 54.3244355, 10.1303196 54.3243256, 10.1303509 54.3243074, 10.1305877 54.3241696, 10.1307516 54.3240577, 10.1308526 54.3239887)",,,
"[1132730969, 1134782889]",,Muhliusstraße,residential,30,False,True,154.062,"LINESTRING (10.1297109 54.3246799, 10.1301718 54.324964, 10.1304837 54.3251563, 10.1306364 54.325246, 10.131365 54.3256743)",,,
928506250,,Waisenhofstraße,residential,30,False,True,106.368,"LINESTRING (10.1280079 54.3236366, 10.1280622 54.3236062, 10.1282044 54.3235268, 10.1291937 54.3229757)",,,
"[1218497050, 25332123]",,Muhliusstraße,residential,30,False,True,160.173,"LINESTRING (10.1280079 54.3236366, 10.1288526 54.3241591, 10.1293536 54.3244631, 10.1297109 54.3246799)",,,
"[980574080, 567071106, 644599299, 644599304, 1150155209, 1150155208, 111642317, 983018713]",K 29,Rathausstraße,tertiary,30,False,False,225.19299999999998,"LINESTRING (10.1321619 54.3232043, 10.1322304 54.3232416, 10.1323341 54.3232981, 10.132369 54.323317, 10.1325529 54.3234176, 10.1327459 54.3235179, 10.1328335 54.3235603, 10.1329145 54.3236025, 10.1330749 54.3236863, 10.1332694 54.3237091, 10.133445 54.3236918, 10.1336005 54.3236275, 10.1337105 54.3235596, 10.1339055 54.3234393, 10.1339971 54.3233795, 10.1341817 54.3232589, 10.1343632 54.323152, 10.1344076 54.3231259, 10.1347516 54.3229191)","['2', '3']",13,
"[982928736, 982927844, 1118625702, 1118625703, 597300038, 144667952, 982928734, 982928735]",,Fleethörn,residential,"['50', '30']",False,True,121.75099999999998,"LINESTRING (10.1321619 54.3232043, 10.13205 54.3232721, 10.1320141 54.3232921, 10.1319654 54.3233226, 10.1318993 54.3233614, 10.1317521 54.3234478, 10.13163 54.3235195, 10.1315127 54.3235884, 10.1314569 54.3236211, 10.1314179 54.3236443, 10.1311564 54.3237994, 10.1311174 54.323823, 10.1310044 54.3238897, 10.1309657 54.3239125, 10.1308526 54.3239887)",2,,
"[1162477600, 121243045, 1118631527]",K 29,Rathausstraße,tertiary,50,False,True,149.70499999999998,"LINESTRING (10.1321619 54.3232043, 10.1320382 54.3231236, 10.1319927 54.3230935, 10.1315458 54.3228202, 10.1314673 54.3227724, 10.1310873 54.322541, 10.1307298 54.3223239, 10.1305682 54.3222305)",2,,
"[1110119490, 1086958180, 12154797]",,Legienstraße,residential,30,False,True,98.92200000000001,"LINESTRING (10.1315838 54.3271159, 10.132047 54.3268574, 10.1320929 54.3268318, 10.1322344 54.3267529, 10.132586 54.3265537, 10.1326828 54.3264989)",,,
"[368181960, 1157648692]",,Gartenstraße,residential,30,False,True,92.05399999999999,"LINESTRING (10.1315838 54.3271159, 10.131042 54.3267835, 10.1309131 54.3267045, 10.1307765 54.3266207, 10.1307543 54.3266071, 10.1306057 54.3265159)",,6,
"[368181960, 1157648692]",,Gartenstraße,residential,30,False,False,92.054,"LINESTRING (10.1306057 54.3265159, 10.1307543 54.3266071, 10.1307765 54.3266207, 10.1309131 54.3267045, 10.131042 54.3267835, 10.1315838 54.3271159)",,6,
169278366,,Hafenstraße,residential,50,False,True,13.447,"LINESTRING (10.1378108 54.3199376, 10.1379725 54.3198619)",2,,
28060986,,Hafenstraße,unclassified,50,False,True,61.45700000000001,"LINESTRING (10.1378108 54.3199376, 10.1377288 54.3199744, 10.137434 54.3201069, 10.1370523 54.3202688)",3,,
28871413,K 29,Hopfenstraße,residential,50,False,False,28.587000000000003,"LINESTRING (10.1312737 54.3189746, 10.1313843 54.3190166, 10.1314307 54.3190338, 10.1314993 54.3190593, 10.1316448 54.3191133)",3,,
"[1186896912, 1107703764, 12570637]",,Walkerdamm,residential,30,False,True,161.17,"LINESTRING (10.1312737 54.3189746, 10.1308952 54.3190643, 10.1307861 54.3190901, 10.1306843 54.3191142, 10.130326 54.3191498, 10.1300962 54.3191592, 10.1299705 54.319162, 10.1296955 54.3191339, 10.1295912 54.3191203, 10.1288693 54.3190173)",,,
216271115,,Bäckergang,residential,,False,False,27.026,"LINESTRING (10.1303647 54.3197944, 10.1306286 54.3199825)",,,
454299851,,Faulstraße,residential,20,False,False,66.062,"LINESTRING (10.1370799 54.3241029, 10.1370187 54.3240633, 10.1369056 54.3239755, 10.1367633 54.3238372, 10.1366871 54.3237473, 10.1366423 54.3236533, 10.1366348 54.3235816)",1,,
"[881936576, 67153461, 881936575]",,Küterstraße,residential,20,False,False,92.388,"LINESTRING (10.1370799 54.3241029, 10.1368119 54.324277, 10.1367835 54.3242964, 10.1366081 54.3244139, 10.1365054 54.3245234, 10.136366 54.3248026)",2,,
1154729988,,Faulstraße,residential,20,False,True,73.35900000000001,"LINESTRING (10.1370799 54.3241029, 10.1371846 54.3241337, 10.1380936 54.3243957)",1,4,
67153456,,Haßstraße,residential,30,False,False,82.229,"LINESTRING (10.1380936 54.3243957, 10.137877 54.3246707, 10.1378482 54.3247072, 10.1376022 54.3250195, 10.1375643 54.3250677)",,,
1154729988,,Faulstraße,residential,20,False,False,73.35900000000001,"LINESTRING (10.1380936 54.3243957, 10.1371846 54.3241337, 10.1370799 54.3241029)",1,4,
67153456,,Haßstraße,residential,30,False,True,82.22900000000001,"LINESTRING (10.1375643 54.3250677, 10.1376022 54.3250195, 10.1378482 54.3247072, 10.137877 54.3246707, 10.1380936 54.3243957)",,,
701669333,,Jensendamm,residential,,False,False,79.319,"LINESTRING (10.1375643 54.3250677, 10.1379429 54.3251488, 10.1380924 54.3251808, 10.1387325 54.325276)",,8,
"[1154730409, 701669333]",,Jensendamm,residential,,False,True,83.182,"LINESTRING (10.1375643 54.3250677, 10.1368838 54.3249253, 10.1365477 54.3248549, 10.136366 54.3248026)",,8,
"[950015620, 949355931, 5300460]",,Jensendamm,residential,,False,False,178.75599999999997,"LINESTRING (10.1396798 54.3253491, 10.1400751 54.3253621, 10.1404292 54.3253707, 10.1408089 54.3253506, 10.1411514 54.3252914, 10.1413375 54.3252399, 10.1416723 54.3251266, 10.1416992 54.3251163, 10.1420626 54.3249827, 10.1422146 54.3249521, 10.1422667 54.3249523)",2,7.4,
701669333,,Jensendamm,residential,,False,True,62.076,"LINESTRING (10.1396798 54.3253491, 10.1392088 54.3253296, 10.1387325 54.325276)",,8,
"[218708673, 1191893076]",,Falckstraße,residential,30,False,False,160.892,"LINESTRING (10.1396798 54.3253491, 10.1396908 54.3251313, 10.1397256 54.3244399, 10.1397473 54.3240102, 10.1396821 54.3239753, 10.1396035 54.3239434)",,7,
12570645,,Haßstraße,residential,30,True,False,132.077,"LINESTRING (10.1396035 54.3239434, 10.1391799 54.3237973, 10.1389509 54.3238227, 10.1385614 54.32403, 10.1382391 54.3242572, 10.1380936 54.3243957)",,,
"[218708673, 1191893076]",,Falckstraße,residential,30,False,True,160.892,"LINESTRING (10.1396035 54.3239434, 10.1396821 54.3239753, 10.1397473 54.3240102, 10.1397256 54.3244399, 10.1396908 54.3251313, 10.1396798 54.3253491)",,7,
12570848,,Klosterkirchhof,residential,30,False,True,79.507,"LINESTRING (10.139022 54.3245826, 10.138991 54.3247331, 10.1387325 54.325276)",,4.5,
377941531,,Prüne,residential,30,False,True,33.61,"LINESTRING (10.1288693 54.3190173, 10.128759 54.3189923, 10.1286822 54.3189796, 10.1285902 54.3189804, 10.128384 54.3190372)",,,
"[1186896912, 1107703764, 12570637]",,Walkerdamm,residential,30,False,False,161.17000000000002,"LINESTRING (10.1288693 54.3190173, 10.1295912 54.3191203, 10.1296955 54.3191339, 10.1299705 54.319162, 10.1300962 54.3191592, 10.130326 54.3191498, 10.1306843 54.3191142, 10.1307861 54.3190901, 10.1308952 54.3190643, 10.1312737 54.3189746)",,,
1134144570,,Schülperbaum,residential,30,False,True,111.66499999999999,"LINESTRING (10.1288693 54.3190173, 10.128661 54.3194686, 10.1285537 54.3197012, 10.1284217 54.319987)",,6,
154326989,,Schülperbaum,residential,30,False,True,31.204,"LINESTRING (10.1283889 54.3202013, 10.1284003 54.3202926, 10.1284086 54.3203586, 10.1284235 54.3203867, 10.1284709 54.320476)",3,,
"[1134144570, 188151343]",,Schülperbaum,residential,30,False,False,23.974,"LINESTRING (10.1283889 54.3202013, 10.1283948 54.3200845, 10.1284217 54.319987)",3,6,
27143238,,Wichmannstraße,residential,,False,False,85.791,"LINESTRING (10.1284217 54.319987, 10.1289573 54.3198145, 10.1290249 54.3197927, 10.1291078 54.3197936, 10.1294965 54.3198912, 10.1295823 54.3198994, 10.1296226 54.3198962)",,,
1134144570,,Schülperbaum,residential,30,False,False,111.66499999999999,"LINESTRING (10.1284217 54.319987, 10.1285537 54.3197012, 10.128661 54.3194686, 10.1288693 54.3190173)",,6,
"[1134144570, 188151343]",,Schülperbaum,residential,30,False,True,23.974,"LINESTRING (10.1284217 54.319987, 10.1283948 54.3200845, 10.1283889 54.3202013)",3,6,
835006616,,Waisenhofstraße,residential,30,False,True,5.105,"LINESTRING (10.1324247 54.3211614, 10.132472 54.3211247)",,,
531556739,,Waisenhofstraße,residential,30,False,False,169.375,"LINESTRING (10.1324247 54.3211614, 10.1323463 54.3212143, 10.1322755 54.3212563, 10.1317303 54.3216077, 10.1316737 54.3216387, 10.131348 54.3218175, 10.1312638 54.3218621, 10.1307173 54.3221515, 10.1305682 54.3222305)",,6.6,
531556740,,Waisenhofstraße,residential,30,True,False,20.901,"LINESTRING (10.1324247 54.3211614, 10.132317 54.3210296, 10.1322861 54.3209917)",2,,
121243055,L 194,Ziegelteich,secondary,50,False,False,15.733,"LINESTRING (10.1306286 54.3199825, 10.1304369 54.3200692)",4,,
216271115,,Bäckergang,residential,,False,True,27.026,"LINESTRING (10.1306286 54.3199825, 10.1303647 54.3197944)",,,
980578966,L 194,Ziegelteich,secondary,50,False,True,22.785,"LINESTRING (10.1306286 54.3199825, 10.1308714 54.3198344)",4,,
9353866,,Großer Kuhberg,residential,50,True,False,57.483,"LINESTRING (10.1310133 54.3200981, 10.1310452 54.3200939, 10.1311142 54.3200848, 10.1317064 54.3199518, 10.1318263 54.3199009)",,,
26939620,,Spritzengang,residential,50,True,False,56.45399999999999,"LINESTRING (10.1318263 54.3199009, 10.1317998 54.3198834, 10.1313266 54.3196005, 10.1312199 54.3195367)",,,
"[28150593, 28150563, 526562429]",,"['Spritzengang', 'Lange Reihe', 'Europaplatz']",residential,50,True,False,248.15400000000002,"LINESTRING (10.1318263 54.3199009, 10.1318694 54.3199287, 10.1320656 54.3200602, 10.1322961 54.3202044, 10.1324402 54.3202621, 10.1325723 54.3202765, 10.1326731 54.3202555, 10.1328074 54.3202033, 10.1329124 54.3201312, 10.1329856 54.3200501, 10.1330766 54.3199539, 10.1329778 54.3198966, 10.1326796 54.3197425, 10.1324285 54.3195758, 10.1318547 54.3191948, 10.1317947 54.3191715, 10.1316448 54.3191133)",,"['3.5', '5']",
990429517,,Muhliusstraße,residential,30,False,True,110.477,"LINESTRING (10.1315029 54.3257823, 10.1323496 54.3262885, 10.1326828 54.3264989)",,8,
"[1132730969, 1134782889]",,Muhliusstraße,residential,30,False,False,154.06199999999998,"LINESTRING (10.131365 54.3256743, 10.1306364 54.325246, 10.1304837 54.3251563, 10.1301718 54.324964, 10.1297109 54.3246799)",,,
24861673,,Hohe Straße,residential,30,False,True,82.341,"LINESTRING (10.1335514 54.3207657, 10.1327532 54.3210958, 10.1326816 54.3211142, 10.1326161 54.321125, 10.1325649 54.321129, 10.132472 54.3211247)",,4.7,
"[28060992, 1106553634, 24861679]",,"['Kurze Straße', 'Kleiner Kuhberg']",residential,"['50', '30']",True,False,102.973,"LINESTRING (10.1335514 54.3207657, 10.1333019 54.3205899, 10.1332129 54.3205431, 10.1329887 54.3206849, 10.1329099 54.3207347, 10.132519 54.3209202, 10.1324119 54.3209587)",,"['2.5', '4.9']",
"[28150848, 728838489]",K 29,Andreas-Gayk-Straße,unclassified,50,False,False,137.339,"LINESTRING (10.134724 54.3197617, 10.1347505 54.3197849, 10.1348763 54.3198869, 10.1349881 54.3199776, 10.135571 54.3204022, 10.1360652 54.3207158)",4,,
"[1235652584, 380002554, 1155317923, 28403260]",,Andreas-Gayk-Straße,unclassified,30,True,False,180.005,"LINESTRING (10.134724 54.3197617, 10.134577 54.3197079, 10.1345186 54.3196865, 10.1344292 54.3196225, 10.1341165 54.3193389, 10.1339862 54.3192098, 10.1337755 54.3189745, 10.1336717 54.3188716, 10.1335912 54.3187818, 10.1333955 54.3185419, 10.1333616 54.3185022, 10.1332706 54.318404)","['4', '2']",,
"[971096005, 971096006, 1106556426, 1106556089, 25862362, 1106555742]",,Fabrikstraße,unclassified,,False,"[False, True]",189.90400000000002,"LINESTRING (10.134724 54.3197617, 10.1348916 54.3197, 10.1353473 54.3195323, 10.1353698 54.3195216, 10.1354098 54.3195212, 10.1360231 54.3196798, 10.1362482 54.3197621, 10.1362889 54.319777, 10.1363731 54.3198312, 10.1366969 54.32004, 10.1368281 54.3201244, 10.1370523 54.3202688)","['2', '3']",,
28060986,,Hafenstraße,unclassified,50,False,False,61.457,"LINESTRING (10.1370523 54.3202688, 10.137434 54.3201069, 10.1377288 54.3199744, 10.1378108 54.3199376)",3,,
543194950,,Hafenstraße,unclassified,50,False,True,81.05,"LINESTRING (10.1370523 54.3202688, 10.1368387 54.3203674, 10.1366747 54.3204398, 10.1360652 54.3207158)",2,,
"[971096005, 971096006, 1106556426, 1106556089, 25862362, 1106555742]",,Fabrikstraße,unclassified,,False,"[False, True]",189.904,"LINESTRING (10.1370523 54.3202688, 10.1368281 54.3201244, 10.1366969 54.32004, 10.1363731 54.3198312, 10.1362889 54.319777, 10.1362482 54.3197621, 10.1360231 54.3196798, 10.1354098 54.3195212, 10.1353698 54.3195216, 10.1353473 54.3195323, 10.1348916 54.3197, 10.134724 54.3197617)","['2', '3']",,
11406818,,Waisenhofstraße,residential,30,False,False,121.72,"LINESTRING (10.1291937 54.3229757, 10.129276 54.3229356, 10.1293172 54.3229129, 10.1294901 54.3228228, 10.1304519 54.3222944, 10.1305682 54.3222305)",,,
"[12156853, 993813598]",,Dammstraße,residential,30,False,True,155.77399999999997,"LINESTRING (10.1291937 54.3229757, 10.1293121 54.323051, 10.1295276 54.3231881, 10.1299571 54.323449, 10.129979 54.3234623, 10.1300114 54.3234816, 10.1303587 54.3236887, 10.1304006 54.3237145, 10.1307133 54.3239001, 10.1307637 54.3239331, 10.1308526 54.3239887)",2,6.5,
