osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,width,junction
"[270940310, 406634868, 23275270]","['4', '5']",B 173,Platz der Oktoberopfer,primary,50,False,False,109.212,"LINESTRING (13.3457837 50.9154631, 13.3455925 50.9153911, 13.345375 50.9153238, 13.345226 50.9152836, 13.3446484 50.9150941, 13.3445899 50.9150741, 13.3444033 50.9150092)",,
"[243112288, 243112289, 243112290, 47482516]","['4', '5']",B 173,Hornstraße,primary,50,False,True,103.934,"LINESTRING (13.3457837 50.9154631, 13.3460459 50.9155526, 13.3462 50.9156352, 13.3463302 50.9157189, 13.34644 50.915792, 13.3467145 50.9159848, 13.3468586 50.9160942)",,
282083608,3,,Erbische Straße,residential,30,False,True,30.1,"LINESTRING (13.3457837 50.9154631, 13.3456285 50.9155615, 13.345482 50.9156557)",,
36927155,3,B 173,Dresdner Straße,primary,50,False,False,13.573,"LINESTRING (13.3500012 50.917169, 13.3498081 50.9171779)",,
34313820,1,S 196,Donatsring,secondary,50,True,False,28.938000000000002,"LINESTRING (13.3500012 50.917169, 13.3500068 50.9172793, 13.3499663 50.917427)",,
23275269,3,,Helmertplatz,residential,30,False,False,26.172,"LINESTRING (13.3468586 50.9160942, 13.3467958 50.9161239, 13.3467424 50.9161491, 13.3466596 50.9162113, 13.3466136 50.9162668)",,
"[243112288, 243112289, 243112290, 47482516]","['4', '5']",B 173,Hornstraße,primary,50,False,False,103.934,"LINESTRING (13.3468586 50.9160942, 13.3467145 50.9159848, 13.34644 50.915792, 13.3463302 50.9157189, 13.3462 50.9156352, 13.3460459 50.9155526, 13.3457837 50.9154631)",,
"[1223044665, 1104489754, 270940307, 41724455]",3,B 173,Hornstraße,primary,50,False,True,241.141,"LINESTRING (13.3468586 50.9160942, 13.3469528 50.9161535, 13.3470625 50.9162119, 13.3472675 50.9162931, 13.3474324 50.9163548, 13.3477386 50.9164694, 13.3482427 50.9166577, 13.3487467 50.9168462, 13.3491155 50.9169842, 13.3492719 50.9170459, 13.349467 50.9171229, 13.3495818 50.9171611, 13.3498081 50.9171779)",,
"[939952651, 75068540, 54233757, 243112286]","['2', '3']",S 184,Eherne Schlange,secondary,50,False,False,237.96999999999997,"LINESTRING (13.3468586 50.9160942, 13.347083 50.9160059, 13.3472068 50.9159577, 13.3475208 50.9158401, 13.3475686 50.9158222, 13.3478489 50.9157213, 13.3479179 50.9156934, 13.3479621 50.9156756, 13.3480652 50.9156273, 13.3481579 50.9155704, 13.3482682 50.9154986, 13.3483009 50.9154782, 13.3488264 50.9151353, 13.3493644 50.9147928, 13.3494206 50.914757, 13.3494511 50.9147376)",,
"[36821317, 1112398686, 79673855]",4,B 101,Leipziger Straße,primary,50,False,False,130.539,"LINESTRING (13.3377507 50.9207895, 13.3376845 50.9205686, 13.3376564 50.9204205, 13.3376495 50.920193, 13.3377389 50.9197501, 13.3377734 50.919626)",,
"[4623581, 452426925]",4,B 101,Annaberger Straße,primary,50,False,False,28.08,"LINESTRING (13.3387968 50.9142966, 13.3387022 50.9141879, 13.3386065 50.9140744)",,
"[166504996, 166504997]",3,B 173,Bebelplatz,primary,50,False,True,138.61199999999997,"LINESTRING (13.3387968 50.9142966, 13.3390228 50.9143124, 13.3391036 50.9143244, 13.33929 50.9143615, 13.3396743 50.9144618, 13.3399629 50.9145325, 13.3401352 50.914564, 13.3402382 50.9145814, 13.3404024 50.9145994, 13.3405716 50.9146071, 13.3406948 50.9146025)",,
207099984,3,B 173,Chemnitzer Straße,primary,50,False,True,36.949,"LINESTRING (13.3387968 50.9142966, 13.3385739 50.9142818, 13.3382726 50.9142621)",,
"[418577793, 207099994, 452426924]","['2', '3']",B 101,Wallstraße,primary,50,False,True,94.661,"LINESTRING (13.3387968 50.9142966, 13.338896 50.914478, 13.3389442 50.9145621, 13.3389949 50.9146814, 13.3390364 50.9148262, 13.3390735 50.9149517, 13.3390955 50.9150731, 13.3390951 50.9151226)",,
"[55462692, 654955752, 883802125, 34299384, 19540958]","['2', '3']",,"['Platz der Oktoberopfer', 'Roter Weg']",residential,50,False,"[False, True]",272.465,"LINESTRING (13.3444033 50.9150092, 13.3445548 50.9148586, 13.344717 50.9146974, 13.3447649 50.9146342, 13.3447231 50.9145876, 13.3444047 50.9142111, 13.3440953 50.9138415, 13.3438639 50.913551, 13.3437382 50.9133933, 13.3433411 50.9129374, 13.3433016 50.9128965, 13.3432658 50.9128595)",7,
"[179322819, 169773612, 169773613, 382331501, 1104491342, 270940311, 207099992]","['4', '3']",B 173,Schillerstraße,primary,50,False,False,265.155,"LINESTRING (13.3444033 50.9150092, 13.3442431 50.9149545, 13.3436151 50.9147179, 13.3435144 50.9146837, 13.343333 50.9146203, 13.3432658 50.9145973, 13.3430437 50.9145347, 13.3428464 50.9144946, 13.3426252 50.9144713, 13.3424329 50.9144653, 13.3422235 50.9144715, 13.3421136 50.9144804, 13.3412047 50.9145597, 13.3408439 50.9145936)",,
"[406634868, 270940310, 23275270]","['4', '5']",B 173,Platz der Oktoberopfer,primary,50,False,True,109.21199999999999,"LINESTRING (13.3444033 50.9150092, 13.3445899 50.9150741, 13.3446484 50.9150941, 13.345226 50.9152836, 13.345375 50.9153238, 13.3455925 50.9153911, 13.3457837 50.9154631)",,
21393093,,,Schloßplatz,residential,30,False,False,24.875,"LINESTRING (13.3397341 50.9195135, 13.3397985 50.9195394, 13.3398931 50.9195637, 13.3399814 50.9195755, 13.3400674 50.9195773)",,
104997260,2,B 101,Wallstraße,primary,50,False,False,48.854,"LINESTRING (13.3397341 50.9195135, 13.3397809 50.9194522, 13.3398096 50.9193853, 13.3398174 50.9193584, 13.3398178 50.9193354, 13.3398132 50.9192337, 13.3398104 50.919104, 13.3398117 50.9190838)",,
"[189332866, 44804073, 313744266, 339349204, 339349206, 1006776828]","['2', '3']",B 101,Wallstraße,primary,50,False,True,139.34199999999998,"LINESTRING (13.3397341 50.9195135, 13.3396481 50.9195405, 13.3395722 50.9195627, 13.3394408 50.9195781, 13.3391928 50.9195894, 13.339129 50.919592, 13.3386881 50.9196169, 13.3383293 50.9196359, 13.3379001 50.9196435, 13.3378679 50.9196391, 13.3377734 50.919626)",,
52502849,2,B 101,Wallstraße,primary,50,False,True,182.89499999999998,"LINESTRING (13.3397484 50.9174398, 13.33976 50.9175362, 13.3397605 50.9180273, 13.3397808 50.9183707, 13.3397977 50.9188393, 13.3397993 50.9189089, 13.3398117 50.9190838)",,
"[102309467, 915363027]",2,B 101,Wallstraße,primary,50,False,False,108.347,"LINESTRING (13.3397484 50.9174398, 13.339702 50.9172552, 13.3396237 50.9169284, 13.3396044 50.9168543, 13.339584 50.9167596, 13.3395418 50.9166031, 13.3395031 50.9164779)",,
"[23298956, 117685662]",2,,Annaberger Straße,residential,50,False,False,17.316,"LINESTRING (13.3385983 50.9126478, 13.3386061 50.9126142, 13.3386407 50.9124944)",,
"[48792522, 219953348, 116632756, 207099983]",3,B 101,Annaberger Straße,primary,50,False,True,108.00500000000001,"LINESTRING (13.3385983 50.9126478, 13.3384948 50.9131409, 13.3384251 50.9135074, 13.3384133 50.9135652, 13.3384035 50.9136113)",,
207099987,2,B 173,Chemnitzer Straße,primary,50,False,False,103.684,"LINESTRING (13.336084 50.9135344, 13.3362388 50.913585, 13.3364122 50.9136512, 13.337017 50.9139415, 13.3372958 50.9140661)",,
207099991,3,B 173,Bebelplatz,primary,50,False,True,10.5,"LINESTRING (13.3406948 50.9146025, 13.3408439 50.9145936)",,
"[166504996, 166504997]",3,B 173,Bebelplatz,primary,50,False,False,138.612,"LINESTRING (13.3406948 50.9146025, 13.3405716 50.9146071, 13.3404024 50.9145994, 13.3402382 50.9145814, 13.3401352 50.914564, 13.3399629 50.9145325, 13.3396743 50.9144618, 13.33929 50.9143615, 13.3391036 50.9143244, 13.3390228 50.9143124, 13.3387968 50.9142966)",,
23186155,,,Akademiestraße,residential,30,False,False,69.397,"LINESTRING (13.342241 50.9184788, 13.3414092 50.9181404)",,
253315434,,,Burgstraße,living_street,30,False,True,93.961,"LINESTRING (13.342241 50.9184788, 13.3415115 50.9191877)",,
23254823,,,Thielestraße,residential,30,False,False,76.991,"LINESTRING (13.342241 50.9184788, 13.3430448 50.9188089, 13.3431636 50.9188544)",,
44804072,,,Burgstraße,living_street,30,False,False,3.199,"LINESTRING (13.3414881 50.9192124, 13.3415115 50.9191877)",,
19191322,,,Prüferstraße,residential,30,False,True,103.03200000000001,"LINESTRING (13.3414881 50.9192124, 13.3410486 50.9190236, 13.3402758 50.9186885)",,
23208338,,,Burgstraße,living_street,30,False,True,59.32,"LINESTRING (13.3414881 50.9192124, 13.3410686 50.9196264, 13.3410326 50.919662)",,
"[1221564030, 67805511]",,,Untermarkt,residential,30,False,True,51.034,"LINESTRING (13.3436384 50.9211342, 13.3437232 50.921117, 13.3439388 50.9210435, 13.3442057 50.9209543, 13.3442836 50.9209237)",,
"[23254483, 239443707, 74129951]",,,"['Domgasse', 'Kirchgasse']",residential,30,True,False,201.277,"LINESTRING (13.3426857 50.9205814, 13.3429052 50.9201876, 13.3429364 50.920145, 13.3429565 50.9200922, 13.3427739 50.9200268, 13.3426303 50.9199889, 13.3424065 50.9199202, 13.342147 50.919864, 13.3420575 50.9198446, 13.3410326 50.919662)",,
50806545,,,Brennhausgasse,residential,30,True,False,90.962,"LINESTRING (13.3426857 50.9205814, 13.3431594 50.9208658, 13.3434638 50.9210594, 13.3436384 50.9211342)",,
239982214,,,Talstraße,residential,30,False,False,55.553000000000004,"LINESTRING (13.3472652 50.9194231, 13.3472315 50.9194681, 13.3471338 50.9199137)",,
239982214,,,Talstraße,residential,30,False,True,24.839,"LINESTRING (13.3472652 50.9194231, 13.3473599 50.9193405, 13.3474877 50.9192496)",,
23275069,,,Am Mühlgraben,residential,30,False,True,79.102,"LINESTRING (13.3470424 50.9209886, 13.3469486 50.9210036, 13.3468685 50.9209942, 13.3467546 50.9209669, 13.3465639 50.9209066, 13.3463889 50.9208394, 13.3462675 50.9207864, 13.3461778 50.9207369, 13.3460887 50.9206662)",,
"[104997258, 252863627]",,,Talstraße,residential,30,False,"[False, True]",68.968,"LINESTRING (13.3470424 50.9209886, 13.3470246 50.9209275, 13.3470006 50.9207885, 13.3469921 50.9206514, 13.3470032 50.920483, 13.3470128 50.9203706)",,
"[48792522, 219953348, 116632756, 207099983]",3,B 101,Annaberger Straße,primary,50,False,False,108.005,"LINESTRING (13.3384035 50.9136113, 13.3384133 50.9135652, 13.3384251 50.9135074, 13.3384948 50.9131409, 13.3385983 50.9126478)",,
