osmid,name,highway,maxspeed,oneway,reversed,length,geometry,junction,tunnel,lanes,bridge
"[23732842, 1106909474]",Lindauer Straße,tertiary,50,False,False,129.882,"LINESTRING (10.8297 48.2671197, 10.8298507 48.2672672, 10.8299036 48.2673232, 10.8300833 48.2675135, 10.8301479 48.2675855, 10.8302145 48.2676597, 10.8302564 48.2677055, 10.8303774 48.2678377, 10.8304206 48.2678858, 10.8304731 48.2679424, 10.8305114 48.2679836, 10.830629 48.2681104)",,,,
23732842,Lindauer Straße,tertiary,50,False,True,126.82000000000001,"LINESTRING (10.8297 48.2671197, 10.8295467 48.2669885, 10.8295359 48.2669793, 10.8294616 48.2669148, 10.8293776 48.2668467, 10.8293292 48.2668112, 10.8291431 48.2666747, 10.8290079 48.2665813, 10.8286898 48.2663488, 10.8285716 48.2662625)",,,,
24238724,Berggasse,residential,50,False,False,91.662,"LINESTRING (10.8297 48.2671197, 10.8296295 48.2671586, 10.829445 48.2672893, 10.8293213 48.2673769, 10.8291017 48.2675361, 10.82885 48.2677185)",,,,
"[82442938, 82442940, 30043010, 1180409359]",Königsbrunner Straße,tertiary,50,False,True,139.369,"LINESTRING (10.8379051 48.2650339, 10.8375602 48.2651978, 10.8374041 48.2652678, 10.8369359 48.2654816, 10.8365796 48.265624, 10.8363331 48.2657225)",,yes,,
386911731,Königsbrunner Straße,tertiary,50,True,False,37.518,"LINESTRING (10.8379051 48.2650339, 10.8380563 48.2649328, 10.8382925 48.2648179)",,,,
30043011,Lindauer Straße,tertiary,50,False,True,22.414,"LINESTRING (10.8308313 48.2682604, 10.830629 48.2681104)",,,,
"[23570056, 23739891]",Hochstraße,tertiary,30,False,False,206.96,"LINESTRING (10.8308313 48.2682604, 10.8310185 48.2683825, 10.8310471 48.2684012, 10.8311308 48.2684688, 10.8312651 48.2685676, 10.8313247 48.2686008, 10.8314801 48.2686574, 10.8315574 48.2686946, 10.8316148 48.2687423, 10.8316662 48.2687957, 10.8318111 48.2688939, 10.8319529 48.2689854, 10.8320393 48.2690386, 10.8322975 48.2692188, 10.8323938 48.2692868, 10.8325132 48.2693781, 10.8327053 48.2695249, 10.8327931 48.2695734)",,,2,
"[5199520, 388037508]",Bahnhofstraße,tertiary,50,False,False,111.54999999999998,"LINESTRING (10.8308313 48.2682604, 10.8309906 48.2681904, 10.8310681 48.2681563, 10.8312465 48.2680785, 10.83127 48.2680683, 10.8313481 48.2680343, 10.8316607 48.2678981, 10.8319712 48.2677629, 10.8319837 48.2677574, 10.8320917 48.2677104)",,,"['2', '3']",
386911729,Königsbrunner Straße,tertiary,50,True,False,8.643,"LINESTRING (10.8382925 48.2648179, 10.8382914 48.2648087, 10.838292 48.2647859, 10.838304 48.2647645, 10.8383259 48.2647469)",roundabout,,,
30043011,Lindauer Straße,tertiary,50,False,False,22.414,"LINESTRING (10.830629 48.2681104, 10.8308313 48.2682604)",,,,
23570071,Kirchplatz,tertiary,50,True,False,55.230999999999995,"LINESTRING (10.830629 48.2681104, 10.8304813 48.2681976, 10.8301828 48.2683094, 10.83012 48.2683333, 10.8299985 48.2683708)",,,,
"[1106909474, 23732842]",Lindauer Straße,tertiary,50,False,True,129.882,"LINESTRING (10.830629 48.2681104, 10.8305114 48.2679836, 10.8304731 48.2679424, 10.8304206 48.2678858, 10.8303774 48.2678377, 10.8302564 48.2677055, 10.8302145 48.2676597, 10.8301479 48.2675855, 10.8300833 48.2675135, 10.8299036 48.2673232, 10.8298507 48.2672672, 10.8297 48.2671197)",,,,
5367605,Poststraße,unclassified,50,False,False,64.57900000000001,"LINESTRING (10.8277879 48.2672291, 10.8277604 48.2672054, 10.827636 48.2670979, 10.8273305 48.266763, 10.8273113 48.2667435)",,,,
5367605,Poststraße,unclassified,50,False,True,96.22500000000001,"LINESTRING (10.8277879 48.2672291, 10.8281866 48.2674662, 10.8283043 48.2675247, 10.8284962 48.2675941, 10.82885 48.2677185)",,,,
"[385302321, 385302322, 23570068, 23570069, 23570070, 381274296]","['Anicher Straße', 'Wolfsgäßchen']",residential,30,False,False,239.482,"LINESTRING (10.8310099 48.2732629, 10.831502 48.2732219, 10.831685 48.2731725, 10.8317126 48.2731663, 10.8319459 48.2730521, 10.8319742 48.2730342, 10.8320162 48.2730078, 10.8322018 48.2728907, 10.8323371 48.2728124, 10.8325832 48.272693, 10.8329213 48.2725445, 10.8329611 48.272527, 10.8333056 48.2724293, 10.8333348 48.2724245, 10.8334177 48.272411, 10.8336251 48.2723772, 10.8338539 48.2723555)",,,,yes
23575236,Wolfsgäßchen,residential,50,False,False,18.396,"LINESTRING (10.8338539 48.2723555, 10.8340965 48.2723195)",,,,
1154355948,Römerstraße,residential,50,False,True,20.835,"LINESTRING (10.8338539 48.2723555, 10.8340071 48.2725127)",,,,
"[385302321, 385302322, 23570068, 23570069, 23570070, 381274296]","['Anicher Straße', 'Wolfsgäßchen']",residential,30,False,True,239.48200000000003,"LINESTRING (10.8338539 48.2723555, 10.8336251 48.2723772, 10.8334177 48.272411, 10.8333348 48.2724245, 10.8333056 48.2724293, 10.8329611 48.272527, 10.8329213 48.2725445, 10.8325832 48.272693, 10.8323371 48.2728124, 10.8322018 48.2728907, 10.8320162 48.2730078, 10.8319742 48.2730342, 10.8319459 48.2730521, 10.8317126 48.2731663, 10.831685 48.2731725, 10.831502 48.2732219, 10.8310099 48.2732629)",,,,yes
23575235,Römerstraße,residential,30,False,False,72.419,"LINESTRING (10.8338539 48.2723555, 10.833702 48.2721745, 10.8336217 48.2720661, 10.8335253 48.2719147, 10.8334987 48.2718587, 10.8334535 48.2717634)",,,,
23737856,Mozartstraße,residential,30,False,True,137.113,"LINESTRING (10.8375604 48.2711495, 10.83738 48.2709622, 10.8371884 48.2707663, 10.8371471 48.2707235, 10.8370884 48.2706628, 10.8370338 48.2706063, 10.8369349 48.270504, 10.836893 48.2704606, 10.8368545 48.2704208, 10.8368443 48.2704102, 10.8367841 48.2703479, 10.8367392 48.2703013, 10.8367324 48.2702942, 10.8365583 48.2701124)",,,,
139157992,Maria-Hilf-Straße,residential,30,False,False,80.947,"LINESTRING (10.8375604 48.2711495, 10.8378436 48.2710308, 10.8384858 48.2707615)",,,,
139157992,Maria-Hilf-Straße,residential,30,False,True,143.067,"LINESTRING (10.8375604 48.2711495, 10.8362906 48.2716791, 10.8359224 48.2718327)",,,,
23732842,Lindauer Straße,tertiary,50,False,False,17.092,"LINESTRING (10.8273734 48.2651418, 10.8275084 48.2652665)",,,,
23578141,Koloniestraße,residential,30,False,False,46.042,"LINESTRING (10.8273734 48.2651418, 10.827661 48.264998, 10.8276991 48.264979, 10.8277286 48.2649642, 10.8278684 48.2648911)",,,,
23737612,Wertherstraße,living_street,,False,False,38.63,"LINESTRING (10.8377798 48.268669, 10.8382225 48.268485)",,,,
23731868,Goethestraße,residential,30,False,False,96.893,"LINESTRING (10.8377798 48.268669, 10.8377082 48.2685985, 10.8374997 48.268393, 10.837369 48.2682643, 10.8373556 48.2682494, 10.8372364 48.2681161, 10.8371514 48.2680707, 10.8370663 48.2680501, 10.8369501 48.2680433)",,,,
23731868,Goethestraße,residential,30,False,True,87.256,"LINESTRING (10.8377798 48.268669, 10.8378544 48.2687433, 10.8379879 48.2688765, 10.8381132 48.2690014, 10.8381897 48.2690776, 10.8382494 48.2691372, 10.838385 48.2692805, 10.8384268 48.2693249)",,,,
23732405,Mayerweg,residential,30,False,False,98.16799999999999,"LINESTRING (10.8361003 48.266906, 10.8359817 48.2668003, 10.835784 48.2666243, 10.8354895 48.266362, 10.8353492 48.2662365, 10.8353068 48.2661986)",,,,
23732405,Mayerweg,residential,30,False,True,103.919,"LINESTRING (10.8361003 48.266906, 10.8362484 48.2670353, 10.8365432 48.2672926, 10.8365676 48.2673138, 10.836642 48.2673788, 10.8367523 48.2675036, 10.8368641 48.267684)",,,,
23737607,Jahnstraße,residential,30,False,True,294.715,"LINESTRING (10.8361003 48.266906, 10.8358618 48.2670254, 10.835557 48.2671781, 10.8352059 48.2673539, 10.8349228 48.2674873, 10.8349023 48.2674973, 10.8347857 48.2675523, 10.8346179 48.2676353, 10.8345585 48.2676647, 10.8345126 48.2676869, 10.8343022 48.2677885, 10.8337095 48.2680749, 10.8335745 48.2681431, 10.8334938 48.2681837, 10.8333773 48.2682423, 10.8332255 48.2683186, 10.8329041 48.2684862)",,,,
5367605,Poststraße,unclassified,50,False,True,64.579,"LINESTRING (10.8273113 48.2667435, 10.8273305 48.266763, 10.827636 48.2670979, 10.8277604 48.2672054, 10.8277879 48.2672291)",,,,
23649938,Vogelberg,residential,50,False,False,106.34700000000001,"LINESTRING (10.8273113 48.2667435, 10.827381 48.2667112, 10.8274879 48.2666556, 10.8276213 48.2665897, 10.8277909 48.266506, 10.8279742 48.2664156, 10.8280433 48.2663815, 10.8284648 48.2661734)",,,,
23731868,Goethestraße,residential,30,False,False,137.83700000000002,"LINESTRING (10.8394121 48.2703767, 10.8393491 48.27031, 10.8392261 48.2701796, 10.8390368 48.2699728, 10.8389189 48.2698471, 10.8388938 48.2698215, 10.8387182 48.2696396, 10.8387112 48.2696329, 10.8386267 48.2695387, 10.8385753 48.2694832, 10.8384268 48.2693249)",,,,
139157992,Maria-Hilf-Straße,residential,30,False,True,80.815,"LINESTRING (10.8394121 48.2703767, 10.8389982 48.2705487, 10.8384858 48.2707615)",,,,
23731869,Peter-Dörfler-Straße,residential,30,False,False,94.101,"LINESTRING (10.8378134 48.2700433, 10.8379742 48.2702151, 10.8379789 48.2702201, 10.8381174 48.2703644, 10.8381313 48.2703788, 10.8381581 48.2704088, 10.8382918 48.2705558, 10.8384858 48.2707615)",,,,
23731869,Peter-Dörfler-Straße,residential,30,False,True,94.10100000000001,"LINESTRING (10.8384858 48.2707615, 10.8382918 48.2705558, 10.8381581 48.2704088, 10.8381313 48.2703788, 10.8381174 48.2703644, 10.8379789 48.2702201, 10.8379742 48.2702151, 10.8378134 48.2700433)",,,,
139157992,Maria-Hilf-Straße,residential,30,False,False,80.815,"LINESTRING (10.8384858 48.2707615, 10.8389982 48.2705487, 10.8394121 48.2703767)",,,,
139157992,Maria-Hilf-Straße,residential,30,False,True,80.947,"LINESTRING (10.8384858 48.2707615, 10.8378436 48.2710308, 10.8375604 48.2711495)",,,,
23570072,Maria-Hilf-Straße,residential,30,False,True,23.169,"LINESTRING (10.8358744 48.2718469, 10.835611 48.2719595)",,,,
139157992,Maria-Hilf-Straße,residential,30,False,False,3.888,"LINESTRING (10.8358744 48.2718469, 10.8359224 48.2718327)",,,,
23739779,Mayerweg,residential,30,False,False,196.29999999999998,"LINESTRING (10.8358744 48.2718469, 10.8358654 48.2717673, 10.8358985 48.2716328, 10.8359165 48.2715721, 10.8360555 48.2710975, 10.8360644 48.2710671, 10.8360923 48.2709718, 10.8361645 48.2707252, 10.836258 48.2704058, 10.8363164 48.2701943, 10.8363392 48.2701116)",,,,
23737611,Schillerstraße,residential,30,False,True,16.217,"LINESTRING (10.8363392 48.2701116, 10.8365583 48.2701124)",,,,
23739779,Mayerweg,residential,30,False,False,18.921,"LINESTRING (10.8363392 48.2701116, 10.8363867 48.2699694, 10.8363947 48.2699455)",,,,
23739779,Mayerweg,residential,30,False,True,196.3,"LINESTRING (10.8363392 48.2701116, 10.8363164 48.2701943, 10.836258 48.2704058, 10.8361645 48.2707252, 10.8360923 48.2709718, 10.8360644 48.2710671, 10.8360555 48.2710975, 10.8359165 48.2715721, 10.8358985 48.2716328, 10.8358654 48.2717673, 10.8358744 48.2718469)",,,,
23737856,Mozartstraße,residential,30,False,False,22.159,"LINESTRING (10.8363947 48.2699455, 10.8365583 48.2701124)",,,,
23739779,Mayerweg,residential,30,False,False,15.277999999999999,"LINESTRING (10.8363947 48.2699455, 10.8364116 48.2698886, 10.8364323 48.2698187, 10.8364347 48.2698107)",,,,
23739779,Mayerweg,residential,30,False,True,18.921,"LINESTRING (10.8363947 48.2699455, 10.8363867 48.2699694, 10.8363392 48.2701116)",,,,
38923968,Mozartstraße,residential,30,False,True,20.427,"LINESTRING (10.8363947 48.2699455, 10.8362455 48.2698097, 10.8362318 48.2697972)",,,,
23731868,Goethestraße,residential,30,False,True,96.89299999999999,"LINESTRING (10.8369501 48.2680433, 10.8370663 48.2680501, 10.8371514 48.2680707, 10.8372364 48.2681161, 10.8373556 48.2682494, 10.837369 48.2682643, 10.8374997 48.268393, 10.8377082 48.2685985, 10.8377798 48.268669)",,,,
23732405,Mayerweg,residential,30,False,False,40.644999999999996,"LINESTRING (10.8369501 48.2680433, 10.8369426 48.2679032, 10.8368641 48.267684)",,,,
23739779,Mayerweg,residential,30,False,True,200.251,"LINESTRING (10.8369501 48.2680433, 10.8369081 48.2682508, 10.8368775 48.2683641, 10.8367815 48.2686608, 10.8367576 48.2687348, 10.8367076 48.2688892, 10.8366853 48.2689646, 10.8366391 48.2691204, 10.8365956 48.2692658, 10.8365815 48.2693137, 10.8365779 48.2693272, 10.8365236 48.269527, 10.8364347 48.2698107)",,,,
23732405,Mayerweg,residential,30,False,False,103.919,"LINESTRING (10.8368641 48.267684, 10.8367523 48.2675036, 10.836642 48.2673788, 10.8365676 48.2673138, 10.8365432 48.2672926, 10.8362484 48.2670353, 10.8361003 48.266906)",,,,
23732405,Mayerweg,residential,30,False,True,40.644999999999996,"LINESTRING (10.8368641 48.267684, 10.8369426 48.2679032, 10.8369501 48.2680433)",,,,
23739159,Pestalozzistraße,residential,30,False,False,79.31700000000001,"LINESTRING (10.8368641 48.267684, 10.8369211 48.2676587, 10.8370427 48.2676047, 10.8371172 48.2675716, 10.8372696 48.2675039, 10.8375118 48.2673969, 10.8377557 48.2672883)",,,,
38923966,Pestalozzistraße,residential,30,False,True,176.575,"LINESTRING (10.8368641 48.267684, 10.836821 48.2677052, 10.8367282 48.2677509, 10.8365573 48.267835, 10.8364331 48.2678962, 10.8363025 48.2679605, 10.834946 48.2686282)",,,,
23731868,Goethestraße,residential,30,False,False,87.25600000000001,"LINESTRING (10.8384268 48.2693249, 10.838385 48.2692805, 10.8382494 48.2691372, 10.8381897 48.2690776, 10.8381132 48.2690014, 10.8379879 48.2688765, 10.8378544 48.2687433, 10.8377798 48.268669)",,,,
23731868,Goethestraße,residential,30,False,True,137.837,"LINESTRING (10.8384268 48.2693249, 10.8385753 48.2694832, 10.8386267 48.2695387, 10.8387112 48.2696329, 10.8387182 48.2696396, 10.8388938 48.2698215, 10.8389189 48.2698471, 10.8390368 48.2699728, 10.8392261 48.2701796, 10.8393491 48.27031, 10.8394121 48.2703767)",,,,
23737611,Schillerstraße,residential,30,False,False,163.705,"LINESTRING (10.8384268 48.2693249, 10.8381561 48.269438, 10.8380391 48.2694868, 10.8379411 48.2695278, 10.8378645 48.2695598, 10.8377992 48.2695871, 10.8377409 48.2696114, 10.8375434 48.2696939, 10.8374618 48.269728, 10.8370957 48.2698809, 10.8369783 48.26993, 10.8366601 48.2700728, 10.8365583 48.2701124)",,,,
23732593,Greifstraße,residential,30,False,True,31.127000000000002,"LINESTRING (10.8337876 48.2650088, 10.833862 48.265067, 10.8340601 48.265222)",,,,
23734386,Hochfeldstraße,residential,30,False,False,85.73400000000001,"LINESTRING (10.8337876 48.2650088, 10.8335477 48.2651372, 10.833272 48.2652801, 10.8331236 48.265357, 10.8328767 48.265485)",,,,
23578141,Koloniestraße,residential,30,False,True,50.277,"LINESTRING (10.8283992 48.264609, 10.8279159 48.2648651, 10.8278684 48.2648911)",,,,
23732842,Lindauer Straße,tertiary,50,False,True,17.092,"LINESTRING (10.8275084 48.2652665, 10.8273734 48.2651418)",,,,
23732842,Lindauer Straße,tertiary,50,False,False,123.232,"LINESTRING (10.8275084 48.2652665, 10.8275634 48.26532, 10.8277408 48.2654925, 10.8277859 48.2655363, 10.8278793 48.2656271, 10.8279395 48.2656856, 10.8281748 48.2659143, 10.8283281 48.2660513, 10.8283573 48.2660773, 10.8284648 48.2661734)",,,,
23734382,Breite Steige,residential,30,False,False,97.212,"LINESTRING (10.8317939 48.2645582, 10.8316199 48.2646512, 10.8313431 48.2647991, 10.8313074 48.2648182, 10.8309057 48.265027, 10.8308546 48.2650535, 10.8307655 48.2651019)",,,,
23734387,Schönfeldstraße,residential,30,False,False,130.554,"LINESTRING (10.8317939 48.2645582, 10.8319966 48.2647317, 10.832206 48.2649109, 10.8322942 48.2649865, 10.8323984 48.2650756, 10.8325896 48.2652393, 10.8326143 48.2652604, 10.8328767 48.265485)",,,,
23732842,Lindauer Straße,tertiary,50,False,True,12.675,"LINESTRING (10.8285716 48.2662625, 10.8284648 48.2661734)",,,,
23732842,Lindauer Straße,tertiary,50,False,False,126.82000000000001,"LINESTRING (10.8285716 48.2662625, 10.8286898 48.2663488, 10.8290079 48.2665813, 10.8291431 48.2666747, 10.8293292 48.2668112, 10.8293776 48.2668467, 10.8294616 48.2669148, 10.8295359 48.2669793, 10.8295467 48.2669885, 10.8297 48.2671197)",,,,
23734382,Breite Steige,residential,30,False,True,102.333,"LINESTRING (10.8285716 48.2662625, 10.8290273 48.2660529, 10.8290783 48.2660259, 10.8294104 48.2658501, 10.8296353 48.2657205, 10.8296669 48.2657024)",,,,
23578141,Koloniestraße,residential,30,False,False,50.277,"LINESTRING (10.8278684 48.2648911, 10.8279159 48.2648651, 10.8283992 48.264609)",,,,
23578141,Koloniestraße,residential,30,False,True,46.042,"LINESTRING (10.8278684 48.2648911, 10.8277286 48.2649642, 10.8276991 48.264979, 10.827661 48.264998, 10.8273734 48.2651418)",,,,
23734383,Kleiberweg,residential,30,False,False,96.561,"LINESTRING (10.8278684 48.2648911, 10.8280131 48.264949, 10.8282123 48.2650287, 10.8282754 48.265054, 10.8282828 48.2650572, 10.8285986 48.2651909, 10.8289753 48.2653505)",,,,
23734383,Kleiberweg,residential,30,False,False,64.93100000000001,"LINESTRING (10.8289753 48.2653505, 10.8291901 48.2654384, 10.8293763 48.2655147, 10.8294093 48.2655282, 10.829538 48.2656064, 10.8296669 48.2657024)",,,,
23734383,Kleiberweg,residential,30,False,True,96.56099999999999,"LINESTRING (10.8289753 48.2653505, 10.8285986 48.2651909, 10.8282828 48.2650572, 10.8282754 48.265054, 10.8282123 48.2650287, 10.8280131 48.264949, 10.8278684 48.2648911)",,,,
23734382,Breite Steige,residential,30,False,False,102.333,"LINESTRING (10.8296669 48.2657024, 10.8296353 48.2657205, 10.8294104 48.2658501, 10.8290783 48.2660259, 10.8290273 48.2660529, 10.8285716 48.2662625)",,,,
23734382,Breite Steige,residential,30,False,True,29.698,"LINESTRING (10.8296669 48.2657024, 10.8296731 48.265699, 10.8299148 48.2655683, 10.8299783 48.265534)",,,,
23734383,Kleiberweg,residential,30,False,True,64.931,"LINESTRING (10.8296669 48.2657024, 10.829538 48.2656064, 10.8294093 48.2655282, 10.8293763 48.2655147, 10.8291901 48.2654384, 10.8289753 48.2653505)",,,,
23734382,Breite Steige,residential,30,False,False,29.698,"LINESTRING (10.8299783 48.265534, 10.8299148 48.2655683, 10.8296731 48.265699, 10.8296669 48.2657024)",,,,
23734382,Breite Steige,residential,30,False,True,75.523,"LINESTRING (10.8299783 48.265534, 10.8302032 48.2654105, 10.8302489 48.2653855, 10.8303288 48.2653416, 10.8306368 48.2651725, 10.8306964 48.2651398, 10.8307655 48.2651019)",,,,
23734385,Am Rain,residential,30,False,False,128.253,"LINESTRING (10.8299783 48.265534, 10.8302198 48.2657536, 10.8303458 48.2658682, 10.8303999 48.2659174, 10.8304846 48.2659945, 10.8305775 48.266079, 10.8306149 48.266113, 10.8307274 48.2662154, 10.8307698 48.2662539, 10.8308074 48.2662867, 10.831008 48.2664616)",,,,
23734385,Am Rain,residential,30,False,False,161.25600000000003,"LINESTRING (10.831008 48.2664616, 10.8310448 48.2664959, 10.8312223 48.2666615, 10.8312987 48.2667262, 10.8314259 48.266834, 10.8316376 48.2670121, 10.8316664 48.2670363, 10.8317669 48.2671727, 10.8317766 48.2671946, 10.8318136 48.267278, 10.8318807 48.2673974, 10.8319094 48.2674311, 10.8319813 48.2675158, 10.8321508 48.2676834)",,,,
23734385,Am Rain,residential,30,False,True,128.253,"LINESTRING (10.831008 48.2664616, 10.8308074 48.2662867, 10.8307698 48.2662539, 10.8307274 48.2662154, 10.8306149 48.266113, 10.8305775 48.266079, 10.8304846 48.2659945, 10.8303999 48.2659174, 10.8303458 48.2658682, 10.8302198 48.2657536, 10.8299783 48.265534)",,,,
23734386,Hochfeldstraße,residential,30,False,True,103.314,"LINESTRING (10.831008 48.2664616, 10.831186 48.2663686, 10.8313557 48.26628, 10.8314439 48.266235, 10.831647 48.2661315, 10.8319932 48.2659551, 10.832113 48.265894)",,,,
23734386,Hochfeldstraße,residential,30,False,False,68.795,"LINESTRING (10.8328767 48.265485, 10.8326262 48.2656196, 10.8324338 48.265723, 10.8321535 48.2658736)",,,,
23734386,Hochfeldstraße,residential,30,False,True,85.734,"LINESTRING (10.8328767 48.265485, 10.8331236 48.265357, 10.833272 48.2652801, 10.8335477 48.2651372, 10.8337876 48.2650088)",,,,
23734387,Schönfeldstraße,residential,30,False,True,130.554,"LINESTRING (10.8328767 48.265485, 10.8326143 48.2652604, 10.8325896 48.2652393, 10.8323984 48.2650756, 10.8322942 48.2649865, 10.832206 48.2649109, 10.8319966 48.2647317, 10.8317939 48.2645582)",,,,
23734386,Hochfeldstraße,residential,30,False,True,3.759,"LINESTRING (10.832113 48.265894, 10.8321535 48.2658736)",,,,
23734386,Hochfeldstraße,residential,30,False,False,103.314,"LINESTRING (10.832113 48.265894, 10.8319932 48.2659551, 10.831647 48.2661315, 10.8314439 48.266235, 10.8313557 48.26628, 10.831186 48.2663686, 10.831008 48.2664616)",,,,
23739213,Turmstraße,residential,30,False,False,81.753,"LINESTRING (10.832113 48.265894, 10.8323342 48.2660848, 10.8327879 48.266476)",,,,
23734382,Breite Steige,residential,30,False,False,75.523,"LINESTRING (10.8307655 48.2651019, 10.8306964 48.2651398, 10.8306368 48.2651725, 10.8303288 48.2653416, 10.8302489 48.2653855, 10.8302032 48.2654105, 10.8299783 48.265534)",,,,
23734382,Breite Steige,residential,30,False,True,97.212,"LINESTRING (10.8307655 48.2651019, 10.8308546 48.2650535, 10.8309057 48.265027, 10.8313074 48.2648182, 10.8313431 48.2647991, 10.8316199 48.2646512, 10.8317939 48.2645582)",,,,
23734549,Am Sonnenbichl,residential,30,False,False,154.282,"LINESTRING (10.8307655 48.2651019, 10.8309771 48.2652754, 10.8311417 48.2654104, 10.8311656 48.26543, 10.8312998 48.2655361, 10.8313704 48.2655896, 10.8313951 48.2655991, 10.8314273 48.2655917, 10.8316206 48.2654862, 10.8316748 48.2654771, 10.8317094 48.265494, 10.8318501 48.2656143, 10.8318778 48.265638, 10.8321535 48.2658736)",,,,
23739213,Turmstraße,residential,30,False,False,63.367,"LINESTRING (10.8327879 48.266476, 10.8327737 48.2665109, 10.832607 48.2665957, 10.8325402 48.2666298, 10.8321717 48.2668173, 10.8321368 48.2668351)",,,,
23739213,Turmstraße,residential,30,False,True,81.753,"LINESTRING (10.8327879 48.266476, 10.8323342 48.2660848, 10.832113 48.265894)",,,,
379845988,Paul-Gerhardt-Straße,living_street,,False,False,165.08999999999997,"LINESTRING (10.8327879 48.266476, 10.8328471 48.2664658, 10.8329962 48.2663778, 10.8330432 48.2663745, 10.8331117 48.2663388, 10.833287 48.2662499, 10.8333068 48.2662281, 10.833474 48.2661416, 10.8335047 48.2661109, 10.8335189 48.266079, 10.833537 48.2660519, 10.8335556 48.2660411, 10.8337306 48.2659508, 10.8337449 48.2659335, 10.8338273 48.2658936, 10.8339478 48.2658353, 10.834084 48.2657644, 10.8341019 48.26574, 10.8341573 48.2657096, 10.834235 48.265667, 10.8344685 48.2655389)",,,,
38923966,Pestalozzistraße,residential,30,False,True,48.164,"LINESTRING (10.834946 48.2686282, 10.8344252 48.2688879)",,,,
38923966,Pestalozzistraße,residential,30,False,False,176.57500000000002,"LINESTRING (10.834946 48.2686282, 10.8363025 48.2679605, 10.8364331 48.2678962, 10.8365573 48.267835, 10.8367282 48.2677509, 10.836821 48.2677052, 10.8368641 48.267684)",,,,
38923968,Mozartstraße,residential,30,False,False,161.106,"LINESTRING (10.834946 48.2686282, 10.8352177 48.2688748, 10.8357125 48.2693241, 10.8358815 48.2694791, 10.8358911 48.2694869, 10.8359135 48.2695087, 10.8362054 48.2697732, 10.8362318 48.2697972)",,,,
150326043,Hermann-Hesse-Straße,residential,30,False,False,11.387,"LINESTRING (10.8377557 48.2672883, 10.8378157 48.2673826)",,,,
23739159,Pestalozzistraße,residential,30,False,True,79.31700000000001,"LINESTRING (10.8377557 48.2672883, 10.8375118 48.2673969, 10.8372696 48.2675039, 10.8371172 48.2675716, 10.8370427 48.2676047, 10.8369211 48.2676587, 10.8368641 48.267684)",,,,
