osmid,ref,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,bridge,access
71296913,St 2269,Ochsenfurter Straße,secondary,50,False,True,298.184,"LINESTRING (10.0668274 49.554966, 10.0667327 49.5548812, 10.0665784 49.5547883, 10.0662934 49.5546759, 10.0658956 49.5545321, 10.0650642 49.5542464, 10.0643514 49.5539922, 10.0635338 49.5537018, 10.0634008 49.5536694, 10.0632625 49.5536425)",,,
"[171490665, 114189658]",St 2269,Ochsenfurter Straße,secondary,50,False,False,171.44600000000003,"LINESTRING (10.0668274 49.554966, 10.0668954 49.5550692, 10.0669126 49.5551518, 10.0668966 49.5552933, 10.0668333 49.5553919, 10.0667587 49.5554629, 10.0666415 49.5555416, 10.0665071 49.5555981, 10.0662526 49.5556601, 10.0658005 49.5557339, 10.0653117 49.5557735)",2,,
"[171490688, 114189651, 87965134, 1052486910]",,"['Julius-Echter-Straße', 'Quagliastraße']",residential,,False,True,1000.1790000000001,"LINESTRING (10.0668274 49.554966, 10.0671767 49.5549239, 10.0676098 49.5549448, 10.0683174 49.5550425, 10.0689581 49.5551459, 10.0692567 49.5551784, 10.0699036 49.5552369, 10.070784 49.5552631, 10.0711663 49.5552477, 10.0712881 49.5552517, 10.0713733 49.5552812, 10.0714212 49.5553344, 10.0715026 49.5555872, 10.0715233 49.5558073, 10.0713704 49.5567311, 10.0713334 49.556784, 10.0712811 49.556809, 10.0712138 49.5568267, 10.071129 49.556819, 10.0708888 49.5567531, 10.070375 49.5566073, 10.0696254 49.5564399, 10.068498 49.5563328, 10.0681664 49.5563145, 10.0675856 49.5563201, 10.0673725 49.5563364, 10.0671144 49.5563606, 10.066608 49.5564424, 10.0662443 49.5564666, 10.0660112 49.5564645, 10.0657861 49.5564295, 10.0656638 49.5563795, 10.0656017 49.5563541, 10.0654491 49.5562196, 10.0653594 49.5560512, 10.0653117 49.5557735)",,,
"[788791477, 32730165, 1234455759]",,Marktplatz,residential,,False,True,149.726,"LINESTRING (10.065689 49.5526088, 10.0655922 49.5526363, 10.0655082 49.5526497, 10.0654079 49.5526482, 10.0654017 49.5526471, 10.0652973 49.5526282, 10.0652167 49.5526044, 10.0651359 49.5525519, 10.0650916 49.5524837, 10.0650261 49.5522973, 10.0649513 49.5521593, 10.0648765 49.5520751, 10.0646875 49.5519464, 10.0643961 49.5518175, 10.0643761 49.5518091, 10.0643494 49.5517992)",,,
24703035,WÜ 44,Waldmannshöfer Straße,tertiary,50,False,True,252.5,"LINESTRING (10.0668921 49.5514859, 10.0668552 49.5513415, 10.0666943 49.5510416, 10.0663559 49.5506927, 10.06604 49.5503763, 10.0659286 49.5502872, 10.0658044 49.5502268, 10.0647747 49.5499374, 10.0646698 49.5499079)",,,
1234455763,WÜ 44,Hemmersheimer Straße,tertiary,50,False,False,107.418,"LINESTRING (10.0668921 49.5514859, 10.0669152 49.5516675, 10.0670146 49.5518616, 10.0670854 49.5519439, 10.0671839 49.5520171, 10.0672868 49.5520802, 10.0674018 49.5521312, 10.0675495 49.5521777, 10.067694 49.5522099)",,,
24703035,WÜ 44,Waldmannshöfer Straße,tertiary,50,False,False,252.50000000000003,"LINESTRING (10.0646698 49.5499079, 10.0647747 49.5499374, 10.0658044 49.5502268, 10.0659286 49.5502872, 10.06604 49.5503763, 10.0663559 49.5506927, 10.0666943 49.5510416, 10.0668552 49.5513415, 10.0668921 49.5514859)",,,
"[479702296, 170157747, 1205397845]",St 1003,Am Angersberg,secondary,50,False,True,90.81299999999999,"LINESTRING (10.0646698 49.5499079, 10.0646177 49.5499966, 10.0644113 49.5503322, 10.0643423 49.5504048, 10.0642559 49.5504617, 10.06417 49.5504932, 10.0641453 49.5505022, 10.0639936 49.5505575)",,,
788493700,St 2269,Bahnhofstraße,secondary,50,False,True,8.872,"LINESTRING (10.0632625 49.5536425, 10.0631446 49.5536198)",,,
"[1234454112, 24703041, 40162701, 40162702]",St 1003,Hauptstraße,secondary,50,False,False,86.38799999999999,"LINESTRING (10.0632625 49.5536425, 10.0633058 49.5535803, 10.0633368 49.5535121, 10.0633936 49.5534255, 10.0635233 49.5532277, 10.0635776 49.553181, 10.0636395 49.5530679, 10.063643 49.5530293, 10.0636372 49.5529702, 10.0636209 49.5529192)",,yes,
71296913,St 2269,Ochsenfurter Straße,secondary,50,False,False,298.18399999999997,"LINESTRING (10.0632625 49.5536425, 10.0634008 49.5536694, 10.0635338 49.5537018, 10.0643514 49.5539922, 10.0650642 49.5542464, 10.0658956 49.5545321, 10.0662934 49.5546759, 10.0665784 49.5547883, 10.0667327 49.5548812, 10.0668274 49.554966)",,,
"[169207576, 128012977, 114189656, 40162702]",St 1003,Hauptstraße,secondary,50,False,False,142.8,"LINESTRING (10.0636209 49.5529192, 10.063583 49.5528345, 10.0635463 49.552758, 10.0635467 49.552686, 10.0635771 49.5525779, 10.0636337 49.552475, 10.0636664 49.5524229, 10.0637727 49.5522882, 10.0639903 49.5520781, 10.064016 49.5520596, 10.0641628 49.5519286, 10.0643494 49.5517992)",,,
"[1234454112, 24703041, 40162701, 40162702]",St 1003,Hauptstraße,secondary,50,False,True,86.388,"LINESTRING (10.0636209 49.5529192, 10.0636372 49.5529702, 10.063643 49.5530293, 10.0636395 49.5530679, 10.0635776 49.553181, 10.0635233 49.5532277, 10.0633936 49.5534255, 10.0633368 49.5535121, 10.0633058 49.5535803, 10.0632625 49.5536425)",,yes,
41265078,,Kirchsteige,residential,,False,False,35.625,"LINESTRING (10.0636209 49.5529192, 10.0636804 49.5529025, 10.0637946 49.5528309, 10.0639039 49.5526706)",,,
