osmid,ref,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,bridge,access
24303787,L 3134,Obergasse,secondary,50,False,False,150.273,"LINESTRING (8.7386643 50.4281783, 8.7384993 50.4282148, 8.7382501 50.4282056, 8.7380158 50.4281864, 8.7380009 50.4281839, 8.7372482 50.4280557, 8.7369876 50.4280631, 8.7368327 50.4281262, 8.7367154 50.428246)",,,
32438899,,Wohnbacher Weg,residential,30,False,False,124.86800000000001,"LINESTRING (8.7386643 50.4281783, 8.7387999 50.4282315, 8.7403843 50.4283888)",,,
32703742,,Bergstraße,residential,,False,True,72.403,"LINESTRING (8.7386643 50.4281783, 8.7386908 50.4282795, 8.7386013 50.4286709, 8.7385699 50.4288226)",,,
325382159,L 3134,Bad Nauheimer Straße,secondary,50,False,True,62.491,"LINESTRING (8.7386643 50.4281783, 8.7388718 50.4278922, 8.7389564 50.4277756, 8.7390356 50.4276685)",2,,
24303787,L 3134,Obergasse,secondary,50,False,False,59.827999999999996,"LINESTRING (8.7367154 50.428246, 8.7366114 50.428463, 8.7364613 50.4287591)",,,
24303787,L 3134,Obergasse,secondary,50,False,True,150.27299999999997,"LINESTRING (8.7367154 50.428246, 8.7368327 50.4281262, 8.7369876 50.4280631, 8.7372482 50.4280557, 8.7380009 50.4281839, 8.7380158 50.4281864, 8.7382501 50.4282056, 8.7384993 50.4282148, 8.7386643 50.4281783)",,,
48951328,,Mühlgasse,residential,50,True,False,18.306,"LINESTRING (8.7367154 50.428246, 8.7366461 50.4282074, 8.7366748 50.428103)",,,
24303787,L 3134,Obergasse,secondary,50,False,False,70.465,"LINESTRING (8.7364613 50.4287591, 8.7363467 50.4289539, 8.7361045 50.4291998, 8.7360419 50.42926, 8.7359809 50.4293098)",,,
32702072,,Schulstraße,residential,,False,True,115.73700000000001,"LINESTRING (8.7364613 50.4287591, 8.7366235 50.4288422, 8.7366741 50.4291063, 8.7366524 50.4291647, 8.7364616 50.4293404, 8.7363564 50.4294174, 8.7363021 50.4294188, 8.7359809 50.4293098)",,,
24303787,L 3134,Obergasse,secondary,50,False,True,59.827999999999996,"LINESTRING (8.7364613 50.4287591, 8.7366114 50.428463, 8.7367154 50.428246)",,,
24303788,L 3134,Scheidegasse,secondary,30,False,False,39.495000000000005,"LINESTRING (8.7352496 50.4298753, 8.7350065 50.4298231, 8.7348284 50.4296685)",,,
24363549,L 3135,Obergasse,secondary,50,False,False,44.94,"LINESTRING (8.7352496 50.4298753, 8.7350631 50.4300128, 8.73496 50.4301038, 8.7349179 50.4301598, 8.7349155 50.4302079)",,,
"[24303787, 463916157]",L 3134,Obergasse,secondary,50,False,True,81.49,"LINESTRING (8.7352496 50.4298753, 8.7353485 50.4298066, 8.7354402 50.4297362, 8.7355191 50.4296745, 8.7356524 50.4295658, 8.7359809 50.4293098)",,,
24303788,L 3134,Scheidegasse,secondary,30,False,True,39.495000000000005,"LINESTRING (8.7348284 50.4296685, 8.7350065 50.4298231, 8.7352496 50.4298753)",,,
32811385,L 3134,Scheidegasse,secondary,30,True,False,175.41900000000004,"LINESTRING (8.7348284 50.4296685, 8.7346402 50.4295936, 8.7343479 50.4295583, 8.7338594 50.4295239, 8.7336107 50.4295029, 8.733486 50.4294659, 8.7332042 50.4293507, 8.7330675 50.4292979, 8.7329629 50.4292797, 8.7324898 50.4292612)",,,
"[32384420, 463916156]",,Ziegelgasse,residential,30,False,False,121.98400000000001,"LINESTRING (8.7348284 50.4296685, 8.7352169 50.4293936, 8.735222 50.4293448, 8.7352275 50.429293, 8.7349774 50.4291476, 8.7344919 50.4288775)",,,
