osmid,name,highway,maxspeed,oneway,reversed,length,geometry,width,lanes,ref,access
130550015,Maria-Sand-Straße,residential,30,False,True,90.746,"LINESTRING (7.7709537 48.2194019, 7.7712389 48.2194844, 7.7714639 48.2195535, 7.7716974 48.2196296, 7.7720608 48.2197506)",,,,
27003266,Moltkestraße,unclassified,,False,False,42.685,"LINESTRING (7.7706899 48.222095, 7.7705152 48.2224608)",,2,,
853827416,Moltkestraße,unclassified,,False,True,192.56,"LINESTRING (7.7706899 48.222095, 7.7709726 48.2215672, 7.7709879 48.2215365, 7.7710015 48.2215092, 7.7715437 48.2204594)",,2,,
853827416,Moltkestraße,unclassified,,False,False,192.55999999999997,"LINESTRING (7.7715437 48.2204594, 7.7710015 48.2215092, 7.7709879 48.2215365, 7.7709726 48.2215672, 7.7706899 48.222095)",,2,,
925344626,Moltkestraße,unclassified,,False,True,87.645,"LINESTRING (7.7715437 48.2204594, 7.7716387 48.2203209, 7.771699 48.2202329, 7.7720608 48.2197506)",,2,,
130550014,Maria-Sand-Straße,residential,30,False,True,110.33200000000001,"LINESTRING (7.7720608 48.2197506, 7.7724437 48.2198867, 7.7734095 48.22017)",,,,
130550015,Maria-Sand-Straße,residential,30,False,False,90.746,"LINESTRING (7.7720608 48.2197506, 7.7716974 48.2196296, 7.7714639 48.2195535, 7.7712389 48.2194844, 7.7709537 48.2194019)",,,,
925344616,Moltkestraße,unclassified,,False,True,121.74199999999999,"LINESTRING (7.7720608 48.2197506, 7.7722054 48.2195598, 7.7727534 48.2187579)",,2,,
925344626,Moltkestraße,unclassified,,False,False,87.64500000000001,"LINESTRING (7.7720608 48.2197506, 7.771699 48.2202329, 7.7716387 48.2203209, 7.7715437 48.2204594)",,2,,
925344616,Moltkestraße,unclassified,,False,True,144.727,"LINESTRING (7.7727534 48.2187579, 7.7735952 48.2175834)",,2,,
34728326,Vogesenstraße,residential,30,False,False,67.959,"LINESTRING (7.7727534 48.2187579, 7.7724709 48.2186762, 7.7719261 48.2184944)",,,,
34728326,Vogesenstraße,residential,30,False,True,103.679,"LINESTRING (7.7727534 48.2187579, 7.7731913 48.2188816, 7.7737204 48.21903, 7.7740408 48.2191234)",,,,
925344616,Moltkestraße,unclassified,,False,False,121.74199999999999,"LINESTRING (7.7727534 48.2187579, 7.7722054 48.2195598, 7.7720608 48.2197506)",,2,,
38969645,Kaiserstuhlstraße,residential,30,False,False,78.92099999999999,"LINESTRING (7.7752131 48.2155115, 7.7753777 48.2156287, 7.7759629 48.2160155)",,,,
"[925344625, 198472213]",Moltkestraße,unclassified,,False,False,259.78200000000004,"LINESTRING (7.7752131 48.2155115, 7.7750009 48.2157757, 7.7749654 48.2158199, 7.7748311 48.2159737, 7.7747098 48.2161154, 7.7746202 48.2162283, 7.7745326 48.2163388, 7.7741834 48.2167986, 7.7741328 48.2168554, 7.7738855 48.217186, 7.773822 48.2172723, 7.7738007 48.2173013, 7.7737236 48.2174062, 7.773639 48.2175212, 7.7735952 48.2175834)",,2,,
31961185,Feldbergstraße,residential,30,False,False,69.685,"LINESTRING (7.7711843 48.215748, 7.7714307 48.2163528)",,,,
31961185,Feldbergstraße,residential,30,False,True,69.685,"LINESTRING (7.7714307 48.2163528, 7.7711843 48.215748)",,,,
31961185,Feldbergstraße,residential,30,False,False,27.148000000000003,"LINESTRING (7.7714307 48.2163528, 7.771491 48.2164828, 7.7715211 48.216589)",,,,
31961185,Feldbergstraße,residential,30,False,False,39.555,"LINESTRING (7.7715211 48.216589, 7.7715866 48.2168013, 7.771594 48.2169402)",,,,
31961185,Feldbergstraße,residential,30,False,True,27.148000000000003,"LINESTRING (7.7715211 48.216589, 7.771491 48.2164828, 7.7714307 48.2163528)",,,,
288669042,,residential,30,True,False,63.176,"LINESTRING (7.7715211 48.216589, 7.7717793 48.2168357, 7.7719982 48.2170598)",,,,
31961192,Hohe Straße,residential,30,False,True,32.767,"LINESTRING (7.7719982 48.2170598, 7.771594 48.2169402)",,,,
31961192,Hohe Straße,residential,30,False,False,62.244,"LINESTRING (7.7719982 48.2170598, 7.7720448 48.2170756, 7.7721924 48.2171255, 7.7727473 48.2173132)",,,,
288669039,,residential,30,True,False,40.283,"LINESTRING (7.7719982 48.2170598, 7.7717434 48.2170893, 7.7715333 48.2172177)",,,,
34728329,Kandelstraße,residential,30,False,True,144.751,"LINESTRING (7.7727473 48.2173132, 7.7719261 48.2184944)",,,,
31961192,Hohe Straße,residential,30,False,False,69.636,"LINESTRING (7.7727473 48.2173132, 7.7729368 48.2173736, 7.7735952 48.2175834)",,,,
31961192,Hohe Straße,residential,30,False,True,62.244,"LINESTRING (7.7727473 48.2173132, 7.7721924 48.2171255, 7.7720448 48.2170756, 7.7719982 48.2170598)",,,,
925344616,Moltkestraße,unclassified,,False,False,144.727,"LINESTRING (7.7735952 48.2175834, 7.7727534 48.2187579)",,2,,
925344617,Hohe Straße,residential,30,False,False,96.85,"LINESTRING (7.7735952 48.2175834, 7.7747617 48.2179765)",,,,
31961192,Hohe Straße,residential,30,False,True,69.636,"LINESTRING (7.7735952 48.2175834, 7.7729368 48.2173736, 7.7727473 48.2173132)",,,,
"[925344625, 198472213]",Moltkestraße,unclassified,,False,True,259.78200000000004,"LINESTRING (7.7735952 48.2175834, 7.773639 48.2175212, 7.7737236 48.2174062, 7.7738007 48.2173013, 7.773822 48.2172723, 7.7738855 48.217186, 7.7741328 48.2168554, 7.7741834 48.2167986, 7.7745326 48.2163388, 7.7746202 48.2162283, 7.7747098 48.2161154, 7.7748311 48.2159737, 7.7749654 48.2158199, 7.7750009 48.2157757, 7.7752131 48.2155115)",,2,,
26767255,Friedrichstraße,residential,30,False,False,199.996,"LINESTRING (7.7759972 48.2184264, 7.7756327 48.2186565, 7.7755446 48.218708, 7.7754884 48.2187556, 7.7754387 48.218845, 7.7754098 48.2189367, 7.7754017 48.219257, 7.7754041 48.2194039, 7.7754071 48.2195851, 7.7754085 48.2196731, 7.7753595 48.2198037, 7.7751925 48.2200445)",,,,
31961200,Friedrichstraße,residential,30,False,False,50.122,"LINESTRING (7.7759972 48.2184264, 7.7761296 48.2183792, 7.7762784 48.2183055, 7.7764338 48.2182283, 7.7765538 48.2181716)",,,,
925344617,Hohe Straße,residential,30,False,True,105.771,"LINESTRING (7.7759972 48.2184264, 7.7759241 48.2183515, 7.7758348 48.2183079, 7.7756147 48.2182384, 7.7748486 48.2180054, 7.7747617 48.2179765)",,,,
34724456,Luisenstraße,residential,30,False,True,86.679,"LINESTRING (7.7732549 48.2222616, 7.7733455 48.2222851, 7.7743416 48.2225505)",,,,
130550012,Friedrichstraße,residential,30,False,False,106.985,"LINESTRING (7.7732549 48.2222616, 7.77345 48.2220305, 7.77359 48.2218646, 7.7736473 48.2217967, 7.7738139 48.2215993, 7.7739551 48.2214202)",,,,
130550012,Friedrichstraße,residential,30,False,True,136.28300000000002,"LINESTRING (7.7732549 48.2222616, 7.7731045 48.2226124, 7.7730455 48.2227492, 7.7729134 48.2230397, 7.7727758 48.2233664, 7.7727447 48.2234391)",,,,
26767260,Krautländerstraße,residential,30,False,False,16.055,"LINESTRING (7.7776257 48.2176109, 7.7776799 48.2177507)",,,,
31961200,Friedrichstraße,residential,30,False,False,12.075,"LINESTRING (7.7776257 48.2176109, 7.7777536 48.2175436)",,,,
31961200,Friedrichstraße,residential,30,False,True,101.022,"LINESTRING (7.7776257 48.2176109, 7.7774038 48.2177331, 7.7769899 48.2179623, 7.7765538 48.2181716)",,,,
31961256,Josefstraße,residential,30,False,True,27.362,"LINESTRING (7.7778325 48.2185578, 7.777464 48.2185414)",,,,
26767260,Krautländerstraße,residential,30,False,True,45.72,"LINESTRING (7.7778325 48.2185578, 7.7777917 48.2183094, 7.7777801 48.2181483)",,,,
31961256,Josefstraße,residential,30,False,False,84.393,"LINESTRING (7.7778325 48.2185578, 7.7784597 48.2185987, 7.778966 48.2186329)",,,,
31961256,Josefstraße,residential,30,False,True,84.393,"LINESTRING (7.778966 48.2186329, 7.7784597 48.2185987, 7.7778325 48.2185578)",,,,
1029543726,Hauptstraße,tertiary,50,False,False,53.952,"LINESTRING (7.778966 48.2186329, 7.7789919 48.2186074, 7.7790241 48.2185577, 7.7790456 48.2185133, 7.7790985 48.2183741, 7.7791339 48.2181654)",,,,
1029543726,Hauptstraße,tertiary,50,False,True,93.93299999999999,"LINESTRING (7.778966 48.2186329, 7.7789229 48.2186932, 7.7788154 48.21892, 7.7787428 48.2190733, 7.7786809 48.2192466, 7.7786716 48.2192707, 7.7786069 48.2194417)",,,,
128965373,Grünestraße,residential,,False,False,35.675,"LINESTRING (7.7705436 48.2232528, 7.7704969 48.2231953, 7.7703733 48.2230727, 7.7703356 48.2229679)",,2,,
34724451,Galurastraße,residential,30,False,True,57.776,"LINESTRING (7.7749382 48.2237654, 7.7749425 48.2236878, 7.7749394 48.223672, 7.7749577 48.2236199, 7.7750064 48.2235488, 7.7750869 48.2234314, 7.775165 48.2233707, 7.7752656 48.2233179)",,,,
483091313,Rheinhausenstraße,tertiary,50,False,False,200.71699999999996,"LINESTRING (7.7749382 48.2237654, 7.7751378 48.2237526, 7.7758482 48.2237733, 7.776176 48.2237848, 7.7763635 48.2237989, 7.7764699 48.22381, 7.7767102 48.2238468, 7.7775182 48.2240001, 7.7776014 48.2240159)",,,K 5118,
1001342068,Rheinhausenstraße,tertiary,50,False,True,71.535,"LINESTRING (7.7749382 48.2237654, 7.7746809 48.2237892, 7.7744528 48.2237923, 7.7742509 48.223774, 7.7741113 48.2237562, 7.7739874 48.2237262)",,,K 5118,
33870288,Krautländerstraße,residential,30,False,False,61.323,"LINESTRING (7.7786042 48.2180856, 7.7777775 48.2181126)",,,,
26767260,Krautländerstraße,residential,30,False,False,3.974,"LINESTRING (7.7777775 48.2181126, 7.7777801 48.2181483)",,,,
26767260,Krautländerstraße,residential,30,False,True,40.886,"LINESTRING (7.7777775 48.2181126, 7.7776799 48.2177507)",,,,
33870288,Krautländerstraße,residential,30,False,True,61.323,"LINESTRING (7.7777775 48.2181126, 7.7786042 48.2180856)",,,,
31961256,Josefstraße,residential,30,False,False,27.362,"LINESTRING (7.777464 48.2185414, 7.7778325 48.2185578)",,,,
"[33870331, 34726687]",Bismarckstraße,"['living_street', 'residential']",30,False,False,352.493,"LINESTRING (7.7713309 48.2230211, 7.7714038 48.2229204, 7.7719119 48.2221908, 7.7721922 48.2218395, 7.7724566 48.2214769, 7.7734095 48.22017)",,,,
"[321217651, 321217647, 483091311]",Rheinhausenstraße,tertiary,30,False,True,54.749,"LINESTRING (7.7713309 48.2230211, 7.7712134 48.2229746, 7.7711313 48.2229434, 7.7709822 48.2228865, 7.770841 48.2228354, 7.7706808 48.2227879)",,"['2', '3']",K 5118,
"[924999424, 321217653, 924999422, 924999423]",Rheinhausenstraße,tertiary,"['50', '30']",False,False,114.909,"LINESTRING (7.7713309 48.2230211, 7.7715961 48.2231253, 7.7718326 48.2232076, 7.7720158 48.2232604, 7.7721802 48.2233042, 7.7723518 48.2233461, 7.7725595 48.2233968, 7.7727447 48.2234391)",,"['2', '3']",K 5118,
34726687,Bismarckstraße,residential,30,False,False,125.58699999999999,"LINESTRING (7.7734095 48.22017, 7.773507 48.2200575, 7.7735709 48.2199456, 7.7740408 48.2191234)",,,,
"[33870331, 34726687]",Bismarckstraße,"['residential', 'living_street']",30,False,True,352.49300000000005,"LINESTRING (7.7734095 48.22017, 7.7724566 48.2214769, 7.7721922 48.2218395, 7.7719119 48.2221908, 7.7714038 48.2229204, 7.7713309 48.2230211)",,,,
130550014,Maria-Sand-Straße,residential,30,False,False,110.33200000000001,"LINESTRING (7.7734095 48.22017, 7.7724437 48.2198867, 7.7720608 48.2197506)",,,,
130550014,Maria-Sand-Straße,residential,30,False,True,104.47,"LINESTRING (7.7734095 48.22017, 7.7738249 48.2203083, 7.7739616 48.2203506, 7.7746807 48.2205765)",,,,
925344617,Hohe Straße,residential,30,False,True,96.85,"LINESTRING (7.7747617 48.2179765, 7.7735952 48.2175834)",,,,
34726687,Bismarckstraße,residential,30,False,True,138.263,"LINESTRING (7.7747617 48.2179765, 7.7745498 48.2183136, 7.7740408 48.2191234)",,,,
925344617,Hohe Straße,residential,30,False,False,105.771,"LINESTRING (7.7747617 48.2179765, 7.7748486 48.2180054, 7.7756147 48.2182384, 7.7758348 48.2183079, 7.7759241 48.2183515, 7.7759972 48.2184264)",,,,
33870368,Schulstraße,residential,30,False,True,142.37900000000002,"LINESTRING (7.7786069 48.2194417, 7.7790818 48.2194804, 7.779333 48.2194902, 7.7794843 48.2194777, 7.7795745 48.2195001, 7.7797975 48.2196993, 7.7798847 48.2197921, 7.7799323 48.2198797, 7.7799497 48.2200236, 7.7799745 48.2200519)",,,,
33870398,Ringstraße,residential,30,False,True,140.266,"LINESTRING (7.7786069 48.2194417, 7.7782774 48.2194115, 7.7781467 48.2193947, 7.7779377 48.2193733, 7.7776656 48.2193455, 7.7767256 48.2193713)",,,,
341340867,Hauptstraße,tertiary,50,False,True,68.27600000000001,"LINESTRING (7.7786069 48.2194417, 7.7784873 48.2196845, 7.7784427 48.2197736, 7.778367 48.2200333)",,,,
1029543726,Hauptstraße,tertiary,50,False,False,93.93299999999999,"LINESTRING (7.7786069 48.2194417, 7.7786716 48.2192707, 7.7786809 48.2192466, 7.7787428 48.2190733, 7.7788154 48.21892, 7.7789229 48.2186932, 7.778966 48.2186329)",,,,
31961200,Friedrichstraße,residential,30,False,False,101.02200000000002,"LINESTRING (7.7765538 48.2181716, 7.7769899 48.2179623, 7.7774038 48.2177331, 7.7776257 48.2176109)",,,,
31961200,Friedrichstraße,residential,30,False,True,50.122,"LINESTRING (7.7765538 48.2181716, 7.7764338 48.2182283, 7.7762784 48.2183055, 7.7761296 48.2183792, 7.7759972 48.2184264)",,,,
33870398,Ringstraße,residential,30,False,False,134.567,"LINESTRING (7.7765538 48.2181716, 7.7766058 48.2188934, 7.7766226 48.2191254, 7.7766362 48.219158, 7.7767256 48.2193713)",,,,
147523868,Kaiserstuhlstraße,residential,30,False,True,222.336,"LINESTRING (7.7765538 48.2181716, 7.7765477 48.2180547, 7.776523 48.2175502, 7.7765133 48.2173521, 7.7765036 48.2171551, 7.7764939 48.2169865, 7.7763788 48.216358, 7.7763552 48.2162936, 7.7762682 48.2161951)",,,,
33870398,Ringstraße,residential,30,False,False,140.266,"LINESTRING (7.7767256 48.2193713, 7.7776656 48.2193455, 7.7779377 48.2193733, 7.7781467 48.2193947, 7.7782774 48.2194115, 7.7786069 48.2194417)",,,,
33870398,Ringstraße,residential,30,False,True,134.567,"LINESTRING (7.7767256 48.2193713, 7.7766362 48.219158, 7.7766226 48.2191254, 7.7766058 48.2188934, 7.7765538 48.2181716)",,,,
33870409,Gartenstraße,residential,,False,True,68.617,"LINESTRING (7.7767256 48.2193713, 7.7767943 48.2195257, 7.7768157 48.2195847, 7.7767763 48.2196008, 7.776704 48.2196293, 7.7766574 48.2196439, 7.7762848 48.2197605)",,,,
26767255,Friedrichstraße,residential,30,False,False,70.265,"LINESTRING (7.7751925 48.2200445, 7.7746807 48.2205765)",,,,
26767255,Friedrichstraße,residential,30,False,True,199.996,"LINESTRING (7.7751925 48.2200445, 7.7753595 48.2198037, 7.7754085 48.2196731, 7.7754071 48.2195851, 7.7754041 48.2194039, 7.7754017 48.219257, 7.7754098 48.2189367, 7.7754387 48.218845, 7.7754884 48.2187556, 7.7755446 48.218708, 7.7756327 48.2186565, 7.7759972 48.2184264)",,,,
33870409,Gartenstraße,residential,,False,False,88.90299999999999,"LINESTRING (7.7751925 48.2200445, 7.7753178 48.2200664, 7.7762848 48.2197605)",,,,
33870409,Gartenstraße,residential,,False,False,68.617,"LINESTRING (7.7762848 48.2197605, 7.7766574 48.2196439, 7.776704 48.2196293, 7.7767763 48.2196008, 7.7768157 48.2195847, 7.7767943 48.2195257, 7.7767256 48.2193713)",,,,
33870409,Gartenstraße,residential,,False,True,88.90299999999999,"LINESTRING (7.7762848 48.2197605, 7.7753178 48.2200664, 7.7751925 48.2200445)",,,,
"[34969464, 34969466, 34969458]",Carl-Kuenzer-Straße,residential,,False,True,111.822,"LINESTRING (7.7762848 48.2197605, 7.7763493 48.2198699, 7.7764487 48.2200384, 7.7767245 48.220086, 7.7767865 48.2200973, 7.7771325 48.2201599, 7.7771656 48.2201643, 7.7773769 48.2201973, 7.7774156 48.2202045, 7.7774741 48.2202192)",,,,
38969645,Kaiserstuhlstraße,residential,30,False,True,30.175,"LINESTRING (7.7762682 48.2161951, 7.7759629 48.2160155)",,,,
33870439,Wehrlestraße,residential,30,False,True,78.607,"LINESTRING (7.7762682 48.2161951, 7.7767874 48.215949, 7.776898 48.2158948, 7.7769893 48.2158725, 7.7770708 48.2158568, 7.777175 48.2158526)",,,,
147523868,Kaiserstuhlstraße,residential,30,False,False,222.33599999999996,"LINESTRING (7.7762682 48.2161951, 7.7763552 48.2162936, 7.7763788 48.216358, 7.7764939 48.2169865, 7.7765036 48.2171551, 7.7765133 48.2173521, 7.776523 48.2175502, 7.7765477 48.2180547, 7.7765538 48.2181716)",,,,
33870439,Wehrlestraße,residential,30,False,True,14.582,"LINESTRING (7.7778682 48.2159074, 7.7780636 48.2159231)",,,,
295677822,Franz-Schmidt-Weg,living_street,,False,True,61.492,"LINESTRING (7.7778682 48.2159074, 7.777809 48.216459)",,,,
33870439,Wehrlestraße,residential,30,False,False,51.725,"LINESTRING (7.7778682 48.2159074, 7.7774927 48.2158806, 7.777175 48.2158526)",,,,
33870436,Hermann-Jäger-Weg,living_street,,False,False,52.313,"LINESTRING (7.777175 48.2158526, 7.777251 48.2160874, 7.7773967 48.2162962)",,,,
33870439,Wehrlestraße,residential,30,False,False,78.607,"LINESTRING (7.777175 48.2158526, 7.7770708 48.2158568, 7.7769893 48.2158725, 7.776898 48.2158948, 7.7767874 48.215949, 7.7762682 48.2161951)",,,,
33870439,Wehrlestraße,residential,30,False,True,51.725,"LINESTRING (7.777175 48.2158526, 7.7774927 48.2158806, 7.7778682 48.2159074)",,,,
