osmid,name,highway,maxspeed,oneway,reversed,length,geometry,width,lanes
"[694211224, 25416028]","['Werderstraße', 'Schloßstraße']",tertiary,30,False,"[False, True]",475.76000000000005,"LINESTRING (11.420658 53.6277989, 11.4205051 53.6270207, 11.4204638 53.6268038, 11.420414 53.6267129, 11.4202948 53.6266264, 11.4198184 53.6264674, 11.4194565 53.6263466, 11.419211 53.6262646, 11.4190874 53.6262219, 11.4189842 53.6261889, 11.4185654 53.6260804, 11.418153 53.6259518, 11.4179581 53.6258832, 11.4177677 53.6258162, 11.4176169 53.6257631, 11.4172092 53.6256195, 11.4170917 53.6255781, 11.4160811 53.6262472)",,2
694211224,Werderstraße,tertiary,30,False,True,170.26,"LINESTRING (11.420658 53.6277989, 11.4206751 53.6278749, 11.4206816 53.6278966, 11.4207921 53.6283957, 11.4208421 53.6286182, 11.4208645 53.6287178, 11.4208706 53.6287533, 11.4209196 53.6289885, 11.4209552 53.6291263, 11.420989 53.6293173)",,2
964184769,Großer Moor,residential,30,False,False,12.405999999999999,"LINESTRING (11.4157497 53.6281982, 11.4158404 53.6281903, 11.4159358 53.6281818)",,
35326719,Mecklenburgstraße,residential,30,False,False,193.818,"LINESTRING (11.4120253 53.6268114, 11.4117523 53.6261376, 11.4116749 53.6259466, 11.4115471 53.625631, 11.4113386 53.6251166)",,
38726733,Geschwister-Scholl-Straße,residential,30,False,False,116.545,"LINESTRING (11.4120253 53.6268114, 11.4113502 53.6269379, 11.4111066 53.6269835, 11.4107823 53.6270443, 11.4103845 53.6271189, 11.4103713 53.6271214, 11.4103584 53.6271238, 11.4103401 53.6271272)",,2
119859346,Geschwister-Scholl-Straße,residential,30,False,True,136.714,"LINESTRING (11.4120253 53.6268114, 11.4125984 53.6264899, 11.4127913 53.6263802, 11.4129965 53.6262651, 11.4130647 53.6262229, 11.4131264 53.6261852, 11.4134191 53.6260223, 11.4135319 53.6259673)",,
77365989,Graf-Schack-Allee,tertiary,30,False,False,43.412000000000006,"LINESTRING (11.4135319 53.6259673, 11.4136533 53.6260304, 11.4140537 53.6262049)",,2
119859346,Geschwister-Scholl-Straße,residential,30,False,False,136.714,"LINESTRING (11.4135319 53.6259673, 11.4134191 53.6260223, 11.4131264 53.6261852, 11.4130647 53.6262229, 11.4129965 53.6262651, 11.4127913 53.6263802, 11.4125984 53.6264899, 11.4120253 53.6268114)",,
697069503,Graf-Schack-Allee,tertiary,30,False,True,119.315,"LINESTRING (11.4135319 53.6259673, 11.4134026 53.6258865, 11.413107 53.6256682, 11.4130221 53.6255858, 11.412908 53.6254031, 11.4127861 53.6252082, 11.4126792 53.6250372)",,2
24719741,Grüne Straße,residential,30,True,False,136.71,"LINESTRING (11.4170057 53.6280984, 11.4170952 53.6286728, 11.4174578 53.6292081, 11.4175164 53.6292754)",,
820466101,Großer Moor,residential,30,False,True,47.973,"LINESTRING (11.4170057 53.6280984, 11.4166452 53.6281224, 11.4162828 53.6281469)",,
898352603,Großer Moor,residential,30,False,False,112.06200000000001,"LINESTRING (11.4170057 53.6280984, 11.417061 53.6280954, 11.4175223 53.6280588, 11.4178976 53.6280384, 11.4186941 53.6279849)",9.5,
"[83257129, 27585419]","['Burgstraße', 'Münzstraße']",residential,30,True,False,100.887,"LINESTRING (11.4175164 53.6292754, 11.4166669 53.6296425, 11.4168213 53.6297723, 11.4169075 53.6298865)",,
699269466,Grüne Straße,residential,30,False,False,164.157,"LINESTRING (11.4175164 53.6292754, 11.4177658 53.6294562, 11.4179061 53.6294886, 11.4184145 53.6296245, 11.4186852 53.6296948, 11.4192787 53.6298283, 11.4196853 53.6299522)",,
699269467,Burgstraße,residential,,True,False,183.62800000000001,"LINESTRING (11.4175164 53.6292754, 11.4176153 53.6292489, 11.4183287 53.6289164, 11.4184826 53.6288406, 11.4188417 53.6285265, 11.4188311 53.6280288, 11.41883 53.6279757)",,
24719766,Schliemannstraße,residential,30,False,True,116.11200000000001,"LINESTRING (11.4196853 53.6299522, 11.4196834 53.6298802, 11.41978 53.6297902, 11.4199215 53.6297112, 11.419978 53.6296856, 11.4202811 53.6295654, 11.4207851 53.629356, 11.420989 53.6293173)",,
24904314,Schliemannstraße,residential,30,False,True,140.47500000000002,"LINESTRING (11.4196853 53.6299522, 11.4195839 53.6301254, 11.4190469 53.630323, 11.4189079 53.6303721, 11.4180577 53.6307142)",,
699269466,Grüne Straße,residential,30,False,True,164.15699999999998,"LINESTRING (11.4196853 53.6299522, 11.4192787 53.6298283, 11.4186852 53.6296948, 11.4184145 53.6296245, 11.4179061 53.6294886, 11.4177658 53.6294562, 11.4175164 53.6292754)",,
699269468,Grüne Straße,residential,30,True,False,136.79000000000002,"LINESTRING (11.4196853 53.6299522, 11.4204927 53.6301916, 11.4206912 53.6302597, 11.420856 53.6304006, 11.4211429 53.6306037, 11.4212755 53.6306976)",,
694211224,Werderstraße,tertiary,30,False,True,44.665,"LINESTRING (11.4212755 53.6306976, 11.4214082 53.6310915)",,2
694211224,Werderstraße,tertiary,30,False,False,154.723,"LINESTRING (11.4212755 53.6306976, 11.4212168 53.6305321, 11.4210161 53.6294321, 11.420989 53.6293173)",,2
24719766,Schliemannstraße,residential,30,False,False,116.112,"LINESTRING (11.420989 53.6293173, 11.4207851 53.629356, 11.4202811 53.6295654, 11.419978 53.6296856, 11.4199215 53.6297112, 11.41978 53.6297902, 11.4196834 53.6298802, 11.4196853 53.6299522)",,
694211224,Werderstraße,tertiary,30,False,False,170.26,"LINESTRING (11.420989 53.6293173, 11.4209552 53.6291263, 11.4209196 53.6289885, 11.4208706 53.6287533, 11.4208645 53.6287178, 11.4208421 53.6286182, 11.4207921 53.6283957, 11.4206816 53.6278966, 11.4206751 53.6278749, 11.420658 53.6277989)",,2
694211224,Werderstraße,tertiary,30,False,True,154.723,"LINESTRING (11.420989 53.6293173, 11.4210161 53.6294321, 11.4212168 53.6305321, 11.4212755 53.6306976)",,2
24958236,Wallstraße,residential,30,False,True,30.905,"LINESTRING (11.4087075 53.6251716, 11.409168 53.6252232)",,
172036335,Stiftstraße,residential,30,False,False,81.07,"LINESTRING (11.4087075 53.6251716, 11.4084476 53.624459)",,
172036335,Stiftstraße,residential,30,False,True,81.07,"LINESTRING (11.4084476 53.624459, 11.4087075 53.6251716)",,
"[694211224, 25416028]","['Werderstraße', 'Schloßstraße']",tertiary,30,False,"[False, True]",475.76000000000005,"LINESTRING (11.4160811 53.6262472, 11.4170917 53.6255781, 11.4172092 53.6256195, 11.4176169 53.6257631, 11.4177677 53.6258162, 11.4179581 53.6258832, 11.418153 53.6259518, 11.4185654 53.6260804, 11.4189842 53.6261889, 11.4190874 53.6262219, 11.419211 53.6262646, 11.4194565 53.6263466, 11.4198184 53.6264674, 11.4202948 53.6266264, 11.420414 53.6267129, 11.4204638 53.6268038, 11.4205051 53.6270207, 11.420658 53.6277989)",,2
25537976,Alter Garten,residential,30,False,False,62.006,"LINESTRING (11.4160811 53.6262472, 11.4161782 53.6262828, 11.4167432 53.6264901, 11.4168952 53.6265229)",,
326809697,Graf-Schack-Allee,tertiary,30,False,True,153.221,"LINESTRING (11.4160811 53.6262472, 11.4158921 53.6261743, 11.4155035 53.6260136, 11.4154286 53.6259907, 11.415352 53.6259902, 11.4152757 53.6260177, 11.4150429 53.626139, 11.4148859 53.626222, 11.4147954 53.6262445, 11.4147142 53.6262532, 11.414512 53.6262644, 11.414263 53.6262415, 11.4140537 53.6262049)",,2
"[270980976, 822438963]",Schloßstraße,residential,30,False,True,59.400000000000006,"LINESTRING (11.4160811 53.6262472, 11.4159772 53.6263146, 11.4157252 53.6264958, 11.4154913 53.6266508)",,
24904312,Ziegenmarkt,residential,30,False,False,32.492,"LINESTRING (11.4197865 53.632273, 11.4196777 53.631988)",,
24959590,Ziegenmarkt,residential,30,False,False,40.127,"LINESTRING (11.4197865 53.632273, 11.4203826 53.6322003)",,
24959591,Kirchenstraße,residential,30,False,False,104.884,"LINESTRING (11.4197865 53.632273, 11.4182267 53.6324581)",,
24904326,Ziegenmarkt,residential,,False,False,19.649,"LINESTRING (11.4194285 53.6318911, 11.4196777 53.631988)",,
27561757,Schliemannstraße,living_street,,True,False,99.201,"LINESTRING (11.4180577 53.6307142, 11.4166678 53.6310557)",,
24904314,Schliemannstraße,residential,30,False,False,140.475,"LINESTRING (11.4180577 53.6307142, 11.4189079 53.6303721, 11.4190469 53.630323, 11.4195839 53.6301254, 11.4196853 53.6299522)",,
27585419,Münzstraße,residential,30,True,False,159.048,"LINESTRING (11.4180577 53.6307142, 11.4189837 53.6315161, 11.419369 53.6318409, 11.4194285 53.6318911)",,
24904331,Gaußstraße,residential,,False,False,134.42499999999998,"LINESTRING (11.417397 53.6328179, 11.4172262 53.6328381, 11.415404 53.6330726)",,
694212080,Werderstraße,tertiary,30,False,False,114.377,"LINESTRING (11.42209 53.6330842, 11.4217469 53.6320759)",,2
694212080,Werderstraße,tertiary,30,False,True,5.177,"LINESTRING (11.42209 53.6330842, 11.4221074 53.6331296)",,2
24904327,Amtstraße,residential,30,False,True,91.013,"LINESTRING (11.4217469 53.6320759, 11.4203826 53.6322003)",,
694212080,Werderstraße,tertiary,30,False,True,114.377,"LINESTRING (11.4217469 53.6320759, 11.42209 53.6330842)",,2
694212080,Werderstraße,tertiary,30,False,False,111.71600000000001,"LINESTRING (11.4217469 53.6320759, 11.4216568 53.6318136, 11.4215954 53.6316404, 11.4214851 53.6313151, 11.4214082 53.6310915)",,2
24904326,Ziegenmarkt,residential,,False,True,34.637,"LINESTRING (11.4203826 53.6322003, 11.4199166 53.6320565)",,
24904327,Amtstraße,residential,30,False,False,91.013,"LINESTRING (11.4203826 53.6322003, 11.4217469 53.6320759)",,
24959590,Ziegenmarkt,residential,30,False,True,40.127,"LINESTRING (11.4203826 53.6322003, 11.4197865 53.632273)",,
24959591,Kirchenstraße,residential,30,False,True,104.884,"LINESTRING (11.4182267 53.6324581, 11.4197865 53.632273)",,
24904330,Lindenstraße,residential,30,True,False,87.57600000000002,"LINESTRING (11.4182267 53.6324581, 11.418305 53.6326868, 11.4176257 53.6327844, 11.4175362 53.6327972, 11.4175014 53.6328006, 11.417397 53.6328179)",,
24904332,Lindenstraße,residential,30,False,False,52.697,"LINESTRING (11.4182267 53.6324581, 11.418188 53.632361, 11.4180428 53.6319969)",,
43684654,Puschkinstraße,residential,30,True,False,76.717,"LINESTRING (11.4171386 53.6321452, 11.417397 53.6328179)",,
83257128,Lindenstraße,residential,30,True,False,61.868,"LINESTRING (11.4171386 53.6321452, 11.4172507 53.63213, 11.4172761 53.6321266, 11.4180428 53.6319969)",,
694212080,Werderstraße,tertiary,30,False,False,5.177,"LINESTRING (11.4221074 53.6331296, 11.42209 53.6330842)",,2
24970383,Heinrich-Mann-Straße,residential,30,False,True,1.617,"LINESTRING (11.4093983 53.6252289, 11.4093739 53.6252303)",,
24970383,Heinrich-Mann-Straße,residential,30,False,False,128.562,"LINESTRING (11.4093983 53.6252289, 11.4094207 53.6252276, 11.4100978 53.6251884, 11.4113386 53.6251166)",,
43684640,Goethestraße,residential,30,False,True,51.352999999999994,"LINESTRING (11.4093983 53.6252289, 11.4095034 53.6255413, 11.4095507 53.6256818)",,
"[1102509656, 256536557]",Goethestraße,residential,30,False,False,58.235,"LINESTRING (11.4093983 53.6252289, 11.4093683 53.625134, 11.4093144 53.6249211, 11.4092904 53.624825, 11.4092621 53.6247115)",,
24958236,Wallstraße,residential,30,False,False,30.905,"LINESTRING (11.409168 53.6252232, 11.4087075 53.6251716)",,
24958222,Goethestraße,residential,30,False,False,130.784,"LINESTRING (11.409168 53.6252232, 11.4091075 53.6252995, 11.4091354 53.6253918, 11.409246 53.6256013, 11.4095426 53.626159, 11.4095625 53.626197, 11.409574 53.6262189, 11.4095875 53.6262401, 11.4096171 53.6262868, 11.409652 53.6263415)",,
24958237,Goethestraße,residential,30,True,False,57.269,"LINESTRING (11.409168 53.6252232, 11.4091719 53.6251934, 11.4092052 53.62494, 11.4092494 53.6247625, 11.4092621 53.6247115)",,
25413180,Wallstraße,residential,30,True,False,57.052,"LINESTRING (11.4095507 53.6256818, 11.4095269 53.6256565, 11.4094078 53.6255297, 11.4092645 53.6253772, 11.4092173 53.6253097, 11.409168 53.6252232)",,
43684640,Goethestraße,residential,30,False,False,51.352999999999994,"LINESTRING (11.4095507 53.6256818, 11.4095034 53.6255413, 11.4093983 53.6252289)",,
77365991,Goethestraße,residential,30,False,True,169.084,"LINESTRING (11.4095507 53.6256818, 11.4096468 53.6258965, 11.4097435 53.6261124, 11.4098032 53.6262373, 11.4099227 53.6264401, 11.4101225 53.6267794, 11.4102308 53.6269633, 11.4102464 53.6269867, 11.4103401 53.6271272)",,
24959783,Körnerstraße,residential,30,True,False,107.107,"LINESTRING (11.414114 53.6315063, 11.4157384 53.6315085)",,
43684648,August-Bebel-Straße,residential,30,False,True,193.53300000000002,"LINESTRING (11.414114 53.6315063, 11.4142048 53.6315836, 11.414252 53.6323947, 11.4142692 53.6326903, 11.4143005 53.6332289)",,
"[46961505, 43684651]","['August-Bebel-Straße', 'Friedrichstraße']",residential,30,False,False,154.10399999999998,"LINESTRING (11.414114 53.6315063, 11.4136081 53.6311755, 11.4132437 53.63093, 11.4129555 53.6307344, 11.4135498 53.6307252)","['7.8', '6.6']",
24904331,Gaußstraße,residential,,False,True,74.80499999999999,"LINESTRING (11.4143005 53.6332289, 11.4143592 53.6332206, 11.415404 53.6330726)",,
43684648,August-Bebel-Straße,residential,30,False,False,193.533,"LINESTRING (11.4143005 53.6332289, 11.4142692 53.6326903, 11.414252 53.6323947, 11.4142048 53.6315836, 11.414114 53.6315063)",,
76914540,Körnerstraße,residential,,True,False,73.291,"LINESTRING (11.4157384 53.6315085, 11.4168489 53.6314799)",,
"[27585421, 26974494]","['Schulstraße', 'Pfaffenstraße']",residential,30,False,False,163.19299999999998,"LINESTRING (11.4157384 53.6315085, 11.4157286 53.6312111, 11.415721 53.6309528, 11.415732 53.630716, 11.4156881 53.6304387, 11.4153092 53.6301121)",,
33182303,Apothekerstraße,residential,,True,False,175.313,"LINESTRING (11.4157384 53.6315085, 11.4156879 53.6317543, 11.4155706 53.6322989, 11.415404 53.6330726)",,
43684654,Puschkinstraße,residential,30,True,False,76.407,"LINESTRING (11.4168489 53.6314799, 11.4170857 53.6320136, 11.4171386 53.6321452)",,
24970383,Heinrich-Mann-Straße,residential,30,False,True,128.562,"LINESTRING (11.4113386 53.6251166, 11.4100978 53.6251884, 11.4094207 53.6252276, 11.4093983 53.6252289)",,
35326712,Heinrich-Mann-Straße,residential,30,True,False,88.84700000000001,"LINESTRING (11.4113386 53.6251166, 11.4121323 53.6250687, 11.4121735 53.6250662, 11.4126792 53.6250372)",,
35326719,Mecklenburgstraße,residential,30,False,True,193.818,"LINESTRING (11.4113386 53.6251166, 11.4115471 53.625631, 11.4116749 53.6259466, 11.4117523 53.6261376, 11.4120253 53.6268114)",,
697069503,Graf-Schack-Allee,tertiary,30,False,False,119.315,"LINESTRING (11.4126792 53.6250372, 11.4127861 53.6252082, 11.412908 53.6254031, 11.4130221 53.6255858, 11.413107 53.6256682, 11.4134026 53.6258865, 11.4135319 53.6259673)",,2
24958222,Goethestraße,residential,30,False,True,130.784,"LINESTRING (11.409652 53.6263415, 11.4096171 53.6262868, 11.4095875 53.6262401, 11.409574 53.6262189, 11.4095625 53.626197, 11.4095426 53.626159, 11.409246 53.6256013, 11.4091354 53.6253918, 11.4091075 53.6252995, 11.409168 53.6252232)",,
25440144,Lobedanzgang,residential,30,False,False,156.192,"LINESTRING (11.409652 53.6263415, 11.409589 53.6263529, 11.409502 53.6263688, 11.409424 53.626383, 11.4088248 53.6264923, 11.4087696 53.6264777, 11.4087181 53.6263965, 11.4086677 53.626373, 11.408413 53.6264075, 11.4074674 53.6265385)",4.8,
24958223,Goethestraße,residential,,False,False,70.58,"LINESTRING (11.4107523 53.6277127, 11.4106255 53.6275229, 11.4105329 53.6273989, 11.4103826 53.6271975, 11.4103615 53.6271661, 11.4103401 53.6271272)",,
"[98941979, 584464819]",Goethestraße,residential,30,True,False,173.038,"LINESTRING (11.4107523 53.6277127, 11.4106321 53.6277034, 11.4105162 53.6275796, 11.4104485 53.6275004, 11.4102146 53.6271942, 11.4101687 53.6271309, 11.4101347 53.6270856, 11.4097767 53.6266079, 11.409652 53.6263415)","['3.6', '4.9']",
25537976,Alter Garten,residential,30,False,True,54.788000000000004,"LINESTRING (11.4176444 53.6266383, 11.4174728 53.626541, 11.4173226 53.6265028, 11.4169323 53.6265266, 11.4168952 53.6265229)",,
80343793,Ekhofplatz,residential,30,False,True,68.728,"LINESTRING (11.4176444 53.6266383, 11.4177354 53.6268391, 11.4177601 53.627249)",,
187037512,Ekhofplatz,residential,30,False,True,59.373000000000005,"LINESTRING (11.4176444 53.6266383, 11.4183103 53.6268835, 11.4183859 53.6269361)",,
27585443,Kleiner Moor,residential,30,False,False,22.06,"LINESTRING (11.4177601 53.627249, 11.4178728 53.6272051, 11.4180364 53.6271372)",,
80343793,Ekhofplatz,residential,30,False,False,68.728,"LINESTRING (11.4177601 53.627249, 11.4177354 53.6268391, 11.4176444 53.6266383)",,
"[80718209, 1055437178, 563423607, 80718210]",Kleiner Moor,residential,30,False,True,68.632,"LINESTRING (11.4177601 53.627249, 11.4176567 53.6272931, 11.4175402 53.6273427, 11.4172972 53.6273593, 11.4171287 53.6273709, 11.416913 53.6273857, 11.4168262 53.6274498)",,
24904326,Ziegenmarkt,residential,,False,False,34.637,"LINESTRING (11.4199166 53.6320565, 11.4203826 53.6322003)",,
24904326,Ziegenmarkt,residential,,False,True,17.497,"LINESTRING (11.4199166 53.6320565, 11.4196777 53.631988)",,
25686362,Jahnstraße,residential,30,True,False,147.1,"LINESTRING (11.4199166 53.6320565, 11.4201005 53.6318522, 11.4203454 53.6316593, 11.420725 53.631428, 11.420997 53.6312797, 11.4214082 53.6310915)",,
694211224,Werderstraße,tertiary,30,False,False,44.665,"LINESTRING (11.4214082 53.6310915, 11.4212755 53.6306976)",,2
694212080,Werderstraße,tertiary,30,False,True,111.716,"LINESTRING (11.4214082 53.6310915, 11.4214851 53.6313151, 11.4215954 53.6316404, 11.4216568 53.6318136, 11.4217469 53.6320759)",,2
25706142,Kleiner Moor,residential,30,False,True,42.733,"LINESTRING (11.4168262 53.6274498, 11.4165258 53.6275062, 11.4162097 53.6275682)",,
80327175,Theaterstraße,residential,30,False,True,107.363,"LINESTRING (11.4168262 53.6274498, 11.4167893 53.6271698, 11.4167572 53.6269467, 11.4166748 53.6268057, 11.4168952 53.6265229)",,
"[80718209, 80718210, 1055437178, 563423607]",Kleiner Moor,residential,30,False,False,68.63199999999999,"LINESTRING (11.4168262 53.6274498, 11.416913 53.6273857, 11.4171287 53.6273709, 11.4172972 53.6273593, 11.4175402 53.6273427, 11.4176567 53.6272931, 11.4177601 53.627249)",,
25706142,Kleiner Moor,residential,30,False,False,42.733,"LINESTRING (11.4162097 53.6275682, 11.4165258 53.6275062, 11.4168262 53.6274498)",,
25706149,Baderstraße,residential,30,True,False,64.565,"LINESTRING (11.4162097 53.6275682, 11.4162203 53.627626, 11.4162546 53.6277976, 11.4162828 53.6281469)",,
27585435,Salzstraße,residential,,False,False,71.316,"LINESTRING (11.4162097 53.6275682, 11.4160253 53.6275946, 11.4157004 53.6276392, 11.415168 53.6277389)",,
27585442,Ritterstraße,residential,30,False,True,116.779,"LINESTRING (11.4162097 53.6275682, 11.4161889 53.6274297, 11.4161608 53.6273535, 11.416149 53.627313, 11.4160786 53.6271416, 11.4159805 53.6269808, 11.4159027 53.6268851, 11.4157757 53.626808, 11.4156947 53.6267594, 11.4154913 53.6266508)",,
364667728,Großer Moor,residential,30,False,True,23.208,"LINESTRING (11.4162828 53.6281469, 11.4159358 53.6281818)",,
820466101,Großer Moor,residential,30,False,False,47.973,"LINESTRING (11.4162828 53.6281469, 11.4166452 53.6281224, 11.4170057 53.6280984)",,
24958223,Goethestraße,residential,,False,True,70.58,"LINESTRING (11.4103401 53.6271272, 11.4103615 53.6271661, 11.4103826 53.6271975, 11.4105329 53.6273989, 11.4106255 53.6275229, 11.4107523 53.6277127)",,
38726733,Geschwister-Scholl-Straße,residential,30,False,True,116.545,"LINESTRING (11.4103401 53.6271272, 11.4103584 53.6271238, 11.4103713 53.6271214, 11.4103845 53.6271189, 11.4107823 53.6270443, 11.4111066 53.6269835, 11.4113502 53.6269379, 11.4120253 53.6268114)",,2
77365991,Goethestraße,residential,30,False,False,169.084,"LINESTRING (11.4103401 53.6271272, 11.4102464 53.6269867, 11.4102308 53.6269633, 11.4101225 53.6267794, 11.4099227 53.6264401, 11.4098032 53.6262373, 11.4097435 53.6261124, 11.4096468 53.6258965, 11.4095507 53.6256818)",,
"[26958451, 32706741]","['Graf-Schack-Allee', 'Klosterstraße']",residential,30,False,False,241.76800000000003,"LINESTRING (11.4123327 53.6275554, 11.4124884 53.6275309, 11.4127257 53.6274936, 11.4133104 53.6272198, 11.4139781 53.6268622, 11.4140434 53.6268256, 11.4146021 53.6264976, 11.4141568 53.6262739, 11.4140537 53.6262049)",,
24904331,Gaußstraße,residential,,False,False,74.80499999999999,"LINESTRING (11.415404 53.6330726, 11.4143592 53.6332206, 11.4143005 53.6332289)",,
24904331,Gaußstraße,residential,,False,True,134.42499999999998,"LINESTRING (11.415404 53.6330726, 11.4172262 53.6328381, 11.417397 53.6328179)",,
43684654,Puschkinstraße,residential,30,True,False,48.658,"LINESTRING (11.4166678 53.6310557, 11.4167693 53.6312884, 11.4167722 53.6312952, 11.4168489 53.6314799)",,
898352604,Großer Moor,residential,30,True,False,9.02,"LINESTRING (11.41883 53.6279757, 11.4186941 53.6279849)",5.5,
25416210,Großer Moor,residential,30,False,False,122.134,"LINESTRING (11.41883 53.6279757, 11.4192123 53.6279387, 11.419604 53.6279008, 11.4196803 53.6278934, 11.420255 53.6278379, 11.420658 53.6277989)",9.5,
24904312,Ziegenmarkt,residential,30,False,True,32.492,"LINESTRING (11.4196777 53.631988, 11.4197865 53.632273)",,
24904326,Ziegenmarkt,residential,,False,False,17.497,"LINESTRING (11.4196777 53.631988, 11.4199166 53.6320565)",,
24904326,Ziegenmarkt,residential,,False,True,19.649,"LINESTRING (11.4196777 53.631988, 11.4194285 53.6318911)",,
364667728,Großer Moor,residential,30,False,False,23.208,"LINESTRING (11.4159358 53.6281818, 11.4162828 53.6281469)",,
27585416,Landesrabbiner-Holdheim-Straße,residential,30,False,False,40.732,"LINESTRING (11.4159358 53.6281818, 11.4159758 53.6283691, 11.416027 53.628544)",,
964184769,Großer Moor,residential,30,False,True,12.405999999999999,"LINESTRING (11.4159358 53.6281818, 11.4158404 53.6281903, 11.4157497 53.6281982)",,
56129469,Schlachterstraße,residential,30,False,False,37.16,"LINESTRING (11.4163176 53.6291283, 11.4165363 53.6294363)",,
27585417,Domstraße,living_street,,True,False,55.163999999999994,"LINESTRING (11.4163176 53.6291283, 11.4163034 53.6291316, 11.4162162 53.629163, 11.4161325 53.6291909, 11.4160377 53.629224, 11.415593 53.629376)",,
"[27585416, 56129469]","['Schlachterstraße', 'Landesrabbiner-Holdheim-Straße']",residential,30,False,True,67.799,"LINESTRING (11.4163176 53.6291283, 11.416195 53.6289077, 11.4161595 53.6288521, 11.4160834 53.6286859, 11.4160781 53.628673, 11.416027 53.628544)",,
56129469,Schlachterstraße,residential,30,False,True,37.16,"LINESTRING (11.4165363 53.6294363, 11.4163176 53.6291283)",,
