osmid,ref,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,bridge
34602808,St 2150,Böhmerstraße,secondary,50,False,True,31.397000000000002,"LINESTRING (12.5383478 49.3425082, 12.5381963 49.3424768, 12.5379251 49.3424496)",,
865989860,St 2150,Böhmerstraße,secondary,50,True,False,43.438,"LINESTRING (12.5383478 49.3425082, 12.5384968 49.3425655, 12.5387398 49.3427153, 12.5387894 49.3427658)",,
702996779,St 2150,Regensburger Straße,secondary,50,False,True,37.735,"LINESTRING (12.5259479 49.3391051, 12.5258027 49.3387792)",,
28461351,St 2151,Chamer Straße,secondary,,False,False,61.395,"LINESTRING (12.5259479 49.3391051, 12.5265486 49.3389373, 12.5266873 49.3388491)",,
"[134560397, 34597102]",St 2150,Brückenstraße,secondary,50,False,False,131.176,"LINESTRING (12.5259479 49.3391051, 12.5262006 49.3396104, 12.5264618 49.3402359)",,
134560396,,Bahnhofstraße,residential,,False,True,50.116,"LINESTRING (12.5259479 49.3391051, 12.5257458 49.3391526, 12.5256357 49.3391886, 12.5255166 49.3392264, 12.5253127 49.3392823)",,
29327777,,,residential,,False,False,32.375,"LINESTRING (12.5266873 49.3388491, 12.5265659 49.3385689)",,
28461351,St 2151,Chamer Straße,secondary,,False,False,28.09,"LINESTRING (12.5266873 49.3388491, 12.5267671 49.338761, 12.5268296 49.3386163)",,
28461351,St 2151,Chamer Straße,secondary,,False,True,61.395,"LINESTRING (12.5266873 49.3388491, 12.5265486 49.3389373, 12.5259479 49.3391051)",,
28461441,CHA 35,Winklarner Straße,tertiary,50,False,False,16.064,"LINESTRING (12.5301805 49.3454476, 12.5302364 49.3453078)",,
28461441,CHA 35,Winklarner Straße,tertiary,50,False,True,97.95,"LINESTRING (12.5301805 49.3454476, 12.5301313 49.3456516, 12.5300278 49.3463226)",,
271964779,,Bachweg,residential,,False,True,83.779,"LINESTRING (12.5301805 49.3454476, 12.5302589 49.3455076, 12.5306134 49.3457976, 12.5306593 49.3458089, 12.5310533 49.3458987)",,
34602808,St 2150,Böhmerstraße,secondary,50,False,True,17.958,"LINESTRING (12.5311284 49.3423568, 12.5308806 49.3423528)",,
28461539,CHA 35,Hafnerstraße,tertiary,50,False,True,186.638,"LINESTRING (12.5311284 49.3423568, 12.5310548 49.3428677, 12.5307974 49.3440209)",,
34602808,St 2150,Böhmerstraße,secondary,50,False,False,59.811,"LINESTRING (12.5311284 49.3423568, 12.5313101 49.3423533, 12.5319467 49.3422908)",,
53755787,St 2150,Hussenstraße,secondary,50,False,False,41.51,"LINESTRING (12.5264873 49.3421408, 12.5270585 49.34217)",,
133270066,St 2150,Brückenstraße,secondary,50,False,True,70.484,"LINESTRING (12.5264873 49.3421408, 12.5265252 49.3415074)",,
"[26294576, 774944551]",,Hussenstraße,tertiary,50,False,True,68.921,"LINESTRING (12.5264873 49.3421408, 12.5257697 49.3420977, 12.5255436 49.3421275)",,
