osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,access,width
"[75759602, 36963879]",2,B 421,Am Markt,primary,50,False,True,89.918,"LINESTRING (6.6718461 50.2916288, 6.6717232 50.2916468, 6.6716028 50.2916442, 6.6714162 50.2916161, 6.6712654 50.2916201, 6.6707927 50.2917305, 6.6706308 50.2917699)",,
1229941042,2,L 26,Kölner Straße,primary,50,False,True,43.228,"LINESTRING (6.6718461 50.2916288, 6.6718622 50.2916522, 6.6721206 50.291903, 6.6721921 50.2919463)",,
36963881,2,B 421,Aachener Straße,primary,,False,False,64.315,"LINESTRING (6.6615618 50.2932613, 6.6624021 50.293046)",,
36963881,2,B 421,Aachener Straße,primary,,False,True,15.278,"LINESTRING (6.6615618 50.2932613, 6.6613628 50.2933134)",,
29880632,,,Finkenweg,residential,,False,False,77.18299999999999,"LINESTRING (6.6615618 50.2932613, 6.6615853 50.2932896, 6.661604 50.2933089, 6.6616274 50.293322, 6.6619666 50.2934262, 6.6622518 50.2937586)",,
36963881,2,B 421,Aachener Straße,primary,,False,True,20.583,"LINESTRING (6.6626704 50.2929761, 6.6624021 50.293046)",,
29880634,,,Amselweg,residential,,False,False,176.846,"LINESTRING (6.6626704 50.2929761, 6.6631356 50.2935329, 6.66387 50.2943696)",,
36963881,2,B 421,Aachener Straße,primary,,False,False,59.977000000000004,"LINESTRING (6.6626704 50.2929761, 6.6629656 50.2928834, 6.6631634 50.2927849, 6.6633076 50.2926432)",,
29880641,,,Lerchenweg,residential,,False,False,234.16899999999998,"LINESTRING (6.6633076 50.2926432, 6.6634415 50.2927075, 6.6637322 50.2930132, 6.6641002 50.2934367, 6.6643094 50.2937598, 6.6644301 50.2939964, 6.6644271 50.2940997, 6.6643861 50.2941562, 6.6640883 50.2942793, 6.66387 50.2943696)",,
36963881,2,B 421,Aachener Straße,primary,,False,False,183.119,"LINESTRING (6.6633076 50.2926432, 6.6633609 50.2925296, 6.6633859 50.292358, 6.6633076 50.2919717, 6.6633013 50.2917879, 6.6633341 50.2916783, 6.6634525 50.2915526, 6.6636246 50.2914623, 6.6638119 50.29142, 6.6640087 50.2914222, 6.6641965 50.2914703)",,
36963881,2,B 421,Aachener Straße,primary,,False,True,59.977000000000004,"LINESTRING (6.6633076 50.2926432, 6.6631634 50.2927849, 6.6629656 50.2928834, 6.6626704 50.2929761)",,
27771955,,,Bahnhofstraße,residential,,False,False,73.773,"LINESTRING (6.6649661 50.2922472, 6.6649111 50.2924378, 6.664907 50.292598, 6.6650357 50.2928963)",,
36963881,2,B 421,Aachener Straße,primary,,False,False,235.989,"LINESTRING (6.6649661 50.2922472, 6.6651713 50.2922776, 6.6653641 50.292261, 6.6655583 50.2922252, 6.6668237 50.2919916, 6.6671827 50.2919296, 6.6677709 50.2918442, 6.6681714 50.2917585)",,
36963881,2,B 421,Aachener Straße,primary,,False,True,105.612,"LINESTRING (6.6649661 50.2922472, 6.6648393 50.292202, 6.6647355 50.2921, 6.6645614 50.2918032, 6.6644243 50.291596, 6.664336 50.2915335, 6.6641965 50.2914703)",,
29537293,,,Wallstraße,residential,,False,False,159.90300000000002,"LINESTRING (6.6681714 50.2917585, 6.6682679 50.2918853, 6.6684177 50.2920237, 6.668588 50.2921206, 6.6690621 50.292337, 6.6694321 50.2924483, 6.6695317 50.2924615, 6.6697654 50.2924937, 6.6698847 50.2925086, 6.6699695 50.2925076)",,
36963880,2,B 421,Augustinerstraße,primary,50,False,False,134.132,"LINESTRING (6.6681714 50.2917585, 6.6697578 50.291315, 6.669905 50.2912811)",,
36963881,2,B 421,Aachener Straße,primary,,False,True,235.989,"LINESTRING (6.6681714 50.2917585, 6.6677709 50.2918442, 6.6671827 50.2919296, 6.6668237 50.2919916, 6.6655583 50.2922252, 6.6653641 50.292261, 6.6651713 50.2922776, 6.6649661 50.2922472)",,
"[1150759283, 1150759277]",2,L 10,Prümer Straße,secondary,50,False,False,76.33900000000001,"LINESTRING (6.6681714 50.2917585, 6.6681408 50.2917147, 6.6680725 50.2916171, 6.6678962 50.2914109, 6.6678174 50.2913335, 6.667747 50.2912731, 6.6676658 50.2912149, 6.6676103 50.2911781)",,
32764451,,,Augustinerplatz,residential,,False,False,86.207,"LINESTRING (6.6706308 50.2917699, 6.6707334 50.291896, 6.6708081 50.2919928, 6.6709987 50.2922144, 6.6711253 50.2923617, 6.6711749 50.2924611)",,
33129253,2,B 421,Augustinerstraße,primary,50,False,True,75.509,"LINESTRING (6.6706308 50.2917699, 6.670392 50.2916357, 6.6701598 50.2915064, 6.6700499 50.2914297, 6.6700108 50.2913874, 6.669905 50.2912811)",,
"[75759602, 36963879]",2,B 421,Am Markt,primary,50,False,False,89.91799999999998,"LINESTRING (6.6706308 50.2917699, 6.6707927 50.2917305, 6.6712654 50.2916201, 6.6714162 50.2916161, 6.6716028 50.2916442, 6.6717232 50.2916468, 6.6718461 50.2916288)",,
29537263,,,Graf-Mirbach-Platz,residential,,False,False,106.164,"LINESTRING (6.6705213 50.2902345, 6.6706007 50.290364, 6.6706523 50.2904998, 6.6707087 50.2906015, 6.6707329 50.2906617, 6.6707947 50.2907389, 6.6711458 50.291093)",,
"[77049986, 29537258]",,,Burgstraße,residential,,False,False,193.66199999999998,"LINESTRING (6.6705213 50.2902345, 6.6700372 50.2903884, 6.66997 50.2904349, 6.6699691 50.2904381, 6.6699601 50.2904697, 6.6700385 50.2907349, 6.6700725 50.2908497, 6.6702851 50.2910949, 6.6704011 50.2911731, 6.6705716 50.2912326, 6.6707595 50.291221, 6.6711458 50.291093)",,
"[18440402, 77049987]",,,Burgstraße,residential,,False,True,89.997,"LINESTRING (6.6705213 50.2902345, 6.6705822 50.2900356, 6.6706954 50.289907, 6.671413 50.2899318)",,
430613844,2,L 26,Kölner Straße,primary,50,False,False,64.954,"LINESTRING (6.672429 50.2954487, 6.6722443 50.2948766)",,
29880597,,,Raiffeisenstraße,residential,50,False,False,57.282,"LINESTRING (6.672429 50.2954487, 6.6723646 50.2954485, 6.6721978 50.2954352, 6.6718984 50.2954114, 6.6716275 50.2953946)",,
32764451,,,Augustinerplatz,residential,,False,True,86.207,"LINESTRING (6.6711749 50.2924611, 6.6711253 50.2923617, 6.6709987 50.2922144, 6.6708081 50.2919928, 6.6707334 50.291896, 6.6706308 50.2917699)",,
42413670,,,Bachstraße,residential,,False,False,92.35199999999999,"LINESTRING (6.6711749 50.2924611, 6.6712236 50.2924477, 6.6712624 50.2924312, 6.6717927 50.2921543, 6.6719402 50.2920718, 6.6721921 50.2919463)",,
"[1229941043, 1229941044, 29537293]",,,Wallstraße,residential,,False,True,86.32600000000001,"LINESTRING (6.6711749 50.2924611, 6.6711209 50.2924723, 6.6710771 50.2924781, 6.6709565 50.2924788, 6.6706008 50.2924642, 6.67053 50.2924649, 6.670485 50.2924652, 6.670333 50.292476, 6.6702106 50.2924915, 6.6701149 50.2925037, 6.6699695 50.2925076)",,
27259448,,,Grabenstraße,residential,,False,True,25.531,"LINESTRING (6.6719632 50.2910611, 6.6718619 50.2908408)",,
27259448,,,Grabenstraße,residential,,False,False,47.084999999999994,"LINESTRING (6.6719632 50.2910611, 6.6721821 50.2912912, 6.6722862 50.2914303)",,
42413511,,,Burghof,residential,,False,False,30.566,"LINESTRING (6.6719632 50.2910611, 6.6718241 50.2910976, 6.6716949 50.2911561, 6.6715874 50.2911199)",,
27259448,,,Grabenstraße,residential,,False,True,47.084999999999994,"LINESTRING (6.6722862 50.2914303, 6.6721821 50.2912912, 6.6719632 50.2910611)",,
"[33129256, 875525406]",2,B 421,Koblenzer Straße,primary,"['50', '30']",False,False,234.71500000000003,"LINESTRING (6.6722862 50.2914303, 6.6724447 50.2913361, 6.6725763 50.2912021, 6.6726559 50.2910849, 6.6727453 50.2909388, 6.6728849 50.2907108, 6.6730317 50.2904336, 6.6731539 50.2902087, 6.6732028 50.289826, 6.6732234 50.2896931, 6.6732536 50.2896053, 6.6732978 50.2895376, 6.673364 50.2894776)",,
33129256,2,B 421,Koblenzer Straße,primary,30,False,True,38.278999999999996,"LINESTRING (6.6722862 50.2914303, 6.6722009 50.2914719, 6.672064 50.2915336, 6.6718461 50.2916288)",,
545017114,,K 56,Trierer Straße,tertiary,50,False,True,18.993000000000002,"LINESTRING (6.673364 50.2894776, 6.6733032 50.2894455, 6.6732514 50.2894114, 6.6732232 50.2893826, 6.6732105 50.2893649, 6.6732026 50.2893461)",,
"[33129256, 875525406]",2,B 421,Koblenzer Straße,primary,"['50', '30']",False,True,234.71499999999997,"LINESTRING (6.673364 50.2894776, 6.6732978 50.2895376, 6.6732536 50.2896053, 6.6732234 50.2896931, 6.6732028 50.289826, 6.6731539 50.2902087, 6.6730317 50.2904336, 6.6728849 50.2907108, 6.6727453 50.2909388, 6.6726559 50.2910849, 6.6725763 50.2912021, 6.6724447 50.2913361, 6.6722862 50.2914303)",,
27259514,,,Martinstraße,residential,,False,True,35.389,"LINESTRING (6.6731018 50.2875898, 6.673599 50.2875706)",,
"[28401667, 78233679]",,,Michaelstraße,residential,30,False,False,39.578,"LINESTRING (6.6731018 50.2875898, 6.672745 50.2876069, 6.6725473 50.2876228)",,
78233683,,K 56,Trierer Straße,tertiary,50,False,False,66.94099999999999,"LINESTRING (6.6731018 50.2875898, 6.6731778 50.2877678, 6.6732113 50.2878817, 6.6732314 50.288009, 6.6732361 50.2880771, 6.6732362 50.2881826)",,
78233679,,,Michaelstraße,residential,30,False,False,73.337,"LINESTRING (6.6725473 50.2876228, 6.6715194 50.2876832)",,
"[28401667, 78233679]",,,Michaelstraße,residential,30,False,True,39.578,"LINESTRING (6.6725473 50.2876228, 6.672745 50.2876069, 6.6731018 50.2875898)",,
42412472,,,Lammersdorfer Straße,residential,30,False,True,17.128,"LINESTRING (6.6715194 50.2876832, 6.6714152 50.2875443)",,
78233679,,,Michaelstraße,residential,30,False,True,73.337,"LINESTRING (6.6715194 50.2876832, 6.6725473 50.2876228)",,
42412472,,,Lammersdorfer Straße,residential,30,False,False,194.519,"LINESTRING (6.6715194 50.2876832, 6.6716684 50.2879002, 6.6717201 50.2880176, 6.6717374 50.2881257, 6.6716347 50.2884591, 6.6715829 50.2886294, 6.6715757 50.2887926, 6.6716496 50.2892356, 6.6716815 50.289394)",,
42412472,,,Lammersdorfer Straße,residential,30,False,False,17.128,"LINESTRING (6.6714152 50.2875443, 6.6715194 50.2876832)",,
"[78233697, 27312356]",,,Im Mühlenpesch,residential,30,False,False,60.676,"LINESTRING (6.6714152 50.2875443, 6.6708589 50.2875423, 6.6705612 50.2875404)",,
78233697,,,Im Mühlenpesch,residential,30,False,True,76.238,"LINESTRING (6.6694884 50.2875258, 6.6698109 50.2875322, 6.6705612 50.2875404)",,
29537296,,,Am Stockberg,residential,,False,False,69.688,"LINESTRING (6.6693823 50.2929994, 6.6698272 50.2926763, 6.6699174 50.2926104, 6.6699519 50.2925637, 6.6699695 50.2925076)",,
29537296,,,Am Stockberg,residential,,False,True,89.41499999999999,"LINESTRING (6.6693823 50.2929994, 6.6691007 50.2929259, 6.668717 50.292943, 6.6685695 50.2929818, 6.6681902 50.2930818)",,
28401666,,,Martinstraße,residential,,False,False,87.661,"LINESTRING (6.6732362 50.2881826, 6.6733085 50.2881816, 6.6733696 50.2881752, 6.6735381 50.2881247, 6.6735955 50.2880955, 6.6736439 50.2880455, 6.6736534 50.2879829, 6.6736534 50.2877844, 6.673599 50.2875706)",,
78233683,,K 56,Trierer Straße,tertiary,50,False,False,29.347,"LINESTRING (6.6732362 50.2881826, 6.6732334 50.2883213, 6.6732308 50.2884465)",,
78233683,,K 56,Trierer Straße,tertiary,50,False,True,66.941,"LINESTRING (6.6732362 50.2881826, 6.6732361 50.2880771, 6.6732314 50.288009, 6.6732113 50.2878817, 6.6731778 50.2877678, 6.6731018 50.2875898)",,
27259514,,,Martinstraße,residential,,False,False,35.389,"LINESTRING (6.673599 50.2875706, 6.6731018 50.2875898)",,
28401666,,,Martinstraße,residential,,False,True,87.661,"LINESTRING (6.673599 50.2875706, 6.6736534 50.2877844, 6.6736534 50.2879829, 6.6736439 50.2880455, 6.6735955 50.2880955, 6.6735381 50.2881247, 6.6733696 50.2881752, 6.6733085 50.2881816, 6.6732362 50.2881826)",,
78233683,,K 56,Trierer Straße,tertiary,50,False,False,71.23599999999999,"LINESTRING (6.6732308 50.2884465, 6.6732279 50.2885145, 6.6732034 50.2890869)",,
78233683,,K 56,Trierer Straße,tertiary,50,False,True,29.347,"LINESTRING (6.6732308 50.2884465, 6.6732334 50.2883213, 6.6732362 50.2881826)",,
349891689,,,Josefstraße,residential,,False,True,121.119,"LINESTRING (6.6732308 50.2884465, 6.6734195 50.288447, 6.6739749 50.2884505, 6.6745153 50.2884923, 6.6749312 50.2885048)",,
29881788,,,In Buch,residential,,False,True,183.06400000000002,"LINESTRING (6.6743911 50.2942964, 6.6742188 50.2940936, 6.6741701 50.2939636, 6.6742208 50.2937627, 6.6743355 50.2935333, 6.6744298 50.2933638, 6.6744531 50.2932177, 6.674375 50.2931103, 6.6742767 50.2930209, 6.6741276 50.2929294, 6.6739506 50.2928292)",,
29537258,,,Burgstraße,residential,,False,False,39.967,"LINESTRING (6.6711458 50.291093, 6.6715307 50.2908985, 6.6716 50.2908864)",,
"[29537258, 77049986]",,,Burgstraße,residential,,False,True,193.66199999999998,"LINESTRING (6.6711458 50.291093, 6.6707595 50.291221, 6.6705716 50.2912326, 6.6704011 50.2911731, 6.6702851 50.2910949, 6.6700725 50.2908497, 6.6700385 50.2907349, 6.6699601 50.2904697, 6.6699691 50.2904381, 6.66997 50.2904349, 6.6700372 50.2903884, 6.6705213 50.2902345)",,
29537263,,,Graf-Mirbach-Platz,residential,,False,True,106.164,"LINESTRING (6.6711458 50.291093, 6.6707947 50.2907389, 6.6707329 50.2906617, 6.6707087 50.2906015, 6.6706523 50.2904998, 6.6706007 50.290364, 6.6705213 50.2902345)",,
27259448,,,Grabenstraße,residential,,False,False,25.531,"LINESTRING (6.6718619 50.2908408, 6.6719632 50.2910611)",,
27259448,,,Grabenstraße,residential,,False,True,103.399,"LINESTRING (6.6718619 50.2908408, 6.6717472 50.2899138)",,
29537258,,,Burgstraße,residential,,False,True,19.284,"LINESTRING (6.6718619 50.2908408, 6.6716 50.2908864)",,
33129253,2,B 421,Augustinerstraße,primary,50,False,False,75.50900000000001,"LINESTRING (6.669905 50.2912811, 6.6700108 50.2913874, 6.6700499 50.2914297, 6.6701598 50.2915064, 6.670392 50.2916357, 6.6706308 50.2917699)",,
36963880,2,B 421,Augustinerstraße,primary,50,False,True,134.132,"LINESTRING (6.669905 50.2912811, 6.6697578 50.291315, 6.6681714 50.2917585)",,
77049981,,,Mühlendamm,residential,,False,True,112.28800000000001,"LINESTRING (6.669905 50.2912811, 6.6694606 50.2906973, 6.6694053 50.2906279, 6.6692631 50.2904921, 6.6691518 50.2903962)",,
42412474,,,Mühlendamm,residential,30,False,True,66.67999999999999,"LINESTRING (6.6705612 50.2875404, 6.6704332 50.2880741, 6.6704186 50.2881331)",,
78233697,,,Im Mühlenpesch,residential,30,False,False,76.238,"LINESTRING (6.6705612 50.2875404, 6.6698109 50.2875322, 6.6694884 50.2875258)",,
"[78233697, 27312356]",,,Im Mühlenpesch,residential,30,False,True,60.676,"LINESTRING (6.6705612 50.2875404, 6.6708589 50.2875423, 6.6714152 50.2875443)",,
29537305,,,Königsberger Straße,residential,,False,False,47.768,"LINESTRING (6.665199 50.2897342, 6.6649081 50.2893469)",,
29537338,,,Auf dem Bungert,residential,,False,False,223.889,"LINESTRING (6.665199 50.2897342, 6.6680296 50.2888491)",,
"[29537305, 1150759278]",,,Königsberger Straße,residential,50,False,True,79.87999999999998,"LINESTRING (6.665199 50.2897342, 6.6655955 50.2902687, 6.66562 50.2903109, 6.665628 50.2903388, 6.6656314 50.2903606, 6.6656353 50.2903921)",,
29537305,,,Königsberger Straße,residential,,False,False,31.86,"LINESTRING (6.6649081 50.2893469, 6.6647092 50.2890901)",,
29537305,,,Königsberger Straße,residential,,False,True,47.768,"LINESTRING (6.6649081 50.2893469, 6.665199 50.2897342)",,
29537325,,,Stettiner Straße,residential,,False,True,70.747,"LINESTRING (6.6649081 50.2893469, 6.6640654 50.2896859)",,
29537305,,,Königsberger Straße,residential,,False,False,70.957,"LINESTRING (6.665008 50.2881846, 6.665636 50.2876884)",,
29537305,,,Königsberger Straße,residential,,False,True,121.828,"LINESTRING (6.665008 50.2881846, 6.6644371 50.2886135, 6.6643883 50.2886988, 6.6647092 50.2890901)",,
29537330,,,Dresdener Straße,residential,,False,False,82.275,"LINESTRING (6.665008 50.2881846, 6.6652864 50.2883533, 6.6656242 50.2887985)",,
29537305,,,Königsberger Straße,residential,,False,True,70.957,"LINESTRING (6.665636 50.2876884, 6.665008 50.2881846)",,
29537333,,,Am Viadukt,residential,,False,False,146.667,"LINESTRING (6.665636 50.2876884, 6.667247 50.2885132)",,
"[29537344, 33129249, 941310916]",,,Am Sportpark,residential,,False,False,210.20700000000002,"LINESTRING (6.665636 50.2876884, 6.6656649 50.2873891, 6.6660351 50.2873121, 6.6661981 50.2873138, 6.6663725 50.287357, 6.6668464 50.2877834, 6.6675724 50.2881563)",,
29537322,,,Prümer Straße,residential,,False,False,12.21,"LINESTRING (6.6640654 50.2896859, 6.6639142 50.2896337)",,
29537325,,,Stettiner Straße,residential,,False,False,70.747,"LINESTRING (6.6640654 50.2896859, 6.6649081 50.2893469)",,
29537322,,,Prümer Straße,residential,,False,True,87.484,"LINESTRING (6.6640654 50.2896859, 6.664234 50.2897762, 6.6644914 50.2898876, 6.6647476 50.2899973, 6.6648502 50.2900436, 6.6648965 50.2900659, 6.6649246 50.2900886, 6.6649454 50.2901096, 6.6649575 50.2901293, 6.6649649 50.2901477, 6.6649686 50.2901869)",,
29537351,,,Dresdener Straße,residential,,False,True,72.643,"LINESTRING (6.6656242 50.2887985, 6.6647092 50.2890901)",,
29537330,,,Dresdener Straße,residential,,False,False,139.238,"LINESTRING (6.6656242 50.2887985, 6.6657925 50.288976, 6.6659281 50.288956, 6.6670526 50.2886144, 6.667247 50.2885132)",,
29537330,,,Dresdener Straße,residential,,False,True,82.275,"LINESTRING (6.6656242 50.2887985, 6.6652864 50.2883533, 6.665008 50.2881846)",,
29537333,,,Am Viadukt,residential,,False,False,66.98,"LINESTRING (6.667247 50.2885132, 6.6680296 50.2888491)",,
29537333,,,Am Viadukt,residential,,False,True,146.667,"LINESTRING (6.667247 50.2885132, 6.665636 50.2876884)",,
29537330,,,Dresdener Straße,residential,,False,True,139.238,"LINESTRING (6.667247 50.2885132, 6.6670526 50.2886144, 6.6659281 50.288956, 6.6657925 50.288976, 6.6656242 50.2887985)",,
29537333,,,Am Viadukt,residential,,False,True,66.98,"LINESTRING (6.6680296 50.2888491, 6.667247 50.2885132)",,
29537338,,,Auf dem Bungert,residential,,False,True,223.889,"LINESTRING (6.6680296 50.2888491, 6.665199 50.2897342)",,
33129251,,,Auf dem Bungert,residential,,False,False,52.516,"LINESTRING (6.6680296 50.2888491, 6.6683395 50.2887825, 6.668474 50.2887965, 6.6687215 50.2888745)",,
941310917,,,Am Sportpark,residential,,False,True,17.527,"LINESTRING (6.6687215 50.2888745, 6.6686191 50.2887311)",,
29881252,,,Mühlendamm,residential,,False,False,41.174,"LINESTRING (6.6687215 50.2888745, 6.6689976 50.2890705, 6.6691149 50.2891463)",destination,
33129251,,,Auf dem Bungert,residential,,False,True,52.516,"LINESTRING (6.6687215 50.2888745, 6.668474 50.2887965, 6.6683395 50.2887825, 6.6680296 50.2888491)",,
29537305,,,Königsberger Straße,residential,,False,True,31.86,"LINESTRING (6.6647092 50.2890901, 6.6649081 50.2893469)",,
29537351,,,Dresdener Straße,residential,,False,False,72.643,"LINESTRING (6.6647092 50.2890901, 6.6656242 50.2887985)",,
29537305,,,Königsberger Straße,residential,,False,False,121.828,"LINESTRING (6.6647092 50.2890901, 6.6643883 50.2886988, 6.6644371 50.2886135, 6.665008 50.2881846)",,
18440402,,,Burgstraße,residential,,False,False,23.827,"LINESTRING (6.6717472 50.2899138, 6.671413 50.2899318)",,
27259448,,,Grabenstraße,residential,,False,False,103.399,"LINESTRING (6.6717472 50.2899138, 6.6718619 50.2908408)",,
29880587,,,Neutorstraße,residential,30,False,False,78.197,"LINESTRING (6.6717472 50.2899138, 6.672107 50.2899842, 6.672794 50.290131)",,
42412472,,,Lammersdorfer Straße,residential,30,False,True,58.0,"LINESTRING (6.6717472 50.2899138, 6.6716987 50.2894796, 6.6716947 50.2894596, 6.6716815 50.289394)",,
29880587,,,Neutorstraße,residential,30,False,False,117.974,"LINESTRING (6.672794 50.290131, 6.6729567 50.290081, 6.6731326 50.2895447, 6.6731416 50.2895085, 6.6731372 50.2894845, 6.6731238 50.2894588, 6.673097 50.2894339, 6.6730621 50.2894155, 6.6730269 50.2894045, 6.6729832 50.2893988, 6.6728556 50.2893954, 6.672812 50.2893875, 6.6727751 50.2893742, 6.6727526 50.2893609, 6.6727409 50.2893525, 6.6727111 50.2893311)",,
29880587,,,Neutorstraße,residential,30,False,True,78.197,"LINESTRING (6.672794 50.290131, 6.672107 50.2899842, 6.6717472 50.2899138)",,
42412476,,,Auf dem Gässchen,residential,30,False,False,28.245,"LINESTRING (6.672794 50.290131, 6.6727996 50.2902879, 6.6726548 50.2903173)",,2
29880597,,,Raiffeisenstraße,residential,50,False,True,57.282000000000004,"LINESTRING (6.6716275 50.2953946, 6.6718984 50.2954114, 6.6721978 50.2954352, 6.6723646 50.2954485, 6.672429 50.2954487)",,
29880643,,,Drosselweg,residential,,False,True,243.73299999999998,"LINESTRING (6.661359 50.2952281, 6.6619955 50.2950065, 6.6621131 50.2949338, 6.6621501 50.2948589, 6.6621276 50.2947892, 6.662013 50.2946432, 6.6617998 50.2945237, 6.6615002 50.2942128, 6.6614283 50.2941294, 6.66141 50.294103, 6.6614376 50.2940824, 6.6615176 50.294037, 6.6622518 50.2937586)",,
29881451,,,Auf dem Berg,residential,,False,True,74.286,"LINESTRING (6.661359 50.2952281, 6.6615444 50.2954309, 6.6618864 50.295805)",,
29880632,,,Finkenweg,residential,,False,False,118.477,"LINESTRING (6.6622518 50.2937586, 6.6631165 50.2946697)",,
29880632,,,Finkenweg,residential,,False,True,77.18299999999999,"LINESTRING (6.6622518 50.2937586, 6.6619666 50.2934262, 6.6616274 50.293322, 6.661604 50.2933089, 6.6615853 50.2932896, 6.6615618 50.2932613)",,
29880643,,,Drosselweg,residential,,False,False,243.733,"LINESTRING (6.6622518 50.2937586, 6.6615176 50.294037, 6.6614376 50.2940824, 6.66141 50.294103, 6.6614283 50.2941294, 6.6615002 50.2942128, 6.6617998 50.2945237, 6.662013 50.2946432, 6.6621276 50.2947892, 6.6621501 50.2948589, 6.6621131 50.2949338, 6.6619955 50.2950065, 6.661359 50.2952281)",,
29880632,,,Finkenweg,residential,,False,True,26.886,"LINESTRING (6.6633016 50.2948806, 6.6631165 50.2946697)",,
29880641,,,Lerchenweg,residential,,False,False,24.835,"LINESTRING (6.66387 50.2943696, 6.6635809 50.2944952)",,
29880634,,,Amselweg,residential,,False,True,176.846,"LINESTRING (6.66387 50.2943696, 6.6631356 50.2935329, 6.6626704 50.2929761)",,
29880641,,,Lerchenweg,residential,,False,True,234.16899999999998,"LINESTRING (6.66387 50.2943696, 6.6640883 50.2942793, 6.6643861 50.2941562, 6.6644271 50.2940997, 6.6644301 50.2939964, 6.6643094 50.2937598, 6.6641002 50.2934367, 6.6637322 50.2930132, 6.6634415 50.2927075, 6.6633076 50.2926432)",,
45283521,,,Starenweg,residential,,False,True,41.781,"LINESTRING (6.6626068 50.2948572, 6.6631165 50.2946697)",,
29880645,,,Im Lerchenpark,residential,,False,True,161.45399999999998,"LINESTRING (6.66385 50.2919596, 6.6641019 50.2924506, 6.6643477 50.2928154, 6.6644951 50.2929604, 6.6645897 50.2929869, 6.6647016 50.2929696, 6.6650357 50.2928963)",,
36963881,2,B 421,Aachener Straße,primary,,False,False,15.278,"LINESTRING (6.6613628 50.2933134, 6.6615618 50.2932613)",,
36963881,2,B 421,Aachener Straße,primary,,False,False,20.583,"LINESTRING (6.6624021 50.293046, 6.6626704 50.2929761)",,
36963881,2,B 421,Aachener Straße,primary,,False,True,64.315,"LINESTRING (6.6624021 50.293046, 6.6615618 50.2932613)",,
1171249225,,,Am Steinrausch,residential,,False,True,194.58299999999997,"LINESTRING (6.6624021 50.293046, 6.662293 50.2928302, 6.6622951 50.2927607, 6.6623422 50.2926975, 6.6624362 50.292634, 6.6626902 50.2925145, 6.6628025 50.2924239, 6.6628987 50.2923231, 6.6629291 50.2922, 6.662892 50.2914639)",,
29880648,,,Tulpenweg,residential,,False,True,17.462,"LINESTRING (6.6610459 50.2896179, 6.6612771 50.2895646)",,
