osmid,oneway,ref,name,highway,maxspeed,reversed,length,geometry,lanes,width,bridge,junction
45830647,False,,Jugendherbergsstraße,tertiary,50,False,93.14599999999999,"LINESTRING (10.5571471 51.5936368, 10.5572028 51.5937093, 10.5577329 51.5943913)",2,,,
194912593,False,,Jugendherbergsstraße,tertiary,30,True,90.64,"LINESTRING (10.5571471 51.5936368, 10.5570532 51.5935226, 10.556855 51.5933353, 10.5564285 51.5929559)",2,,,
45830647,False,,Jugendherbergsstraße,tertiary,50,True,93.14599999999999,"LINESTRING (10.5577329 51.5943913, 10.5572028 51.5937093, 10.5571471 51.5936368)",2,,,
45830649,False,K 415,Marktstraße,tertiary,30,False,178.794,"LINESTRING (10.5577329 51.5943913, 10.5569396 51.5945518, 10.556702 51.5945975, 10.5554964 51.5948258, 10.5552635 51.5948729)",2,,,
45830646,False,,Ringstraße,residential,30,True,206.189,"LINESTRING (10.5599927 51.5931478, 10.5597867 51.5931815, 10.5596202 51.5932045, 10.5595268 51.5932175, 10.5593488 51.5932374, 10.5590996 51.5932663, 10.5589864 51.5932679, 10.558825 51.593267, 10.5586408 51.5932721, 10.5584266 51.5932945, 10.5582546 51.5933295, 10.5578996 51.5934395, 10.5576463 51.5935145, 10.5573609 51.5935849, 10.5573174 51.5935957, 10.5571471 51.5936368)",,,,
26782005,False,,Bornweg,residential,,False,174.383,"LINESTRING (10.5491946 51.5989709, 10.5496129 51.5988194, 10.5496984 51.5987885, 10.5499465 51.5987077, 10.5505061 51.5985197, 10.5508361 51.5983873, 10.5512481 51.5980893)",,,,
148108772,False,,Pfaffenberg,residential,,True,30.189,"LINESTRING (10.5537923 51.5971394, 10.5538038 51.5974108)",,,,
26782005,False,,Bornweg,residential,,True,209.17299999999994,"LINESTRING (10.5537923 51.5971394, 10.5534635 51.5974077, 10.5533937 51.597425, 10.5531341 51.5974891, 10.5525718 51.5976282, 10.5524582 51.5976563, 10.5522261 51.5977136, 10.5521183 51.5977403, 10.5520653 51.5977534, 10.5519283 51.5978071, 10.5514467 51.5979957, 10.5512481 51.5980893)",,,,
148108772,False,,Pfaffenberg,residential,,False,52.483999999999995,"LINESTRING (10.5537923 51.5971394, 10.5537928 51.5967617, 10.5537929 51.5966674)",,,,
26206462,False,,Ringstraße,tertiary,30,False,360.493,"LINESTRING (10.5523967 51.5947178, 10.5524408 51.5946402, 10.5525186 51.5945836, 10.5533696 51.5942076, 10.5535029 51.5941487, 10.5536934 51.5940837, 10.5537504 51.594072, 10.5538892 51.5940437, 10.5541775 51.5940221, 10.5543945 51.5940058, 10.5545265 51.5939959, 10.5546996 51.593983, 10.554911 51.5939673, 10.5553044 51.593938, 10.5553295 51.5939361, 10.5557007 51.5938918, 10.5559313 51.5938642, 10.5560101 51.5938548, 10.556084 51.593846, 10.5561709 51.5938356, 10.55625 51.59382, 10.5568739 51.5936972, 10.5569863 51.5936751, 10.5570667 51.593656, 10.5571471 51.5936368)",,,,
"[1265056952, 39604484, 1265056951]",True,K 415,Poststraße,tertiary,30,False,42.096000000000004,"LINESTRING (10.5523967 51.5947178, 10.5522396 51.5947373, 10.5521094 51.5947472, 10.5519432 51.5947563, 10.5517928 51.5947659)",,,,
26924929,False,,Poststraße,residential,,False,35.741,"LINESTRING (10.5512415 51.5953048, 10.5513012 51.5952071, 10.5514555 51.5950125)",,,,
26924929,False,,Poststraße,residential,,True,50.775,"LINESTRING (10.5512415 51.5953048, 10.5513007 51.5954684, 10.5513701 51.5956422, 10.5514082 51.5957119, 10.5514369 51.5957435)",,,,
33235988,False,,Wiesenstraße,residential,,False,198.2,"LINESTRING (10.5512415 51.5953048, 10.5511379 51.5953247, 10.5509249 51.5953836, 10.5507374 51.5954533, 10.550343 51.5956155, 10.5502967 51.5956347, 10.5497447 51.5958628, 10.5496555 51.5958873, 10.5495586 51.595899, 10.5493027 51.5958616, 10.548887 51.5957961, 10.5488054 51.5958004, 10.5486662 51.5958311)",,,,
27790759,False,,Pfaffenwiese,residential,,False,75.631,"LINESTRING (10.5537929 51.5966674, 10.5542889 51.5966078, 10.5548668 51.5965348)",,,,
27790759,False,,Pfaffenwiese,residential,,True,186.11599999999999,"LINESTRING (10.5537929 51.5966674, 10.5532857 51.5967103, 10.5527848 51.5967394, 10.5523535 51.5967542, 10.5521625 51.5967608, 10.5517658 51.5967762, 10.5511083 51.5968017)",,,,
148108772,False,,Pfaffenberg,residential,,True,52.483999999999995,"LINESTRING (10.5537929 51.5966674, 10.5537928 51.5967617, 10.5537923 51.5971394)",,,,
26924929,False,,Poststraße,residential,,False,50.775000000000006,"LINESTRING (10.5514369 51.5957435, 10.5514082 51.5957119, 10.5513701 51.5956422, 10.5513007 51.5954684, 10.5512415 51.5953048)",,,,
27789890,True,,Place de Castelnau,residential,30,False,10.869,"LINESTRING (10.5514369 51.5957435, 10.5514678 51.5957398, 10.5514992 51.5957409, 10.5515293 51.5957467, 10.5515563 51.5957568, 10.5515785 51.5957706)",,,,roundabout
148108772,False,,Pfaffenberg,residential,,False,30.189,"LINESTRING (10.5538038 51.5974108, 10.5537923 51.5971394)",,,,
27790779,False,,Kurze Straße,residential,,True,224.995,"LINESTRING (10.5538038 51.5974108, 10.555912 51.5974287, 10.5570599 51.5974596)",,,,
148108775,True,,Pfaffenberg,residential,,False,232.37300000000002,"LINESTRING (10.5538038 51.5974108, 10.5538147 51.5975563, 10.553784 51.5977987, 10.5536263 51.5983925, 10.5534392 51.5991185, 10.5533558 51.5994787)",,,,
27790844,False,,Glaseberg,residential,,False,119.587,"LINESTRING (10.5575369 51.5972469, 10.5576067 51.5961723)",,,,
27790844,False,,Glaseberg,residential,,True,40.558,"LINESTRING (10.5575369 51.5972469, 10.5570599 51.5974596)",,,,
40311345,False,,Richard-Breslau-Straße,residential,,False,40.994,"LINESTRING (10.5575369 51.5972469, 10.5577499 51.5971841, 10.5580987 51.5971348)",,4,,
27790759,False,,Pfaffenwiese,residential,,True,51.3,"LINESTRING (10.5576299 51.5957201, 10.5574262 51.5958321, 10.5570343 51.595994)",,,,
27790843,False,,Ziegelstraße,residential,,False,24.746000000000002,"LINESTRING (10.5576299 51.5957201, 10.5577518 51.5956252, 10.557898 51.5955807)",,,,
27790844,False,,Glaseberg,residential,,True,50.318999999999996,"LINESTRING (10.5576299 51.5957201, 10.5576295 51.5958612, 10.5576067 51.5961723)",,,,
27790843,False,,Ziegelstraße,residential,,True,66.10900000000001,"LINESTRING (10.558844 51.5954914, 10.5585739 51.5955114, 10.557898 51.5955807)",,,,
27926385,False,,Hinter den Gärten,residential,,False,34.657,"LINESTRING (10.558844 51.5954914, 10.5589023 51.5955047, 10.5590254 51.5955104, 10.559341 51.5955223)",,,,
27809875,False,,,residential,,True,61.459,"LINESTRING (10.5577268 51.5950447, 10.5577777 51.5951216, 10.5578553 51.5955388, 10.557898 51.5955807)",,,,
27790843,False,,Ziegelstraße,residential,,False,66.10900000000001,"LINESTRING (10.557898 51.5955807, 10.5585739 51.5955114, 10.558844 51.5954914)",,,,
27790843,False,,Ziegelstraße,residential,,True,24.746000000000002,"LINESTRING (10.557898 51.5955807, 10.5577518 51.5956252, 10.5576299 51.5957201)",,,,
27809875,False,,,residential,,False,61.459,"LINESTRING (10.557898 51.5955807, 10.5578553 51.5955388, 10.5577777 51.5951216, 10.5577268 51.5950447)",,,,
27812389,False,,Schachtbergstraße,residential,,False,118.128,"LINESTRING (10.5564285 51.5929559, 10.5562647 51.592982, 10.554737 51.5931072)",,,,
194912593,False,,Jugendherbergsstraße,tertiary,30,False,90.64,"LINESTRING (10.5564285 51.5929559, 10.556855 51.5933353, 10.5570532 51.5935226, 10.5571471 51.5936368)",2,,,
27812389,False,,Schachtbergstraße,residential,,True,99.46199999999999,"LINESTRING (10.5511809 51.5931112, 10.5524619 51.5931765, 10.5526159 51.5931844)",,,,
27812390,True,,Schillerstraße,residential,,False,184.60999999999999,"LINESTRING (10.5511809 51.5931112, 10.5513236 51.5934198, 10.5515358 51.5938786, 10.5516089 51.5940437, 10.5517354 51.5943087, 10.5518051 51.5945036, 10.5518072 51.594515, 10.5518239 51.5945936, 10.5518276 51.5946446, 10.5517482 51.594698)",,4,,
41983786,False,,Nikolausgrund,residential,,False,158.73200000000003,"LINESTRING (10.5511809 51.5931112, 10.5509715 51.5930565, 10.5504299 51.5928323, 10.5499061 51.592662, 10.5496194 51.592629, 10.5492747 51.5925891, 10.5490981 51.592552)",,4,,
27926385,False,,Hinter den Gärten,residential,,False,36.647,"LINESTRING (10.559341 51.5955223, 10.5598695 51.5955512)",,,,
40311353,False,,Nordhäuser Straße,residential,,True,61.566,"LINESTRING (10.559341 51.5955223, 10.5592487 51.596073)",,3,,
27926385,False,,Hinter den Gärten,residential,,True,34.657,"LINESTRING (10.559341 51.5955223, 10.5590254 51.5955104, 10.5589023 51.5955047, 10.558844 51.5954914)",,,,
27926385,False,,Hinter den Gärten,residential,,True,36.647,"LINESTRING (10.5598695 51.5955512, 10.559341 51.5955223)",,,,
40311363,False,,Hohensteiner Straße,residential,,True,163.696,"LINESTRING (10.5598695 51.5955512, 10.5596394 51.5970164)",,3,,
27926371,False,,Brandstraße,residential,,False,152.489,"LINESTRING (10.5486662 51.5958311, 10.5486401 51.5960196, 10.548644 51.5960555, 10.5486935 51.5962764, 10.5486961 51.5964599, 10.5486272 51.5965818, 10.548393 51.5967784, 10.5481046 51.5968783, 10.5478786 51.5969566)",,,,
27926371,False,,Brandstraße,residential,,True,61.914,"LINESTRING (10.5486662 51.5958311, 10.5488138 51.5955709, 10.5490188 51.5953205)",,,,
33235988,False,,Wiesenstraße,residential,,True,198.19999999999993,"LINESTRING (10.5486662 51.5958311, 10.5488054 51.5958004, 10.548887 51.5957961, 10.5493027 51.5958616, 10.5495586 51.595899, 10.5496555 51.5958873, 10.5497447 51.5958628, 10.5502967 51.5956347, 10.550343 51.5956155, 10.5507374 51.5954533, 10.5509249 51.5953836, 10.5511379 51.5953247, 10.5512415 51.5953048)",,,,
27926371,False,,Brandstraße,residential,,False,61.914,"LINESTRING (10.5490188 51.5953205, 10.5488138 51.5955709, 10.5486662 51.5958311)",,,,
39542330,False,,Talstraße,residential,30,True,175.022,"LINESTRING (10.5490188 51.5953205, 10.5491407 51.5953022, 10.5495954 51.5952341, 10.5500393 51.5951676, 10.550067 51.5951634, 10.5506722 51.5950628, 10.5511506 51.5949666, 10.5513301 51.5949653, 10.5514555 51.5950125)",,5,,
27926371,False,,Brandstraße,residential,,True,23.035,"LINESTRING (10.5475841 51.5970538, 10.5478786 51.5969566)",,,,
27790759,False,,Pfaffenwiese,residential,,False,99.59400000000001,"LINESTRING (10.5548668 51.5965348, 10.5553415 51.5964468, 10.5562226 51.5962321)",,,,
27790759,False,,Pfaffenwiese,residential,,True,75.631,"LINESTRING (10.5548668 51.5965348, 10.5542889 51.5966078, 10.5537929 51.5966674)",,,,
39430982,False,,Schulgasse,residential,,False,82.898,"LINESTRING (10.5548668 51.5965348, 10.5548531 51.5961231, 10.5548071 51.5957906)",,4,,
27791121,False,,Uffestraße,residential,30,False,42.808,"LINESTRING (10.5548071 51.5957906, 10.5554257 51.5957674)",,,,
27791121,False,,Uffestraße,residential,30,True,227.52,"LINESTRING (10.5548071 51.5957906, 10.5546139 51.5958246, 10.5543081 51.5958791, 10.5542417 51.5958837, 10.5537411 51.5959185, 10.5531927 51.595931, 10.552846 51.5959509, 10.5525773 51.5959165, 10.5522903 51.5958931, 10.5520381 51.5959098, 10.5518535 51.5959268, 10.5517619 51.5959298, 10.5516841 51.5959165, 10.5515849 51.5958634)",,,,
39430982,False,,Schulgasse,residential,,True,82.898,"LINESTRING (10.5548071 51.5957906, 10.5548531 51.5961231, 10.5548668 51.5965348)",,4,,
27790759,False,,Pfaffenwiese,residential,,False,186.116,"LINESTRING (10.5511083 51.5968017, 10.5517658 51.5967762, 10.5521625 51.5967608, 10.5523535 51.5967542, 10.5527848 51.5967394, 10.5532857 51.5967103, 10.5537929 51.5966674)",,,,
27790759,False,,Pfaffenwiese,residential,,True,20.178,"LINESTRING (10.5511083 51.5968017, 10.5509338 51.5967989, 10.5508182 51.5968122)",,,,
39430983,True,,Schützenstraße,residential,,False,130.835,"LINESTRING (10.5511083 51.5968017, 10.5508018 51.5976714, 10.5507109 51.5979312, 10.5506941 51.5979488)",,4,,
40818243,False,,,residential,,True,41.332,"LINESTRING (10.5512481 51.5980893, 10.5506941 51.5979488)",,3,,
26782005,False,,Bornweg,residential,,False,209.173,"LINESTRING (10.5512481 51.5980893, 10.5514467 51.5979957, 10.5519283 51.5978071, 10.5520653 51.5977534, 10.5521183 51.5977403, 10.5522261 51.5977136, 10.5524582 51.5976563, 10.5525718 51.5976282, 10.5531341 51.5974891, 10.5533937 51.597425, 10.5534635 51.5974077, 10.5537923 51.5971394)",,,,
26782005,False,,Bornweg,residential,,True,174.38299999999998,"LINESTRING (10.5512481 51.5980893, 10.5508361 51.5983873, 10.5505061 51.5985197, 10.5499465 51.5987077, 10.5496984 51.5987885, 10.5496129 51.5988194, 10.5491946 51.5989709)",,,,
27791121,False,,Uffestraße,residential,30,True,42.808,"LINESTRING (10.5554257 51.5957674, 10.5548071 51.5957906)",,,,
"[41687250, 39432731, 41687252]",False,,Schulweg,residential,30,False,75.518,"LINESTRING (10.5554257 51.5957674, 10.5554365 51.5957211, 10.5554207 51.595652, 10.5554098 51.5956027, 10.5553108 51.5952187, 10.5552733 51.5951753, 10.5551794 51.5951287)",,4,yes,
40311370,True,,Uffestraße,residential,,False,186.207,"LINESTRING (10.5554257 51.5957674, 10.5558659 51.5957599, 10.5559574 51.5957567, 10.5562923 51.595722, 10.556543 51.5956779, 10.5567595 51.5955441, 10.5569558 51.5954495, 10.5570416 51.5954081, 10.557353 51.5952505, 10.5577268 51.5950447)",,,,
195292238,True,,,tertiary,30,False,12.39,"LINESTRING (10.5517928 51.5947659, 10.5517843 51.5947876, 10.5517663 51.5948068, 10.5517403 51.5948222, 10.5517084 51.5948324, 10.5516732 51.5948366)",1,4,,roundabout
195292238,True,,,tertiary,30,False,1.878,"LINESTRING (10.5517482 51.594698, 10.551767 51.5947102)",1,4,,roundabout
27812389,False,,Schachtbergstraße,residential,,False,146.96200000000002,"LINESTRING (10.554737 51.5931072, 10.5541512 51.5931553, 10.5534501 51.5931813, 10.5527865 51.5931838, 10.5526159 51.5931844)",,,,
27812389,False,,Schachtbergstraße,residential,,True,118.128,"LINESTRING (10.554737 51.5931072, 10.5562647 51.592982, 10.5564285 51.5929559)",,,,
39604486,False,,Mozartstraße,residential,,False,83.50699999999999,"LINESTRING (10.554737 51.5931072, 10.5547126 51.592754, 10.5546885 51.5925757, 10.5546241 51.5924191, 10.5545907 51.5923661)",,4,,
27812389,False,,Schachtbergstraße,residential,,False,99.46199999999999,"LINESTRING (10.5526159 51.5931844, 10.5524619 51.5931765, 10.5511809 51.5931112)",,,,
27812389,False,,Schachtbergstraße,residential,,True,146.962,"LINESTRING (10.5526159 51.5931844, 10.5527865 51.5931838, 10.5534501 51.5931813, 10.5541512 51.5931553, 10.554737 51.5931072)",,,,
39604487,False,,Schubertstraße,residential,,False,71.161,"LINESTRING (10.5526159 51.5931844, 10.5525856 51.593004, 10.5525588 51.592869, 10.5525078 51.592754, 10.5523845 51.5925657)",,4,,
26782006,False,,Pfaffenberg,residential,,True,27.577,"LINESTRING (10.5533558 51.5994787, 10.5533119 51.5997252)",,,,
40311240,False,,Tannenweg,residential,,False,186.50799999999998,"LINESTRING (10.5533558 51.5994787, 10.5512074 51.5995312, 10.5511456 51.5995556, 10.5511885 51.5998507)",,3,,
40311240,False,,Tannenweg,residential,,True,186.50799999999998,"LINESTRING (10.5511885 51.5998507, 10.5511456 51.5995556, 10.5512074 51.5995312, 10.5533558 51.5994787)",,3,,
26782006,False,,Pfaffenberg,residential,,False,40.387,"LINESTRING (10.5532151 51.6000834, 10.5533119 51.5997252)",,,,
40311244,False,,Birkenweg,residential,,False,165.054,"LINESTRING (10.5532151 51.6000834, 10.5511587 51.6001376, 10.551067 51.6001702, 10.5510605 51.6003104)",,3,,
40311244,False,,Birkenweg,residential,,True,165.054,"LINESTRING (10.5510605 51.6003104, 10.551067 51.6001702, 10.5511587 51.6001376, 10.5532151 51.6000834)",,3,,
40311328,False,,Danziger Weg,residential,,False,174.91899999999998,"LINESTRING (10.5580248 51.60039, 10.558232 51.5988998, 10.558187 51.5988277)",,3,,
"[40311336, 27541101]",False,,"['Otto-Kaiser-Weg', 'Kyffhäuser Straße']",residential,,"[False, True]",268.032,"LINESTRING (10.5580248 51.60039, 10.5578701 51.6003794, 10.5574274 51.6001673, 10.5567301 51.5998339, 10.5566521 51.5997839, 10.556984 51.5995798, 10.558187 51.5988277)",,3,,
"[40311336, 40311316]",False,,"['Otto-Kaiser-Weg', 'Schlesierweg']",residential,,True,53.924,"LINESTRING (10.5580248 51.60039, 10.5580691 51.6003949, 10.5587286 51.6004209, 10.5587846 51.60039)",,"['4', '3']",,
27541101,False,,Kyffhäuser Straße,residential,,True,43.639,"LINESTRING (10.558187 51.5988277, 10.558649 51.59856)",,,,
"[40311336, 27541101]",False,,"['Kyffhäuser Straße', 'Otto-Kaiser-Weg']",residential,,"[False, True]",268.032,"LINESTRING (10.558187 51.5988277, 10.556984 51.5995798, 10.5566521 51.5997839, 10.5567301 51.5998339, 10.5574274 51.6001673, 10.5578701 51.6003794, 10.5580248 51.60039)",,3,,
40311328,False,,Danziger Weg,residential,,True,174.91899999999998,"LINESTRING (10.558187 51.5988277, 10.558232 51.5988998, 10.5580248 51.60039)",,3,,
"[40311336, 40311316]",False,,"['Otto-Kaiser-Weg', 'Schlesierweg']",residential,,False,53.924,"LINESTRING (10.5587846 51.60039, 10.5587286 51.6004209, 10.5580691 51.6003949, 10.5580248 51.60039)",,"['4', '3']",,
40311333,False,,Tannenbergstraße,residential,,False,233.24399999999997,"LINESTRING (10.5587846 51.60039, 10.5587721 51.6003122, 10.5590718 51.5983582, 10.5590395 51.5983053)",,3,,
27541101,False,,Kyffhäuser Straße,residential,,False,39.11,"LINESTRING (10.5590395 51.5983053, 10.558649 51.59856)",,,,
40311333,False,,Tannenbergstraße,residential,,True,233.24399999999997,"LINESTRING (10.5590395 51.5983053, 10.5590718 51.5983582, 10.5587721 51.6003122, 10.5587846 51.60039)",,3,,
26782006,False,,Pfaffenberg,residential,,False,27.577,"LINESTRING (10.5533119 51.5997252, 10.5533558 51.5994787)",,,,
26782006,False,,Pfaffenberg,residential,,True,40.387,"LINESTRING (10.5533119 51.5997252, 10.5532151 51.6000834)",,,,
27790844,False,,Glaseberg,residential,,False,377.26,"LINESTRING (10.5533119 51.5997252, 10.5539852 51.599661, 10.5541357 51.5996066, 10.5543629 51.5994386, 10.5548906 51.5989488, 10.5551628 51.5986537, 10.5553088 51.5984806, 10.5556084 51.5981463, 10.5557287 51.5980707, 10.5563089 51.5978035, 10.55671 51.5976253, 10.5570599 51.5974596)",,,,
27790844,False,,Glaseberg,residential,,False,40.558,"LINESTRING (10.5570599 51.5974596, 10.5575369 51.5972469)",,,,
27790779,False,,Kurze Straße,residential,,False,224.995,"LINESTRING (10.5570599 51.5974596, 10.555912 51.5974287, 10.5538038 51.5974108)",,,,
27790844,False,,Glaseberg,residential,,True,377.25999999999993,"LINESTRING (10.5570599 51.5974596, 10.55671 51.5976253, 10.5563089 51.5978035, 10.5557287 51.5980707, 10.5556084 51.5981463, 10.5553088 51.5984806, 10.5551628 51.5986537, 10.5548906 51.5989488, 10.5543629 51.5994386, 10.5541357 51.5996066, 10.5539852 51.599661, 10.5533119 51.5997252)",,,,
40311345,False,,Richard-Breslau-Straße,residential,,False,70.57,"LINESTRING (10.5580987 51.5971348, 10.5591055 51.5970269)",,4,,
40311345,False,,Richard-Breslau-Straße,residential,,True,40.994,"LINESTRING (10.5580987 51.5971348, 10.5577499 51.5971841, 10.5575369 51.5972469)",,4,,
40311349,False,,Wartburgstraße,residential,,False,172.769,"LINESTRING (10.5580987 51.5971348, 10.5580211 51.5976749, 10.5580079 51.5978136, 10.5580242 51.5979302, 10.5580684 51.5980472, 10.5581347 51.5981581, 10.5582145 51.5982565, 10.558366 51.5983799, 10.558649 51.59856)",,3,,
40311345,False,,Richard-Breslau-Straße,residential,,False,36.897,"LINESTRING (10.5591055 51.5970269, 10.5596394 51.5970164)",,4,,
40311345,False,,Richard-Breslau-Straße,residential,,True,70.57,"LINESTRING (10.5591055 51.5970269, 10.5580987 51.5971348)",,4,,
40311353,False,,Nordhäuser Straße,residential,,False,106.529,"LINESTRING (10.5591055 51.5970269, 10.5592487 51.596073)",,3,,
40311345,False,,Richard-Breslau-Straße,residential,,True,36.897,"LINESTRING (10.5596394 51.5970164, 10.5591055 51.5970269)",,4,,
40311363,False,,Hohensteiner Straße,residential,,False,163.696,"LINESTRING (10.5596394 51.5970164, 10.5598695 51.5955512)",,3,,
40311345,False,,Richard-Breslau-Straße,residential,,False,68.25,"LINESTRING (10.5596394 51.5970164, 10.559873 51.5970146, 10.5606274 51.5970086)",,4,,
40311345,False,,Richard-Breslau-Straße,residential,,True,68.25,"LINESTRING (10.5606274 51.5970086, 10.559873 51.5970146, 10.5596394 51.5970164)",,4,,
27541101,False,,Kyffhäuser Straße,residential,,False,43.639,"LINESTRING (10.558649 51.59856, 10.558187 51.5988277)",,,,
27541101,False,,Kyffhäuser Straße,residential,,True,39.11,"LINESTRING (10.558649 51.59856, 10.5590395 51.5983053)",,,,
40311349,False,,Wartburgstraße,residential,,True,172.769,"LINESTRING (10.558649 51.59856, 10.558366 51.5983799, 10.5582145 51.5982565, 10.5581347 51.5981581, 10.5580684 51.5980472, 10.5580242 51.5979302, 10.5580079 51.5978136, 10.5580211 51.5976749, 10.5580987 51.5971348)",,3,,
"[41983784, 307311255]",False,,"['Herderstraße', 'Lessingstraße']",residential,,True,240.834,"LINESTRING (10.546281 51.5936598, 10.5467449 51.5935599, 10.5474401 51.5934052, 10.547871 51.5933082, 10.5479739 51.593285, 10.548462 51.5931774, 10.5486666 51.5931604, 10.5489351 51.5931784, 10.5491344 51.5932286, 10.5494952 51.593425)",,4,,
41983786,False,,Nikolausgrund,residential,,True,158.73200000000003,"LINESTRING (10.5490981 51.592552, 10.5492747 51.5925891, 10.5496194 51.592629, 10.5499061 51.592662, 10.5504299 51.5928323, 10.5509715 51.5930565, 10.5511809 51.5931112)",,4,,
"[41983784, 307311255]",False,,"['Herderstraße', 'Lessingstraße']",residential,,False,240.834,"LINESTRING (10.5494952 51.593425, 10.5491344 51.5932286, 10.5489351 51.5931784, 10.5486666 51.5931604, 10.548462 51.5931774, 10.5479739 51.593285, 10.547871 51.5933082, 10.5474401 51.5934052, 10.5467449 51.5935599, 10.546281 51.5936598)",,4,,
41983785,False,,Wielandstraße,residential,,False,234.44499999999996,"LINESTRING (10.5494952 51.593425, 10.5494761 51.5935116, 10.5494471 51.5936992, 10.5493419 51.593829, 10.549236 51.5938791, 10.5488622 51.5940096, 10.5483625 51.5941494, 10.5472697 51.594402, 10.547067 51.5944652, 10.5470035 51.5945207, 10.5470576 51.5945756)",,4,,
"[307311254, 41983783]",False,,"['Herderstraße', 'Goethestraße']",residential,,True,221.35600000000002,"LINESTRING (10.5494952 51.593425, 10.5496139 51.5933948, 10.5502351 51.5934786, 10.5502869 51.5935061, 10.5503348 51.5935402, 10.5503057 51.5936938, 10.5501689 51.594177, 10.5501234 51.5942353, 10.5500348 51.5942753, 10.5497586 51.5943986, 10.549595 51.5944603, 10.5494099 51.5945119, 10.5493321 51.5945336, 10.5492758 51.5945753, 10.549289 51.5946617)",,4,,
41983785,False,,Wielandstraße,residential,,True,234.44499999999996,"LINESTRING (10.5470576 51.5945756, 10.5470035 51.5945207, 10.547067 51.5944652, 10.5472697 51.594402, 10.5483625 51.5941494, 10.5488622 51.5940096, 10.549236 51.5938791, 10.5493419 51.593829, 10.5494471 51.5936992, 10.5494761 51.5935116, 10.5494952 51.593425)",,4,,
