osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,width
183027042,2,L 1057,Lossaer Straße,secondary,50,False,False,17.463,"LINESTRING (11.4174032 51.1765639, 11.4171691 51.1766198)",,
183027042,2,L 1057,Lossaer Straße,secondary,50,False,True,51.169,"LINESTRING (11.4174032 51.1765639, 11.4180565 51.1763541)",,
39579134,,,Stadtwand,residential,,True,False,188.03499999999997,"LINESTRING (11.4174032 51.1765639, 11.4174761 51.1764773, 11.417518 51.1761557, 11.4181008 51.1756371, 11.418639 51.1753901, 11.4188706 51.1753458, 11.418969 51.1753221)",,
152132580,,,Stadtwand,residential,30,False,True,116.315,"LINESTRING (11.4174032 51.1765639, 11.4170873 51.1770435, 11.4167141 51.1775159)",,
"[39895433, 39895445]",,,"['Stadtwald', 'Am Streitholz']",residential,,False,False,183.078,"LINESTRING (11.4144813 51.1787374, 11.4152868 51.1787386, 11.4158746 51.1782191, 11.4163462 51.1778102)",,
28226609,2,L 1057,Lossaer Straße,secondary,50,False,False,56.915,"LINESTRING (11.4187575 51.1760917, 11.4180565 51.1763541)",,
24682330,,,Coudrayplatz,residential,,False,False,96.334,"LINESTRING (11.4187575 51.1760917, 11.4187027 51.1760319, 11.4184656 51.1757734, 11.4190939 51.1755485, 11.4191571 51.1755259)",,
28226609,2,L 1057,Lossaer Straße,secondary,50,False,True,52.43300000000001,"LINESTRING (11.4187575 51.1760917, 11.4192733 51.1759116, 11.4193431 51.1758595, 11.4193615 51.1758282)",,
24682330,,,Coudrayplatz,residential,,False,True,96.33399999999999,"LINESTRING (11.4191571 51.1755259, 11.4190939 51.1755485, 11.4184656 51.1757734, 11.4187027 51.1760319, 11.4187575 51.1760917)",,
918362009,2,L 1057,Kirchallee,secondary,,False,False,37.21,"LINESTRING (11.4191571 51.1755259, 11.4193464 51.1757363, 11.4193635 51.1757853, 11.4193615 51.1758282)",,
918362009,2,L 1057,Kirchallee,secondary,,False,True,19.14,"LINESTRING (11.4191571 51.1755259, 11.4191203 51.1754871, 11.4190219 51.1753761)",,
28226609,2,L 1057,Lossaer Straße,secondary,50,False,True,56.915,"LINESTRING (11.4180565 51.1763541, 11.4187575 51.1760917)",,
183027042,2,L 1057,Lossaer Straße,secondary,50,False,False,51.169,"LINESTRING (11.4180565 51.1763541, 11.4174032 51.1765639)",,
24682331,2,,Johannesstraße,unclassified,,False,False,177.108,"LINESTRING (11.4180565 51.1763541, 11.4180696 51.1763897, 11.4180626 51.1764408, 11.417473 51.1773531, 11.4174332 51.1774875, 11.4174863 51.1776246, 11.4175846 51.1777258, 11.4177455 51.1777985)",,
24682331,2,,Johannesstraße,unclassified,,False,True,113.833,"LINESTRING (11.4190492 51.1781806, 11.4190007 51.1779955, 11.4189373 51.1779394, 11.4188254 51.1779023, 11.4183963 51.1778607, 11.4178398 51.1778261, 11.4177455 51.1777985)",,
"[39579122, 24682333]",,,"['Hinter der Burg', 'Mühlstraße']",residential,30,False,"[False, True]",47.495000000000005,"LINESTRING (11.4190492 51.1781806, 11.4192095 51.1781451, 11.419367 51.1781056, 11.4195245 51.178066, 11.4196757 51.1780146)",yes,
