osmid,name,highway,maxspeed,oneway,reversed,length,geometry,ref,lanes,bridge,width,tunnel
42224905,Am Wehr,residential,30,False,True,80.173,"LINESTRING (11.2347973 49.2539748, 11.2344793 49.253976, 11.2336936 49.2539508)",,,,,
27481963,Gartenstraße,residential,30,False,False,7.834,"LINESTRING (11.2358396 49.2547229, 11.2359472 49.2547285)",,,,,
27481963,Gartenstraße,residential,30,False,True,67.711,"LINESTRING (11.2358396 49.2547229, 11.234909 49.2546796)",,,,,
27481968,Gartenstraße,residential,30,False,False,75.945,"LINESTRING (11.2358396 49.2547229, 11.2356979 49.2553996)",,,,,
26419952,Pyrbaumer Straße,unclassified,30,False,False,85.091,"LINESTRING (11.2369696 49.2547819, 11.236589 49.2555057)",,,,,
26419952,Pyrbaumer Straße,unclassified,30,False,True,26.35,"LINESTRING (11.2369696 49.2547819, 11.2370707 49.2545543)",,,,,
27481963,Gartenstraße,residential,30,False,True,74.44,"LINESTRING (11.2369696 49.2547819, 11.2359472 49.2547285)",,,,,
27481968,Gartenstraße,residential,30,False,True,75.945,"LINESTRING (11.2356979 49.2553996, 11.2358396 49.2547229)",,,,,
27481980,Schloßstraße,residential,30,False,True,67.263,"LINESTRING (11.2353295 49.2533577, 11.2351347 49.2539491)",,,,,
26313137,Schloßstraße,residential,30,False,False,215.36200000000002,"LINESTRING (11.2353295 49.2533577, 11.2345063 49.2533502, 11.2344786 49.2533499, 11.2342994 49.25335, 11.2342397 49.2533343, 11.2342056 49.2533254, 11.2341562 49.2533124, 11.2341319 49.2533052, 11.2337133 49.2531819, 11.2335504 49.2531314, 11.2334542 49.2531016, 11.2331069 49.2530006, 11.2327005 49.2529152, 11.2324977 49.2529173)",,,,4.9,
26313137,Schloßstraße,residential,30,False,True,31.863,"LINESTRING (11.2353295 49.2533577, 11.2354718 49.2533729, 11.2357654 49.2533554)",,,,4.9,
27481980,Schloßstraße,residential,30,False,False,58.087,"LINESTRING (11.2353295 49.2533577, 11.2354732 49.253057, 11.2355678 49.252859)",,,,,
27481980,Schloßstraße,residential,30,False,True,58.087,"LINESTRING (11.2355678 49.252859, 11.2354732 49.253057, 11.2353295 49.2533577)",,,,,
26462005,Gilardistraße,residential,,False,True,10.007,"LINESTRING (11.2375902 49.2496016, 11.237579 49.2495119)",,,,,
66127302,Gilardistraße,residential,,False,False,17.274,"LINESTRING (11.2375902 49.2496016, 11.2378233 49.2496329)",,,,,
38568699,Rotkreuzgasse,residential,,False,False,54.06400000000001,"LINESTRING (11.2375902 49.2496016, 11.2375465 49.2498919, 11.2374689 49.2500797)",,,,,
66127302,Gilardistraße,residential,,False,False,31.789,"LINESTRING (11.2378233 49.2496329, 11.238236 49.2497286)",,,,,
66127302,Gilardistraße,residential,,False,True,17.274,"LINESTRING (11.2378233 49.2496329, 11.2375902 49.2496016)",,,,,
42224915,Weihergasse,residential,,False,False,51.174,"LINESTRING (11.2378233 49.2496329, 11.2377455 49.2499611, 11.2377463 49.2500271, 11.2377811 49.2500849)",,,,,
26462010,Freystädter Straße,residential,50,False,True,15.049,"LINESTRING (11.2396491 49.2493314, 11.2394522 49.2493738)",,,,,
27482177,Schönbrunner Straße,residential,30,False,False,20.507,"LINESTRING (11.2396491 49.2493314, 11.2395623 49.2491559)",,,,,
26462010,Freystädter Straße,residential,50,False,False,85.041,"LINESTRING (11.2396491 49.2493314, 11.2402351 49.2492, 11.2407643 49.2490975)",,,,,
27482223,Im Himmelreich,residential,30,False,False,103.717,"LINESTRING (11.2392288 49.2472668, 11.2378367 49.247477)",,,,,
27482585,Heblesrichter Straße,residential,30,False,True,48.412,"LINESTRING (11.2392288 49.2472668, 11.2390904 49.2476927)",,,,,
27482223,Im Himmelreich,residential,30,False,True,213.926,"LINESTRING (11.2392288 49.2472668, 11.2405828 49.24709, 11.2419721 49.2469692, 11.2421357 49.2469818)",,,,,
27482223,Im Himmelreich,residential,30,False,False,213.926,"LINESTRING (11.2421357 49.2469818, 11.2419721 49.2469692, 11.2405828 49.24709, 11.2392288 49.2472668)",,,,,
66127291,Heugasse,residential,30,False,True,164.799,"LINESTRING (11.2421357 49.2469818, 11.2421465 49.2470585, 11.2421116 49.247166, 11.2417854 49.2474462, 11.2406227 49.2480062)",,,,,
66127291,Heugasse,residential,30,False,False,164.799,"LINESTRING (11.2406227 49.2480062, 11.2417854 49.2474462, 11.2421116 49.247166, 11.2421465 49.2470585, 11.2421357 49.2469818)",,,,,
66127291,Heugasse,residential,30,False,True,64.562,"LINESTRING (11.2406227 49.2480062, 11.2404996 49.2480854, 11.2400058 49.2484244)",,,,,
42453212,Heugasse,residential,30,False,False,35.132000000000005,"LINESTRING (11.2400058 49.2484244, 11.2402448 49.2486247, 11.2402743 49.2486837)",,,,,
66127291,Heugasse,residential,30,False,False,64.562,"LINESTRING (11.2400058 49.2484244, 11.2404996 49.2480854, 11.2406227 49.2480062)",,,,,
66127291,Heugasse,residential,30,False,True,56.729,"LINESTRING (11.2400058 49.2484244, 11.2396568 49.2486452, 11.2394109 49.2487522)",,,,,
27482177,Schönbrunner Straße,residential,30,False,False,101.255,"LINESTRING (11.2394109 49.2487522, 11.2391473 49.247858)",,,,,
27482177,Schönbrunner Straße,residential,30,False,True,46.215,"LINESTRING (11.2394109 49.2487522, 11.2395623 49.2491559)",,,,,
66127291,Heugasse,residential,30,False,True,95.119,"LINESTRING (11.2394109 49.2487522, 11.2381579 49.2490027)",,,,,
66127291,Heugasse,residential,30,False,False,56.729,"LINESTRING (11.2394109 49.2487522, 11.2396568 49.2486452, 11.2400058 49.2484244)",,,,,
27482177,Schönbrunner Straße,residential,30,False,True,18.839,"LINESTRING (11.2390904 49.2476927, 11.2391473 49.247858)",,,,,
27482585,Heblesrichter Straße,residential,30,False,False,48.412,"LINESTRING (11.2390904 49.2476927, 11.2392288 49.2472668)",,,,,
27482585,Heblesrichter Straße,residential,30,False,True,165.19,"LINESTRING (11.2390904 49.2476927, 11.2381949 49.2486024, 11.2381594 49.2486685, 11.2381579 49.2490027)",,,,,
27482223,Im Himmelreich,residential,30,False,False,119.7,"LINESTRING (11.2378367 49.247477, 11.236286 49.2478432)",,,,,
27482223,Im Himmelreich,residential,30,False,True,103.717,"LINESTRING (11.2378367 49.247477, 11.2392288 49.2472668)",,,,,
42453208,Im Himmelreich,residential,30,False,True,90.911,"LINESTRING (11.2378367 49.247477, 11.2378496 49.247603, 11.2378482 49.2478718, 11.2377751 49.2482916)",,,,,
27482154,Heugasse,residential,30,False,True,43.232,"LINESTRING (11.2381579 49.2490027, 11.2375875 49.2491146)",,,,,
66127291,Heugasse,residential,30,False,False,95.119,"LINESTRING (11.2381579 49.2490027, 11.2394109 49.2487522)",,,,,
27482585,Heblesrichter Straße,residential,30,False,False,165.19,"LINESTRING (11.2381579 49.2490027, 11.2381594 49.2486685, 11.2381949 49.2486024, 11.2390904 49.2476927)",,,,,
27482257,Ahornstraße,residential,,False,True,51.006,"LINESTRING (11.2337667 49.2480795, 11.2337878 49.248538)",,,,,
27482368,Ahornstraße,living_street,,False,False,45.096999999999994,"LINESTRING (11.2337667 49.2480795, 11.2337887 49.2478412, 11.2337938 49.2476744)",,,,,
660290310,Buchenweg,residential,,False,False,141.32299999999998,"LINESTRING (11.2337667 49.2480795, 11.2337095 49.2480821, 11.2329948 49.2481143, 11.2318327 49.2482195)",,,,,
27482257,Ahornstraße,residential,,False,False,67.811,"LINESTRING (11.2338137 49.2491476, 11.2337878 49.248538)",,,,,
"[27482265, 42452270]","['Birkenstraße', 'Ulmenstraße']",residential,,False,False,299.76099999999997,"LINESTRING (11.2338137 49.2491476, 11.2332272 49.2491698, 11.2329358 49.2491561, 11.2326002 49.2490917, 11.2321729 49.2490169, 11.231876 49.2489444, 11.231834 49.248883, 11.2319121 49.2488377, 11.233655 49.2485429, 11.2337878 49.248538)",,,,,
27482257,Ahornstraße,residential,,False,True,41.309,"LINESTRING (11.2338137 49.2491476, 11.2338322 49.2495189)",,,,,
27482257,Ahornstraße,residential,,False,False,51.006,"LINESTRING (11.2337878 49.248538, 11.2337667 49.2480795)",,,,,
27482257,Ahornstraße,residential,,False,True,67.811,"LINESTRING (11.2337878 49.248538, 11.2338137 49.2491476)",,,,,
"[27482265, 42452270]","['Birkenstraße', 'Ulmenstraße']",residential,,False,True,299.76099999999997,"LINESTRING (11.2337878 49.248538, 11.233655 49.2485429, 11.2319121 49.2488377, 11.231834 49.248883, 11.231876 49.2489444, 11.2321729 49.2490169, 11.2326002 49.2490917, 11.2329358 49.2491561, 11.2332272 49.2491698, 11.2338137 49.2491476)",,,,,
40769369,Nürnberger Straße,tertiary,50,False,True,44.952,"LINESTRING (11.2331794 49.2511659, 11.2330532 49.2511739, 11.2327487 49.2512448, 11.2325869 49.2512772)",RH 35,,,,
"[53047559, 1191404557, 53047541, 26462009, 68869181]","['Nürnberger Straße', 'Marktplatz']",tertiary,50,False,False,143.64600000000002,"LINESTRING (11.2331794 49.2511659, 11.2333024 49.2511822, 11.2333739 49.2512051, 11.2334772 49.2512382, 11.2335873 49.2512735, 11.2338336 49.2513458, 11.2339579 49.2513681, 11.234319 49.2513922, 11.2344073 49.2513887, 11.2345991 49.2513795, 11.2348979 49.2513619, 11.2350912 49.251357)",RH 35,2,,,building_passage
"[1046541067, 722184062, 27482303]",Hilpoltsteiner Straße,residential,"['50', '30']",False,True,184.79100000000003,"LINESTRING (11.2331794 49.2511659, 11.2331858 49.2510899, 11.2331874 49.251071, 11.233177 49.2510368, 11.2331426 49.2509232, 11.2331158 49.2508399, 11.2330743 49.2507573, 11.2329058 49.2505951, 11.2326058 49.2503788, 11.2324637 49.2502288, 11.2324195 49.2501436, 11.2323969 49.2500423, 11.2324163 49.2499414, 11.2324624 49.2498512, 11.2325171 49.2497998, 11.2326646 49.249715)",,,,,
27482368,Ahornstraße,living_street,,False,True,58.244,"LINESTRING (11.2337594 49.2470475, 11.2337944 49.2475708)",,,,,
660290313,Fliederweg,residential,,False,False,93.55799999999999,"LINESTRING (11.2337594 49.2470475, 11.2335877 49.2470464, 11.2325522 49.2470392, 11.2324741 49.2470547)",,,,,
205052758,Vorstadt,residential,30,False,False,45.318,"LINESTRING (11.2396467 49.2529616, 11.240068 49.2532624)",,,,,
42500755,Vorstadt,residential,30,False,True,104.762,"LINESTRING (11.2396467 49.2529616, 11.2388487 49.2523224, 11.238783 49.2522129)",,,,,
680732891,Lerchenfeldstraße,residential,,False,True,16.564,"LINESTRING (11.2400399 49.2515869, 11.2399632 49.2517272)",,,,,
42600296,Bahnhofstraße,residential,30,False,True,31.166,"LINESTRING (11.2400399 49.2515869, 11.2402393 49.2515714, 11.2404646 49.2515462)",,,,,
245198719,Lerchenfeldstraße,residential,,False,False,51.346000000000004,"LINESTRING (11.2400399 49.2515869, 11.2401014 49.2512758, 11.2401603 49.2511328)",,,,,
245196964,Heckelstraße,residential,,False,True,15.057,"LINESTRING (11.2382541 49.2517846, 11.2380874 49.251704)",,,,,
"[26335158, 42224919]",Vorstadt,residential,50,False,False,63.388999999999996,"LINESTRING (11.2382541 49.2517846, 11.238294 49.2518508, 11.2384571 49.2520511, 11.2385899 49.2521491, 11.238783 49.2522129)",,,,,
245198718,Bahnhofstraße,residential,30,False,True,127.21800000000002,"LINESTRING (11.2382541 49.2517846, 11.2383887 49.251721, 11.2385369 49.2516903, 11.2394045 49.2517405, 11.2396488 49.2517426, 11.239804 49.251741, 11.2399632 49.2517272)",,,,,
30483865,Drosselstraße,residential,30,False,False,43.319,"LINESTRING (11.2294985 49.251416, 11.2291581 49.251736)",,,,,
30483865,Drosselstraße,residential,30,False,True,54.599000000000004,"LINESTRING (11.2294985 49.251416, 11.2296292 49.2512928, 11.2298646 49.2511708, 11.2300089 49.2510606)",,,,,
66127274,Gilardistraße,tertiary,,False,True,9.062,"LINESTRING (11.2367255 49.2505316, 11.2367378 49.2506127)",RH 35,,,,
"[66127282, 205052756]",Rotkreuzgasse,residential,,False,True,37.89,"LINESTRING (11.2367255 49.2505316, 11.2369766 49.2505213, 11.2371361 49.2504999, 11.2371935 49.2504405)",,,,,
205052753,Gilardistraße,tertiary,,False,False,65.039,"LINESTRING (11.2367255 49.2505316, 11.2366901 49.2501639, 11.2366828 49.2500184, 11.2366817 49.2499475)",RH 35,,,,
38568699,Rotkreuzgasse,residential,,False,True,45.076,"LINESTRING (11.2371935 49.2504405, 11.2372094 49.2503977, 11.2372823 49.2502933, 11.2374089 49.2501668, 11.2374689 49.2500797)",,,,,
42224917,Saint-Céré-Platz,residential,,False,False,61.105000000000004,"LINESTRING (11.2371935 49.2504405, 11.2373306 49.250499, 11.237571 49.2507873, 11.2377462 49.250786)",,,,,
"[66127282, 205052756]",Rotkreuzgasse,residential,,False,False,37.89,"LINESTRING (11.2371935 49.2504405, 11.2371361 49.2504999, 11.2369766 49.2505213, 11.2367255 49.2505316)",,,,,
42224917,Saint-Céré-Platz,residential,,False,True,108.493,"LINESTRING (11.2392357 49.2508146, 11.2390583 49.2507902, 11.2385684 49.2507747, 11.2381574 49.2507701, 11.2377462 49.250786)",,,,,
42224918,Sybilla-Maurer-Allee,residential,,False,True,57.293,"LINESTRING (11.2392357 49.2508146, 11.2396225 49.2507441, 11.240007 49.2507114)",,,,,
205052757,Sybilla-Maurer-Allee,residential,,False,False,88.77599999999998,"LINESTRING (11.2392357 49.2508146, 11.2388658 49.2508904, 11.238617 49.2509686, 11.2382801 49.2510198, 11.2381975 49.2510532, 11.2381405 49.2511193)",,,,,
26462011,Lerchenfeldstraße,residential,,False,True,47.817,"LINESTRING (11.240007 49.2507114, 11.2398934 49.250416, 11.239826 49.2502985)",,,,,
42224918,Sybilla-Maurer-Allee,residential,,False,False,57.293,"LINESTRING (11.240007 49.2507114, 11.2396225 49.2507441, 11.2392357 49.2508146)",,,,,
205052754,Lerchenfeldstraße,residential,,False,False,48.192,"LINESTRING (11.240007 49.2507114, 11.2400836 49.2508885, 11.2401603 49.2511328)",,,,,
"[42224923, 198645459]",Hinterer Markt,residential,,False,True,90.132,"LINESTRING (11.233526 49.2502085, 11.2337021 49.2502032, 11.2340414 49.2501627, 11.2340829 49.2501577, 11.2346756 49.2501417, 11.2347601 49.2501485)",,,,,
42224926,Schwabengasse,residential,,False,False,51.983,"LINESTRING (11.2351448 49.2501173, 11.2351032 49.2496506)",,,,,
26462006,Hinterer Markt,residential,,False,False,28.341,"LINESTRING (11.2351448 49.2501173, 11.23483 49.2501308, 11.2347601 49.2501485)",,,,,
26462006,Hinterer Markt,residential,,False,True,91.51599999999999,"LINESTRING (11.2351448 49.2501173, 11.2353316 49.2501095, 11.2355751 49.2500927, 11.2357616 49.2500799, 11.2358901 49.2500532, 11.2360592 49.250018, 11.2362506 49.2499782, 11.2363726 49.2499528)",,,,,
42224926,Schwabengasse,residential,,False,True,51.983,"LINESTRING (11.2351032 49.2496506, 11.2351448 49.2501173)",,,,,
42224927,Schwabengasse,residential,,False,False,28.974999999999998,"LINESTRING (11.2351032 49.2496506, 11.2349864 49.2496517, 11.2347068 49.2496775)",,,,,
42224927,Schwabengasse,residential,,False,True,121.444,"LINESTRING (11.2351032 49.2496506, 11.2351473 49.2496332, 11.2353318 49.2496214, 11.2357397 49.2495985, 11.2361055 49.2495875, 11.2361941 49.2496008, 11.2362331 49.249646, 11.2363726 49.2499528)",,,,,
42224927,Schwabengasse,residential,,False,True,28.974999999999998,"LINESTRING (11.2347068 49.2496775, 11.2349864 49.2496517, 11.2351032 49.2496506)",,,,,
42224921,Zwischenmarkt,residential,,False,False,132.332,"LINESTRING (11.2349546 49.2508606, 11.2367378 49.2506127)",,,,,
"[722184060, 210595245]",Kirchstraße,residential,,False,False,81.845,"LINESTRING (11.2349546 49.2508606, 11.2348408 49.250729, 11.2348014 49.2506412, 11.2347827 49.2504312, 11.2347601 49.2501485)",,,,,
210595245,Kirchstraße,residential,,False,True,56.39,"LINESTRING (11.2349546 49.2508606, 11.2350684 49.2511247, 11.2350912 49.251357)",,,,,
26462004,Kirchstraße,residential,,False,False,174.875,"LINESTRING (11.2356012 49.25133, 11.2356401 49.2517078, 11.2356513 49.2519209, 11.2356217 49.2519965, 11.23556 49.2520292, 11.2354698 49.2520341, 11.2352584 49.2519896, 11.2352265 49.2519685, 11.2352331 49.2518224, 11.2352318 49.2518028, 11.2352152 49.2515416, 11.2352067 49.2513517)",,,,,
198645460,Marktplatz,tertiary,,False,True,28.735,"LINESTRING (11.2356012 49.25133, 11.235256 49.251349, 11.2352067 49.2513517)",RH 35,2,,,
198645460,Marktplatz,tertiary,,False,False,72.667,"LINESTRING (11.2356012 49.25133, 11.23571 49.2513267, 11.2358474 49.2513205, 11.2359531 49.2513157, 11.2364317 49.2512939, 11.2366005 49.2512923)",RH 35,2,,,
38568699,Rotkreuzgasse,residential,,False,False,45.076,"LINESTRING (11.2374689 49.2500797, 11.2374089 49.2501668, 11.2372823 49.2502933, 11.2372094 49.2503977, 11.2371935 49.2504405)",,,,,
38568699,Rotkreuzgasse,residential,,False,True,54.06400000000001,"LINESTRING (11.2374689 49.2500797, 11.2375465 49.2498919, 11.2375902 49.2496016)",,,,,
42224916,Weihergasse,residential,,False,True,23.097,"LINESTRING (11.2374689 49.2500797, 11.2376471 49.2501024, 11.2377811 49.2500849)",,,,,
26462006,Hinterer Markt,residential,,False,True,22.443,"LINESTRING (11.2363726 49.2499528, 11.2366817 49.2499475)",,,,,
26462006,Hinterer Markt,residential,,False,False,91.51599999999999,"LINESTRING (11.2363726 49.2499528, 11.2362506 49.2499782, 11.2360592 49.250018, 11.2358901 49.2500532, 11.2357616 49.2500799, 11.2355751 49.2500927, 11.2353316 49.2501095, 11.2351448 49.2501173)",,,,,
42224927,Schwabengasse,residential,,False,False,121.44400000000002,"LINESTRING (11.2363726 49.2499528, 11.2362331 49.249646, 11.2361941 49.2496008, 11.2361055 49.2495875, 11.2357397 49.2495985, 11.2353318 49.2496214, 11.2351473 49.2496332, 11.2351032 49.2496506)",,,,,
66127302,Gilardistraße,residential,,False,True,31.789,"LINESTRING (11.238236 49.2497286, 11.2378233 49.2496329)",,,,,
42224916,Weihergasse,residential,,False,False,33.712999999999994,"LINESTRING (11.238236 49.2497286, 11.2382105 49.24979, 11.2380955 49.2499667, 11.2380442 49.2500005)",,,,,
66127302,Gilardistraße,residential,,False,False,59.684,"LINESTRING (11.238236 49.2497286, 11.2387262 49.2497534, 11.2388568 49.2497365, 11.2389413 49.24962)",,,,,
42224915,Weihergasse,residential,,False,False,27.594,"LINESTRING (11.2377811 49.2500849, 11.2378725 49.2502066, 11.237944 49.2503091)",,,,,
42224915,Weihergasse,residential,,False,True,51.17400000000001,"LINESTRING (11.2377811 49.2500849, 11.2377463 49.2500271, 11.2377455 49.2499611, 11.2378233 49.2496329)",,,,,
42224916,Weihergasse,residential,,False,False,23.097,"LINESTRING (11.2377811 49.2500849, 11.2376471 49.2501024, 11.2374689 49.2500797)",,,,,
42224916,Weihergasse,residential,,False,True,21.653000000000002,"LINESTRING (11.2377811 49.2500849, 11.2379143 49.2500604, 11.2380145 49.2500201, 11.2380442 49.2500005)",,,,,
42224921,Zwischenmarkt,residential,,False,True,132.332,"LINESTRING (11.2367378 49.2506127, 11.2349546 49.2508606)",,,,,
66127274,Gilardistraße,tertiary,,False,False,9.062,"LINESTRING (11.2367378 49.2506127, 11.2367255 49.2505316)",RH 35,,,,
66127274,Gilardistraße,tertiary,,False,True,25.413,"LINESTRING (11.2367378 49.2506127, 11.2367596 49.2508408)",RH 35,,,,
26313137,Schloßstraße,residential,30,False,False,12.608,"LINESTRING (11.2324977 49.2529173, 11.2323681 49.2528418)",,,,4.9,
26313137,Schloßstraße,residential,30,False,True,215.36200000000002,"LINESTRING (11.2324977 49.2529173, 11.2327005 49.2529152, 11.2331069 49.2530006, 11.2334542 49.2531016, 11.2335504 49.2531314, 11.2337133 49.2531819, 11.2341319 49.2533052, 11.2341562 49.2533124, 11.2342056 49.2533254, 11.2342397 49.2533343, 11.2342994 49.25335, 11.2344786 49.2533499, 11.2345063 49.2533502, 11.2353295 49.2533577)",,,,4.9,
42224905,Am Wehr,residential,30,False,False,162.68800000000002,"LINESTRING (11.2324977 49.2529173, 11.2326005 49.2531978, 11.2327379 49.2534585, 11.2328821 49.2537099, 11.2329077 49.2537485, 11.2329302 49.2537794, 11.233027 49.2538569, 11.2331989 49.253917, 11.233318 49.2539418, 11.2334602 49.253948, 11.2336936 49.2539508)",,,,,
244750995,Nürnberger Straße,secondary,,False,True,94.463,"LINESTRING (11.2320911 49.2540971, 11.2322875 49.2532573)",St 2225,2,,,
42224906,Nürnberger Straße,residential,30,False,True,253.52800000000002,"LINESTRING (11.2320911 49.2540971, 11.2321861 49.2541033, 11.2326061 49.2541302, 11.2326832 49.254148, 11.2327215 49.2542146, 11.2327082 49.2543885, 11.2327039 49.2544448, 11.2326534 49.2549489, 11.2325164 49.2554719, 11.2324951 49.2555134, 11.2324233 49.255552, 11.2321894 49.2555757, 11.2318577 49.2556152, 11.2317467 49.2556147)",,,,,
244750995,Nürnberger Straße,secondary,,False,False,120.925,"LINESTRING (11.2320911 49.2540971, 11.2320071 49.2544212, 11.2318624 49.2551741)",St 2225,2,,,
42224906,Nürnberger Straße,residential,30,False,False,253.528,"LINESTRING (11.2317467 49.2556147, 11.2318577 49.2556152, 11.2321894 49.2555757, 11.2324233 49.255552, 11.2324951 49.2555134, 11.2325164 49.2554719, 11.2326534 49.2549489, 11.2327039 49.2544448, 11.2327082 49.2543885, 11.2327215 49.2542146, 11.2326832 49.254148, 11.2326061 49.2541302, 11.2321861 49.2541033, 11.2320911 49.2540971)",,,,,
146260891,Nürnberger Straße,secondary,,False,True,49.706,"LINESTRING (11.2317467 49.2556147, 11.2318027 49.2554011, 11.231814 49.2553581, 11.2318624 49.2551741)",St 2225,2,,,
26313137,Schloßstraße,residential,30,False,False,31.863,"LINESTRING (11.2357654 49.2533554, 11.2354718 49.2533729, 11.2353295 49.2533577)",,,,4.9,
26312979,Gabrielistraße,residential,30,False,True,67.382,"LINESTRING (11.2386453 49.2545274, 11.2381673 49.2541372, 11.2380876 49.2540444)",,,,,
42224933,Bayernstraße,residential,30,False,False,72.565,"LINESTRING (11.2386453 49.2545274, 11.2384138 49.2547459, 11.2380609 49.2550568)",,,,,
42224934,Pyrbaumer Straße,residential,30,False,True,91.031,"LINESTRING (11.2380609 49.2550568, 11.2370707 49.2545543)",,,,,
42224933,Bayernstraße,residential,30,False,False,81.602,"LINESTRING (11.2380609 49.2550568, 11.2377106 49.2555263, 11.2376188 49.2557293)",,,,,
42224933,Bayernstraße,residential,30,False,True,72.565,"LINESTRING (11.2380609 49.2550568, 11.2384138 49.2547459, 11.2386453 49.2545274)",,,,,
26654846,Bayernstraße,residential,30,False,True,78.793,"LINESTRING (11.2376188 49.2557293, 11.2371647 49.2556405, 11.236589 49.2555057)",,,,,
42224933,Bayernstraße,residential,30,False,True,81.602,"LINESTRING (11.2376188 49.2557293, 11.2377106 49.2555263, 11.2380609 49.2550568)",,,,,
26419952,Pyrbaumer Straße,unclassified,30,False,False,26.35,"LINESTRING (11.2370707 49.2545543, 11.2369696 49.2547819)",,,,,
26419952,Pyrbaumer Straße,unclassified,30,False,True,61.194,"LINESTRING (11.2370707 49.2545543, 11.2373284 49.2540303)",,,,,
42224934,Pyrbaumer Straße,residential,30,False,False,91.031,"LINESTRING (11.2370707 49.2545543, 11.2380609 49.2550568)",,,,,
1211812139,,residential,,False,False,35.077,"LINESTRING (11.237944 49.2503091, 11.2380442 49.2500005)",,,,,
42224915,Weihergasse,residential,,False,False,141.859,"LINESTRING (11.237944 49.2503091, 11.2379905 49.2503527, 11.2381736 49.2503917, 11.2385469 49.2504262, 11.2389986 49.2504188, 11.2391364 49.2503892, 11.239358 49.2503765, 11.2396041 49.2503462, 11.239826 49.2502985)",,,,,
42224915,Weihergasse,residential,,False,True,27.594,"LINESTRING (11.237944 49.2503091, 11.2378725 49.2502066, 11.2377811 49.2500849)",,,,,
245196964,Heckelstraße,residential,,False,False,15.057,"LINESTRING (11.2380874 49.251704, 11.2382541 49.2517846)",,,,,
26328486,Heckelstraße,residential,,False,True,119.779,"LINESTRING (11.2380874 49.251704, 11.2379026 49.2517286, 11.2378105 49.2517622, 11.2375378 49.2519109, 11.2373367 49.2520347, 11.2372378 49.2520545, 11.2371307 49.2520468, 11.2369829 49.2520112, 11.2368151 49.2519521, 11.2366869 49.2518843)",,,,,
205052757,Sybilla-Maurer-Allee,residential,,False,True,65.275,"LINESTRING (11.2380874 49.251704, 11.2381077 49.2516403, 11.2381201 49.251218, 11.2381405 49.2511193)",,,,,
30483865,Drosselstraße,residential,30,False,True,43.319,"LINESTRING (11.2291581 49.251736, 11.2294985 49.251416)",,,,,
42453208,Im Himmelreich,residential,30,False,False,90.911,"LINESTRING (11.2377751 49.2482916, 11.2378482 49.2478718, 11.2378496 49.247603, 11.2378367 49.247477)",,,,,
42453211,Freystädter Straße,residential,30,False,False,39.674,"LINESTRING (11.2390382 49.2492572, 11.2395623 49.2491559)",,,,,
27482177,Schönbrunner Straße,residential,30,False,False,18.839,"LINESTRING (11.2391473 49.247858, 11.2390904 49.2476927)",,,,,
27482177,Schönbrunner Straße,residential,30,False,True,101.255,"LINESTRING (11.2391473 49.247858, 11.2394109 49.2487522)",,,,,
42453209,Schönbrunner Straße,residential,30,False,False,51.977,"LINESTRING (11.2391473 49.247858, 11.2395312 49.2478814, 11.2396643 49.2478866, 11.2396643 49.2480153)",,,,,
42453212,Heugasse,residential,30,False,True,35.132000000000005,"LINESTRING (11.2402743 49.2486837, 11.2402448 49.2486247, 11.2400058 49.2484244)",,,,,
27482177,Schönbrunner Straße,residential,30,False,False,46.215,"LINESTRING (11.2395623 49.2491559, 11.2394109 49.2487522)",,,,,
27482177,Schönbrunner Straße,residential,30,False,True,20.507,"LINESTRING (11.2395623 49.2491559, 11.2396491 49.2493314)",,,,,
42453211,Freystädter Straße,residential,30,False,True,39.674,"LINESTRING (11.2395623 49.2491559, 11.2390382 49.2492572)",,,,,
26462010,Freystädter Straße,residential,50,False,True,85.041,"LINESTRING (11.2407643 49.2490975, 11.2402351 49.2492, 11.2396491 49.2493314)",,,,,
26462010,Freystädter Straße,residential,50,False,False,15.049,"LINESTRING (11.2394522 49.2493738, 11.2396491 49.2493314)",,,,,
26462010,Freystädter Straße,residential,50,False,True,46.677,"LINESTRING (11.2394522 49.2493738, 11.2390432 49.2495351, 11.2389413 49.24962)",,,,,
205053901,Hirschbergerstraße,residential,30,False,True,3.661,"LINESTRING (11.2420291 49.2515892, 11.2420794 49.2515867)",,,,,
42456106,Hirschbergerstraße,residential,30,False,False,50.754,"LINESTRING (11.2420291 49.2515892, 11.2420043 49.2515127, 11.241922 49.2512152, 11.2418555 49.2511529)",,,,,
"[42600298, 1191404559]",Hirschbergerstraße,residential,30,False,False,44.01,"LINESTRING (11.2420291 49.2515892, 11.2418436 49.2515898, 11.2414234 49.2516051)",,,,,
26462012,Bahnhofstraße,residential,30,False,False,16.955,"LINESTRING (11.241837 49.2522073, 11.2417827 49.252059)",,,,,
26462012,Bahnhofstraße,residential,30,False,True,67.24300000000001,"LINESTRING (11.241837 49.2522073, 11.241804 49.2522792, 11.2417545 49.2524958, 11.2416877 49.252685, 11.241648 49.2527986)",,,,,
681186722,Bahnhofstraße,residential,,False,False,20.224,"LINESTRING (11.241837 49.2522073, 11.2419534 49.2521727, 11.2421018 49.2521554)",,,,,
1191404564,Neumarkter Straße,residential,50,False,True,23.239,"LINESTRING (11.2419358 49.2528902, 11.241648 49.2527986)",,,,,
