osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,junction,width,bridge
26382392,,,Krankenhausstraße,residential,30,False,True,80.271,"LINESTRING (6.7409257 49.5079181, 6.7406084 49.5082651, 6.7404208 49.5084689, 6.7403671 49.5084974, 6.7403188 49.5085148)",,,
28345072,,,Krankenhausstraße,residential,30,True,False,108.67600000000002,"LINESTRING (6.7418171 49.5071306, 6.7413122 49.5075766, 6.7410148 49.5078393, 6.7409257 49.5079181)",,,
31515421,2,L 157,Merziger Straße,secondary,50,False,True,138.311,"LINESTRING (6.7418171 49.5071306, 6.7420638 49.5072088, 6.7429769 49.5074977, 6.7435321 49.5076845)",,,
222748452,2,L 157,Merziger Straße,secondary,50,False,False,108.662,"LINESTRING (6.7418171 49.5071306, 6.7413957 49.5069793, 6.7410752 49.5068498, 6.7405272 49.5066278)",,,
71123029,2,L 157,Merziger Straße,secondary,50,False,False,99.469,"LINESTRING (6.7400466 49.5064257, 6.7388866 49.5059432)",,,
222748452,2,L 157,Merziger Straße,secondary,50,False,True,41.343,"LINESTRING (6.7400466 49.5064257, 6.7405272 49.5066278)",,,
222753385,,,Heimlingerstraße,residential,30,False,True,133.012,"LINESTRING (6.7400466 49.5064257, 6.7400077 49.5064553, 6.7399728 49.5064736, 6.7398736 49.5065015, 6.7388771 49.5067418, 6.7383578 49.5068884)",,,
25414080,1,L 377,Bahnhofstraße,tertiary,50,False,True,120.47800000000001,"LINESTRING (6.7441529 49.506784, 6.7440774 49.5071838, 6.7439779 49.5076451, 6.7439599 49.5077363, 6.7439398 49.5077921, 6.7438992 49.5078522)",,,
28343972,,,Bahnhofstraße,residential,50,False,False,64.418,"LINESTRING (6.7441529 49.506784, 6.7446486 49.5066888, 6.7450094 49.5066219)",,6,
31515420,2,L 377,Saarlouiser Straße,tertiary,50,False,False,41.078,"LINESTRING (6.7441529 49.506784, 6.7441664 49.5067052, 6.7442138 49.5064167)",,,
28536464,,,Bahnhofstraße,residential,30,False,False,113.10499999999999,"LINESTRING (6.7463981 49.5062088, 6.7464276 49.5061566, 6.7465874 49.5060457, 6.7473878 49.5055487, 6.7474759 49.5054785)",,6,
28536464,,,Bahnhofstraße,residential,30,False,True,52.679,"LINESTRING (6.7463981 49.5062088, 6.7463297 49.5062681, 6.74615 49.5063804, 6.7459961 49.5064551, 6.7459045 49.506484, 6.7458361 49.5064988)",,6,
28536480,,,Bahnhofstraße,residential,30,False,False,117.956,"LINESTRING (6.7463981 49.5062088, 6.7466522 49.5063774, 6.7466743 49.506392, 6.7468873 49.5065329, 6.7471006 49.5066828, 6.7472283 49.5067676, 6.7475259 49.5069761)",,6,
"[28343972, 71123030]",,,Bahnhofstraße,residential,50,False,False,61.242,"LINESTRING (6.7450094 49.5066219, 6.7453206 49.5065755, 6.7458361 49.5064988)",,6,
28343972,,,Bahnhofstraße,residential,50,False,True,64.418,"LINESTRING (6.7450094 49.5066219, 6.7446486 49.5066888, 6.7441529 49.506784)",,6,
28599250,,,Am Carl-Dewes-Platz,residential,50,False,True,61.233000000000004,"LINESTRING (6.7450094 49.5066219, 6.7450501 49.5066773, 6.745597 49.5070139)",,6,
28642641,,,Eisenbahnstraße,residential,50,False,False,121.01,"LINESTRING (6.7469761 49.5072965, 6.7458361 49.5064988)",,,
106619588,2,L 157,Saarbrücker Straße,secondary,50,False,False,21.157,"LINESTRING (6.7469761 49.5072965, 6.7467575 49.5074232)",,,
564458848,2,L 157,Saarbrücker Straße,secondary,50,False,True,53.341,"LINESTRING (6.7469761 49.5072965, 6.7475259 49.5069761)",,,
28536464,,,Bahnhofstraße,residential,30,False,True,113.10499999999999,"LINESTRING (6.7474759 49.5054785, 6.7473878 49.5055487, 6.7465874 49.5060457, 6.7464276 49.5061566, 6.7463981 49.5062088)",,6,
"[28655672, 949109483]",,,Bahnhofstraße,residential,30,False,False,207.078,"LINESTRING (6.7474759 49.5054785, 6.7475393 49.5054085, 6.7476211 49.5053327, 6.7479531 49.5051323, 6.7484733 49.5048461, 6.7485546 49.504819, 6.7486082 49.5048494, 6.7486846 49.5049121, 6.7489287 49.505156, 6.7490199 49.5052387, 6.7493639 49.5055378)",,5,
31515419,,,Bahnhofstraße,residential,30,False,False,70.40100000000001,"LINESTRING (6.7474759 49.5054785, 6.7477614 49.5056755, 6.7478277 49.5057212, 6.7481241 49.5059511)",,6,
31515419,,,Bahnhofstraße,residential,30,False,True,70.40100000000001,"LINESTRING (6.7481241 49.5059511, 6.7478277 49.5057212, 6.7477614 49.5056755, 6.7474759 49.5054785)",,6,
37650990,2,L 157,Saarbrücker Straße,secondary,50,False,True,65.33,"LINESTRING (6.7487195 49.5064335, 6.7495349 49.5061789)",,,
28344920,,,Ehrigerstraße,residential,,True,False,168.236,"LINESTRING (6.7487195 49.5064335, 6.7491619 49.5067363, 6.7494391 49.506882, 6.7500214 49.5070272, 6.750368 49.5072023, 6.7506292 49.5072403)",,5,
37650990,2,L 157,Saarbrücker Straße,secondary,50,False,False,74.676,"LINESTRING (6.7487195 49.5064335, 6.7482139 49.5066155, 6.7480382 49.5066896, 6.7478478 49.5067914)",,,
31153639,,L 157,Haagstraße,secondary,50,False,False,142.21699999999998,"LINESTRING (6.7506292 49.5072403, 6.750593 49.5071894, 6.7504806 49.5070551, 6.7501592 49.5067452, 6.7500292 49.5066273, 6.7495349 49.5061789)",,,
31153639,,L 157,Haagstraße,secondary,50,False,True,54.663,"LINESTRING (6.7506292 49.5072403, 6.7507249 49.5073624, 6.7507699 49.5074198, 6.7508349 49.5075028, 6.7509154 49.5076056, 6.750975 49.5076776)",,,
33544441,,,Hochwaldstraße,residential,50,False,True,11.188,"LINESTRING (6.7499718 49.5124414, 6.7498268 49.5124059)",,,
28904312,2,L 369,Trierer Straße,tertiary,50,False,False,103.964,"LINESTRING (6.74421 49.5086172, 6.7440082 49.5086951, 6.7439244 49.5087373, 6.74385 49.5087817, 6.7437695 49.508844, 6.7436448 49.5089694, 6.743447 49.5091845, 6.7434228 49.5092089, 6.7433089 49.5093253)",,,
"[145567325, 1165426287]",,,Weiskirchener Straße,residential,30,False,True,179.75499999999997,"LINESTRING (6.74421 49.5086172, 6.7446493 49.508945, 6.7447916 49.5090373, 6.7449282 49.5091266, 6.7452468 49.5093356, 6.745518 49.5095615, 6.7457248 49.509754, 6.7457653 49.5097832, 6.7458603 49.5098185)",,,
1165426280,2,L 369,Trierer Straße,tertiary,50,False,True,34.752,"LINESTRING (6.74421 49.5086172, 6.7443683 49.5085667, 6.744491 49.5085244, 6.7445668 49.5084935, 6.7446266 49.5084625)",,,
28382920,,,Bachstraße,residential,30,False,False,91.45,"LINESTRING (6.7458603 49.5098185, 6.7457718 49.5099186, 6.7451897 49.5103618, 6.7450596 49.5104533)",,,
"[145567325, 1165426287]",,,Weiskirchener Straße,residential,30,False,False,179.755,"LINESTRING (6.7458603 49.5098185, 6.7457653 49.5097832, 6.7457248 49.509754, 6.745518 49.5095615, 6.7452468 49.5093356, 6.7449282 49.5091266, 6.7447916 49.5090373, 6.7446493 49.508945, 6.74421 49.5086172)",,,
"[145567322, 28382978, 1165426287]",,,Weiskirchener Straße,residential,30,False,"[False, True]",111.377,"LINESTRING (6.7458603 49.5098185, 6.7459444 49.5098322, 6.7460561 49.5098306, 6.7462318 49.5098402, 6.7463538 49.5098568, 6.7464758 49.5098968, 6.7466301 49.5099717, 6.746956 49.5101947, 6.747023 49.510253, 6.7470793 49.5103279)",,,yes
28382920,,,Bachstraße,residential,30,False,False,71.53999999999999,"LINESTRING (6.7450596 49.5104533, 6.7446788 49.5108725, 6.7446184 49.5109196, 6.744511 49.5109847)",,,
28382920,,,Bachstraße,residential,30,False,True,91.45,"LINESTRING (6.7450596 49.5104533, 6.7451897 49.5103618, 6.7457718 49.5099186, 6.7458603 49.5098185)",,,
28486772,,,Bachstraße,residential,30,False,False,85.016,"LINESTRING (6.7450596 49.5104533, 6.7446304 49.5102317, 6.7442027 49.5100109, 6.7441249 49.5099926)",,,
6073818,,,Hochwaldstraße,residential,50,False,False,45.781,"LINESTRING (6.7437306 49.5096722, 6.7437829 49.5097105, 6.7440914 49.5099465, 6.7441249 49.5099926)",,,
6073818,,,Hochwaldstraße,residential,50,False,True,49.31599999999999,"LINESTRING (6.7437306 49.5096722, 6.7435858 49.5095659, 6.7435093 49.5095015, 6.7434084 49.5093949, 6.7433584 49.5093557, 6.7433089 49.5093253)",,,
28604270,,,Vogtsweg,residential,30,False,False,61.489000000000004,"LINESTRING (6.7437306 49.5096722, 6.7433701 49.5099398, 6.7431738 49.5100906)",,,
"[6073818, 28604404, 28617685]",,,Hochwaldstraße,residential,50,False,False,163.58499999999998,"LINESTRING (6.744511 49.5109847, 6.7446029 49.511035, 6.7446818 49.5110757, 6.7450757 49.5112822, 6.7451964 49.5113249, 6.7453638 49.5113473, 6.7454848 49.5113458, 6.7456779 49.5113153, 6.7457611 49.5113049, 6.7459005 49.5113066, 6.7459968 49.5113182, 6.7460588 49.5113354, 6.7461593 49.5113815, 6.7462394 49.5114355, 6.7464138 49.5115797)",,,yes
6073818,,,Hochwaldstraße,residential,50,False,True,71.815,"LINESTRING (6.744511 49.5109847, 6.744094 49.5107406, 6.743959 49.5106524, 6.7438815 49.5106017, 6.7438319 49.5105591, 6.7438164 49.5105286)",,,
28382920,,,Bachstraße,residential,30,False,True,71.53999999999999,"LINESTRING (6.744511 49.5109847, 6.7446184 49.5109196, 6.7446788 49.5108725, 6.7450596 49.5104533)",,,
28383128,,,Hunsrückstraße,residential,30,False,False,8.117,"LINESTRING (6.7391963 49.5100849, 6.7392847 49.51013)",,,
28383128,,,Hunsrückstraße,residential,30,False,True,68.97399999999999,"LINESTRING (6.7391963 49.5100849, 6.7388315 49.5098629, 6.7385003 49.50966)",,,
106619595,2,L 369,Trierer Straße,tertiary,50,False,False,3.604,"LINESTRING (6.741452 49.5110618, 6.7414109 49.5110802)",,,
28383128,,,Hunsrückstraße,residential,30,False,True,187.696,"LINESTRING (6.741452 49.5110618, 6.7413528 49.5110132, 6.7410987 49.5108995, 6.7392847 49.51013)",,,
106619595,2,L 369,Trierer Straße,tertiary,50,False,True,57.90899999999999,"LINESTRING (6.741452 49.5110618, 6.7416292 49.5109762, 6.7418946 49.5108403, 6.7420864 49.5107432)",,,
28383498,,,Diedenhofenstraße,residential,30,False,False,168.471,"LINESTRING (6.7493224 49.5087114, 6.7496629 49.508568, 6.7499837 49.5084292, 6.750188 49.5083307, 6.7503858 49.5082253, 6.7505238 49.5081191, 6.7507913 49.5078328, 6.7508693 49.5077581, 6.750975 49.5076776)",,6,
28383498,,,Diedenhofenstraße,residential,30,False,True,251.24999999999997,"LINESTRING (6.7493224 49.5087114, 6.74914 49.5087717, 6.7488149 49.5088469, 6.7486297 49.508898, 6.7485056 49.5089443, 6.7483507 49.5090225, 6.7482486 49.5091019, 6.7478116 49.5095892, 6.7471773 49.5102777, 6.7471316 49.5103087, 6.7470793 49.5103279)",,6,
28599031,,,Diedenhofenstraße,residential,,False,False,171.43800000000002,"LINESTRING (6.7493224 49.5087114, 6.7497166 49.5088064, 6.7500471 49.5088717, 6.7502855 49.5089079, 6.7516056 49.5091299)",,3,
28383128,,,Hunsrückstraße,residential,30,False,False,68.97399999999999,"LINESTRING (6.7385003 49.50966, 6.7388315 49.5098629, 6.7391963 49.5100849)",,,
28513743,,,Kapellenstraße,residential,30,False,False,134.08,"LINESTRING (6.7405922 49.5042092, 6.7419346 49.5050423)",,,
28513743,,,Kapellenstraße,residential,30,False,False,115.169,"LINESTRING (6.7419346 49.5050423, 6.7430865 49.5057587)",,,
28513743,,,Kapellenstraße,residential,30,False,True,134.08,"LINESTRING (6.7419346 49.5050423, 6.7405922 49.5042092)",,,
29049461,,,Kapellenstraße,residential,30,False,False,152.021,"LINESTRING (6.7419346 49.5050423, 6.7407783 49.5061848)",,,
28513743,,,Kapellenstraße,residential,30,False,True,109.928,"LINESTRING (6.7442138 49.5064167, 6.7441168 49.5063874, 6.7440069 49.5063377, 6.7435984 49.5060852, 6.7430865 49.5057587)",,,
31515420,2,L 377,Saarlouiser Straße,tertiary,50,False,False,49.387,"LINESTRING (6.7442138 49.5064167, 6.7442684 49.5061035, 6.7442878 49.5060629, 6.7443214 49.5060151, 6.7443468 49.5059855)",,,
31515420,2,L 377,Saarlouiser Straße,tertiary,50,False,True,41.078,"LINESTRING (6.7442138 49.5064167, 6.7441664 49.5067052, 6.7441529 49.506784)",,,
28599250,,,Am Carl-Dewes-Platz,residential,50,False,False,61.233000000000004,"LINESTRING (6.745597 49.5070139, 6.7450501 49.5066773, 6.7450094 49.5066219)",,6,
564458848,2,L 157,Saarbrücker Straße,secondary,50,False,False,53.341,"LINESTRING (6.7475259 49.5069761, 6.7469761 49.5072965)",,,
28536480,,,Bahnhofstraße,residential,30,False,True,117.95599999999999,"LINESTRING (6.7475259 49.5069761, 6.7472283 49.5067676, 6.7471006 49.5066828, 6.7468873 49.5065329, 6.7466743 49.506392, 6.7466522 49.5063774, 6.7463981 49.5062088)",,6,
"[564458848, 37650990]",2,L 157,Saarbrücker Straße,secondary,50,False,True,31.019000000000002,"LINESTRING (6.7475259 49.5069761, 6.7475729 49.5069473, 6.7478478 49.5067914)",,,
28539947,1,,,tertiary,50,True,False,13.934,"LINESTRING (6.7443679 49.5058588, 6.7443876 49.5058549, 6.7444101 49.5058561, 6.7444463 49.5058623, 6.744477 49.5058763, 6.7444985 49.5058962, 6.744508 49.5059197)",roundabout,,
28539949,2,L 377,Saarlouiser Straße,tertiary,50,False,False,80.42500000000001,"LINESTRING (6.7443679 49.5058588, 6.7443529 49.5058217, 6.7443468 49.5057873, 6.7443442 49.5057272, 6.7443831 49.5054991, 6.7444494 49.505141)",,,
28539947,1,,,tertiary,50,True,False,16.792,"LINESTRING (6.744508 49.5059197, 6.7445018 49.5059496, 6.7444766 49.505975, 6.7444372 49.5059911, 6.744391 49.5059948, 6.7443468 49.5059855)",roundabout,,
28539950,,,Streifstraße,residential,50,False,False,279.449,"LINESTRING (6.744508 49.5059197, 6.7445607 49.5059162, 6.744608 49.505902, 6.7446436 49.5058854, 6.7446674 49.5058653, 6.7447069 49.5058283, 6.7447465 49.5057747, 6.7448095 49.5056589, 6.7448772 49.5055574, 6.7449711 49.5054468, 6.7450808 49.5053347, 6.7451767 49.505252, 6.7453051 49.5051542, 6.7454577 49.5050495, 6.7458939 49.5047809, 6.7462894 49.504555, 6.7466596 49.5043652, 6.7471155 49.5041283)",,6.5,
28383498,,,Diedenhofenstraße,residential,30,False,True,168.47099999999998,"LINESTRING (6.750975 49.5076776, 6.7508693 49.5077581, 6.7507913 49.5078328, 6.7505238 49.5081191, 6.7503858 49.5082253, 6.750188 49.5083307, 6.7499837 49.5084292, 6.7496629 49.508568, 6.7493224 49.5087114)",,6,
31153639,,L 157,Haagstraße,secondary,50,False,False,54.663,"LINESTRING (6.750975 49.5076776, 6.7509154 49.5076056, 6.7508349 49.5075028, 6.7507699 49.5074198, 6.7507249 49.5073624, 6.7506292 49.5072403)",,,
28382844,,,Uhlandstraße,residential,30,False,True,115.804,"LINESTRING (6.7514601 49.5111969, 6.7505886 49.5103226)",,,
28599157,,,Von-Brentano-Straße,residential,30,False,False,66.522,"LINESTRING (6.7514601 49.5111969, 6.7508528 49.5116468)",,,
28599047,,,Schulstraße,residential,,False,False,158.36100000000002,"LINESTRING (6.7461359 49.5077902, 6.7466758 49.5081667, 6.7471445 49.5084685, 6.7475654 49.5087314, 6.7476797 49.5088012)",,5,
106619588,2,L 157,Saarbrücker Straße,secondary,50,False,False,118.70500000000001,"LINESTRING (6.7461359 49.5077902, 6.7457061 49.5080333, 6.7454512 49.5081678, 6.7453795 49.5081974, 6.7450342 49.5083503, 6.7449363 49.508386, 6.7448612 49.5083982, 6.7448085 49.5084018)",,,
106619588,2,L 157,Saarbrücker Straße,secondary,50,False,True,33.361,"LINESTRING (6.7461359 49.5077902, 6.746217 49.5077398, 6.7464423 49.507607, 6.7464758 49.507587)",,,
28536617,,,Am Carl-Dewes-Platz,residential,30,True,False,42.064,"LINESTRING (6.7464758 49.507587, 6.7460722 49.5073142)",,,
106619588,2,L 157,Saarbrücker Straße,secondary,50,False,True,27.303,"LINESTRING (6.7464758 49.507587, 6.7467575 49.5074232)",,,
106619588,2,L 157,Saarbrücker Straße,secondary,50,False,False,33.361000000000004,"LINESTRING (6.7464758 49.507587, 6.7464423 49.507607, 6.746217 49.5077398, 6.7461359 49.5077902)",,,
28383092,,,Vogtsweg,residential,30,False,False,62.439,"LINESTRING (6.7431738 49.5100906, 6.7437328 49.510422, 6.7438191 49.510464)",,,
28604270,,,Vogtsweg,residential,30,False,False,31.586,"LINESTRING (6.7431738 49.5100906, 6.7430158 49.5101842, 6.7429209 49.5102181, 6.7428119 49.5102425)",,,
28604270,,,Vogtsweg,residential,30,False,True,61.489000000000004,"LINESTRING (6.7431738 49.5100906, 6.7433701 49.5099398, 6.7437306 49.5096722)",,,
28604270,,,Vogtsweg,residential,30,False,True,31.586,"LINESTRING (6.7428119 49.5102425, 6.7429209 49.5102181, 6.7430158 49.5101842, 6.7431738 49.5100906)",,,
106619595,2,L 369,Trierer Straße,tertiary,50,False,False,77.344,"LINESTRING (6.7428119 49.5102425, 6.7427409 49.510337, 6.7426752 49.5104015, 6.7425726 49.5104707, 6.7420864 49.5107432)",,,
106619595,2,L 369,Trierer Straße,tertiary,50,False,True,111.46699999999998,"LINESTRING (6.7428119 49.5102425, 6.7428435 49.5101689, 6.7428555 49.5100949, 6.7428609 49.509919, 6.7428763 49.5098171, 6.7428991 49.5097505, 6.7429528 49.5096552, 6.7430339 49.5095611, 6.7433089 49.5093253)",,,
28604271,,,Vogteistraße,residential,30,False,True,143.067,"LINESTRING (6.7420864 49.5107432, 6.742303 49.5108222, 6.7425076 49.5108924, 6.7425994 49.5109174, 6.7426758 49.5109283, 6.7427342 49.5109265, 6.7427978 49.5109154, 6.742871 49.5108852, 6.7432687 49.5106826, 6.7433846 49.5106248, 6.7434845 49.5105889, 6.743679 49.5105401, 6.7438164 49.5105286)",,6,
28617388,,,Auf der Acht,residential,30,False,True,245.54,"LINESTRING (6.7420864 49.5107432, 6.7409447 49.5102722, 6.739872 49.5098293, 6.7398086 49.5098234, 6.7397422 49.5098359, 6.7392847 49.51013)",,,
106619595,2,L 369,Trierer Straße,tertiary,50,False,False,57.90899999999999,"LINESTRING (6.7420864 49.5107432, 6.7418946 49.5108403, 6.7416292 49.5109762, 6.741452 49.5110618)",,,
106619595,2,L 369,Trierer Straße,tertiary,50,False,True,77.344,"LINESTRING (6.7420864 49.5107432, 6.7425726 49.5104707, 6.7426752 49.5104015, 6.7427409 49.510337, 6.7428119 49.5102425)",,,
28489595,,,Rosenstraße,residential,30,False,False,107.31,"LINESTRING (6.7396811 49.5074212, 6.7405272 49.5066278)",,,
236479875,,,Parkstraße,residential,30,False,False,112.426,"LINESTRING (6.7396811 49.5074212, 6.7383578 49.5068884)",,,
28489595,,,Rosenstraße,residential,30,False,True,107.31,"LINESTRING (6.7405272 49.5066278, 6.7396811 49.5074212)",,,
222748452,2,L 157,Merziger Straße,secondary,50,False,False,41.343,"LINESTRING (6.7405272 49.5066278, 6.7400466 49.5064257)",,,
222748452,2,L 157,Merziger Straße,secondary,50,False,True,108.662,"LINESTRING (6.7405272 49.5066278, 6.7410752 49.5068498, 6.7413957 49.5069793, 6.7418171 49.5071306)",,,
28539949,2,L 377,Saarlouiser Straße,tertiary,50,False,True,141.556,"LINESTRING (6.7446774 49.5038766, 6.7444494 49.505141)",,,
28642641,,,Eisenbahnstraße,residential,50,False,True,121.01,"LINESTRING (6.7458361 49.5064988, 6.7469761 49.5072965)",,,
28536464,,,Bahnhofstraße,residential,30,False,False,52.679,"LINESTRING (6.7458361 49.5064988, 6.7459045 49.506484, 6.7459961 49.5064551, 6.74615 49.5063804, 6.7463297 49.5062681, 6.7463981 49.5062088)",,6,
"[28343972, 71123030]",,,Bahnhofstraße,residential,50,False,True,61.242,"LINESTRING (6.7458361 49.5064988, 6.7453206 49.5065755, 6.7450094 49.5066219)",,6,
28643179,,,Lessingstraße,residential,30,False,True,63.228,"LINESTRING (6.7485948 49.5108207, 6.749066 49.5113)",,6,
"[28643179, 28382844, 28643181]",,,"['Uhlandstraße', 'Lessingstraße']",residential,30,False,False,285.639,"LINESTRING (6.7485948 49.5108207, 6.7481254 49.510349, 6.7484593 49.5099909, 6.748623 49.5098202, 6.7487155 49.509741, 6.7488657 49.5096399, 6.7493284 49.5093804, 6.7494759 49.5093108, 6.7495643 49.5092811, 6.7500299 49.5097615)",,6,
