osmid,name,highway,maxspeed,oneway,reversed,length,geometry,junction,lanes,tunnel,ref,width
23978295,Friedensstraße,residential,30,False,True,114.864,"LINESTRING (7.1917581 50.7743988, 7.1916117 50.774597, 7.1915318 50.7746885, 7.1914623 50.7747289, 7.1914161 50.7747468, 7.1913341 50.7747624, 7.1912444 50.7747701, 7.1910328 50.7747576, 7.1904503 50.7747232)",,,,,
229265095,Friedensstraße,residential,30,False,False,149.20099999999996,"LINESTRING (7.1917581 50.7743988, 7.1914301 50.7742966, 7.1912314 50.7742207, 7.190918 50.7740672, 7.1906274 50.7739063, 7.1903532 50.773744, 7.1903288 50.773729, 7.1902359 50.7736783, 7.190087 50.7735855)",,,,,
23978457,Holzweg,residential,30,False,False,36.79,"LINESTRING (7.1923974 50.7736838, 7.1928757 50.7738179)",,,,,
23978457,Holzweg,residential,30,False,True,37.192,"LINESTRING (7.1923974 50.7736838, 7.1919512 50.7735042)",,,,,
23978295,Friedensstraße,residential,30,False,True,91.406,"LINESTRING (7.1923974 50.7736838, 7.1921779 50.7739176, 7.1919653 50.7741374, 7.191789 50.7743649, 7.1917581 50.7743988)",,,,,
23978305,Rilkestraße,residential,30,False,True,82.456,"LINESTRING (7.1879496 50.7740633, 7.1886647 50.774651)",,,,,4.7
23978433,Astrid-Lindgren-Straße,living_street,,False,False,34.371,"LINESTRING (7.1903845 50.7758879, 7.190576 50.7761723)",,,,,
23978433,Astrid-Lindgren-Straße,living_street,,False,True,165.42000000000002,"LINESTRING (7.1903845 50.7758879, 7.1900259 50.7753878, 7.1905775 50.7752176, 7.1903226 50.7748905, 7.1904503 50.7747232)",,,,,
219606474,Astrid-Lindgren-Straße,living_street,,False,False,61.003,"LINESTRING (7.1903845 50.7758879, 7.1910658 50.7756975, 7.1911277 50.7757645)",,,,,
219606474,Astrid-Lindgren-Straße,living_street,,False,False,77.684,"LINESTRING (7.1911277 50.7757645, 7.1921965 50.7755876)",,,,,
220124689,Astrid-Lindgren-Straße,living_street,,False,False,70.035,"LINESTRING (7.1911277 50.7757645, 7.1914964 50.7763496)",,,,,
219606474,Astrid-Lindgren-Straße,living_street,,False,True,61.003,"LINESTRING (7.1911277 50.7757645, 7.1910658 50.7756975, 7.1903845 50.7758879)",,,,,
24359063,Brunnenstraße,residential,30,False,False,7.269,"LINESTRING (7.1921965 50.7755876, 7.1921678 50.7755248)",,,,,
24359063,Brunnenstraße,residential,30,False,True,125.787,"LINESTRING (7.1921965 50.7755876, 7.1926606 50.7766801)",,,,,
219606474,Astrid-Lindgren-Straße,living_street,,False,True,77.684,"LINESTRING (7.1921965 50.7755876, 7.1911277 50.7757645)",,,,,
23978438,Am Rotbusch,living_street,,False,False,202.093,"LINESTRING (7.1921678 50.7755248, 7.1949556 50.7750828)",,,,,
24359063,Brunnenstraße,residential,30,False,True,7.269,"LINESTRING (7.1921678 50.7755248, 7.1921965 50.7755876)",,,,,
24359063,Brunnenstraße,residential,30,False,False,14.777000000000001,"LINESTRING (7.1921678 50.7755248, 7.1921531 50.7754935, 7.192108 50.7753974)",,,,,
23978438,Am Rotbusch,living_street,,False,True,202.093,"LINESTRING (7.1949556 50.7750828, 7.1921678 50.7755248)",,,,,
23978457,Holzweg,residential,30,False,False,69.77799999999999,"LINESTRING (7.1949556 50.7750828, 7.195071 50.7753355, 7.1952011 50.7756906)",,,,,
23978457,Holzweg,residential,30,False,True,95.894,"LINESTRING (7.1949556 50.7750828, 7.1948042 50.7746671, 7.1947716 50.7745726, 7.1947506 50.7745019, 7.1946777 50.7744082, 7.1945139 50.7742827)",,,,,
11722516,Hennefer Straße,secondary,50,False,True,257.97900000000004,"LINESTRING (7.1907476 50.7724958, 7.1904876 50.7725404, 7.1904029 50.7725555, 7.1900968 50.77261, 7.1897608 50.7726669, 7.189543 50.7727059, 7.1891916 50.7727663, 7.1891341 50.7727756, 7.1887915 50.7728377, 7.1884918 50.7728913, 7.1877775 50.773015, 7.1872101 50.7731104)",,2,,L 143,
23978457,Holzweg,residential,30,False,False,144.748,"LINESTRING (7.1907476 50.7724958, 7.1907895 50.7725525, 7.1908286 50.7726043, 7.1909431 50.7727719, 7.1909764 50.7728195, 7.1910878 50.7729891, 7.1912424 50.7731655, 7.1913475 50.7732157, 7.1919512 50.7735042)",,,,,
1165171713,Marienkirchstraße,residential,30,False,True,103.547,"LINESTRING (7.1907476 50.7724958, 7.1906873 50.7724368, 7.1906616 50.7724087, 7.1905976 50.772349, 7.1903668 50.7722039, 7.1901378 50.7721263, 7.1895994 50.7719439)",,,,,
1165171714,Hennefer Straße,secondary,50,False,False,259.596,"LINESTRING (7.1907476 50.7724958, 7.1909221 50.7724626, 7.1909702 50.7724541, 7.1925131 50.772182, 7.1926083 50.7721651, 7.1931658 50.7720713, 7.1942425 50.77189, 7.1943074 50.7718778)",,2,,L 143,
23978457,Holzweg,residential,30,False,True,36.79,"LINESTRING (7.1928757 50.7738179, 7.1923974 50.7736838)",,,,,
23993252,Am Kirschbäumchen,residential,30,False,False,107.799,"LINESTRING (7.1928757 50.7738179, 7.1936849 50.7729945)",,,,,
23978457,Holzweg,residential,30,False,False,67.572,"LINESTRING (7.1928757 50.7738179, 7.1933105 50.7739335, 7.1937615 50.7740535)",,,,,
23978457,Holzweg,residential,30,False,False,58.742999999999995,"LINESTRING (7.1937615 50.7740535, 7.1944845 50.7742709, 7.1945139 50.7742827)",,,,,
23978457,Holzweg,residential,30,False,True,67.572,"LINESTRING (7.1937615 50.7740535, 7.1933105 50.7739335, 7.1928757 50.7738179)",,,,,
"[1000288819, 23993343]",Holzweg,residential,30,False,False,143.497,"LINESTRING (7.1937615 50.7740535, 7.1938751 50.773862, 7.1939766 50.77374, 7.1943706 50.7734142, 7.1944086 50.7733828, 7.1948642 50.7729761)",,,,,
23993252,Am Kirschbäumchen,residential,30,False,True,110.929,"LINESTRING (7.1943497 50.7721077, 7.1943095 50.7723361, 7.1941142 50.7725424, 7.1936849 50.7729945)",,,,,
991342087,,secondary_link,50,True,False,70.48100000000001,"LINESTRING (7.1943074 50.7718778, 7.194445 50.7717998, 7.1948044 50.7717328, 7.1948594 50.7716972, 7.1948959 50.7716592, 7.19496 50.7715785, 7.1949936 50.7714854)",,,,,
991342088,Hennefer Straße,secondary,50,False,False,58.5,"LINESTRING (7.1943074 50.7718778, 7.1949089 50.7717763, 7.1949672 50.7717674, 7.1951113 50.7717425)",,3,,L 143,
1165171714,Hennefer Straße,secondary,50,False,True,259.596,"LINESTRING (7.1943074 50.7718778, 7.1942425 50.77189, 7.1931658 50.7720713, 7.1926083 50.7721651, 7.1925131 50.772182, 7.1909702 50.7724541, 7.1909221 50.7724626, 7.1907476 50.7724958)",,2,,L 143,
23993252,Am Kirschbäumchen,residential,30,False,True,107.799,"LINESTRING (7.1936849 50.7729945, 7.1928757 50.7738179)",,,,,
23993252,Am Kirschbäumchen,residential,30,False,False,110.929,"LINESTRING (7.1936849 50.7729945, 7.1941142 50.7725424, 7.1943095 50.7723361, 7.1943497 50.7721077)",,,,,
23993260,An der Schleuterbach,residential,30,False,True,189.067,"LINESTRING (7.1936849 50.7729945, 7.1932132 50.7728155, 7.1927374 50.772635, 7.1926303 50.7727638, 7.1923296 50.7731042, 7.1919512 50.7735042)",,,,,
23978457,Holzweg,residential,30,False,False,37.192,"LINESTRING (7.1919512 50.7735042, 7.1923974 50.7736838)",,,,,
23978457,Holzweg,residential,30,False,True,144.74800000000002,"LINESTRING (7.1919512 50.7735042, 7.1913475 50.7732157, 7.1912424 50.7731655, 7.1910878 50.7729891, 7.1909764 50.7728195, 7.1909431 50.7727719, 7.1908286 50.7726043, 7.1907895 50.7725525, 7.1907476 50.7724958)",,,,,
23993260,An der Schleuterbach,residential,30,False,False,189.06699999999998,"LINESTRING (7.1919512 50.7735042, 7.1923296 50.7731042, 7.1926303 50.7727638, 7.1927374 50.772635, 7.1932132 50.7728155, 7.1936849 50.7729945)",,,,,
"[1000288819, 23993343]",Holzweg,residential,30,False,True,143.49699999999999,"LINESTRING (7.1948642 50.7729761, 7.1944086 50.7733828, 7.1943706 50.7734142, 7.1939766 50.77374, 7.1938751 50.773862, 7.1937615 50.7740535)",,,,,
23978457,Holzweg,residential,30,False,False,95.894,"LINESTRING (7.1945139 50.7742827, 7.1946777 50.7744082, 7.1947506 50.7745019, 7.1947716 50.7745726, 7.1948042 50.7746671, 7.1949556 50.7750828)",,,,,
23978457,Holzweg,residential,30,False,True,58.742999999999995,"LINESTRING (7.1945139 50.7742827, 7.1944845 50.7742709, 7.1937615 50.7740535)",,,,,
67327767,Pleiser Dreieck,residential,30,False,True,74.09,"LINESTRING (7.1945139 50.7742827, 7.1949486 50.7739341, 7.1950317 50.7739137, 7.1951957 50.7737841)",,,,,4.6
23893405,Zedernweg,residential,30,False,False,161.839,"LINESTRING (7.1964426 50.7747885, 7.1963827 50.7746472, 7.1963036 50.7744735, 7.1962742 50.7743855, 7.1962141 50.7742576, 7.1960923 50.7739763, 7.1960711 50.7739196, 7.1960394 50.7738388, 7.1960487 50.7737863, 7.1959929 50.7736428, 7.1959032 50.7736008, 7.1958365 50.7734046)",,,,,
25021157,Uhlandstraße,residential,30,False,True,85.761,"LINESTRING (7.1831119 50.771823, 7.1831743 50.7717842, 7.1840155 50.7713051)",,,,,
227363055,Bonner Straße,primary,50,False,False,191.54299999999998,"LINESTRING (7.1831119 50.771823, 7.1836271 50.772191, 7.1840856 50.7725185, 7.18466 50.7730223, 7.1848215 50.7731614)",,2,,B 56,
25021157,Uhlandstraße,residential,30,False,False,48.192,"LINESTRING (7.1845333 50.7710212, 7.1841747 50.7712166, 7.1840155 50.7713051)",,,,,
25021162,Goethestraße,residential,30,False,False,181.154,"LINESTRING (7.1845333 50.7710212, 7.1849486 50.7713196, 7.1854524 50.7716856, 7.186149 50.7722881)",,,,,
25021157,Uhlandstraße,residential,30,False,False,85.761,"LINESTRING (7.1840155 50.7713051, 7.1831743 50.7717842, 7.1831119 50.771823)",,,,,
25021157,Uhlandstraße,residential,30,False,True,48.192,"LINESTRING (7.1840155 50.7713051, 7.1841747 50.7712166, 7.1845333 50.7710212)",,,,,
25021159,Marienkirchstraße,residential,30,False,False,41.661,"LINESTRING (7.1875445 50.7712944, 7.1880787 50.7714564)",,,,,
25021163,Matthias-Claudius-Straße,residential,30,False,False,150.24800000000002,"LINESTRING (7.1875445 50.7712944, 7.1873451 50.7715674, 7.1871204 50.7717639, 7.1867234 50.7719951, 7.186149 50.7722881)",,,,,
25021159,Marienkirchstraße,residential,30,False,False,46.895,"LINESTRING (7.1880787 50.7714564, 7.18867 50.7716514)",,,,,
25021159,Marienkirchstraße,residential,30,False,True,41.661,"LINESTRING (7.1880787 50.7714564, 7.1875445 50.7712944)",,,,,
25021159,Marienkirchstraße,residential,30,False,False,73.002,"LINESTRING (7.18867 50.7716514, 7.1895994 50.7719439)",,,,,
25021159,Marienkirchstraße,residential,30,False,True,46.895,"LINESTRING (7.18867 50.7716514, 7.1880787 50.7714564)",,,,,
25021164,Schillerstraße,residential,30,False,False,108.411,"LINESTRING (7.18867 50.7716514, 7.1884732 50.7719354, 7.1884006 50.7720441, 7.18825 50.7721354, 7.1876594 50.7723162)",,,,,
25021159,Marienkirchstraße,residential,30,False,True,73.002,"LINESTRING (7.1895994 50.7719439, 7.18867 50.7716514)",,,,,
1165171713,Marienkirchstraße,residential,30,False,False,103.547,"LINESTRING (7.1895994 50.7719439, 7.1901378 50.7721263, 7.1903668 50.7722039, 7.1905976 50.772349, 7.1906616 50.7724087, 7.1906873 50.7724368, 7.1907476 50.7724958)",,,,,
25021162,Goethestraße,residential,30,False,False,119.43700000000003,"LINESTRING (7.186149 50.7722881, 7.1866229 50.7726952, 7.1868625 50.772861, 7.1870942 50.7729682, 7.1871681 50.7730282, 7.187189 50.7730692, 7.1872101 50.7731104)",,,,,
25021162,Goethestraße,residential,30,False,True,181.154,"LINESTRING (7.186149 50.7722881, 7.1854524 50.7716856, 7.1849486 50.7713196, 7.1845333 50.7710212)",,,,,
25021163,Matthias-Claudius-Straße,residential,30,False,True,150.248,"LINESTRING (7.186149 50.7722881, 7.1867234 50.7719951, 7.1871204 50.7717639, 7.1873451 50.7715674, 7.1875445 50.7712944)",,,,,
11722516,Hennefer Straße,secondary,50,False,False,257.979,"LINESTRING (7.1872101 50.7731104, 7.1877775 50.773015, 7.1884918 50.7728913, 7.1887915 50.7728377, 7.1891341 50.7727756, 7.1891916 50.7727663, 7.189543 50.7727059, 7.1897608 50.7726669, 7.1900968 50.77261, 7.1904029 50.7725555, 7.1904876 50.7725404, 7.1907476 50.7724958)",,2,,L 143,
11722516,Hennefer Straße,secondary,50,False,True,50.878,"LINESTRING (7.1872101 50.7731104, 7.1866862 50.7731969, 7.1865094 50.7732244)",,2,,L 143,
25021162,Goethestraße,residential,30,False,True,119.43700000000001,"LINESTRING (7.1872101 50.7731104, 7.187189 50.7730692, 7.1871681 50.7730282, 7.1870942 50.7729682, 7.1868625 50.772861, 7.1866229 50.7726952, 7.186149 50.7722881)",,,,,
25021164,Schillerstraße,residential,30,False,True,108.411,"LINESTRING (7.1876594 50.7723162, 7.18825 50.7721354, 7.1884006 50.7720441, 7.1884732 50.7719354, 7.18867 50.7716514)",,,,,
229265095,Friedensstraße,residential,30,False,True,149.201,"LINESTRING (7.190087 50.7735855, 7.1902359 50.7736783, 7.1903288 50.773729, 7.1903532 50.773744, 7.1906274 50.7739063, 7.190918 50.7740672, 7.1912314 50.7742207, 7.1914301 50.7742966, 7.1917581 50.7743988)",,,,,
26531369,Agnes-Miegel-Straße,living_street,,False,True,53.533,"LINESTRING (7.1947526 50.7709675, 7.1946769 50.770951, 7.1945344 50.7709199, 7.1940236 50.7710103)",,,,,
"[24011929, 991342086]",Ginsterweg,residential,30,False,True,60.040000000000006,"LINESTRING (7.1947526 50.7709675, 7.1948002 50.7710572, 7.1948527 50.7711765, 7.1949936 50.7714854)",,3,,,
23978457,Holzweg,residential,30,False,True,72.83099999999999,"LINESTRING (7.1962262 50.7775896, 7.1958774 50.7771614, 7.1957713 50.7770016)",,,,,
30452300,Holzweg,residential,30,False,False,43.362,"LINESTRING (7.1957713 50.7770016, 7.1963804 50.7769406)",,,,,
23978457,Holzweg,residential,30,False,False,72.83099999999999,"LINESTRING (7.1957713 50.7770016, 7.1958774 50.7771614, 7.1962262 50.7775896)",,,,,
23978457,Holzweg,residential,30,False,True,69.31200000000001,"LINESTRING (7.1957713 50.7770016, 7.1956061 50.7767099, 7.1954638 50.7764096)",,,,,
30452300,Holzweg,residential,30,False,True,43.362,"LINESTRING (7.1963804 50.7769406, 7.1957713 50.7770016)",,,,,
23978457,Holzweg,residential,30,False,True,22.067,"LINESTRING (7.1954638 50.7764096, 7.1954007 50.7762152)",,,,,
23978457,Holzweg,residential,30,False,False,69.31200000000001,"LINESTRING (7.1954638 50.7764096, 7.1956061 50.7767099, 7.1957713 50.7770016)",,,,,
30452301,Holzweg,residential,30,False,False,56.452,"LINESTRING (7.1954638 50.7764096, 7.196062 50.7763554, 7.1962433 50.7763042)",,,,,
30452301,Holzweg,residential,30,False,True,56.452,"LINESTRING (7.1962433 50.7763042, 7.196062 50.7763554, 7.1954638 50.7764096)",,,,,
23978457,Holzweg,residential,30,False,False,2.368,"LINESTRING (7.1952011 50.7756906, 7.1952083 50.7757114)",,,,,
23978457,Holzweg,residential,30,False,True,69.77799999999999,"LINESTRING (7.1952011 50.7756906, 7.195071 50.7753355, 7.1949556 50.7750828)",,,,,
30452302,Holzweg,residential,30,False,False,67.01599999999999,"LINESTRING (7.1952011 50.7756906, 7.1959432 50.7756212, 7.1961345 50.7755784)",,,,,
30452302,Holzweg,residential,30,False,True,67.01599999999999,"LINESTRING (7.1961345 50.7755784, 7.1959432 50.7756212, 7.1952011 50.7756906)",,,,,
