osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,junction,ref,width,tunnel,bridge
144785561,Karl-Weimer-Straße,residential,,False,True,67.227,"LINESTRING (9.335626 49.234001, 9.3356126 49.2342997, 9.3356031 49.2346054)",,,,,,
294315574,Cleversulzbacher Straße,residential,,False,True,24.395,"LINESTRING (9.3313593 49.2367111, 9.3314893 49.2365088)",,,,,,
"[125109885, 32993527]",Hofgartenstraße,residential,,False,False,171.05700000000002,"LINESTRING (9.3313593 49.2367111, 9.33148 49.2367212, 9.3316791 49.2367161, 9.3336802 49.2364742)",,,,,,
670703976,Cleversulzbacher Straße,residential,,False,False,24.633000000000003,"LINESTRING (9.3313593 49.2367111, 9.3312514 49.2368369, 9.3312017 49.2369071)",,,,,,
"[959663630, 32912759]",Cleversulzbacher Straße,residential,,False,True,32.47,"LINESTRING (9.3310445 49.23718, 9.3310722 49.2371257, 9.3311064 49.2370501, 9.3312017 49.2369071)",,,,,,
"[294308666, 162456428, 279819743]",Öhringer Straße,residential,30,False,False,201.384,"LINESTRING (9.3310445 49.23718, 9.3311233 49.2372091, 9.3312499 49.2372295, 9.3314042 49.2372546, 9.3327484 49.2374901, 9.3337148 49.2376632)",,,,5,,
"[197946393, 197946394, 36565182]",Hauptstraße,"['residential', 'living_street']",30,False,True,75.84800000000001,"LINESTRING (9.3310445 49.23718, 9.3305924 49.2371778, 9.3305439 49.2371776, 9.3304287 49.2371771, 9.3303835 49.2371765, 9.3300002 49.2371654)",,,,5,building_passage,
"[37079364, 32912614]","['Mühlrain', 'Lindenplatz']",residential,,False,False,126.12600000000002,"LINESTRING (9.3304253 49.2361385, 9.3304786 49.2362767, 9.3305518 49.2364662, 9.3306231 49.2367157, 9.3306376 49.2368891, 9.3308472 49.2368984, 9.3309769 49.2369041, 9.3312017 49.2369071)",,,,,,
32912614,Mühlrain,residential,,False,True,78.488,"LINESTRING (9.3304253 49.2361385, 9.3302741 49.2357346, 9.3302223 49.2356262, 9.3301271 49.235461)",,,,,,
144783675,Helmbundstraße,living_street,,False,True,97.208,"LINESTRING (9.3304253 49.2361385, 9.3300125 49.2362388, 9.3298857 49.2362697, 9.3291572 49.236418)",,,,,,
"[37079364, 32912614]","['Mühlrain', 'Lindenplatz']",residential,,False,True,126.12599999999999,"LINESTRING (9.3312017 49.2369071, 9.3309769 49.2369041, 9.3308472 49.2368984, 9.3306376 49.2368891, 9.3306231 49.2367157, 9.3305518 49.2364662, 9.3304786 49.2362767, 9.3304253 49.2361385)",,,,,,
670703976,Cleversulzbacher Straße,residential,,False,True,24.633000000000003,"LINESTRING (9.3312017 49.2369071, 9.3312514 49.2368369, 9.3313593 49.2367111)",,,,,,
"[959663630, 32912759]",Cleversulzbacher Straße,residential,,False,False,32.47,"LINESTRING (9.3312017 49.2369071, 9.3311064 49.2370501, 9.3310722 49.2371257, 9.3310445 49.23718)",,,,,,
137390711,Planie,residential,30,False,True,224.016,"LINESTRING (9.3299682 49.2376087, 9.3294491 49.237605, 9.329317 49.2375998, 9.3281411 49.2374281, 9.3275879 49.2373344, 9.3271818 49.2372436, 9.3269723 49.2371843)",,,,,,
"[197944092, 197948622, 197948623]",Lindenstraße,"['residential', 'living_street']",30,False,False,49.797,"LINESTRING (9.3299682 49.2376087, 9.3299449 49.2375613, 9.3299548 49.2374835, 9.3299676 49.237408, 9.329993 49.2373037, 9.3299966 49.2372737, 9.3299986 49.2372127, 9.3300002 49.2371654)",,,,,building_passage,
"[197944092, 144783679]",Lindenstraße,residential,30,False,True,332.972,"LINESTRING (9.3299682 49.2376087, 9.3300578 49.237655, 9.3301467 49.2376933, 9.3303001 49.2377512, 9.3304747 49.2378191, 9.3305369 49.2378433, 9.3306086 49.2378712, 9.3312443 49.2380373, 9.3316534 49.2381437, 9.3317359 49.2381651, 9.3321165 49.2382528, 9.3324889 49.23834, 9.3333669 49.2385104, 9.3338994 49.2386055, 9.3340814 49.2386632, 9.3341961 49.238722)",,,,,,
161667964,Hauptstraße,residential,20,False,True,20.786,"LINESTRING (9.325811 49.2367959, 9.3255256 49.2368107)",,,,,,
35589737,Kochergässle,residential,30,False,False,113.21000000000001,"LINESTRING (9.325811 49.2367959, 9.3258008 49.2369789, 9.3258516 49.2370217, 9.3262959 49.2371775, 9.3264346 49.2372042, 9.326629 49.237227, 9.3269723 49.2371843)",,,,,,
"[1135073609, 1135073610, 161667964]",Hauptstraße,residential,20,False,False,80.336,"LINESTRING (9.325811 49.2367959, 9.326313 49.236796, 9.3266508 49.2368111, 9.3267573 49.2368158, 9.3269162 49.2368218)",,,,,,
"[118914843, 35877060, 118914844]",,unclassified,10,True,False,81.137,"LINESTRING (9.3238713 49.2376964, 9.3245428 49.2372162, 9.3245704 49.2371968, 9.3245901 49.2371829, 9.3246256 49.237158)",,,,,,yes
85419723,Cleversulzbacher Straße,residential,,False,False,61.797,"LINESTRING (9.333564 49.2334807, 9.3334388 49.2338004, 9.3333305 49.2340148)",,,,,,
144783683,Mühlweg,residential,,False,False,164.291,"LINESTRING (9.333564 49.2334807, 9.3333674 49.2334839, 9.3330164 49.2335091, 9.3328661 49.2335321, 9.3327849 49.2335507, 9.3326744 49.2335927, 9.3325735 49.2336601, 9.3321648 49.2339942, 9.3319688 49.2341456, 9.331819 49.2342696)",,,,,,
"[430568315, 144902717, 85419731]",Cleversulzbacher Straße,residential,30,False,True,90.82499999999999,"LINESTRING (9.333564 49.2334807, 9.3336768 49.2331049, 9.3337237 49.2329482, 9.3337745 49.2327792, 9.333785 49.2327442, 9.3337772 49.2326781)",,,,,,yes
32912614,Mühlrain,residential,,False,False,78.488,"LINESTRING (9.3301271 49.235461, 9.3302223 49.2356262, 9.3302741 49.2357346, 9.3304253 49.2361385)",,,,,,
"[37847976, 37181280, 283996582]","['Manggasse', 'Mühlweg']",residential,30,False,False,394.0100000000001,"LINESTRING (9.3301271 49.235461, 9.329879 49.235539, 9.3295502 49.235613, 9.3292898 49.2356688, 9.3284641 49.2359462, 9.3270403 49.2363694, 9.3268309 49.2364755, 9.3266782 49.2365858, 9.326589 49.2366117, 9.3263577 49.2366106, 9.3256503 49.2365932, 9.3253109 49.2366026, 9.3251567 49.236645)",,,,,,
330616389,Mühlweg,residential,,False,True,201.99500000000003,"LINESTRING (9.3301271 49.235461, 9.3301293 49.2351584, 9.3301646 49.2350594, 9.3302065 49.2349859, 9.3303083 49.2348821, 9.3304515 49.2348057, 9.330602 49.2347683, 9.3308029 49.2347389, 9.3310623 49.23471, 9.3312007 49.2346815, 9.3313074 49.2346436, 9.3314686 49.2345617, 9.331819 49.2342696)",,,,,,
294315574,Cleversulzbacher Straße,residential,,False,False,24.395,"LINESTRING (9.3314893 49.2365088, 9.3313593 49.2367111)",,,,,,
35586863,Im Forstgarten,residential,,False,False,237.06099999999998,"LINESTRING (9.3314893 49.2365088, 9.3316963 49.2364978, 9.3328192 49.2363245, 9.3327388 49.2361053, 9.3325475 49.2356903, 9.3326095 49.2356475, 9.33293 49.2355586, 9.3332371 49.235484, 9.3333615 49.2354629)",,,,,,
294315574,Cleversulzbacher Straße,residential,,False,True,308.76899999999995,"LINESTRING (9.3314893 49.2365088, 9.3318048 49.2360542, 9.332091 49.2356662, 9.3323908 49.2353054, 9.3324787 49.2352194, 9.332795 49.2348958, 9.3330843 49.2344906, 9.3332722 49.2341275, 9.3333305 49.2340148)",,,,,,
32731400,Gymnasiumstraße,residential,,False,False,133.732,"LINESTRING (9.3337925 49.2341154, 9.335626 49.234001)",,,,,,
32731400,Gymnasiumstraße,residential,,False,True,35.36,"LINESTRING (9.3337925 49.2341154, 9.3333305 49.2340148)",,,,,,
32993468,Lessingstraße,residential,,False,True,189.598,"LINESTRING (9.3337925 49.2341154, 9.3338461 49.2341944, 9.3339302 49.2347126, 9.3356031 49.2346054)",,,,,,
32731400,Gymnasiumstraße,residential,,False,False,35.36,"LINESTRING (9.3333305 49.2340148, 9.3337925 49.2341154)",,,,,,
85419723,Cleversulzbacher Straße,residential,,False,True,61.797,"LINESTRING (9.3333305 49.2340148, 9.3334388 49.2338004, 9.333564 49.2334807)",,,,,,
294315574,Cleversulzbacher Straße,residential,,False,False,308.769,"LINESTRING (9.3333305 49.2340148, 9.3332722 49.2341275, 9.3330843 49.2344906, 9.332795 49.2348958, 9.3324787 49.2352194, 9.3323908 49.2353054, 9.332091 49.2356662, 9.3318048 49.2360542, 9.3314893 49.2365088)",,,,,,
144785561,Karl-Weimer-Straße,residential,,False,False,65.395,"LINESTRING (9.3355557 49.2351927, 9.3356031 49.2346054)",,,,,,
144785561,Karl-Weimer-Straße,residential,,False,True,62.348,"LINESTRING (9.3355557 49.2351927, 9.3355043 49.2357524)",,,,,,
"[35586866, 32993647]","['Goethestraße', 'Schickhardtstraße']",residential,,False,True,165.439,"LINESTRING (9.3355557 49.2351927, 9.3339237 49.2353144, 9.3333898 49.2354153, 9.3333674 49.235437, 9.3333615 49.2354629)",,,,,,
144785561,Karl-Weimer-Straße,residential,,False,True,65.395,"LINESTRING (9.3356031 49.2346054, 9.3355557 49.2351927)",,,,,,
32993468,Lessingstraße,residential,,False,False,189.598,"LINESTRING (9.3356031 49.2346054, 9.3339302 49.2347126, 9.3338461 49.2341944, 9.3337925 49.2341154)",,,,,,
144785561,Karl-Weimer-Straße,residential,,False,False,67.227,"LINESTRING (9.3356031 49.2346054, 9.3356126 49.2342997, 9.335626 49.234001)",,,,,,
144785561,Karl-Weimer-Straße,residential,,False,False,53.35,"LINESTRING (9.3354506 49.2362309, 9.3355043 49.2357524)",,,,,,
125109885,Hofgartenstraße,residential,,False,True,131.361,"LINESTRING (9.3354506 49.2362309, 9.3348146 49.2363245, 9.3336802 49.2364742)",,,,,,
144785561,Karl-Weimer-Straße,residential,,False,True,159.214,"LINESTRING (9.3354506 49.2362309, 9.3353071 49.2374127, 9.3352822 49.2376585)",,,,,,
1119944067,Kochertürner Straße,residential,,False,False,58.455,"LINESTRING (9.3247132 49.2370834, 9.324818 49.2370333, 9.3251182 49.2369554, 9.325195 49.2369145, 9.325258 49.2368583, 9.3252995 49.2367666)",,,,,,
35476936,Uhlandstraße,residential,30,False,False,63.46,"LINESTRING (9.3340381 49.2323921, 9.3339439 49.2323895, 9.333839 49.2323717, 9.3337646 49.2323385, 9.3337156 49.2322937, 9.3336435 49.2321418, 9.3335944 49.2319795)",,,,,,
144783673,Eberstädter Hohle,tertiary,50,False,True,17.185000000000002,"LINESTRING (9.3340381 49.2323921, 9.3340566 49.2324196, 9.3340757 49.2324478, 9.3341336 49.2325335)",2,,,,,
35476936,Uhlandstraße,residential,30,False,True,63.459999999999994,"LINESTRING (9.3335944 49.2319795, 9.3336435 49.2321418, 9.3337156 49.2322937, 9.3337646 49.2323385, 9.333839 49.2323717, 9.3339439 49.2323895, 9.3340381 49.2323921)",,,,,,
330616418,Ziegelhütte,residential,30,False,True,112.07,"LINESTRING (9.3335944 49.2319795, 9.3330182 49.2320898, 9.3326404 49.2321787, 9.3324022 49.2322443, 9.3321508 49.232329)",,,,,,
195202211,Hebbelstraße,residential,30,False,True,69.05199999999999,"LINESTRING (9.3321508 49.232329, 9.3316563 49.232061, 9.3315683 49.232041, 9.3314521 49.2320448, 9.3313613 49.2320703)",,,,,,
330616418,Ziegelhütte,residential,30,False,False,112.07,"LINESTRING (9.3321508 49.232329, 9.3324022 49.2322443, 9.3326404 49.2321787, 9.3330182 49.2320898, 9.3335944 49.2319795)",,,,,,
330616418,Ziegelhütte,residential,30,False,True,86.735,"LINESTRING (9.3321508 49.232329, 9.3319775 49.232454, 9.3318111 49.2325223, 9.3313265 49.2326607, 9.3312033 49.2326866, 9.3311258 49.2327029)",,,,,,
195202210,Eichendorffstraße,residential,30,False,True,98.179,"LINESTRING (9.3311258 49.2327029, 9.3305976 49.2324489, 9.330491 49.2324196, 9.3303927 49.2324385, 9.3300154 49.2325868, 9.3299812 49.2325765)",,,,,,
330616418,Ziegelhütte,residential,30,False,False,86.735,"LINESTRING (9.3311258 49.2327029, 9.3312033 49.2326866, 9.3313265 49.2326607, 9.3318111 49.2325223, 9.3319775 49.232454, 9.3321508 49.232329)",,,,,,
"[38254322, 330616418]",Ziegelhütte,residential,30,False,True,182.58300000000003,"LINESTRING (9.3311258 49.2327029, 9.3308142 49.2327663, 9.3305931 49.2327981, 9.3304191 49.2328099, 9.3303033 49.232808, 9.3301838 49.23282, 9.3301117 49.2328391, 9.33005 49.2328659, 9.3300044 49.232902, 9.3299728 49.2329655, 9.3299752 49.2330015, 9.3299902 49.233033, 9.3300245 49.2330706, 9.3304292 49.2333512, 9.3305057 49.2334416, 9.330569 49.2335324, 9.3306219 49.2336243)",,,,,,
195202210,Eichendorffstraße,residential,30,False,False,98.179,"LINESTRING (9.3299812 49.2325765, 9.3300154 49.2325868, 9.3303927 49.2324385, 9.330491 49.2324196, 9.3305976 49.2324489, 9.3311258 49.2327029)",,,,,,
1201752291,Mühlweg,living_street,,False,True,8.355,"LINESTRING (9.331819 49.2342696, 9.3317272 49.2342243)",,,,,,
144783683,Mühlweg,residential,,False,True,164.291,"LINESTRING (9.331819 49.2342696, 9.3319688 49.2341456, 9.3321648 49.2339942, 9.3325735 49.2336601, 9.3326744 49.2335927, 9.3327849 49.2335507, 9.3328661 49.2335321, 9.3330164 49.2335091, 9.3333674 49.2334839, 9.333564 49.2334807)",,,,,,
330616389,Mühlweg,residential,,False,False,201.995,"LINESTRING (9.331819 49.2342696, 9.3314686 49.2345617, 9.3313074 49.2346436, 9.3312007 49.2346815, 9.3310623 49.23471, 9.3308029 49.2347389, 9.330602 49.2347683, 9.3304515 49.2348057, 9.3303083 49.2348821, 9.3302065 49.2349859, 9.3301646 49.2350594, 9.3301293 49.2351584, 9.3301271 49.235461)",,,,,,
330616391,Mühlweg,living_street,,False,False,38.537,"LINESTRING (9.331819 49.2342696, 9.3318924 49.2343029, 9.3321505 49.2345367)",,,,,,
35586578,Blumenstraße,residential,30,False,True,135.918,"LINESTRING (9.3238534 49.2348462, 9.3242564 49.2347256, 9.3251944 49.2344232, 9.3255321 49.2343058)",,,,5,,
142263604,Heilbronner Weg,residential,30,False,False,29.988,"LINESTRING (9.3238534 49.2348462, 9.3237345 49.234698, 9.3236578 49.2346087)",,,,,,
142263604,Heilbronner Weg,residential,30,False,True,77.39,"LINESTRING (9.3238534 49.2348462, 9.3239301 49.234955, 9.3239891 49.2350837, 9.324044 49.2352691, 9.3241058 49.2355189)",,,,,,
35586578,Blumenstraße,residential,30,False,False,81.068,"LINESTRING (9.3252738 49.235027, 9.3255094 49.2349574, 9.3258536 49.2349239, 9.325892 49.2349064, 9.3258991 49.2348718, 9.3257502 49.2346226)",,,,5,,
35586578,Blumenstraße,residential,30,False,False,38.622,"LINESTRING (9.3257502 49.2346226, 9.3255321 49.2343058)",,,,5,,
35586579,Im kleinen Schließenbaum,residential,30,False,False,55.584,"LINESTRING (9.3257502 49.2346226, 9.3264614 49.2344376)",,,,,,
35586578,Blumenstraße,residential,30,False,True,81.06799999999998,"LINESTRING (9.3257502 49.2346226, 9.3258991 49.2348718, 9.325892 49.2349064, 9.3258536 49.2349239, 9.3255094 49.2349574, 9.3252738 49.235027)",,,,5,,
35586578,Blumenstraße,residential,30,False,True,38.622,"LINESTRING (9.3255321 49.2343058, 9.3257502 49.2346226)",,,,5,,
35586578,Blumenstraße,residential,30,False,False,135.918,"LINESTRING (9.3255321 49.2343058, 9.3251944 49.2344232, 9.3242564 49.2347256, 9.3238534 49.2348462)",,,,5,,
35586581,Blumenstraße,residential,30,False,False,118.49900000000001,"LINESTRING (9.3255321 49.2343058, 9.3253956 49.2340165, 9.3261613 49.2338023, 9.3263276 49.2337527, 9.3264479 49.2336914)",,,,5,,
35586579,Im kleinen Schließenbaum,residential,30,False,True,55.584,"LINESTRING (9.3264614 49.2344376, 9.3257502 49.2346226)",,,,,,
35586581,Blumenstraße,residential,30,False,True,118.499,"LINESTRING (9.3264479 49.2336914, 9.3263276 49.2337527, 9.3261613 49.2338023, 9.3253956 49.2340165, 9.3255321 49.2343058)",,,,5,,
35586791,Im Götzenkreuz,residential,30,False,False,49.737,"LINESTRING (9.3264479 49.2336914, 9.3268327 49.2338318, 9.3270458 49.2339097)",,,,,,
35586791,Im Götzenkreuz,residential,30,False,True,76.163,"LINESTRING (9.3264479 49.2336914, 9.325965 49.2334711, 9.3258804 49.2334221, 9.3258212 49.2333692, 9.3257237 49.2332214)",,,,,,
142263604,Heilbronner Weg,residential,30,False,False,63.705000000000005,"LINESTRING (9.3236578 49.2346087, 9.3233576 49.2344469, 9.3231441 49.2343274, 9.322988 49.2342387)",,,,,,
142263604,Heilbronner Weg,residential,30,False,True,29.988,"LINESTRING (9.3236578 49.2346087, 9.3237345 49.234698, 9.3238534 49.2348462)",,,,,,
144769233,Am Brechhaus,residential,30,False,True,68.703,"LINESTRING (9.3236578 49.2346087, 9.3234868 49.234659, 9.3231009 49.234775, 9.322801 49.2348708)",,,,,,
35586582,Nachtigallenweg,residential,30,False,False,32.916,"LINESTRING (9.3252494 49.2324312, 9.3250519 49.2324867, 9.324828 49.23254)",,,,,,
35586582,Nachtigallenweg,residential,30,False,True,76.353,"LINESTRING (9.3252494 49.2324312, 9.3253538 49.2323731, 9.3254068 49.2322895, 9.3254385 49.2321638, 9.3254905 49.23186, 9.3255022 49.2318112, 9.3255275 49.2317936)",,,,,,
1126662632,Im Götzenkreuz,residential,30,False,False,88.914,"LINESTRING (9.3252494 49.2324312, 9.3254272 49.232669, 9.3256414 49.2330218, 9.3257006 49.2331724)",,,,,,
35586582,Nachtigallenweg,residential,30,False,True,32.916,"LINESTRING (9.324828 49.23254, 9.3250519 49.2324867, 9.3252494 49.2324312)",,,,,,
35586791,Im Götzenkreuz,residential,30,False,False,5.701,"LINESTRING (9.3257006 49.2331724, 9.3257237 49.2332214)",,,,,,
35586792,Drosselweg,residential,30,False,False,235.89899999999997,"LINESTRING (9.3257006 49.2331724, 9.3254058 49.2331778, 9.3252622 49.2331865, 9.3250809 49.2332147, 9.3248805 49.2333014, 9.3245033 49.2335493, 9.3242077 49.2336843, 9.3239031 49.2338037, 9.322988 49.2342387)",,,,,,
1126662632,Im Götzenkreuz,residential,30,False,True,88.914,"LINESTRING (9.3257006 49.2331724, 9.3256414 49.2330218, 9.3254272 49.232669, 9.3252494 49.2324312)",,,,,,
35586792,Drosselweg,residential,30,False,True,235.89900000000003,"LINESTRING (9.322988 49.2342387, 9.3239031 49.2338037, 9.3242077 49.2336843, 9.3245033 49.2335493, 9.3248805 49.2333014, 9.3250809 49.2332147, 9.3252622 49.2331865, 9.3254058 49.2331778, 9.3257006 49.2331724)",,,,,,
142263604,Heilbronner Weg,residential,30,False,True,63.705,"LINESTRING (9.322988 49.2342387, 9.3231441 49.2343274, 9.3233576 49.2344469, 9.3236578 49.2346087)",,,,,,
35586866,Goethestraße,residential,,False,False,65.49300000000001,"LINESTRING (9.3336802 49.2364742, 9.333546 49.2359472, 9.3335312 49.2358933)",,,,,,
35586866,Goethestraße,residential,,False,True,134.03400000000002,"LINESTRING (9.3336802 49.2364742, 9.3338344 49.2372471, 9.3338368 49.2373317, 9.3338154 49.2374053, 9.3337877 49.2375008, 9.3337148 49.2376632)",,,,,,
125109885,Hofgartenstraße,residential,,False,False,131.361,"LINESTRING (9.3336802 49.2364742, 9.3348146 49.2363245, 9.3354506 49.2362309)",,,,,,
"[125109885, 32993527]",Hofgartenstraße,residential,,False,True,171.05700000000002,"LINESTRING (9.3336802 49.2364742, 9.3316791 49.2367161, 9.33148 49.2367212, 9.3313593 49.2367111)",,,,,,
35586866,Goethestraße,residential,,False,False,49.464999999999996,"LINESTRING (9.3335312 49.2358933, 9.3334956 49.2357683, 9.3333615 49.2354629)",,,,,,
35586866,Goethestraße,residential,,False,True,65.49300000000001,"LINESTRING (9.3335312 49.2358933, 9.333546 49.2359472, 9.3336802 49.2364742)",,,,,,
39912930,Herzog-Christoph-Straße,residential,,False,False,144.211,"LINESTRING (9.3335312 49.2358933, 9.3337262 49.2358671, 9.3346182 49.235797, 9.3355043 49.2357524)",,,,,,
35589739,Planie,residential,20,False,True,40.513,"LINESTRING (9.3269162 49.2368218, 9.3269723 49.2371843)",,,,,,
"[1135073609, 283996580]",Hauptstraße,residential,20,False,False,41.022000000000006,"LINESTRING (9.3269162 49.2368218, 9.3270389 49.2368301, 9.3274782 49.2368599)",,,,,,
"[1135073609, 1135073610, 161667964]",Hauptstraße,residential,20,False,True,80.336,"LINESTRING (9.3269162 49.2368218, 9.3267573 49.2368158, 9.3266508 49.2368111, 9.326313 49.236796, 9.325811 49.2367959)",,,,,,
35589739,Planie,residential,20,False,False,40.513,"LINESTRING (9.3269723 49.2371843, 9.3269162 49.2368218)",,,,,,
35589737,Kochergässle,residential,30,False,True,113.21,"LINESTRING (9.3269723 49.2371843, 9.326629 49.237227, 9.3264346 49.2372042, 9.3262959 49.2371775, 9.3258516 49.2370217, 9.3258008 49.2369789, 9.325811 49.2367959)",,,,,,
137390711,Planie,residential,30,False,False,224.016,"LINESTRING (9.3269723 49.2371843, 9.3271818 49.2372436, 9.3275879 49.2373344, 9.3281411 49.2374281, 9.329317 49.2375998, 9.3294491 49.237605, 9.3299682 49.2376087)",,,,,,
142263606,In den Mühläckern,residential,30,False,False,37.723,"LINESTRING (9.3275063 49.2338872, 9.3276608 49.2342111)",,,,5,,
144769255,Schafgasse,tertiary,50,False,True,33.596000000000004,"LINESTRING (9.3275063 49.2338872, 9.3272179 49.2339105, 9.3270458 49.2339097)",3,,,,,
187115821,Schafgasse,tertiary,50,False,False,149.05700000000004,"LINESTRING (9.3275063 49.2338872, 9.3277148 49.2338534, 9.3284229 49.2337263, 9.3285634 49.2337011, 9.3290361 49.2336309, 9.3292351 49.2336155, 9.3294085 49.2336191, 9.3295078 49.2336216)",,,,,,
35586866,Goethestraße,residential,,False,False,134.034,"LINESTRING (9.3337148 49.2376632, 9.3337877 49.2375008, 9.3338154 49.2374053, 9.3338368 49.2373317, 9.3338344 49.2372471, 9.3336802 49.2364742)",,,,,,
"[163102081, 294308666]",Öhringer Straße,residential,"['50', '30']",False,False,115.016,"LINESTRING (9.3337148 49.2376632, 9.3339848 49.2377022, 9.3342498 49.237729, 9.3345262 49.2377263, 9.3352822 49.2376585)",2,,,5,,
"[294308666, 162456428, 279819743]",Öhringer Straße,residential,30,False,True,201.384,"LINESTRING (9.3337148 49.2376632, 9.3327484 49.2374901, 9.3314042 49.2372546, 9.3312499 49.2372295, 9.3311233 49.2372091, 9.3310445 49.23718)",,,,5,,
161667964,Hauptstraße,residential,20,False,False,20.786,"LINESTRING (9.3255256 49.2368107, 9.325811 49.2367959)",,,,,,
137390714,Nordstraße,residential,30,False,False,114.084,"LINESTRING (9.3255256 49.2368107, 9.3255194 49.236919, 9.3255277 49.2369764, 9.3255437 49.2370227, 9.3255615 49.2370579, 9.325706 49.237302, 9.3257566 49.2374118, 9.3258022 49.2374774, 9.3258887 49.2375776, 9.3260243 49.237703, 9.3260892 49.2377433)",,,,,,
161667964,Hauptstraße,residential,20,False,True,17.44,"LINESTRING (9.3255256 49.2368107, 9.3254077 49.236803, 9.3253194 49.2367733, 9.3252995 49.2367666)",,,,,,
330616396,Schafgasse,tertiary,50,False,False,12.613,"LINESTRING (9.3306219 49.2336243, 9.3307844 49.2335842)",,,,,,
"[38254322, 330616418]",Ziegelhütte,residential,30,False,False,182.583,"LINESTRING (9.3306219 49.2336243, 9.330569 49.2335324, 9.3305057 49.2334416, 9.3304292 49.2333512, 9.3300245 49.2330706, 9.3299902 49.233033, 9.3299752 49.2330015, 9.3299728 49.2329655, 9.3300044 49.232902, 9.33005 49.2328659, 9.3301117 49.2328391, 9.3301838 49.23282, 9.3303033 49.232808, 9.3304191 49.2328099, 9.3305931 49.2327981, 9.3308142 49.2327663, 9.3311258 49.2327029)",,,,,,
187115821,Schafgasse,tertiary,50,False,True,81.584,"LINESTRING (9.3306219 49.2336243, 9.3304453 49.2336537, 9.330281 49.233663, 9.3300551 49.2336605, 9.3295078 49.2336216)",,,,,,
144783675,Helmbundstraße,living_street,,False,False,97.208,"LINESTRING (9.3291572 49.236418, 9.3298857 49.2362697, 9.3300125 49.2362388, 9.3304253 49.2361385)",,,,,,
144783675,Helmbundstraße,living_street,,False,True,138.516,"LINESTRING (9.3291572 49.236418, 9.3289471 49.2364665, 9.3287503 49.2365119, 9.3284982 49.2365701, 9.3282104 49.2366227, 9.3277939 49.2366661, 9.3276423 49.2366885, 9.3275701 49.2367139, 9.3275206 49.2367474, 9.327487 49.2367994, 9.3274782 49.2368599)",,,,,,
340086425,Brunnengasse,living_street,,False,True,53.29,"LINESTRING (9.3291572 49.236418, 9.3292098 49.2365736, 9.3292152 49.2366879, 9.3292264 49.2368033, 9.3292021 49.2368918)",,,,,,
39912926,Brunnengasse,living_street,,True,False,21.45,"LINESTRING (9.3292016 49.2370847, 9.3292021 49.2368918)",,,,,,
283996580,Hauptstraße,residential,20,False,True,127.596,"LINESTRING (9.3292016 49.2370847, 9.3274782 49.2368599)",,,,,,
"[340086426, 283996580]",Hauptstraße,"['residential', 'living_street']",20,False,False,58.679,"LINESTRING (9.3292016 49.2370847, 9.3293447 49.2371021, 9.3294084 49.2371096, 9.3300002 49.2371654)",,,,,,
