osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,width,junction
76906695,2,L 516,Sausenheimer Straße,secondary,50,False,False,49.992999999999995,"LINESTRING (8.1667677 49.5617769, 8.1667767 49.5618121, 8.1668536 49.5619827, 8.1669112 49.5622159)",,
224548431,2,L 516,Bitzenstraße,secondary,50,False,False,93.346,"LINESTRING (8.1664109 49.5646906, 8.1663823 49.5647908, 8.1663665 49.5648392, 8.1661612 49.5655143)",,
231913539,2,L 516,Bitzenstraße,secondary,50,False,True,82.514,"LINESTRING (8.1664109 49.5646906, 8.1664322 49.5645836, 8.1664376 49.5645333, 8.1664565 49.5643649, 8.1665071 49.5639513)",,
260795001,2,L 516,Asselheimer Straße,secondary,50,False,False,12.198,"LINESTRING (8.1662372 49.5679558, 8.1662405 49.5680223, 8.1662367 49.5680654)",,
848787414,2,L 516,Bitzenstraße,secondary,50,False,True,111.60700000000001,"LINESTRING (8.1662372 49.5679558, 8.1662125 49.5678388, 8.1661074 49.567631, 8.1659788 49.5673721, 8.1659572 49.5673274, 8.1658156 49.5670307, 8.1658018 49.5669943)",,
"[1242446000, 62711058]",,,Schlachthofstraße,residential,30,False,False,101.40299999999999,"LINESTRING (8.1662372 49.5679558, 8.1663258 49.5679321, 8.1669533 49.5678321, 8.1670002 49.5678289, 8.1670397 49.5678338, 8.167604 49.5679111)",,
35109837,,,Westring,residential,50,False,True,174.79,"LINESTRING (8.1589962 49.5648196, 8.1588145 49.5663871)",,
92932791,,,Am Bergel,residential,30,False,True,40.995,"LINESTRING (8.1589962 49.5648196, 8.1584979 49.5646422)",,
35109837,,,Westring,residential,50,False,False,150.124,"LINESTRING (8.1589962 49.5648196, 8.1590066 49.5647512, 8.1591713 49.5634743)",,
35109837,,,Westring,residential,50,False,False,40.769,"LINESTRING (8.1591713 49.5634743, 8.1592378 49.5631102)",,
35109837,,,Westring,residential,50,False,True,150.124,"LINESTRING (8.1591713 49.5634743, 8.1590066 49.5647512, 8.1589962 49.5648196)",,
159877137,,,Auf der Halde,residential,30,False,False,75.788,"LINESTRING (8.1591713 49.5634743, 8.1600174 49.5636107, 8.1600723 49.5637212)",,
"[33703808, 33703638]",,,"['Bahnhofstraße', 'Östlicher Graben']",residential,30,False,True,64.901,"LINESTRING (8.16494 49.5646404, 8.1647334 49.5645865, 8.164692 49.5646432, 8.1646256 49.5648953, 8.1646095 49.5649241, 8.1645849 49.5649485, 8.1645476 49.5649679, 8.1645057 49.5649805)",,
46892449,2,,Luitpoldplatz,residential,30,False,True,96.477,"LINESTRING (8.16494 49.5646404, 8.164983 49.5645058, 8.1650747 49.5642216, 8.1652136 49.5637911)",,
63677166,1,,Bahnhofstraße,residential,30,True,False,106.674,"LINESTRING (8.16494 49.5646404, 8.1650276 49.5646594, 8.1650995 49.564671, 8.1652189 49.5646805, 8.1662667 49.5646936, 8.166323 49.564694, 8.1664109 49.5646906)",,
33703713,,,Poststraße,residential,30,True,False,123.878,"LINESTRING (8.1661612 49.5655143, 8.1658731 49.5654963, 8.1657998 49.5654907, 8.1655869 49.5654859, 8.1655466 49.5654835, 8.1648256 49.5654414, 8.164495 49.5654226, 8.1644505 49.5654176)",,
"[62711203, 1232382155]",,,Friedrich-Ebert-Straße,residential,,False,False,57.555,"LINESTRING (8.1661612 49.5655143, 8.1662603 49.5655225, 8.1663293 49.5655213, 8.1664007 49.5655068, 8.1664414 49.5654773, 8.166487 49.5654102, 8.1665643 49.5652963, 8.1666335 49.5651827)",,
224548431,2,L 516,Bitzenstraße,secondary,50,False,True,93.346,"LINESTRING (8.1661612 49.5655143, 8.1663665 49.5648392, 8.1663823 49.5647908, 8.1664109 49.5646906)",,
259563934,2,L 516,Bitzenstraße,secondary,50,False,False,166.81199999999998,"LINESTRING (8.1661612 49.5655143, 8.1660916 49.5657349, 8.1659965 49.5660488, 8.1659323 49.5663008, 8.1658506 49.5666703, 8.1657967 49.5669345, 8.1658018 49.5669943)",,
33703846,,,Östlicher Graben,residential,30,True,False,60.351000000000006,"LINESTRING (8.1642298 49.5654015, 8.1642384 49.5653762, 8.1642459 49.5653513, 8.1643234 49.5650096, 8.1643399 49.5649816, 8.1643955 49.5649618, 8.1644561 49.5649655, 8.1645057 49.5649805)",,
35109472,,,Östlicher Graben,residential,30,False,False,164.871,"LINESTRING (8.1642298 49.5654015, 8.1641833 49.5654288, 8.1641503 49.5654575, 8.1641293 49.5654915, 8.164122 49.5655273, 8.1640861 49.5660046, 8.1640791 49.5661753, 8.1640803 49.5662183, 8.1640973 49.5663442, 8.1641229 49.5666316, 8.1641266 49.5666732, 8.1641154 49.5667739, 8.1640758 49.5668549)",,
33703751,,,Östlicher Graben,residential,30,True,False,48.887,"LINESTRING (8.1645057 49.5649805, 8.1645011 49.5650799, 8.1644706 49.5653637, 8.1644648 49.5653908, 8.1644505 49.5654176)",,
"[33703808, 33703638]",,,"['Bahnhofstraße', 'Östlicher Graben']",residential,30,False,False,64.901,"LINESTRING (8.1645057 49.5649805, 8.1645476 49.5649679, 8.1645849 49.5649485, 8.1646095 49.5649241, 8.1646256 49.5648953, 8.164692 49.5646432, 8.1647334 49.5645865, 8.16494 49.5646404)",,
35109510,,,Ringgasse,residential,30,False,True,125.435,"LINESTRING (8.1658018 49.5669943, 8.1651715 49.5669447, 8.1650388 49.566935, 8.1640758 49.5668549)",,
259563934,2,L 516,Bitzenstraße,secondary,50,False,True,166.812,"LINESTRING (8.1658018 49.5669943, 8.1657967 49.5669345, 8.1658506 49.5666703, 8.1659323 49.5663008, 8.1659965 49.5660488, 8.1660916 49.5657349, 8.1661612 49.5655143)",,
848787414,2,L 516,Bitzenstraße,secondary,50,False,False,111.607,"LINESTRING (8.1658018 49.5669943, 8.1658156 49.5670307, 8.1659572 49.5673274, 8.1659788 49.5673721, 8.1661074 49.567631, 8.1662125 49.5678388, 8.1662372 49.5679558)",,
35109472,,,Östlicher Graben,residential,30,False,True,164.87099999999998,"LINESTRING (8.1640758 49.5668549, 8.1641154 49.5667739, 8.1641266 49.5666732, 8.1641229 49.5666316, 8.1640973 49.5663442, 8.1640803 49.5662183, 8.1640791 49.5661753, 8.1640861 49.5660046, 8.164122 49.5655273, 8.1641293 49.5654915, 8.1641503 49.5654575, 8.1641833 49.5654288, 8.1642298 49.5654015)",,
35109498,,,Östlicher Graben,residential,30,False,False,61.393,"LINESTRING (8.1640758 49.5668549, 8.1639645 49.5670695, 8.1637887 49.5673746)",,
35109510,,,Ringgasse,residential,30,False,False,125.43499999999999,"LINESTRING (8.1640758 49.5668549, 8.1650388 49.566935, 8.1651715 49.5669447, 8.1658018 49.5669943)",,
35109498,,,Östlicher Graben,residential,30,False,True,61.393,"LINESTRING (8.1637887 49.5673746, 8.1639645 49.5670695, 8.1640758 49.5668549)",,
35109811,,,Jakobstraße,residential,30,False,False,99.824,"LINESTRING (8.1637887 49.5673746, 8.1639328 49.5674151, 8.1640398 49.5674484, 8.1641319 49.5674888, 8.1643826 49.5676082, 8.1645264 49.567676, 8.1646074 49.5677226, 8.1648895 49.5679067)",,
35109821,,,Jakobstraße,residential,30,True,False,86.259,"LINESTRING (8.1637887 49.5673746, 8.1632182 49.5672847, 8.1630465 49.5672612, 8.1627638 49.5672002, 8.1626392 49.5671655)",,
35109822,,,Berggasse,residential,30,False,False,18.44,"LINESTRING (8.1626503 49.5666123, 8.1625702 49.5665875, 8.1624844 49.5665627, 8.1624117 49.5665584)",,
35109837,,,Westring,residential,50,False,False,174.79,"LINESTRING (8.1588145 49.5663871, 8.1589962 49.5648196)",,
1239708073,,,Berggasse,residential,30,False,True,7.514,"LINESTRING (8.1588145 49.5663871, 8.1587126 49.566373)",,
260795009,,,Westring,residential,50,False,True,130.264,"LINESTRING (8.1588145 49.5663871, 8.1587506 49.5668537, 8.1587447 49.5670515, 8.1587545 49.5674446, 8.1587658 49.5675062, 8.1587864 49.5675544)",,
330036941,,,Berggasse,residential,30,False,True,113.437,"LINESTRING (8.1588145 49.5663871, 8.1596967 49.5664645, 8.1600731 49.5664953, 8.1603675 49.5665427)",,
35109837,,,Westring,residential,50,False,True,108.918,"LINESTRING (8.1601223 49.5614372, 8.159606 49.5623577)",,
