osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,access
646333387,2,L 199,Ratzeburger Straße,secondary,50,False,False,150.15300000000002,"LINESTRING (10.690988 53.6331391, 10.6910561 53.6330734, 10.6910994 53.6330329, 10.6911405 53.6330013, 10.6912716 53.6329174, 10.6915078 53.6328085, 10.6917674 53.6327174, 10.6920489 53.6326348, 10.6924959 53.6325092, 10.692864 53.6324216)",,
"[734857440, 560208841, 159972404, 159972405, 159972406, 572444444, 734857439]",2,,Hauptstraße,tertiary,"['50', '30']",False,False,399.02099999999996,"LINESTRING (10.6869529 53.6274712, 10.6868299 53.6275418, 10.6866416 53.6276441, 10.6865698 53.6276766, 10.6864635 53.6277125, 10.6863511 53.6277355, 10.6862241 53.6277489, 10.6861466 53.6277467, 10.6860234 53.6277074, 10.6858497 53.6276208, 10.6857309 53.6275571, 10.6855639 53.6274767, 10.6854185 53.6274044, 10.6851733 53.6272786, 10.6851117 53.6272337, 10.6850805 53.6271884, 10.6850644 53.6271542, 10.685055 53.6271145, 10.6850497 53.6270695, 10.6850564 53.6270242, 10.6850691 53.6269936, 10.6850859 53.6269574, 10.6851087 53.6269224, 10.6851368 53.6268898, 10.6851824 53.6268584, 10.6852294 53.6268274, 10.6852696 53.6268023, 10.6852958 53.626784, 10.6853132 53.6267689, 10.6853226 53.626755, 10.6853266 53.6267407, 10.6853259 53.6267236, 10.6853212 53.6267089, 10.6853065 53.626691, 10.6852844 53.6266703, 10.6851803 53.6265885, 10.6850661 53.6264865, 10.6849764 53.6263877, 10.6848421 53.626227, 10.6846629 53.6259908, 10.6845453 53.6258164, 10.6843772 53.6254987, 10.684311 53.6253709, 10.6842738 53.6253341, 10.6842126 53.6252932, 10.6841288 53.6252565)",,
159972430,,,Wasserkrüger Weg,tertiary,50,False,True,40.52,"LINESTRING (10.6869529 53.6274712, 10.6870654 53.6273723, 10.6871391 53.6272988, 10.6871829 53.627235, 10.6872193 53.6271469)",,
"[266818560, 385476241, 159972407]",2,,Hauptstraße,unclassified,"['20', '30']",False,True,166.03400000000002,"LINESTRING (10.6869529 53.6274712, 10.6872241 53.6276023, 10.6874089 53.6276916, 10.6875059 53.6277384, 10.6884609 53.6282256, 10.6888302 53.6284179, 10.6888703 53.6284388)",,
"[159972401, 159972402, 266818558, 33629270]",2,,"['Hauptstraße', 'Wassertorbrücke']",unclassified,"['50', '20']",False,False,148.344,"LINESTRING (10.692864 53.6324216, 10.6928309 53.6322761, 10.6928119 53.6321927, 10.6928021 53.6320942, 10.6928101 53.6318882, 10.6928378 53.6314786, 10.6928425 53.6314115, 10.6928411 53.6310902)",yes,
646333387,2,L 199,Ratzeburger Straße,secondary,50,False,True,150.153,"LINESTRING (10.692864 53.6324216, 10.6924959 53.6325092, 10.6920489 53.6326348, 10.6917674 53.6327174, 10.6915078 53.6328085, 10.6912716 53.6329174, 10.6911405 53.6330013, 10.6910994 53.6330329, 10.6910561 53.6330734, 10.690988 53.6331391)",,
27754750,,,Mühlenplatz,residential,20,False,True,48.992000000000004,"LINESTRING (10.6925096 53.6299004, 10.6927784 53.6297141, 10.6929914 53.629565)",,
159972399,,,Hauptstraße,unclassified,20,False,False,51.6,"LINESTRING (10.6925096 53.6299004, 10.6923877 53.6298465, 10.6922234 53.6297927, 10.6918237 53.6296797)",,
159972399,,,Hauptstraße,unclassified,20,False,True,65.717,"LINESTRING (10.6925096 53.6299004, 10.6926193 53.6299833, 10.692745 53.6300979, 10.6928219 53.6301882, 10.6928763 53.6302786, 10.6928942 53.6303286, 10.6929038 53.6304291)",,
"[159972395, 252692699]",2,,Alt-Möllner Straße,tertiary,50,False,False,82.999,"LINESTRING (10.6841288 53.6252565, 10.6840458 53.6252363, 10.6839816 53.625225, 10.6838583 53.6252175, 10.6837515 53.6252106, 10.6836228 53.6252009, 10.6833106 53.6251812, 10.6828894 53.6251402)",,
"[734857440, 560208841, 159972404, 159972405, 159972406, 572444444, 734857439]",2,,Hauptstraße,tertiary,"['50', '30']",False,True,399.021,"LINESTRING (10.6841288 53.6252565, 10.6842126 53.6252932, 10.6842738 53.6253341, 10.684311 53.6253709, 10.6843772 53.6254987, 10.6845453 53.6258164, 10.6846629 53.6259908, 10.6848421 53.626227, 10.6849764 53.6263877, 10.6850661 53.6264865, 10.6851803 53.6265885, 10.6852844 53.6266703, 10.6853065 53.626691, 10.6853212 53.6267089, 10.6853259 53.6267236, 10.6853266 53.6267407, 10.6853226 53.626755, 10.6853132 53.6267689, 10.6852958 53.626784, 10.6852696 53.6268023, 10.6852294 53.6268274, 10.6851824 53.6268584, 10.6851368 53.6268898, 10.6851087 53.6269224, 10.6850859 53.6269574, 10.6850691 53.6269936, 10.6850564 53.6270242, 10.6850497 53.6270695, 10.685055 53.6271145, 10.6850644 53.6271542, 10.6850805 53.6271884, 10.6851117 53.6272337, 10.6851733 53.6272786, 10.6854185 53.6274044, 10.6855639 53.6274767, 10.6857309 53.6275571, 10.6858497 53.6276208, 10.6860234 53.6277074, 10.6861466 53.6277467, 10.6862241 53.6277489, 10.6863511 53.6277355, 10.6864635 53.6277125, 10.6865698 53.6276766, 10.6866416 53.6276441, 10.6868299 53.6275418, 10.6869529 53.6274712)",,
385476240,,,Hauptstraße,unclassified,20,False,True,20.202,"LINESTRING (10.6906544 53.6293302, 10.6909025 53.6294368)",,
159972407,,,Hauptstraße,unclassified,20,False,False,39.072,"LINESTRING (10.6906544 53.6293302, 10.690494 53.6292406, 10.6902182 53.6290924)",,
26156052,,,Museumstraße,residential,20,False,False,54.712999999999994,"LINESTRING (10.6918237 53.6296797, 10.6917844 53.6297306, 10.691699 53.6298505, 10.6916263 53.629986, 10.6916032 53.6300291, 10.6915426 53.630142)",,
37676919,,,Jähnenstraße,residential,20,True,False,83.714,"LINESTRING (10.6918237 53.6296797, 10.6918969 53.629564, 10.6924545 53.6290286)",,
"[385476240, 159972399]",,,Hauptstraße,unclassified,20,False,False,66.51400000000001,"LINESTRING (10.6918237 53.6296797, 10.6914164 53.6295785, 10.6910951 53.6294952, 10.6910499 53.6294835, 10.6909025 53.6294368)",,
159972399,,,Hauptstraße,unclassified,20,False,True,51.599999999999994,"LINESTRING (10.6918237 53.6296797, 10.6922234 53.6297927, 10.6923877 53.6298465, 10.6925096 53.6299004)",,
692788846,2,,Alt-Möllner Straße,tertiary,50,False,False,41.14,"LINESTRING (10.6816384 53.624899, 10.6811094 53.6247029)",,
252692699,2,,Alt-Möllner Straße,tertiary,50,False,True,60.579,"LINESTRING (10.6816384 53.624899, 10.6820455 53.6250378, 10.6822413 53.625085, 10.6824717 53.6251196)",,
"[782118785, 31434827, 385561092]",,,"['Bergstraße', 'Bauhof']",residential,20,False,False,216.44,"LINESTRING (10.6872193 53.6271469, 10.6874129 53.627146, 10.6874903 53.6271354, 10.687554 53.6271139, 10.6876775 53.6270524, 10.6877735 53.6269979, 10.6888883 53.6263901, 10.6889572 53.6263741, 10.6890949 53.6263595, 10.6897912 53.6267102)",,
159972430,,,Wasserkrüger Weg,tertiary,50,False,False,40.52,"LINESTRING (10.6872193 53.6271469, 10.6871829 53.627235, 10.6871391 53.6272988, 10.6870654 53.6273723, 10.6869529 53.6274712)",,
159972430,,,Wasserkrüger Weg,tertiary,50,False,True,80.542,"LINESTRING (10.6872193 53.6271469, 10.687252 53.6269831, 10.6872813 53.6267796, 10.6872822 53.626644, 10.6872648 53.6264247)",,
252692699,2,,Alt-Möllner Straße,tertiary,50,False,True,27.641,"LINESTRING (10.6824717 53.6251196, 10.6828894 53.6251402)",,
32994442,,,Feuergräfenstraße,residential,,False,True,102.59,"LINESTRING (10.6824717 53.6251196, 10.6824838 53.6251765, 10.6825217 53.625228, 10.682593 53.625281, 10.6830518 53.6255148, 10.6831944 53.6255875, 10.6832876 53.625669, 10.683455 53.6258101)",,
252692699,2,,Alt-Möllner Straße,tertiary,50,False,False,60.579,"LINESTRING (10.6824717 53.6251196, 10.6822413 53.625085, 10.6820455 53.6250378, 10.6816384 53.624899)",,
"[640661666, 645950221]",,,Gudower Weg,unclassified,,False,False,150.043,"LINESTRING (10.688855 53.6249985, 10.6887603 53.6250824, 10.6885707 53.6252115, 10.6884576 53.6252812, 10.6877654 53.6257151, 10.6876193 53.6258166, 10.6875661 53.6258697, 10.687469 53.6259664, 10.6874131 53.6260341)",,
"[28079116, 645950222]",,,Hindenburgstraße,unclassified,30,False,False,310.78200000000004,"LINESTRING (10.688855 53.6249985, 10.6899304 53.6250976, 10.69008 53.6251125, 10.6902699 53.6251308, 10.6905326 53.6251565, 10.6911142 53.6252262, 10.691658 53.6252767, 10.6917693 53.6252808, 10.6919139 53.6252629, 10.6921826 53.6251703, 10.6925389 53.6249939, 10.692822 53.6248577, 10.6932023 53.6246923)",,
723491773,,,Gudower Weg,unclassified,,False,True,55.357,"LINESTRING (10.688855 53.6249985, 10.6888954 53.6249515, 10.689211 53.6245842, 10.689237 53.6245552)",,
475490684,,,Mühlenplatz,residential,20,False,False,24.783,"LINESTRING (10.6929914 53.629565, 10.6932298 53.6293927)",,
27754750,,,Mühlenplatz,residential,20,False,False,48.992000000000004,"LINESTRING (10.6929914 53.629565, 10.6927784 53.6297141, 10.6925096 53.6299004)",,
27754750,,,Mühlenplatz,residential,20,False,True,60.813,"LINESTRING (10.6929914 53.629565, 10.6931405 53.6296112, 10.6935873 53.6298367, 10.6936504 53.6299286)",,
27754963,,,Mühlenplatz,residential,20,False,False,28.564,"LINESTRING (10.6936504 53.6299286, 10.693848 53.6297)",,
27754750,,,Mühlenplatz,residential,20,False,False,60.813,"LINESTRING (10.6936504 53.6299286, 10.6935873 53.6298367, 10.6931405 53.6296112, 10.6929914 53.629565)",,
27754875,,,Mühlengang,residential,20,True,False,76.623,"LINESTRING (10.6936504 53.6299286, 10.693179 53.6303503, 10.6931133 53.6303822, 10.6929038 53.6304291)",,
"[230862417, 28078966]",,,Am Wall,residential,20,False,False,43.346,"LINESTRING (10.6940997 53.6294238, 10.6936124 53.629247, 10.6935419 53.6292177)",,
230862419,,,Brunnenstraße,residential,20,False,False,63.885999999999996,"LINESTRING (10.6940997 53.6294238, 10.6943762 53.6290377, 10.6943965 53.6289815, 10.6943861 53.6288841)",,
"[230862419, 172919606]",,,Brunnenstraße,residential,20,False,True,34.912,"LINESTRING (10.6940997 53.6294238, 10.6939743 53.6295616, 10.6939112 53.6296336, 10.693848 53.6297)",,
40866063,,,Auf dem Wall,residential,20,False,True,74.32,"LINESTRING (10.6943861 53.6288841, 10.6940416 53.6288854, 10.693958 53.6288932, 10.693888 53.6289117, 10.6935419 53.6292177)",,
"[172919595, 188618635]",,,Auf den Dämmen,residential,20,False,False,57.438,"LINESTRING (10.6943861 53.6288841, 10.6945348 53.6288817, 10.6948019 53.6288658, 10.6952494 53.6288209)",,
230862419,,,Brunnenstraße,residential,20,False,True,63.886,"LINESTRING (10.6943861 53.6288841, 10.6943965 53.6289815, 10.6943762 53.6290377, 10.6940997 53.6294238)",,
28079116,,,Hindenburgstraße,unclassified,30,False,False,46.346,"LINESTRING (10.6932023 53.6246923, 10.6932763 53.6246564, 10.6937529 53.6244333)",,
"[28079116, 645950222]",,,Hindenburgstraße,unclassified,30,False,True,310.782,"LINESTRING (10.6932023 53.6246923, 10.692822 53.6248577, 10.6925389 53.6249939, 10.6921826 53.6251703, 10.6919139 53.6252629, 10.6917693 53.6252808, 10.691658 53.6252767, 10.6911142 53.6252262, 10.6905326 53.6251565, 10.6902699 53.6251308, 10.69008 53.6251125, 10.6899304 53.6250976, 10.688855 53.6249985)",,
645950229,,,Birkenweg,unclassified,30,False,False,66.11500000000001,"LINESTRING (10.6932023 53.6246923, 10.6934971 53.6248103, 10.6936749 53.6249092, 10.6939072 53.6251046)",,
"[172919595, 188618635]",,,Auf den Dämmen,residential,20,False,True,57.438,"LINESTRING (10.6952494 53.6288209, 10.6948019 53.6288658, 10.6945348 53.6288817, 10.6943861 53.6288841)",,
37676943,,,Mühlenstraße,residential,20,True,False,53.224000000000004,"LINESTRING (10.6918357 53.6287222, 10.6922867 53.6289591, 10.6924545 53.6290286)",,
37676935,,,Am Wall,residential,20,True,False,71.876,"LINESTRING (10.6925019 53.6290412, 10.6926999 53.6288878, 10.6929157 53.6289721, 10.6933388 53.6291365)",,
37676943,,,Mühlenstraße,residential,20,True,False,54.852,"LINESTRING (10.6925019 53.6290412, 10.6931357 53.629285, 10.6931896 53.6293171)",,
37611999,,,Grubenstraße,residential,20,True,False,101.331,"LINESTRING (10.6911699 53.6283769, 10.6902182 53.6290924)",,
37676943,,,Mühlenstraße,residential,20,True,False,58.324,"LINESTRING (10.6911699 53.6283769, 10.691197 53.6283909, 10.6918357 53.6287222)",,
385561092,,,Bergstraße,residential,,False,True,17.207,"LINESTRING (10.690007 53.6267972, 10.6897912 53.6267102)",,
37439219,,,,residential,,True,False,62.743,"LINESTRING (10.690007 53.6267972, 10.6897983 53.6270877, 10.6896456 53.6273191)",,
32994442,,,Feuergräfenstraße,residential,,False,False,102.58999999999999,"LINESTRING (10.683455 53.6258101, 10.6832876 53.625669, 10.6831944 53.6255875, 10.6830518 53.6255148, 10.682593 53.625281, 10.6825217 53.625228, 10.6824838 53.6251765, 10.6824717 53.6251196)",,
37439228,,,,residential,,True,False,78.24700000000001,"LINESTRING (10.6896456 53.6273191, 10.6894484 53.6272246, 10.6895925 53.6269872, 10.6897912 53.6267102)",,
37442307,,,,residential,,False,False,25.455,"LINESTRING (10.6896456 53.6273191, 10.6895729 53.6274077, 10.6894223 53.6275027)",,
385561092,,,Bergstraße,residential,,False,False,17.207,"LINESTRING (10.6897912 53.6267102, 10.690007 53.6267972)",,
