osmid,lanes,highway,oneway,reversed,length,name,geometry,maxspeed,bridge,ref,width,tunnel,junction
"[237400389, 27089573, 237400390, 83405972, 27089237, 27089238, 294699580]",3,residential,False,False,88.714,Brückenplatz,"LINESTRING (13.8943475 51.9418654, 13.8941261 51.9418619, 13.8940031 51.9418571, 13.8939314 51.941855, 13.8938984 51.9418548, 13.8937529 51.9418483, 13.8934749 51.9418319, 13.8933078 51.9418152, 13.8932247 51.941795, 13.893177 51.9417831, 13.8930852 51.9417463)",30,yes,,,,
"[237400401, 237400402, 237400391]",,residential,False,True,45.195,"['Hauptstraße', 'Brückenplatz']","LINESTRING (13.8943475 51.9418654, 13.894452 51.9417893, 13.8945044 51.9417355, 13.8945906 51.9416294, 13.894655 51.9415758, 13.8947228 51.9415347)",30,,,,,
"[23840113, 244626289, 1198131348, 310642004, 233759415]","['2', '3']",primary,False,True,222.418,Am Spreeufer,"LINESTRING (13.8930852 51.9417463, 13.8931456 51.9416568, 13.8931659 51.9416234, 13.8935017 51.9410609, 13.8936482 51.940795, 13.8937639 51.9405559, 13.8938702 51.9403269, 13.8939014 51.9402369, 13.8939728 51.940031, 13.894026 51.9398366)",50,,B 115,,,
50133326,2,primary,False,False,93.65,Berliner Straße,"LINESTRING (13.8930852 51.9417463, 13.8930129 51.9418514, 13.8929678 51.9419235, 13.8927353 51.9425583)",50,,B 115,,,
"[310628224, 79945627]",,living_street,False,True,29.663999999999998,Breite Straße,"LINESTRING (13.8930852 51.9417463, 13.8929347 51.9416851, 13.8928835 51.9416585, 13.8927432 51.9415837)",,,,,,
"[237400389, 237400390, 27089573, 83405972, 27089237, 27089238, 294699580]",3,residential,False,True,88.71400000000001,Brückenplatz,"LINESTRING (13.8930852 51.9417463, 13.893177 51.9417831, 13.8932247 51.941795, 13.8933078 51.9418152, 13.8934749 51.9418319, 13.8937529 51.9418483, 13.8938984 51.9418548, 13.8939314 51.941855, 13.8940031 51.9418571, 13.8941261 51.9418619, 13.8943475 51.9418654)",30,yes,,,,
26947361,,residential,False,False,76.069,Brauhausgasse,"LINESTRING (13.8944479 51.9421015, 13.894405 51.9421852, 13.8943703 51.9422577, 13.8942891 51.9425296, 13.8942835 51.9425485, 13.8942519 51.9426883, 13.8942683 51.9427339, 13.8943173 51.9427556)",30,,,,,
"[237400392, 23436562, 237400388]",,residential,False,True,27.323,Brückenplatz,"LINESTRING (13.8944479 51.9421015, 13.8943834 51.9419976, 13.8943834 51.9419918, 13.8943726 51.9419734, 13.8943475 51.9418654)",30,,,,,
237400408,,residential,False,False,106.19,Poststraße,"LINESTRING (13.8944479 51.9421015, 13.8945946 51.9421442, 13.8947529 51.9421779, 13.894962 51.9421909, 13.8958291 51.9421927, 13.8958621 51.9421928, 13.8959713 51.942193)",30,,,,,
237400408,,residential,False,True,53.838,Poststraße,"LINESTRING (13.8967567 51.9421964, 13.8959713 51.942193)",30,,,,,
"[788228217, 23436567]",,residential,False,False,82.57100000000001,Am Markt,"LINESTRING (13.8967567 51.9421964, 13.8967585 51.9421473, 13.8967677 51.9419082, 13.8967818 51.9414991, 13.8967833 51.941454)",30,,,,,
26947788,,residential,False,False,86.541,Kirchstraße,"LINESTRING (13.8967567 51.9421964, 13.8968494 51.9421966, 13.8980192 51.9421998)",30,,,,,
237400403,,residential,False,False,55.116,Hauptstraße,"LINESTRING (13.8967833 51.941454, 13.8959795 51.9414416)",30,,,,,
"[196486469, 237400398, 237400399, 904841585, 237400403]",,residential,False,True,86.124,Hauptstraße,"LINESTRING (13.8967833 51.941454, 13.8969415 51.9414564, 13.896987 51.9414582, 13.8979545 51.941501, 13.897997 51.9415017, 13.898037 51.9415031)",30,,,,,
"[788228217, 23436567]",,residential,False,True,82.571,Am Markt,"LINESTRING (13.8967833 51.941454, 13.8967818 51.9414991, 13.8967677 51.9419082, 13.8967585 51.9421473, 13.8967567 51.9421964)",30,,,,,
237400408,,residential,False,False,53.838,Poststraße,"LINESTRING (13.8959713 51.942193, 13.8967567 51.9421964)",30,,,,,
23436570,,residential,False,False,83.555,Am Markt,"LINESTRING (13.8959713 51.942193, 13.895972 51.9421442, 13.89598 51.9414924, 13.8959795 51.9414416)",30,,,,,
237400408,,residential,False,True,106.19000000000001,Poststraße,"LINESTRING (13.8959713 51.942193, 13.8958621 51.9421928, 13.8958291 51.9421927, 13.894962 51.9421909, 13.8947529 51.9421779, 13.8945946 51.9421442, 13.8944479 51.9421015)",30,,,,,
"[1004733513, 23693705, 1004733512]",2,primary,False,False,127.38300000000001,An der Kupka,"LINESTRING (13.9013699 51.9406604, 13.9015512 51.9406608, 13.9017996 51.9406685, 13.9021009 51.9406783, 13.9022233 51.9406822, 13.902474 51.9407072, 13.9026881 51.9407541, 13.902887 51.9407957, 13.9031674 51.9408811)","['50', '30']",,B 87,,,
"[286794401, 195207170, 121080331, 255455500, 121080827]",,residential,False,False,220.27000000000004,Mühlendamm,"LINESTRING (13.9013699 51.9406604, 13.901379 51.9406081, 13.9013914 51.9405706, 13.9014458 51.9404866, 13.9015742 51.9402868, 13.9016847 51.9400748, 13.9018451 51.9398257, 13.9020315 51.9395362, 13.9020786 51.9394693, 13.9020215 51.9393193, 13.9019921 51.9391833, 13.9019799 51.939127, 13.901972 51.9390465, 13.9020038 51.9390127, 13.9021977 51.9389122, 13.902317 51.9388683)",,yes,,,,
"[292515432, 33573530, 749163828, 472156799]",2,primary,False,True,51.94,Ernst-von-Houwald-Damm,"LINESTRING (13.9013699 51.9406604, 13.9012736 51.9406584, 13.9011006 51.9406652, 13.9008915 51.9406775, 13.9006136 51.9406745)","['50', '30']",yes,B 87,,,
"[1147581921, 183331851]",2,primary,False,False,21.886,Ernst-von-Houwald-Damm,"LINESTRING (13.8984331 51.9401006, 13.89851 51.9401845, 13.8985923 51.9402712)",50,,B 87,,,
"[183331851, 726375637]",2,primary,False,True,129.40900000000002,Ernst-von-Houwald-Damm,"LINESTRING (13.8984331 51.9401006, 13.8983221 51.9399922, 13.8982371 51.9399191, 13.8981661 51.9398585, 13.8981062 51.9398165, 13.8979991 51.9397554, 13.8978895 51.9397037, 13.8977718 51.9396594, 13.8976467 51.9396272, 13.8974772 51.9395998, 13.8972866 51.9395877, 13.8968894 51.9395747)",50,,B 87,,,
"[26947980, 636252836]",,residential,False,False,68.797,Am Napoleonbogen,"LINESTRING (13.8984331 51.9401006, 13.8983423 51.9401029, 13.8982776 51.9400957, 13.8977377 51.9399711, 13.8975972 51.9399567, 13.8974694 51.9399519)",,,,,,
22764871,1,tertiary_link,True,False,49.672,Logenstraße,"LINESTRING (13.890483 51.9385384, 13.890262 51.9384267, 13.89018 51.9383835, 13.8901292 51.9383582, 13.889911 51.9382648)",,,,,,
"[244598552, 582604486, 38353182, 38353183]","['4', '2']",primary,False,False,68.064,"['Logenstraße', 'Geschwister-Scholl-Straße']","LINESTRING (13.890483 51.9385384, 13.8905513 51.9386073, 13.8906294 51.9386799, 13.8907014 51.9387406, 13.8908154 51.9388425, 13.8908752 51.9389021, 13.8909508 51.9389795, 13.8910251 51.9390509)",50,yes,B 87,,,
"[1237555789, 244598565, 244620949]","['2', '3']",primary,False,True,39.076,Puschkinstraße,"LINESTRING (13.890483 51.9385384, 13.8904124 51.9384511, 13.8903598 51.9383702, 13.8903413 51.9383317, 13.8903227 51.9382931, 13.8902862 51.9382098)",50,,B 87,,,
"[27091614, 545883059, 27089294, 27091615]",2,primary,False,False,171.73800000000003,"['Berliner Chaussee', 'Berliner Straße']","LINESTRING (13.8919591 51.9440266, 13.8915826 51.9441107, 13.8912381 51.9441913, 13.8908615 51.9442773, 13.890362 51.9443914, 13.889865 51.9445054, 13.8897079 51.9445375, 13.8896093 51.9445623)",50,yes,B 115,,,
27089294,2,primary,False,True,44.672,Berliner Straße,"LINESTRING (13.8919591 51.9440266, 13.8920542 51.9439846, 13.8921106 51.9439577, 13.8921458 51.9439351, 13.8921957 51.9438997, 13.892236 51.9438604, 13.8922684 51.9438083, 13.8923164 51.9437074)",50,,B 115,,,
27089467,,residential,False,True,42.807,Neugasse,"LINESTRING (13.8919591 51.9440266, 13.8922026 51.943984, 13.89225 51.943977, 13.8925668 51.9439393)",,,,,,
27089294,2,primary,False,False,44.672,Berliner Straße,"LINESTRING (13.8923164 51.9437074, 13.8922684 51.9438083, 13.892236 51.9438604, 13.8921957 51.9438997, 13.8921458 51.9439351, 13.8921106 51.9439577, 13.8920542 51.9439846, 13.8919591 51.9440266)",50,,B 115,,,
27089307,,residential,True,False,31.151,Neugasse,"LINESTRING (13.8923164 51.9437074, 13.8923839 51.9437515, 13.8924829 51.9438392, 13.8925668 51.9439393)",,,,,,
"[472156801, 542799605]",2,primary,False,True,130.961,Berliner Straße,"LINESTRING (13.8923164 51.9437074, 13.8924348 51.9433892, 13.8924408 51.9433726, 13.8925509 51.9430681, 13.8927353 51.9425583)",50,,B 115,,,
"[38362980, 27089295]",,residential,False,False,187.989,Wassergasse,"LINESTRING (13.8925668 51.9439393, 13.8930192 51.9438805, 13.8933992 51.9438286, 13.8934967 51.9438569, 13.8936656 51.943906, 13.8942707 51.9440176, 13.8949414 51.9441944, 13.8949547 51.9441979, 13.8950105 51.9442176, 13.8950688 51.9442624, 13.89513 51.9442729)",,,,,,
27089308,,residential,False,False,220.811,Neugasse,"LINESTRING (13.8925668 51.9439393, 13.8926323 51.9441732, 13.8927433 51.9445829, 13.8927543 51.9446287, 13.892766 51.9446771, 13.8928081 51.944852, 13.8928004 51.9449583, 13.8928431 51.9450973, 13.8929123 51.9452799, 13.8930044 51.945514, 13.8930696 51.9457327, 13.8931189 51.9458922)",,,,,,
27089467,,residential,False,False,42.807,Neugasse,"LINESTRING (13.8925668 51.9439393, 13.89225 51.943977, 13.8922026 51.943984, 13.8919591 51.9440266)",,,,,,
"[192101202, 1123112790]",,residential,False,False,154.08300000000003,Am kleinen Hain,"LINESTRING (13.8957444 51.9427935, 13.8959698 51.942797, 13.8961452 51.9427997, 13.8963798 51.9428007, 13.896676 51.942802, 13.8968545 51.9428028, 13.8979896 51.9427561)",30,,,,,
192101202,,residential,False,True,98.118,Am kleinen Hain,"LINESTRING (13.8957444 51.9427935, 13.8952724 51.9427832, 13.8950527 51.9427787, 13.8944865 51.9427749, 13.8943887 51.9427695, 13.8943173 51.9427556)",30,,,,,
"[26947898, 26947899, 26947900, 886277837]",,residential,False,False,227.286,"['Am Hirsewinkel', 'Gubener Straße', 'Am kleinen Hain']","LINESTRING (13.9001109 51.9427128, 13.9001058 51.9428583, 13.900133 51.9428907, 13.9001811 51.9429013, 13.9006451 51.9429123, 13.9007713 51.9429089, 13.9009494 51.9429104, 13.9009543 51.9428857, 13.9009775 51.9428051, 13.901025 51.9426435, 13.9010579 51.9425297, 13.9010892 51.9424874, 13.9011171 51.9424788, 13.9011757 51.9424725, 13.9014962 51.9424541, 13.9015298 51.9424458, 13.9015545 51.9424256, 13.9015555 51.9424, 13.9015124 51.9421246, 13.9015557 51.9421193, 13.9016023 51.9421157, 13.9017406 51.9421136, 13.9018287 51.9421002, 13.901866 51.942093, 13.9018955 51.9420863, 13.9019131 51.9420826, 13.9020065 51.9420483)",30,yes,,,,
319258193,,residential,False,True,140.36700000000002,Am kleinen Hain,"LINESTRING (13.9001109 51.9427128, 13.8991688 51.9427286, 13.8980643 51.9427549)",30,,,,,
1123112790,,residential,False,False,5.122,Am kleinen Hain,"LINESTRING (13.8979896 51.9427561, 13.8980643 51.9427549)",30,,,,,
26947254,,residential,False,False,107.061,Am kleinen Hain,"LINESTRING (13.8979896 51.9427561, 13.89799 51.9427902, 13.8979954 51.943241, 13.8972202 51.9432471)",30,,,,,
"[192101202, 1123112790]",,residential,False,True,154.08300000000003,Am kleinen Hain,"LINESTRING (13.8979896 51.9427561, 13.8968545 51.9428028, 13.896676 51.942802, 13.8963798 51.9428007, 13.8961452 51.9427997, 13.8959698 51.942797, 13.8957444 51.9427935)",30,,,,,
26947254,,residential,False,True,107.061,Am kleinen Hain,"LINESTRING (13.8972202 51.9432471, 13.8979954 51.943241, 13.89799 51.9427902, 13.8979896 51.9427561)",30,,,,,
26947321,,residential,False,False,34.479,Brauhausgasse,"LINESTRING (13.8943173 51.9427556, 13.8942736 51.9428056, 13.8941901 51.9430536)",30,,,,,
26947361,,residential,False,True,76.06899999999999,Brauhausgasse,"LINESTRING (13.8943173 51.9427556, 13.8942683 51.9427339, 13.8942519 51.9426883, 13.8942835 51.9425485, 13.8942891 51.9425296, 13.8943703 51.9422577, 13.894405 51.9421852, 13.8944479 51.9421015)",30,,,,,
192101202,,residential,False,False,98.118,Am kleinen Hain,"LINESTRING (13.8943173 51.9427556, 13.8943887 51.9427695, 13.8944865 51.9427749, 13.8950527 51.9427787, 13.8952724 51.9427832, 13.8957444 51.9427935)",30,,,,,
26947321,,residential,False,True,34.479,Brauhausgasse,"LINESTRING (13.8941901 51.9430536, 13.8942736 51.9428056, 13.8943173 51.9427556)",30,,,,,
1123112790,,residential,False,True,5.122,Am kleinen Hain,"LINESTRING (13.8980643 51.9427549, 13.8979896 51.9427561)",30,,,,,
26947781,,residential,False,False,61.803,Kirchgasse,"LINESTRING (13.8980643 51.9427549, 13.8980485 51.9425189, 13.898035 51.9423715, 13.8980222 51.9422326, 13.8980192 51.9421998)",30,,,,,
319258193,,residential,False,False,140.36700000000002,Am kleinen Hain,"LINESTRING (13.8980643 51.9427549, 13.8991688 51.9427286, 13.9001109 51.9427128)",30,,,,,
26947781,,residential,False,True,61.803,Kirchgasse,"LINESTRING (13.8980192 51.9421998, 13.8980222 51.9422326, 13.898035 51.9423715, 13.8980485 51.9425189, 13.8980643 51.9427549)",30,,,,,
26947788,,residential,False,True,86.541,Kirchstraße,"LINESTRING (13.8980192 51.9421998, 13.8968494 51.9421966, 13.8967567 51.9421964)",30,,,,,
"[193521867, 23436565]",,residential,False,False,113.133,Kirchstraße,"LINESTRING (13.8980192 51.9421998, 13.8983288 51.9421987, 13.8987176 51.9421932, 13.8994114 51.9421833, 13.8995602 51.9421808, 13.899669 51.9421759)",30,,,,,
319258234,,residential,False,False,52.866,Kirchgasse,"LINESTRING (13.8980192 51.9421998, 13.8980196 51.942165, 13.8980243 51.9417881, 13.898022 51.9417244)",30,,,,,
319258234,,residential,False,True,52.866,Kirchgasse,"LINESTRING (13.898022 51.9417244, 13.8980243 51.9417881, 13.8980196 51.942165, 13.8980192 51.9421998)",30,,,,,
1123711692,,living_street,False,False,62.281,Kirchgasse,"LINESTRING (13.898022 51.9417244, 13.8972593 51.9417082, 13.8971139 51.9417062)",,,,,,
"[1123711705, 26947782]",,living_street,False,True,165.72499999999997,Kirchgasse,"LINESTRING (13.898022 51.9417244, 13.89884 51.9417342, 13.8996592 51.941744, 13.8997049 51.9417589, 13.8997578 51.9417781, 13.8997842 51.9418068, 13.8997935 51.9418298, 13.8997387 51.9419836, 13.8996858 51.9421296, 13.899669 51.9421759)",,,,,,
1123711692,,living_street,False,True,62.281,Kirchgasse,"LINESTRING (13.8971139 51.9417062, 13.8972593 51.9417082, 13.898022 51.9417244)",,,,,,
"[636252836, 26947980]",,residential,False,True,68.797,Am Napoleonbogen,"LINESTRING (13.8974694 51.9399519, 13.8975972 51.9399567, 13.8977377 51.9399711, 13.8982776 51.9400957, 13.8983423 51.9401029, 13.8984331 51.9401006)",,,,,,
26948197,,residential,False,False,21.716,Gerichtsstraße,"LINESTRING (13.8981805 51.9409513, 13.8984887 51.9409965)",30,,,,,
"[26948194, 217323045, 26948343]",,residential,False,"[False, True]",237.48,"['Hinter der Mauer', 'Salzhausgasse']","LINESTRING (13.8981805 51.9409513, 13.8978423 51.9409118, 13.8976258 51.9408893, 13.8974579 51.9408768, 13.8973844 51.9408628, 13.8973287 51.9408359, 13.8972906 51.9407843, 13.8972865 51.9407314, 13.8973298 51.9404141, 13.8973269 51.9403933, 13.8972879 51.9403679, 13.8972027 51.9403625, 13.8969711 51.9403765, 13.8967154 51.9403869, 13.8965788 51.9403944, 13.8963955 51.9404123, 13.8955201 51.940545)",30,,,,,
"[787495965, 286794375]",,residential,False,False,71.36800000000001,Lohmühlengasse,"LINESTRING (13.9003525 51.9412957, 13.9003661 51.941264, 13.9004947 51.9409645, 13.9005188 51.9409084, 13.9005924 51.9407354, 13.9006014 51.9407156, 13.9006136 51.9406745)",30,,,,,
"[26948195, 286794375]",,residential,False,True,28.418,Lohmühlengasse,"LINESTRING (13.9003525 51.9412957, 13.9002751 51.9415147, 13.9002604 51.9415448)",30,,,,,
"[1147581920, 183331852, 196486471]",2,primary,False,True,91.538,Ernst-von-Houwald-Damm,"LINESTRING (13.9006136 51.9406745, 13.9000689 51.9406545, 13.8997948 51.9406432, 13.8995761 51.9406304, 13.8994513 51.9406214, 13.8992853 51.9405998)",50,,B 87,,,
"[292515432, 33573530, 749163828, 472156799]",2,primary,False,False,51.94,Ernst-von-Houwald-Damm,"LINESTRING (13.9006136 51.9406745, 13.9008915 51.9406775, 13.9011006 51.9406652, 13.9012736 51.9406584, 13.9013699 51.9406604)","['50', '30']",yes,B 87,,,
"[787495965, 286794375]",,residential,False,True,71.36800000000001,Lohmühlengasse,"LINESTRING (13.9006136 51.9406745, 13.9006014 51.9407156, 13.9005924 51.9407354, 13.9005188 51.9409084, 13.9004947 51.9409645, 13.9003661 51.941264, 13.9003525 51.9412957)",30,,,,,
26948197,,residential,False,True,21.716,Gerichtsstraße,"LINESTRING (13.8984887 51.9409965, 13.8981805 51.9409513)",30,,,,,
"[726375277, 677408027, 26948333]",,residential,False,False,59.698000000000015,Gerichtsstraße,"LINESTRING (13.8984887 51.9409965, 13.8985337 51.9409332, 13.8986397 51.9408329, 13.8987041 51.9407776, 13.8987597 51.9407298, 13.8988691 51.940582, 13.8988779 51.9405696, 13.8988932 51.9405574, 13.8989172 51.9405316)",30,,,,,
196486468,,residential,True,False,132.023,Reutergasse,"LINESTRING (13.8984887 51.9409965, 13.8993217 51.9411331, 13.9002978 51.9412872, 13.9003525 51.9412957)",30,,,,,
"[26948333, 677408027, 726375277]",,residential,False,True,59.698,Gerichtsstraße,"LINESTRING (13.8989172 51.9405316, 13.8988932 51.9405574, 13.8988779 51.9405696, 13.8988691 51.940582, 13.8987597 51.9407298, 13.8987041 51.9407776, 13.8986397 51.9408329, 13.8985337 51.9409332, 13.8984887 51.9409965)",30,,,,,
"[726375814, 1147581919]",1,primary,True,False,37.398,Ernst-von-Houwald-Damm,"LINESTRING (13.8989172 51.9405316, 13.8988224 51.9404867, 13.8987544 51.9404502, 13.8986799 51.9403924, 13.8986524 51.9403667, 13.8985923 51.9402712)","['50', '30']",,B 87,,,
"[27089231, 26948343]",,residential,False,"[False, True]",182.786,"['Hinter der Mauer', 'Badergasse']","LINESTRING (13.8955201 51.940545, 13.895019 51.9405862, 13.8947533 51.9406179, 13.8946374 51.9406317, 13.8945701 51.9406416, 13.8945148 51.940656, 13.8945294 51.9407119, 13.8945255 51.9408453, 13.8944851 51.9409946, 13.8944519 51.9410801, 13.8943853 51.9413444, 13.8943679 51.9413917, 13.8943874 51.9414208, 13.8944544 51.9414418, 13.8946037 51.9414914, 13.8947228 51.9415347)",30,,,,,
"[26948194, 217323045, 26948343]",,residential,False,"[False, True]",237.48000000000002,"['Hinter der Mauer', 'Salzhausgasse']","LINESTRING (13.8955201 51.940545, 13.8963955 51.9404123, 13.8965788 51.9403944, 13.8967154 51.9403869, 13.8969711 51.9403765, 13.8972027 51.9403625, 13.8972879 51.9403679, 13.8973269 51.9403933, 13.8973298 51.9404141, 13.8972865 51.9407314, 13.8972906 51.9407843, 13.8973287 51.9408359, 13.8973844 51.9408628, 13.8974579 51.9408768, 13.8976258 51.9408893, 13.8978423 51.9409118, 13.8981805 51.9409513)",30,,,,,
26948344,,residential,False,True,103.42999999999999,Judengasse,"LINESTRING (13.8955201 51.940545, 13.8955114 51.940745, 13.89552 51.9409388, 13.8955196 51.9409691, 13.8955191 51.9410949, 13.8955218 51.9414115, 13.8955281 51.9414749)",30,,,,,
26948344,,residential,False,False,103.42999999999999,Judengasse,"LINESTRING (13.8955281 51.9414749, 13.8955218 51.9414115, 13.8955191 51.9410949, 13.8955196 51.9409691, 13.89552 51.9409388, 13.8955114 51.940745, 13.8955201 51.940545)",30,,,,,
"[237400400, 237400402, 237400404]",,residential,False,False,55.987,Hauptstraße,"LINESTRING (13.8955281 51.9414749, 13.8954711 51.9414765, 13.8953418 51.9414827, 13.8949895 51.9414912, 13.8948884 51.9414995, 13.8947738 51.9415208, 13.8947228 51.9415347)",30,,,,,
"[237400400, 237400403]",,residential,False,True,31.223,Hauptstraße,"LINESTRING (13.8955281 51.9414749, 13.8955843 51.9414714, 13.8958757 51.9414423, 13.8959795 51.9414416)",30,,,,,
"[26948343, 27089231]",,residential,False,"[False, True]",182.78599999999997,"['Hinter der Mauer', 'Badergasse']","LINESTRING (13.8947228 51.9415347, 13.8946037 51.9414914, 13.8944544 51.9414418, 13.8943874 51.9414208, 13.8943679 51.9413917, 13.8943853 51.9413444, 13.8944519 51.9410801, 13.8944851 51.9409946, 13.8945255 51.9408453, 13.8945294 51.9407119, 13.8945148 51.940656, 13.8945701 51.9406416, 13.8946374 51.9406317, 13.8947533 51.9406179, 13.895019 51.9405862, 13.8955201 51.940545)",30,,,,,
"[237400401, 237400402, 237400391]",,residential,False,False,45.19499999999999,"['Hauptstraße', 'Brückenplatz']","LINESTRING (13.8947228 51.9415347, 13.894655 51.9415758, 13.8945906 51.9416294, 13.8945044 51.9417355, 13.894452 51.9417893, 13.8943475 51.9418654)",30,,,,,
"[237400400, 237400402, 237400404]",,residential,False,True,55.987,Hauptstraße,"LINESTRING (13.8947228 51.9415347, 13.8947738 51.9415208, 13.8948884 51.9414995, 13.8949895 51.9414912, 13.8953418 51.9414827, 13.8954711 51.9414765, 13.8955281 51.9414749)",30,,,,,
27089308,,residential,False,True,220.811,Neugasse,"LINESTRING (13.8931189 51.9458922, 13.8930696 51.9457327, 13.8930044 51.945514, 13.8929123 51.9452799, 13.8928431 51.9450973, 13.8928004 51.9449583, 13.8928081 51.944852, 13.892766 51.9446771, 13.8927543 51.9446287, 13.8927433 51.9445829, 13.8926323 51.9441732, 13.8925668 51.9439393)",,,,,,
"[27091849, 38362436]",,residential,False,"[False, True]",233.03099999999998,Am Haintor,"LINESTRING (13.8916354 51.9423368, 13.8915085 51.9422347, 13.8914497 51.9421874, 13.8913021 51.9420691, 13.8909029 51.941749, 13.8908659 51.94172, 13.8907642 51.9416403, 13.8903349 51.9413038, 13.8905712 51.9411133, 13.8908154 51.9408393, 13.8910335 51.9406458)",30,,,,,
79990119,,residential,False,False,120.138,Gartengasse,"LINESTRING (13.8916354 51.9423368, 13.8907866 51.9426942, 13.8907151 51.9427243, 13.8901915 51.9429492)",30,,,6.1,,
"[79976962, 79990118, 79990119]",,residential,False,True,79.386,Gartengasse,"LINESTRING (13.8916354 51.9423368, 13.8919292 51.9423993, 13.8922871 51.9424815, 13.8925855 51.9425367, 13.8926538 51.9425475, 13.8927353 51.9425583)",30,,,6.1,,
50133326,2,primary,False,True,93.65,Berliner Straße,"LINESTRING (13.8927353 51.9425583, 13.8929678 51.9419235, 13.8930129 51.9418514, 13.8930852 51.9417463)",50,,B 115,,,
"[79976962, 79990118, 79990119]",,residential,False,False,79.386,Gartengasse,"LINESTRING (13.8927353 51.9425583, 13.8926538 51.9425475, 13.8925855 51.9425367, 13.8922871 51.9424815, 13.8919292 51.9423993, 13.8916354 51.9423368)",30,,,6.1,,
"[472156801, 542799605]",2,primary,False,False,130.961,Berliner Straße,"LINESTRING (13.8927353 51.9425583, 13.8925509 51.9430681, 13.8924408 51.9433726, 13.8924348 51.9433892, 13.8923164 51.9437074)",50,,B 115,,,
79990119,,residential,False,True,120.138,Gartengasse,"LINESTRING (13.8901915 51.9429492, 13.8907151 51.9427243, 13.8907866 51.9426942, 13.8916354 51.9423368)",30,,,6.1,,
211696413,2,primary,False,True,3.832,Lindenstraße,"LINESTRING (13.8920597 51.9393328, 13.8920038 51.9393327)",50,,B 87,,,
"[291484424, 291484425, 27092636]",1,living_street,True,False,112.74999999999999,Lindenstraße,"LINESTRING (13.8920597 51.9393328, 13.8921227 51.9392602, 13.892181 51.9392221, 13.8923286 51.9392054, 13.8924762 51.939207, 13.892771 51.9392278, 13.8930724 51.939257, 13.8933281 51.9392866, 13.8933632 51.9392999, 13.8933745 51.9393148, 13.8933941 51.9393429, 13.8933982 51.9393714, 13.8933883 51.9394344)",,,,,,
211696413,2,primary,False,False,91.876,Lindenstraße,"LINESTRING (13.8920597 51.9393328, 13.8922384 51.9393356, 13.8924013 51.9393427, 13.8927143 51.9393692, 13.8933883 51.9394344)",50,,B 87,,,
