osmid,oneway,lanes,highway,reversed,length,geometry,ref,name,maxspeed,junction,width,access,bridge
25702001,False,2,residential,False,94.30199999999999,"LINESTRING (8.0116861 52.350646, 8.0114738 52.3507181, 8.011163 52.3508237, 8.0111257 52.3508362, 8.0109724 52.3508883, 8.0109292 52.3509029, 8.0106494 52.3509979, 8.0105032 52.3510834)",,Mirower Straße,30,,6,,
"[858979010, 234286979]",False,2,residential,True,204.41500000000002,"LINESTRING (8.0116861 52.350646, 8.0115612 52.3504638, 8.0115075 52.3503568, 8.0114038 52.3501427, 8.0113452 52.3499502, 8.0113334 52.349764, 8.0113597 52.3495595, 8.0115036 52.3491873, 8.0115281 52.3490715, 8.0115352 52.3489528, 8.0115227 52.3488527)",,Niedersachsenstraße,30,,6,,
"[858979011, 31653061]",False,2,residential,False,116.28900000000002,"LINESTRING (8.0116861 52.350646, 8.0118924 52.3508718, 8.0119331 52.3509155, 8.0120011 52.3509892, 8.0120409 52.3510279, 8.0120779 52.351064, 8.0122612 52.3512443, 8.0123209 52.3513048, 8.0125583 52.3515457)",,Niedersachsenstraße,30,,6,,
22996396,True,1,residential,False,20.023999999999997,"LINESTRING (8.0114487 52.3486508, 8.0115075 52.3486533, 8.0115614 52.3486679, 8.011604 52.3486928, 8.0116301 52.3487251, 8.0116366 52.3487609)",,Pyer Kirchweg,,roundabout,,,
"[303079673, 234286988]",False,2,residential,False,148.98700000000002,"LINESTRING (8.0114487 52.3486508, 8.011416 52.3485954, 8.0113937 52.3485521, 8.0113341 52.3484901, 8.0109849 52.34824, 8.0101316 52.3475877)",,Pyer Kirchweg,"['50', '30']",,6,,
22996398,False,2,secondary,True,58.538,"LINESTRING (8.0192781 52.3471255, 8.0201177 52.3472442)",L 109,Ruller Straße,,,,,
24609655,False,1,trunk_link,False,72.74699999999999,"LINESTRING (8.0192781 52.3471255, 8.0193099 52.3470516, 8.0194148 52.3467788, 8.0195185 52.3466476, 8.0196605 52.3465229)",B 68,,,,,,
277498274,False,2,tertiary,False,58.345000000000006,"LINESTRING (8.0192781 52.3471255, 8.0190346 52.3470898, 8.0186612 52.3470347, 8.0185318 52.3470171, 8.0184428 52.3470033)",K 312,Ruller Straße,,,,,
183141837,False,2,unclassified,False,132.706,"LINESTRING (8.0224355 52.3450944, 8.0224361 52.3451382, 8.0224453 52.3452091, 8.0224988 52.3454661, 8.0225575 52.3457282, 8.0226027 52.3459054, 8.0226377 52.3459677, 8.0226843 52.3460265, 8.0227412 52.3460656, 8.0229685 52.3461983)",,Bäckers Kamp,,,5,,
24786127,False,2,unclassified,False,98.676,"LINESTRING (8.0229685 52.3461983, 8.0229217 52.346241, 8.0226493 52.3464894, 8.0225983 52.3465357, 8.022164 52.3469372)",,Im Vogelpohle,,,5,,
183141837,False,2,unclassified,True,132.70600000000002,"LINESTRING (8.0229685 52.3461983, 8.0227412 52.3460656, 8.0226843 52.3460265, 8.0226377 52.3459677, 8.0226027 52.3459054, 8.0225575 52.3457282, 8.0224988 52.3454661, 8.0224453 52.3452091, 8.0224361 52.3451382, 8.0224355 52.3450944)",,Bäckers Kamp,,,5,,
25616306,False,2,residential,False,134.21800000000002,"LINESTRING (8.015434 52.3505378, 8.0159147 52.3509643, 8.015935 52.3509821, 8.015971 52.3510137, 8.0160712 52.3511023, 8.0164937 52.3514549, 8.0165747 52.3515233)",,Franksmannstraße,,,6,,
"[290297870, 43267135]",False,2,residential,"[False, True]",179.99999999999997,"LINESTRING (8.015434 52.3505378, 8.0151193 52.3502521, 8.0150076 52.3501508, 8.0149685 52.3500694, 8.0149406 52.3500114, 8.0149016 52.3499295, 8.0148762 52.3498761, 8.0147981 52.349712, 8.0147233 52.3496509, 8.0146797 52.3496153, 8.0145475 52.3495425, 8.0144793 52.3495181, 8.0139645 52.3493343, 8.0139047 52.3492956)",,Kirchplatz,50,,6,,
"[169209529, 750538786, 750538787]",False,2,tertiary,False,104.47900000000001,"LINESTRING (8.015434 52.3505378, 8.0147676 52.3508041, 8.0144533 52.3509191, 8.0143501 52.3509592, 8.0142848 52.3509846, 8.0141365 52.3510423)",K 312,Große Straße,30,,,,
"[859950624, 187816273, 859958419]",False,2,tertiary,True,155.87699999999998,"LINESTRING (8.015434 52.3505378, 8.015587 52.3504734, 8.0157417 52.3504083, 8.0161588 52.3502306, 8.0163966 52.350131, 8.0166096 52.3500451, 8.0168962 52.3499197, 8.0169747 52.3498806, 8.0171837 52.3497712, 8.0172771 52.3497074)",K 312,Große Straße,30,,,,
290298972,False,2,residential,True,77.801,"LINESTRING (8.0100769 52.3455441, 8.0102988 52.3457107, 8.0104257 52.345816, 8.0107236 52.3461198)",,Schneidling,30,,6,,
25702001,False,2,residential,False,113.645,"LINESTRING (8.0105032 52.3510834, 8.0106499 52.3514821, 8.0106819 52.3516074, 8.0107013 52.3516835, 8.0106934 52.3518434, 8.0106905 52.351901, 8.0106311 52.3520895)",,Mirower Straße,30,,6,,
25702001,False,2,residential,True,94.302,"LINESTRING (8.0105032 52.3510834, 8.0106494 52.3509979, 8.0109292 52.3509029, 8.0109724 52.3508883, 8.0111257 52.3508362, 8.011163 52.3508237, 8.0114738 52.3507181, 8.0116861 52.350646)",,Mirower Straße,30,,6,,
25702002,False,2,residential,False,58.386,"LINESTRING (8.0105032 52.3510834, 8.0101164 52.3510351, 8.009661 52.3509782)",,Mirower Straße,30,,6,,
25702001,False,2,residential,True,113.64500000000001,"LINESTRING (8.0106311 52.3520895, 8.0106905 52.351901, 8.0106934 52.3518434, 8.0107013 52.3516835, 8.0106819 52.3516074, 8.0106499 52.3514821, 8.0105032 52.3510834)",,Mirower Straße,30,,6,,
30138431,False,,tertiary,False,77.625,"LINESTRING (8.0106311 52.3520895, 8.0101826 52.3520352, 8.0098685 52.3519972, 8.00951 52.3519538)",,Hollager Straße,,,,,
30138431,False,,tertiary,True,91.10000000000001,"LINESTRING (8.0106311 52.3520895, 8.0110305 52.3521403, 8.0111733 52.3521583, 8.0117673 52.352236, 8.0119211 52.3522932)",,Hollager Straße,,,,,
25702002,False,2,residential,True,58.386,"LINESTRING (8.009661 52.3509782, 8.0101164 52.3510351, 8.0105032 52.3510834)",,Mirower Straße,30,,6,,
25702339,False,2,residential,True,45.535,"LINESTRING (8.0145045 52.3513846, 8.0141365 52.3510423)",,Flachshütte,30,,6,,
750538784,False,2,residential,True,19.801,"LINESTRING (8.0145045 52.3513846, 8.0147959 52.3513901)",,Drosselweg,30,,5,,
25702339,False,2,residential,False,150.107,"LINESTRING (8.0145045 52.3513846, 8.0145182 52.351473, 8.0144989 52.35162, 8.0144123 52.3519247, 8.0141126 52.3524644, 8.0139814 52.3526848)",,Flachshütte,30,,6,,
25702339,False,2,residential,False,49.827000000000005,"LINESTRING (8.0139814 52.3526848, 8.0140344 52.3527376, 8.0140595 52.3527814, 8.0140595 52.3528251, 8.0140165 52.3528558, 8.0139556 52.3528623, 8.0139054 52.3528492, 8.0138799 52.352827, 8.0138839 52.3527967, 8.013909 52.3527595, 8.0139814 52.3526848)",,Flachshütte,30,,6,,
25702339,False,2,residential,True,49.827,"LINESTRING (8.0139814 52.3526848, 8.013909 52.3527595, 8.0138839 52.3527967, 8.0138799 52.352827, 8.0139054 52.3528492, 8.0139556 52.3528623, 8.0140165 52.3528558, 8.0140595 52.3528251, 8.0140595 52.3527814, 8.0140344 52.3527376, 8.0139814 52.3526848)",,Flachshütte,30,,6,,
25702339,False,2,residential,True,150.107,"LINESTRING (8.0139814 52.3526848, 8.0141126 52.3524644, 8.0144123 52.3519247, 8.0144989 52.35162, 8.0145182 52.351473, 8.0145045 52.3513846)",,Flachshütte,30,,6,,
750538784,False,2,residential,False,19.801,"LINESTRING (8.0147959 52.3513901, 8.0145045 52.3513846)",,Drosselweg,30,,5,,
25702571,False,2,residential,False,142.80200000000002,"LINESTRING (8.0172612 52.3503767, 8.017019 52.351074, 8.0169256 52.3513221, 8.016849 52.3514458, 8.0165747 52.3515233)",,Am Bockholt,30,,6,,
25702571,False,2,residential,True,78.658,"LINESTRING (8.0172612 52.3503767, 8.0173607 52.3500557, 8.0174004 52.3499098, 8.0174142 52.3498253, 8.0173518 52.3497456, 8.0172771 52.3497074)",,Am Bockholt,30,,6,,
25702572,False,2,residential,True,102.86699999999999,"LINESTRING (8.0172612 52.3503767, 8.0180265 52.35055, 8.0186772 52.3507048)",,Horstkamp,30,,6,,
25702572,False,2,residential,False,102.86699999999999,"LINESTRING (8.0186772 52.3507048, 8.0180265 52.35055, 8.0172612 52.3503767)",,Horstkamp,30,,6,,
25702574,False,2,residential,False,133.398,"LINESTRING (8.0186772 52.3507048, 8.018752 52.3506311, 8.0188219 52.3505128, 8.0189728 52.3502468, 8.0193505 52.3495799)",,Am Heerweg,30,,6,,
25702574,False,2,residential,True,161.632,"LINESTRING (8.0186772 52.3507048, 8.0186146 52.3507628, 8.0184178 52.3509382, 8.0181622 52.3511523, 8.0179091 52.351367, 8.0176793 52.3515897, 8.0173409 52.351907)",,Am Heerweg,30,,6,,
25702575,False,2,residential,False,89.739,"LINESTRING (8.0180948 52.3493305, 8.0182131 52.3493456, 8.0193505 52.3495799)",,Wetrihstraße,30,,6,,
25702575,False,2,residential,True,37.468,"LINESTRING (8.0180948 52.3493305, 8.0177663 52.3493281, 8.0175434 52.3493222)",,Wetrihstraße,30,,6,,
28655591,False,2,residential,False,236.697,"LINESTRING (8.0180948 52.3493305, 8.0181386 52.3492538, 8.0182535 52.3491751, 8.0189364 52.3488692, 8.0200301 52.3480475, 8.0200853 52.3476834)",,Karlstraße,30,,6,,
22996398,False,2,secondary,False,58.538,"LINESTRING (8.0201177 52.3472442, 8.0192781 52.3471255)",L 109,Ruller Straße,,,,,
22996398,False,2,secondary,True,168.271,"LINESTRING (8.0201177 52.3472442, 8.0203255 52.3472764, 8.0207609 52.3473246, 8.0218545 52.3474494, 8.0223877 52.3474835, 8.0225587 52.3474934)",L 109,Ruller Straße,,,,,
28655591,False,2,residential,True,48.894,"LINESTRING (8.0201177 52.3472442, 8.0201174 52.3473059, 8.0200853 52.3476834)",,Karlstraße,30,,6,,
25702620,False,2,living_street,False,60.027,"LINESTRING (8.0200853 52.3476834, 8.0194015 52.3476555, 8.0192135 52.3476942)",,Kötterskamp,,,6,,
28655591,False,2,residential,False,48.894,"LINESTRING (8.0200853 52.3476834, 8.0201174 52.3473059, 8.0201177 52.3472442)",,Karlstraße,30,,6,,
28655591,False,2,residential,True,236.697,"LINESTRING (8.0200853 52.3476834, 8.0200301 52.3480475, 8.0189364 52.3488692, 8.0182535 52.3491751, 8.0181386 52.3492538, 8.0180948 52.3493305)",,Karlstraße,30,,6,,
25702620,False,2,living_street,True,60.027,"LINESTRING (8.0192135 52.3476942, 8.0194015 52.3476555, 8.0200853 52.3476834)",,Kötterskamp,,,6,,
25756608,False,2,residential,True,255.039,"LINESTRING (8.0122911 52.344983, 8.0141094 52.3469897)",,Letterhausstraße,30,,6,,
"[25756613, 25756605]",False,2,residential,True,127.862,"LINESTRING (8.0122911 52.344983, 8.0113601 52.3453298, 8.0117428 52.3457533)",,"['Graf-von-Galen-Straße', 'Klausenerstraße']",30,,6,,
25756606,False,2,residential,False,65.502,"LINESTRING (8.0122627 52.347621, 8.0130851 52.3473134)",,Maria-Montessori-Straße,30,,6,,
290298972,False,2,residential,False,88.24600000000001,"LINESTRING (8.0122627 52.347621, 8.0118693 52.3472588, 8.0116691 52.3470592, 8.0116128 52.3470018, 8.0115638 52.3469522)",,Schneidling,30,,6,,
290298972,False,2,residential,True,232.52200000000005,"LINESTRING (8.0122627 52.347621, 8.012402 52.3477435, 8.0126833 52.3479803, 8.0127538 52.348042, 8.0137639 52.3488931, 8.0139662 52.3490575, 8.0140563 52.3491308, 8.0140717 52.3491602, 8.014073 52.3491815, 8.0140757 52.3492028, 8.014065 52.3492225, 8.0140516 52.3492479, 8.014018 52.34927, 8.0139751 52.3492848, 8.0139322 52.3492913, 8.0139047 52.3492956)",,Schneidling,30,,6,,
25756610,False,2,residential,False,84.477,"LINESTRING (8.0156054 52.3455565, 8.0154827 52.3455984, 8.0153841 52.3456094, 8.0148566 52.3450884)",,Windthorststraße,30,,6,,
28677165,False,,residential,False,88.177,"LINESTRING (8.0156054 52.3455565, 8.0150636 52.3450062, 8.0148566 52.3450884)",,Windthorststraße,30,,,,
25756610,False,2,residential,True,94.50699999999999,"LINESTRING (8.0156054 52.3455565, 8.0161124 52.3460709, 8.0163231 52.3462846)",,Windthorststraße,30,,6,,
28667412,False,,residential,True,98.6,"LINESTRING (8.0138222 52.3480773, 8.013393 52.3476325, 8.0133462 52.347584, 8.0132344 52.3474682, 8.0131752 52.3474068, 8.0130851 52.3473134)",,Fröbelstraße,30,,,,
28667415,True,,residential,False,138.215,"LINESTRING (8.0138222 52.3480773, 8.0139799 52.3481188, 8.0141294 52.3481354, 8.0141619 52.3481377, 8.014291 52.3481424, 8.014324 52.3481486, 8.0143926 52.3481616, 8.0145154 52.3482018, 8.0145652 52.3482558, 8.0145569 52.3483347, 8.0145154 52.3483803, 8.0144241 52.3484218, 8.0143328 52.348426, 8.0142539 52.3484052, 8.0141584 52.3483679, 8.0138222 52.3480773)",,Fröbelstraße,30,,,,
28677057,False,2,living_street,True,69.47,"LINESTRING (8.0180041 52.3458879, 8.0177013 52.3458893, 8.0170523 52.3460796)",,Katharinastraße,,,,,
28682278,False,,living_street,False,92.968,"LINESTRING (8.0180549 52.3450893, 8.016842 52.3454766)",,Annastraße,,,,,
28682273,False,,living_street,True,76.699,"LINESTRING (8.0180549 52.3450893, 8.0181652 52.3452105, 8.0183085 52.345325, 8.0185952 52.3454058, 8.018937 52.345453)",,Heinrich-Feldwisch-Straße,,,,,
28682278,False,,living_street,True,92.968,"LINESTRING (8.016842 52.3454766, 8.0180549 52.3450893)",,Annastraße,,,,,
122784751,False,2,residential,True,68.556,"LINESTRING (8.016842 52.3454766, 8.0170523 52.3460796)",,Boerskamp,30,,,,
28706630,False,,residential,False,120.24,"LINESTRING (8.0101316 52.3475877, 8.0115638 52.3469522)",,Zerhusenstraße,30,,,destination,
303079673,False,2,residential,False,108.493,"LINESTRING (8.0101316 52.3475877, 8.0091688 52.3468092)",,Pyer Kirchweg,50,,6,,
"[303079673, 234286988]",False,2,residential,True,148.987,"LINESTRING (8.0101316 52.3475877, 8.0109849 52.34824, 8.0113341 52.3484901, 8.0113937 52.3485521, 8.011416 52.3485954, 8.0114487 52.3486508)",,Pyer Kirchweg,"['50', '30']",,6,,
28706630,False,,residential,True,120.24,"LINESTRING (8.0115638 52.3469522, 8.0101316 52.3475877)",,Zerhusenstraße,30,,,destination,
290298972,False,2,residential,False,108.74000000000001,"LINESTRING (8.0115638 52.3469522, 8.0111266 52.3465172, 8.0107236 52.3461198)",,Schneidling,30,,6,,
290298972,False,2,residential,True,88.24600000000001,"LINESTRING (8.0115638 52.3469522, 8.0116128 52.3470018, 8.0116691 52.3470592, 8.0118693 52.3472588, 8.0122627 52.347621)",,Schneidling,30,,6,,
303079673,False,2,residential,True,108.493,"LINESTRING (8.0091688 52.3468092, 8.0101316 52.3475877)",,Pyer Kirchweg,50,,6,,
28706631,False,,residential,False,130.501,"LINESTRING (8.0091688 52.3468092, 8.0098549 52.346505, 8.0107236 52.3461198)",,Alfersstraße,30,,,destination,
25756605,False,2,residential,True,196.043,"LINESTRING (8.0117428 52.3457533, 8.0132684 52.3472499)",,Klausenerstraße,30,,6,,
28706632,False,,residential,True,80.336,"LINESTRING (8.0117428 52.3457533, 8.0107236 52.3461198)",,Kurze Straße,30,,,,
"[25756613, 25756605]",False,2,residential,False,127.862,"LINESTRING (8.0117428 52.3457533, 8.0113601 52.3453298, 8.0122911 52.344983)",,"['Graf-von-Galen-Straße', 'Klausenerstraße']",30,,6,,
28706632,False,,residential,False,80.336,"LINESTRING (8.0107236 52.3461198, 8.0117428 52.3457533)",,Kurze Straße,30,,,,
28706631,False,,residential,True,130.501,"LINESTRING (8.0107236 52.3461198, 8.0098549 52.346505, 8.0091688 52.3468092)",,Alfersstraße,30,,,destination,
290298972,False,2,residential,False,77.801,"LINESTRING (8.0107236 52.3461198, 8.0104257 52.345816, 8.0102988 52.3457107, 8.0100769 52.3455441)",,Schneidling,30,,6,,
290298972,False,2,residential,True,108.74000000000001,"LINESTRING (8.0107236 52.3461198, 8.0111266 52.3465172, 8.0115638 52.3469522)",,Schneidling,30,,6,,
28712813,False,,residential,False,129.84,"LINESTRING (8.0100446 52.3489188, 8.0096808 52.3483992, 8.0091267 52.3479007)",,Goldpohl,30,,,,
234287000,False,2,residential,True,88.088,"LINESTRING (8.0100446 52.3489188, 8.010554 52.3487969, 8.0107513 52.3487653, 8.0109138 52.3487561, 8.0112963 52.3487617)",,Zum Sportplatz,30,,6,,
28712813,False,,residential,True,129.84,"LINESTRING (8.0091267 52.3479007, 8.0096808 52.3483992, 8.0100446 52.3489188)",,Goldpohl,30,,,,
30138431,False,,tertiary,True,77.625,"LINESTRING (8.00951 52.3519538, 8.0098685 52.3519972, 8.0101826 52.3520352, 8.0106311 52.3520895)",,Hollager Straße,,,,,
30138969,False,,residential,True,60.971000000000004,"LINESTRING (8.00951 52.3519538, 8.0094124 52.3522443, 8.0093507 52.3523364, 8.0092127 52.3524632)",,Kreuzberger Straße,30,,,,
30138969,False,,residential,False,60.971000000000004,"LINESTRING (8.0092127 52.3524632, 8.0093507 52.3523364, 8.0094124 52.3522443, 8.00951 52.3519538)",,Kreuzberger Straße,30,,,,
30138972,False,,living_street,False,60.686,"LINESTRING (8.0092127 52.3524632, 8.0098055 52.3527113, 8.0098819 52.3528074)",,Zehlendorfer Straße,,,,,
30138972,False,,living_street,True,60.686,"LINESTRING (8.0098819 52.3528074, 8.0098055 52.3527113, 8.0092127 52.3524632)",,Zehlendorfer Straße,,,,,
30140481,False,,living_street,False,38.539,"LINESTRING (8.0168883 52.3490398, 8.0163406 52.3491303)",,Brunings Kamp,,,,,
30140481,False,,living_street,True,48.066,"LINESTRING (8.0168883 52.3490398, 8.0175894 52.3490985)",,Brunings Kamp,,,,,
30140482,False,,living_street,False,40.36,"LINESTRING (8.0168883 52.3490398, 8.0167135 52.3486929)",,Brunings Kamp,,,,,
30140481,False,,living_street,True,38.539,"LINESTRING (8.0163406 52.3491303, 8.0168883 52.3490398)",,Brunings Kamp,,,,,
30140482,False,,living_street,True,22.133,"LINESTRING (8.0164723 52.3481901, 8.016552 52.3483831)",,Brunings Kamp,,,,,
30140484,False,,living_street,False,42.509,"LINESTRING (8.0164723 52.3481901, 8.0158772 52.3483084)",,Brunings Kamp,,,,,
30140482,False,,living_street,False,39.971000000000004,"LINESTRING (8.0164723 52.3481901, 8.016748 52.3481283, 8.0170415 52.3481451)",,Brunings Kamp,,,,,
30140482,False,,living_street,True,39.971000000000004,"LINESTRING (8.0170415 52.3481451, 8.016748 52.3481283, 8.0164723 52.3481901)",,Brunings Kamp,,,,,
30140484,False,,living_street,True,42.509,"LINESTRING (8.0158772 52.3483084, 8.0164723 52.3481901)",,Brunings Kamp,,,,,
30140482,False,,living_street,False,22.133,"LINESTRING (8.016552 52.3483831, 8.0164723 52.3481901)",,Brunings Kamp,,,,,
30140482,False,,living_street,True,8.032,"LINESTRING (8.016552 52.3483831, 8.0165812 52.3484531)",,Brunings Kamp,,,,,
30140485,False,,living_street,False,28.437,"LINESTRING (8.016552 52.3483831, 8.0169699 52.3483984)",,Brunings Kamp,,,,,
30140485,False,,living_street,True,28.437,"LINESTRING (8.0169699 52.3483984, 8.016552 52.3483831)",,Brunings Kamp,,,,,
30140482,False,,living_street,False,8.032,"LINESTRING (8.0165812 52.3484531, 8.016552 52.3483831)",,Brunings Kamp,,,,,
30140482,False,,living_street,True,23.41,"LINESTRING (8.0165812 52.3484531, 8.0166913 52.3486526)",,Brunings Kamp,,,,,
30140486,False,,living_street,False,42.75,"LINESTRING (8.0165812 52.3484531, 8.0159859 52.3485779)",,Brunings Kamp,,,,,
30140486,False,,living_street,True,42.75,"LINESTRING (8.0159859 52.3485779, 8.0165812 52.3484531)",,Brunings Kamp,,,,,
30140482,False,,living_street,False,4.728,"LINESTRING (8.0167135 52.3486929, 8.0166913 52.3486526)",,Brunings Kamp,,,,,
30140482,False,,living_street,True,40.36,"LINESTRING (8.0167135 52.3486929, 8.0168883 52.3490398)",,Brunings Kamp,,,,,
446918164,False,,living_street,True,39.391,"LINESTRING (8.0167135 52.3486929, 8.0161688 52.3488145)",,Brunings Kamp,,,,,
30140487,False,,living_street,True,11.382,"LINESTRING (8.0168586 52.3486468, 8.0166913 52.3486526)",,Brunings Kamp,,,,,
446918164,False,,living_street,False,39.391,"LINESTRING (8.0161688 52.3488145, 8.0167135 52.3486929)",,Brunings Kamp,,,,,
26664425,False,,residential,False,76.933,"LINESTRING (8.0181164 52.352736, 8.0190348 52.353141)",,Im Alten Dorf,50,,,,
30606059,False,,unclassified,True,28.089,"LINESTRING (8.0190751 52.3537428, 8.018894 52.3535157)",,Schwalenbergstraße,,,,,
846684082,False,,unclassified,True,30.561,"LINESTRING (8.0190751 52.3537428, 8.0186275 52.3537146)",,,,,,,
"[30606062, 30606063]",False,,unclassified,False,456.55099999999993,"LINESTRING (8.0202325 52.3524543, 8.0202051 52.352107, 8.0201502 52.3514269, 8.0202433 52.3512062, 8.0204441 52.3509271, 8.0204941 52.3508581, 8.0211101 52.3500082, 8.0211329 52.3499522, 8.0216487 52.3500462, 8.0217728 52.3500722, 8.0234344 52.35042)",,"['Eckergarten', 'Waltbertweg']",,,,,
30607925,False,2,residential,True,313.994,"LINESTRING (8.0202325 52.3524543, 8.0208042 52.3521366, 8.0209171 52.3520765, 8.0224511 52.3510633, 8.0231383 52.3506047, 8.0234344 52.35042)",,Im Alten Dorf,50,,4,,
30607925,False,2,residential,False,73.348,"LINESTRING (8.0202325 52.3524543, 8.0201891 52.3524791, 8.0195925 52.3528214, 8.0194335 52.3528975)",,Im Alten Dorf,50,,4,,
"[30606062, 30606063]",False,,unclassified,True,456.551,"LINESTRING (8.0234344 52.35042, 8.0217728 52.3500722, 8.0216487 52.3500462, 8.0211329 52.3499522, 8.0211101 52.3500082, 8.0204941 52.3508581, 8.0204441 52.3509271, 8.0202433 52.3512062, 8.0201502 52.3514269, 8.0202051 52.352107, 8.0202325 52.3524543)",,"['Eckergarten', 'Waltbertweg']",,,,,
30607925,False,2,residential,False,313.994,"LINESTRING (8.0234344 52.35042, 8.0231383 52.3506047, 8.0224511 52.3510633, 8.0209171 52.3520765, 8.0208042 52.3521366, 8.0202325 52.3524543)",,Im Alten Dorf,50,,4,,
326056241,False,2,secondary,True,8.263,"LINESTRING (8.0226856 52.3483902, 8.0226875 52.3484645)",L 78,Engter Straße,50,,6,,
"[704348619, 704348620]",False,"['2', '3']",secondary,False,85.78800000000001,"LINESTRING (8.0226856 52.3483902, 8.0226882 52.3480499, 8.0227286 52.3476194)",L 78,Engter Straße,50,,6,,
101358796,True,,secondary,False,24.042,"LINESTRING (8.0229637 52.3474941, 8.0229465 52.3475477, 8.0228947 52.3475908, 8.022814 52.3476172, 8.0227286 52.3476194)",,,50,roundabout,,,
101358796,True,,secondary,False,19.784,"LINESTRING (8.0227286 52.3476194, 8.0226701 52.3476082, 8.0226229 52.3475881, 8.0225869 52.3475608, 8.0225649 52.3475283, 8.0225587 52.3474934)",,,50,roundabout,,,
